dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,satname
2016-04-26 22:12:33+00:00,354.58,330.43,326.90,324.35,326.79,334.15,341.62,339.62,336.32,334.73,323.43,332.11,343.29,344.90,352.41,349.25,350.93,351.86,352.59,351.03,361.77,364.13,362.95,365.66,367.95,374.45,373.65,372.49,362.50,369.53,371.62,374.28,392.57,388.06,377.87,370.75,358.53,365.05,375.52,372.42,372.88,363.31,358.83,344.08,348.38,354.99,353.98,L8
2016-05-12 22:12:32+00:00,335.66,320.31,312.78,312.15,313.73,310.63,320.33,324.10,331.39,337.75,316.64,336.51,342.21,341.80,349.56,341.86,344.87,341.38,338.42,329.02,336.42,351.68,351.25,354.03,355.00,356.11,354.87,348.97,350.66,345.31,350.93,359.76,356.57,366.23,372.40,369.48,358.62,351.02,356.92,354.44,351.39,345.18,347.29,340.36,339.65,339.13,349.59,L8
2016-06-05 22:15:32+00:00,359.49,349.54,337.46,332.34,339.71,,,355.18,353.50,354.52,337.29,368.94,367.93,362.10,366.27,365.66,362.34,367.58,357.94,,,,367.09,373.49,366.67,369.34,369.34,369.41,368.18,368.55,371.26,371.03,379.26,,,363.89,365.26,367.51,380.95,383.17,383.13,378.42,362.63,357.51,374.00,376.55,383.60,L7
2016-06-13 22:12:42+00:00,342.21,339.09,328.34,317.53,314.89,325.34,323.72,329.75,332.85,331.20,323.36,351.16,346.90,347.12,361.99,349.22,337.01,342.36,344.18,346.69,342.38,358.59,353.93,359.96,351.66,351.69,353.73,354.85,354.42,353.37,362.01,358.60,368.28,366.52,359.84,356.84,357.11,353.17,359.24,360.97,364.13,351.02,345.74,353.37,350.86,347.89,351.59,L8
2016-07-15 22:12:58+00:00,331.27,327.41,317.92,316.20,311.33,311.36,322.66,327.04,323.81,321.77,312.86,328.33,331.48,331.19,337.48,337.67,337.39,339.48,337.61,334.70,340.70,346.10,334.78,343.24,334.55,335.48,338.33,346.37,343.98,347.03,347.29,350.24,353.41,361.06,358.77,354.83,346.76,346.14,355.20,353.52,352.22,329.92,334.10,316.01,343.36,345.43,346.85,L8
2016-08-07 22:19:13+00:00,352.55,350.05,356.95,347.68,342.47,341.22,349.27,347.57,350.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-08-08 22:15:38+00:00,342.89,337.82,343.38,338.46,333.78,338.26,,,338.71,335.32,328.47,351.54,355.49,355.16,374.84,366.51,360.38,360.89,353.15,351.85,355.47,,,352.38,346.75,343.90,352.54,358.05,360.09,363.30,374.41,358.33,368.43,363.57,,,,361.82,367.56,362.27,360.53,360.05,359.23,362.57,368.39,364.48,369.95,L7
2016-08-16 22:13:05+00:00,343.09,336.77,329.80,329.71,331.59,326.51,335.47,337.59,335.81,334.89,327.67,342.18,346.91,348.48,352.73,354.13,357.09,360.17,348.52,351.97,353.20,354.93,353.82,355.41,351.94,347.59,351.80,350.69,347.70,349.94,348.72,350.59,353.01,357.64,360.19,353.08,350.48,347.40,352.17,351.41,355.10,343.23,346.32,351.67,355.08,354.38,360.97,L8
2016-09-09 22:15:43+00:00,,,,327.93,327.27,333.40,341.67,343.51,336.05,337.31,335.22,345.36,355.25,362.78,371.69,,,,354.02,350.42,353.97,363.30,356.19,360.68,352.14,352.34,353.91,347.12,351.45,353.10,,,373.22,365.62,362.62,359.57,361.20,367.14,374.70,363.94,365.30,356.53,357.94,,,363.46,376.18,L7
2016-10-19 22:13:21+00:00,340.78,333.45,338.41,336.05,329.70,337.36,338.71,341.17,333.81,329.85,320.01,335.51,337.62,339.25,344.65,344.54,343.49,344.69,342.89,342.22,352.24,359.62,357.03,361.58,353.50,355.91,360.40,360.38,353.96,352.59,357.73,361.90,370.54,369.94,368.21,361.44,364.80,366.17,368.64,368.47,365.22,345.22,357.91,351.40,347.65,357.16,364.39,L8
2016-11-12 22:15:34+00:00,,,,316.97,318.73,321.48,331.07,326.21,332.06,328.32,325.75,338.71,340.26,345.70,348.81,,,,345.33,340.86,345.55,351.43,346.37,357.61,350.92,352.50,355.27,355.47,352.75,,,,362.16,367.53,364.40,359.78,357.19,361.49,369.97,368.07,360.86,343.51,,,,359.00,362.06,L7
2016-11-20 22:13:21+00:00,330.90,327.84,326.91,321.07,317.22,323.58,322.78,335.54,329.09,328.77,317.07,358.78,368.75,,,382.64,382.29,382.63,366.47,338.39,338.33,350.39,354.75,354.79,342.52,346.00,347.27,346.00,350.75,351.63,354.80,349.77,355.95,356.52,356.63,361.02,358.25,362.41,366.23,358.43,352.12,336.67,,360.23,363.51,350.45,362.06,L8
2016-12-22 22:13:14+00:00,335.27,324.66,324.93,318.71,318.76,322.91,325.83,325.78,321.78,319.35,308.62,324.07,330.51,334.30,336.64,340.12,340.00,334.76,336.76,336.11,345.36,353.41,354.21,353.01,345.88,347.47,345.63,350.24,352.45,348.16,349.76,351.91,358.03,358.24,356.62,355.60,356.82,364.95,368.14,364.04,353.63,341.31,345.27,335.93,345.48,348.63,351.62,L8
2016-12-29 22:19:25+00:00,351.51,354.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-01-14 22:19:21+00:00,332.53,332.38,330.53,326.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-01-15 22:15:09+00:00,336.83,325.34,323.39,323.73,319.74,328.77,335.77,333.04,330.95,329.21,319.32,,,,,335.09,338.42,336.95,330.79,334.26,343.64,349.66,343.46,350.95,345.66,353.29,,,349.75,344.87,352.95,351.55,340.28,342.86,353.37,358.44,360.84,365.04,364.70,,,,346.37,345.67,345.03,354.52,358.35,L7
2017-02-08 22:12:58+00:00,345.35,336.83,334.41,335.80,333.54,340.14,340.22,343.82,334.88,334.86,327.96,341.82,352.38,349.59,358.26,349.70,351.18,355.78,346.02,346.08,352.96,363.98,363.26,367.10,363.45,364.95,356.56,356.69,359.97,367.84,367.97,364.95,367.84,375.19,369.81,368.19,374.92,373.10,380.78,376.48,369.01,361.74,359.68,363.73,354.75,365.89,369.41,L8
2017-02-15 22:19:07+00:00,332.90,324.59,330.80,330.30,320.93,333.04,331.52,336.14,328.39,328.30,318.65,330.68,341.82,348.04,349.85,347.78,341.63,347.59,344.93,340.93,346.52,353.17,350.40,352.31,347.40,350.09,348.32,351.33,343.27,360.31,362.08,359.73,360.34,360.14,366.51,358.17,370.01,373.13,371.74,370.83,361.26,353.35,360.22,353.69,345.97,348.01,358.83,L8
2017-02-24 22:12:53+00:00,358.74,350.25,346.99,344.99,343.33,345.11,349.62,343.09,339.61,339.41,332.54,343.88,353.24,355.80,360.82,357.01,357.85,362.53,357.64,353.68,368.26,377.33,378.23,377.74,373.46,374.02,371.89,372.43,360.54,374.64,376.77,375.92,372.99,375.41,376.22,377.60,378.85,375.72,384.90,381.72,373.15,361.73,363.58,368.38,360.10,373.65,378.59,L8
2017-03-03 22:19:01+00:00,357.29,343.07,340.09,339.18,336.84,342.17,356.44,349.22,345.41,340.88,322.80,342.66,377.02,389.31,396.89,371.59,371.16,376.20,358.98,344.24,347.70,360.06,359.57,355.02,360.40,359.36,362.98,369.20,363.39,357.02,370.47,378.95,369.48,363.10,363.44,367.12,370.44,374.42,369.13,369.75,362.47,350.91,358.22,371.56,370.01,371.05,376.76,L8
2017-03-20 22:15:12+00:00,,,,,,,,,,,,,,355.99,354.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-04-21 22:15:24+00:00,359.66,327.83,318.86,324.38,325.99,335.78,338.97,339.62,334.03,329.08,317.97,346.89,,,,352.12,344.20,346.17,344.93,344.45,350.01,350.99,349.51,345.61,341.15,343.70,347.63,,,,356.38,358.99,369.60,363.48,365.36,359.27,354.99,354.49,363.69,360.38,351.91,,,327.62,339.95,341.82,348.42,L7
2017-05-23 22:15:31+00:00,361.14,338.75,333.86,331.97,324.01,331.29,347.10,339.53,335.74,333.53,,,355.02,355.39,361.72,354.47,354.41,347.29,351.12,,350.86,363.45,363.85,361.36,,,,347.14,348.64,348.32,353.69,353.37,366.27,365.46,363.22,354.34,361.44,360.85,,,353.57,347.73,339.75,,341.87,354.88,355.10,L7
2017-06-08 22:15:36+00:00,358.78,339.97,340.31,331.67,334.16,338.91,360.10,349.37,344.23,342.18,338.76,,,365.09,371.25,371.32,364.13,362.81,360.87,,361.97,377.28,370.07,371.35,363.71,359.27,,,363.13,366.55,363.52,363.63,369.19,372.75,368.73,368.54,368.86,365.09,373.81,,,356.20,339.15,329.53,347.63,363.39,363.42,L7
2017-06-24 22:15:39+00:00,361.53,353.93,333.71,335.69,336.05,334.15,350.97,349.99,355.66,,,366.21,364.98,364.10,369.83,377.03,363.48,374.60,367.21,357.57,358.41,367.22,367.93,372.57,,,350.08,355.46,356.27,370.78,359.58,363.14,366.05,366.63,366.11,363.43,361.35,,,368.02,359.61,348.91,354.14,354.58,371.51,373.95,369.97,L7
2017-07-10 22:15:40+00:00,367.73,351.23,349.06,340.66,330.19,343.17,,,345.11,338.41,332.88,353.15,360.64,366.90,372.47,374.26,371.37,368.65,360.36,,365.29,,,,367.43,369.83,366.13,372.00,372.37,365.80,368.60,373.57,382.30,379.37,,,370.48,365.48,375.98,376.72,369.99,354.05,354.49,346.19,359.59,364.90,366.52,L7
2017-08-19 22:13:05+00:00,355.24,338.81,327.25,325.80,321.00,323.57,333.26,340.97,340.21,331.43,325.31,342.17,337.77,340.49,354.22,354.16,350.53,351.62,351.44,353.49,358.43,355.59,350.03,361.10,361.26,364.93,358.45,356.20,343.00,341.69,356.16,360.47,365.95,363.05,362.32,365.19,356.98,358.53,367.99,364.08,357.65,346.59,344.52,347.79,348.35,350.95,351.99,L8
2017-09-20 22:13:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.37,356.72,355.30,362.84,365.29,358.29,348.67,352.02,358.71,360.68,360.41,360.89,L8
2017-10-30 22:15:38+00:00,,339.96,338.30,337.72,337.49,340.73,,,337.16,325.69,323.43,329.73,341.23,346.29,350.82,346.93,342.14,355.06,353.36,360.61,364.33,,,376.13,366.62,363.58,355.34,353.45,350.72,354.67,364.05,374.03,376.33,375.62,375.77,,,359.78,372.08,372.24,357.69,338.56,346.38,342.90,344.14,348.08,355.68,L7
2017-11-07 22:13:17+00:00,344.84,326.34,321.90,319.09,324.61,340.91,334.79,327.02,329.19,320.94,312.44,326.50,332.85,340.92,345.39,348.48,342.87,351.28,342.19,351.36,349.00,367.88,361.37,361.94,354.97,349.96,349.50,341.58,343.08,346.27,349.66,348.95,354.22,356.16,354.70,353.07,344.96,347.42,358.03,357.74,347.77,329.58,351.88,340.93,345.63,335.88,345.17,L8
2017-11-15 22:15:36+00:00,359.90,353.37,339.08,337.76,340.81,347.13,353.38,352.48,,,329.91,343.32,350.98,355.04,357.27,355.55,353.88,363.55,358.29,359.86,364.36,373.82,376.60,,,379.01,375.60,368.80,364.05,355.61,359.71,361.95,369.75,367.28,372.81,369.67,,,377.89,371.43,367.38,352.53,361.37,364.41,354.68,360.84,360.24,L7
2017-11-30 22:19:20+00:00,355.14,350.50,349.46,349.25,349.29,358.91,363.60,359.82,352.87,341.22,343.05,345.54,354.75,356.91,357.94,357.35,360.78,369.02,367.42,365.44,373.37,378.73,377.79,384.19,388.99,386.60,379.53,377.02,387.88,387.16,386.67,,,,,,,,,,,,,,,,,L8
2017-12-01 22:15:30+00:00,342.12,340.36,,,346.01,345.60,350.05,342.79,336.58,333.04,321.40,332.25,340.16,346.60,346.88,349.37,348.63,,,344.96,356.87,372.74,373.34,379.66,368.25,376.73,376.02,367.29,369.59,367.19,,,,357.16,365.40,358.95,372.43,367.82,373.24,375.83,352.88,339.20,342.39,337.71,,,358.68,L7
2017-12-25 22:13:11+00:00,336.76,325.38,330.92,330.48,334.18,336.96,342.79,344.52,338.71,332.79,328.21,334.28,350.35,363.02,385.48,357.40,354.86,362.01,351.66,343.10,356.79,364.63,368.85,362.95,368.28,373.23,365.85,367.52,367.56,374.10,383.78,382.42,391.55,387.54,375.04,364.88,364.10,364.18,364.17,362.26,354.75,351.36,360.91,362.89,366.12,363.09,360.80,L8
2018-02-18 22:18:58+00:00,345.47,333.23,318.92,313.07,314.77,318.95,330.94,334.98,330.36,326.63,320.53,330.76,338.51,344.27,353.59,351.19,357.94,353.99,352.10,351.03,365.96,364.95,371.77,376.41,373.44,367.14,366.70,363.72,364.41,359.70,359.56,365.49,376.41,381.10,381.07,369.52,373.30,358.67,369.66,364.59,356.79,350.60,348.16,350.64,347.14,343.54,350.56,L8
2018-03-15 22:12:34+00:00,,,,,328.09,330.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.56,359.92,367.59,372.54,364.73,347.31,348.79,356.17,355.44,356.41,356.95,L8
2018-03-31 22:12:27+00:00,346.55,342.95,335.52,333.73,335.59,336.21,347.51,347.05,342.82,340.58,335.83,348.00,348.26,352.53,357.20,359.29,363.95,367.69,360.27,363.77,368.71,375.39,375.97,376.35,370.79,375.56,372.08,374.72,365.94,375.16,377.86,372.38,385.00,382.34,375.77,367.39,363.35,367.61,369.37,371.66,362.87,350.53,352.30,364.90,361.82,361.43,362.82,L8
2018-04-07 22:18:34+00:00,340.13,333.22,336.05,324.85,326.27,332.40,335.24,332.06,333.18,328.80,324.21,333.65,346.10,350.38,361.38,352.46,345.23,354.34,350.46,354.05,359.81,368.35,364.44,368.79,363.01,364.24,364.11,364.46,367.44,372.03,381.95,390.51,407.61,395.71,383.79,367.95,362.14,367.52,366.33,371.24,359.87,346.66,347.10,341.92,352.42,359.48,358.17,L8
2018-04-24 22:13:35+00:00,349.50,338.90,336.66,335.75,,,,348.67,344.66,341.30,328.62,346.66,352.35,366.68,364.27,362.83,356.43,360.46,365.75,,,,376.45,382.79,387.79,383.74,380.16,386.54,385.70,382.66,373.86,378.86,396.55,,,,407.03,383.26,383.85,380.55,370.31,363.87,358.54,359.61,354.66,363.29,,L7
2018-05-02 22:12:09+00:00,343.52,335.05,335.14,324.87,326.20,329.92,340.76,334.59,333.14,327.22,326.53,332.51,339.72,342.85,355.08,354.79,352.48,363.78,362.05,346.34,356.19,359.96,360.38,366.73,366.15,366.81,365.55,369.09,367.19,375.51,369.81,366.62,374.90,379.65,388.07,382.56,388.41,376.65,373.53,370.50,360.00,353.07,352.32,349.58,352.22,354.52,357.72,L8
2018-05-18 22:11:58+00:00,,,,315.73,314.43,313.88,328.12,325.76,328.78,322.17,316.23,331.85,335.70,338.49,346.48,353.43,350.36,356.25,358.83,350.63,349.89,360.04,354.36,362.16,352.94,347.14,352.92,354.18,359.29,359.25,367.11,366.15,362.59,355.77,355.81,352.10,364.25,364.81,362.88,365.08,351.27,330.73,336.80,332.11,341.69,342.32,334.21,L8
2018-05-25 22:18:03+00:00,338.82,329.54,327.37,320.09,318.91,313.26,327.47,331.10,328.63,327.99,315.64,334.07,335.88,343.76,343.87,345.46,343.64,345.36,345.89,343.76,349.39,362.46,355.82,358.76,353.13,346.20,336.81,359.03,349.26,369.74,361.03,348.33,363.86,362.69,368.65,359.00,356.52,354.13,365.81,363.35,354.40,337.24,338.06,331.20,349.59,347.69,351.40,L8
2018-06-19 22:11:57+00:00,341.86,336.13,330.85,328.99,327.19,331.47,333.38,338.56,329.53,334.45,317.36,355.61,371.41,367.59,391.12,377.40,379.80,381.81,367.11,351.48,352.35,367.13,362.97,364.14,361.57,358.21,354.61,354.42,361.66,368.96,363.58,366.04,380.76,389.72,386.20,384.63,375.59,367.70,369.45,379.12,376.48,355.21,,383.48,375.44,392.52,375.17,L8
2018-07-13 22:12:09+00:00,,348.16,338.22,332.83,337.55,326.23,350.21,348.20,343.59,351.07,333.42,342.08,354.64,,,,,,,,,360.55,,,,,,,,,376.35,367.48,382.80,389.75,385.84,387.41,375.65,367.86,376.58,377.72,365.88,,,359.34,369.39,370.91,364.67,L7
2018-07-29 22:11:53+00:00,367.87,345.48,,,,335.48,339.08,338.18,336.07,334.73,320.84,356.28,362.89,368.68,372.03,373.17,363.87,369.50,,,359.00,370.73,369.88,364.50,363.69,364.58,369.80,364.17,369.48,366.91,378.84,,,387.40,383.01,382.63,376.57,371.61,371.70,380.26,370.86,362.93,359.71,348.47,,,,L7
2018-08-14 22:11:35+00:00,345.64,332.47,323.95,315.44,315.94,316.52,326.85,329.98,325.52,324.85,324.11,,,350.93,354.83,356.88,352.20,355.74,357.98,351.70,357.91,363.11,359.13,367.31,356.41,357.22,,,353.79,353.51,361.90,363.26,363.96,370.55,383.35,377.81,372.21,356.30,356.20,,,342.42,348.24,336.36,346.35,348.50,353.09,L7
2018-08-22 22:12:30+00:00,342.38,330.86,321.92,320.84,322.80,325.84,334.19,334.53,333.92,327.25,319.92,336.94,342.68,348.40,357.07,356.51,350.05,357.85,351.71,357.03,359.43,369.13,367.53,372.95,363.53,363.75,361.03,359.65,367.11,366.24,371.89,363.62,364.88,376.15,375.94,381.68,377.27,366.45,369.77,377.46,363.13,358.30,356.99,349.59,348.23,348.96,354.81,L8
2018-08-30 22:11:15+00:00,343.14,321.24,318.68,315.14,318.23,320.20,322.49,317.88,319.12,315.10,316.35,,,,349.06,342.39,339.70,345.17,344.22,341.69,345.69,352.23,348.52,357.36,345.83,348.75,,,344.41,349.14,355.37,345.36,355.33,363.54,370.49,372.41,362.58,356.50,356.41,,,339.07,349.74,336.17,340.52,340.50,343.95,L7
2018-09-23 22:12:41+00:00,341.49,332.12,326.66,327.12,329.40,327.84,342.98,341.33,338.61,332.91,331.78,342.92,349.27,348.13,351.12,347.44,350.80,357.86,348.13,351.08,358.61,371.26,370.78,370.91,360.67,363.72,364.87,359.52,362.98,365.68,367.02,364.24,378.16,374.94,376.35,371.98,370.93,365.18,369.02,371.67,364.89,353.33,359.83,369.49,355.95,356.70,364.08,L8
2018-10-17 22:10:08+00:00,,,335.57,334.27,340.08,351.23,349.25,343.31,340.86,335.88,333.04,340.92,367.83,,,,,364.68,363.10,359.61,362.22,378.25,370.90,371.03,368.57,372.75,375.82,370.55,,,411.72,417.22,403.42,394.92,417.62,416.34,376.69,372.37,373.19,373.65,370.92,,,,363.50,360.29,371.75,L7
2018-11-10 22:12:56+00:00,335.98,328.44,327.21,321.07,330.47,340.93,344.55,344.27,341.12,331.96,325.97,334.88,347.30,348.40,358.84,351.62,348.42,350.27,349.26,350.31,359.08,362.68,365.97,370.78,365.02,372.60,372.24,376.58,378.67,378.96,389.07,383.56,394.63,401.17,393.79,387.95,383.78,379.36,382.42,377.58,372.01,362.45,354.92,357.80,355.50,362.66,366.87,L8
2019-01-04 22:19:03+00:00,336.47,332.96,324.65,320.54,322.30,321.50,339.82,335.92,332.97,326.45,322.85,338.27,333.88,336.93,348.23,343.49,343.45,351.01,339.88,341.36,350.31,361.02,359.55,364.49,363.93,364.09,369.22,366.67,372.59,366.90,375.73,375.28,,,,,,,,,,,,,,,,L8
2019-01-13 22:12:51+00:00,328.16,317.56,314.80,306.37,314.04,325.08,327.34,331.29,324.77,320.08,325.73,332.29,356.75,363.63,375.87,358.58,362.87,364.30,354.69,341.05,345.85,358.78,356.41,357.03,361.18,363.21,365.24,364.25,366.46,366.54,372.99,376.13,382.36,379.06,378.57,374.14,367.38,372.53,384.48,381.77,380.55,362.54,358.55,340.54,350.48,360.06,368.52,L8
2019-01-20 22:19:00+00:00,343.86,342.76,333.04,330.81,330.10,328.48,343.10,349.03,344.86,338.00,331.08,345.57,345.05,346.64,353.18,350.97,353.75,363.03,349.79,350.77,351.17,365.60,360.45,369.30,359.74,367.13,366.85,364.01,369.33,367.11,374.36,374.61,379.47,383.69,377.06,374.44,371.97,379.04,378.77,383.55,373.40,359.38,361.64,363.59,362.17,361.63,365.70,L8
2019-02-14 22:12:45+00:00,336.67,327.34,319.05,319.93,324.93,330.30,336.57,333.28,332.17,324.86,326.35,324.73,342.52,342.11,349.44,340.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-21 22:18:54+00:00,338.80,333.68,325.24,322.06,321.99,329.09,336.91,337.43,333.95,330.67,324.24,336.84,340.11,347.33,352.44,348.56,349.01,355.99,347.05,346.08,355.48,371.12,365.20,370.43,366.66,366.39,363.64,363.66,364.17,369.33,374.88,372.57,379.47,380.50,386.12,385.04,385.07,382.48,385.25,385.21,377.06,372.91,364.87,355.92,354.25,356.87,368.33,L8
2019-03-02 22:12:41+00:00,343.48,344.08,332.13,324.92,327.85,342.84,342.62,349.77,342.11,337.24,326.66,336.16,347.72,355.06,357.24,361.55,349.84,355.99,350.82,355.54,357.37,371.52,371.82,375.44,370.63,369.59,373.26,373.35,375.81,382.42,384.91,377.90,380.47,389.80,382.79,382.02,386.28,383.62,388.57,387.53,380.44,380.39,370.40,359.74,355.21,355.84,364.50,L8
2019-04-03 22:12:32+00:00,342.63,338.89,330.90,326.91,324.87,324.65,340.82,342.10,338.57,337.71,331.70,342.53,341.14,349.45,352.13,353.64,351.68,358.30,346.49,349.78,354.08,365.90,365.45,372.26,364.40,365.51,366.96,367.05,370.17,371.69,377.94,373.95,387.93,388.91,381.38,380.84,385.35,382.57,393.41,387.79,379.57,374.82,361.38,362.19,356.50,355.48,364.74,L8
2019-04-19 22:12:26+00:00,362.29,,,,,,,,,,,,,,365.80,369.52,364.89,369.31,364.63,362.45,362.01,380.15,375.65,377.54,371.57,369.91,373.55,371.90,380.08,382.15,383.92,383.68,392.42,396.09,398.72,391.85,394.00,388.84,397.73,398.91,389.47,381.53,369.23,366.20,368.72,372.50,380.18,L8
2019-04-27 22:04:25+00:00,334.11,321.39,320.90,321.83,,,,332.37,333.38,327.23,321.30,343.54,336.48,341.51,345.05,350.08,342.92,335.52,341.82,342.75,,,363.34,365.18,355.73,352.09,355.87,361.85,366.70,370.76,370.72,368.36,377.99,,,,369.25,369.68,371.18,371.95,366.00,357.80,349.68,336.81,345.12,350.24,,L7
2019-05-21 22:12:39+00:00,356.62,338.07,327.88,338.59,334.36,335.08,339.42,341.86,336.55,333.16,324.71,339.62,344.80,347.26,352.80,355.27,352.11,356.19,353.63,348.68,354.36,365.77,359.47,368.17,358.81,360.50,364.29,366.47,373.25,369.78,375.49,373.83,383.11,380.78,378.83,375.45,372.40,366.35,374.43,377.78,372.42,372.04,360.25,342.48,355.83,360.30,358.99,L8
2019-06-06 22:12:47+00:00,334.66,326.55,320.31,313.06,317.50,310.45,324.67,326.67,329.70,324.25,316.62,343.94,335.08,339.19,346.69,343.92,342.41,341.38,342.35,341.39,346.27,351.21,356.05,345.39,344.39,346.17,342.46,358.08,354.84,361.71,361.03,355.00,363.83,364.25,357.20,352.26,348.77,353.92,347.75,352.18,356.58,334.60,330.73,330.79,343.12,340.60,345.92,L8
2019-06-14 22:02:38+00:00,358.84,342.91,343.48,,,,345.82,343.24,343.70,339.84,344.90,361.38,351.15,353.17,361.70,357.04,361.42,366.50,,,,363.05,356.85,362.72,357.35,364.72,367.22,371.03,377.39,368.26,375.14,,,,383.98,377.59,376.77,371.62,379.71,386.12,377.53,370.13,360.07,,358.66,,,L7
2019-07-24 22:13:00+00:00,334.73,328.10,332.90,326.95,325.22,328.04,332.37,326.28,325.96,321.86,310.08,347.54,341.88,351.04,364.63,354.75,350.82,347.58,346.90,340.92,350.73,357.33,356.68,354.35,349.59,352.67,350.02,353.63,355.27,360.88,362.67,362.19,360.82,364.61,372.34,365.00,361.63,359.76,361.17,357.96,351.90,335.86,338.03,317.44,324.84,304.88,336.28,L8
2019-08-17 22:00:06+00:00,358.29,359.24,356.17,360.22,344.01,352.53,356.56,365.20,,,,362.14,362.77,359.94,364.71,381.11,375.09,373.24,373.16,370.32,374.36,375.70,379.75,,,,379.22,383.81,398.44,,398.03,,,407.07,388.14,398.84,,,,392.67,383.94,382.38,378.26,373.88,386.01,388.76,384.17,L7
2019-09-01 22:19:23+00:00,350.01,342.75,359.52,349.94,338.76,337.61,346.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-09-02 21:59:25+00:00,,,351.01,340.00,333.73,330.49,337.20,334.94,339.49,332.79,330.33,343.05,344.61,343.63,,,,357.47,352.10,350.54,350.57,354.49,357.62,349.40,348.81,354.93,361.01,355.46,,,,363.99,369.67,373.42,371.61,371.01,367.13,358.02,359.50,361.93,359.80,349.64,,,349.01,352.75,359.88,L7
2019-09-10 22:13:15+00:00,336.30,331.97,335.55,334.79,328.63,334.78,333.82,333.90,334.33,328.80,322.01,333.36,336.01,343.51,346.27,345.64,346.65,351.46,346.62,346.01,352.91,355.37,352.11,357.05,355.27,353.74,360.85,356.35,360.59,362.60,366.49,364.30,373.51,373.14,371.42,367.02,369.37,370.27,369.74,376.43,371.60,357.11,350.39,351.78,351.75,360.39,365.53,L8
2019-09-18 21:58:43+00:00,339.38,333.73,336.98,,,,339.28,335.21,332.19,334.40,323.17,322.83,335.50,341.64,345.18,343.61,341.20,342.89,,,,354.43,353.87,357.91,354.74,356.76,355.88,355.60,355.53,356.84,358.62,360.58,,,373.65,367.41,366.67,365.13,366.03,366.85,363.21,352.14,346.82,346.85,352.93,,,L7
2019-10-20 21:57:22+00:00,,,,315.77,314.20,325.47,332.18,345.91,334.16,326.33,322.94,335.02,344.87,361.50,374.80,,,,344.05,338.76,342.77,348.54,343.37,344.35,339.13,342.74,340.84,341.74,344.33,,,,361.95,368.66,363.77,357.99,355.90,362.96,370.29,375.74,359.40,349.03,,,,354.90,361.05,L7
2019-10-28 22:13:24+00:00,342.84,339.06,334.25,326.47,329.92,332.09,339.86,342.87,342.23,340.23,336.12,350.71,346.20,348.44,354.92,346.84,353.75,363.16,347.03,348.39,349.60,358.20,350.69,358.50,344.39,344.77,348.24,355.06,355.81,356.77,362.96,360.70,367.95,372.53,367.93,364.18,362.43,358.69,362.88,367.97,364.79,353.99,352.25,365.88,362.60,362.71,363.56,L8
2019-11-20 22:19:30+00:00,324.68,321.80,312.78,309.06,305.29,313.41,320.17,339.24,329.29,332.37,332.51,353.55,368.18,382.63,394.84,380.33,386.06,384.99,375.13,374.97,351.54,354.36,351.35,349.37,343.88,344.84,354.99,355.31,351.80,353.12,355.73,353.53,360.70,362.75,360.42,367.82,357.53,361.33,363.69,358.50,360.76,345.93,346.44,367.78,364.89,373.47,,L8
2019-11-29 22:13:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.92,363.42,358.40,362.01,366.53,372.17,369.35,368.75,364.39,370.07,363.65,371.40,372.43,367.79,363.77,360.76,348.97,346.92,354.73,371.29,L8
2019-12-22 22:19:27+00:00,,,,,,,,,,,,,,,,,,,,,,364.69,,,,,,,,,,,,,,,,,,,,,,,,,,L8
