dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,satname
2011-08-18 22:12:35+00:00,361.98,351.35,338.13,332.67,327.88,343.47,350.89,348.76,351.01,349.11,338.68,348.24,360.57,364.50,374.82,368.13,366.70,367.95,363.68,362.39,368.19,374.88,375.03,378.65,374.92,368.64,371.74,370.07,365.49,358.45,362.91,369.88,389.81,386.58,379.84,378.25,376.32,379.11,388.24,383.73,372.95,356.66,360.43,367.23,365.91,367.58,374.16,L7
2011-09-28 22:06:15+00:00,351.83,336.95,331.74,338.81,329.21,350.47,354.79,351.56,347.89,346.59,334.89,360.47,366.67,357.00,365.33,362.12,357.73,357.15,353.76,348.45,352.59,359.31,360.15,361.29,354.73,,,,363.74,361.77,365.25,364.35,380.79,374.48,367.41,369.45,367.06,366.02,372.69,,,357.34,365.27,370.88,366.08,362.99,369.88,L7
2011-10-14 22:06:16+00:00,350.00,339.52,336.37,334.93,330.40,348.26,351.16,348.90,344.55,339.29,328.17,343.38,366.67,357.00,362.07,357.14,353.18,356.00,351.86,347.69,354.65,359.53,359.31,360.06,354.94,354.28,,,357.43,355.39,358.27,361.58,376.33,372.25,366.36,369.53,365.43,363.79,364.29,,,357.34,358.93,363.66,355.98,354.87,355.49,L7
2011-11-15 22:06:34+00:00,349.14,339.53,335.35,334.93,331.26,346.68,351.16,348.90,344.55,337.33,327.49,339.73,356.80,352.45,358.08,354.76,351.26,353.94,348.90,347.76,351.98,359.53,359.31,360.06,355.43,357.66,356.65,351.96,356.87,355.55,360.12,363.67,374.70,370.35,369.08,369.53,365.43,367.15,368.15,372.13,364.88,355.67,357.39,363.43,354.55,355.69,356.74,L7
2012-01-02 22:07:01+00:00,352.19,339.09,335.35,334.93,331.26,342.02,348.78,345.07,341.68,334.95,324.90,335.22,350.78,348.40,356.39,352.90,351.57,353.94,348.90,349.94,351.56,358.57,356.31,357.49,351.44,354.91,354.32,350.51,354.84,353.34,356.40,363.67,374.70,372.13,371.20,369.40,368.83,368.14,370.13,370.76,362.80,353.80,356.09,361.90,354.55,355.69,357.11,L7
2012-03-22 22:07:08+00:00,351.34,338.99,335.35,334.93,331.26,336.27,340.84,337.57,333.60,326.57,316.52,325.90,339.43,348.06,357.15,353.33,352.21,353.94,348.90,349.02,351.31,359.78,357.53,357.48,352.36,355.13,353.87,350.80,354.33,352.61,356.40,363.67,374.70,372.13,371.20,369.40,368.83,368.14,370.13,370.76,362.80,353.80,356.09,361.90,354.55,355.69,357.11,L7
2012-04-07 22:07:04+00:00,353.09,340.89,336.71,333.12,331.11,336.23,340.72,336.26,333.71,326.09,316.31,328.39,342.03,345.07,355.11,355.40,353.22,356.66,351.83,349.56,351.80,359.95,356.15,357.16,352.64,355.21,354.49,350.80,351.98,352.68,355.73,364.05,371.66,372.75,372.39,370.49,369.29,368.04,369.92,370.76,362.80,352.03,353.04,361.23,353.75,358.63,360.78,L7
2012-08-13 22:08:08+00:00,357.61,344.64,336.80,331.93,330.00,335.50,338.68,334.48,332.95,324.43,313.42,333.21,343.19,348.39,359.33,361.64,358.54,360.21,358.25,349.22,355.02,364.19,360.37,359.46,356.10,355.66,356.84,358.74,360.03,360.55,361.84,361.75,359.22,361.15,368.38,371.12,368.13,365.64,371.84,373.13,369.03,349.59,355.93,358.67,357.34,363.02,370.28,L7
2012-08-29 22:08:16+00:00,358.49,344.21,334.70,332.12,327.96,333.55,340.12,336.44,334.11,327.34,315.40,334.11,343.19,348.39,359.33,360.60,356.77,357.91,354.68,348.06,356.04,368.13,363.50,362.78,359.77,361.29,359.34,358.74,360.03,360.38,360.69,359.89,356.73,357.19,364.08,373.13,370.83,371.17,375.50,375.10,369.03,349.59,355.93,358.47,353.51,360.79,368.34,L7
2012-09-30 22:08:36+00:00,362.01,346.08,334.70,332.12,327.96,334.76,341.39,338.73,336.56,331.39,319.50,337.75,348.46,349.77,358.47,362.44,357.43,357.91,354.68,348.97,357.96,366.37,364.28,364.55,361.63,364.05,361.47,366.12,367.77,363.95,360.69,359.89,356.73,357.19,364.08,373.13,370.83,371.17,375.50,375.10,369.03,349.59,355.93,358.47,353.51,360.79,368.34,L7
2012-12-19 22:09:08+00:00,355.44,339.41,331.03,331.50,327.57,333.11,342.30,342.86,335.56,333.19,321.15,335.22,344.83,350.86,358.47,351.77,353.31,351.34,350.75,347.88,359.41,364.21,362.41,363.03,356.65,358.31,359.39,359.40,363.00,364.87,362.45,352.56,349.26,347.31,358.53,371.64,368.27,362.64,367.70,370.51,359.10,344.54,357.59,352.74,351.63,355.27,360.23,L7
2013-01-04 22:09:10+00:00,356.93,340.72,332.42,335.33,327.57,333.11,346.22,347.50,340.52,340.34,331.14,335.22,344.83,350.86,358.47,357.94,359.82,351.34,350.75,347.88,359.41,365.05,363.38,363.89,357.63,359.58,361.94,364.46,367.48,370.35,371.56,359.05,349.26,347.31,362.28,375.32,372.33,367.63,370.75,372.01,362.05,346.18,365.61,359.37,357.38,355.27,360.23,L7
2013-01-20 22:09:11+00:00,356.93,340.72,330.56,331.69,325.64,333.42,344.62,343.17,336.90,335.15,326.88,332.13,341.82,345.48,358.47,357.94,359.82,348.35,345.45,342.57,352.11,362.73,360.13,360.48,353.34,356.07,359.16,360.48,367.48,370.35,366.84,356.70,352.03,347.30,359.06,369.76,368.03,363.66,367.26,367.46,357.23,346.18,365.61,359.37,353.83,350.87,355.82,L7
2013-02-05 22:09:13+00:00,356.93,341.12,331.49,331.48,328.45,335.25,344.82,343.39,336.90,333.74,325.39,331.48,342.32,345.48,358.47,357.94,357.38,348.83,345.07,343.25,352.11,362.73,360.13,360.48,353.34,356.07,359.16,360.48,367.48,370.35,366.84,358.17,354.79,353.51,359.06,369.76,368.03,363.66,367.26,367.46,357.23,346.18,365.61,359.37,354.25,352.82,358.74,L7
2013-03-09 22:09:09+00:00,345.10,333.77,328.03,329.76,326.69,335.90,346.01,345.95,337.21,333.89,326.89,329.92,342.44,347.02,364.93,357.96,356.61,346.19,339.68,338.46,341.96,357.10,353.47,356.25,348.74,350.58,354.52,356.31,361.35,365.41,366.59,358.53,363.81,363.98,362.35,369.89,368.71,359.32,363.30,362.42,356.99,347.66,365.99,362.43,356.35,352.26,362.41,L7
2013-03-25 22:09:03+00:00,346.20,335.18,329.33,330.59,326.37,336.59,345.92,346.61,336.23,333.15,326.89,329.92,342.44,350.58,367.23,358.84,357.06,348.06,342.16,340.01,346.09,358.08,355.57,358.80,352.22,350.58,354.52,356.31,359.20,361.05,364.81,359.84,367.47,367.86,364.77,372.69,371.41,364.01,363.30,362.42,356.99,351.24,364.36,361.59,356.47,354.02,365.10,L7
2013-04-10 22:09:02+00:00,346.20,335.18,330.71,332.00,328.54,339.93,347.97,348.56,337.52,332.59,325.80,330.26,345.92,353.19,367.23,358.84,357.06,350.70,345.68,342.46,348.85,360.96,358.64,361.20,354.93,354.42,356.16,357.16,359.20,361.05,364.81,361.79,371.37,370.67,367.24,374.59,372.56,366.88,366.88,366.04,361.05,354.73,364.36,361.59,356.84,355.97,366.88,L7
2013-05-28 22:08:47+00:00,348.19,336.03,332.61,332.76,328.48,339.24,347.61,348.34,337.52,332.59,325.80,331.08,344.60,351.15,361.07,357.10,356.91,352.13,346.90,343.50,349.66,361.45,358.19,359.68,354.93,354.42,354.75,354.89,357.48,358.64,362.03,360.39,369.18,370.13,367.59,373.97,371.57,366.88,366.88,364.35,360.10,353.50,361.97,361.59,356.28,354.23,364.27,L7
2013-06-05 22:15:03+00:00,349.67,337.35,334.33,333.70,328.98,339.75,348.01,348.64,338.45,332.88,325.56,331.89,345.35,351.47,362.11,358.17,357.16,352.93,348.33,344.62,351.02,361.35,358.85,359.68,355.02,355.04,355.08,355.57,356.82,359.14,361.47,360.97,369.94,370.96,368.53,374.91,371.62,367.45,367.99,364.60,361.03,354.86,360.81,359.63,355.99,354.59,363.17,L8
2013-06-29 22:08:33+00:00,351.43,339.17,335.51,333.70,328.98,340.13,348.54,348.38,339.16,332.82,326.09,332.08,345.81,351.39,362.11,361.72,358.29,353.98,348.33,344.62,351.02,362.78,360.25,360.39,356.79,364.16,356.20,355.61,355.38,356.89,360.41,363.15,369.51,370.28,368.96,374.16,371.43,371.73,368.92,367.18,363.00,355.27,361.13,361.79,355.73,357.89,366.19,L7
2013-07-15 22:08:23+00:00,350.69,340.67,335.81,332.69,330.48,339.15,346.49,346.58,335.92,328.45,321.62,336.33,346.00,351.39,368.07,362.09,356.45,356.23,350.74,344.62,352.46,362.71,359.20,359.17,356.09,363.90,354.10,351.33,350.08,351.09,352.45,360.36,368.16,370.28,368.49,370.57,369.57,370.56,365.97,365.38,361.79,354.74,357.45,358.63,353.84,358.13,366.87,L7
2013-07-23 22:14:58+00:00,350.69,340.67,337.62,334.40,331.72,339.84,347.67,349.54,339.22,331.48,323.30,339.46,348.00,354.68,367.09,361.47,356.82,358.63,353.14,347.29,354.58,363.27,360.03,361.33,358.96,364.78,354.33,351.39,350.25,351.86,353.51,361.30,369.10,372.25,371.10,372.62,371.39,372.23,368.98,367.65,364.71,353.67,356.10,358.47,355.45,359.84,368.57,L8
2013-09-01 22:08:30+00:00,353.11,342.25,339.34,336.42,331.84,339.83,348.48,350.14,341.17,333.18,324.26,341.22,348.69,355.82,367.23,362.33,358.97,360.28,355.31,349.06,355.87,364.11,360.68,361.83,359.38,364.78,354.33,353.12,351.69,353.38,355.93,362.41,370.17,372.05,371.15,373.04,373.18,374.14,368.98,367.65,365.31,354.55,358.45,359.73,356.48,360.75,368.56,L7
2013-09-25 22:14:53+00:00,359.04,347.84,344.02,339.29,335.22,341.98,349.91,350.76,343.39,333.93,324.26,342.03,348.91,355.02,367.23,363.56,360.97,362.94,357.04,351.17,357.24,364.19,360.46,359.69,356.58,362.56,355.30,353.65,350.86,355.35,356.43,362.51,368.90,370.92,370.25,370.86,370.75,373.35,368.98,367.78,364.85,353.56,358.52,360.57,356.95,361.62,367.31,L8
2013-10-18 22:21:01+00:00,355.61,345.63,342.22,337.91,332.91,338.31,347.33,348.38,343.20,335.32,325.20,344.62,346.19,352.88,367.23,363.56,360.97,362.76,356.58,350.95,357.26,362.61,358.21,357.47,354.28,361.88,354.06,352.65,350.86,355.35,356.43,360.31,365.89,369.09,368.69,368.66,369.24,372.09,366.82,365.22,362.35,351.04,358.52,360.57,356.53,361.27,366.20,L8
2013-10-19 22:09:03+00:00,353.25,344.45,340.14,335.78,331.03,335.87,347.33,348.38,340.79,332.77,323.73,342.83,344.30,351.66,365.43,361.26,359.05,361.03,354.79,350.03,356.42,362.61,358.21,356.94,353.40,360.42,354.49,352.34,350.26,354.44,354.99,358.36,364.93,367.65,368.69,368.66,367.11,369.46,366.91,364.34,360.68,350.20,357.94,361.45,356.37,359.63,366.20,L7
2013-10-27 22:14:43+00:00,353.25,344.45,339.17,333.52,329.59,333.94,345.14,344.88,339.37,330.85,320.63,340.30,342.30,348.17,361.08,356.60,355.01,357.45,352.01,347.39,354.81,360.27,355.97,356.03,352.23,359.65,354.54,352.71,349.82,354.01,354.03,357.37,364.52,367.16,367.40,366.76,365.12,368.90,367.23,364.36,360.16,348.28,356.89,360.02,355.22,358.42,363.31,L8
2013-11-03 22:20:56+00:00,353.74,345.40,339.68,334.60,330.10,336.64,346.55,346.87,340.95,332.13,322.18,342.22,344.69,350.05,361.08,356.60,355.01,357.45,352.01,347.39,354.81,360.27,355.97,356.03,352.23,359.65,354.54,352.71,349.82,354.01,354.03,357.37,364.52,367.16,367.40,366.76,365.12,368.90,367.23,364.36,360.16,348.28,356.89,360.02,355.22,358.42,363.31,L8
2013-11-19 22:20:49+00:00,352.64,345.60,339.87,334.79,330.68,338.25,347.34,346.85,340.73,332.17,321.99,341.91,345.61,350.60,361.66,356.24,354.94,357.65,351.86,347.80,355.83,361.00,357.83,357.20,355.16,360.82,355.48,354.07,351.36,355.35,355.74,359.28,364.74,367.81,367.98,367.97,366.85,370.76,369.96,367.36,361.28,348.73,356.89,360.02,355.22,358.42,363.31,L8
2013-11-20 22:09:12+00:00,353.02,346.47,340.84,335.68,330.68,338.25,347.34,347.26,341.09,332.88,323.06,342.86,346.73,351.69,362.25,357.26,356.51,359.18,353.22,347.80,355.83,361.00,359.87,359.06,357.93,362.15,356.78,355.25,352.74,356.65,357.12,360.82,365.49,367.81,367.98,369.04,368.41,371.80,371.72,369.42,361.97,349.05,357.81,362.20,356.65,361.23,363.31,L7
2013-11-28 22:14:37+00:00,353.05,348.02,341.24,336.34,332.68,339.94,348.35,347.37,341.03,333.11,323.22,342.95,347.71,352.27,362.51,356.97,355.70,358.00,353.06,347.80,356.61,361.48,360.82,360.43,358.67,362.77,358.29,357.05,354.13,357.95,359.62,362.71,366.44,367.86,367.72,368.90,369.30,371.61,371.83,370.85,362.68,348.61,357.49,361.17,356.77,363.27,365.21,L8
2013-12-21 22:20:39+00:00,352.26,348.16,340.12,336.05,333.92,340.49,347.87,346.84,340.65,332.92,323.08,343.72,347.44,352.13,362.18,356.15,355.33,357.93,352.63,347.29,356.46,361.59,360.48,360.53,359.08,363.36,358.43,356.78,354.18,357.58,359.81,362.35,365.55,366.85,366.66,367.33,368.97,371.78,371.75,371.44,362.19,347.00,357.85,362.51,357.22,364.08,366.64,L8
2013-12-22 22:09:23+00:00,352.21,347.94,339.81,335.90,334.56,340.81,347.69,346.83,340.71,333.01,323.57,342.56,347.44,352.13,362.18,355.85,355.21,358.13,352.99,348.64,356.98,362.25,361.03,360.75,358.86,363.08,358.43,356.78,354.18,357.58,360.60,362.80,366.51,367.43,366.63,366.72,368.84,371.95,371.89,371.88,362.19,347.00,357.25,362.87,357.60,365.19,367.35,L7
2013-12-30 22:14:25+00:00,351.19,346.69,338.92,335.39,333.79,340.07,346.55,346.33,340.31,332.61,323.66,342.20,347.03,351.52,361.36,355.23,354.56,357.61,352.25,348.32,356.36,362.00,360.20,360.30,358.46,359.91,359.36,357.56,355.04,358.55,361.14,363.10,366.70,367.47,366.37,366.53,370.16,371.32,373.18,371.68,361.57,346.99,357.55,363.10,357.45,362.63,363.63,L8
2014-01-22 22:20:19+00:00,350.05,346.07,338.62,335.10,332.60,340.17,346.12,345.69,340.61,333.49,324.45,339.69,347.93,352.23,359.31,353.25,352.89,355.41,350.85,348.51,356.74,362.59,361.27,360.83,359.51,360.63,361.03,360.07,356.34,358.69,363.10,364.74,367.63,367.22,365.97,367.74,370.19,372.72,374.95,373.71,361.89,347.29,357.90,363.35,357.86,363.73,362.16,L8
2014-01-23 22:09:45+00:00,349.58,345.61,337.96,333.96,332.25,339.30,344.80,345.69,340.61,333.49,325.00,339.39,348.86,353.45,363.08,355.15,354.38,357.93,351.91,349.43,356.92,362.98,361.27,360.83,359.51,360.73,360.78,359.94,356.27,357.79,362.50,364.07,367.58,367.28,366.50,367.24,370.19,372.72,373.86,373.20,361.28,346.57,359.08,362.35,357.69,363.08,362.66,L7
2014-02-08 22:09:52+00:00,349.19,345.44,337.78,333.96,332.25,339.34,344.84,345.78,340.97,334.88,326.89,339.58,348.70,353.14,362.27,355.09,354.78,358.07,351.91,349.43,357.18,363.28,361.38,361.29,360.58,361.04,360.98,360.48,356.85,357.29,361.72,364.24,367.58,367.72,366.76,366.94,369.82,372.36,373.65,372.93,361.27,347.69,358.35,361.44,357.89,363.08,363.01,L7
2014-02-23 22:19:56+00:00,348.12,344.25,336.89,332.82,331.25,337.87,343.81,344.45,340.05,334.41,326.13,338.13,347.32,351.61,360.92,353.96,353.87,356.76,351.29,348.70,356.55,362.40,360.63,360.93,360.59,360.51,359.99,359.80,356.58,357.36,360.59,362.71,365.96,366.54,365.22,364.92,368.26,370.65,372.48,371.02,359.83,347.49,356.30,358.24,356.18,362.15,362.56,L8
2014-03-12 22:09:50+00:00,346.48,343.09,336.14,332.17,331.14,338.05,343.04,344.03,340.82,335.29,327.66,338.56,348.15,350.94,359.88,352.85,353.19,356.70,351.00,348.59,357.02,361.65,360.20,361.80,361.88,361.44,361.15,360.80,357.60,358.27,361.24,363.23,367.89,368.08,364.52,363.77,366.52,369.99,373.71,372.09,360.06,347.64,355.66,358.12,356.27,362.69,363.87,L7
2014-04-21 22:12:54+00:00,348.24,343.71,336.16,331.83,332.20,338.42,342.87,344.15,341.80,336.64,329.34,339.96,351.30,354.11,363.29,355.09,355.24,358.88,352.20,349.29,357.22,362.20,360.68,363.17,363.47,362.86,361.98,362.27,359.41,359.12,362.34,364.28,368.33,368.21,364.29,363.07,366.50,370.37,373.77,372.38,360.79,348.53,355.74,358.74,357.24,365.00,365.72,L8
2014-05-14 22:18:44+00:00,347.85,342.84,336.01,332.34,333.54,338.62,342.76,344.72,341.91,337.58,330.83,340.95,352.55,356.14,366.48,358.45,357.80,361.29,354.70,351.53,358.30,363.51,362.05,363.96,364.60,363.74,363.22,363.58,360.74,359.90,363.67,365.38,368.71,367.96,365.01,364.66,368.45,370.22,374.03,373.28,361.59,350.42,356.42,360.27,358.40,366.14,367.74,L8
2014-05-15 22:10:20+00:00,348.08,342.34,336.00,332.34,333.54,338.98,343.00,345.04,341.49,337.28,330.39,342.65,352.61,356.44,366.90,359.25,357.97,361.51,354.70,351.53,358.31,363.56,361.67,363.49,364.12,363.83,363.66,363.80,361.03,359.91,363.90,365.38,368.71,367.96,364.89,365.45,368.35,369.62,373.56,372.76,361.47,350.26,355.88,359.67,357.87,366.14,367.74,L7
2014-05-31 22:10:24+00:00,347.44,340.27,333.53,330.82,332.92,337.75,342.09,344.67,342.86,338.81,331.91,342.83,352.98,357.28,368.56,360.30,358.60,362.24,355.08,351.99,358.27,364.46,360.46,363.40,362.96,361.96,363.30,363.68,359.99,358.44,362.27,363.71,368.98,367.48,364.19,363.83,365.91,366.64,371.08,370.02,360.47,351.11,354.70,358.57,357.16,363.90,367.79,L7
2014-07-18 22:10:33+00:00,347.52,342.67,336.46,332.22,331.39,336.51,341.96,344.30,343.03,340.60,333.12,345.67,356.85,360.75,373.37,364.92,362.66,366.72,359.88,352.01,358.78,364.72,360.53,364.24,363.30,362.96,363.36,364.41,359.56,356.95,359.74,362.15,367.34,367.10,364.83,363.26,364.20,363.91,367.88,365.91,360.42,349.10,354.19,356.83,356.88,363.20,368.18,L7
2014-07-26 22:12:55+00:00,347.81,343.14,338.62,334.87,333.71,339.10,344.94,345.06,343.18,339.84,332.24,347.78,356.68,360.02,370.45,364.09,362.23,366.15,360.46,351.81,359.27,365.22,361.65,364.81,363.84,364.18,365.07,366.17,361.13,358.44,359.69,363.15,368.38,368.65,364.63,364.32,365.19,364.56,368.66,366.48,361.51,349.55,351.87,357.45,357.12,363.97,367.65,L8
2014-08-11 22:13:03+00:00,347.35,342.53,338.32,334.74,332.91,338.68,344.14,344.59,342.03,338.16,329.14,348.78,356.42,360.16,370.72,363.67,362.03,365.68,359.13,351.28,357.86,363.69,360.31,363.87,361.32,362.65,363.91,364.46,359.63,357.93,358.53,361.77,367.83,367.46,363.30,364.08,364.51,364.48,367.62,364.95,360.54,348.26,352.16,358.34,356.93,362.02,366.37,L8
2014-08-27 22:13:05+00:00,347.26,343.15,339.69,337.42,336.41,342.25,347.79,348.07,344.52,339.02,329.92,351.42,360.21,363.73,373.72,366.25,364.19,368.24,361.18,352.38,358.37,364.43,359.53,363.95,362.19,363.89,364.99,365.69,361.33,359.00,359.82,364.04,370.40,369.57,365.29,366.85,366.21,365.63,368.44,366.53,362.25,348.58,353.96,361.86,358.61,362.05,366.56,L8
2014-09-20 22:10:44+00:00,345.20,340.76,336.43,337.67,336.42,341.86,344.30,345.25,340.61,335.48,324.95,348.66,355.81,361.85,372.49,364.96,361.82,365.20,361.67,351.56,356.65,362.72,358.06,360.65,358.36,359.92,360.76,361.86,357.74,355.33,356.30,358.92,366.49,366.03,362.96,363.59,363.19,361.37,363.58,361.10,358.12,344.48,349.65,358.33,355.72,360.44,364.65,L7
2014-09-28 22:13:08+00:00,344.16,340.12,336.75,336.97,334.70,341.11,343.83,344.50,339.35,334.15,324.07,346.68,354.59,360.69,370.82,363.57,360.79,363.57,359.29,350.50,356.63,362.48,357.48,360.49,358.19,359.61,360.47,362.20,358.08,355.57,356.31,358.48,365.45,366.08,363.23,363.26,362.39,360.91,363.08,360.35,357.89,345.67,350.25,356.92,354.78,358.77,362.91,L8
2014-10-06 22:10:56+00:00,343.12,339.22,335.99,335.88,333.13,339.26,342.14,343.35,338.28,333.09,322.94,345.28,354.59,360.69,369.21,361.76,359.36,362.10,357.31,348.85,354.71,361.09,356.26,359.43,357.14,358.11,360.47,362.20,357.84,354.98,355.45,357.02,364.36,364.77,361.56,361.83,360.88,359.74,361.85,360.35,357.89,345.67,350.12,356.71,355.04,357.01,361.66,L7
2014-10-14 22:13:14+00:00,342.31,338.58,335.80,334.66,332.15,339.26,342.14,343.35,338.28,333.09,322.94,345.28,354.59,360.69,369.21,361.76,359.36,362.10,357.31,348.85,354.71,361.09,356.26,359.43,357.14,358.11,360.47,362.20,357.84,354.98,355.45,357.02,364.36,364.77,361.56,361.83,360.88,359.74,361.85,360.35,357.89,345.67,350.12,356.71,355.04,357.01,361.66,L8
2014-11-22 22:19:21+00:00,338.36,338.55,336.83,336.19,331.89,338.55,341.25,341.74,337.12,331.66,319.50,340.38,351.60,357.43,365.72,358.11,357.17,359.44,357.54,347.57,354.57,360.62,355.66,359.38,357.09,355.77,357.49,360.93,357.28,353.99,352.26,355.34,364.16,366.40,360.20,359.32,358.93,358.07,358.12,355.65,356.01,342.43,349.03,353.43,353.25,354.22,358.10,L8
2014-12-24 22:19:17+00:00,336.75,339.45,337.82,336.16,330.90,340.26,341.00,341.56,335.36,329.68,319.38,339.88,351.25,358.21,365.67,357.89,356.29,358.56,356.88,347.57,352.46,357.44,352.82,357.02,354.55,355.77,357.49,359.79,356.15,352.51,351.04,353.56,362.69,365.96,358.70,356.55,356.27,356.90,358.12,355.65,353.92,340.06,349.27,353.43,352.96,352.35,356.73,L8
2015-01-09 22:19:14+00:00,337.39,340.32,338.44,336.23,331.53,341.15,341.65,342.09,335.30,329.36,319.03,338.76,350.06,356.45,364.42,357.89,356.29,358.56,356.88,347.57,352.46,357.44,352.82,357.02,354.55,355.77,357.49,359.79,356.15,352.51,351.04,353.56,362.69,365.96,358.70,356.55,356.27,356.90,358.12,355.65,353.92,340.06,349.27,353.43,352.96,352.35,356.73,L8
2015-01-10 22:11:34+00:00,337.47,340.00,337.83,335.24,331.36,340.58,341.76,341.82,335.30,329.36,319.03,339.18,349.93,356.07,363.58,357.16,355.87,357.74,356.43,348.56,353.81,358.45,354.57,357.41,354.55,355.77,357.35,359.39,356.49,354.15,352.21,355.11,363.48,366.94,362.09,357.51,357.59,356.90,358.12,356.54,354.90,340.91,349.76,352.46,353.11,353.51,356.84,L7
2015-01-25 22:19:08+00:00,335.02,335.28,332.51,331.50,329.43,338.61,338.89,339.54,332.65,325.38,315.49,335.53,345.78,352.14,360.61,350.70,350.90,352.75,350.03,346.85,351.15,356.92,351.88,355.38,351.48,350.92,353.05,355.46,355.60,355.35,353.28,353.42,362.27,363.28,359.96,356.15,355.34,354.87,357.23,354.53,351.57,344.04,349.12,350.67,351.22,352.57,355.91,L8
2015-01-26 22:11:38+00:00,334.09,333.72,330.86,329.20,327.84,338.61,338.89,339.54,330.74,325.17,314.51,334.38,345.56,352.34,359.07,348.06,349.90,353.08,349.38,345.87,351.63,356.92,351.88,353.58,350.32,348.81,351.01,354.06,353.46,353.47,351.76,352.23,359.68,360.24,359.96,356.15,354.35,352.51,354.76,352.32,349.64,341.94,347.31,348.80,349.05,351.77,353.26,L7
2015-02-10 22:19:02+00:00,333.54,332.87,330.41,327.14,327.05,337.32,338.20,337.80,329.79,323.25,313.51,331.39,345.08,352.88,359.00,348.09,349.16,352.08,348.88,345.99,351.94,357.10,353.02,353.68,350.14,348.34,350.89,354.20,354.05,354.27,353.32,351.98,358.84,359.78,360.09,354.41,354.45,351.32,354.72,353.79,350.51,343.04,345.98,344.98,346.49,351.35,351.97,L8
2015-02-11 22:11:40+00:00,333.59,332.93,329.75,326.23,326.57,336.59,337.99,337.28,329.79,323.25,313.51,332.40,345.92,353.53,360.09,349.10,349.64,353.21,349.25,347.14,352.29,357.48,353.34,354.26,350.14,348.34,350.24,353.50,353.40,353.88,353.63,352.63,359.21,359.73,360.39,355.44,354.82,351.32,354.72,355.60,351.21,343.98,346.18,346.28,347.23,351.73,352.63,L7
2015-02-19 22:12:49+00:00,334.31,333.41,330.13,326.96,327.05,337.06,338.99,338.38,330.77,324.55,314.70,333.93,346.04,354.00,360.43,350.49,350.52,353.91,349.79,348.11,353.45,359.34,355.34,356.22,352.21,349.99,351.07,354.40,354.67,354.85,354.61,354.66,360.97,361.80,361.56,357.76,356.95,354.15,357.79,357.56,353.11,345.51,347.29,348.77,348.59,352.25,354.90,L8
2015-02-26 22:18:58+00:00,333.47,332.76,329.35,325.67,325.83,335.98,337.12,336.42,328.40,323.04,314.14,332.01,343.54,352.71,359.16,348.90,349.10,352.63,348.40,348.12,353.42,359.41,356.48,356.05,349.88,347.91,350.13,353.28,353.08,353.40,354.04,354.66,360.97,361.80,361.56,357.76,356.95,354.15,357.79,357.56,353.11,345.51,346.94,347.79,347.96,351.91,354.07,L8
2015-02-27 22:11:51+00:00,333.57,332.64,329.46,325.60,326.05,336.15,337.85,336.83,328.40,323.04,314.14,332.26,343.54,351.79,358.92,349.31,349.24,352.89,348.59,349.05,353.81,360.23,356.89,356.05,349.88,349.56,350.71,353.81,353.83,354.42,355.04,355.46,361.94,361.98,362.13,359.23,356.95,354.15,359.62,358.78,354.34,346.65,347.72,347.77,348.38,352.40,354.92,L7
2015-03-07 22:12:42+00:00,333.47,332.16,328.81,325.26,325.34,334.85,337.10,336.63,328.26,323.55,314.43,332.77,342.49,350.75,358.18,349.03,348.85,352.40,347.86,348.39,352.52,358.81,355.15,354.52,349.88,349.56,350.71,350.76,352.76,353.00,353.91,354.61,361.96,361.28,361.10,358.96,356.29,353.76,359.25,358.59,353.99,345.66,346.98,347.81,348.24,351.68,354.41,L8
2015-03-14 22:18:47+00:00,332.79,329.95,327.20,325.21,323.47,331.83,335.03,334.28,326.30,322.58,314.20,331.76,341.38,348.64,358.47,349.22,347.61,350.87,345.99,347.17,352.21,358.10,354.56,354.11,348.87,349.76,350.56,349.88,352.65,352.59,353.76,354.07,361.39,360.20,361.02,358.34,354.95,353.07,359.90,358.09,353.72,344.82,346.74,345.87,346.91,352.64,354.77,L8
2015-03-15 22:11:58+00:00,332.79,329.95,327.20,323.77,322.22,330.47,334.46,333.74,326.13,322.54,313.71,331.09,340.66,347.54,358.43,349.22,347.61,350.87,345.48,346.63,352.08,357.71,354.44,354.52,348.89,350.22,350.88,350.32,352.79,352.59,353.76,354.36,361.60,359.94,361.35,358.07,354.63,353.12,359.84,358.27,353.83,344.86,346.74,345.87,346.91,352.03,354.37,L7
