dates,satname,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0005,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0013,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0027,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0040,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046
2013-03-09 22:09:09+00:00,L7,314.57,301.43,297.96,301.17,302.96,303.81,322.82,323.85,,,,317.31,326.10,330.95,339.13,333.54,325.59,325.57,320.42,319.73,327.96,339.82,329.93,,,,331.93,331.01,329.55,326.11,334.46,340.61,350.95,354.09,356.99,355.92,357.24,,,345.41,348.23,334.16,335.58,324.78,333.22,332.60,349.26
2013-03-25 22:09:03+00:00,L7,330.08,319.91,313.15,309.15,305.96,312.13,322.78,325.20,311.36,313.18,,,,336.54,342.32,336.75,334.17,330.83,328.67,325.22,334.92,343.55,341.32,345.53,341.74,,,,331.81,328.55,339.58,348.24,357.54,360.06,356.31,361.20,359.55,357.15,,,,341.08,336.78,325.07,336.18,334.58,348.44
2013-04-10 22:09:02+00:00,L7,,,313.00,310.69,314.97,325.46,334.26,331.88,319.96,310.28,301.94,307.66,333.82,335.24,,,,335.52,335.78,329.97,334.82,351.35,347.99,346.77,341.78,343.66,340.46,338.30,,,,352.71,362.96,359.64,358.79,358.07,352.30,354.38,353.60,354.56,353.32,344.69,,,335.05,335.38,345.64
2013-05-12 22:08:53+00:00,L7,,,,,,,,,,,,,,,,,,,,,,216.67,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28 22:08:47+00:00,L7,356.44,340.57,346.26,337.71,328.46,335.49,345.40,347.15,,,,335.46,338.36,341.31,349.16,350.48,356.52,361.07,353.31,349.01,353.20,364.65,355.80,352.43,,,347.95,343.85,350.90,349.31,348.42,350.88,358.58,367.68,369.97,370.59,365.98,,,356.18,355.66,347.62,352.76,,352.65,345.91,351.59
2013-06-05 22:15:03+00:00,L8,347.24,334.68,336.56,327.73,322.13,329.50,339.74,338.48,333.41,326.00,315.74,326.14,338.33,340.84,351.41,350.98,346.12,346.02,346.29,341.48,347.99,350.82,351.97,349.04,344.83,347.63,347.19,349.79,342.95,351.78,348.90,356.40,363.84,366.11,365.92,370.01,360.44,359.66,361.85,354.64,355.96,352.41,343.52,334.57,343.01,344.18,344.05
2013-06-29 22:08:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,405.80,374.13,369.07,366.92,367.54,,,383.89,381.68,373.96,381.11,378.08,391.67,378.26,393.83,,359.73,,,,401.58,407.82
2013-07-14 22:21:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-15 22:08:23+00:00,L7,372.71,369.79,356.39,354.02,355.93,353.29,359.00,366.12,,,341.89,378.02,364.64,,412.93,397.43,387.45,391.06,383.76,,376.07,382.91,376.44,,,375.87,369.86,359.60,360.79,366.96,365.15,370.15,373.51,385.26,383.81,375.13,,,378.21,381.48,376.80,361.92,380.75,392.86,375.66,379.09,391.46
2013-07-23 22:14:58+00:00,L8,,,,,,,,,313.54,314.09,301.85,319.31,322.25,324.47,329.18,328.34,329.02,328.62,328.64,327.08,328.83,331.51,325.40,332.26,326.55,326.38,326.06,325.42,325.87,332.93,332.27,332.80,340.63,341.46,345.05,336.38,336.16,334.74,346.51,337.64,334.90,320.78,321.89,316.57,327.14,327.50,332.23
2013-09-01 22:08:30+00:00,L7,360.05,346.63,342.24,338.31,332.62,335.35,345.50,342.14,341.12,332.12,,,,356.14,360.85,360.94,356.07,357.36,355.73,352.50,359.72,364.80,359.28,358.78,355.53,,,360.10,356.29,358.88,365.69,369.60,367.18,365.20,366.77,370.42,379.69,378.14,,,363.36,356.10,366.53,357.02,359.10,360.27,360.95
2013-09-25 22:14:53+00:00,L8,,,,,,,,,,,,,,,,,,,357.74,356.68,364.74,367.99,365.18,364.70,359.75,361.73,367.43,363.90,355.65,363.23,,,,,,,,,,,,,,,,,
2013-10-18 22:21:01+00:00,L8,319.61,312.77,303.98,303.75,303.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-19 22:09:03+00:00,L7,319.88,315.34,304.57,297.69,300.03,295.91,,,310.32,306.25,300.41,312.47,311.58,319.37,326.25,322.27,322.04,324.94,320.82,323.89,329.84,,,331.03,326.64,331.54,335.54,328.58,322.86,326.51,327.65,328.45,335.94,337.48,,,331.31,335.69,344.00,334.75,329.08,321.93,329.82,327.23,332.33,322.31,
2013-10-27 22:14:43+00:00,L8,,,346.33,334.14,332.13,339.92,349.38,345.04,345.70,332.95,317.99,339.61,345.32,344.87,350.60,342.82,344.95,350.15,344.54,342.66,354.71,357.39,355.58,362.61,358.40,366.14,366.02,366.81,358.29,361.63,358.70,361.82,373.67,374.86,370.07,368.36,366.18,378.09,380.85,377.50,369.05,346.84,363.64,372.39,360.32,364.12,360.12
2013-11-03 22:20:56+00:00,L8,332.84,325.39,315.41,311.77,309.82,319.40,325.78,326.47,323.14,317.63,309.07,328.05,331.20,330.98,,,603.01,595.90,561.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19 22:20:49+00:00,L8,329.93,330.88,323.91,317.30,320.29,328.51,334.55,327.61,323.28,319.29,307.71,323.60,334.50,335.36,344.72,334.61,335.32,339.99,334.51,335.65,348.93,351.06,353.33,349.22,356.61,354.04,347.96,351.34,349.12,352.48,353.71,358.71,350.37,357.95,358.05,358.95,361.42,365.77,370.20,370.86,353.01,336.18,,,,,
2013-11-20 22:09:12+00:00,L7,348.02,344.76,340.27,333.44,,,,339.96,334.96,330.89,323.56,341.87,346.40,350.25,355.71,355.31,358.90,361.24,356.82,,,,366.83,365.32,368.66,364.80,360.54,359.04,357.92,361.64,360.66,365.65,363.60,,,368.21,371.61,370.45,375.39,376.59,358.79,343.29,354.88,361.25,358.06,373.55,
2013-11-28 22:14:37+00:00,L8,360.56,358.66,354.70,349.22,350.35,354.41,357.02,352.93,345.00,338.53,328.13,340.38,351.66,351.43,356.98,352.77,354.12,355.37,355.87,352.87,364.10,372.36,368.83,368.91,369.10,372.47,366.89,367.42,370.25,367.39,374.54,371.46,372.21,372.05,371.45,373.88,378.50,374.59,377.15,373.53,366.25,347.34,354.74,361.23,357.75,369.16,369.80
2013-12-21 22:20:39+00:00,L8,348.30,344.71,334.94,335.23,341.43,345.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22 22:09:23+00:00,L7,356.67,351.28,342.31,340.62,345.13,350.21,352.24,352.91,346.41,337.97,331.75,338.52,,,,359.62,360.49,365.86,361.51,362.93,366.02,371.74,371.10,367.80,362.35,365.47,,,,362.45,371.43,370.96,380.44,376.93,370.99,367.56,373.44,378.60,378.26,381.04,,,358.75,373.89,365.47,380.21,377.81
2013-12-30 22:14:25+00:00,L8,323.62,315.51,308.94,307.70,308.78,309.18,318.44,320.34,318.11,313.93,309.36,320.30,323.58,324.59,330.65,327.65,326.71,330.97,326.23,328.50,333.45,342.69,332.55,337.64,336.28,340.69,349.10,343.42,339.50,344.85,349.84,349.72,349.71,348.64,340.64,340.36,350.93,349.94,353.85,353.02,337.97,323.64,339.75,334.71,337.65,335.97,339.20
2014-01-22 22:20:19+00:00,L8,354.08,356.34,345.64,342.75,336.72,345.75,348.38,352.54,351.44,351.24,342.46,351.36,367.37,372.16,388.74,374.90,369.05,364.47,364.87,361.23,369.44,374.52,371.54,372.43,371.93,366.21,367.33,367.49,362.09,360.10,370.22,370.84,374.63,374.66,375.97,375.03,374.26,,,,,,,,,,
2014-01-23 22:09:45+00:00,L7,357.41,354.54,345.19,336.78,341.37,348.82,349.42,,,,341.30,350.67,371.46,380.98,411.43,388.77,384.33,397.10,376.50,370.63,371.49,379.12,376.47,,,374.65,371.77,371.70,369.67,361.87,369.27,370.18,381.09,380.79,382.34,378.42,,,380.22,384.78,371.02,355.51,382.55,378.09,370.53,375.06,381.74
2014-02-07 22:20:09+00:00,L8,,,569.39,,,,,,,290.33,235.71,,,,,,,,,,,648.51,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-08 22:09:52+00:00,L7,350.70,350.07,342.66,,,348.31,352.32,354.42,351.23,354.10,351.16,348.07,354.44,357.87,363.54,362.29,366.55,367.35,,,365.98,372.18,369.61,372.57,377.95,370.32,368.95,372.04,369.29,357.85,359.62,371.65,,377.74,374.59,371.39,373.68,376.09,378.65,377.95,367.78,363.33,359.70,364.94,366.08,,372.92
2014-02-23 22:19:56+00:00,L8,346.62,342.14,339.00,333.90,331.76,337.66,348.01,346.95,343.32,340.10,328.71,335.57,348.04,350.65,364.87,357.40,359.71,358.13,357.92,353.87,362.07,366.03,366.89,370.35,374.07,367.09,362.45,364.72,367.00,370.65,359.80,357.48,363.22,367.24,362.94,359.17,367.16,368.63,375.28,368.38,360.25,359.07,352.33,351.15,354.15,370.53,375.20
2014-03-12 22:09:50+00:00,L7,334.30,327.44,327.81,325.69,328.48,333.94,,,347.39,340.33,339.12,335.32,348.04,344.61,345.61,344.10,344.47,353.26,349.26,348.63,362.59,,,366.30,368.01,364.65,366.14,369.39,365.61,367.98,370.96,373.28,385.41,379.39,,,,368.68,377.61,373.58,362.77,354.64,356.95,351.07,357.13,361.70,367.97
2014-04-21 22:12:54+00:00,L8,374.21,355.87,340.62,339.07,343.32,351.09,358.04,363.73,360.86,354.02,353.67,369.37,391.43,403.19,414.14,394.97,392.48,396.89,368.47,364.69,365.46,377.58,375.29,376.66,369.69,374.59,376.63,373.61,368.51,367.46,374.44,374.64,379.55,374.96,375.75,372.90,373.17,378.23,383.39,379.96,375.14,369.64,,396.47,380.75,388.84,398.89
2014-05-14 22:18:44+00:00,L8,328.07,314.40,310.92,306.38,313.64,308.01,318.55,319.24,316.51,314.67,306.14,327.96,326.33,330.30,337.04,339.07,331.41,334.88,334.64,330.28,331.89,335.82,330.12,333.93,333.46,342.07,344.96,346.52,335.49,336.19,342.23,342.61,340.49,337.30,344.82,345.34,345.20,339.18,346.28,346.87,339.68,328.37,329.31,326.92,334.55,330.24,334.14
2014-05-15 22:10:20+00:00,L7,328.92,312.07,310.08,,,312.37,319.52,320.10,313.09,314.64,305.71,339.12,327.45,331.58,340.53,340.66,331.91,335.95,,,336.29,341.91,331.70,334.41,334.99,342.77,346.39,344.10,340.34,337.94,346.00,,,,343.04,348.32,341.45,339.78,344.62,341.28,336.38,324.73,325.19,314.92,328.72,,
2014-05-31 22:10:24+00:00,L7,345.06,335.94,329.46,333.33,333.33,332.63,342.31,340.38,345.16,338.60,,,,345.75,354.88,348.95,352.57,354.87,352.44,,356.71,371.28,365.69,366.81,365.82,,,359.37,356.07,355.90,352.92,358.16,362.41,359.74,359.87,366.13,365.08,355.97,,,357.39,345.22,337.80,,345.90,352.86,354.21
2014-07-18 22:10:33+00:00,L7,365.95,388.79,385.06,373.13,,,,363.43,355.20,355.21,346.02,373.56,398.74,403.37,427.12,410.95,407.01,417.18,403.07,,,,378.47,381.67,370.68,382.83,384.16,385.30,372.50,363.76,361.42,370.64,380.06,,,373.68,379.47,372.09,367.44,365.79,374.75,342.80,,388.04,,,
2014-07-26 22:12:55+00:00,L8,325.71,328.46,326.18,313.88,319.72,321.62,329.00,323.17,322.80,320.03,307.90,329.26,332.95,333.77,343.35,339.31,334.91,337.79,341.58,338.01,345.18,351.60,348.78,347.51,346.82,346.81,348.62,349.76,342.26,337.50,341.11,348.74,351.70,358.34,353.93,350.94,349.64,349.34,352.01,352.04,346.41,325.06,328.96,327.12,338.03,338.93,337.34
2014-08-11 22:13:03+00:00,L8,315.59,311.20,303.71,302.17,303.27,301.51,310.56,311.18,307.52,311.87,299.27,322.73,316.17,319.69,322.57,319.03,325.25,323.60,323.06,323.76,323.70,330.45,322.68,330.74,321.89,327.12,328.66,325.68,322.41,322.25,320.32,331.65,337.22,338.39,336.34,333.33,332.10,341.94,336.97,329.55,325.61,318.33,325.60,317.80,331.09,318.67,324.47
2014-08-27 22:13:05+00:00,L8,319.39,319.30,320.52,321.71,329.79,329.20,342.69,341.12,337.25,324.71,311.78,328.20,347.59,349.16,354.83,347.01,345.50,347.57,345.83,334.04,339.72,344.77,329.87,342.63,353.39,350.57,344.65,349.38,353.82,353.89,346.67,,,,,,,,,,,,334.07,333.05,339.16,337.12,342.86
2014-09-20 22:10:44+00:00,L7,316.03,306.23,298.81,,,,311.04,313.09,312.48,308.70,299.60,313.52,313.15,328.01,334.99,332.85,323.53,326.26,,,,343.23,337.47,336.90,333.92,333.19,332.56,335.20,333.62,335.22,339.58,337.70,,,341.93,331.96,333.28,334.86,343.92,335.87,330.10,322.19,327.12,323.31,334.36,,
2014-09-28 22:13:08+00:00,L8,334.30,333.72,338.96,331.36,323.82,335.06,339.39,337.03,327.37,321.65,316.57,330.26,344.17,349.52,354.93,350.33,350.79,348.15,342.00,344.66,355.92,359.94,351.54,358.44,356.00,356.51,357.59,364.70,360.51,357.20,355.91,354.86,358.56,365.75,364.55,359.88,355.28,356.64,358.93,354.48,355.36,354.52,353.79,344.61,346.61,348.02,351.73
2014-10-06 22:10:56+00:00,L7,314.48,310.71,307.19,304.06,304.04,299.02,305.75,308.69,308.08,306.69,296.86,313.10,,,327.72,320.63,321.96,324.27,321.90,320.83,321.20,330.49,322.91,329.23,327.13,326.54,,,335.94,330.90,329.87,328.44,337.16,338.79,331.28,327.83,326.16,329.64,332.52,,,,327.89,323.09,337.88,321.54,329.78
2014-10-14 22:13:14+00:00,L8,345.77,344.78,348.08,339.34,336.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-22 22:19:21+00:00,L8,,,,70.34,,301.44,,,,568.30,526.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24 22:19:17+00:00,L8,327.40,340.59,334.66,329.07,323.26,340.17,336.91,334.93,327.69,319.99,308.46,323.94,335.66,347.19,350.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 22:19:14+00:00,L8,343.11,348.20,344.08,336.76,335.93,347.35,346.21,346.37,334.85,326.80,316.20,329.82,341.75,344.14,354.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 22:11:34+00:00,L7,344.57,343.52,339.04,334.37,336.26,344.84,349.93,347.37,,,,349.73,356.21,361.06,364.78,360.06,360.87,359.96,360.47,359.78,366.83,370.80,374.16,366.97,,,362.82,363.26,365.60,371.95,366.24,370.25,374.17,377.14,384.90,370.64,372.83,,,368.35,366.58,351.97,360.03,356.64,360.79,367.30,365.41
2015-01-25 22:19:08+00:00,L8,343.73,345.19,336.57,335.96,333.71,347.69,339.73,342.09,336.54,326.26,318.80,345.86,364.87,367.42,399.79,365.74,369.12,380.14,364.90,359.06,360.52,372.19,370.17,372.57,359.62,358.72,363.62,366.12,367.13,369.47,370.91,367.22,377.33,371.32,370.39,375.25,374.36,369.44,371.96,367.58,364.68,357.63,361.02,374.68,358.52,373.12,
2015-01-26 22:11:38+00:00,L7,341.36,335.91,333.63,329.55,330.08,,,,333.32,338.02,321.20,341.84,363.16,375.05,368.39,350.67,364.02,376.50,363.33,356.54,371.08,,,358.84,361.19,352.73,355.35,362.23,356.36,356.87,356.56,360.60,364.55,361.63,,,367.78,358.57,360.27,360.61,357.83,349.34,353.94,364.69,351.70,368.05,361.13
2015-02-10 22:19:02+00:00,L8,342.69,337.53,337.51,323.81,328.47,336.28,342.98,337.69,334.65,323.54,319.20,328.58,350.46,366.69,368.30,361.44,361.50,357.80,355.28,357.74,359.07,364.89,369.34,367.24,356.31,356.97,360.93,359.81,362.83,361.80,363.74,360.82,367.86,368.76,368.01,361.54,371.42,370.45,372.41,377.00,366.51,360.56,353.66,345.25,346.31,357.91,358.91
2015-02-11 22:11:40+00:00,L7,345.52,345.92,335.73,331.63,333.18,346.07,349.43,347.14,342.16,,,354.80,366.79,374.00,387.02,371.76,368.02,376.81,364.12,366.60,366.11,371.52,368.89,371.17,,,357.16,360.02,360.47,362.20,366.82,367.82,373.74,370.90,372.91,374.98,370.76,,,379.79,367.72,361.98,361.06,376.68,365.47,368.96,371.11
2015-02-19 22:12:49+00:00,L8,317.16,311.35,304.56,302.14,306.56,305.56,318.82,316.50,312.74,313.68,302.80,322.94,317.14,325.79,327.98,330.09,325.54,327.23,326.26,330.04,336.93,348.41,341.17,346.04,338.85,335.72,331.86,335.78,338.22,337.71,339.30,346.82,345.49,350.38,345.58,343.84,343.84,343.29,348.38,341.13,338.58,328.38,327.14,325.91,332.91,323.50,337.90
2015-02-26 22:18:58+00:00,L8,333.29,337.66,339.39,337.78,340.00,352.14,351.15,351.15,337.95,331.37,328.00,331.90,349.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27 22:11:51+00:00,L7,339.95,336.37,336.67,331.16,333.61,344.95,351.66,347.78,,,,340.59,349.38,349.00,363.20,359.37,356.84,361.59,355.48,361.49,361.95,371.74,366.02,,,366.11,360.34,363.02,365.91,368.61,368.70,367.30,375.02,368.49,371.37,376.82,,,377.83,374.39,369.51,361.13,360.50,356.34,357.54,362.62,367.24
2015-03-07 22:12:42+00:00,L8,317.71,310.04,303.10,302.68,301.90,299.29,311.41,316.04,311.33,316.15,304.74,324.01,313.21,321.09,329.41,328.07,326.76,329.30,325.91,328.13,326.65,331.71,322.85,325.32,,,,309.07,326.70,324.56,329.22,332.82,346.81,340.66,338.46,339.86,333.69,335.65,340.88,340.18,335.47,321.32,322.91,323.21,331.43,327.03,332.09
2015-03-14 22:18:47+00:00,L8,333.99,309.25,316.41,339.05,308.76,308.55,321.45,318.17,315.00,321.91,321.76,329.94,340.34,337.86,378.12,365.78,348.55,348.58,339.62,346.39,360.49,362.51,362.00,362.35,354.10,362.82,360.71,352.44,363.72,359.42,362.84,358.75,367.93,360.79,370.97,365.43,354.88,359.82,378.00,366.45,363.30,348.75,357.44,344.47,344.67,376.77,372.60
2015-03-15 22:11:58+00:00,L7,,,,309.57,309.20,319.67,333.31,333.77,330.28,327.10,312.95,327.44,337.28,340.79,366.10,,,,346.22,346.63,356.48,359.28,359.87,365.28,355.37,360.14,359.91,361.03,360.86,,,363.31,370.30,362.96,370.42,361.91,357.95,359.96,365.65,367.05,361.38,351.66,,,,352.81,357.86
2015-03-23 22:12:32+00:00,L8,343.90,343.89,341.38,327.50,321.19,334.52,334.97,334.97,329.64,324.25,323.32,332.17,334.58,340.82,353.71,349.79,347.90,353.33,353.74,355.67,361.05,369.85,367.39,370.76,358.66,362.27,361.12,357.67,360.34,358.28,362.23,366.19,372.84,369.70,369.71,371.85,364.61,355.64,373.26,370.15,,313.86,316.82,310.27,326.87,322.72,338.84
2015-03-30 22:18:37+00:00,L8,339.93,337.26,332.50,315.15,322.59,330.12,335.07,332.71,335.45,325.90,317.19,329.03,335.60,336.28,345.23,349.47,342.66,345.78,345.14,354.11,351.90,364.50,362.11,362.83,355.24,356.31,353.48,354.03,357.13,355.80,359.65,361.37,364.39,360.74,365.83,369.92,359.17,355.28,367.35,370.62,363.83,347.50,344.21,340.09,338.98,348.40,356.07
2015-03-31 22:12:04+00:00,L7,326.81,320.85,314.00,305.78,307.25,307.96,,,321.56,315.37,308.88,320.95,330.99,327.42,342.07,341.23,336.35,334.40,338.09,339.23,349.38,,,351.44,343.44,341.57,339.20,340.57,339.96,341.94,342.26,349.20,349.98,345.65,,,,342.20,351.29,355.92,349.46,330.43,326.13,321.05,330.63,338.69,345.70
2015-04-08 22:12:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,306.82,320.01,313.99,301.15,305.88,310.07,309.55,320.30,,,,,,,349.11,326.75,328.98,330.17,331.06,348.10,322.65,325.30,322.37,333.84,319.70,328.03
2015-05-02 22:12:19+00:00,L7,322.27,313.47,,,,308.76,320.43,318.96,316.76,316.06,304.99,333.28,326.98,327.05,334.37,332.84,327.53,,,,335.63,340.16,336.55,343.29,338.07,334.16,333.95,336.46,337.65,339.16,339.89,,,342.91,345.84,343.60,343.26,342.89,347.75,344.62,346.88,328.17,323.28,318.06,,,
2015-05-10 22:12:04+00:00,L8,,,,,,,,,247.08,207.47,82.61,72.11,,182.10,,,514.72,,521.67,,,,,,,,581.58,617.34,615.68,,,,,,,,,,,,,,,,,,
2015-05-18 22:12:28+00:00,L7,,302.40,296.66,,,298.57,307.85,304.53,301.15,288.40,285.77,313.28,,,,329.83,324.41,330.58,328.16,326.85,326.14,336.95,327.34,330.91,323.57,323.23,324.75,,,335.11,338.26,340.34,340.93,340.38,337.14,335.06,328.10,330.58,333.27,,,,,,,,
2015-05-26 22:12:05+00:00,L8,373.53,353.33,347.89,340.98,345.36,354.07,356.06,354.89,352.64,342.35,338.76,345.29,368.46,370.92,373.36,370.56,364.63,365.75,362.51,360.32,368.21,376.95,372.12,378.81,372.71,374.69,373.56,372.63,372.60,373.95,369.67,374.70,381.56,383.09,378.15,369.21,370.69,377.51,379.49,380.35,374.69,368.73,368.14,362.04,362.04,368.51,368.19
2015-06-03 22:12:33+00:00,L7,,,275.98,,,,,,,294.47,284.18,258.56,,,,,,313.25,317.55,,321.71,336.04,321.59,339.70,324.33,318.66,329.70,336.37,,,,327.94,325.43,328.78,327.05,327.28,332.43,330.97,331.76,332.12,328.47,,,,324.02,315.20,322.88
2015-06-27 22:12:22+00:00,L8,355.91,337.69,345.52,340.51,337.37,341.56,344.03,344.66,334.83,334.59,321.94,347.57,347.81,347.42,354.31,352.76,345.46,353.10,354.75,352.40,359.92,366.77,359.41,366.63,358.65,357.77,364.20,369.58,369.62,366.18,360.67,361.55,359.24,371.31,373.43,363.63,361.43,361.89,371.97,370.31,363.93,353.37,349.15,332.42,349.07,352.99,361.50
2015-07-21 22:12:45+00:00,L7,,,,,340.30,343.55,346.56,346.77,353.23,,,,355.92,354.93,365.75,361.72,367.03,361.53,360.38,359.34,362.88,373.79,360.36,360.43,,,357.12,358.39,355.78,356.68,355.20,361.96,369.50,374.24,367.74,353.31,356.93,,,,360.97,350.98,354.12,,361.47,365.84,365.98
2015-07-29 22:12:37+00:00,L8,331.67,319.86,313.00,310.50,310.95,308.04,319.03,320.90,318.85,317.69,306.92,324.62,327.34,333.33,338.31,339.48,330.50,332.92,334.11,333.10,333.42,344.09,334.28,338.21,335.64,341.28,338.58,344.45,339.25,344.53,339.92,352.14,350.57,347.79,347.62,344.12,346.45,346.70,346.14,342.09,338.93,326.39,329.00,326.89,337.10,334.61,336.96
2015-08-05 22:18:48+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-22 22:12:51+00:00,L7,,,,354.61,361.31,362.87,368.23,372.75,363.60,357.94,355.94,376.03,406.13,402.98,,,,406.79,385.89,379.70,381.09,385.34,383.28,378.86,385.24,378.34,370.68,374.04,365.78,,,387.92,404.24,398.25,383.85,368.68,384.20,376.38,381.43,398.10,393.54,348.71,377.36,,,399.16,401.90
2015-10-09 22:13:06+00:00,L7,,316.95,315.94,309.03,317.08,326.52,333.02,336.13,326.71,324.08,314.82,334.90,346.10,,,,345.40,342.45,341.24,341.42,352.72,356.04,353.76,355.29,346.19,343.86,346.11,347.90,,,342.87,351.36,353.83,358.05,356.57,358.85,347.72,350.00,358.41,357.95,357.92,,,333.68,340.30,339.31,344.21
2015-10-25 22:13:23+00:00,L7,316.33,304.26,296.09,296.65,299.34,301.46,,,310.10,308.42,300.76,317.85,329.71,335.49,339.68,336.91,328.50,327.76,328.18,325.56,331.42,,,335.90,332.77,330.03,333.38,335.04,333.53,332.35,332.44,340.16,340.79,342.71,340.98,,,337.50,347.16,343.92,341.67,326.89,330.25,320.64,334.31,327.68,334.36
2015-12-20 22:13:09+00:00,L8,359.93,350.99,345.36,343.32,346.11,349.64,353.95,348.47,343.96,342.93,336.51,348.92,362.13,371.79,382.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 22:19:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28 22:14:21+00:00,L7,,,,,,,,,,,321.02,327.36,330.62,339.62,341.17,338.11,341.14,341.99,336.96,339.21,347.96,,,353.88,350.78,351.24,351.28,353.36,356.50,363.14,357.20,363.68,367.48,373.61,,,,351.12,365.84,370.84,364.39,360.25,358.83,341.90,342.52,343.66,344.76
2016-01-05 22:13:05+00:00,L8,344.08,336.83,336.48,345.78,342.00,343.87,353.66,355.87,347.52,333.80,334.95,337.29,346.84,346.82,354.51,354.84,352.49,353.90,354.71,358.26,365.69,375.14,373.12,376.35,375.18,375.14,376.87,375.85,381.11,386.56,386.90,380.52,390.55,384.89,385.62,378.36,373.97,376.72,377.44,385.82,379.76,374.60,374.47,355.84,346.67,365.07,367.13
2016-01-13 22:14:37+00:00,L7,334.02,328.77,328.64,333.90,337.84,338.04,345.88,350.01,340.87,329.01,,,,341.54,349.30,348.66,346.21,352.38,347.72,355.87,356.02,368.44,366.29,369.36,363.01,,,358.25,362.97,364.58,367.58,363.68,372.34,379.52,370.91,366.24,357.23,359.98,,,366.00,363.28,356.20,342.49,344.17,348.20,355.66
2016-02-06 22:13:01+00:00,L8,314.23,311.84,305.09,305.74,307.35,305.12,,,,,,,,,,,,,,,,,340.92,342.35,345.55,342.52,339.34,339.24,344.71,347.87,348.28,349.66,352.98,352.38,356.53,344.65,341.98,340.49,345.17,354.87,351.45,337.36,334.31,326.08,331.78,322.41,329.14
2016-02-13 22:19:08+00:00,L8,,,,,,,,,,557.37,551.58,641.38,,,,,,306.84,,,,554.82,,,,,,,,,302.51,317.03,348.46,352.23,,,373.14,,,,,312.94,,,,,
2016-02-29 22:19:05+00:00,L8,,,,,,,,,,,,,,,,,,,,,,596.28,574.50,490.68,462.54,,358.72,359.87,362.43,,366.20,356.03,395.74,421.90,,,,,,,,,,,,,
2016-04-10 22:12:37+00:00,L8,332.98,320.83,319.54,319.77,317.92,324.87,323.52,324.07,322.23,322.72,318.10,335.72,332.11,336.90,343.15,342.45,341.76,343.62,339.83,341.06,350.95,358.04,355.09,363.28,355.80,363.68,363.75,358.26,361.01,353.38,363.59,362.82,367.14,367.16,360.17,360.48,352.82,350.10,367.94,370.77,364.02,357.47,345.81,334.24,339.28,342.79,348.19
2016-04-17 22:18:45+00:00,L8,345.88,326.88,326.34,322.15,323.91,329.41,329.71,319.78,312.12,315.05,301.27,319.27,340.59,333.92,333.16,323.97,334.26,324.59,319.76,348.32,357.88,367.65,366.05,367.74,366.09,,,,,,,,,,,,,,,,,,,,,,
2016-04-18 22:15:18+00:00,L7,328.63,,,,303.79,306.62,317.64,316.40,319.31,321.11,303.65,319.42,329.53,333.97,341.34,335.71,,,,332.20,334.66,340.69,335.37,342.73,347.03,352.86,349.96,350.86,342.65,343.16,,,,352.39,351.76,343.96,337.64,340.49,345.52,349.01,346.44,341.50,332.13,,,,335.44
