dates,satname,nzd0521-0000,nzd0521-0001,nzd0521-0002,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0024,nzd0521-0025,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0040,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0088,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100
2021-07-12 21:23:52+00:00,L7,351.44,190.02,272.72,,,362.96,,,,,366.45,363.49,392.57,372.93,370.24,385.44,,,,,,,,,380.38,382.16,360.46,,397.00,373.64,356.00,352.97,336.38,319.47,331.68,327.99,,,,,,50.35,,,,,278.83,278.96,,,277.73,282.87,289.81,,290.17,268.60,280.79,269.69,271.13,273.09,,,,281.35,276.57,,,,286.64,290.89,,314.83,314.40,326.85,,,,354.06,358.09,360.72,,337.57,347.45,359.00,,,348.73,336.13,341.43,333.02,327.18,325.37,,,,336.61,346.01,331.83,333.94,339.30,317.70
2021-07-28 21:22:29+00:00,L7,274.71,355.88,368.65,364.13,,,323.35,329.84,,,,,365.11,346.91,357.50,355.89,376.51,,,,359.29,363.67,370.16,378.52,382.36,376.89,363.79,362.46,,,,,,332.38,335.08,335.42,332.23,345.10,318.20,305.88,289.93,283.75,306.22,291.77,267.65,268.04,,,269.23,,,,306.07,301.64,281.09,284.20,289.94,263.56,262.51,269.13,271.02,276.97,292.40,278.39,275.24,274.14,,,,280.81,292.63,330.30,300.07,307.00,315.05,323.02,,336.57,,,,49.46,45.95,,341.38,337.22,332.44,353.00,354.97,326.26,316.67,322.05,316.68,315.51,304.23,317.07,329.89,327.42,320.87,,
2021-08-05 22:20:52+00:00,L8,306.69,378.69,392.76,364.97,342.06,333.50,328.43,335.62,347.19,363.20,355.78,359.97,366.22,360.38,356.96,363.15,370.99,381.84,394.11,387.71,377.30,364.93,367.18,372.10,375.23,372.33,369.22,375.40,376.17,371.64,354.89,346.54,334.82,327.22,327.34,330.94,325.93,330.52,318.26,306.15,288.27,287.36,294.20,293.55,285.11,283.31,287.32,289.17,294.17,303.90,315.06,320.24,318.52,311.11,293.79,280.66,276.71,264.71,273.99,291.10,291.82,294.47,293.17,288.13,293.18,297.07,301.29,305.16,298.07,291.57,282.11,301.97,303.45,307.84,306.38,314.36,305.46,337.66,345.13,344.76,323.82,320.08,334.48,345.82,361.58,358.37,347.13,347.85,346.20,336.99,320.16,319.78,318.48,314.45,314.11,324.69,335.38,331.72,329.97,324.41,325.41
2021-08-13 21:21:03+00:00,L7,340.47,345.23,264.24,,,348.22,339.96,334.90,348.11,366.66,358.21,380.90,381.46,366.49,367.21,374.64,371.64,377.86,380.99,,,,,,380.88,384.27,375.51,373.33,384.05,375.75,369.27,361.10,344.07,338.88,,340.80,338.26,339.79,323.15,305.79,299.32,,,,,314.20,304.31,305.27,300.67,300.87,314.92,313.07,314.66,320.30,,297.87,289.20,276.03,286.34,290.40,,,,302.86,,,314.87,314.14,306.45,298.13,275.42,312.03,301.04,312.15,,,,354.73,364.73,,,337.61,354.17,352.75,358.02,,,369.69,348.04,335.50,329.01,326.42,,,,,334.49,350.03,338.61,331.52,333.93
2021-08-30 22:14:49+00:00,L8,315.53,362.77,378.04,359.88,329.56,337.91,324.78,334.54,344.76,360.64,352.01,366.85,374.96,361.50,367.45,374.98,364.76,359.76,370.56,366.72,365.69,369.36,366.23,361.66,364.39,364.55,362.84,356.29,353.23,357.50,337.19,330.31,331.51,318.32,319.13,327.11,322.88,328.72,313.21,306.45,291.12,287.21,304.71,304.80,302.74,297.49,287.35,280.02,280.01,283.64,295.88,298.93,302.08,298.72,300.07,289.81,279.70,272.00,271.34,285.36,283.34,275.14,272.39,272.62,269.34,271.56,282.33,304.83,297.46,277.52,288.08,303.63,289.91,290.58,301.44,309.37,317.24,337.76,343.53,326.85,319.48,321.43,347.86,345.97,335.85,336.40,347.11,341.45,337.40,325.25,317.13,315.46,318.71,313.33,309.12,308.85,323.48,336.18,338.51,331.68,319.21
2021-09-14 21:18:16+00:00,L7,302.39,347.79,365.44,351.83,319.48,309.91,310.90,315.79,321.41,347.64,,,,,351.10,357.16,353.34,358.08,356.33,351.34,348.12,351.39,351.01,349.43,358.61,356.83,358.65,354.47,347.27,343.47,,,,,,317.55,312.43,315.44,303.23,289.54,280.92,278.41,285.71,278.61,278.89,283.07,292.55,277.16,275.55,273.95,276.01,,,,,282.80,274.84,271.73,275.55,278.87,275.74,270.78,261.09,260.06,262.92,266.82,274.26,,,,283.52,291.63,275.03,295.11,305.62,,307.11,324.63,,,,,,,,,329.02,331.41,323.64,314.56,308.74,301.41,301.46,308.67,303.81,313.62,322.45,325.72,325.77,323.32,314.57
2021-09-22 22:21:05+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23 21:11:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,358.21,358.19,356.98,,,,,,,,,323.26,313.22,312.72,322.71,320.36,322.31,309.39,296.37,286.36,278.28,289.81,292.06,292.28,,,,,,,,290.15,299.79,294.58,282.58,276.50,271.49,277.74,283.81,281.70,273.54,265.57,,,,,,286.84,277.55,286.80,293.27,278.85,296.33,309.01,315.98,311.29,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30 21:16:50+00:00,L7,298.39,317.45,202.95,,,328.76,322.29,326.33,339.93,357.12,346.02,356.56,369.11,355.71,360.04,366.69,365.32,364.96,368.89,,,,,,357.76,357.36,356.50,355.54,353.51,345.38,331.86,326.79,322.48,318.14,321.80,324.20,319.87,322.56,311.64,301.63,280.81,,,,,291.14,292.26,284.20,284.80,281.27,279.50,289.00,288.82,292.71,288.71,287.46,277.38,267.50,269.50,275.08,,,,262.16,262.08,258.40,273.98,287.72,284.29,261.92,282.04,286.87,285.14,294.81,,,,333.38,335.44,322.98,311.94,318.17,344.77,339.07,331.62,331.35,331.83,332.94,326.07,316.26,309.17,304.84,,,,312.06,324.61,333.39,332.80,332.45,322.45
2021-11-02 22:15:01+00:00,L8,347.68,379.68,384.94,369.05,351.12,350.30,334.30,338.83,348.96,370.36,359.72,375.49,377.96,367.78,376.94,380.40,374.37,380.37,373.58,373.94,371.09,372.26,375.09,378.65,372.93,373.91,378.44,376.77,377.14,375.79,361.60,349.30,341.27,331.32,327.51,329.76,328.83,327.10,319.49,310.90,303.78,294.51,303.31,299.46,302.38,307.67,303.22,302.59,292.58,294.77,293.82,295.64,304.16,306.56,299.17,288.27,285.69,278.91,281.75,288.55,278.14,269.78,266.12,271.86,278.78,279.16,283.25,295.50,288.64,287.33,293.22,305.36,304.70,305.18,314.36,321.30,314.99,331.59,338.14,337.93,332.16,321.11,342.52,346.87,349.95,346.86,341.42,342.25,329.59,313.51,306.96,305.19,304.54,320.50,316.33,326.97,331.77,340.19,341.70,341.75,329.98
2021-11-11 22:18:03+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:14:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12 22:14:55+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.83,295.56,287.09,295.12,300.12,290.52,283.12,302.13,306.19,302.47,336.18,337.41,335.61,322.32,325.36,341.38,339.97,337.69,344.16,350.70,345.43,337.20,319.29,309.89,305.81,313.57,312.59,314.87,320.19,325.80,332.92,335.43,331.99,326.31
2022-01-13 21:00:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:14:50+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:20:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06 22:14:44+00:00,L8,,,,,,,,,,,,,,,,,,,378.44,383.06,384.45,375.00,373.59,387.55,385.84,380.31,379.79,373.88,369.54,368.60,356.63,344.25,335.71,332.17,332.29,340.78,338.59,339.18,329.71,313.91,302.40,300.15,312.37,309.46,305.95,308.30,307.47,302.38,297.59,295.11,288.43,305.60,312.50,299.70,299.85,300.67,289.47,281.48,285.70,291.22,286.42,284.27,282.13,284.67,282.98,287.46,299.67,319.17,306.46,305.77,305.66,,,,,,,,,,,,,,,,,,,,,320.72,325.37,334.83,342.48,343.30,346.16,348.79,349.40,342.49,334.76
2022-02-13 22:20:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.77,305.38,302.02,290.12,281.79,286.48,289.66,282.64,285.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22 22:14:38+00:00,L8,357.63,340.82,397.85,384.85,360.30,340.98,334.13,341.17,354.80,370.85,358.15,372.18,384.74,383.33,377.65,376.37,377.62,384.14,385.10,382.26,374.39,374.02,385.32,386.60,382.20,378.43,374.82,374.25,372.14,371.53,357.01,,,,,,,,,,,,,,,,,,289.97,296.70,299.31,298.70,303.89,309.04,304.95,299.42,287.29,280.62,283.86,288.12,287.90,286.05,283.52,282.73,279.59,290.65,304.18,318.43,308.58,305.16,308.32,306.36,291.81,280.91,302.74,321.63,322.16,341.39,344.67,344.74,336.72,345.44,354.78,348.92,346.34,346.88,347.30,344.66,338.65,330.17,319.27,322.31,324.76,335.07,341.59,341.81,346.99,344.82,343.08,344.64,335.84
2022-03-02 20:56:01+00:00,L7,422.80,404.82,414.41,406.02,,,,,,,362.11,372.74,387.56,382.46,384.23,382.67,386.82,392.00,392.04,387.97,384.10,383.98,,,,,,,,,364.74,355.55,347.44,350.84,358.86,355.12,346.89,349.81,338.73,332.80,319.45,313.34,326.30,,,,,,,,311.16,312.38,323.74,315.75,313.85,310.72,305.48,289.73,293.61,303.75,300.23,,,,,,,324.36,323.44,314.31,314.79,310.40,291.73,281.92,300.83,320.19,,,,,,,370.07,363.78,356.80,352.54,357.23,357.78,351.95,342.92,337.98,332.89,339.94,,,,,,,,
2022-03-02 22:14:37+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09 21:01:30+00:00,L7,330.86,109.56,372.96,78.87,,,319.15,330.61,342.14,350.69,346.02,356.12,371.12,363.50,363.77,366.66,370.24,371.67,373.66,366.38,362.08,,,,,362.63,362.84,358.76,355.03,359.50,339.82,329.41,326.78,323.33,326.41,333.79,323.26,324.96,319.27,305.49,288.15,289.21,301.84,,,,,285.40,284.67,285.79,282.64,291.64,296.52,293.63,291.96,291.01,279.46,268.50,271.49,279.27,272.12,,,,274.42,276.07,288.55,301.34,296.75,287.25,283.42,300.48,277.82,274.93,296.10,,,,,333.49,330.15,330.65,344.77,342.40,335.06,333.58,335.14,330.93,330.12,329.86,307.95,305.78,311.74,,,,,331.32,333.13,327.68,320.16
2022-03-09 22:20:49+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 20:54:24+00:00,L7,418.24,403.47,426.66,416.06,375.29,354.22,348.52,358.19,,,,,,,,382.76,387.27,394.12,391.24,389.32,386.68,387.38,383.21,391.53,396.05,389.52,384.94,383.38,,,,,,,,,353.61,348.77,331.17,327.15,322.61,317.30,321.64,319.06,321.77,319.71,323.87,316.94,,,,,,,,307.45,297.73,281.47,288.12,300.87,291.78,296.63,296.38,297.89,301.62,,,,,,,324.27,289.70,306.31,310.52,321.62,324.96,342.76,360.81,359.52,,,,,,,,359.27,354.24,348.69,331.76,328.63,336.96,351.61,356.58,358.54,360.07,358.00,,,
2022-03-18 22:14:36+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10 22:20:41+00:00,L9,352.00,340.04,391.43,375.89,350.64,330.40,327.17,329.68,343.70,355.43,348.46,357.39,364.61,365.04,365.86,370.62,363.83,367.60,372.34,375.55,370.95,371.77,374.81,377.43,372.92,368.27,365.75,375.24,370.25,363.39,350.44,339.50,329.41,323.77,327.33,332.64,328.89,328.74,320.36,303.65,296.63,297.50,305.09,301.81,300.88,296.84,293.43,287.25,287.96,279.66,280.92,286.44,284.92,290.32,283.93,276.87,271.41,266.78,281.09,286.93,279.02,280.47,280.28,269.80,273.19,285.00,291.67,304.88,301.57,296.59,295.01,300.40,276.22,284.33,300.69,298.79,292.46,332.97,336.37,330.73,324.47,329.93,346.34,342.98,336.08,335.69,336.82,342.77,326.57,317.27,303.67,307.75,309.51,315.36,316.08,324.68,336.00,340.65,337.36,328.88,321.86
2022-05-04 22:20:37+00:00,L8,392.32,397.29,424.01,395.67,371.56,376.34,360.67,359.11,369.11,384.40,386.96,401.87,427.66,388.47,385.20,387.95,400.79,400.05,398.58,398.78,397.52,400.62,399.32,403.89,401.73,400.77,399.48,397.76,391.57,387.27,374.73,365.07,355.06,350.45,349.63,354.22,351.72,353.71,338.02,324.82,315.50,316.65,325.46,325.05,323.05,317.15,315.04,303.93,300.82,297.58,297.56,308.70,308.11,305.46,296.53,285.54,282.21,281.88,287.88,301.94,299.82,296.07,295.62,291.48,295.69,295.25,311.49,319.41,315.21,312.12,320.96,322.33,319.07,310.23,340.03,347.50,337.67,367.55,372.43,372.42,360.69,355.73,368.44,370.06,366.60,363.66,362.39,365.36,348.55,331.72,319.71,324.63,330.08,338.41,337.20,339.18,348.46,355.76,351.31,344.08,337.07
2022-05-05 22:14:18+00:00,L9,373.79,389.01,405.51,392.30,369.68,359.48,346.85,345.74,360.67,378.63,375.93,390.45,402.88,377.23,374.70,383.48,395.04,394.31,392.41,390.76,392.00,395.14,397.02,396.01,395.33,390.69,394.03,388.65,386.64,380.68,369.86,356.16,347.97,345.89,347.04,349.67,347.65,349.82,334.34,322.55,315.81,316.02,325.13,320.60,316.82,313.74,313.01,303.75,299.67,288.21,294.04,301.28,302.85,309.16,296.07,282.46,279.84,275.06,289.64,294.05,294.00,289.53,284.45,284.48,286.37,286.21,303.52,315.62,307.14,306.81,308.17,314.79,296.82,303.69,332.98,351.49,340.84,357.51,367.74,359.83,353.92,349.30,358.57,367.67,357.35,352.14,354.94,357.95,344.98,325.29,316.74,323.16,333.92,345.59,358.64,364.50,349.94,356.66,358.57,351.77,343.33
2022-05-11 20:53:03+00:00,L7,634.94,515.68,538.45,660.64,,,,,,,100.74,,,,,,55.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 20:46:46+00:00,L7,462.58,429.98,369.72,281.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51+00:00,L8,,,,,,,,,352.09,371.26,366.75,372.95,383.74,373.84,372.89,384.08,389.16,382.91,375.10,383.37,387.36,378.48,391.98,402.84,397.17,381.85,384.39,391.06,391.87,382.28,375.78,359.40,346.24,340.49,344.43,352.26,343.38,351.55,335.23,320.15,303.48,306.33,320.87,314.72,297.57,304.26,303.51,288.81,285.18,288.37,294.27,303.40,304.15,301.77,301.10,287.42,286.58,271.20,276.11,285.54,282.79,281.83,291.67,287.92,293.37,292.16,292.86,310.93,304.39,298.78,304.07,314.74,306.84,313.75,328.30,326.53,324.52,349.40,357.91,354.59,346.84,341.01,350.46,357.47,355.43,354.60,355.62,354.83,346.21,334.39,320.17,319.92,319.38,327.70,333.51,348.99,356.75,349.38,342.47,332.03,324.46
2022-06-21 22:21:00+00:00,L8,298.87,366.80,385.89,369.10,340.64,343.18,332.53,333.82,342.68,363.98,363.42,357.24,369.12,364.21,368.58,383.87,,,370.76,382.94,381.79,380.65,387.63,392.43,379.94,375.23,381.06,379.77,379.63,376.23,366.30,355.84,347.41,339.34,338.73,342.51,334.78,335.33,323.84,318.62,304.39,304.25,308.17,300.20,300.35,301.30,295.83,296.40,290.20,285.24,294.87,296.68,302.30,298.40,290.76,282.04,279.08,275.60,272.87,282.24,282.64,280.44,282.38,279.63,279.50,274.85,285.88,301.79,297.92,290.80,295.13,312.26,303.55,310.86,319.04,322.90,319.33,340.12,345.44,337.37,335.33,333.61,352.97,358.32,349.74,349.21,345.70,340.76,334.76,321.67,316.98,318.86,328.27,326.08,332.37,340.60,351.27,348.04,340.94,328.83,317.54
2022-06-22 22:14:26+00:00,L9,300.65,353.77,377.07,341.97,313.89,305.90,296.56,304.52,327.46,,348.79,358.07,362.45,347.07,344.55,370.15,,,365.55,374.17,375.84,374.04,380.03,381.16,372.75,372.20,385.52,383.76,379.14,379.39,370.08,351.43,342.83,335.63,338.41,340.92,334.90,336.37,327.57,318.80,300.53,304.64,310.26,303.45,306.19,308.06,295.57,291.78,279.12,284.26,293.62,298.85,297.34,292.47,287.65,279.37,276.58,265.83,275.39,279.65,276.77,276.77,279.90,277.24,273.36,268.78,282.44,297.33,290.87,288.94,295.96,314.38,306.81,308.67,319.35,324.06,319.51,336.81,346.68,340.69,331.22,333.76,351.00,356.59,348.37,343.35,350.07,339.23,334.82,326.99,319.93,326.99,328.91,335.08,332.98,342.51,351.77,353.69,347.42,333.77,318.11
2022-07-15 22:20:36+00:00,L9,353.59,386.23,419.63,408.62,384.33,382.67,373.05,372.18,384.83,402.33,397.84,413.75,448.93,391.72,373.54,382.53,388.23,396.26,401.53,401.44,405.37,397.75,387.96,389.71,394.89,397.72,389.72,392.52,388.73,390.31,381.76,368.09,354.80,350.67,352.60,349.83,341.21,342.35,324.05,308.69,302.70,316.00,321.63,318.53,319.34,319.78,325.19,316.11,318.01,311.30,318.87,320.66,317.93,310.85,303.73,295.08,285.67,273.55,286.40,290.29,296.46,304.18,306.98,304.72,304.58,312.48,303.81,320.34,308.59,310.43,323.36,318.75,,339.99,349.26,354.61,349.38,366.84,374.98,367.28,358.06,353.71,366.62,380.13,383.00,371.58,358.07,350.14,353.66,349.04,339.47,336.79,344.05,351.28,359.60,373.65,374.03,374.32,366.60,346.30,336.06
2022-07-23 22:21:07+00:00,L8,334.25,365.04,385.68,377.12,347.18,346.34,338.95,340.69,356.58,369.16,366.65,352.15,388.28,367.68,365.73,371.41,370.54,375.43,381.10,386.28,386.53,378.17,386.28,390.05,385.17,385.64,382.83,384.31,376.21,381.99,374.54,357.55,345.64,338.71,339.93,342.17,331.28,336.90,323.17,317.45,303.03,307.28,316.72,308.36,312.23,316.63,310.99,302.60,297.76,300.76,303.68,305.07,305.90,308.53,303.16,285.50,276.18,266.52,277.77,281.50,285.31,290.80,287.37,291.04,286.08,288.36,287.65,307.39,300.02,292.51,297.45,306.47,288.58,316.35,322.27,324.13,323.33,344.85,356.04,350.43,331.67,334.04,355.10,361.19,363.41,360.50,344.78,344.41,346.26,337.77,325.77,323.56,328.01,335.46,336.26,353.76,354.80,353.01,348.54,334.23,319.18
2022-07-30 20:42:20+00:00,L7,413.77,391.23,388.85,144.16,,,,,362.36,,375.40,363.79,403.33,368.48,362.56,358.20,,,,,,,,,,,,,356.19,,,,,,,,,,,280.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.43,318.67,,,,,,322.63,,,,,,,,,,,,,,,,,,,326.47,304.01
2022-08-08 22:21:16+00:00,L8,332.54,363.73,375.80,360.62,336.88,334.99,331.31,334.74,353.54,363.75,363.16,359.25,389.98,367.46,362.48,364.29,365.99,373.24,373.17,373.12,375.86,380.47,380.00,376.19,380.19,382.67,379.43,376.86,374.00,374.43,363.34,350.64,342.07,335.61,333.70,337.88,330.86,327.71,318.46,295.00,291.19,297.32,308.87,301.27,301.84,306.69,303.98,302.68,298.15,299.29,302.07,300.47,307.90,305.23,299.83,291.57,277.14,262.43,271.35,273.46,285.26,285.32,280.23,285.35,282.89,284.94,291.52,306.84,299.71,292.08,293.29,,,304.33,312.81,312.55,316.11,335.73,349.52,339.88,326.32,330.05,349.48,353.13,353.49,354.63,347.89,344.12,343.89,333.88,320.94,316.59,321.74,323.36,332.50,345.83,349.23,352.93,344.69,325.62,313.39
2022-08-09 22:14:46+00:00,L9,378.75,374.65,387.73,369.55,349.19,345.60,337.63,340.01,355.10,372.63,366.21,374.49,388.83,365.63,360.61,364.24,363.98,375.73,375.58,378.14,377.50,379.81,374.59,375.26,381.82,381.44,379.43,375.88,370.54,372.80,359.00,346.61,334.08,329.52,327.05,331.61,329.47,328.47,312.09,296.76,286.52,292.51,303.68,304.62,304.45,304.96,303.78,298.95,297.23,296.28,300.92,307.65,306.77,310.85,300.67,292.66,271.09,260.01,274.53,279.85,284.51,283.13,286.97,282.71,293.60,288.71,297.64,310.45,302.68,294.13,297.13,300.58,319.57,319.68,319.62,320.38,321.67,344.06,352.59,340.00,328.78,330.80,354.37,356.12,354.30,357.27,348.34,342.89,345.20,336.09,325.97,325.88,325.36,336.10,336.90,347.30,353.38,355.55,350.35,334.81,316.72
2022-08-16 20:40:52+00:00,L7,,660.92,624.69,587.37,,,,,,,514.26,322.02,258.37,203.87,183.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.24,,,,
2022-08-25 22:14:50+00:00,L9,361.16,384.59,402.13,389.03,370.86,362.02,359.29,352.52,366.39,383.12,378.56,394.87,424.67,376.90,374.71,381.68,382.67,372.68,384.60,384.64,390.14,383.19,383.57,393.40,387.58,388.52,386.35,388.77,383.25,383.18,377.09,361.94,352.92,346.02,349.71,347.71,340.65,344.07,334.31,318.93,305.95,307.04,319.20,312.48,309.23,310.22,304.16,304.03,297.24,300.12,303.31,306.79,314.73,317.29,311.83,305.41,296.80,282.97,285.21,290.25,285.70,293.90,287.45,297.20,295.10,299.73,304.52,324.35,318.37,315.67,315.42,314.72,325.73,322.77,331.78,330.18,333.92,367.95,370.39,354.49,335.37,339.45,366.84,367.62,367.17,363.56,362.11,361.98,356.47,343.34,338.81,343.28,340.44,342.38,340.56,343.07,350.93,357.55,356.45,355.13,341.26
2022-09-09 22:21:23+00:00,L8,379.93,386.28,406.36,391.77,370.56,368.59,361.76,359.95,373.67,390.41,388.91,402.13,422.54,,,,,389.46,386.69,388.76,396.63,,,,,,398.45,396.77,392.40,389.58,379.63,368.39,359.78,346.82,349.48,348.40,,,,,,,,,308.34,304.92,303.26,297.85,295.46,300.62,303.81,305.79,311.87,321.09,,,300.75,297.54,296.22,296.05,293.19,293.74,281.96,290.00,281.82,286.80,297.25,317.12,306.73,312.84,318.04,324.14,322.61,317.91,331.41,340.55,345.34,359.04,366.81,350.02,343.69,350.20,365.60,364.82,370.67,361.02,364.41,360.14,356.07,349.88,341.59,332.93,336.69,337.43,335.28,338.93,352.51,,388.10,350.68,329.38
2022-09-10 22:14:51+00:00,L9,405.10,413.84,429.81,417.06,379.86,380.73,370.19,369.09,381.76,400.66,395.26,412.63,447.41,392.06,389.92,401.82,400.36,398.08,394.86,401.57,403.13,390.58,388.35,395.78,400.54,409.78,410.33,404.32,403.31,396.12,385.33,378.74,368.24,357.01,357.29,357.48,351.86,357.71,344.24,331.96,320.17,318.81,324.79,323.77,324.10,322.16,317.91,309.63,310.14,313.38,306.11,314.32,321.71,331.73,325.27,312.43,306.56,302.79,306.45,303.74,303.18,304.66,295.38,298.60,298.42,297.66,309.89,322.34,318.95,315.11,322.57,331.76,331.54,331.58,331.31,351.18,347.57,368.14,374.91,358.07,348.50,360.61,376.42,380.68,375.75,371.39,376.47,372.53,369.87,359.87,349.25,345.34,342.67,348.47,348.78,354.30,366.26,373.87,370.22,359.97,348.51
2022-10-03 22:21:08+00:00,L9,321.88,349.06,368.50,356.86,330.39,327.51,315.39,325.33,337.08,354.92,344.86,364.15,367.83,358.69,361.72,363.92,361.57,360.59,363.97,359.61,355.65,359.44,369.58,377.32,375.34,374.74,370.97,366.35,365.79,362.02,354.94,343.26,337.74,318.58,318.52,321.69,319.33,320.30,300.50,294.96,288.53,281.82,291.86,292.76,291.04,292.62,297.57,290.76,285.66,285.26,282.48,290.45,294.77,295.64,296.28,288.54,285.65,270.58,271.23,277.29,271.48,263.51,268.12,267.26,263.44,262.92,274.54,287.47,282.86,282.87,278.43,273.90,,277.34,293.11,298.44,296.92,331.59,334.89,322.44,313.85,307.89,335.05,335.34,333.34,329.18,333.30,336.13,338.61,324.90,313.11,303.27,306.98,303.01,304.37,319.92,336.63,339.97,334.80,326.70,314.11
2022-11-14 20:36:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.10,288.73,284.39,290.63,,,304.99,306.96,309.86,300.06,295.73,282.20,284.77,287.84,282.77,276.47,280.47,273.17,263.35,262.21,268.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.28,336.84,330.21,317.54
2022-11-21 22:15:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
