dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139,satname
2022-11-11 22:26:38+00:00,344.95,322.30,323.57,331.77,330.49,306.53,308.36,321.39,326.23,328.57,331.45,332.66,334.28,346.62,355.38,361.18,361.64,356.07,347.65,343.19,343.78,344.80,349.85,350.31,350.08,360.93,363.99,373.16,376.70,381.32,377.98,378.27,374.48,375.44,378.89,376.85,380.48,380.68,381.28,385.84,389.75,394.98,394.41,397.76,392.13,391.07,387.23,384.83,381.83,381.22,381.70,380.30,380.60,378.37,375.94,372.63,368.49,368.77,363.67,362.28,360.30,353.32,355.14,355.18,358.13,370.77,364.94,369.59,365.67,375.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-11-14 20:35:32+00:00,,,,,,,,,,338.34,350.09,347.66,348.94,351.74,355.25,374.72,383.30,374.87,371.38,359.50,360.77,370.68,372.87,378.52,,,,,,,386.23,386.86,,,,386.19,392.53,403.17,406.09,417.76,414.98,415.38,418.20,,,,,,,386.46,386.21,385.03,382.61,,386.99,,,379.23,385.77,381.03,383.41,,,,,,,374.44,372.17,377.80,378.20,359.08,368.30,347.36,,354.04,368.69,374.15,368.94,,,,,,,374.02,375.72,373.39,372.40,375.76,377.53,395.32,395.77,385.72,385.37,388.89,392.99,,,,,,394.55,390.20,386.19,393.36,389.28,401.97,401.79,,405.85,400.36,,,,,,387.87,385.51,385.28,384.94,411.01,400.40,408.82,401.73,416.54,407.36,409.65,,,,,433.44,439.57,,,,409.35,406.27,390.70,L7
2022-12-01 20:33:03+00:00,342.08,328.30,324.70,326.60,326.75,317.31,319.11,317.82,319.62,329.29,,,,,,,,,,325.88,322.58,323.15,324.35,363.63,351.73,354.89,366.39,366.40,379.45,381.09,380.76,,,,,,,,363.20,363.14,362.47,365.08,368.09,379.57,387.79,393.64,387.73,381.96,375.09,376.11,,,,,,,,331.62,,,318.31,,,,355.76,358.04,365.07,,,,,,,,,,,313.69,327.94,311.33,338.43,359.17,351.29,364.89,360.15,360.02,,,,,,,350.85,346.05,345.02,345.51,362.78,364.61,373.91,375.88,380.03,387.45,,,,,,,356.09,353.99,356.32,362.70,358.97,379.31,370.96,374.90,377.89,377.05,,,,,,362.78,367.25,366.08,364.30,370.73,393.95,390.54,392.20,400.08,,,,,,,357.28,366.56,L7
2022-12-21 22:26:33+00:00,335.05,316.46,320.74,330.38,327.40,318.76,320.24,324.65,321.33,320.35,311.60,321.89,336.99,339.33,360.81,365.62,367.31,361.08,349.94,347.25,345.58,347.63,350.49,351.33,354.32,355.78,367.77,375.02,377.51,377.70,380.42,377.83,374.22,378.24,378.52,378.86,380.11,371.99,375.99,394.24,392.75,396.38,400.34,399.02,399.49,403.43,393.06,394.34,387.69,378.28,382.09,383.43,380.32,379.08,376.50,373.43,369.29,365.81,349.73,368.09,354.82,352.46,348.74,344.02,354.41,362.70,369.94,383.48,378.92,382.70,356.98,351.32,351.24,342.58,339.29,342.36,349.92,351.05,359.18,355.61,362.01,365.78,369.86,371.07,368.25,368.68,373.91,369.62,368.61,369.93,373.18,369.07,374.73,373.22,371.84,369.10,368.34,373.49,376.65,380.95,385.28,392.29,388.37,377.69,387.48,387.11,384.18,386.90,388.49,387.36,384.29,386.60,387.47,392.12,385.95,379.74,380.20,377.96,383.16,382.50,388.01,386.10,393.70,387.92,391.01,394.07,399.64,400.10,399.65,402.96,407.25,411.32,405.20,407.27,,,,409.03,386.42,392.84,L8
2022-12-30 22:20:24+00:00,345.77,325.78,323.26,336.94,339.09,332.10,327.49,324.10,324.67,327.97,330.80,332.76,335.44,349.54,358.26,363.71,366.38,353.37,348.95,345.60,349.03,353.14,352.60,355.29,364.14,364.05,366.37,363.58,373.45,383.34,378.37,381.23,379.40,381.37,379.00,376.21,374.32,380.63,386.16,386.72,385.24,388.98,398.24,399.60,401.36,400.11,397.59,392.76,390.48,390.30,381.45,380.81,382.74,384.13,378.55,372.98,370.86,370.61,369.40,361.50,360.77,360.68,361.38,357.94,362.16,370.82,370.23,368.64,370.35,374.29,374.46,367.77,363.10,355.18,350.08,338.21,350.01,362.49,358.46,361.45,365.58,371.52,363.34,359.42,356.20,357.63,362.12,366.43,371.75,379.09,379.72,384.88,384.85,375.78,372.18,377.96,375.14,384.41,386.69,386.24,388.75,391.46,388.46,390.03,390.66,388.97,384.31,386.28,384.54,387.23,385.64,388.64,387.35,384.24,384.07,384.75,383.68,382.54,383.22,383.07,388.47,387.06,390.79,394.40,394.67,392.03,390.22,392.86,404.40,411.25,411.25,411.93,409.88,408.33,411.30,417.07,396.48,392.47,391.48,390.70,L8
2023-01-07 22:20:26+00:00,337.28,330.54,325.68,332.22,330.46,321.78,321.98,322.03,320.89,320.56,325.23,333.12,341.28,349.25,356.91,361.78,364.63,356.35,349.79,346.81,343.70,345.58,347.63,352.92,355.62,359.67,365.93,376.79,379.35,383.49,383.38,380.92,378.71,379.89,378.21,382.35,386.05,380.92,379.39,388.30,390.00,390.62,392.90,402.39,399.33,398.19,395.71,390.46,389.01,386.00,384.50,381.90,381.75,384.39,377.61,377.83,368.25,370.46,361.20,364.49,354.00,356.96,356.17,356.15,363.70,364.97,362.25,376.75,384.49,378.59,368.27,356.50,354.15,345.07,340.29,343.85,349.30,351.07,355.61,360.63,361.36,370.61,370.34,370.09,366.25,367.82,367.61,374.89,371.60,376.51,377.02,378.20,381.23,379.25,373.63,370.59,369.18,377.75,383.59,384.84,387.04,391.50,388.38,387.46,389.88,387.89,388.47,393.65,388.28,386.04,382.77,382.96,383.61,384.45,384.40,386.04,384.95,382.00,386.16,387.25,383.66,388.93,385.76,390.90,398.42,397.16,396.18,398.10,401.26,403.53,398.72,408.45,405.69,406.81,411.54,,,399.72,386.34,390.89,L9
2023-01-15 22:20:17+00:00,346.26,325.74,323.74,339.42,330.84,326.55,321.12,325.55,322.29,322.76,328.06,337.45,342.32,345.98,350.15,358.23,360.40,350.24,346.08,347.80,345.99,345.31,346.02,351.57,359.75,360.79,362.81,371.01,372.85,374.83,377.25,381.90,377.83,377.91,375.44,377.19,376.02,379.08,380.58,377.93,381.49,387.56,392.38,391.06,394.89,394.26,390.35,,,,,,,,,,,,,,,,,,,,,,,,,,358.01,,,,,,,,,,,,,,,,,,376.15,379.36,382.16,374.73,373.30,370.89,371.73,377.14,379.15,381.62,387.38,386.22,389.50,389.05,390.61,386.16,388.09,388.18,382.27,381.55,382.46,382.35,383.11,383.03,380.47,383.26,379.87,381.45,379.40,381.87,383.00,382.53,384.50,386.84,391.29,393.55,392.05,394.76,399.99,403.48,403.76,402.60,405.11,404.96,407.56,405.94,395.51,390.09,387.42,389.86,L8
2023-01-22 22:26:31+00:00,344.53,321.60,325.78,331.41,327.84,323.22,321.71,319.57,321.57,318.68,325.11,330.80,341.59,345.08,354.25,364.76,363.01,353.39,344.65,343.95,341.36,341.98,345.99,353.89,353.84,359.16,366.34,375.75,379.34,381.03,380.84,382.23,379.48,380.81,380.10,380.43,386.11,376.91,374.11,385.46,388.25,390.43,393.12,397.93,399.95,401.21,395.69,396.13,389.75,385.09,385.65,384.40,384.27,383.50,380.28,375.92,372.63,364.29,362.85,361.87,359.76,359.24,353.44,353.21,364.43,362.96,366.93,374.68,383.60,382.08,364.10,353.70,350.79,345.81,343.27,348.77,351.38,353.93,355.00,357.37,361.09,363.62,359.55,361.78,360.53,362.96,369.37,369.58,369.69,372.29,373.66,376.33,381.96,376.20,372.28,368.98,369.80,376.01,379.42,385.25,385.66,390.50,391.71,388.43,386.06,388.63,388.53,390.48,387.50,383.76,383.16,384.83,380.44,384.04,380.68,380.36,382.91,383.14,380.40,,,,,,,,,,,,,,,,,,,,,,L8
2023-01-23 22:20:20+00:00,342.65,325.89,325.47,333.04,333.07,326.51,319.35,324.26,325.05,328.67,332.84,340.16,344.63,350.83,356.24,358.42,366.58,354.07,352.88,346.34,348.52,345.86,353.97,353.37,355.39,360.28,369.69,375.18,378.90,384.65,383.09,380.10,382.62,381.37,378.28,381.30,385.68,378.32,385.33,389.46,392.51,392.80,396.89,402.91,403.27,402.44,396.95,395.63,391.16,386.00,387.33,382.50,384.76,385.76,378.93,376.21,370.23,366.58,365.69,357.91,356.92,362.38,353.16,356.48,363.88,365.19,367.06,371.01,381.94,384.17,368.33,363.27,355.49,347.60,347.05,343.34,350.63,353.56,354.90,362.27,361.53,370.66,367.14,368.87,364.51,364.63,368.29,366.06,366.39,375.05,372.24,377.91,380.99,376.95,374.25,372.15,371.23,373.76,383.04,385.07,387.53,395.57,392.26,389.58,386.37,389.92,390.09,388.94,388.17,383.30,384.48,381.93,383.04,385.04,382.27,380.31,384.64,384.47,383.49,383.46,384.36,385.73,390.76,392.12,394.63,396.20,392.83,402.09,400.93,404.88,403.08,401.08,406.55,404.44,,,,,380.82,389.08,L9
2023-02-08 22:20:30+00:00,333.80,316.56,313.98,332.15,327.06,318.59,320.24,316.89,321.91,315.89,322.70,339.85,345.68,346.19,346.13,352.10,356.21,339.14,332.98,337.73,337.41,335.33,339.99,345.08,340.51,353.90,355.25,365.79,369.64,366.34,367.15,373.58,371.38,372.01,371.72,369.01,372.25,376.46,372.67,379.88,380.66,386.15,384.42,389.16,387.78,386.21,380.19,382.40,376.11,375.06,371.01,372.81,373.90,371.86,372.74,366.04,364.20,360.68,357.33,353.57,353.55,347.19,347.67,341.55,346.08,356.04,352.68,368.20,370.34,374.20,362.26,355.48,351.05,343.79,338.58,338.75,343.86,351.26,348.44,355.93,355.40,359.78,365.55,361.35,359.55,363.07,358.99,355.53,363.00,365.19,370.50,370.81,377.17,370.78,364.95,361.31,361.04,367.45,371.66,371.84,384.62,390.73,382.31,374.82,378.05,378.58,378.67,380.25,370.09,367.59,370.50,376.21,377.19,380.91,380.02,375.49,374.18,373.54,377.94,376.92,379.08,375.74,378.38,385.79,387.79,384.34,383.68,387.97,394.28,390.96,389.46,,,,,,,,,385.78,L9
2023-02-12 20:25:36+00:00,332.06,319.09,301.68,319.42,321.90,307.78,311.34,301.54,310.86,,,,,330.74,335.71,,,,,,,,,,331.91,334.04,344.54,349.09,345.43,359.70,363.11,,,349.77,358.26,355.75,355.16,,,,,,,366.38,370.85,367.37,,,349.43,360.92,,,,,,,,,,,,,,,,325.68,,342.11,340.10,,322.97,,,,,,,,,,,,331.79,334.76,338.63,341.28,352.77,346.75,341.83,,,,,,,,346.23,349.59,349.56,359.31,359.95,371.48,369.53,335.81,354.26,,,,,,,,354.31,350.72,352.36,380.73,363.01,362.19,356.68,365.98,361.77,362.15,,,,,,363.75,,,372.04,378.62,385.07,374.71,377.32,,,,,,L7
2023-02-15 22:26:37+00:00,339.27,317.78,319.23,328.35,334.61,327.44,320.97,324.99,321.37,324.10,325.86,335.41,342.68,347.64,351.16,356.86,356.41,349.58,344.84,340.23,340.86,341.74,343.76,350.35,354.89,358.18,366.01,370.23,376.81,377.14,377.32,374.91,377.58,376.34,374.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-16 22:20:13+00:00,342.83,326.45,323.19,330.35,336.57,330.42,322.19,329.79,326.78,323.13,328.84,341.84,351.32,349.53,353.26,360.40,362.53,353.91,349.91,346.67,347.09,342.37,348.93,349.43,353.28,360.73,365.63,376.04,377.87,382.43,383.79,380.46,380.25,381.00,381.29,379.05,383.14,379.32,383.84,389.49,392.62,394.30,393.45,399.44,400.73,398.73,396.11,397.10,391.44,384.92,386.25,386.85,384.13,386.14,381.76,377.58,372.88,369.60,364.18,365.60,361.65,363.95,346.80,351.82,366.29,364.16,368.52,372.37,381.39,383.97,370.04,365.37,357.99,350.01,347.83,344.63,351.81,354.92,357.03,359.85,365.98,370.13,369.28,374.10,362.87,365.15,370.26,367.39,368.68,372.84,373.41,380.07,379.66,376.84,376.12,372.06,372.57,374.26,377.71,386.95,388.88,396.95,394.12,391.33,381.80,383.65,387.15,386.79,389.71,384.46,388.00,386.77,383.69,381.30,382.92,383.40,383.78,382.11,384.18,386.74,385.94,389.31,390.73,390.82,393.57,393.50,398.00,397.23,401.72,399.95,399.69,405.06,402.64,405.16,,,,,403.35,400.06,L8
2023-02-23 22:26:14+00:00,346.23,326.85,323.26,334.24,340.14,332.88,323.43,330.55,325.88,330.57,337.66,335.32,348.93,352.71,357.34,360.68,361.84,354.65,348.20,347.51,346.78,344.56,350.00,354.50,355.02,362.65,365.20,370.50,376.86,378.69,377.12,381.44,385.28,381.56,375.81,376.38,376.21,375.30,375.82,382.26,383.03,387.42,390.17,394.63,392.55,393.49,386.25,386.94,383.73,384.21,381.52,379.89,378.25,376.69,372.46,372.91,371.46,363.49,361.13,353.90,354.24,354.20,353.30,354.27,358.27,361.36,360.32,369.24,372.02,371.68,366.49,359.67,357.93,351.38,349.33,344.88,350.16,360.45,355.27,358.47,361.25,364.65,367.99,369.34,354.68,359.46,367.83,365.12,366.51,368.95,372.25,380.45,383.00,376.58,372.98,373.85,372.48,373.45,377.60,381.23,386.80,388.93,387.71,385.51,384.78,384.60,384.07,385.75,385.16,384.88,380.09,380.85,381.71,384.51,383.10,381.43,381.98,379.93,375.40,380.98,383.18,382.36,387.14,390.27,394.05,391.07,391.31,391.35,397.46,399.97,402.82,399.81,399.40,402.31,,420.88,413.11,403.86,398.51,394.66,L8
2023-02-24 22:20:15+00:00,359.82,335.80,323.71,338.09,342.94,336.40,329.98,331.91,329.20,330.77,338.89,338.52,348.52,361.00,357.60,366.39,362.62,358.02,353.23,348.52,350.37,350.61,356.33,359.28,359.54,365.55,367.73,373.70,382.17,384.40,385.20,385.65,383.59,381.99,380.44,378.44,376.73,381.76,385.96,381.62,387.00,392.63,393.66,395.04,397.35,395.49,392.32,387.80,383.93,386.34,385.12,383.17,384.70,381.57,375.88,375.44,370.45,366.15,366.59,358.73,356.54,353.75,351.30,358.68,360.14,365.90,360.69,366.35,370.70,368.66,370.62,365.27,361.05,354.39,354.95,340.67,352.87,364.95,357.91,363.89,365.10,368.81,371.76,369.40,358.15,361.87,366.96,369.94,371.46,370.60,377.06,384.79,386.52,380.02,378.70,378.08,377.35,377.43,381.91,385.35,389.47,392.76,393.75,391.71,389.89,388.65,387.62,389.84,389.31,386.17,384.53,383.73,383.25,383.98,384.06,384.15,383.42,379.76,381.66,383.24,384.75,385.41,388.00,395.16,391.98,395.12,394.08,395.37,395.34,401.05,400.94,400.65,402.00,406.92,,425.49,410.83,403.55,400.63,397.49,L9
2023-03-03 22:26:24+00:00,339.40,319.13,315.04,326.07,328.83,320.85,317.87,321.51,323.00,317.32,322.28,330.94,337.09,336.85,350.48,354.12,357.69,351.10,345.42,342.21,338.65,337.94,342.88,348.98,345.94,354.49,354.37,365.48,371.53,374.27,373.99,372.98,372.22,371.68,370.82,370.50,373.36,371.34,362.86,368.05,381.30,382.81,381.91,386.62,389.62,394.00,388.73,384.36,381.62,378.21,377.50,378.15,376.77,371.89,371.05,367.14,359.96,362.76,356.50,354.23,349.61,348.71,349.76,344.12,350.48,352.80,354.65,364.23,375.00,369.80,360.63,355.72,351.12,348.95,344.42,346.19,343.26,353.47,353.95,352.31,361.64,365.14,368.06,363.88,359.48,359.94,362.22,362.65,364.32,364.84,370.48,369.58,373.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-03-04 22:20:01+00:00,336.25,321.78,316.97,324.44,325.00,323.02,318.24,317.60,320.29,314.75,315.02,327.62,336.51,347.27,351.27,355.68,352.22,350.75,341.32,342.24,333.26,340.10,345.01,349.79,345.48,350.23,359.56,373.86,375.56,378.54,379.00,376.13,377.98,374.22,374.98,377.67,378.02,373.62,371.16,378.63,382.36,383.62,385.47,387.41,389.21,391.44,388.62,388.62,383.78,383.30,383.06,381.89,382.65,380.65,374.52,367.46,363.91,362.34,361.37,358.60,356.73,350.08,348.78,345.07,351.33,358.63,362.47,367.30,375.19,372.63,360.33,352.52,352.07,341.37,342.30,347.43,349.92,353.64,353.95,350.31,358.31,360.80,363.54,360.33,359.71,361.65,358.60,359.99,360.30,363.87,368.15,372.21,375.39,374.89,369.90,367.94,366.35,367.14,372.05,378.31,379.61,385.37,386.28,385.20,383.82,385.14,382.66,382.40,381.49,379.06,381.16,379.80,378.73,372.04,379.01,373.76,379.77,376.48,377.88,378.32,380.42,382.20,383.73,383.02,388.95,390.95,393.28,395.97,393.71,393.65,394.19,401.59,399.68,400.20,,,,,391.78,390.61,L8
2023-03-11 20:30:27+00:00,,,,,,,,,,,,328.85,335.60,348.94,337.69,361.34,348.91,338.08,337.65,,,,,,,,,,,,,,368.71,371.47,363.53,360.95,358.28,362.59,361.95,,,,,,380.38,,,,,,,369.39,,,,,,,,,,,,,,,,,,,,,,,,365.65,350.73,,,,,,,,,,,,351.65,358.05,364.78,,,,,,,,,,,,,,,368.07,363.94,365.49,355.12,,,,355.68,,,,,,,,366.99,368.65,367.45,372.87,,,,356.96,373.47,,,,,,,,,,,,L7
2023-03-23 20:21:10+00:00,,321.54,310.00,311.94,317.65,313.42,,,,,,,,,,,,,,,,,,330.50,331.69,340.56,,,,,,,,,,,,,,,,,,,368.86,364.36,,,,,,,,,,,,,,,,,,,,,,,341.87,,,,,,,,,,,,,,,,,,346.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.87,367.38,362.14,376.36,371.61,374.31,,382.11,381.32,,,,,L7
2023-03-27 22:25:59+00:00,346.96,325.62,314.45,323.46,337.52,334.81,330.42,332.62,327.94,324.19,331.27,340.70,351.56,361.20,356.07,358.00,361.90,357.34,347.33,348.78,347.91,342.12,342.77,346.25,348.05,358.65,356.54,359.46,369.13,370.71,375.89,379.60,377.66,379.86,374.60,366.75,365.55,373.81,379.28,379.30,382.37,386.42,389.20,386.12,391.15,394.88,390.62,382.97,382.05,383.43,377.23,377.66,375.27,375.50,373.00,370.99,368.34,361.15,356.93,351.02,345.93,345.37,352.69,355.18,357.18,353.00,355.94,374.72,368.29,359.25,365.54,359.48,357.19,353.54,350.94,347.44,352.52,362.82,357.64,365.52,356.36,359.93,360.67,359.17,357.41,360.04,364.52,367.19,363.97,363.88,368.22,374.55,375.95,367.10,369.56,370.59,373.46,376.02,378.03,379.18,381.52,392.63,384.94,384.24,386.25,381.83,379.32,384.05,385.05,380.87,378.52,381.13,380.81,379.35,379.51,381.05,380.12,375.38,374.67,375.56,384.03,384.10,383.82,389.27,386.28,392.61,386.65,391.24,387.90,390.03,392.32,391.27,401.47,407.93,404.30,408.83,411.30,406.13,393.18,387.41,L8
2023-03-28 20:25:26+00:00,,,,,,,,317.45,317.64,315.16,314.70,,,343.94,,,,,,,,335.19,316.78,,,,,,,,363.24,,,,,,368.04,362.96,367.95,,,,,,380.48,374.09,,,,,,,,,,,,,,,,,,,,,,353.43,357.85,,333.50,320.84,,,,,,371.94,,,,,,,344.72,345.27,349.92,350.96,,,,,,,,,,,,,,,,,,,,,,,,360.12,,,,,,356.39,358.88,354.39,346.55,,,,,368.60,371.21,358.80,,,,,,,,,,,,,L7
2023-03-28 22:19:57+00:00,361.00,337.42,316.73,328.93,339.61,341.10,337.69,333.46,335.20,330.91,332.31,342.13,358.92,366.38,362.73,367.45,368.55,361.31,348.69,344.38,344.07,347.86,348.40,354.09,355.39,360.65,366.38,368.99,377.31,381.46,382.26,382.91,381.10,382.59,380.55,379.88,378.83,380.74,381.95,383.33,384.58,390.81,396.71,394.69,398.91,393.71,391.32,388.75,385.75,386.02,383.82,384.86,383.94,384.39,375.45,375.42,372.27,365.98,365.10,356.35,358.36,357.87,358.32,359.28,361.34,362.19,364.12,376.34,378.50,363.56,366.21,363.12,357.42,352.77,351.07,343.02,356.91,366.00,362.32,365.84,361.79,364.67,362.46,362.22,362.00,364.53,368.10,368.25,368.40,370.84,372.82,381.14,383.41,376.91,376.48,376.48,380.28,376.73,380.20,386.63,391.16,394.94,394.22,390.61,386.46,384.21,385.16,386.00,386.11,384.17,381.84,380.69,382.00,382.47,380.68,380.13,377.38,381.67,381.78,383.95,382.09,385.41,384.75,393.77,394.22,394.12,395.17,397.64,396.13,397.69,,,,,,,,,,,L9
2023-04-05 22:19:40+00:00,348.67,326.77,318.31,324.32,326.92,332.23,329.27,319.13,323.93,324.92,322.47,333.11,340.64,347.65,355.56,356.31,359.66,354.63,342.88,341.54,342.15,344.76,344.38,348.22,342.45,346.73,359.39,349.57,366.30,373.44,370.75,376.34,375.50,376.91,377.22,374.95,381.86,376.08,373.51,383.55,385.77,388.59,393.89,387.32,390.13,399.20,393.90,392.64,387.76,388.32,385.83,384.67,384.38,386.12,380.02,375.48,370.72,369.50,362.78,366.83,358.43,359.14,357.59,350.16,357.38,361.62,362.79,376.80,379.34,369.32,364.53,360.32,,,,357.25,356.50,359.32,361.26,356.91,361.05,361.66,362.95,369.35,365.66,366.97,360.90,367.35,366.17,369.35,374.84,371.85,381.63,381.16,375.22,370.66,371.20,375.98,380.71,384.26,387.19,393.60,387.99,377.54,381.96,386.18,388.40,390.64,386.45,385.68,382.39,384.38,380.50,378.18,374.84,377.47,379.00,378.53,380.27,380.54,380.91,385.58,388.18,386.48,395.75,394.36,398.32,397.51,399.81,398.77,401.89,404.83,409.56,412.29,414.80,,,,382.81,389.18,L8
2023-04-13 22:19:50+00:00,355.21,338.78,321.38,339.69,340.43,343.51,336.81,334.60,334.25,326.67,339.72,341.26,339.52,352.54,358.84,353.80,369.23,358.82,352.81,345.41,347.44,344.31,346.60,350.80,359.29,362.50,368.68,371.28,383.13,383.67,381.75,382.75,386.07,382.49,382.09,380.63,381.47,383.92,382.51,385.67,390.02,391.71,394.10,395.37,397.92,397.64,391.42,387.33,385.18,382.90,383.15,382.22,383.06,381.25,377.50,374.51,370.52,366.49,364.50,360.10,356.82,358.76,357.14,357.45,358.60,362.65,365.19,366.09,368.88,370.40,362.87,359.93,357.98,353.43,354.51,346.98,349.34,367.32,356.88,360.90,361.25,360.57,362.98,366.07,363.26,362.64,362.57,363.11,364.88,369.57,370.80,379.16,379.72,375.88,375.15,373.52,372.84,375.13,380.20,383.50,386.62,391.97,390.50,387.03,387.03,384.55,385.88,383.42,384.62,383.93,378.32,379.50,383.02,382.96,379.41,378.66,378.12,379.42,379.01,381.66,384.69,385.36,384.93,388.58,391.98,390.09,392.52,394.01,392.47,398.14,402.07,399.75,402.32,404.78,402.23,401.04,403.16,413.60,421.51,399.14,L9
2023-04-14 20:19:55+00:00,,,,,,,,,,,,318.68,314.15,332.46,336.68,,,,,,,,,,,,,,,,,,360.15,,,,,,,,,,,,386.55,391.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.58,,,,,,,,,,345.34,348.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.29,,,,,,,,,,,,,,,,,,,,,L7
2023-04-19 20:24:00+00:00,,,,,,,,,,,,,,,,373.83,339.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.41,412.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-05-11 20:21:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.56,323.27,,,,387.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-05-14 22:25:26+00:00,355.89,343.44,325.24,331.70,,,,,,,,,,,,,,,,343.76,339.70,345.60,344.27,349.10,354.85,360.41,363.87,371.09,374.86,374.61,378.77,372.58,376.37,378.64,375.06,372.88,376.29,376.66,384.68,385.05,385.63,392.62,393.15,395.27,395.67,394.04,397.92,387.88,386.12,382.31,384.04,384.74,384.50,385.11,377.62,372.34,366.17,361.39,361.81,357.20,351.96,350.17,354.70,358.46,360.15,361.62,366.57,363.03,367.08,369.51,365.67,367.36,363.05,361.78,352.93,355.47,361.50,365.81,360.85,363.35,364.23,367.28,363.83,360.68,364.26,367.13,368.73,365.73,366.47,364.13,374.17,377.35,377.66,377.58,377.90,374.59,374.45,378.47,380.12,390.19,388.11,384.60,379.22,386.67,383.21,384.55,382.05,382.61,379.09,378.24,379.65,384.93,383.17,380.43,374.08,375.20,373.20,377.21,375.71,370.93,378.42,379.61,384.68,383.04,388.34,385.99,387.62,392.66,392.06,392.62,395.12,392.80,390.66,386.96,392.69,416.24,,,,436.91,L8
