dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2017-09-19 22:23:21+00:00,341.16,332.69,342.48,345.59,344.35,340.48,338.11,337.40,350.21,358.61,358.99,356.24,349.93,355.05,354.62,358.12,357.47,359.98,358.38,353.80,355.58,352.87,350.12,354.96,364.27,369.03,366.18,363.06,360.73,356.86,350.36,348.00,344.64,343.15,339.75,338.45,339.50,340.72,340.48,341.66,347.07,345.08,342.46,336.53,345.77,352.68,348.76,339.97,334.27,330.55,328.38,325.81,318.54,313.68,308.85,303.28,297.56,289.97,283.00,271.94,274.74,274.88,280.08,276.41,279.91,276.82,283.88,286.83,285.91,290.46,292.39,296.01,286.64,283.58,290.81,292.86,291.24,289.66,285.16,294.80,291.89,286.75,284.63,288.58,303.71,318.48,308.14,313.90,305.29,L7
2017-09-26 22:29:33+00:00,341.33,333.62,342.73,345.30,344.04,340.40,338.23,337.32,349.98,359.10,359.21,356.07,350.31,354.83,355.03,357.93,358.14,360.10,358.57,354.17,355.75,353.10,350.47,354.98,363.72,369.37,365.84,362.63,360.02,356.28,350.41,347.28,344.07,341.85,339.36,338.23,338.77,340.68,340.54,341.63,347.09,345.29,342.53,337.11,345.88,352.37,348.99,340.48,335.00,330.92,328.46,325.49,318.98,313.74,308.85,303.28,297.56,288.29,282.49,272.60,274.25,273.97,278.44,275.45,279.05,276.16,282.18,285.60,285.66,288.08,291.66,293.13,285.34,283.54,289.51,292.07,291.24,289.66,287.57,294.23,292.44,287.96,285.42,290.01,304.25,317.56,307.92,312.14,305.66,L7
2017-09-27 22:21:00+00:00,341.03,334.29,342.98,345.27,344.29,340.69,338.64,337.32,349.98,359.10,359.21,356.07,350.31,354.83,355.03,357.93,358.14,360.10,358.57,354.17,355.75,353.10,350.47,354.98,363.65,369.14,366.32,363.16,360.29,356.75,351.21,347.11,343.84,341.71,339.88,338.70,338.95,341.09,341.27,342.24,348.07,346.31,342.53,337.11,345.88,352.37,348.99,340.48,335.00,330.92,328.46,325.49,318.98,313.74,308.85,303.28,297.56,288.29,282.49,272.60,274.25,273.97,278.44,275.45,279.05,276.16,282.18,285.60,285.66,288.08,291.66,293.13,285.34,283.54,289.51,292.07,291.24,289.66,287.57,294.23,292.44,287.96,285.42,290.01,304.25,317.56,307.92,312.14,305.66,L8
2017-10-13 22:21:04+00:00,341.16,335.17,343.43,345.44,344.37,340.99,338.62,337.16,349.85,359.12,359.03,355.88,350.12,354.90,355.38,358.57,358.91,360.55,359.31,354.86,355.75,353.19,350.81,355.40,363.99,368.86,366.42,363.36,360.54,357.10,351.36,347.19,343.88,341.72,339.48,338.93,338.89,341.23,341.69,342.70,348.40,346.63,342.98,338.29,346.25,352.47,349.55,340.88,335.28,331.39,328.52,325.03,319.31,313.72,308.82,302.99,297.56,288.29,282.49,272.60,274.25,273.97,278.44,275.45,279.05,276.16,282.18,285.60,285.66,288.08,291.66,293.13,285.34,283.54,289.51,292.07,291.24,289.66,287.57,294.23,292.44,287.96,285.42,290.01,304.25,317.56,307.92,312.14,305.66,L8
2017-10-20 22:27:16+00:00,340.94,335.28,343.06,344.74,344.69,341.33,338.66,337.42,349.94,359.21,359.31,355.95,350.13,354.90,355.49,358.91,359.13,361.02,359.73,355.80,356.27,353.68,351.15,355.81,364.36,368.80,366.65,363.69,361.00,357.24,351.22,347.13,343.99,341.49,339.29,339.15,339.49,341.29,342.06,343.35,349.02,347.24,343.59,338.77,346.44,352.73,349.60,341.10,336.14,332.31,329.31,325.47,319.99,313.98,309.36,302.82,296.42,287.48,282.22,272.93,273.98,273.72,277.53,275.04,278.22,275.76,281.04,284.46,284.26,286.64,290.30,291.18,285.03,282.98,288.62,291.13,291.17,289.82,287.98,292.82,291.76,286.41,284.64,288.99,302.84,314.92,306.48,309.65,304.75,L8
2017-11-21 22:27:10+00:00,341.35,336.82,343.87,345.23,344.52,341.66,338.67,337.20,348.58,359.96,360.21,355.71,349.94,354.77,355.80,358.47,359.31,360.57,359.48,355.50,355.88,353.98,351.33,355.56,364.50,369.14,366.08,363.48,360.75,357.07,351.13,347.02,343.85,341.43,339.56,339.47,339.54,341.29,342.09,342.71,348.93,346.69,342.71,339.05,347.56,353.35,350.81,341.79,337.08,332.58,328.85,325.86,320.02,314.33,309.23,302.28,296.30,287.67,282.87,273.73,274.17,273.39,277.08,276.64,277.74,275.45,279.40,284.07,285.81,286.20,290.97,290.56,285.31,283.28,288.62,291.06,287.71,289.82,287.98,289.81,288.80,284.33,282.82,287.22,300.59,313.18,304.96,306.33,302.83,L8
2017-11-29 22:29:28+00:00,341.35,336.82,343.87,345.23,344.52,341.66,338.67,337.20,348.58,359.96,360.21,355.71,349.94,354.77,355.80,358.47,359.31,360.57,359.48,355.50,355.88,353.98,351.33,355.56,364.50,369.14,366.08,363.48,360.75,357.07,351.13,347.02,343.85,341.43,339.56,339.47,339.54,341.29,342.09,341.99,348.56,346.28,342.76,339.66,347.97,353.98,351.10,342.14,337.30,332.97,328.98,325.56,319.91,314.71,309.97,303.03,296.11,287.66,283.30,274.32,274.02,273.59,276.94,276.77,277.30,275.32,279.51,284.07,285.81,286.20,291.55,292.13,287.26,284.29,289.47,292.26,290.84,292.07,289.45,291.12,290.52,286.08,284.60,289.20,300.59,313.18,306.01,306.60,304.24,L7
2017-11-30 22:20:56+00:00,342.17,337.94,344.69,346.33,345.94,342.54,339.31,338.17,349.87,361.41,361.41,357.28,351.07,356.17,356.56,359.04,359.31,360.57,359.48,355.50,355.88,353.98,351.33,355.56,364.50,369.14,366.08,363.48,360.75,357.07,351.13,347.02,343.85,341.43,339.56,339.47,339.54,341.29,342.09,341.99,348.56,346.28,342.76,339.66,347.97,353.98,351.10,342.14,337.30,332.97,328.98,325.56,319.91,314.71,309.97,303.03,296.11,287.66,283.30,274.32,274.02,273.59,276.94,276.77,277.30,275.32,279.51,284.07,285.81,286.20,291.55,292.13,287.26,284.29,289.47,292.26,290.84,292.07,289.45,291.12,290.52,286.08,284.60,289.20,300.59,313.18,306.01,306.60,304.24,L8
2017-12-15 22:29:19+00:00,344.33,341.14,345.24,347.07,347.68,344.34,341.14,339.64,352.10,362.98,362.75,358.94,353.43,358.47,358.89,361.55,362.03,364.03,362.90,360.28,360.37,357.51,353.09,358.25,365.26,369.73,368.65,367.36,361.64,359.32,353.25,348.97,345.85,343.84,341.12,341.51,341.76,342.76,343.70,342.99,349.39,347.67,344.73,342.10,349.35,355.07,352.08,342.75,337.54,333.56,329.81,325.89,320.16,315.33,310.07,303.34,295.89,287.66,283.30,276.96,274.16,275.82,277.38,277.37,276.44,275.95,279.87,284.29,286.58,288.05,293.24,292.81,288.55,285.09,289.71,293.00,292.88,292.07,289.45,292.74,290.68,285.68,286.41,290.77,302.26,314.10,306.31,307.76,305.64,L7
2018-01-01 22:20:56+00:00,344.37,342.09,345.66,347.50,348.05,345.31,342.00,340.29,352.18,363.26,362.68,359.00,353.49,358.75,359.31,361.39,362.16,364.25,362.88,360.74,360.75,358.51,353.29,358.85,365.85,369.85,368.76,367.42,361.47,359.31,353.46,349.31,346.57,343.82,341.14,342.06,342.37,343.30,344.36,342.91,349.49,347.74,344.77,342.26,350.65,357.00,353.54,343.75,338.41,334.63,330.37,325.89,320.16,315.33,310.07,303.34,295.89,287.66,283.30,276.96,274.16,275.82,277.38,277.37,276.44,275.95,279.87,284.29,286.58,288.05,293.24,292.81,288.55,285.09,289.71,293.00,292.88,292.07,289.45,292.74,290.68,285.68,286.41,290.77,302.26,314.10,306.31,307.76,305.64,L8
2018-02-17 22:28:27+00:00,343.72,344.01,346.97,348.25,349.32,345.63,341.68,340.47,352.03,362.71,362.88,358.74,353.38,359.21,361.05,362.09,363.55,365.08,363.00,361.27,360.58,358.49,354.66,359.92,366.95,369.83,368.43,367.70,361.02,358.37,353.88,349.85,346.38,343.03,341.53,342.95,341.85,342.45,345.19,346.02,352.90,351.21,348.66,347.32,351.18,357.86,354.18,345.54,340.72,336.90,332.30,325.83,320.61,315.47,310.85,302.72,296.26,288.16,284.21,277.12,274.06,274.96,276.36,276.15,276.17,275.49,279.57,283.76,285.76,286.65,292.06,292.30,292.18,288.23,290.68,295.10,299.19,297.81,295.51,292.43,295.44,289.49,289.64,295.22,303.11,312.80,308.95,304.69,306.59,L7
2018-02-26 22:22:11+00:00,343.72,344.01,346.97,348.25,349.32,345.63,341.68,340.47,352.03,362.71,362.88,358.74,353.38,359.21,361.05,362.09,363.55,365.08,363.00,361.27,360.58,358.49,354.66,359.92,366.95,369.83,368.43,367.70,361.02,358.37,353.88,349.85,346.38,343.03,341.53,342.95,341.85,342.14,344.60,346.20,352.58,351.28,348.47,347.66,351.18,357.86,354.18,345.54,340.72,336.90,332.30,325.83,320.61,315.47,310.85,302.72,296.26,288.16,284.21,277.12,274.06,274.96,276.36,276.15,276.17,275.49,279.57,283.76,285.76,286.65,292.06,292.30,292.18,288.23,290.68,295.10,299.19,297.81,295.51,292.43,295.44,289.49,289.64,295.22,303.11,312.80,308.95,304.69,306.59,L7
2018-03-13 22:26:32+00:00,342.48,344.65,347.30,347.91,348.47,344.50,340.71,338.49,350.47,361.30,361.72,357.20,353.01,358.25,359.52,360.04,361.41,363.52,361.54,360.61,358.81,356.56,353.05,358.09,365.51,368.82,367.18,366.50,360.09,357.49,352.69,347.92,344.24,340.82,338.14,339.45,339.85,340.28,342.72,343.96,350.34,350.13,346.93,346.54,350.86,356.58,353.38,344.60,339.81,335.45,330.62,324.58,319.52,314.46,310.16,301.48,294.15,286.52,283.02,274.39,271.89,273.08,273.80,274.55,275.49,274.34,277.43,282.11,284.04,283.49,290.12,291.61,291.33,287.58,289.85,293.78,297.08,296.24,293.80,291.37,293.82,287.77,287.92,293.89,302.43,309.12,306.77,304.12,305.76,L8
2018-03-29 22:26:26+00:00,343.45,345.15,347.49,349.14,350.01,345.42,340.84,339.10,351.19,361.35,361.79,358.32,353.52,359.50,360.22,361.92,361.42,364.45,363.01,361.87,360.11,357.43,353.87,359.45,367.86,369.55,368.42,368.62,361.36,359.15,352.64,349.87,345.81,342.67,338.25,339.90,341.57,340.43,342.58,344.49,350.34,350.32,347.82,347.62,352.36,357.44,353.81,344.70,339.59,335.72,331.44,325.02,320.64,316.34,311.28,302.29,294.37,287.24,283.76,274.40,272.04,274.30,274.81,275.31,274.95,274.66,278.64,283.20,284.57,286.34,290.95,293.59,294.19,289.05,291.55,295.15,298.30,298.46,295.25,293.09,295.21,288.40,289.67,294.44,303.90,309.42,308.19,305.25,307.06,L8
2018-04-06 22:27:50+00:00,343.45,345.15,347.49,349.14,350.01,345.42,340.84,339.10,351.19,361.35,361.79,358.32,353.52,359.50,359.77,360.88,361.31,363.56,362.05,360.94,359.24,356.42,352.88,358.39,366.64,369.08,367.93,367.67,360.78,359.23,352.64,349.87,345.81,342.67,338.25,339.90,341.57,340.43,342.58,344.49,349.43,349.84,347.13,347.51,351.96,357.29,352.99,344.74,339.27,335.13,330.89,324.48,320.76,316.29,311.60,302.12,294.06,287.15,283.32,274.54,272.54,273.56,273.51,272.36,271.88,272.47,274.64,277.42,278.80,286.34,289.38,291.56,291.43,287.82,289.68,294.46,298.30,298.46,295.25,293.09,295.21,288.40,289.67,294.44,303.90,309.42,308.19,305.25,307.06,L7
2018-04-15 22:21:31+00:00,339.57,340.24,344.51,347.11,347.88,342.74,338.91,337.12,349.84,359.42,360.42,357.09,352.42,357.73,358.26,359.11,358.89,362.38,360.34,359.60,358.01,355.38,351.37,356.97,364.98,368.74,367.11,366.93,359.27,357.82,350.58,347.69,344.15,340.48,336.90,338.11,339.02,340.08,342.10,344.09,349.14,349.85,347.14,347.48,352.40,357.82,353.01,344.88,339.52,335.19,331.13,324.71,320.70,316.62,311.97,302.16,294.06,287.15,283.32,274.54,272.54,273.56,273.51,272.36,271.88,272.47,274.64,277.42,278.80,286.34,289.38,291.56,291.43,287.82,289.68,294.46,298.30,298.46,295.25,293.09,295.21,288.40,289.67,294.44,303.90,309.42,308.19,305.25,307.06,L7
2018-05-16 22:25:57+00:00,339.04,338.78,343.99,347.08,347.26,341.33,338.06,336.27,348.64,358.78,359.92,356.53,352.00,357.37,357.90,357.69,358.02,360.91,359.12,357.79,356.64,353.92,350.03,355.31,364.28,368.10,366.02,365.23,357.15,357.33,349.95,347.31,343.12,340.70,335.74,336.54,336.78,338.73,339.96,342.91,347.68,348.37,346.18,347.16,351.65,356.47,351.79,343.71,336.95,332.85,328.89,322.75,319.15,315.57,310.92,300.61,292.54,285.68,281.76,272.87,270.97,272.08,272.25,271.46,270.60,270.68,273.45,276.64,279.02,286.13,288.77,290.17,290.42,287.16,288.76,293.71,296.50,296.66,292.81,291.56,292.93,287.19,288.49,294.11,302.29,307.36,307.89,305.12,306.60,L8
2018-06-09 22:26:46+00:00,335.57,335.06,340.74,343.82,344.03,338.16,335.54,333.44,346.40,355.06,356.72,353.89,349.57,354.27,355.39,355.54,357.31,360.43,358.62,357.18,356.26,352.99,349.59,354.86,363.02,367.18,365.52,364.91,356.63,356.89,348.62,346.44,342.28,339.53,334.82,335.57,336.36,338.54,339.59,342.62,347.76,348.13,345.81,345.01,351.36,354.65,349.69,341.93,335.00,329.53,326.77,321.01,318.70,313.35,307.92,299.42,290.94,284.56,279.56,270.25,269.28,271.22,270.59,268.84,267.11,264.95,270.74,272.89,276.64,285.53,286.09,287.66,288.81,284.23,285.53,290.26,294.73,294.49,289.55,285.91,288.07,281.70,283.41,288.35,298.94,305.31,302.43,301.12,304.34,L7
2018-06-10 22:19:37+00:00,335.77,334.16,340.97,344.01,344.32,338.74,336.33,334.34,346.45,354.83,357.20,354.28,349.56,354.14,355.36,356.19,357.37,360.88,358.98,357.34,356.45,353.14,349.56,355.26,363.52,366.85,365.39,365.27,356.90,356.96,349.55,347.12,342.51,340.27,335.14,335.97,337.14,338.93,339.98,343.17,347.87,348.06,346.04,345.63,351.39,354.65,349.69,341.93,335.00,329.53,326.77,321.01,318.70,313.35,307.92,299.42,290.94,284.56,279.56,270.25,269.28,271.22,270.59,268.84,267.11,264.95,270.74,272.89,276.64,285.53,286.09,287.66,288.81,284.23,285.53,290.26,294.73,294.49,289.55,285.91,288.07,281.70,283.41,288.35,298.94,305.31,302.43,301.12,304.34,L8
2018-06-17 22:25:53+00:00,333.31,332.17,340.79,344.24,343.18,337.33,335.39,333.92,345.50,354.31,356.74,354.06,349.13,353.09,354.42,355.54,356.65,359.68,358.06,355.85,355.01,351.80,348.43,353.99,362.48,365.87,364.39,363.95,355.49,355.91,348.19,345.94,341.04,338.88,333.31,334.20,337.55,339.40,341.16,344.56,347.95,347.38,344.86,345.01,350.02,353.64,348.46,341.56,334.56,328.87,325.72,320.48,318.32,313.69,308.60,299.58,291.12,285.04,279.99,271.43,271.56,270.70,271.01,271.47,268.22,265.61,270.54,274.96,278.68,285.79,287.06,288.47,289.94,286.52,287.13,290.78,295.00,296.42,292.81,289.18,289.27,282.91,285.01,289.69,300.96,307.16,304.17,303.00,305.50,L8
2018-06-26 22:19:48+00:00,333.31,332.17,340.79,344.24,343.18,337.33,335.39,333.92,345.50,354.31,360.20,357.82,351.10,353.09,354.42,356.77,359.46,361.39,360.92,356.04,355.32,352.21,349.06,354.91,363.88,366.66,364.81,364.26,355.82,355.08,347.93,345.77,341.45,339.37,333.98,333.58,337.73,338.62,340.67,344.37,347.33,346.65,344.19,343.93,348.64,351.46,347.99,340.27,333.40,327.11,324.05,320.48,318.32,313.69,308.60,299.58,291.12,285.04,279.99,271.43,271.56,270.70,271.01,271.47,268.22,265.61,270.54,274.96,278.68,285.79,287.06,288.47,289.94,286.52,287.13,290.78,295.00,296.42,292.81,289.18,289.27,282.91,285.01,289.69,300.96,307.16,304.17,303.00,305.50,L8
2018-07-12 22:19:56+00:00,334.26,332.27,340.93,344.78,343.38,338.07,335.43,334.65,345.39,353.79,360.68,358.12,350.98,353.03,353.70,356.73,359.16,361.16,360.77,355.71,355.55,351.57,348.39,354.10,363.10,365.96,364.73,364.18,355.38,355.23,347.74,344.35,340.20,338.76,333.85,333.88,337.83,338.65,340.56,344.19,347.57,347.26,344.64,343.67,348.22,350.16,347.99,340.27,333.40,327.11,324.05,320.48,318.32,313.69,308.60,299.58,291.12,285.04,279.99,271.43,271.56,270.70,271.01,271.47,268.22,265.61,270.54,274.96,278.68,285.79,287.06,288.47,289.94,286.52,287.13,290.78,295.00,296.42,292.81,289.18,289.27,282.91,285.01,289.69,300.96,307.16,304.17,303.00,305.50,L8
2018-08-04 22:26:18+00:00,335.26,333.04,341.64,345.61,344.18,339.03,336.20,335.01,346.25,355.18,361.16,357.96,351.56,353.54,354.49,357.19,359.85,361.50,361.03,357.02,356.49,352.24,349.21,354.48,363.71,367.04,365.56,364.43,356.16,355.55,348.35,345.04,340.51,339.10,334.66,334.93,338.45,338.99,340.96,344.80,348.06,347.47,345.13,344.00,348.54,350.81,348.73,341.33,334.44,328.10,324.66,321.62,319.10,314.74,309.46,299.98,291.89,285.73,280.05,271.36,271.23,270.44,270.80,271.16,268.87,266.30,270.89,275.72,279.44,285.16,287.06,287.86,289.48,287.01,287.50,290.92,295.37,297.12,294.04,290.40,290.93,284.65,286.28,290.81,302.23,308.67,305.19,303.92,306.47,L8
2018-08-20 22:26:26+00:00,335.52,332.54,340.24,344.97,344.43,339.39,336.59,336.27,347.32,356.05,361.65,359.00,351.81,354.02,354.64,357.27,359.91,361.56,361.37,357.39,357.60,353.33,350.06,355.65,365.07,367.44,366.53,365.27,357.10,356.32,348.81,345.47,341.48,340.56,336.06,335.85,339.17,340.23,341.35,345.58,348.64,347.81,345.90,344.29,348.87,351.56,349.24,342.36,334.33,329.11,324.96,322.32,319.67,314.63,309.57,301.55,292.74,286.01,280.40,272.09,271.98,271.19,271.17,271.67,268.10,265.34,269.86,274.99,279.16,285.94,287.26,287.36,289.21,287.08,287.22,290.80,295.34,296.91,294.08,290.81,291.59,285.06,286.01,290.02,302.43,308.74,305.79,304.59,308.53,L8
2018-09-05 22:26:33+00:00,335.99,333.80,341.09,345.44,345.01,340.45,337.54,337.54,348.91,357.20,361.32,359.00,351.81,354.02,354.64,357.27,359.91,361.56,361.37,357.39,357.60,353.33,350.06,355.65,365.07,368.81,367.15,366.39,357.94,356.79,349.47,346.13,341.68,341.59,336.93,336.63,339.74,340.98,342.21,346.01,349.42,348.04,346.44,344.20,349.60,352.58,350.51,343.30,335.38,330.31,326.49,323.14,320.52,315.26,310.06,302.94,294.22,287.06,281.32,274.94,271.98,274.11,272.43,272.90,269.98,267.72,272.74,277.11,280.58,287.35,288.53,288.84,290.70,287.73,288.50,292.11,296.76,298.15,294.59,291.76,293.01,286.13,287.15,291.02,302.80,309.13,306.35,304.60,308.84,L8
2018-09-06 22:18:53+00:00,338.20,335.82,341.73,345.96,345.01,340.45,337.54,337.54,348.91,357.20,361.32,359.00,351.81,354.02,354.64,357.27,359.91,361.56,361.51,358.02,357.47,353.76,350.69,355.30,365.85,368.81,367.15,366.39,357.94,356.79,349.47,346.13,341.68,341.59,336.93,336.63,339.74,340.98,342.21,346.01,349.42,348.04,346.44,344.20,349.60,352.58,350.51,343.30,335.38,330.31,326.49,323.14,320.52,315.26,310.06,302.94,294.22,287.06,281.32,274.94,271.98,274.11,272.43,272.90,269.98,267.72,272.74,277.11,280.58,287.35,288.53,288.84,290.70,287.73,288.50,292.11,296.76,298.15,294.59,291.76,293.01,286.13,287.15,291.02,302.80,309.13,306.35,304.60,308.84,L7
2018-09-13 22:24:55+00:00,339.41,336.10,342.03,345.87,344.56,340.66,337.83,337.33,348.15,357.87,361.95,358.54,351.65,353.80,355.83,357.66,360.44,361.71,361.76,357.78,357.10,353.55,350.42,354.91,364.95,368.45,367.15,365.75,358.26,357.00,349.95,345.70,341.70,341.43,337.37,337.20,339.58,341.27,342.53,346.62,350.02,347.86,346.40,344.42,349.60,352.56,350.66,342.72,334.24,329.74,326.10,322.78,320.65,315.41,310.26,303.42,294.56,287.02,282.23,276.77,275.23,276.21,274.79,276.15,274.02,271.78,275.17,278.72,282.46,287.85,288.21,287.95,290.06,288.17,288.94,293.15,296.97,299.03,295.59,292.73,294.06,286.76,287.75,292.46,302.52,309.35,306.56,306.21,310.38,L7
2018-09-21 22:26:37+00:00,339.16,335.88,341.53,345.59,344.57,340.54,338.33,338.17,349.24,358.65,362.24,359.10,352.20,354.42,355.87,357.62,360.12,361.32,361.25,357.26,357.27,353.39,350.51,354.97,364.61,367.95,366.58,365.83,358.90,357.64,350.43,346.40,342.57,342.13,337.27,336.90,339.25,340.84,341.75,345.94,349.71,348.28,346.85,344.44,349.24,352.15,350.49,342.22,333.99,329.77,326.11,322.52,320.10,314.54,309.93,303.24,294.47,287.41,282.12,276.67,274.78,276.59,275.47,276.72,274.28,272.70,275.68,279.70,282.69,288.80,288.77,288.56,290.35,287.84,289.10,293.42,297.54,299.15,295.39,292.82,294.05,286.97,287.69,291.88,302.69,308.90,306.08,305.01,309.40,L8
2018-10-16 22:20:38+00:00,341.08,338.78,343.15,346.68,345.77,342.14,339.32,339.93,349.90,360.32,364.07,360.02,352.76,355.32,356.05,357.54,360.94,361.57,361.83,357.19,357.62,353.65,350.92,355.22,365.33,367.88,366.59,365.76,359.45,357.57,350.92,347.59,343.52,342.97,337.53,337.01,340.26,340.19,341.57,345.44,349.84,347.80,346.84,343.46,347.63,350.96,349.69,341.37,333.34,329.66,325.02,322.15,319.71,314.11,309.40,303.61,294.63,287.35,281.86,277.05,274.88,277.56,276.78,280.26,278.03,274.59,279.44,284.08,287.49,288.16,289.53,288.77,291.56,288.24,290.23,293.35,296.56,297.98,294.44,291.72,292.69,285.59,285.96,290.66,301.10,308.11,304.79,304.03,308.51,L8
2018-11-08 22:26:54+00:00,340.59,339.35,343.25,346.93,345.86,342.27,339.28,339.42,349.55,360.47,364.09,360.12,352.88,355.15,356.26,358.02,361.11,361.22,361.85,357.02,357.71,353.78,350.78,355.06,365.57,368.18,366.64,365.55,359.27,357.30,351.50,348.10,343.83,343.18,338.02,337.34,340.29,340.15,341.54,345.13,349.94,347.84,346.70,343.94,348.04,351.47,350.00,341.14,333.55,329.86,325.28,322.29,319.51,314.30,309.61,303.09,294.31,286.99,281.50,276.71,274.35,276.53,275.68,279.06,277.18,274.10,278.26,283.46,286.36,287.09,288.91,288.07,290.57,286.97,289.09,292.54,296.04,296.99,293.99,291.17,291.92,284.59,285.55,289.98,300.47,307.23,304.06,303.31,307.40,L8
2018-11-25 22:17:02+00:00,341.87,339.81,344.03,347.35,346.15,343.18,340.04,340.08,350.61,361.14,364.71,361.05,353.52,355.54,356.62,358.84,361.75,361.87,362.18,357.86,358.75,354.26,351.64,356.19,365.82,368.65,367.18,366.59,360.33,357.52,352.07,348.49,344.35,343.18,338.84,337.84,340.97,340.68,342.26,345.38,350.42,348.43,347.17,344.27,348.66,352.33,351.22,341.98,334.78,330.75,326.12,323.52,320.41,315.17,310.28,304.77,295.66,288.33,282.67,278.70,276.77,278.85,277.65,280.97,279.09,276.25,280.52,285.08,287.64,288.57,290.57,290.33,292.74,288.76,291.10,294.41,298.31,299.23,296.35,293.04,294.48,286.48,287.36,291.28,302.28,309.86,305.42,304.30,309.08,L7
2018-12-02 22:23:01+00:00,341.87,339.81,344.22,347.79,347.01,343.79,339.81,340.04,351.14,361.46,364.91,361.64,354.09,356.64,357.75,359.67,362.19,362.60,362.79,358.59,359.00,354.33,351.65,356.91,366.42,369.48,367.66,367.53,360.85,357.92,352.83,349.22,345.48,343.78,339.55,338.91,341.71,341.23,342.93,345.81,350.76,349.03,347.82,345.15,349.61,353.41,352.23,342.68,335.22,330.81,327.20,324.20,320.55,315.66,310.70,305.33,296.00,288.98,284.26,279.32,275.54,278.12,277.22,279.78,278.21,275.89,280.26,284.36,286.91,288.56,290.36,290.99,293.09,288.75,291.92,295.04,299.10,300.03,296.69,293.49,294.76,287.14,287.55,291.77,302.21,310.18,306.03,304.19,308.89,L7
2019-01-04 22:20:39+00:00,342.36,340.82,344.39,348.03,347.11,343.96,339.66,340.07,351.62,362.37,363.23,359.40,354.12,357.16,358.27,360.08,361.33,361.45,361.28,359.28,359.75,355.02,352.14,356.65,366.62,370.70,368.63,368.05,362.35,359.61,354.64,350.37,346.70,345.12,341.01,341.01,341.70,341.73,342.56,346.07,351.95,350.80,349.55,346.84,350.38,354.60,353.06,343.45,336.05,333.72,329.74,324.87,320.74,315.30,311.64,305.37,297.01,289.81,285.44,281.27,274.85,279.88,277.95,279.13,280.02,280.43,280.38,285.65,286.33,288.52,289.57,289.98,291.08,287.39,291.40,295.48,299.22,300.66,297.31,295.51,296.36,288.65,288.82,293.23,302.74,309.47,306.93,303.93,307.80,L8
2019-01-11 22:26:49+00:00,343.71,342.68,346.11,348.98,347.96,344.99,341.02,340.66,353.58,363.43,363.26,359.50,354.39,357.21,358.55,360.40,361.76,361.50,361.73,359.74,359.39,354.82,352.55,356.71,366.89,371.65,368.70,368.07,362.35,359.63,354.91,351.61,347.74,345.12,341.71,341.60,342.50,342.08,342.93,346.51,352.20,350.49,349.60,347.66,351.17,356.54,353.06,343.45,336.05,333.72,331.36,326.63,321.88,315.80,311.82,304.65,296.01,288.95,285.17,280.41,274.47,278.64,277.31,278.05,279.53,280.88,280.69,286.60,287.81,288.68,290.75,290.23,291.19,288.45,292.76,296.84,300.33,301.84,299.10,297.17,298.11,290.94,290.87,295.55,304.80,311.19,308.17,305.32,310.46,L8
2019-02-12 22:26:43+00:00,343.28,343.04,346.85,349.09,347.82,344.71,340.70,340.52,353.06,363.38,363.28,359.51,353.74,356.87,358.25,359.88,361.73,361.54,361.32,358.16,358.37,354.03,351.80,356.85,366.59,370.83,368.06,368.25,362.67,360.46,354.71,351.16,348.10,346.05,341.81,341.75,342.02,341.50,342.12,345.58,351.58,350.74,349.34,347.46,350.68,356.03,352.59,342.47,335.63,333.54,331.03,325.87,321.09,314.89,311.85,304.60,295.59,288.43,284.92,281.27,275.29,278.97,277.50,278.28,279.42,280.88,280.58,286.16,287.03,287.93,290.31,289.77,290.23,287.26,291.96,296.36,299.70,300.45,298.33,296.29,296.91,289.59,290.04,295.06,303.42,309.38,307.04,304.02,307.90,L8
