dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2022-03-24 22:26:46+00:00,342.29,342.66,353.52,354.17,349.67,344.43,337.50,331.80,344.61,359.30,359.64,353.24,352.38,356.70,360.25,359.18,365.34,363.18,359.32,356.83,357.25,354.49,355.03,359.38,369.51,377.39,372.82,366.57,363.97,356.87,354.73,348.89,343.23,344.04,342.69,343.54,340.13,345.68,347.49,350.92,353.90,348.75,346.08,343.61,348.83,352.51,352.62,349.07,346.67,344.28,341.10,336.30,332.54,331.19,323.53,317.07,304.38,302.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.65,311.66,306.26,307.74,L8
2022-04-10 22:20:41+00:00,338.77,344.88,345.84,350.24,349.06,340.67,333.51,332.42,343.54,357.27,360.54,356.29,353.65,357.49,355.08,354.26,353.27,354.85,352.90,353.98,353.97,350.88,348.02,354.71,368.74,370.29,365.68,364.82,359.15,355.38,345.87,346.16,345.51,340.30,333.13,333.85,334.09,332.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-04-17 22:26:46+00:00,340.92,339.84,344.08,347.08,347.28,343.03,336.05,330.81,340.07,356.93,356.27,355.62,351.53,356.77,355.71,359.67,357.35,365.01,360.99,355.93,354.78,350.40,344.93,350.36,358.81,368.65,371.70,369.40,361.79,360.40,355.56,344.55,347.56,344.63,343.77,340.42,340.63,340.90,347.63,347.57,347.67,345.97,345.24,343.17,345.63,356.94,351.82,343.38,342.89,337.72,331.20,325.48,320.60,315.15,314.37,302.60,294.78,286.12,281.07,273.88,271.08,272.90,277.02,279.87,279.04,278.90,277.85,281.82,281.84,281.58,285.57,286.32,288.38,283.71,285.93,289.55,293.52,288.33,289.06,284.11,283.36,278.64,283.47,288.10,298.46,306.33,301.04,298.75,297.67,L9
2022-05-03 22:26:41+00:00,345.72,345.21,356.44,355.95,349.74,347.57,345.86,343.15,349.32,365.34,366.41,360.06,359.05,358.95,360.87,360.92,363.27,365.14,362.55,361.56,362.24,357.61,361.21,360.52,369.18,377.59,373.10,375.11,371.69,367.06,360.64,358.71,351.56,,342.78,339.74,340.19,346.05,349.37,351.19,353.87,351.31,347.87,342.91,346.96,358.99,357.55,350.67,343.02,334.87,330.99,329.38,325.64,323.58,318.63,307.83,294.85,292.00,287.93,282.47,282.28,282.23,285.85,282.69,285.87,282.41,282.87,285.79,287.59,281.71,284.89,282.34,286.14,289.43,286.47,288.21,288.90,293.07,297.08,292.98,298.82,292.43,289.57,296.67,308.76,317.67,312.62,309.77,305.70,L9
2022-05-11 22:26:52+00:00,,,,,,,,,344.18,,,,,,,,,,,,,358.74,350.49,359.65,363.39,370.15,369.49,360.24,349.85,342.71,331.85,336.08,335.42,323.68,331.13,327.45,329.00,327.87,331.29,335.45,340.31,333.53,332.16,326.77,331.37,343.40,339.42,333.19,327.79,317.51,313.46,310.09,311.07,308.90,305.10,286.98,282.01,277.38,271.56,262.74,261.25,,,,,,,,324.84,317.71,,,,,,,292.67,296.30,301.26,,,291.74,285.95,296.41,314.21,314.54,,,,L8
2022-05-20 22:20:44+00:00,,,,,,,,,309.21,319.09,333.29,321.28,328.23,333.11,343.84,346.65,339.28,,355.14,351.47,353.82,348.10,346.96,347.63,360.49,369.48,365.64,360.01,360.73,359.90,352.25,347.87,344.33,336.38,331.58,330.93,331.30,333.90,338.07,345.90,346.96,346.92,348.32,348.03,350.32,356.37,351.54,347.53,338.97,338.40,329.14,325.77,319.43,316.71,308.76,292.85,283.00,278.38,272.06,265.69,261.89,263.04,259.18,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-05-28 22:20:18+00:00,342.22,338.41,341.72,349.42,347.81,347.05,340.89,340.38,353.19,358.34,360.85,357.08,352.30,354.87,359.15,358.82,359.48,363.74,361.58,360.88,362.85,360.66,354.21,360.34,374.28,376.83,373.27,368.83,364.18,365.32,362.16,354.05,352.96,345.50,341.08,338.13,341.95,344.60,345.39,347.37,353.46,353.49,351.25,347.44,347.83,351.62,353.28,343.37,341.49,338.61,337.72,328.44,322.38,318.83,308.72,304.93,295.69,292.72,284.20,278.56,273.61,275.46,272.65,272.37,268.90,270.70,279.56,279.41,280.64,288.68,289.33,290.56,293.25,287.93,287.90,293.72,299.20,299.84,294.51,292.87,298.08,287.75,286.11,295.45,303.39,313.87,317.65,306.85,312.68,L9
2022-06-05 22:20:51+00:00,341.87,336.93,349.78,348.95,348.05,342.74,337.49,334.51,338.38,359.88,358.32,354.29,351.22,351.97,353.99,355.38,360.93,358.96,360.98,352.85,351.87,351.95,350.31,353.00,365.64,372.97,371.13,,,,,,,,,,,,,,,,,,,,346.68,343.25,337.57,333.89,327.83,320.86,319.27,317.50,311.55,298.12,285.11,277.78,275.19,261.83,265.72,266.71,266.34,266.67,273.75,268.67,272.97,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-13 22:20:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-20 22:26:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.44,278.76,278.17,288.56,285.03,291.32,291.64,291.97,283.33,293.96,287.76,294.42,299.42,302.06,301.61,301.26,301.57,304.49,308.04,307.06,309.68,300.39,308.28,312.99,324.58,324.34,325.73,324.81,L9
2022-06-21 22:21:00+00:00,348.79,344.81,352.80,355.41,351.55,343.32,339.04,,,,,,,,,,,,,,,,,,374.35,377.57,377.92,369.58,,364.57,359.78,355.70,351.64,,340.72,341.01,342.38,344.16,350.58,353.76,354.73,353.14,351.37,344.63,350.90,354.96,353.01,352.66,346.31,345.93,341.31,338.30,327.03,318.94,312.87,307.41,297.31,290.40,283.33,267.72,266.70,270.74,271.61,270.80,275.38,275.48,282.56,288.69,283.75,282.70,285.55,287.62,286.76,290.12,293.90,295.34,294.93,297.86,300.05,301.42,299.07,293.34,297.13,298.93,310.58,315.92,318.42,320.08,313.43,L8
2022-07-15 22:20:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.83,352.31,344.00,347.66,341.99,337.12,338.77,340.44,342.72,346.08,346.88,347.10,341.25,335.94,336.82,342.67,353.17,341.45,339.11,337.12,335.28,329.95,324.98,322.77,319.92,315.34,306.57,297.83,285.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-07-23 22:21:07+00:00,382.91,359.07,353.90,363.65,366.21,362.81,360.10,362.95,368.77,371.15,369.84,363.92,358.09,362.92,363.24,368.10,369.80,360.44,348.06,356.85,366.33,364.82,363.65,366.67,380.97,386.67,384.33,373.41,368.01,369.27,366.50,362.09,360.65,354.64,351.66,351.34,353.70,354.97,354.22,357.96,358.51,348.26,341.90,339.67,345.15,344.55,344.42,335.63,332.43,327.28,327.66,323.98,321.05,317.62,314.21,306.01,297.71,293.24,286.80,280.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-08-07 22:27:06+00:00,345.24,343.51,347.23,351.54,351.44,346.26,341.68,342.43,359.78,366.85,369.09,363.79,356.23,358.13,359.32,364.32,363.34,364.31,363.11,364.22,360.60,359.51,357.15,361.96,373.16,378.05,375.60,372.55,367.14,364.61,361.33,349.94,349.00,346.60,340.23,344.86,345.82,348.61,350.08,353.33,356.80,352.85,351.85,347.50,354.33,359.75,353.45,349.08,342.77,337.91,333.51,327.54,326.12,320.22,315.97,306.36,299.96,290.96,284.40,277.67,275.33,275.75,273.36,273.73,269.35,271.21,275.18,281.60,283.03,288.05,291.12,291.32,291.82,286.96,288.13,293.99,298.20,298.74,296.11,292.87,293.82,286.69,287.68,294.25,301.79,311.86,306.38,303.34,302.60,L9
2022-08-08 22:21:16+00:00,349.62,340.43,347.16,355.10,354.34,351.54,343.99,347.34,360.86,366.09,369.41,367.28,358.10,363.38,364.21,367.68,363.21,368.87,366.32,361.22,361.78,360.86,355.22,361.28,373.95,375.18,374.09,373.08,365.16,365.92,361.38,355.03,352.36,350.17,349.26,348.14,351.26,352.73,354.78,356.40,359.62,358.46,353.84,350.16,356.63,359.76,356.41,349.60,342.44,338.46,335.08,332.32,326.39,320.92,315.43,307.27,301.82,297.90,289.47,283.50,279.95,279.25,276.12,276.08,273.64,276.07,281.52,286.00,288.63,297.41,297.06,299.83,298.53,295.05,295.21,304.43,305.72,305.20,303.12,302.37,305.70,297.10,299.86,298.00,315.41,321.02,315.54,311.54,313.36,L8
2022-08-16 22:20:59+00:00,,,,,,,353.99,355.36,,,,,,,,,,,,,364.44,361.61,369.78,373.19,377.90,379.60,378.91,372.74,368.58,363.01,354.36,352.59,347.27,347.66,345.50,347.24,346.86,347.49,346.08,351.11,358.46,352.09,346.01,345.00,350.77,355.80,356.08,353.82,345.19,338.94,332.38,323.00,317.35,316.20,311.81,298.54,287.85,280.40,272.69,271.79,274.39,271.15,267.21,267.88,275.64,271.07,287.83,317.88,277.01,283.38,298.12,331.73,294.38,278.56,312.00,,338.86,314.88,284.77,264.23,274.47,262.24,260.85,274.77,273.77,297.65,296.21,298.99,294.85,L9
2022-08-23 22:27:12+00:00,,,,341.20,337.22,335.33,335.07,333.51,346.82,350.34,356.94,356.07,347.61,349.77,351.60,356.33,361.82,363.75,355.40,352.98,355.49,345.74,340.12,350.63,358.08,364.36,362.80,359.91,354.03,361.11,354.59,349.46,346.97,343.10,338.37,336.14,341.03,344.69,343.47,342.88,345.58,344.55,343.90,341.03,342.28,343.01,339.92,333.63,330.20,327.07,327.23,319.58,317.60,313.53,307.82,293.66,289.57,289.62,275.77,270.16,268.10,270.54,269.83,265.10,261.90,262.39,270.12,272.03,277.34,283.80,288.16,287.25,285.76,284.43,285.10,288.79,294.00,297.07,292.96,,,294.95,289.20,292.24,298.15,303.07,,,,L9
2022-09-08 22:27:11+00:00,345.09,340.39,350.28,349.91,350.19,346.48,341.01,344.70,354.03,359.32,368.05,366.25,358.72,362.57,359.74,365.96,362.28,366.23,363.83,361.90,363.54,357.41,355.98,359.24,375.95,374.89,373.49,371.02,364.67,361.35,358.50,349.52,348.10,344.76,344.24,345.91,348.25,349.39,351.62,352.08,355.97,353.70,347.77,344.88,354.96,357.35,353.75,342.38,342.79,336.12,333.94,330.12,324.29,320.34,313.11,303.70,300.40,294.49,283.76,279.73,278.09,279.60,274.56,276.20,274.46,273.12,276.75,278.41,285.07,298.03,292.32,298.86,298.35,292.89,293.03,296.36,304.62,308.55,301.65,306.78,303.87,297.29,294.81,301.34,306.44,320.62,313.61,306.73,312.09,L9
2022-09-09 22:21:23+00:00,346.74,345.43,351.42,355.79,356.13,348.54,343.56,346.29,356.24,368.78,368.59,368.49,362.54,363.26,362.88,367.86,367.07,367.05,365.98,366.81,368.42,365.64,363.29,369.31,375.96,377.07,379.15,382.16,371.73,367.02,365.55,360.60,356.63,354.83,349.92,352.66,358.04,355.82,355.76,358.00,359.36,360.85,351.97,346.85,353.73,357.54,356.51,349.05,345.82,342.29,338.96,332.59,327.64,323.09,320.32,313.11,304.90,299.57,290.23,283.18,281.78,280.20,277.45,278.15,275.36,278.03,282.35,285.39,286.98,295.68,296.57,298.56,298.12,,,,,,,,,,,,,,,,,L8
2022-09-16 22:27:36+00:00,342.17,345.72,351.63,352.50,351.58,345.94,340.95,339.64,348.98,364.01,370.48,360.96,358.15,362.80,364.29,361.95,370.93,365.02,363.41,359.18,359.49,357.74,354.95,358.94,367.99,379.38,377.90,372.17,374.32,365.04,358.07,350.00,347.12,342.90,343.27,340.45,343.98,340.78,344.63,350.63,354.16,351.25,348.24,346.87,347.99,353.56,351.79,345.37,340.13,337.46,330.93,329.96,324.56,321.27,318.66,307.37,296.04,285.38,279.26,274.88,274.46,271.67,270.69,269.35,271.74,269.59,271.64,275.04,279.91,277.47,284.28,282.11,281.25,283.00,281.25,283.24,286.24,290.79,290.61,288.06,286.86,283.38,283.01,289.62,301.58,308.31,306.32,303.53,302.19,L8
2022-10-19 22:21:14+00:00,332.91,345.32,339.94,340.34,341.46,338.48,336.57,336.24,349.48,355.99,359.50,354.16,347.97,357.06,357.51,352.31,355.01,363.77,364.54,358.51,358.87,357.12,350.02,353.46,369.29,368.76,360.48,362.91,362.22,352.69,348.51,342.71,342.68,339.83,340.53,345.74,347.07,345.21,339.86,341.90,346.71,346.58,344.69,,,,,,,,,,357.79,,,,,,,,,,,,267.77,267.14,269.25,270.78,278.73,284.92,290.22,,,,,304.87,299.06,298.37,291.12,288.98,286.21,,,,,,,,,L9
2022-12-06 20:38:54+00:00,338.25,349.79,349.44,355.07,349.68,340.20,347.40,344.59,350.46,367.04,375.48,361.28,357.01,362.41,357.24,362.42,366.43,365.28,362.97,364.28,363.81,361.73,358.70,366.27,366.84,381.92,377.55,370.67,370.74,375.69,360.85,358.54,352.99,350.57,347.07,348.69,349.04,353.92,355.71,364.99,364.12,361.01,356.45,354.82,357.36,362.57,365.15,359.25,354.58,350.08,,,,,,,,,,282.13,279.47,276.32,276.91,280.82,283.23,278.58,283.18,284.46,292.71,297.44,301.37,302.36,303.51,303.78,,,,,295.58,294.77,301.53,301.43,289.91,294.66,300.22,326.78,320.96,320.74,324.56,L7
2022-12-06 22:21:13+00:00,341.89,337.07,340.68,343.44,342.94,340.10,339.34,340.14,352.76,362.78,364.46,359.23,351.47,358.80,352.98,358.54,362.64,366.51,363.73,359.86,359.33,358.82,355.00,359.26,370.38,374.39,372.01,367.88,362.62,361.97,360.21,352.58,349.67,345.06,346.39,349.33,344.09,347.34,346.58,349.57,357.29,355.85,348.19,345.85,350.40,353.08,351.48,344.58,340.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-12-13 22:27:25+00:00,347.06,345.05,353.51,350.98,345.84,343.93,339.35,334.27,344.76,364.34,364.73,358.77,354.48,358.50,359.33,362.51,363.70,364.93,366.30,365.99,363.04,357.47,362.31,367.64,376.41,379.54,376.58,373.82,371.78,367.55,361.17,357.39,352.08,349.94,344.55,347.27,347.57,348.56,348.53,351.92,355.44,351.74,347.63,344.99,345.74,352.96,351.90,348.05,343.41,336.26,331.68,325.84,320.99,317.88,314.01,303.55,293.78,288.99,286.93,281.75,281.32,282.12,285.96,289.83,297.14,297.64,300.66,304.82,307.74,298.53,298.87,291.24,291.40,292.99,296.47,300.13,302.00,303.15,302.89,300.31,295.07,294.30,291.66,294.79,305.05,308.95,308.02,300.61,299.85,L9
2022-12-21 22:27:21+00:00,350.70,355.01,348.08,355.15,353.00,348.45,344.47,341.88,352.39,365.28,368.84,366.92,359.34,364.63,361.36,370.40,364.87,369.59,370.62,362.17,365.59,362.06,360.82,366.38,375.05,383.13,379.53,380.11,368.54,366.84,364.86,360.27,351.54,348.38,346.70,351.93,352.09,351.34,353.70,358.16,361.90,361.43,351.27,349.05,352.45,355.59,353.34,349.15,344.92,341.18,340.68,331.76,328.85,323.62,315.34,309.14,299.85,293.71,286.97,282.33,277.46,277.80,275.34,275.63,268.66,277.01,283.71,284.23,287.07,297.63,294.22,298.63,302.05,293.56,297.02,303.13,306.16,306.81,307.20,307.44,308.22,299.47,305.42,303.52,318.36,320.90,313.76,309.92,316.25,L8
2022-12-29 22:27:24+00:00,348.27,350.87,361.75,358.70,354.92,352.85,346.43,342.09,352.24,366.75,368.84,362.28,359.66,362.18,363.44,366.86,365.88,371.17,366.52,368.12,367.07,358.50,358.43,360.66,377.12,383.14,381.24,373.20,371.05,366.50,355.99,356.91,357.08,353.43,346.51,352.76,354.21,356.25,353.18,363.79,363.78,,,,,,,,,,,,,,,,,,,,,,,,,,,296.45,299.31,292.74,296.08,289.70,289.76,293.75,297.48,295.54,300.29,304.57,303.29,302.48,297.60,296.67,291.64,297.67,307.84,314.15,311.09,304.88,305.38,L9
2022-12-30 22:21:12+00:00,347.94,352.84,358.73,357.02,356.64,350.93,342.41,340.56,352.45,366.00,371.37,362.45,,363.88,364.78,363.84,360.66,367.67,368.88,370.65,370.57,363.53,365.69,370.18,379.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-01-07 22:21:14+00:00,340.95,345.85,351.00,354.19,355.23,346.74,341.69,343.79,351.19,367.04,366.02,362.54,358.55,362.41,360.80,360.92,360.30,362.90,362.41,361.27,359.17,358.46,355.80,352.71,364.73,369.95,376.78,374.58,366.91,362.88,354.77,350.46,345.62,347.30,344.98,349.16,353.77,352.94,354.07,359.64,361.03,356.25,353.08,349.56,354.66,359.44,351.74,348.56,345.58,337.78,340.15,329.55,328.05,321.59,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-01-14 20:38:08+00:00,340.37,347.92,356.86,348.28,351.31,355.70,344.08,341.99,355.03,364.13,370.54,367.35,359.14,363.99,365.06,361.27,359.19,375.92,373.28,364.99,367.36,365.34,358.75,374.36,377.16,375.84,379.80,377.50,369.91,368.86,364.24,358.37,350.88,343.40,344.49,345.59,347.39,350.96,354.03,358.16,361.52,358.96,355.59,354.44,357.99,362.38,358.84,355.99,350.77,347.23,340.83,334.28,331.85,332.02,318.80,317.26,301.05,296.35,292.36,287.23,284.18,282.94,,,,,294.40,297.88,299.96,295.79,303.20,300.61,302.49,300.17,299.58,299.28,303.38,306.12,310.73,308.18,307.23,,,311.18,322.35,325.14,325.22,319.57,319.59,L7
2023-01-14 22:27:21+00:00,350.87,351.81,358.40,359.87,354.63,352.87,347.18,343.55,355.48,368.73,371.03,367.35,364.80,366.81,370.52,368.96,369.28,371.50,367.09,367.63,367.72,362.33,363.70,364.84,374.20,379.98,377.44,373.48,372.30,372.20,362.15,360.57,352.61,350.71,347.18,353.30,353.15,355.43,356.25,363.93,366.71,361.23,358.15,351.65,353.07,362.40,357.53,352.57,346.30,340.34,335.48,332.24,326.70,324.04,318.86,311.48,302.18,299.21,297.51,289.87,290.01,291.26,293.90,294.66,300.24,300.66,301.63,304.26,305.02,299.70,301.15,297.91,297.28,299.39,304.33,306.67,310.46,310.18,312.91,305.31,303.96,297.05,296.74,299.89,308.91,316.55,314.23,308.30,312.45,L9
2023-01-15 22:21:05+00:00,382.03,365.28,356.26,353.21,357.46,348.42,346.84,342.16,355.01,370.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-01-30 22:27:25+00:00,329.44,330.84,335.98,340.89,340.37,339.20,335.00,333.08,356.74,358.21,366.07,,,,,,,,,,,,,,,,,,366.59,362.68,362.93,360.05,355.23,345.71,346.05,347.79,339.82,342.92,348.92,349.50,357.72,359.58,354.64,345.02,355.21,359.62,353.86,346.31,346.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.99,295.77,301.14,310.63,311.01,298.20,,L9
2023-02-17 20:31:03+00:00,343.26,338.23,342.55,338.46,336.32,337.84,331.94,344.08,350.22,356.83,352.94,371.12,371.23,360.38,357.28,355.34,358.62,,359.16,355.81,365.90,357.80,351.13,353.67,365.44,372.58,386.67,387.06,358.45,364.25,379.67,367.12,362.69,349.57,348.46,342.30,349.88,348.39,350.61,349.17,355.83,356.52,350.83,351.65,356.37,372.54,354.97,351.41,362.12,343.07,334.43,329.63,333.07,321.56,322.85,309.06,303.25,294.28,,,,,,,,276.60,283.28,293.50,284.35,293.28,293.89,298.62,296.88,295.41,303.84,304.99,309.68,310.48,,,,,289.10,296.24,305.81,313.11,311.67,318.08,330.94,L7
2023-02-23 22:27:02+00:00,352.79,362.58,371.48,373.07,366.12,358.77,349.20,343.89,355.73,371.56,371.29,366.08,363.42,366.02,371.70,371.43,376.97,377.91,376.46,373.66,374.57,368.44,372.49,372.30,384.31,390.47,387.24,382.07,380.02,378.12,374.11,366.55,363.11,357.89,357.45,352.98,353.69,355.18,358.38,361.68,368.62,361.88,356.48,356.35,354.84,359.78,357.52,352.51,353.86,343.50,341.08,332.72,326.67,325.80,316.05,308.20,297.75,288.65,290.97,279.82,283.06,278.34,311.61,315.22,326.89,,321.61,330.13,,,330.86,323.47,321.64,324.35,318.74,319.39,322.79,319.55,317.30,320.35,307.16,308.63,305.88,306.98,316.34,317.53,323.42,316.96,332.75,L8
2023-02-24 22:21:03+00:00,351.94,360.54,366.06,360.38,354.24,350.04,345.82,343.14,356.54,368.68,370.59,364.70,361.59,365.52,369.15,366.02,372.31,371.60,372.89,366.37,371.42,367.07,368.86,364.64,378.92,387.17,383.60,382.19,379.47,373.13,364.52,364.12,355.68,355.07,350.32,353.82,351.96,352.86,357.09,361.07,365.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-03-04 22:20:49+00:00,336.92,334.12,343.39,351.64,347.32,343.33,333.67,332.58,346.00,355.03,360.19,361.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-11 20:31:15+00:00,336.15,340.78,351.59,355.62,346.88,345.22,342.51,336.12,348.94,361.93,367.53,358.81,357.83,357.46,363.45,359.57,364.56,359.80,358.37,356.99,357.50,353.49,355.51,358.41,364.78,373.14,371.62,369.52,367.87,364.48,357.18,356.87,353.34,351.12,349.89,346.93,349.13,353.18,355.36,359.21,363.99,356.02,352.72,348.78,351.13,351.99,357.49,347.07,343.26,341.62,339.35,332.62,333.85,328.89,325.62,316.37,306.97,,,,291.80,283.02,310.09,303.63,310.55,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-03-12 22:20:56+00:00,,,,,,,,,,,,,,,,,,,,358.02,359.57,360.61,358.94,361.98,366.41,375.60,378.28,369.19,367.52,362.47,358.63,352.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-04-13 22:20:38+00:00,342.48,344.01,349.36,349.46,350.13,348.26,344.06,340.29,349.89,368.94,366.77,359.47,357.10,361.03,362.80,363.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-04-19 20:24:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.81,,,,,350.77,,,304.76,,,,,,,280.30,283.89,,,,,,,,,,,,,262.73,,,,,288.34,,,,,289.96,289.24,,,,,294.10,281.54,L7
2023-04-28 22:26:27+00:00,343.05,338.21,347.30,348.24,346.05,344.06,340.46,338.47,354.43,361.76,364.24,358.48,352.54,355.94,354.60,355.47,356.89,363.76,360.63,356.44,358.61,351.91,351.37,355.25,367.24,371.95,372.94,369.20,358.80,355.16,354.04,356.88,350.04,344.55,343.34,343.45,340.90,344.98,350.38,353.81,354.89,351.16,349.51,343.25,344.14,351.15,346.35,343.28,338.81,336.28,335.19,324.64,322.38,319.70,316.33,306.44,296.60,289.44,283.44,276.88,273.24,270.68,272.14,274.60,276.35,277.07,281.89,284.36,282.43,283.14,288.17,288.63,287.57,285.14,287.62,289.86,294.29,293.23,294.39,289.96,291.19,283.59,285.63,287.54,294.79,309.92,301.41,299.86,303.13,L8
2023-04-29 22:20:31+00:00,331.00,329.89,338.92,342.51,339.00,335.98,334.50,327.40,338.30,352.48,359.74,358.37,349.38,354.55,353.94,355.42,354.54,354.58,349.30,350.54,350.87,346.29,344.85,353.50,359.34,363.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-05-06 22:26:37+00:00,342.55,336.16,344.87,349.52,348.57,345.03,340.96,337.73,351.16,358.88,362.56,358.65,350.79,355.90,353.73,360.50,363.51,365.40,363.76,360.25,362.05,355.12,362.85,362.85,368.50,373.42,372.59,376.99,371.79,367.08,362.63,353.22,352.59,,339.12,343.26,350.35,346.10,348.42,353.49,352.45,344.74,335.18,332.78,349.08,358.99,,,,,,,,,,,,296.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-05-07 22:20:10+00:00,359.70,,353.96,344.76,342.10,331.67,337.23,327.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-05-14 22:26:14+00:00,336.15,334.40,342.03,342.99,339.93,341.04,333.90,332.07,346.39,352.89,354.75,354.47,348.02,347.18,349.96,352.38,356.33,359.71,358.45,352.60,352.89,349.02,340.36,352.28,364.40,365.30,364.54,361.43,353.08,353.34,350.79,345.06,341.70,339.23,332.20,332.88,333.28,336.06,339.19,339.73,345.13,341.01,333.30,329.88,329.18,329.45,322.49,328.63,313.35,308.23,308.42,309.59,308.99,302.25,293.84,286.41,272.80,270.87,259.60,243.05,244.19,,,,,,,,255.83,265.20,270.69,275.76,276.18,274.50,273.15,287.38,293.24,295.90,294.16,295.94,293.71,285.87,288.47,292.77,300.41,308.32,306.98,301.02,302.74,L8
2023-05-15 22:20:23+00:00,333.19,329.97,341.16,340.51,344.52,340.44,341.93,335.72,349.81,359.73,356.68,359.15,351.72,348.01,350.63,357.22,354.09,354.92,348.52,352.86,349.32,343.52,342.61,351.67,359.59,365.90,368.39,367.18,,359.83,354.52,350.99,351.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-06-08 22:20:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.31,354.53,349.40,344.89,341.19,341.47,347.83,343.45,337.86,333.63,333.49,326.63,320.58,316.52,314.82,312.31,303.16,292.30,279.12,270.64,254.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
