dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181
2022-01-30 22:06:58+00:00,L8,,283.96,294.69,297.42,297.15,300.91,304.61,303.08,304.91,309.31,310.37,315.78,314.26,310.70,306.57,303.78,300.89,302.55,302.06,301.05,301.99,301.21,300.88,308.78,315.37,311.42,307.78,307.22,309.01,307.33,313.23,313.18,312.26,317.09,316.64,318.03,323.15,322.76,321.49,313.53,302.81,298.79,297.29,294.27,290.66,294.01,301.99,308.81,314.68,318.06,316.69,321.89,327.85,330.58,330.53,330.13,330.14,330.23,329.15,331.59,328.58,328.22,329.39,329.68,325.20,336.53,340.10,337.32,339.02,337.00,344.59,348.40,347.15,344.84,344.81,350.09,351.20,357.99,363.60,363.46,359.95,360.07,355.91,353.15,354.70,349.97,347.59,342.46,342.04,342.00,346.97,352.02,350.63,352.05,349.04,347.99,348.34,353.61,355.08,355.86,352.51,351.54,356.95,358.94,360.67,368.60,364.21,358.68,354.27,357.60,361.28,363.72,363.93,361.07,358.46,353.83,358.96,365.36,367.32,361.97,353.72,340.21,318.08,337.87,337.87,337.01,334.17,332.70,327.96,324.78,321.79,323.38,322.59,321.58,324.80,326.46,334.73,342.63,348.28,347.04,349.50,353.48,342.11,339.91,341.05,350.41,354.36,357.16,356.72,357.77,352.08,344.70,332.61,319.60,308.83,292.84,288.97,280.09,264.76,261.69,267.57,274.92,278.96,283.39,280.74,280.68,287.79,307.82,331.35,338.20,337.20,343.69,325.61,317.23,311.07,306.22,316.57,317.74,318.23,315.46,327.42,333.92
2022-02-07 20:50:30+00:00,L7,319.89,283.34,316.93,324.34,329.37,345.23,,,,352.06,352.81,356.79,352.60,343.63,347.89,345.58,346.84,342.16,340.67,334.63,342.14,339.54,351.97,,,,,360.44,355.70,371.24,360.04,357.64,353.02,349.10,345.44,341.25,333.65,341.71,357.41,,324.67,,,,319.54,345.76,345.64,347.92,364.65,372.71,396.05,417.98,391.59,399.51,387.72,396.14,394.14,,373.10,377.30,370.61,,,,387.89,389.90,372.17,373.33,387.62,398.41,413.95,415.26,419.22,411.56,412.55,412.71,413.81,408.07,416.14,411.94,402.27,,,,401.53,401.13,398.39,399.83,396.36,399.15,,415.69,399.57,405.02,413.36,418.24,401.00,410.64,422.40,406.82,,,,,421.83,414.17,397.04,412.73,392.83,399.12,385.89,402.63,392.88,389.64,382.26,410.41,423.45,452.93,442.97,435.90,422.20,415.36,,,,,413.56,416.34,388.71,384.28,367.62,365.57,368.14,391.36,375.05,380.40,389.90,413.95,409.78,395.68,418.94,446.41,468.49,452.73,451.18,435.21,422.23,417.99,,,,,396.59,386.51,372.95,360.22,351.14,349.11,,323.25,344.98,346.10,342.83,337.02,330.45,353.30,378.75,392.09,405.90,385.18,413.84,394.99,373.95,359.65,382.42,395.75,396.68,62.92,81.41,94.54,106.07,174.16
2022-02-16 20:43:23+00:00,L7,203.78,247.27,286.70,303.45,301.71,308.38,308.33,312.42,317.77,,,,,,,,,307.90,311.84,310.09,309.65,299.38,310.05,308.87,311.81,305.43,307.43,,,,,,,,,325.49,325.41,322.68,327.20,323.07,311.16,307.08,298.63,301.58,303.87,,,,,,,,,,,337.74,338.62,340.26,331.39,336.75,330.89,337.86,334.87,336.48,330.12,,,,,,,,,,,358.30,363.04,365.96,365.58,376.19,373.66,361.75,362.45,364.98,356.54,355.97,,,,,,,,,,354.29,354.92,356.58,355.87,353.16,350.00,353.76,359.25,372.40,368.51,365.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16 22:00:50+00:00,L9,,235.47,288.15,293.27,294.50,302.70,307.30,307.91,309.73,310.33,308.31,308.21,311.78,306.40,305.80,303.36,306.06,307.11,306.32,306.53,304.38,304.88,303.46,308.02,304.94,302.54,305.57,308.44,306.52,310.25,313.65,311.26,313.10,312.79,311.51,313.82,315.89,319.49,321.43,315.33,307.53,301.91,298.43,294.88,295.34,296.67,299.12,304.73,313.79,316.86,319.38,323.45,327.56,334.25,332.43,331.93,332.32,330.55,328.52,325.58,324.84,325.99,327.67,326.63,326.97,327.35,327.89,332.58,333.94,337.35,343.42,344.37,346.89,345.51,348.82,351.46,353.44,355.63,357.74,367.82,364.81,362.39,362.87,359.23,352.66,351.35,344.59,343.04,342.18,343.71,350.72,355.58,353.88,353.54,353.51,349.80,352.22,352.97,351.73,351.31,349.42,349.53,352.72,359.61,359.71,360.94,359.73,357.75,355.17,356.25,359.47,360.19,358.10,357.80,351.96,354.41,364.15,367.07,367.48,361.23,353.19,332.66,308.36,336.59,339.25,337.06,336.50,334.41,330.63,323.89,321.37,321.55,319.38,320.91,324.98,328.75,339.23,347.21,348.86,347.03,349.42,355.00,348.88,347.17,346.64,353.48,355.91,355.74,358.24,356.40,350.98,345.37,332.75,320.57,310.07,298.41,289.84,279.68,268.00,263.17,271.35,282.64,282.47,282.57,280.71,280.45,298.21,317.10,330.51,338.62,342.25,337.62,320.05,314.14,308.63,312.47,319.27,315.09,318.07,317.07,331.32,341.03
2022-02-23 20:48:55+00:00,L7,396.74,263.92,305.96,352.17,323.05,335.07,336.23,338.90,333.79,338.11,348.55,344.02,340.00,,,,327.80,331.25,336.56,343.07,333.41,349.38,336.03,332.48,326.11,335.22,330.22,342.57,327.59,330.46,,,,343.97,337.99,341.46,343.34,334.65,337.32,336.18,340.01,344.46,346.29,325.83,324.42,318.28,316.00,323.72,341.55,,,,,,366.91,361.81,362.76,374.82,379.16,360.43,362.72,357.41,370.32,362.80,360.12,352.05,359.53,360.17,,,,,408.26,388.94,410.58,403.98,402.01,397.67,401.14,392.93,383.44,382.09,380.88,390.67,388.33,390.65,370.42,372.90,,,,,379.04,377.97,374.42,378.25,368.49,384.67,375.83,377.92,378.62,379.32,380.64,399.53,385.67,377.28,384.24,365.49,,,,,384.04,377.49,369.70,402.03,409.99,416.54,388.46,394.72,394.16,411.37,410.51,416.14,418.50,413.23,393.56,386.97,370.35,356.39,,,,,351.96,359.83,366.73,375.71,399.24,390.91,395.40,419.47,402.73,433.44,414.34,417.36,410.92,406.11,398.61,400.56,388.83,393.08,388.62,372.85,388.67,349.87,332.92,,,,,326.97,328.62,324.90,315.43,315.97,367.55,372.66,371.42,373.90,378.29,373.27,358.82,342.95,370.67,386.20,384.89,369.08,358.00,387.83,414.19,419.63
2022-02-23 22:06:56+00:00,L9,314.75,271.36,323.16,345.36,321.87,338.27,338.82,342.78,341.37,343.59,340.50,349.55,344.97,345.38,333.66,336.50,333.78,335.40,341.31,344.25,340.56,345.60,342.25,340.87,335.66,336.50,332.31,335.77,336.20,341.59,344.76,342.59,347.66,343.90,345.14,348.65,352.78,345.73,346.01,345.19,348.45,349.47,343.27,330.98,333.14,334.56,324.93,329.76,355.58,372.08,382.24,389.79,394.60,395.06,374.92,371.10,383.72,381.10,375.47,365.18,366.52,361.02,376.59,376.80,371.40,377.30,368.18,360.94,376.52,382.42,400.76,401.96,410.09,402.84,402.26,402.39,403.14,406.07,399.54,396.21,394.88,392.25,390.68,388.87,386.23,382.93,379.35,376.85,379.90,377.02,386.59,382.74,380.51,380.76,380.07,384.38,387.11,387.86,384.88,387.83,386.29,392.42,388.88,397.43,399.62,393.98,383.68,379.69,379.23,375.53,394.26,390.00,389.88,379.27,370.50,393.03,404.49,413.32,408.92,399.16,389.02,400.53,412.61,423.31,410.20,405.04,400.02,396.24,380.94,364.80,360.18,356.88,354.33,355.05,353.26,363.07,376.17,388.93,404.38,399.53,402.61,422.46,418.87,435.74,426.63,419.66,405.66,404.40,398.24,396.79,399.78,404.19,390.52,378.82,360.62,349.02,337.11,336.03,326.27,312.72,326.04,334.09,338.92,327.33,317.44,326.41,356.33,362.49,380.63,383.59,385.19,380.34,365.00,348.78,359.31,385.49,381.57,372.08,359.87,380.36,405.53,415.73
2022-02-24 22:00:40+00:00,L8,290.14,266.78,310.47,338.59,319.03,333.76,335.44,340.09,342.10,341.98,339.43,345.40,343.61,343.33,332.37,341.11,339.23,338.28,341.65,344.61,338.15,341.14,339.43,342.05,338.37,341.37,338.81,336.53,336.50,345.74,348.42,345.48,346.96,347.13,346.73,352.63,357.03,352.81,349.16,344.80,346.86,348.08,342.31,337.41,343.19,332.73,327.10,334.02,353.80,369.00,376.24,384.93,385.30,378.02,372.28,363.96,375.79,374.40,372.67,371.64,369.03,365.90,370.39,368.78,365.53,370.89,360.54,362.61,377.15,375.99,391.09,398.30,403.56,399.07,406.58,403.18,403.60,409.01,401.51,401.53,396.35,394.99,395.36,395.86,388.30,388.79,385.65,379.75,377.80,378.15,386.85,396.05,391.85,387.88,384.49,386.81,382.75,395.90,389.96,387.49,387.44,389.31,389.37,396.92,405.96,400.92,388.05,384.02,382.32,382.01,393.36,391.84,389.50,382.24,373.15,398.66,408.29,414.35,408.36,399.28,393.51,402.44,403.95,411.85,402.07,400.60,400.28,387.47,374.76,362.75,357.72,355.86,355.75,354.95,354.24,363.40,375.46,389.30,397.13,392.11,398.10,414.53,416.23,424.58,423.36,414.01,407.70,402.95,401.51,397.33,402.01,393.60,384.96,383.52,363.88,365.36,337.94,331.36,325.39,317.66,325.69,333.61,335.24,328.03,319.65,351.01,369.29,382.92,389.88,388.69,383.70,379.39,364.53,347.34,363.88,378.06,377.39,358.42,355.94,380.11,398.47,405.18
2022-04-05 22:00:35+00:00,L9,,,,,,,,,,,,,,316.86,322.89,320.93,323.51,322.03,320.89,324.15,322.28,324.10,318.74,322.00,323.64,320.02,320.42,328.71,330.41,330.71,337.55,337.19,331.79,328.58,330.56,329.94,328.89,326.88,323.26,321.38,320.11,320.91,316.02,316.25,317.85,329.83,326.61,327.81,333.89,336.99,342.46,349.75,347.76,345.79,357.28,364.26,356.13,354.71,351.93,340.47,339.75,344.43,347.92,347.56,351.41,344.35,343.66,346.00,348.28,350.09,358.21,362.07,366.56,369.16,372.24,368.24,366.90,371.01,376.18,378.90,376.16,371.68,369.56,371.37,366.12,360.39,359.91,361.26,364.04,363.07,368.30,368.10,368.11,362.48,361.90,369.09,374.83,370.98,368.38,373.63,379.25,376.22,385.64,387.99,387.90,383.59,382.04,376.02,371.12,365.24,372.06,372.98,364.70,363.23,365.34,371.03,373.99,381.68,384.65,374.07,367.45,363.34,348.07,356.97,364.49,366.76,365.30,357.03,345.72,338.98,338.90,334.32,333.99,337.65,339.44,345.21,347.40,353.06,362.73,367.00,366.48,375.05,374.25,376.43,379.65,379.42,380.76,373.08,369.12,365.49,360.27,361.79,358.35,348.25,335.22,323.66,314.95,306.52,298.31,296.52,297.53,297.38,297.28,303.00,297.77,312.31,324.98,334.45,341.24,351.40,356.95,349.93,339.37,328.12,337.10,342.76,340.43,327.92,322.80,342.08,356.26,358.70
2022-04-13 22:00:29+00:00,L8,,224.49,268.12,286.04,290.51,293.27,298.27,299.38,310.47,314.32,303.16,305.13,304.27,311.97,311.23,309.38,310.43,308.75,308.20,301.42,307.21,302.24,308.92,318.22,316.08,318.07,314.46,316.54,318.68,317.73,321.71,313.89,317.39,319.94,319.86,321.94,320.28,321.94,321.98,312.10,310.56,307.24,302.09,304.43,309.79,312.78,315.14,313.20,318.51,322.44,331.15,342.55,340.91,343.08,349.77,348.55,337.13,334.51,335.85,333.89,332.63,333.51,331.96,333.80,332.64,334.55,333.04,341.69,343.20,345.44,347.30,349.47,353.14,357.09,360.94,361.92,359.66,360.49,365.16,367.14,362.53,359.31,357.82,361.24,357.68,351.89,353.13,356.43,352.15,355.30,361.39,360.02,364.69,357.04,358.52,360.43,361.99,359.91,359.33,362.98,366.24,364.48,368.47,365.81,374.99,374.06,370.17,371.22,364.96,357.46,362.85,364.07,355.30,359.58,358.72,354.86,359.05,365.25,368.85,364.17,358.98,344.88,327.85,341.49,348.76,352.63,345.65,340.66,335.57,329.41,326.14,322.44,323.86,327.44,330.50,334.91,342.43,344.76,348.60,353.41,353.22,358.54,357.66,356.63,361.03,361.11,367.37,365.18,358.64,354.70,349.77,344.05,343.45,334.01,322.83,310.20,300.90,294.80,285.02,282.68,283.31,281.40,283.48,287.03,292.87,301.56,305.96,319.21,331.37,340.41,342.38,341.57,324.75,317.32,320.52,319.50,317.32,317.19,309.61,329.80,343.27,348.40
2022-04-28 22:06:34+00:00,L9,,,,,,,,,,,305.37,303.47,304.83,305.07,304.00,311.40,310.28,309.25,308.62,307.40,304.73,308.55,312.51,305.51,309.16,314.28,314.06,314.37,309.21,314.06,315.01,314.20,310.19,315.20,318.07,318.78,316.81,319.01,319.55,,,,,,,312.53,315.29,312.42,315.34,326.34,331.57,338.62,342.73,344.51,346.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.18,354.31,353.12,360.14,367.33,362.50,357.16,352.25,336.09,345.80,350.96,344.65,346.95,339.52,333.90,327.97,322.49,322.43,324.36,327.27,330.32,332.12,337.77,340.20,343.44,346.67,355.43,359.87,368.58,362.70,367.86,364.92,362.68,358.60,354.66,353.07,347.70,345.04,337.56,333.05,320.44,313.74,298.01,295.70,290.09,286.47,283.11,284.07,286.53,289.63,292.63,302.82,312.11,319.17,332.59,337.18,336.18,333.71,319.30,318.01,328.93,328.02,318.80,305.38,317.53,330.24,341.01,348.09
2022-04-29 22:00:25+00:00,L8,,228.28,257.62,286.38,288.78,290.50,292.35,296.78,304.04,305.81,303.55,299.81,302.80,303.45,304.94,303.50,304.17,306.94,304.91,298.13,298.10,302.90,304.65,303.32,306.96,312.31,310.49,312.92,308.06,307.84,310.92,308.21,305.79,310.66,313.16,315.44,316.59,315.32,313.67,,,,,,,308.29,309.72,307.95,312.92,318.13,328.28,335.81,335.61,338.24,341.39,336.09,332.53,328.26,329.88,332.30,333.74,332.43,330.64,332.46,330.42,331.30,331.52,336.12,335.54,341.17,343.02,347.63,352.74,358.29,360.28,362.18,356.63,360.65,360.69,361.46,357.63,355.10,358.51,353.04,354.56,353.33,353.97,353.42,349.70,351.83,354.06,358.04,358.91,356.13,356.22,353.84,355.35,354.52,355.55,356.12,359.27,361.46,364.52,368.99,364.69,365.61,365.69,360.27,356.13,357.34,355.87,354.50,352.71,356.44,354.45,348.98,350.67,356.81,357.92,354.93,352.22,343.93,327.89,342.60,345.80,343.93,338.39,332.72,328.96,325.82,319.34,317.21,318.27,320.94,324.19,329.73,334.89,335.36,338.86,345.73,347.80,355.39,359.13,358.88,361.72,361.84,359.86,355.05,350.97,352.37,341.35,339.43,335.66,326.90,317.42,307.12,294.07,290.52,286.98,280.44,283.30,279.92,285.90,289.47,293.89,303.31,304.44,317.09,327.92,339.21,339.67,335.39,317.07,312.82,317.01,322.25,311.85,309.20,308.37,324.23,336.66,339.99
2022-05-06 22:06:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,327.91,332.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.30,340.96,346.51,,,,,,,,
2022-05-30 20:33:13+00:00,L7,635.82,638.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.65,,,,,,,,,68.66,,,,,176.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30 22:06:21+00:00,L9,,,,,,,,284.71,289.43,291.08,292.77,297.31,296.38,292.08,288.93,289.14,284.83,295.47,290.43,284.13,283.91,296.27,285.96,278.99,285.79,287.87,288.05,287.21,288.14,294.41,300.10,293.11,294.36,297.12,302.13,304.27,303.64,302.85,302.71,296.56,293.27,294.56,285.48,282.12,280.23,279.45,277.64,280.20,288.06,290.08,295.84,301.56,306.95,309.05,305.86,308.83,309.10,308.69,307.30,303.06,301.20,296.62,304.13,301.50,309.39,308.01,309.24,309.11,311.61,310.91,311.64,327.05,323.41,324.19,327.38,334.84,337.95,341.16,325.92,337.43,338.45,345.57,343.78,331.08,328.22,330.96,332.49,329.03,327.42,327.47,328.81,326.95,329.14,331.55,332.20,334.12,334.10,338.61,335.52,334.93,331.83,339.67,343.26,347.46,346.05,340.85,339.27,340.28,338.79,336.59,337.13,338.69,334.86,339.05,344.12,345.85,351.53,352.79,343.36,341.08,340.51,322.00,296.80,312.52,320.08,316.03,314.10,310.36,310.12,306.87,306.99,306.36,297.19,278.55,266.13,244.83,231.84,210.80,,166.88,199.18,203.90,177.03,153.60,122.65,,,,,,,,,,,,,,,144.99,140.90,219.34,235.55,218.29,211.99,164.56,165.77,173.95,170.94,213.06,250.26,290.37,291.72,297.38,297.09,286.92,289.22,294.96,298.83,300.43,311.74,317.47
2022-07-03 20:31:11+00:00,L7,,,,212.24,,,,,,248.34,,,,237.13,251.68,,,,,76.78,,,,,,,246.65,,,,,255.70,256.95,,,,,,163.21,163.37,,,,,,,,,,186.56,199.33,,,,,,,,,,,,,,,,,,,223.25,258.61,,,,,,,,,,,,,,,,,,,419.82,,,592.35,,,,,,,,145.51,114.94,136.52,,93.71,117.27,,115.92,,,,,,,,,,78.14,108.52,,,,,,,,,,,,,,,,274.51,269.94,,,,,,,,,,,,,250.75,265.71,,,,306.75,,,,,,272.99,285.99,208.55,,,,,,,,,,,,74.03,192.78,229.40,123.46,270.57,270.36,276.24,287.85,288.19
2022-07-08 20:36:38+00:00,L7,223.70,410.17,418.29,509.25,,247.69,,,,,,,,,,,,,,,,162.58,,,251.48,,,,,,,,,,,,,,,,,,,,,614.21,,,266.62,279.49,,293.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.14,,,,,345.37,,,,,,,,,,,,136.90,,,,325.74,,298.17,,,,334.42,,,,,,,,,,563.10,,,,,292.52,291.72,309.97,303.35,315.90,327.14,373.96,,,,,319.26,,,303.34,320.08,343.64,,,,334.96,,,,,,267.44,266.41,,268.46,217.54,240.32,236.14,270.79,288.36,512.85,515.54,537.05,555.29,606.04,,,,328.81,343.23,277.26,343.92,455.61,519.86,537.44,601.15,642.85
2022-08-10 22:07:20+00:00,L8,,230.78,292.35,291.19,298.65,304.10,302.32,305.31,309.14,,,,,,,,,,,,,,,,,290.95,294.36,292.89,294.30,298.82,305.77,303.69,302.37,300.57,306.78,313.50,317.66,318.40,305.19,304.76,302.30,295.89,294.36,289.87,295.84,292.45,293.73,299.44,307.43,316.46,318.05,320.44,322.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.68,344.49,343.29,340.70,342.93,346.53,357.04,351.86,343.61,336.68,329.27,305.80,326.96,330.07,321.86,323.22,325.71,323.80,,,,,,,,,,,,,,,,,,,,,352.07,347.88,334.42,318.92,313.02,307.19,305.74,294.42,282.09,268.11,259.14,259.33,257.62,259.77,267.45,282.10,295.86,301.58,299.41,297.15,294.21,305.06,312.62,319.34,313.89,309.65,308.92,311.04,308.10,306.98,299.48,311.86,336.36
2022-08-11 20:33:55+00:00,L7,,,,,277.28,270.33,268.77,287.51,276.01,309.50,287.15,277.62,277.98,292.64,268.18,271.83,,,,,,260.35,259.89,263.00,257.39,262.46,281.02,265.83,284.48,,298.42,279.19,279.38,,,,,,,284.26,279.31,,,,,,,,,265.46,305.27,,,,,,,295.95,287.29,277.12,280.92,275.76,281.25,273.51,283.76,282.50,261.10,320.36,315.53,,319.33,,,76.93,119.83,120.93,114.34,,,,283.18,267.68,286.79,,276.80,264.90,252.86,,,314.84,325.61,,,,,,,335.53,,,,,,,,,,,,,321.00,,,,,,,332.86,327.40,309.62,,,,,301.34,308.66,305.82,304.96,326.38,,264.90,279.51,290.94,304.96,,,,,,,,,,,,,,,,,,,,,,,,,248.80,,,558.33,608.38,,77.32,78.63,81.90,78.01,285.75,273.80,284.72,300.21,301.14,295.74,297.30,283.90,288.87,296.82,292.07,301.39,299.87,316.30
2022-08-27 22:00:53+00:00,L9,,212.06,280.16,289.00,298.97,302.18,294.95,,,,,,,,,,,,,,,259.71,,,288.08,289.71,292.62,294.89,296.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.03,351.97,347.89,351.55,356.75,355.31,358.45,358.72,354.51,350.11,346.26,345.02,329.29,352.69,354.78,356.87,357.14,350.53,339.68,337.97,341.84,346.80,351.61,343.78,340.21,344.13,343.84,339.06,341.88,350.74,351.65,352.80,345.36,336.46,335.86,296.55,309.03,289.38,306.90,317.08,321.98,318.13,290.89,297.74,299.63,312.54,319.33,324.97,332.15,327.89,298.11,315.43,314.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28 20:32:22+00:00,L7,,,,,,,,,,,,,,,,,,,,277.09,297.56,293.04,,276.94,274.21,281.51,302.87,293.15,288.67,299.75,,,,,,,323.27,325.78,307.16,309.97,285.84,301.28,299.03,300.03,317.43,,308.47,311.13,316.79,,,,,,,346.11,353.80,354.00,,334.05,339.20,331.01,336.90,336.94,307.63,333.41,344.25,337.41,339.29,,,,,,,368.55,363.40,,,307.43,,352.85,363.70,356.54,,304.11,332.95,346.89,,,,,,,,360.83,357.37,351.45,329.01,,382.68,,,,,,336.95,345.29,,,,,,,336.97,335.46,,,,,,,,,,,,,,,,,,,,,,,369.89,365.62,370.61,376.80,373.97,371.24,391.49,413.25,374.77,365.52,357.83,363.50,356.56,327.93,331.66,340.39,326.16,320.45,312.40,,,657.40,,,,,301.33,311.60,312.59,309.03,308.62,308.89,312.97,333.22,333.49,342.80,349.61,330.94,334.67,335.77,328.21,313.75,327.28,368.02
2022-09-26 20:23:36+00:00,L7,202.38,,,,,,,,327.91,327.68,322.36,320.84,299.25,319.98,319.39,313.76,312.68,311.41,310.52,305.72,,,,,,302.64,304.09,310.03,312.49,301.92,304.79,310.40,310.18,308.52,329.45,323.51,318.65,316.40,,,,,,,314.80,311.43,309.82,306.22,304.50,319.55,333.23,337.67,343.67,355.42,346.62,351.97,344.97,,,,,,,,334.53,329.29,333.96,339.49,336.53,346.77,348.28,344.77,356.59,368.47,359.63,360.35,357.04,,,,,,,,341.07,346.93,355.21,349.21,356.23,355.58,370.96,370.26,375.21,,364.22,349.36,351.38,,,,,,,,362.99,356.05,352.24,353.24,351.74,348.65,355.13,353.28,344.07,337.02,353.68,366.47,360.88,341.10,,,,,,,,,,331.65,319.14,315.54,317.75,313.99,332.21,338.91,338.30,346.17,350.29,363.05,362.95,358.37,361.21,363.96,346.98,,,,,,,,,,,333.90,326.35,319.44,304.96,291.06,266.34,263.35,271.43,280.05,292.92,294.94,295.04,302.74,292.79,310.15,306.91,318.56,324.47,334.54,,,,,,70.20,99.68,103.61,109.96,176.30
2022-10-13 20:21:36+00:00,L7,202.23,175.49,325.83,347.96,342.45,346.59,360.94,344.69,341.92,336.67,,,,,,,332.92,339.15,320.82,337.53,304.06,324.58,314.52,314.41,304.14,318.53,325.57,,,,,,,,333.45,335.57,327.96,329.43,323.39,329.63,330.90,339.41,,343.83,359.71,365.87,,,,,,,,354.31,377.69,368.77,354.49,344.92,354.45,356.65,358.44,,343.56,379.21,367.92,354.89,,,,,,,,,395.24,383.22,376.44,,362.24,370.70,375.07,394.28,,380.55,363.01,374.55,,,,,,,,,366.01,355.87,360.07,371.32,404.66,376.21,374.83,369.50,367.74,422.83,382.58,379.95,387.53,,,,,,,,,425.03,413.10,395.71,390.36,,370.63,361.32,401.30,403.61,424.39,400.52,380.13,379.92,379.87,,,,,,,,,,,410.49,399.98,399.79,402.44,407.32,406.72,393.23,405.94,,378.36,388.75,368.46,370.72,359.55,360.44,351.04,,,,,,,78.66,77.02,81.63,86.72,88.03,321.99,331.66,349.35,355.58,366.03,371.83,363.69,363.12,368.93,379.32,372.60,371.45,364.76,352.66,371.64,388.31
