dates,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152,satname
2022-04-29 22:00:49+00:00,392.82,380.38,378.95,388.86,371.02,381.30,391.68,401.25,410.89,421.87,433.97,431.57,421.49,421.31,,445.27,428.01,405.38,443.32,434.49,417.01,429.17,424.93,411.88,421.73,429.27,422.18,387.08,447.38,443.58,421.81,433.50,432.49,,,377.35,338.18,329.75,,390.50,398.15,407.79,415.89,418.11,401.75,,450.68,439.71,422.12,422.51,372.26,462.20,464.09,460.44,404.95,367.25,365.64,390.40,424.32,430.56,432.90,428.42,,353.20,334.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-05-06 20:46:12+00:00,381.60,362.61,354.27,,,,,,,413.01,412.46,417.83,405.82,398.77,379.19,415.71,,,,,,,403.85,378.10,391.17,395.99,378.37,364.43,412.14,,,,,,,,,,,371.48,379.14,,421.30,,379.75,,,,,,,,,418.90,,341.31,355.52,398.10,417.85,408.27,400.25,370.41,347.67,327.65,,,,,,,,,350.80,364.35,,360.83,337.81,350.22,337.68,334.98,,,,,,,373.16,393.53,378.35,,,373.57,362.07,,,,,,,,383.51,,,414.70,443.26,430.54,550.78,,,,,,,,,,352.52,357.60,339.99,370.19,,346.34,340.53,349.26,345.49,,,,,,,,369.95,383.72,373.07,389.65,401.56,398.93,400.16,,,,,,,407.56,405.52,410.23,,,457.25,468.20,482.91,L7
2022-05-06 22:07:05+00:00,388.55,365.52,358.98,363.60,363.63,375.69,381.97,395.00,410.81,416.93,428.47,424.30,411.83,403.32,386.51,418.94,380.52,380.43,403.39,395.46,391.59,419.02,416.55,404.65,408.73,409.31,390.10,366.44,427.28,411.23,406.47,411.55,427.29,443.17,399.48,356.00,340.66,332.48,336.83,393.56,399.53,402.09,432.06,439.17,383.97,391.48,432.07,446.01,434.05,383.06,364.47,434.01,464.66,448.24,427.44,360.18,362.57,,428.83,417.62,408.03,404.95,371.76,351.87,336.18,326.33,329.52,332.54,333.13,334.53,339.59,352.06,363.12,381.12,389.18,377.17,374.78,363.32,349.21,343.43,356.28,364.86,383.56,389.64,400.27,403.66,385.06,390.59,398.98,400.23,385.77,385.48,366.95,,370.64,363.76,415.30,376.31,371.21,373.68,389.24,396.10,399.15,424.93,413.05,426.63,564.95,443.95,413.02,401.00,403.86,409.12,394.88,389.29,397.92,385.19,370.30,372.10,371.77,373.75,366.28,352.68,353.39,351.70,356.58,359.55,354.65,357.61,366.85,369.20,363.99,368.99,378.10,380.47,392.66,399.44,400.93,404.99,412.02,402.34,397.29,407.68,427.89,423.70,422.44,414.86,418.52,423.75,439.67,444.92,461.73,471.46,485.61,L8
2022-05-18 20:39:59+00:00,375.41,341.86,353.86,359.39,353.70,,,,384.82,398.97,405.77,398.39,395.28,395.54,378.29,399.05,381.44,372.12,388.63,381.12,373.11,392.74,,371.99,377.29,377.79,363.77,341.84,397.37,372.68,378.03,384.51,396.08,401.64,,,,,,344.66,,373.87,376.48,,,,,,,368.43,,380.69,,,,,,,,,,,,,,,,,301.82,297.92,297.58,,337.71,355.15,,347.33,,334.85,326.75,326.71,330.83,330.91,,362.47,365.37,374.18,,365.98,373.32,,,359.53,,,,,363.85,346.19,344.66,,,,,405.57,401.61,431.12,,,,376.31,375.50,,,359.24,,,,,,,,340.07,,,344.21,,,,,349.74,344.47,358.31,,362.60,364.87,385.29,,,390.85,383.22,,,,,,378.79,391.73,404.09,420.32,434.08,445.90,452.32,465.32,L7
2022-05-22 22:07:10+00:00,374.73,353.18,353.83,355.95,347.92,360.85,374.12,383.41,392.43,400.10,398.19,393.68,389.13,381.53,370.80,387.15,371.80,360.51,376.28,377.76,371.42,383.53,378.74,373.45,379.77,377.76,361.66,348.14,382.67,364.34,369.05,367.30,392.18,393.50,364.26,336.95,329.67,321.18,332.34,371.35,377.80,382.06,401.18,392.31,369.73,377.95,395.63,395.83,390.70,377.52,359.80,388.86,,,,348.46,352.37,372.91,405.12,403.03,400.10,390.16,353.54,343.40,324.37,313.74,316.83,322.48,324.80,318.05,329.80,340.95,353.88,371.27,371.11,365.72,363.80,348.74,331.56,326.97,338.26,346.94,365.20,374.18,387.37,388.01,373.59,377.99,389.66,388.42,370.29,367.05,355.71,386.12,355.74,346.95,379.26,355.36,347.16,348.52,373.33,365.66,376.10,385.03,384.61,402.25,,,374.46,373.79,376.06,382.40,372.84,367.54,366.40,351.40,343.06,350.18,347.49,353.42,350.67,337.68,339.26,347.21,349.01,350.81,347.36,352.29,353.71,355.42,356.26,362.24,368.55,372.86,382.84,387.12,391.29,390.57,395.85,391.25,385.93,389.86,399.64,394.26,393.72,389.20,388.53,398.79,416.47,418.12,431.79,441.89,452.07,L8
2022-06-07 22:07:19+00:00,384.75,363.26,358.65,360.93,361.57,370.64,376.29,385.98,405.55,414.30,421.92,415.14,407.04,402.15,386.86,415.09,,385.55,398.54,395.40,390.00,409.64,402.33,395.26,400.18,404.48,376.67,362.49,421.26,402.43,405.76,403.94,412.31,433.00,388.98,348.35,329.55,325.65,335.13,386.42,394.80,408.83,427.27,430.32,384.12,389.65,424.94,434.66,424.69,388.62,371.12,404.40,451.60,425.11,413.42,355.56,364.45,,421.95,419.38,406.67,397.23,362.48,349.79,330.99,324.27,327.16,332.57,336.46,334.56,339.50,351.26,363.94,381.35,383.24,375.49,368.59,359.01,347.06,345.55,354.31,365.52,385.43,385.18,399.27,399.95,384.60,389.99,393.68,393.66,381.39,382.93,364.60,,366.03,354.26,409.82,371.58,370.28,371.18,385.93,392.79,396.58,417.87,407.55,424.14,,432.65,403.28,396.36,393.90,398.86,392.88,386.69,394.45,380.23,365.55,365.34,364.74,368.85,362.60,354.60,353.03,352.55,357.93,359.71,355.89,362.69,365.25,364.30,366.20,368.73,382.94,383.72,382.61,393.83,403.61,405.32,406.92,401.27,394.30,405.51,426.88,420.54,421.29,412.24,415.65,425.40,440.27,443.49,461.27,,,L8
2022-06-08 22:00:35+00:00,,,,,,,,,,,426.54,,,,,,,,,,,,,,,,,,,,,,,447.70,394.69,,,,,,,,,,,,,,,,,,,,,,,,,,405.83,383.89,351.05,,,331.48,,,,,,,,,391.24,406.25,,,,357.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-21 20:38:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.19,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-07-02 22:01:17+00:00,390.33,368.17,361.04,367.79,360.43,370.59,379.88,392.40,405.19,421.61,422.73,420.64,410.15,400.96,390.54,413.87,,386.06,401.05,397.49,391.05,416.60,403.28,398.63,402.15,406.55,375.83,364.85,,,,,,,,,,,,,,,,,,,430.03,433.24,425.91,390.48,372.25,430.13,448.92,426.57,,362.18,361.96,,425.86,421.80,410.63,401.42,364.96,350.50,332.41,325.47,330.59,334.41,338.16,331.14,341.90,352.15,361.26,382.05,384.47,375.76,373.79,363.94,348.49,348.29,351.86,369.09,383.80,388.40,401.47,403.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-07-03 20:31:34+00:00,,,,,371.32,,,,,,,,,,,,,392.77,397.60,,,,397.86,378.71,383.87,,,,,,,,,,,,,,,,,,,,,,,,,340.46,,445.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-07-08 20:37:02+00:00,,,,,,,,,390.42,395.48,406.72,403.82,,,376.10,,,,374.35,382.79,,399.58,,368.88,375.59,,,346.43,,,394.28,384.68,381.39,,,,,,,350.28,,,,,,377.10,,,,353.02,,,,,,,,,,,,,,,,,,,,,,,339.47,,,,,,319.02,315.19,347.97,,,354.70,,,,365.05,,,,,354.55,,,343.80,361.80,334.73,335.30,,,,,371.51,,399.15,599.03,,,383.46,364.49,,358.39,,,,,,,,,,,329.25,340.31,,,,347.53,340.39,,,,355.45,364.02,,,,,376.75,,,399.48,,,387.26,395.67,402.92,,,,458.62,,L7
2022-07-17 22:07:05+00:00,387.87,363.43,359.25,359.99,355.35,364.43,376.25,387.47,399.48,412.74,418.98,415.22,406.03,404.02,388.00,407.15,385.86,382.78,402.23,398.49,394.21,409.83,403.12,391.59,401.96,401.52,382.66,369.44,414.56,394.53,400.28,398.79,411.16,432.10,386.02,350.70,333.04,328.47,336.36,385.30,396.57,403.10,422.57,,380.09,392.25,429.07,434.84,426.41,386.80,376.80,416.78,452.47,432.68,428.59,385.55,381.34,,,,,,,,,,,,337.25,334.10,340.67,354.30,365.23,385.20,383.63,381.20,374.88,360.76,344.45,344.20,352.49,370.83,390.79,391.51,402.83,401.69,388.58,394.31,399.95,400.80,385.00,383.16,366.53,399.36,363.56,363.60,401.76,369.22,363.15,364.37,383.55,387.42,398.10,409.54,407.24,419.86,,418.15,397.00,386.28,,,360.06,349.40,376.99,,,,,334.11,358.32,358.73,355.90,358.88,357.53,357.17,357.61,357.47,364.02,368.43,371.40,374.56,386.22,385.22,387.17,398.66,401.02,402.27,405.89,395.85,393.76,403.97,414.92,414.15,411.81,403.71,405.03,415.23,422.87,434.56,447.35,462.37,474.81,L9
2022-08-03 22:01:30+00:00,,,,,,,,,,,,413.60,406.44,402.78,393.27,,,,,,,,,,,,,,,,,,,,,,,336.62,341.29,388.88,,,,,,,,,,,,,,,,,,,,,,409.07,372.87,357.30,338.47,330.81,338.64,342.51,340.60,334.79,345.53,352.19,368.12,382.88,389.38,381.19,375.56,360.00,355.52,353.49,357.44,369.81,388.29,396.38,403.98,405.08,391.84,395.13,402.24,400.20,386.32,383.23,371.86,404.56,371.91,363.45,415.93,374.97,365.13,369.96,389.79,393.20,405.84,415.27,409.38,425.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-08-06 20:28:56+00:00,374.58,363.21,,,,,,,,400.37,414.70,,,385.64,378.55,,,,,,376.67,396.99,392.61,,387.09,,361.26,360.80,,,,,,,,,,,,,,378.47,,,,,,,,,,426.28,,,,,,,,,,,,,,,,,,312.00,,336.93,,405.31,367.82,368.03,353.21,,,,,,,,387.27,,,,,382.46,,365.90,,,,,,,,,,,,,,,,,,,,,,385.85,,,,,,,355.96,,,,,,,,,365.73,,,,412.85,386.76,388.60,399.97,,,,,,426.94,,,390.61,419.78,396.50,429.53,432.70,460.86,,,L7
2022-08-11 20:34:19+00:00,,326.41,,,320.31,,,,,,,,,,340.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-08-11 22:01:13+00:00,,,,,,,,,,,,,,,,,,,,432.70,414.67,426.56,435.76,422.64,435.18,,,,,,,,,,,,,,,,,,,420.02,407.47,,453.51,450.70,438.40,426.37,380.14,474.24,469.75,,,,,,,,,,,,,,,,336.23,339.22,346.31,358.73,368.50,381.79,387.75,380.67,376.92,364.45,353.53,352.41,362.38,373.75,390.44,394.21,407.13,409.83,386.38,398.68,402.65,414.62,386.27,391.58,378.49,,,,413.84,389.23,377.80,,412.38,407.37,439.34,450.86,429.53,,594.63,,444.48,426.02,425.60,419.29,412.51,396.74,435.78,,370.26,376.27,372.55,367.78,365.74,359.18,361.05,361.86,360.26,359.54,355.46,359.59,367.55,369.19,367.57,386.08,392.05,394.52,399.74,408.31,411.68,417.28,426.57,412.31,399.73,,457.40,,,430.32,431.41,443.39,461.30,455.22,497.71,,,L9
2022-09-03 22:07:27+00:00,390.81,369.29,357.77,362.74,360.51,365.78,378.01,390.09,397.55,412.54,421.82,415.80,410.23,406.15,388.73,409.56,389.82,380.93,401.03,392.96,390.44,414.14,408.34,397.08,408.42,402.91,381.68,369.09,421.83,397.21,401.75,404.23,415.47,442.88,389.05,357.81,342.69,337.53,338.39,382.41,402.14,405.71,436.52,445.13,383.09,394.17,433.88,450.60,422.79,391.13,369.28,436.94,468.16,434.87,423.96,363.66,364.23,383.91,425.00,419.85,413.61,408.51,372.96,359.30,335.60,330.13,332.43,335.58,335.86,331.14,340.69,356.26,362.96,381.41,385.26,379.53,373.69,362.91,349.99,345.23,359.76,369.96,395.03,392.13,403.07,404.65,387.81,392.21,403.16,400.61,386.19,383.39,369.01,401.16,372.32,361.79,414.00,379.52,371.44,371.25,390.86,392.33,402.95,418.94,408.43,425.67,,424.44,405.19,397.66,397.92,408.94,397.18,389.61,402.24,378.90,369.44,373.42,376.47,370.79,367.40,361.41,352.09,349.43,351.58,347.06,354.88,356.07,364.95,370.83,371.42,382.27,384.59,384.00,392.28,401.38,407.36,411.01,412.23,400.85,396.76,402.43,424.14,418.13,413.58,407.44,411.03,419.02,431.57,440.54,460.35,469.15,491.11,L9
2022-09-12 22:01:19+00:00,379.72,363.81,352.59,357.67,348.00,360.36,370.24,379.95,396.61,404.83,414.46,407.94,399.91,395.74,384.75,409.12,378.18,380.56,397.31,389.99,380.11,402.11,394.05,390.94,396.75,398.66,368.04,357.81,409.62,403.35,406.11,411.70,418.62,439.05,393.62,354.29,337.77,330.73,332.65,385.32,394.82,406.66,414.90,425.17,381.70,402.73,428.72,434.13,422.13,373.69,365.10,429.25,447.52,,410.34,357.96,366.46,401.71,420.32,413.02,407.20,399.72,370.33,355.07,334.03,325.13,327.54,333.07,328.01,332.53,340.91,351.03,362.52,378.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-09-14 20:31:05+00:00,375.02,355.36,356.20,362.02,354.56,,,,,,414.75,408.48,394.33,393.55,380.24,404.11,388.34,367.61,390.45,382.13,,,,386.31,384.77,386.26,368.58,355.06,395.74,383.28,383.70,388.67,402.28,,,,,,,,382.72,403.04,421.87,422.44,372.50,376.26,414.13,424.69,,389.58,353.18,391.15,,,,351.52,355.31,374.53,403.22,402.76,404.69,383.03,367.43,343.15,320.64,309.32,302.82,314.16,314.14,309.72,,,,367.54,374.05,354.00,359.66,351.61,334.08,329.47,345.42,356.36,374.35,372.07,,,,373.47,381.37,393.60,374.04,369.17,359.41,398.05,345.64,348.42,392.30,359.06,,,,377.49,,414.68,400.47,423.43,,400.63,396.20,382.37,380.14,391.09,380.41,372.38,,,,360.86,357.50,355.86,346.29,336.66,334.19,337.12,335.75,336.84,341.26,344.62,345.33,351.22,,,,374.67,376.37,381.20,384.55,377.64,383.16,394.33,,389.70,410.68,404.34,,,398.74,411.79,423.62,426.28,444.91,456.70,478.59,L7
2022-09-19 22:07:33+00:00,392.17,371.43,362.44,366.98,363.71,369.36,379.25,388.84,405.58,414.93,423.65,414.90,409.90,414.47,395.26,439.04,,,421.99,415.67,408.35,422.31,417.16,409.43,412.39,418.39,381.37,370.76,441.00,420.61,405.64,422.88,426.54,447.85,401.30,360.32,341.98,339.29,344.60,389.56,405.40,422.41,426.53,433.39,391.11,401.96,437.14,448.73,434.94,,369.16,,463.34,,419.97,370.22,366.47,,423.78,423.89,414.91,409.97,377.73,359.24,337.24,331.66,331.00,335.05,332.05,330.05,339.20,354.99,360.52,382.61,383.42,377.37,375.44,366.56,349.67,349.43,357.94,370.33,387.16,388.84,399.18,403.62,388.01,397.25,399.90,400.82,382.73,384.19,368.40,415.13,377.76,373.26,439.08,383.21,372.34,373.39,388.70,391.62,405.96,410.68,407.57,441.86,599.53,438.40,412.94,404.21,401.81,406.75,399.34,396.76,406.11,390.63,372.01,376.68,370.33,368.89,367.92,362.60,353.07,359.48,353.34,351.99,355.73,356.80,363.41,369.19,371.00,373.54,380.67,386.93,392.63,394.93,406.33,407.97,408.25,404.93,391.14,402.08,422.52,415.55,418.95,410.98,412.09,422.13,436.90,444.45,465.75,477.19,493.00,L9
2022-10-05 22:07:34+00:00,389.93,378.13,364.82,367.77,363.35,370.63,376.01,385.63,403.54,414.09,419.94,410.70,404.91,400.89,389.13,430.64,421.85,,426.71,412.53,402.58,421.35,408.50,395.86,401.39,410.08,370.02,355.87,,410.44,405.45,417.44,426.08,441.64,399.18,363.38,339.05,329.37,336.87,383.24,393.89,398.49,404.93,418.12,374.10,390.79,419.26,426.31,418.94,366.07,362.20,,445.89,,,352.05,362.60,381.39,417.89,406.72,396.82,397.51,371.58,355.46,334.33,326.11,326.29,333.38,330.30,324.04,335.48,350.77,357.26,375.37,379.47,373.30,368.50,353.51,340.03,341.59,350.57,362.59,381.33,384.73,395.08,399.24,384.13,392.69,394.71,392.63,371.83,378.02,362.52,,369.93,359.59,428.97,375.71,362.50,365.83,381.85,381.27,395.46,398.01,397.62,429.71,592.21,429.29,393.43,387.03,390.94,392.33,385.29,383.81,395.73,380.85,366.99,370.78,364.96,360.69,361.97,356.48,350.24,353.75,354.53,357.44,348.25,358.89,357.93,361.39,365.84,366.23,378.92,377.77,385.79,392.26,401.17,401.33,407.01,399.20,388.96,398.85,415.52,410.62,410.81,405.73,406.78,423.57,430.89,441.26,465.45,475.73,491.02,L9
2022-10-06 22:01:38+00:00,397.19,387.64,378.85,389.73,373.45,381.31,390.72,396.63,410.01,426.56,430.43,419.71,416.55,432.28,413.74,435.21,431.29,410.62,450.73,436.67,425.97,431.17,420.36,413.56,421.55,427.89,415.46,395.40,453.84,,415.39,433.35,437.45,,,,341.95,334.94,350.63,391.89,403.17,406.03,416.36,415.72,389.89,,440.98,438.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-10-21 22:07:41+00:00,399.02,386.87,378.31,379.59,367.24,380.86,394.13,402.00,408.61,425.31,431.43,421.52,421.57,411.65,406.02,437.07,428.51,406.06,442.33,428.73,414.62,424.42,417.41,408.08,416.23,420.61,413.79,383.20,,431.23,415.06,427.91,435.08,465.18,,372.62,352.14,338.25,345.95,394.75,403.07,412.13,419.92,428.25,404.03,,446.28,439.78,427.52,,364.26,,459.30,461.17,410.83,368.41,372.66,,422.24,430.41,421.43,414.01,382.28,358.19,338.78,332.80,331.04,334.67,332.39,332.11,338.19,351.39,363.59,382.46,383.64,378.01,374.33,364.52,349.70,349.71,359.14,372.73,387.87,390.37,402.96,410.42,390.17,402.07,402.08,402.22,381.82,382.74,374.20,,,,434.47,387.44,374.64,377.97,398.20,388.73,407.18,,421.63,442.13,594.16,466.27,424.75,410.71,406.76,406.77,399.31,394.86,406.09,397.70,370.69,378.73,373.19,365.99,369.58,364.85,358.22,357.99,357.26,354.73,349.85,353.21,362.72,359.26,362.40,373.26,386.80,387.34,393.14,401.72,410.04,409.68,414.94,406.21,392.21,407.40,423.89,422.33,422.68,417.65,419.59,428.94,444.86,451.42,475.30,488.57,499.22,L9
2022-10-22 22:01:39+00:00,400.88,400.36,386.29,406.85,384.85,390.03,404.65,414.94,422.50,431.62,442.32,427.02,427.23,436.64,431.99,452.99,443.68,412.68,456.94,447.70,427.40,436.39,433.31,428.75,436.28,436.77,437.96,412.43,464.54,,421.18,,442.69,,,,361.26,345.33,352.68,402.73,410.10,410.61,421.37,432.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-10-29 22:07:52+00:00,373.63,,350.89,,350.06,359.59,370.60,382.19,389.87,401.73,415.78,408.93,404.80,,,402.08,,,,,,401.71,396.34,,393.48,,,,,,388.38,396.84,414.02,433.64,387.38,355.45,342.68,337.05,335.14,372.09,385.64,399.48,411.87,425.26,378.45,,416.44,427.52,407.61,385.85,358.27,392.41,442.10,,400.19,355.26,363.43,384.31,410.62,410.69,404.50,399.81,371.60,351.51,335.27,327.02,327.05,329.87,331.73,327.26,332.61,345.15,357.08,373.04,379.76,368.89,371.57,356.04,341.62,343.53,354.27,359.15,379.96,387.30,398.14,399.41,387.00,390.64,399.83,392.04,380.70,372.97,363.05,397.24,360.81,356.67,399.23,369.12,363.28,362.20,382.13,376.15,393.46,402.88,403.95,419.97,,419.30,402.54,390.64,388.69,399.79,390.25,381.30,393.01,383.81,371.72,373.82,369.87,367.33,363.29,361.78,348.17,350.73,354.01,356.45,357.76,356.39,364.13,366.41,365.47,369.58,375.53,383.14,385.12,395.98,402.48,402.56,401.07,393.22,391.30,394.06,414.71,407.55,405.12,401.19,401.59,413.40,425.38,438.81,448.38,462.34,477.76,L8
2022-10-30 20:19:50+00:00,383.71,399.19,389.75,401.82,,,,,,,,,,,,439.45,424.45,,,,,,,,,,,,,427.55,431.11,,,,,,,,,,,388.98,405.55,423.88,,422.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-11-04 20:24:58+00:00,373.79,364.52,361.63,364.01,,,384.84,397.52,406.72,413.36,428.29,414.46,416.98,,,,,,,,,,370.90,,376.41,,,,,398.04,396.31,,,,415.73,364.72,,329.09,327.03,380.72,385.95,400.63,414.91,411.42,372.46,400.32,415.91,406.17,396.22,,,398.23,440.33,,409.74,354.00,360.57,,386.78,403.55,,382.42,365.21,347.61,320.49,312.19,,,315.66,326.75,319.92,335.21,365.08,376.49,383.12,371.45,367.74,366.30,336.85,334.19,337.13,349.66,,390.70,391.26,398.48,388.78,395.40,398.65,391.81,365.07,366.71,355.60,367.03,368.25,359.10,,366.22,365.58,375.48,375.31,376.95,398.04,396.76,389.77,399.70,,,425.29,396.93,,391.18,386.98,386.87,403.36,386.06,361.99,373.30,364.37,356.83,347.49,339.79,336.64,338.37,339.04,344.52,339.86,,361.51,364.89,366.25,374.80,386.29,388.78,391.65,381.82,395.14,380.23,398.83,381.31,367.37,,420.90,433.51,408.31,422.83,423.09,435.26,458.27,443.38,466.39,481.47,496.57,L7
2022-11-06 22:07:39+00:00,,,,,,383.17,398.82,410.57,420.42,438.62,452.77,445.75,438.03,444.66,418.57,440.31,430.23,407.46,451.15,,415.29,429.76,410.04,409.88,411.33,422.79,427.20,407.24,437.64,,418.57,436.83,444.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.12,,358.06,342.28,335.30,335.89,331.44,328.06,328.17,334.03,353.49,361.79,385.29,385.51,381.35,377.33,363.67,349.42,347.84,360.63,367.62,386.57,387.14,402.21,409.64,388.12,400.22,401.86,401.52,390.90,381.98,377.42,,,,426.47,384.85,374.19,,413.33,400.64,423.90,,421.14,,605.16,,448.53,420.43,425.08,419.22,402.75,391.54,406.06,393.71,367.65,374.50,368.24,366.32,365.55,357.95,352.85,350.07,351.18,350.21,350.84,357.68,365.39,367.05,365.28,376.23,391.65,391.05,398.96,408.33,412.84,412.87,420.86,405.51,393.46,409.03,436.33,437.21,428.64,429.58,434.29,447.03,468.64,472.95,485.53,494.89,517.47,L9
2022-11-07 22:01:40+00:00,396.40,384.35,381.72,393.01,380.32,383.26,403.01,414.94,429.57,435.99,452.02,443.10,438.08,438.46,423.80,447.51,434.85,412.21,448.71,441.31,418.76,426.00,440.26,414.56,416.85,432.06,424.40,402.49,,,417.91,439.09,440.32,,,397.44,352.50,340.33,351.36,400.71,405.62,420.80,424.37,428.44,412.50,,455.63,437.61,442.05,,376.22,462.74,470.86,469.83,413.91,382.96,380.72,398.90,425.11,434.32,439.64,429.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
