dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2021-01-11 22:07:26+00:00,L8,,394.00,387.83,386.75,365.42,382.22,387.04,404.00,423.92,443.82,469.21,463.67,462.84,450.85,447.84,472.58,,431.12,478.60,,452.12,452.49,456.41,449.91,,,450.64,,486.48,,419.08,456.30,460.69,,,,349.46,344.21,357.69,401.57,417.58,426.68,432.98,440.53,420.43,,468.56,468.81,457.72,451.07,389.32,489.09,492.04,492.22,432.92,390.12,384.87,,452.78,443.63,457.74,,,369.25,351.26,336.53,334.70,338.64,341.69,345.28,349.84,366.67,376.02,389.65,402.27,391.09,384.82,373.28,360.80,354.41,363.63,374.42,398.99,396.17,410.37,416.97,394.81,402.16,412.40,417.88,398.39,397.63,390.40,482.46,,,441.48,377.54,367.77,,441.78,424.22,443.01,513.00,431.01,601.76,622.13,,447.34,425.14,430.77,436.09,419.11,402.12,420.39,396.50,384.06,388.54,384.60,384.35,379.30,365.24,364.37,367.61,365.53,366.11,366.07,369.03,373.54,376.43,382.78,397.29,400.53,404.77,402.75,418.65,427.15,428.17,432.66,424.81,420.40,434.09,457.19,455.67,452.15,439.58,445.35,458.63,469.62,470.78,492.60,501.25,515.15
2021-02-12 22:07:19+00:00,L8,398.04,364.36,359.82,355.78,354.11,358.06,369.53,385.14,402.54,416.14,434.81,442.37,438.72,419.03,398.84,429.38,413.35,,415.89,404.00,399.25,412.71,407.14,400.44,405.42,408.49,386.75,377.22,432.98,415.70,401.82,420.78,427.26,454.32,,366.96,344.41,342.73,348.56,395.27,405.40,418.45,424.49,429.79,406.74,403.94,440.05,446.78,433.07,425.84,373.06,455.40,458.02,,430.15,372.92,372.73,408.17,427.14,425.58,410.52,413.37,383.25,361.63,337.85,332.51,332.51,336.45,334.49,339.78,341.34,357.12,369.17,383.35,390.83,386.14,381.36,367.62,355.13,349.64,357.43,368.99,389.03,395.10,403.40,408.93,387.47,394.70,402.67,402.67,394.56,390.48,376.51,,,368.41,428.91,378.27,363.73,366.56,389.55,384.08,390.42,436.95,408.11,423.79,587.10,470.85,433.44,412.51,406.94,416.31,407.04,395.73,403.74,393.77,375.93,374.86,375.40,373.76,368.03,361.20,356.32,355.72,353.99,362.02,358.77,357.70,362.57,365.82,368.98,377.74,384.82,390.02,396.76,400.57,404.01,412.69,419.35,415.21,406.94,413.05,430.18,429.42,422.51,419.66,421.37,431.14,437.51,449.10,464.31,476.20,491.06
2021-02-20 21:22:01+00:00,L7,389.41,371.30,354.75,346.81,342.21,,,370.23,388.93,408.37,428.11,429.17,429.02,403.99,393.36,430.85,,,,,385.18,414.47,403.75,391.19,397.44,400.63,375.54,368.33,421.41,410.30,396.32,410.59,,448.73,401.76,354.67,334.84,331.51,335.02,384.98,397.58,406.00,415.44,422.43,387.74,405.08,427.91,429.82,424.29,405.00,,422.39,448.29,,412.20,362.63,353.54,,411.85,422.64,404.98,397.92,367.81,347.76,327.05,320.78,328.41,,,311.29,321.02,342.38,346.94,367.17,371.82,369.52,364.47,357.66,335.30,329.14,330.95,341.74,,,390.61,385.89,375.12,380.22,389.83,392.27,381.26,377.56,367.74,,,353.57,,352.18,355.85,362.44,374.66,379.75,383.68,403.38,402.77,413.32,575.29,460.44,419.90,401.69,400.66,,,385.21,394.05,378.88,362.26,366.76,362.83,356.87,348.21,341.12,342.58,339.27,338.41,338.64,342.50,346.45,,355.14,356.88,364.38,370.39,371.22,381.34,388.91,402.50,407.12,407.71,400.38,395.75,,,413.16,410.97,406.02,406.20,414.71,426.98,435.32,456.05,465.25,480.37
2021-03-08 21:20:47+00:00,L7,401.48,372.37,368.20,358.24,356.80,362.79,368.66,,,431.09,448.63,455.35,456.18,423.67,400.06,449.13,456.39,400.59,436.44,422.54,422.18,,424.07,422.65,425.76,,428.66,387.10,,,410.59,427.87,431.62,462.17,,,,,,395.45,409.17,416.01,425.64,434.60,412.01,423.26,453.26,446.79,438.38,432.36,375.43,454.16,,469.77,417.81,374.45,372.90,400.60,425.64,431.13,421.05,430.72,369.26,363.71,348.98,330.43,330.07,324.39,329.82,332.34,,350.61,367.95,379.63,392.75,386.96,375.02,370.33,350.56,348.86,353.44,366.86,385.35,389.38,,,389.20,401.55,403.01,404.99,385.75,385.32,377.97,,,361.92,,375.59,360.49,,412.40,388.73,406.39,467.12,411.20,429.59,602.68,469.70,438.82,413.99,409.23,413.71,409.22,396.35,,375.39,367.77,374.15,375.91,377.75,373.51,356.65,355.64,355.98,357.12,363.01,364.77,367.15,371.50,371.02,,386.19,394.95,393.68,396.95,398.93,402.65,416.70,418.71,412.36,410.07,414.02,429.12,,,421.39,420.74,431.50,445.79,455.58,468.42,477.11,496.01
2021-03-16 22:07:03+00:00,L8,383.63,353.30,352.35,348.32,339.94,352.51,361.32,376.94,396.90,409.05,428.39,431.96,426.64,401.87,384.28,404.97,,363.72,386.81,383.06,377.64,408.10,406.67,387.31,392.88,398.52,363.60,357.50,412.44,405.76,396.33,404.02,426.45,446.57,404.43,358.43,340.20,334.43,338.25,392.05,394.12,404.47,421.67,427.21,390.43,393.52,424.90,429.01,423.60,392.04,363.34,419.40,445.33,,414.65,361.84,359.09,,416.50,410.33,398.15,401.94,374.23,357.36,335.48,328.08,329.03,332.50,332.92,332.55,338.56,352.38,357.72,383.13,383.80,379.94,371.97,363.54,349.39,346.27,350.77,364.15,381.86,384.53,396.64,396.69,382.31,387.75,389.94,391.28,380.37,380.60,364.42,,,362.03,419.75,369.74,356.56,362.70,368.17,378.87,382.59,404.32,401.21,412.28,570.12,468.63,420.48,408.03,402.41,406.34,397.28,387.92,396.71,380.61,363.88,370.32,366.24,366.21,362.07,348.52,349.74,348.96,350.47,357.55,353.67,361.05,365.98,368.22,368.92,368.29,384.63,377.60,381.52,394.86,399.11,403.42,411.04,401.86,398.15,408.83,419.02,414.93,416.48,406.93,410.97,416.22,430.28,438.06,455.32,466.30,479.69
2021-04-17 22:06:54+00:00,L8,370.43,349.47,348.28,346.66,341.09,350.66,360.92,372.37,388.19,405.03,428.23,428.17,422.53,400.78,373.58,387.56,357.54,362.12,371.32,369.97,361.17,386.47,380.05,369.24,375.66,385.41,352.68,354.95,404.40,397.36,393.97,394.55,412.70,432.03,392.58,352.35,326.73,326.52,330.61,368.71,381.32,382.42,407.17,414.25,378.03,383.39,407.87,414.11,399.25,367.19,352.39,405.63,428.56,406.02,,350.83,353.58,371.64,405.18,402.81,392.19,395.79,369.12,350.96,334.39,322.35,322.13,322.20,327.65,326.69,329.38,343.53,356.56,368.41,379.64,369.43,366.65,354.06,339.06,336.35,343.47,358.53,377.13,380.77,389.23,393.83,375.51,379.57,386.68,386.89,376.99,371.09,360.05,,359.89,348.05,389.86,352.66,343.84,350.30,357.31,364.26,374.75,396.07,389.35,406.79,554.91,453.56,417.63,402.76,400.76,397.02,385.09,376.98,390.44,375.73,357.60,357.74,359.50,360.59,357.21,349.39,346.76,347.64,348.73,350.99,352.26,359.72,360.57,358.32,359.27,363.15,375.14,376.53,381.55,387.16,391.89,397.71,402.76,395.35,391.18,399.13,407.51,405.90,408.86,400.53,405.07,409.77,418.49,431.89,451.40,456.29,468.44
2021-04-25 21:16:50+00:00,L7,360.85,,340.77,336.40,339.02,,,365.16,373.33,,413.80,398.02,394.44,374.13,,,356.33,,,,,,,,,,,,,,,374.01,395.82,,,,282.79,,315.52,341.90,,400.95,401.87,401.26,384.87,,,410.79,,341.21,338.50,374.79,414.46,364.81,,325.96,336.77,358.03,373.95,341.47,,,301.80,316.95,310.67,288.38,280.42,305.46,303.66,297.68,313.09,322.67,328.45,344.84,359.33,361.21,340.51,353.60,336.92,321.33,316.27,329.98,,352.32,371.92,382.94,357.42,380.15,368.41,371.80,368.54,365.04,357.50,386.67,351.35,350.45,380.51,344.20,343.39,,124.66,,,,,,,,,,,,275.72,379.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:06:44+00:00,L8,373.05,350.42,349.00,345.54,345.95,351.51,366.18,375.08,391.59,409.71,429.27,424.94,421.99,398.42,370.72,388.70,355.85,361.49,374.34,375.32,369.08,391.33,380.67,374.25,383.60,383.65,354.53,349.99,402.47,399.68,393.37,398.14,416.17,434.85,391.91,346.09,327.48,321.57,328.45,367.19,380.61,383.28,408.51,418.07,377.18,384.10,411.86,414.92,400.98,366.23,354.65,387.21,433.01,402.27,,348.08,354.29,371.38,405.31,401.98,392.23,396.26,356.63,348.83,332.66,320.29,322.92,326.92,323.68,320.34,331.03,342.79,355.89,372.30,376.56,367.83,367.29,352.75,338.41,335.76,345.18,354.66,369.55,379.70,387.21,389.52,374.24,376.84,392.08,383.61,380.04,368.96,360.07,381.33,356.98,355.40,394.50,349.14,345.81,351.68,360.20,371.98,378.82,404.08,394.91,407.16,536.75,452.28,417.50,397.95,398.65,394.38,383.14,377.09,387.59,374.27,360.59,358.63,359.40,359.63,356.23,347.52,346.71,350.50,353.02,348.48,348.10,357.71,358.94,358.56,359.68,366.56,372.09,376.91,384.65,392.95,393.94,393.47,398.25,393.90,388.27,395.80,413.09,408.67,402.22,398.04,403.08,408.57,419.40,429.62,447.98,456.27,465.76
2021-05-12 22:00:36+00:00,L8,398.40,368.08,357.20,356.33,348.15,354.84,365.00,390.04,406.07,428.46,445.16,445.34,443.57,418.52,400.36,432.57,,388.92,402.63,390.67,382.33,412.27,402.78,396.59,402.30,411.86,375.72,374.38,420.47,420.64,413.62,422.76,431.37,452.47,403.13,355.19,331.45,323.85,337.67,387.29,404.76,405.89,422.11,424.28,397.45,401.70,433.23,441.65,432.99,403.89,373.88,458.71,467.22,,419.21,364.82,366.00,,426.06,425.66,417.58,407.27,373.94,357.92,335.80,328.60,326.48,332.48,331.52,334.50,341.64,350.88,365.89,385.70,389.36,380.57,377.44,363.25,346.80,345.90,353.87,368.51,383.25,386.04,402.76,396.89,377.74,382.38,396.19,395.91,386.09,384.91,373.36,,368.75,371.94,,378.72,365.18,369.44,389.03,389.51,402.83,421.68,414.54,429.10,594.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06 22:07:08+00:00,L8,394.40,377.14,371.86,369.79,364.06,378.13,384.88,400.44,408.83,419.85,426.98,419.19,420.94,421.12,420.97,455.49,442.06,416.42,450.92,424.61,419.47,437.57,433.24,425.64,433.08,435.63,426.30,390.64,457.73,,425.77,433.45,428.25,450.15,402.61,353.28,337.68,329.15,342.39,400.36,410.73,416.46,426.42,436.45,394.01,,459.60,448.15,449.72,432.73,389.34,471.64,471.94,471.33,421.39,374.62,370.12,403.30,433.84,435.27,431.41,411.01,,349.92,333.28,326.20,327.40,335.27,334.64,340.38,349.76,359.98,367.26,382.73,388.26,382.54,377.27,365.11,349.70,350.73,359.99,370.28,388.20,389.17,405.90,408.83,383.79,390.90,398.53,403.48,386.41,391.16,373.22,,,368.82,429.14,380.59,364.73,374.59,416.32,391.84,413.48,476.18,424.27,443.48,606.64,468.58,426.44,409.73,405.63,411.89,405.99,396.66,402.86,386.75,371.27,371.13,369.31,368.49,365.61,355.31,350.87,354.44,359.35,361.31,358.66,365.40,370.56,372.10,368.56,379.85,386.84,387.16,394.70,398.38,407.46,416.02,418.77,419.53,411.41,417.39,434.15,436.18,438.33,423.40,430.63,436.45,455.93,455.66,470.62,484.39,508.83
2021-07-30 21:08:45+00:00,L7,356.43,340.35,334.88,337.44,338.87,,,,373.08,,395.78,394.98,387.73,374.81,363.02,377.45,350.85,361.90,,364.03,355.37,372.70,,366.03,358.99,378.32,347.10,340.64,389.57,380.51,377.37,370.91,350.76,393.59,,,295.55,301.21,311.59,350.48,356.74,,,364.04,346.86,,,,,385.06,,364.24,388.88,359.03,353.40,329.95,340.54,,,,,,,,,294.20,266.33,299.98,297.58,299.42,310.03,320.90,,348.05,349.60,325.85,335.39,330.63,321.14,321.99,321.53,313.61,,356.71,367.38,367.87,347.99,356.66,345.64,,,357.74,349.01,371.61,338.39,340.97,364.84,332.84,332.67,,,,,397.29,383.44,387.52,430.81,,,363.25,357.81,,369.45,363.69,,,,,,,,325.74,324.62,331.78,330.45,,345.08,345.30,347.22,346.01,342.58,351.62,,378.39,368.70,360.03,373.33,380.33,381.97,372.82,,,396.93,395.46,388.56,385.90,386.34,387.03,399.68,413.63,425.23,439.92,
2021-08-15 21:07:19+00:00,L7,361.04,336.40,331.92,338.45,335.46,,,,370.57,387.62,392.40,386.95,373.56,374.28,361.28,361.55,344.28,345.57,356.93,362.38,358.14,376.57,366.80,355.66,358.38,368.09,338.48,336.68,371.49,375.67,383.57,367.97,359.64,,299.95,275.01,278.10,271.60,302.76,336.82,356.17,362.78,369.16,,342.40,,,,,347.75,335.33,385.37,,340.15,,317.95,326.84,349.08,370.27,343.03,316.64,307.18,292.38,298.79,290.37,311.18,287.55,295.90,295.68,291.69,301.38,312.79,,348.16,,334.84,329.09,,,318.92,336.74,316.62,337.88,350.10,353.58,358.14,341.11,345.57,356.59,354.20,,354.47,343.20,,,,360.02,332.18,329.29,,,,,374.05,376.70,377.92,423.61,,363.31,352.31,358.54,,362.99,354.99,,334.20,,,331.57,,,327.38,317.85,321.36,326.00,,,336.16,338.82,337.13,335.80,344.06,355.31,372.18,359.09,362.25,369.73,375.17,,335.35,,355.49,388.73,390.24,383.85,371.38,374.31,386.99,399.16,410.74,426.70,436.39,
2021-08-23 22:07:25+00:00,L8,402.53,373.13,368.16,369.44,364.71,378.87,385.42,398.94,407.10,415.78,425.74,419.49,417.13,417.52,398.18,445.39,440.45,412.07,448.76,436.90,422.11,435.33,439.49,424.48,443.08,434.65,432.83,395.84,453.84,,418.14,436.04,432.43,468.62,,,356.35,344.74,358.29,407.14,420.98,424.80,431.85,443.64,,429.21,467.49,464.63,464.99,449.09,388.25,475.01,480.36,489.99,432.22,380.25,379.19,405.68,437.50,440.79,438.89,425.30,,364.33,346.42,334.74,342.30,341.17,342.90,341.12,350.91,359.96,372.92,388.97,393.51,393.19,383.64,374.76,358.27,356.20,360.37,376.66,390.18,399.84,412.97,411.79,391.15,399.34,405.67,405.33,388.23,390.13,379.97,,,,443.35,392.78,372.78,377.21,420.92,393.95,414.92,473.77,425.82,436.46,616.75,,433.36,414.60,410.90,421.69,410.94,395.30,404.54,393.01,373.04,378.00,376.78,374.88,370.65,358.24,361.26,363.91,371.02,371.85,370.54,370.16,374.35,371.69,374.80,385.02,390.85,394.14,399.49,400.08,409.00,415.00,419.76,410.86,403.72,407.79,432.22,432.77,425.91,422.76,428.63,440.93,453.06,456.01,482.45,500.81,512.12
2021-09-01 22:01:17+00:00,L8,,,,,,,,,,,,,,,411.63,451.60,450.03,410.38,448.84,439.23,426.92,439.58,441.59,428.27,437.88,438.69,424.39,401.03,454.72,,414.44,437.12,435.54,468.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29+00:00,L8,393.01,369.10,357.67,356.29,357.10,365.87,371.34,383.16,396.88,408.94,414.98,412.74,413.77,413.07,390.95,422.03,,,414.19,402.37,391.63,409.98,404.37,399.15,404.37,409.10,386.78,371.31,422.95,415.40,401.13,416.68,422.83,455.58,421.16,366.27,348.51,340.69,344.99,396.97,403.04,407.21,422.41,427.51,388.08,403.97,439.70,445.70,432.03,426.04,369.93,457.15,458.51,446.49,422.98,365.53,366.93,,424.30,426.57,418.35,411.27,,360.29,340.69,330.01,334.63,339.20,338.56,332.18,340.75,354.47,364.98,384.31,386.52,376.07,375.37,365.52,350.35,348.48,349.67,369.95,382.97,384.94,397.48,402.01,385.01,392.39,397.40,401.16,384.74,385.97,371.56,,,362.72,429.25,378.52,364.34,371.27,388.91,383.61,388.96,421.27,405.73,418.67,593.50,455.85,417.15,400.85,400.28,410.00,396.28,390.79,399.00,381.06,364.69,369.50,366.84,368.93,365.80,349.45,349.81,354.11,356.23,355.57,354.97,362.07,367.36,368.83,371.11,376.86,388.62,386.96,394.42,398.27,400.94,407.20,414.62,402.97,397.32,406.60,415.43,411.64,414.13,408.66,410.53,429.03,433.35,441.12,467.84,478.99,491.93
2021-09-24 22:07:32+00:00,L8,374.14,349.20,347.87,346.41,342.15,352.76,364.01,375.15,386.35,402.02,404.88,401.44,399.06,389.18,371.83,387.02,359.37,361.77,375.29,376.94,367.86,389.99,383.91,375.50,386.17,390.05,364.77,353.28,402.14,398.59,393.59,393.34,402.74,435.70,390.37,353.21,339.73,334.11,333.72,378.96,382.47,,414.89,421.47,373.90,382.91,419.57,422.04,417.79,381.24,361.93,415.20,439.72,416.96,408.68,352.74,360.72,375.33,405.81,405.50,396.53,396.47,372.59,355.38,332.13,321.33,324.02,323.83,328.30,326.32,336.93,351.64,358.03,379.82,376.74,374.45,365.01,359.03,345.02,343.52,345.62,360.93,373.25,379.72,388.88,390.02,378.46,384.21,387.78,390.54,377.23,376.88,359.86,385.77,368.46,347.31,399.23,362.89,352.45,357.68,364.50,377.05,380.61,392.99,396.52,396.83,541.43,428.05,390.93,385.17,390.97,393.57,382.80,378.79,388.15,376.04,356.94,360.15,359.79,361.20,358.22,346.03,346.92,348.15,351.72,353.37,350.88,352.97,357.34,363.51,363.56,371.44,376.63,374.35,383.16,385.40,395.70,398.54,397.96,388.76,386.21,393.74,405.01,406.87,400.17,395.98,401.54,406.62,414.62,429.15,450.10,457.26,469.54
2021-11-19 20:58:40+00:00,L7,372.37,349.40,348.05,342.28,340.61,350.93,359.87,371.68,388.17,393.46,401.00,400.67,399.76,389.89,376.58,408.29,,364.81,388.47,378.01,374.03,397.49,392.67,378.55,387.55,391.19,368.54,356.93,408.50,401.04,400.31,400.27,412.94,441.54,397.70,,330.51,331.18,325.31,364.12,383.39,383.05,411.42,414.02,368.34,375.32,425.14,421.55,413.70,369.57,354.40,379.69,439.46,,,336.21,351.65,369.63,404.39,391.73,388.54,383.75,,343.38,328.82,316.48,312.15,314.66,318.26,316.87,319.25,332.19,345.57,353.91,372.10,368.20,363.27,351.02,337.88,336.33,348.37,346.53,367.82,372.40,382.68,384.38,363.63,378.82,377.84,384.14,374.12,373.84,357.51,,362.07,347.52,410.51,358.21,358.37,359.42,364.71,373.68,379.06,398.58,400.71,414.10,559.38,436.67,403.35,394.33,387.46,399.81,393.44,383.68,390.17,374.65,356.89,350.95,363.25,355.17,354.72,337.87,333.09,342.05,354.09,355.99,350.11,348.51,352.94,359.55,357.00,361.80,371.54,370.44,374.79,380.66,389.74,391.36,389.59,379.26,375.98,382.97,402.33,407.03,403.47,395.41,397.93,406.31,417.95,426.91,452.03,464.61,480.38
2021-12-21 20:55:37+00:00,L7,370.72,347.27,339.68,341.53,335.98,347.87,356.41,372.18,384.68,400.07,407.32,403.38,397.62,387.38,365.94,379.39,350.68,347.03,365.89,361.64,365.18,388.59,386.26,372.58,377.43,383.68,355.38,349.83,399.84,399.35,389.51,389.10,403.14,428.10,390.61,351.53,339.98,328.60,333.44,372.79,379.67,385.38,421.83,420.18,377.76,379.05,410.71,429.82,410.77,371.49,358.27,406.37,436.24,407.76,408.59,348.31,357.07,,404.95,402.92,386.96,383.46,376.70,360.33,337.84,330.70,329.78,330.87,324.09,330.52,340.61,362.87,364.87,377.74,378.20,374.19,372.90,363.80,352.34,345.46,343.34,360.89,376.14,381.98,387.25,394.01,373.70,389.51,393.30,391.30,383.26,372.65,360.47,,,349.67,381.88,351.84,356.84,357.75,372.02,371.71,381.28,400.10,399.32,399.35,505.19,428.39,400.11,387.95,389.55,393.56,384.12,378.22,384.75,371.30,354.52,352.84,355.67,352.13,351.82,344.17,350.42,349.12,354.04,365.23,350.11,353.93,356.81,365.17,367.70,376.10,379.18,383.67,386.24,396.26,402.31,396.65,399.99,399.06,385.11,393.61,401.82,409.88,409.23,400.27,401.40,409.96,420.33,430.77,451.31,461.17,467.85
2021-12-21 22:07:31+00:00,L9,380.07,358.97,351.15,346.81,339.66,353.11,366.20,376.48,389.72,403.86,414.17,404.92,403.98,393.39,378.35,400.86,362.13,365.21,386.27,379.83,377.19,398.38,392.18,384.93,388.18,391.82,362.68,354.54,407.22,399.51,393.81,400.18,416.98,438.20,396.34,356.93,341.29,338.37,334.57,373.93,387.02,403.19,421.68,421.31,378.84,386.57,421.05,427.79,416.91,375.58,359.84,414.90,443.26,425.12,407.53,354.69,354.46,,414.69,407.50,391.59,395.59,370.30,353.16,338.12,326.54,327.88,329.28,326.34,333.52,334.72,353.06,358.73,376.35,381.31,374.00,368.27,356.63,345.84,337.90,347.94,357.91,379.40,385.52,390.75,390.26,377.57,386.37,391.34,387.52,379.06,371.85,360.62,,366.08,359.65,406.81,359.84,356.99,365.55,365.36,379.02,382.74,399.72,399.72,411.98,552.37,437.52,406.04,391.47,390.58,399.61,392.75,385.97,393.59,376.20,362.05,362.65,365.26,365.62,363.54,349.71,351.57,357.65,358.78,361.41,358.65,362.96,365.62,364.51,367.58,371.95,385.08,388.87,389.70,395.07,400.26,402.87,408.15,397.51,389.97,402.70,417.20,409.29,410.29,403.91,406.57,416.94,430.07,436.41,455.67,471.22,483.38
2021-12-30 22:01:20+00:00,L9,409.45,391.82,381.16,388.28,374.25,386.52,396.13,405.13,424.65,445.63,455.42,456.61,455.70,447.82,441.64,476.46,458.21,430.61,462.59,451.13,441.95,451.51,449.82,428.91,438.57,451.63,450.93,420.43,,,423.78,451.39,450.68,,,377.99,355.77,345.41,358.80,409.01,421.29,443.90,440.74,447.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06 22:07:29+00:00,L9,367.05,343.33,339.78,341.18,337.15,349.93,357.71,374.58,385.38,402.76,403.82,400.04,394.10,372.78,363.51,375.65,347.24,348.37,361.89,363.31,358.13,381.38,368.99,362.95,368.23,370.30,344.04,343.04,372.50,378.59,372.81,378.95,395.22,417.36,376.01,337.39,324.05,316.84,320.83,359.14,365.28,379.70,398.40,,358.05,374.09,394.38,403.93,387.38,362.43,348.18,379.09,415.80,376.05,,340.17,344.24,375.43,395.07,390.91,381.31,380.75,354.23,343.10,321.10,310.44,315.45,311.51,317.60,324.02,329.77,341.33,355.71,365.75,371.59,365.17,354.87,349.09,335.71,331.98,340.65,352.14,369.27,371.32,383.95,383.90,365.01,374.38,382.25,373.88,363.29,365.75,355.14,382.77,352.04,342.82,371.36,348.05,343.97,349.00,357.05,361.53,375.44,381.14,382.04,392.20,452.02,414.23,383.00,372.85,372.02,378.15,380.28,368.00,377.12,359.79,346.43,347.59,349.03,351.21,349.26,343.07,337.02,338.74,341.46,342.88,344.93,348.71,349.73,351.58,357.94,367.91,375.32,377.24,377.46,378.94,387.57,393.19,396.34,387.98,381.93,390.12,401.15,399.04,390.31,389.64,390.22,403.08,413.77,426.39,440.59,451.30,461.80
2022-01-15 22:01:17+00:00,L9,,,,,,,,,,,,,,,,,,,,,,485.72,475.12,463.83,469.72,480.25,497.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16 22:01:14+00:00,L9,,,,,,,,,,,,,,,,468.33,459.80,433.62,460.95,448.91,434.33,458.10,453.50,435.18,454.81,456.40,446.97,416.12,482.31,,427.20,447.28,448.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19+00:00,L9,381.08,361.84,352.14,349.07,356.65,360.50,370.08,382.23,403.41,408.99,421.35,419.92,407.38,394.88,376.48,401.01,356.16,363.91,385.94,380.59,377.52,397.42,392.70,380.84,390.36,393.29,362.69,355.19,409.51,409.76,400.03,399.43,415.15,438.73,392.80,351.18,339.73,334.28,333.90,381.79,388.70,403.58,421.62,421.09,374.62,384.80,415.87,420.27,416.37,377.17,362.76,419.05,438.32,416.11,405.45,352.41,360.17,,406.49,403.19,394.74,394.48,381.49,366.33,337.33,326.83,321.95,327.36,332.38,327.34,334.43,351.14,360.73,377.30,382.54,374.47,364.91,358.78,344.31,343.11,343.50,360.35,382.12,384.56,391.74,392.36,378.01,383.99,390.94,389.78,382.58,380.10,361.35,,370.08,349.37,400.09,364.87,357.54,,,,,,,,,,,,,,,,,,,,,,,,347.44,346.78,353.13,353.29,342.35,,,,,,,,373.62,384.56,381.43,395.63,406.37,395.08,384.26,392.27,408.85,409.30,415.05,401.00,405.72,406.99,,,,,
