dates,satname,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055
2019-01-21 22:06:47+00:00,L7,,,,,279.32,275.48,267.41,,,,,,,,255.73,260.87,261.82,252.32,248.07,242.29,,,,,,,235.51,269.56,297.87,309.56,298.94,301.63,304.78,,,,,,,142.39,295.89,301.70,303.11,289.05,279.71,260.54,276.43,283.21,,,,,,241.05,257.53,302.36
2019-01-22 22:05:50+00:00,L8,264.30,281.54,302.79,304.71,301.77,293.85,295.07,292.74,285.02,279.00,270.22,267.44,262.69,268.21,276.28,276.91,278.03,282.43,273.36,283.45,268.54,254.65,247.10,160.98,208.09,248.37,253.40,284.12,305.72,306.40,304.51,305.06,316.21,317.77,318.24,322.78,314.62,311.88,312.11,310.51,309.07,314.39,319.15,318.49,311.84,292.02,310.76,313.28,302.40,280.30,306.01,317.58,309.53,319.28,321.12,329.27
2019-01-30 22:00:18+00:00,L7,318.77,333.78,337.14,335.33,343.61,341.38,335.03,333.67,329.04,314.18,,,307.72,307.85,310.84,312.52,311.92,309.57,313.65,316.04,,321.13,329.04,,,,329.37,330.03,338.09,349.33,353.77,347.27,348.94,347.46,347.72,349.10,346.92,,,,348.91,355.12,353.27,345.94,352.91,355.38,363.15,357.43,343.89,329.92,336.34,,,345.64,347.93,349.42
2019-02-07 22:05:47+00:00,L8,327.71,336.52,342.13,344.21,338.54,331.40,329.13,323.32,317.63,317.87,311.77,302.89,292.80,298.17,303.09,305.35,313.60,310.48,306.96,311.01,320.84,322.35,319.90,313.89,301.56,323.60,334.69,335.98,337.45,338.21,344.37,343.52,340.30,343.03,351.32,345.54,338.48,343.76,347.62,349.66,350.55,350.65,349.71,351.11,356.97,348.68,353.82,352.29,346.46,334.40,337.79,340.67,350.83,358.16,358.66,358.51
2019-02-15 21:59:50+00:00,L7,343.98,357.97,361.80,357.68,,,,335.67,331.83,335.41,325.95,314.73,308.52,316.26,315.97,319.37,329.40,,,,325.31,330.71,336.56,336.69,332.09,346.51,343.89,344.71,346.53,351.08,346.35,,,,366.80,372.44,360.56,360.38,354.16,357.31,363.83,361.16,363.60,370.84,365.99,,,,359.11,344.45,344.66,346.39,353.72,359.11,356.33,345.15
2019-03-03 21:59:20+00:00,L7,319.74,333.41,340.93,343.13,339.57,336.92,331.62,322.64,325.29,318.49,,,,299.86,305.64,308.23,311.07,315.12,311.48,311.25,,315.50,316.36,306.84,,,,330.28,333.56,337.52,343.01,346.64,341.63,342.49,346.92,357.05,350.51,336.57,,,341.52,351.32,352.88,356.33,350.26,344.45,359.12,355.46,356.07,338.96,350.10,345.29,,,346.60,347.17
2019-03-11 22:05:38+00:00,L8,353.82,363.29,364.19,365.54,356.43,353.92,344.54,341.41,335.20,327.12,327.44,322.57,317.11,319.11,318.58,322.48,329.71,329.19,330.37,325.38,329.24,337.17,337.97,330.00,292.05,340.23,348.64,347.02,352.46,359.84,363.96,360.74,361.57,358.47,372.56,381.91,385.37,368.51,348.03,337.47,351.67,369.34,375.64,375.13,364.45,365.21,373.50,371.61,369.43,372.73,384.20,378.08,376.83,372.39,379.68,382.57
2019-04-04 21:58:16+00:00,L7,,304.00,317.98,310.14,317.22,310.69,309.68,302.60,299.69,288.50,283.51,273.26,,,283.80,289.97,286.41,283.91,285.63,291.66,287.30,288.30,282.47,271.09,245.57,,,,318.19,321.27,320.52,326.23,332.07,334.96,330.68,329.05,329.25,318.01,,,,329.27,334.20,332.54,321.77,319.53,325.48,327.72,336.34,,,,,,,
2019-04-12 22:05:30+00:00,L8,395.15,391.06,386.94,379.35,375.33,374.54,372.28,369.06,360.02,350.28,347.86,338.95,340.21,338.73,350.33,345.54,349.35,345.84,357.76,359.12,,365.77,350.98,336.86,323.39,358.86,376.15,392.00,382.37,377.65,370.04,370.38,378.55,377.89,400.26,390.74,394.40,392.19,379.54,360.30,369.76,382.87,392.65,386.48,373.77,364.80,373.06,376.14,366.57,382.04,384.60,386.52,395.36,396.66,417.45,428.75
2019-04-20 21:57:42+00:00,L7,288.89,286.48,,,316.57,308.11,301.15,298.05,291.62,286.93,280.97,278.15,279.40,278.73,285.30,,,,293.06,290.69,285.22,287.29,280.40,270.30,202.32,273.31,296.64,312.15,323.43,,,330.22,334.79,336.42,338.15,336.17,334.17,331.74,317.82,309.60,322.58,323.81,329.15,,,313.88,328.93,327.16,324.86,326.34,332.85,341.62,329.83,335.24,336.15,332.41
2019-05-06 21:57:06+00:00,L7,324.59,337.04,334.61,,,,330.68,335.92,328.20,320.08,311.52,302.56,309.15,312.41,315.99,312.10,305.68,,,308.18,,307.55,297.69,293.67,292.34,306.42,324.23,342.76,349.10,655.26,650.62,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:05:36+00:00,L8,410.31,406.38,403.54,384.82,454.61,462.61,382.26,338.15,333.60,325.18,319.55,323.80,,,,,,,,,,,,,,,,,,,,,,156.72,292.24,372.56,364.76,339.17,286.42,357.20,350.98,348.46,359.73,370.19,363.13,359.04,353.83,329.24,293.44,347.21,346.32,,,,,
2019-05-29 22:02:24+00:00,L7,227.24,338.70,342.60,338.79,353.97,331.21,336.58,313.38,,,,,,,298.57,308.32,303.20,296.24,314.38,,292.35,,,,,,,304.60,320.17,325.66,318.99,320.49,338.03,344.80,334.96,,,,,,230.11,313.09,307.24,,330.41,328.46,303.89,311.23,313.98,,,,,,270.49,354.59
2019-06-15 22:05:51+00:00,L8,300.22,308.07,322.88,312.30,151.77,,,,,,,,,,,,,,,,,,,,,,,298.52,316.82,317.74,320.24,324.98,329.32,322.71,306.69,178.20,153.04,150.95,166.45,190.79,178.26,311.63,315.13,310.68,315.76,165.56,307.13,306.24,307.89,266.99,320.21,330.25,326.64,338.27,337.27,173.98
2019-06-23 21:55:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,280.11,348.19,346.09,358.30,363.88,353.73,355.04,383.63,381.44,381.77,381.83,,266.63,376.64,375.43,367.46,357.12,342.18,364.14,366.65,363.80,344.84,357.72,341.07,,,303.07,365.53,381.62,368.95
2019-07-01 22:05:56+00:00,L8,308.89,324.85,329.48,328.58,328.09,323.17,327.62,322.32,319.99,312.16,303.48,304.37,307.72,308.88,307.85,314.26,308.63,307.62,306.30,312.89,,305.09,304.98,300.43,287.86,167.35,145.38,298.55,315.93,323.65,321.83,321.15,324.66,332.75,339.06,342.84,333.47,335.22,341.95,338.65,335.77,330.97,331.55,331.32,324.78,320.02,317.97,317.73,314.35,285.27,334.62,346.39,342.13,342.64,341.74,193.15
2019-07-17 22:05:59+00:00,L8,291.41,279.82,303.46,,288.57,284.55,278.11,280.29,280.92,272.14,268.07,265.45,256.58,264.98,,,,,,,,,,,,,,,299.68,309.12,311.69,316.89,311.65,310.87,315.68,316.62,312.06,310.79,298.88,301.83,306.68,313.08,317.35,297.98,293.34,162.41,296.70,296.96,293.31,267.72,210.75,222.35,183.20,203.37,177.03,186.00
2019-08-18 22:06:11+00:00,L8,326.82,335.63,336.78,338.28,331.28,324.72,323.88,312.84,309.05,302.12,299.58,299.47,297.42,299.83,305.92,,,,,,,,,,,,,203.50,319.58,322.94,323.20,333.75,336.20,336.66,331.13,338.71,339.84,341.14,333.76,329.66,326.23,335.58,338.89,344.71,338.75,314.42,315.49,319.45,320.06,306.00,321.92,339.05,341.50,351.92,343.64,343.65
2019-10-29 21:50:00+00:00,L7,,303.32,309.47,305.98,294.26,286.72,284.99,280.40,279.17,275.73,270.68,,,,273.52,278.21,276.04,277.28,271.33,272.33,263.33,248.38,246.15,187.43,,,,,296.48,298.84,297.09,300.89,308.27,319.34,321.87,323.59,314.35,310.83,,,,,308.82,310.42,302.46,286.87,295.94,310.86,308.75,290.61,306.37,314.20,,,,
2019-11-06 22:06:24+00:00,L8,384.85,388.40,383.53,374.66,358.62,346.44,338.25,336.16,335.78,334.63,333.58,330.12,323.78,328.99,339.19,345.89,352.33,351.13,353.24,356.54,351.44,347.27,329.79,342.74,348.87,348.23,365.01,362.65,346.34,341.75,341.28,341.13,363.24,369.92,376.31,378.87,383.68,373.86,367.17,356.76,340.05,346.41,346.43,352.86,349.00,345.31,351.53,350.24,365.85,358.68,375.67,374.68,385.97,375.82,377.25,373.67
2019-11-14 21:49:16+00:00,L7,272.50,301.21,304.97,302.37,299.61,298.69,292.69,287.61,286.15,,,,265.25,271.31,276.85,276.42,275.61,280.40,279.34,277.25,267.83,251.72,269.59,,,223.92,250.66,296.51,312.47,308.19,309.21,311.69,321.53,325.47,325.19,329.06,,,,312.09,312.87,319.50,318.36,317.09,305.29,296.44,302.88,319.03,314.80,299.29,,,,331.37,322.22,328.17
2019-12-23 21:53:32+00:00,L7,225.07,243.31,,,,,,,245.04,235.39,236.09,231.12,228.10,236.52,235.39,,,,,,,,69.29,107.86,144.90,157.58,183.98,262.05,,,,,,,222.06,212.11,179.54,,,,,203.66,,,,,,,269.41,223.18,279.48,276.72,280.63,269.21,263.40,292.14
2020-01-09 22:06:13+00:00,L8,290.89,299.27,314.13,314.90,319.63,312.84,293.52,283.74,280.64,274.14,282.26,278.80,282.79,290.51,292.73,292.97,302.27,294.27,299.42,290.20,274.18,268.39,280.03,262.93,241.96,230.07,266.09,292.13,306.01,310.27,314.60,321.27,318.64,335.77,334.63,334.05,328.19,315.95,318.76,319.67,315.84,311.36,312.08,310.26,312.46,295.61,315.60,318.77,321.25,298.93,319.59,323.58,321.29,331.54,340.98,340.82
2020-01-17 21:46:05+00:00,L7,,,414.68,399.10,376.78,383.44,371.14,354.33,338.58,324.91,331.44,339.84,,,,389.83,376.32,361.40,387.75,,396.01,389.37,366.32,334.70,340.64,,,,354.17,360.94,383.41,383.28,371.92,362.76,403.29,409.81,411.52,382.15,378.18,,,,366.79,372.67,377.44,404.56,398.93,401.75,385.85,407.17,397.18,370.28,399.55,,,
2020-01-24 21:51:55+00:00,L7,,322.74,322.75,313.92,310.88,302.05,292.16,291.25,,,,,,,298.47,297.12,293.34,290.01,296.78,292.99,290.15,,,,,,,,307.70,316.71,319.27,323.07,326.26,326.47,338.18,,,,,,,318.64,317.28,317.33,320.56,311.44,324.49,326.74,326.71,,,,,,,
2020-02-09 21:51:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:06:04+00:00,L8,301.13,315.35,323.29,320.70,311.34,311.11,302.39,289.40,283.00,282.52,283.68,277.47,280.55,276.09,283.55,287.62,265.81,283.09,261.58,,,283.79,285.50,257.54,161.90,230.80,251.63,304.73,312.52,314.32,317.68,326.62,329.21,328.77,331.01,337.00,335.38,332.66,319.22,319.71,316.43,313.26,312.07,316.14,313.58,312.98,323.41,323.02,324.01,,,,,,,
2020-02-25 21:50:16+00:00,L7,,,,,,,,290.39,278.88,279.30,280.35,279.91,290.84,288.56,,,,,,,,294.07,287.50,293.57,282.06,250.33,269.75,,,,,,,314.80,325.42,329.43,328.76,334.16,319.69,320.51,317.32,,,,,,,325.84,318.85,293.77,315.21,322.43,319.95,345.44,,
2020-02-26 22:06:00+00:00,L8,313.24,320.62,321.61,324.92,318.09,320.43,301.95,305.40,282.57,280.31,283.17,283.65,287.25,294.63,305.85,305.42,302.45,291.01,294.20,293.77,301.91,298.83,292.55,295.26,274.34,278.15,286.13,314.99,324.83,331.21,327.06,335.37,349.28,,,,,,,,,,,,,336.58,336.25,340.54,332.27,289.45,,,,,,
2020-03-05 21:43:36+00:00,L7,329.30,337.28,347.75,339.08,336.34,,,,292.36,292.01,295.57,295.17,302.44,313.69,317.47,324.42,318.26,310.93,318.67,,,318.62,319.21,314.64,305.97,312.08,313.39,319.31,333.80,341.82,343.88,348.66,,,,354.12,357.49,358.70,345.21,342.99,327.32,330.56,329.66,335.72,339.82,327.49,,,,310.24,326.24,335.70,345.68,360.35,361.87,360.41
2020-03-12 21:49:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.51,649.20,644.11,645.74,,,,,,,,,,,655.34,619.62,,,,,,,,,563.19,610.86,639.24,600.12,
2020-03-13 22:05:54+00:00,L8,344.49,360.74,361.35,351.64,351.59,344.25,340.15,329.50,310.34,301.59,303.80,304.75,310.14,318.45,322.55,324.22,326.18,316.43,314.05,327.06,324.56,323.79,316.84,314.02,295.39,305.61,299.20,312.03,330.74,339.45,344.42,354.12,356.91,355.26,351.98,358.24,367.65,371.21,352.43,354.02,338.32,338.52,341.74,344.09,352.28,346.11,347.45,349.88,353.42,316.22,327.21,335.72,354.25,362.69,372.88,380.61
2020-03-28 21:48:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06 21:41:49+00:00,L7,304.96,308.08,312.36,,316.24,317.07,315.13,304.84,299.62,280.80,,,,284.77,293.31,297.11,291.60,285.56,292.09,293.35,288.02,295.24,295.02,285.23,,,285.41,299.23,311.94,311.09,321.93,327.40,332.94,330.61,328.49,331.56,332.05,,,,320.51,321.67,317.84,314.99,316.86,322.00,331.24,332.52,323.74,308.76,315.98,,,325.67,330.09,340.08
2020-04-29 21:46:39+00:00,L7,,,,,154.60,171.48,375.52,371.74,362.46,352.60,354.61,343.09,322.28,,,,,,,355.96,367.39,372.94,342.01,342.89,352.20,360.46,358.58,,,,,,358.68,361.89,382.37,394.86,386.43,386.04,396.02,381.85,,,,,,268.81,384.57,388.15,375.78,380.73,375.33,373.76,368.93,361.14,,
2020-05-08 21:39:55+00:00,L7,297.72,283.76,285.27,301.05,304.05,290.59,,,,282.91,275.90,260.09,249.36,262.58,271.78,273.66,289.32,279.81,274.32,,,113.53,278.20,269.92,137.79,189.90,277.05,299.53,309.51,311.44,326.09,325.98,308.85,,166.05,318.62,312.37,307.63,305.66,295.05,293.45,303.29,308.45,293.98,295.14,,,,,266.75,294.44,311.87,307.31,311.77,317.89,314.48
2020-05-16 22:05:27+00:00,L8,,,,,,,,,,,,,,331.38,337.65,345.24,351.02,354.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.64,369.54,378.80,371.64
2020-06-09 21:38:00+00:00,L7,346.50,,,,338.06,344.16,346.45,327.49,324.63,335.58,328.79,305.25,308.09,,,,,,,,,,,,,,,,,,319.06,351.40,359.10,348.63,340.79,334.07,364.51,363.37,357.25,355.13,355.72,350.17,,,320.48,357.24,362.65,352.62,,381.06,209.34,200.14,178.72,198.70,,
2020-07-02 21:42:49+00:00,L7,,332.36,331.48,331.46,342.97,319.96,278.88,318.37,315.75,,,,,,,,,,,,,,,,,,,289.43,340.82,333.08,171.09,344.85,371.94,184.33,,,,,,,,339.05,327.39,,337.88,159.94,239.45,318.89,323.03,,,,,,165.12,180.63
2020-07-18 21:41:51+00:00,L7,316.07,125.37,319.71,,323.60,,,,,,,,291.11,300.05,304.66,305.57,297.71,313.06,317.53,,,,,,232.41,307.78,294.58,308.60,332.77,351.53,352.38,336.88,,,,,,184.77,190.26,168.23,160.56,326.56,318.70,,331.27,,,,,,,218.59,190.93,197.96,167.25,181.01
2020-07-19 22:05:55+00:00,L8,297.52,311.83,322.02,317.22,316.52,318.47,315.18,316.58,318.06,314.96,304.02,301.45,284.56,285.33,296.82,301.58,307.41,309.08,308.41,315.32,307.84,303.59,305.00,301.93,292.13,277.42,257.35,318.10,324.55,331.49,338.00,335.62,339.91,343.82,341.08,342.95,336.78,339.13,339.79,342.84,336.75,330.91,332.85,325.76,328.78,311.25,327.88,324.07,321.39,286.83,325.31,336.58,329.80,332.67,338.33,308.54
2020-08-03 21:40:51+00:00,L7,297.87,,,,,,156.55,312.35,311.94,311.39,297.29,290.69,277.33,284.26,290.82,,,,,,,,,,,,,,,,,,,227.79,335.57,342.92,342.81,337.52,334.11,335.56,334.25,,,,,,,327.92,309.68,292.95,332.98,327.21,211.11,355.56,331.62,
2020-08-12 21:34:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.23,360.14,179.02,,,,,,,,,,,,,358.17,354.55,313.46,340.77,366.17,368.07,368.86,361.41,402.44
2020-08-20 22:06:05+00:00,L8,270.26,282.66,294.53,307.50,293.11,298.31,300.48,289.09,283.25,277.29,276.48,270.35,264.48,274.43,277.60,279.76,283.57,286.26,287.10,286.78,273.63,270.31,284.06,275.90,250.07,198.35,230.14,284.21,307.56,313.27,309.70,310.09,317.10,317.51,324.23,326.38,316.00,319.21,315.74,301.95,311.76,313.80,316.92,308.12,299.13,280.36,310.90,313.49,300.86,290.79,311.36,314.26,313.89,321.10,320.02,322.26
2020-09-20 21:37:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07 22:06:21+00:00,L8,318.72,329.94,332.44,338.57,333.97,342.56,340.82,337.79,331.10,317.71,317.05,315.48,309.10,312.59,313.54,313.62,317.33,317.47,323.52,318.32,320.87,319.55,319.03,314.03,311.61,326.40,321.45,297.51,322.93,329.10,331.29,336.87,347.27,345.46,342.94,340.10,345.34,345.82,346.75,349.80,348.41,347.10,342.44,345.05,341.67,340.84,343.59,338.35,332.60,312.62,330.79,337.29,336.62,349.42,347.46,347.31
2020-10-15 21:29:57+00:00,L7,271.72,292.63,299.88,297.76,296.04,297.25,290.20,291.47,280.66,,,,,283.32,284.12,288.98,288.06,282.63,284.65,283.90,274.56,271.41,277.65,,,220.84,238.67,275.95,301.75,308.31,311.38,316.08,318.96,308.43,313.68,313.31,,,,,319.69,324.93,322.33,313.32,310.71,297.83,312.61,316.91,308.45,286.38,302.28,,,,327.82,323.53
2020-10-22 21:35:41+00:00,L7,,,,,,,367.37,362.92,349.68,344.09,357.94,342.47,350.31,,,,,,,,371.58,382.67,374.74,376.26,383.52,374.68,374.12,,,,,,,360.31,360.21,370.99,377.12,382.96,,,,,,,,,381.51,368.25,368.87,357.16,355.49,364.18,392.16,384.76,,
2021-01-03 21:24:19+00:00,L7,389.14,380.22,379.29,371.31,374.39,367.30,369.46,364.99,359.70,347.64,,,,351.79,357.03,344.04,338.14,331.50,339.79,347.75,353.98,375.88,354.30,354.50,,,339.75,349.80,369.62,371.89,378.62,386.36,385.71,388.28,388.04,381.92,365.01,,,,382.36,376.67,372.83,380.78,385.17,383.12,373.27,370.21,374.58,377.87,361.62,,,,393.71,400.09
2021-02-11 21:27:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:06:07+00:00,L8,318.50,325.29,324.71,323.66,321.07,322.28,313.04,308.04,307.03,308.04,298.14,292.72,290.93,294.67,297.79,300.70,311.66,308.10,302.72,307.17,302.96,299.34,300.80,300.40,297.60,279.48,297.61,320.86,319.14,327.79,336.10,340.85,343.96,346.04,343.73,339.52,338.06,340.40,330.89,324.01,332.18,329.56,330.58,327.16,330.89,327.42,329.44,320.52,313.56,321.62,328.68,324.74,330.97,339.42,343.08,339.23
2021-02-20 21:20:49+00:00,L7,393.13,397.69,392.62,383.00,385.88,371.53,366.22,,,,355.00,346.52,344.29,337.60,367.70,355.43,371.60,362.51,355.17,356.90,371.35,,,362.52,366.51,370.10,417.83,403.65,378.66,377.56,391.64,389.77,413.75,394.26,,,,392.60,381.91,364.36,370.43,389.77,394.30,384.94,381.64,380.81,381.78,,,,,374.61,385.75,381.87,409.06,402.07
2021-04-01 22:05:48+00:00,L8,354.19,369.79,368.61,361.77,354.95,357.05,356.77,342.25,337.25,330.11,326.06,326.13,326.35,326.92,333.79,333.15,344.63,346.94,335.97,337.43,333.79,338.38,332.05,329.56,325.71,334.03,316.43,348.96,355.50,363.90,367.52,359.24,366.88,367.74,377.41,373.60,367.98,370.63,370.06,362.40,344.84,342.10,361.59,372.11,363.51,361.40,352.53,353.17,357.48,347.31,357.19,355.36,360.01,362.42,371.55,362.42
2021-04-16 21:22:35+00:00,L7,321.94,340.09,281.48,,316.29,409.01,475.25,413.01,,,,,,,,,,,,,,,,,,179.70,169.71,180.56,210.59,218.18,325.70,430.41,404.53,,,,,,,244.63,431.94,401.92,182.59,,149.91,,,,,,,,,,,
2021-04-25 21:15:38+00:00,L7,256.97,278.92,360.48,,316.15,328.61,540.52,294.24,,,,,,,259.19,269.82,,,,,,215.16,341.02,589.26,594.60,,,257.15,337.95,332.09,338.06,474.80,593.99,624.85,605.73,285.29,527.37,607.93,529.52,,,,466.93,486.15,504.01,560.52,572.50,602.85,,465.61,655.13,424.80,,,,318.67
2021-05-03 22:05:32+00:00,L8,,,,,,,,,383.21,378.93,367.36,348.49,356.30,336.42,357.05,362.30,372.18,370.30,368.36,366.50,,393.42,394.27,366.56,379.77,389.32,379.31,361.20,368.98,380.97,391.16,401.64,409.75,396.61,400.14,392.28,390.69,397.68,397.23,394.59,386.10,395.15,385.80,384.05,382.06,402.75,397.12,385.74,379.30,390.18,389.90,386.93,426.89,439.94,447.48,429.35
2021-07-14 21:08:56+00:00,L7,,,,,,,81.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.84,174.22,250.57,173.11,93.82,115.63,173.08,,,,,,,,216.75,198.78,181.82,190.07,,,322.48
2021-10-09 21:07:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10 21:04:31+00:00,L7,,,,390.44,401.21,408.51,390.77,355.54,328.36,333.06,341.29,,,,,,,370.70,395.08,410.77,408.71,409.00,367.74,355.20,,,,,,,381.19,389.24,405.66,414.89,412.89,414.49,396.81,392.83,,,,,,,369.73,385.01,404.34,416.23,411.80,392.07,372.49,352.96,,,,
2021-11-19 20:57:28+00:00,L7,331.79,337.00,339.34,333.99,335.68,,,,300.75,300.82,306.55,300.31,307.75,302.37,302.74,309.65,302.75,315.38,,,,323.66,320.24,313.34,313.78,308.04,303.31,294.12,294.40,323.55,336.40,,,,,355.15,352.71,343.15,326.99,319.11,322.86,327.59,324.55,327.56,324.28,,,,,335.59,334.28,333.60,341.57,349.34,348.57,345.99
2021-11-26 21:02:58+00:00,L7,,,393.77,378.88,378.26,389.80,405.08,375.74,331.57,,,,,,,347.56,355.86,360.93,377.14,395.99,399.03,391.87,384.18,,,,,,367.43,376.99,377.29,377.86,394.07,409.00,414.49,401.43,396.85,,,,,,,,,,,,,391.58,,,,,,
2021-11-27 22:06:23+00:00,L8,,,,,,,,,332.26,326.60,333.29,335.97,331.69,331.37,338.19,338.20,344.95,356.44,366.60,371.03,371.70,365.50,359.57,346.82,342.36,347.06,354.96,375.64,336.29,372.86,369.07,370.53,375.53,386.23,391.08,388.01,384.22,373.85,364.15,355.46,346.45,350.48,361.20,362.01,363.55,375.46,385.10,382.70,369.78,372.78,371.78,366.41,378.95,379.17,378.97,376.24
2021-12-21 22:06:19+00:00,L9,333.69,341.41,339.59,333.78,327.31,326.69,319.89,311.19,306.07,288.56,296.15,296.34,297.77,293.21,296.51,296.08,305.16,318.41,325.01,319.22,322.89,312.22,316.01,315.09,299.18,281.05,291.87,263.02,275.23,314.49,330.70,333.62,338.54,342.45,347.51,343.32,336.87,337.56,327.13,321.86,318.74,321.64,320.50,325.07,332.50,,,337.15,329.16,322.30,337.00,344.33,343.66,342.21,341.81,341.99
2022-01-14 22:06:15+00:00,L8,,,,,354.93,349.05,340.09,336.84,329.72,318.98,315.96,312.84,310.94,318.11,315.09,328.25,339.77,348.01,342.50,346.69,341.92,339.83,341.88,331.36,329.57,322.10,324.01,326.21,328.64,352.53,355.87,359.02,359.49,363.97,366.64,362.54,360.17,357.89,351.20,342.21,340.38,339.76,330.22,347.30,360.99,359.54,362.53,353.42,349.27,341.47,355.28,359.07,356.31,363.87,361.65,358.28
2022-01-29 20:56:47+00:00,L7,344.67,354.78,353.19,344.44,334.69,336.66,322.00,317.18,,,,,,304.81,305.38,314.39,327.46,327.77,326.52,320.69,,,,,,,312.34,316.71,313.37,342.12,340.74,342.93,340.23,336.81,,,,,,,326.80,326.55,328.17,340.39,340.20,345.79,344.57,343.32,,,,,,350.89,352.35,348.82
2022-02-14 20:55:09+00:00,L7,,,,,350.70,341.05,334.17,326.83,321.40,311.84,314.39,306.25,,,,,,,335.95,338.07,326.70,321.64,319.31,327.55,318.76,,,,,,,347.60,344.32,342.98,345.40,365.00,364.15,352.82,347.73,,,,,,,344.74,347.44,351.07,342.80,349.20,339.59,344.47,346.43,,,
2022-02-23 20:48:07+00:00,L7,442.00,429.57,420.16,408.04,395.21,382.10,389.20,,,,,350.46,345.26,339.36,,,379.02,360.43,361.78,355.92,391.70,413.20,,180.58,358.19,371.85,359.48,323.93,353.59,388.09,382.61,390.08,379.56,,,,,235.31,386.34,381.75,305.71,387.73,378.62,379.86,376.46,392.97,391.39,416.49,,,,,398.67,403.98,424.88,462.77
2022-02-23 22:06:08+00:00,L9,425.89,430.66,420.39,410.53,393.13,378.41,372.33,359.38,347.31,344.11,351.97,352.53,349.90,342.93,353.12,362.16,371.89,363.01,360.01,370.18,388.20,395.11,393.12,372.05,359.86,367.54,365.32,330.16,377.83,383.68,382.28,379.76,383.87,376.44,398.60,405.31,399.18,396.77,394.15,388.23,379.62,361.93,370.30,374.90,372.00,388.36,376.32,379.60,371.66,373.93,381.07,374.56,392.34,395.84,409.42,416.44
2022-03-02 20:53:37+00:00,L7,,,,,106.85,333.07,324.22,323.16,300.97,297.51,297.53,302.91,290.69,,,,,,,326.66,323.11,309.96,319.48,305.17,308.80,303.85,,,,,,241.56,336.03,338.15,341.20,354.75,341.21,343.41,335.12,336.55,,,,,,344.88,346.61,346.76,348.96,325.49,346.84,345.57,337.39,340.28,,
2022-03-18 20:52:01+00:00,L7,339.94,346.50,346.43,,334.88,345.33,329.39,302.83,,,,,,,316.25,322.61,323.85,327.40,320.35,327.71,319.36,,,,,,230.02,287.90,323.33,337.09,350.61,342.65,508.99,537.57,340.24,,,,,,349.88,346.36,335.08,,335.91,353.74,346.09,343.73,,,,,,255.82,368.94,366.88
2022-03-27 20:45:00+00:00,L7,335.04,347.07,376.04,331.83,347.10,338.61,331.38,356.52,,310.22,,,,296.24,307.25,316.63,,332.28,329.00,329.75,307.97,319.87,332.40,,,157.83,309.61,268.72,,,,,,,,,,,,,282.01,340.70,335.27,,350.12,343.10,353.61,341.02,347.21,349.64,356.49,,,285.76,354.82,359.46
2022-03-27 22:05:58+00:00,L9,373.10,385.36,384.84,375.80,366.49,358.52,350.36,340.12,332.27,334.14,336.92,329.23,325.80,323.56,334.75,347.26,351.91,353.50,348.78,353.11,352.09,348.96,349.82,345.54,340.62,339.07,343.95,348.60,365.81,363.70,372.81,365.29,367.56,365.10,372.05,372.54,372.93,371.55,374.08,375.96,379.22,356.56,349.13,352.17,362.79,366.62,371.00,366.41,365.35,367.45,374.48,375.75,384.48,383.16,395.26,388.31
