dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2019-07-01 22:05:56+00:00,352.49,361.18,365.81,359.72,355.34,354.31,358.76,353.46,344.21,336.38,330.73,331.62,329.52,330.68,329.65,336.06,335.88,334.87,337.44,349.22,,332.34,336.12,336.76,,,,322.77,337.73,343.47,341.65,339.32,344.48,354.55,363.28,370.09,360.72,362.47,369.20,362.87,359.99,358.22,362.69,355.54,355.92,347.27,345.22,341.95,345.49,316.41,356.42,373.64,363.93,366.86,363.54,,L8
2019-07-17 22:05:59+00:00,340.61,,344.46,,319.32,319.69,313.25,315.43,308.25,299.47,298.82,296.20,281.18,289.58,,,,,,,,,,,,,,,324.28,331.48,334.05,337.39,334.01,335.47,343.01,347.37,342.81,341.54,329.63,329.16,334.01,343.83,352.49,325.31,328.48,,327.45,324.29,328.45,302.86,,,,,,,L8
2019-08-18 22:06:11+00:00,358.02,361.63,362.78,360.57,350.78,347.01,346.17,335.13,326.38,319.45,319.08,318.97,313.02,315.43,321.52,,,,,,,,,,,,,,335.18,337.12,337.38,346.75,350.38,352.26,348.46,358.21,359.34,360.64,353.26,346.99,343.56,355.08,361.18,362.04,361.04,333.92,334.99,336.78,342.35,328.29,337.52,358.55,357.10,369.25,359.24,360.98,L8
2019-10-29 21:50:00+00:00,,352.65,358.80,348.27,331.26,329.01,327.28,322.69,312.06,308.62,307.68,,,,303.12,307.81,313.04,314.28,313.62,321.66,305.62,,288.44,,,,,,326.08,325.75,324.00,325.56,335.18,348.94,354.76,360.59,351.35,347.83,,,,,351.11,343.31,344.75,323.87,332.94,343.75,351.04,332.90,335.97,351.20,,,,,L7
2019-11-06 22:06:24+00:00,363.65,370.73,365.86,359.52,345.37,331.30,323.11,321.02,324.00,322.85,320.33,316.87,313.18,318.39,328.59,335.29,339.08,337.88,338.10,338.87,336.30,334.02,314.65,325.07,,327.03,349.87,350.87,335.74,332.11,331.64,332.30,353.60,359.32,364.53,365.62,370.43,360.61,353.92,344.98,328.27,333.16,331.29,341.08,333.86,332.06,338.28,338.46,350.71,343.54,365.07,361.43,375.37,364.04,366.65,361.89,L8
2019-11-14 21:49:16+00:00,,337.21,340.97,333.23,326.61,329.55,323.55,318.47,310.15,,,,286.85,292.91,298.45,298.02,302.61,307.40,310.20,313.25,298.69,,300.45,,,,,320.51,334.07,327.83,328.85,329.69,341.17,347.07,349.19,356.06,,,,336.09,336.87,346.50,349.22,341.09,336.15,323.44,329.88,343.03,345.66,330.15,,,,355.37,343.82,352.17,L7
2020-01-09 22:06:13+00:00,338.09,338.60,353.46,348.61,349.13,346.55,327.23,317.45,306.86,300.36,311.76,308.30,306.39,314.11,316.33,316.57,331.77,323.77,333.13,329.53,307.89,297.89,313.74,302.26,289.16,277.27,299.80,318.35,329.61,331.72,336.05,340.94,340.09,359.37,360.85,363.55,357.69,345.45,348.26,345.89,342.06,340.86,345.79,336.48,346.17,325.11,345.10,344.99,354.96,332.64,343.19,353.08,344.89,357.76,364.58,367.04,L8
2020-01-17 21:46:05+00:00,,,378.68,368.24,349.78,352.58,340.28,323.47,314.58,300.91,304.44,312.84,,,,,349.32,334.40,356.89,,365.15,362.37,335.46,298.70,297.44,,,,332.57,341.30,363.77,365.28,352.28,341.16,379.29,382.81,384.52,355.15,351.18,,,,335.93,348.67,346.58,377.56,371.93,377.75,354.99,,375.58,343.28,377.95,,,,L7
2020-01-24 21:51:55+00:00,,368.41,368.42,353.06,345.13,341.19,331.30,330.39,,,,,,,325.87,324.52,327.59,324.26,335.92,338.66,329.29,,,,,,,,335.10,341.62,344.18,345.90,351.17,353.87,368.62,,,,,,,352.89,356.42,347.77,359.70,345.69,358.74,357.18,365.85,,,,,,,,L7
2020-02-10 22:06:04+00:00,365.53,369.02,376.96,366.70,351.59,357.11,348.39,335.40,318.78,318.30,323.93,317.72,312.75,308.29,315.75,319.82,306.06,323.34,307.58,,,324.04,331.50,311.21,,295.20,297.63,340.51,344.72,343.59,346.95,353.45,358.48,360.97,366.79,377.25,375.63,372.91,359.47,355.49,352.21,353.51,358.07,351.92,359.58,353.23,363.66,358.80,370.01,,,,,,,,L8
2020-02-25 21:50:16+00:00,,,,,,,,318.96,301.10,301.52,305.35,304.91,310.84,308.56,,,,,,,,319.07,316.07,326.90,322.06,290.33,298.32,,,,,,,334.80,347.64,354.43,353.76,359.16,344.69,342.73,339.54,,,,,,,348.06,347.42,322.34,335.21,347.43,339.95,367.66,,,L7
2020-02-26 22:06:00+00:00,347.24,348.95,349.94,349.21,339.34,344.72,326.24,329.69,301.46,299.20,304.42,304.90,304.25,311.63,322.85,322.42,323.70,312.26,318.49,322.10,326.20,320.08,316.84,323.59,308.34,312.15,310.42,333.88,341.83,346.66,342.51,349.54,364.73,,,,,,,,,,,,,357.83,357.50,359.43,356.56,313.74,,,,,,,L8
2020-03-05 21:43:36+00:00,331.70,339.28,349.75,340.79,337.84,,,,293.69,293.34,297.07,296.67,303.64,314.89,318.67,325.62,319.76,312.43,320.38,,,320.12,320.92,316.64,308.37,314.48,315.10,320.64,335.00,342.91,344.97,349.66,,,,355.62,358.99,360.20,346.71,344.32,328.65,332.06,331.37,337.05,341.53,328.99,,,,311.95,327.44,337.20,346.88,361.68,363.07,361.74,L7
2020-03-13 22:05:54+00:00,351.69,366.74,367.35,356.78,356.09,349.39,345.29,334.64,314.34,305.59,308.30,309.25,313.74,322.05,326.15,327.82,330.68,320.93,319.19,333.06,329.70,328.29,321.98,320.02,302.59,312.81,304.34,316.03,334.34,342.72,347.69,357.12,360.18,358.86,355.98,362.74,372.15,375.71,356.93,358.02,342.32,343.02,346.88,348.09,357.42,350.61,351.95,353.88,358.56,321.36,330.81,340.22,357.85,366.69,376.48,384.61,L8
2020-04-06 21:41:49+00:00,368.56,361.08,365.36,,355.99,362.50,360.56,350.27,334.95,316.13,,,,316.57,325.11,328.91,331.35,325.31,337.52,346.35,333.45,334.99,340.45,338.23,,,330.84,334.56,343.74,340.00,350.84,353.90,361.85,362.41,363.82,371.31,371.80,,,,355.84,361.42,363.27,350.32,362.29,361.75,370.99,367.85,369.17,354.19,347.78,,,361.00,361.89,375.41,L7
2020-04-29 21:46:39+00:00,,,,,,,357.81,354.03,348.68,338.82,339.11,327.59,309.88,,,,,,,335.29,349.68,357.44,324.30,322.22,327.40,335.66,340.87,,,,,,347.41,349.49,368.59,379.36,370.93,370.54,380.52,368.07,,,,,,,369.07,374.37,358.07,363.02,362.93,358.26,356.53,347.36,,,L7
2020-05-08 21:39:55+00:00,354.92,331.43,332.94,341.91,339.80,331.45,,,,314.69,311.65,295.84,277.96,291.18,300.38,302.26,325.07,315.56,315.18,,,,319.06,317.59,,,317.91,331.31,338.11,337.44,352.09,349.81,334.85,,,354.37,348.12,343.38,341.41,326.83,325.23,339.04,349.31,325.76,336.00,,,,,,323.04,347.62,335.91,343.55,346.49,346.26,L7
2020-05-16 22:05:27+00:00,,,,,,,,,,,,,,322.18,328.45,336.04,339.52,343.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.44,359.32,369.60,361.42,L8
2020-06-09 21:38:00+00:00,345.70,,,,337.56,343.59,345.88,326.92,324.19,335.14,328.29,304.75,307.69,,,,,,,,,,,,,,,,,,318.70,351.07,358.74,348.23,340.35,333.57,364.01,362.87,356.75,354.69,355.28,349.67,,,319.91,356.74,362.15,352.18,,380.49,,,,,,,L7
2020-07-02 21:42:49+00:00,,356.03,355.15,351.75,360.72,340.25,,338.66,331.53,,,,,,,,,,,,,,,,,,,305.21,355.02,345.99,,356.68,384.85,,,,,,,,,356.80,347.68,,358.17,,,334.67,343.32,,,,,,,,L7
2020-07-18 21:41:51+00:00,350.07,,348.04,,344.85,,,,,,,,308.11,317.05,321.66,322.57,318.96,334.31,341.82,,,,,,,341.78,318.87,327.49,349.77,366.98,367.83,351.05,,,,,,,,,,347.81,342.99,,355.56,,,,,,,,,,,,L7
2020-07-19 22:05:55+00:00,339.12,346.50,356.69,346.93,342.52,348.18,344.89,346.29,341.17,338.07,330.02,327.45,305.36,306.13,317.62,322.38,333.41,335.08,338.12,349.99,337.55,329.59,334.71,336.60,333.73,319.02,287.06,341.21,345.35,350.40,356.91,352.95,358.82,364.62,364.19,368.95,362.78,365.13,365.79,365.95,359.86,356.91,362.56,348.87,358.49,337.25,353.88,347.18,351.10,316.54,346.11,362.58,350.60,355.78,359.13,331.65,L8
2020-08-03 21:40:51+00:00,349.87,,,,,,,349.49,340.83,340.28,329.79,323.19,303.33,310.26,316.82,,,,,,,,,,,,,,,,,,,,364.46,375.42,375.31,370.02,366.61,364.45,363.14,,,,,,,356.81,346.82,330.09,358.98,359.71,,384.45,357.62,,L7
2020-08-12 21:34:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.50,346.14,,,,,,,,,,,,,,342.61,334.55,293.46,326.77,348.67,354.07,353.30,347.41,386.88,L7
2020-08-20 22:06:05+00:00,330.26,332.66,344.53,350.36,330.61,341.17,343.34,331.95,316.58,310.62,313.98,307.85,294.48,304.43,307.60,309.76,321.07,323.76,329.96,336.78,316.49,307.81,326.92,325.90,310.07,,273.00,317.54,337.56,340.54,336.97,335.09,344.37,347.51,357.56,363.88,353.50,356.71,353.24,335.28,345.09,351.30,359.78,341.45,341.99,317.86,348.40,346.82,343.72,333.65,341.36,351.76,343.89,354.43,350.02,355.59,L8
2020-10-07 22:06:21+00:00,316.72,328.27,330.77,337.14,332.72,341.13,339.39,336.36,329.99,316.60,315.80,314.23,308.10,311.59,312.54,312.62,316.08,316.22,322.09,316.65,319.44,318.30,317.60,312.36,309.61,324.40,320.02,296.40,321.93,328.19,330.38,336.04,346.36,344.46,341.83,338.85,344.09,344.57,345.50,348.69,347.30,345.85,341.01,343.94,340.24,339.59,342.34,337.24,331.17,311.19,329.79,336.04,335.62,348.31,346.46,346.20,L8
2020-10-15 21:29:57+00:00,333.72,344.30,351.55,342.05,334.79,341.54,334.49,335.76,315.10,,,,,314.32,315.12,319.98,326.81,321.38,328.94,335.57,318.85,310.16,321.94,,,,282.96,310.39,332.75,336.49,339.56,341.91,347.14,339.43,348.12,352.06,,,,,354.13,363.68,366.62,347.76,355.00,336.58,351.36,351.35,352.74,330.67,333.28,,,,358.82,357.97,L7
2020-10-22 21:35:41+00:00,,,,,,,343.08,338.63,330.79,325.20,336.69,321.22,333.31,,,,,,,,347.29,361.42,350.45,347.93,349.52,340.68,349.83,,,,,,,343.31,341.32,349.74,355.87,361.71,,,,,,,,,360.26,349.36,344.58,332.87,338.49,342.93,375.16,365.87,,,L7
2021-01-03 21:24:19+00:00,370.74,364.89,363.96,358.17,362.89,354.16,356.32,351.85,349.48,337.42,,,,342.59,347.83,334.84,326.64,320.00,326.65,332.42,340.84,364.38,341.16,339.17,,,326.61,339.58,360.42,363.53,370.26,378.69,377.35,379.08,377.82,370.42,353.51,,,,372.14,365.17,359.69,370.56,372.03,371.62,361.77,359.99,361.44,364.73,352.42,,,,384.51,389.87,L7
2021-02-12 22:06:07+00:00,377.30,374.29,373.71,365.66,357.82,364.28,355.04,350.04,339.70,340.71,334.89,329.47,320.33,324.07,327.19,330.10,348.41,344.85,344.72,356.17,344.96,336.09,342.80,349.40,356.40,338.28,339.61,353.53,348.54,354.52,362.83,365.35,370.69,375.44,376.40,376.27,374.81,377.15,367.64,356.68,364.85,366.31,372.58,359.83,372.89,364.17,366.19,353.19,355.56,363.62,358.08,361.49,360.37,372.09,372.48,371.90,L8
2021-02-20 21:20:49+00:00,374.73,382.36,377.29,369.86,374.38,358.39,353.08,,,,343.50,335.02,335.09,328.40,358.50,346.23,360.10,351.01,342.03,341.57,358.21,,,347.19,348.11,351.70,,393.43,369.46,369.20,383.28,382.10,405.39,385.06,,,,381.10,370.41,354.14,360.21,378.27,381.16,374.72,368.50,369.31,370.28,,,,,363.11,376.55,371.65,399.86,391.85,L7
2021-04-01 22:05:48+00:00,364.59,378.46,377.28,369.20,361.45,364.48,364.20,349.68,343.03,335.89,332.56,332.63,331.55,332.12,338.99,338.35,351.13,353.44,343.40,346.10,341.22,344.88,339.48,338.23,336.11,344.43,323.86,354.74,360.70,368.63,372.25,363.57,371.61,372.94,383.19,380.10,374.48,377.13,376.56,368.18,350.62,348.60,369.02,377.89,370.94,367.90,359.03,358.95,364.91,354.74,362.39,361.86,365.21,368.20,376.75,368.20,L8
2021-04-16 21:22:35+00:00,,,,,,406.72,,,,,,,,,,,,,,,,,,,,,,,,,,,403.08,,,,,,,,,,,,,,,,,,,,,,,,L7
2021-04-25 21:15:38+00:00,,,413.81,,356.15,374.32,,339.95,,,,,,,,301.82,,,,,,,386.73,,,,,,369.95,361.18,367.15,,,,,,,,,,,,,,,,,,,,,,,,,354.23,L7
2021-05-03 22:05:32+00:00,,,,,,,,,365.43,361.15,347.36,328.49,340.30,320.42,341.05,346.30,352.18,350.30,345.50,339.83,,373.42,371.41,339.89,347.77,357.32,356.45,343.42,352.98,366.42,376.61,388.31,395.20,380.61,382.36,372.28,370.69,377.68,377.23,376.81,368.32,375.15,362.94,366.27,359.20,382.75,377.12,367.96,356.44,367.32,373.90,366.93,,,,,L8
2021-11-10 21:04:31+00:00,,,,360.44,374.96,378.51,360.77,325.54,305.03,309.73,315.04,,,,,,,344.45,365.08,375.77,378.71,382.75,337.74,320.20,,,,,,,362.10,371.74,386.57,393.89,389.56,388.24,370.56,366.58,,,,,,,339.73,358.76,378.09,392.90,381.80,362.07,351.49,326.71,,,,,L7
2021-11-19 20:57:28+00:00,376.59,374.33,376.67,365.99,363.68,,,,325.64,325.71,334.55,328.31,330.15,324.77,325.14,332.05,330.75,343.38,,,,351.66,352.24,350.67,358.58,352.84,335.31,319.01,316.80,343.91,356.76,,,,,383.15,380.71,371.15,354.99,344.00,347.75,355.59,356.55,352.45,356.28,,,,,367.59,356.68,361.60,363.97,374.23,370.97,370.88,L7
2021-11-26 21:02:58+00:00,,,366.44,355.45,357.76,366.37,381.65,352.31,313.35,,,,,,,331.16,335.36,340.43,353.71,368.66,375.60,371.37,360.75,,,,,,351.03,362.08,362.38,364.19,379.16,392.60,396.27,380.93,376.35,,,,,,,,,,,,,368.15,,,,,,,L7
2021-11-27 22:06:23+00:00,,,,,,,,,314.04,308.38,312.79,315.47,315.29,314.97,321.79,321.80,324.45,335.94,343.17,343.70,348.27,345.00,336.14,319.49,309.56,314.26,331.53,357.42,319.89,357.95,354.16,356.86,360.62,369.83,372.86,367.51,363.72,353.35,343.65,337.24,328.23,329.98,337.77,343.79,340.12,354.96,364.60,364.48,346.35,349.35,355.38,345.91,362.55,360.95,362.57,358.02,L8
2021-12-21 22:06:19+00:00,369.69,371.41,369.59,359.49,349.81,352.40,345.60,336.90,326.07,308.56,318.65,318.84,315.77,311.21,314.51,314.08,327.66,340.91,350.72,349.22,348.60,334.72,341.72,345.09,335.18,317.05,317.58,,293.23,330.85,347.06,348.62,354.90,360.45,367.51,365.82,359.37,360.06,349.63,341.86,338.74,344.14,346.21,345.07,358.21,,,357.15,354.87,348.01,355.00,366.83,361.66,362.21,359.81,361.99,L9
2022-01-14 22:06:15+00:00,,,,,365.68,361.34,352.38,349.13,339.28,328.54,326.71,323.59,319.54,326.71,323.69,336.85,350.52,358.76,354.79,361.02,354.21,350.58,354.17,345.69,346.77,339.30,336.30,335.77,337.24,360.35,363.69,366.19,367.31,372.57,376.20,373.29,370.92,368.64,361.95,351.77,349.94,350.51,342.51,356.86,373.28,370.29,373.28,362.98,361.56,353.76,363.88,369.82,364.91,373.43,370.25,367.84,L8
2022-01-29 20:56:47+00:00,387.87,390.78,389.19,375.30,361.69,367.52,352.86,348.04,,,,,,326.41,326.98,335.99,354.46,354.77,357.38,356.69,,,,,,,343.20,340.71,334.97,361.76,360.38,360.93,359.87,358.41,,,,,,,350.80,353.55,359.03,364.39,371.06,372.79,371.57,367.32,,,,,,374.89,373.95,372.82,L7
2022-02-14 20:55:09+00:00,,,,,378.95,373.34,366.46,359.12,346.51,336.95,342.64,334.50,,,,,,,368.24,375.74,358.99,349.89,351.60,365.22,363.96,,,,,,,366.43,364.87,365.58,370.51,393.25,392.40,381.07,375.98,,,,,,,372.99,375.69,376.18,375.09,381.49,362.19,372.72,369.03,,,,L7
2022-02-23 20:48:07+00:00,404.40,398.24,388.83,381.18,371.71,355.24,362.34,,,,,326.96,326.46,320.56,,,355.52,336.93,334.92,324.59,364.84,389.70,,,320.59,334.25,332.62,303.04,334.79,371.00,365.52,374.41,362.47,,,,,,362.84,360.86,,364.23,351.76,358.97,349.60,369.47,367.89,395.60,,,,,379.87,383.09,406.08,,L7
2022-02-23 22:06:08+00:00,394.69,404.66,394.39,388.24,373.63,356.12,350.04,337.09,329.98,326.78,332.47,333.03,334.30,327.33,337.52,346.56,352.39,343.51,337.72,344.18,365.91,375.61,370.83,346.05,328.66,336.34,343.03,312.83,362.23,369.50,368.10,366.76,369.69,360.84,381.27,385.81,379.68,377.27,374.65,370.90,362.29,342.43,348.01,357.57,349.71,368.86,356.82,362.27,349.37,351.64,365.47,355.06,376.74,378.51,393.82,399.11,L9
2022-03-02 20:53:37+00:00,,,,,,371.07,362.22,361.16,330.53,327.07,330.78,336.16,317.29,,,,,,,370.99,361.11,343.21,357.48,349.50,362.00,357.05,,,,,,,360.21,364.75,370.76,388.00,374.46,376.66,368.37,366.11,,,,,,378.13,379.86,376.32,386.96,363.49,373.44,378.82,363.99,369.84,,,L7
2022-03-18 20:52:01+00:00,387.54,386.17,386.10,,364.63,379.33,363.39,336.83,,,,,,,340.05,346.41,353.60,357.15,354.35,367.38,353.36,,,,,,,314.34,347.13,358.73,372.25,362.48,,,366.68,,,,,,376.32,376.11,369.08,,369.91,383.49,375.84,370.17,,,,,,,392.74,393.32,L7
2022-03-27 20:45:00+00:00,355.04,363.74,392.71,346.12,359.60,352.90,345.67,370.81,,321.33,,,,306.24,317.25,326.63,,344.78,343.29,346.42,322.26,332.37,346.69,,,,323.90,279.83,,,,,,,,,,,,,,353.20,349.56,,364.41,355.60,366.11,352.13,361.50,363.93,366.49,,,,364.82,370.57,L7
2022-03-27 22:05:58+00:00,364.30,378.03,377.51,369.51,360.99,352.23,344.07,333.83,327.38,329.25,331.42,323.73,321.40,319.16,330.35,342.86,346.41,348.00,342.49,345.78,345.80,343.46,343.53,338.21,331.82,330.27,337.66,,361.41,359.70,368.81,361.62,363.56,360.70,367.16,367.04,367.43,366.05,368.58,371.07,374.33,351.06,342.84,347.28,356.50,361.12,365.50,361.52,359.06,361.16,370.08,370.25,380.08,378.27,390.86,383.42,L9
2022-04-28 22:05:47+00:00,375.66,380.59,376.40,377.37,370.40,363.02,362.60,349.79,335.16,334.04,334.66,326.26,324.04,325.58,328.05,333.47,339.65,346.79,354.58,352.29,,,,,,,,,,,,,,366.30,367.46,372.74,380.20,375.14,374.03,376.63,374.61,377.53,372.45,361.54,363.27,,,,,,,,,,,,L9
2022-05-06 22:05:53+00:00,375.10,381.13,383.97,379.20,380.73,376.52,367.11,355.99,342.49,338.65,335.13,335.46,339.11,338.41,329.38,318.20,333.17,346.65,348.40,349.61,351.68,351.53,352.55,349.57,349.49,353.50,357.08,,365.68,367.12,370.43,375.46,373.13,366.52,368.36,375.17,382.25,376.78,375.67,375.40,375.73,372.70,366.04,348.00,347.89,365.60,378.23,374.04,362.44,350.81,365.34,377.83,386.86,390.81,395.85,393.42,L8
2022-07-25 20:34:33+00:00,321.36,378.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.99,,,,,,,,,,,,,,,L7
2022-08-10 22:06:32+00:00,,,,,,,,,,,,327.08,322.80,324.63,326.11,325.22,339.37,336.84,344.72,347.10,338.80,333.69,342.35,345.53,352.51,349.46,331.50,279.22,,334.78,349.81,352.79,367.34,367.24,364.80,360.64,363.89,366.78,370.76,373.85,367.72,360.42,363.11,353.31,356.77,355.81,361.35,358.73,361.03,349.66,354.98,366.71,367.40,374.72,369.00,371.27,L8
2022-08-11 20:33:07+00:00,,,,,355.63,,,302.07,,,,,,,,285.52,297.75,309.18,,,320.57,318.46,309.70,,,,,,,,,,331.59,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-08-26 22:06:34+00:00,329.60,,349.57,344.21,336.97,338.97,330.70,333.04,310.69,314.33,322.54,322.07,302.61,290.03,291.94,294.78,305.17,303.36,318.98,324.93,311.38,299.11,303.34,308.45,315.32,,,256.20,,324.36,334.65,334.84,341.10,338.56,350.14,353.39,353.73,354.94,353.50,348.52,349.77,353.08,348.13,342.13,342.36,325.30,350.20,349.06,357.41,346.00,336.82,356.09,350.65,357.32,358.19,354.53,L8
2022-08-28 20:31:34+00:00,,,,,349.76,350.73,334.82,325.99,,,,,302.20,306.61,261.79,274.72,296.84,316.79,330.09,,304.54,318.40,,,,,,,,,,,,,,,,,,,,,,,316.08,,,331.48,,,,,,,,,L7
2022-09-03 22:06:16+00:00,349.49,359.09,360.51,356.48,355.33,339.31,333.42,325.18,323.95,321.69,320.59,314.55,319.45,318.20,306.06,301.97,308.47,311.86,319.17,316.04,313.40,339.10,332.05,324.16,298.25,279.36,,245.22,,333.69,347.52,352.80,362.95,349.77,352.30,343.36,356.05,366.36,365.47,363.25,358.81,343.07,342.49,337.24,331.97,331.98,340.53,342.88,346.21,334.37,337.89,,,,339.04,341.88,L9
2022-09-14 20:29:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.77,339.56,368.39,350.32,346.33,339.82,344.77,,385.47,370.09,,,332.71,329.46,,347.97,,329.85,340.22,331.42,329.03,380.17,347.12,353.53,,300.85,341.80,L7
2022-10-21 22:06:29+00:00,331.93,333.35,340.04,333.98,332.05,327.81,331.56,329.49,328.56,314.41,319.14,306.58,309.70,299.12,299.10,294.54,296.97,312.00,315.91,313.82,320.82,315.28,314.10,315.55,313.77,299.36,,279.35,,333.64,333.22,325.23,350.50,342.72,334.82,340.93,348.56,344.43,344.52,347.69,340.05,344.16,338.42,338.16,340.86,335.68,340.72,341.18,335.29,321.70,343.95,361.77,346.95,348.04,346.82,347.66,L9
2022-11-14 22:06:35+00:00,383.46,,384.81,371.67,359.08,354.93,355.19,355.97,356.56,343.66,332.44,324.09,333.10,339.39,329.87,316.09,320.69,336.99,341.55,346.58,360.58,366.97,,337.19,320.08,314.26,353.06,,364.63,362.45,367.46,364.94,358.32,358.57,363.66,358.70,363.53,369.92,372.20,370.57,354.95,346.57,361.56,371.95,372.90,367.19,354.34,338.68,346.90,352.56,366.09,364.57,358.88,359.11,367.78,376.75,L8
2022-11-26 20:26:24+00:00,365.11,,380.60,366.26,362.77,355.54,344.87,340.79,,,,,320.09,316.01,320.10,320.88,316.60,324.58,324.92,343.92,349.17,,,,,,323.30,,355.91,330.69,342.00,340.35,344.09,339.60,359.43,,,,,,353.16,354.00,360.04,369.91,366.35,362.62,350.55,342.13,,,,,,363.89,368.72,378.26,L7
2022-11-30 22:06:35+00:00,334.02,343.36,347.88,338.32,335.92,333.54,331.28,327.62,324.10,315.02,297.91,290.66,288.96,287.44,291.87,294.97,304.39,308.08,309.38,313.58,324.60,328.98,311.05,,,275.64,306.01,307.80,328.12,325.08,330.06,332.23,336.40,340.40,352.56,343.58,341.42,343.66,345.69,339.81,330.64,324.48,339.69,353.47,340.17,328.85,322.15,316.44,316.64,313.04,331.26,329.61,329.27,332.54,345.43,348.01,L8
2022-12-24 22:06:26+00:00,,,,,,368.27,359.47,356.07,344.88,339.82,338.10,326.38,314.94,321.77,330.12,324.89,329.60,341.33,349.09,359.52,335.05,300.32,314.77,330.26,331.53,279.68,278.00,290.77,321.45,342.77,346.94,348.97,341.90,358.47,368.53,371.58,370.52,371.83,363.49,357.36,362.92,369.40,379.71,370.42,377.79,354.26,361.78,356.57,366.28,361.91,361.77,368.17,354.86,367.39,373.02,382.31,L9
2022-12-25 20:16:02+00:00,374.59,,,,,,,367.45,368.67,365.49,342.10,320.27,324.86,325.91,,,,,,,355.16,357.45,354.72,353.23,334.88,,,,,,,,,,380.84,372.54,372.56,371.66,351.80,364.35,360.87,363.78,,,,,,,373.12,367.94,365.77,362.94,390.89,378.93,402.41,410.26,L7
2023-01-17 22:06:18+00:00,358.62,366.77,367.26,361.46,358.98,354.62,353.03,351.87,355.98,352.17,339.66,328.32,322.97,313.15,321.79,324.94,318.48,328.22,328.03,336.67,338.35,336.25,330.82,320.45,308.19,302.53,,,352.18,357.15,349.28,348.18,349.98,352.23,359.42,359.40,353.53,356.47,343.14,346.58,350.27,356.41,364.10,365.68,352.81,347.26,353.01,347.09,346.44,336.83,348.71,341.79,,358.27,374.68,381.40,L8
2023-02-24 20:15:22+00:00,,,381.02,,395.77,378.88,377.59,344.07,,362.63,,,,330.13,362.20,,,,356.66,358.29,348.51,373.89,365.63,,,,,,,,,364.03,346.73,,401.62,411.16,377.14,,,372.80,374.88,386.26,347.52,,334.31,343.90,356.93,385.53,,317.76,,,,394.40,408.22,407.95,L7
2023-03-06 22:06:02+00:00,354.31,362.35,374.14,368.73,363.78,366.72,366.95,362.83,348.64,349.20,341.54,335.38,320.35,325.78,333.66,338.36,349.39,351.01,357.05,360.73,343.84,320.67,316.99,330.63,317.22,,288.45,315.94,332.45,352.33,355.96,346.75,354.98,359.47,376.21,382.59,374.50,372.76,364.63,363.02,365.56,373.72,385.71,375.76,368.78,353.14,355.03,355.97,360.99,354.55,358.12,374.60,353.58,368.40,375.81,381.92,L8
2023-03-14 22:06:11+00:00,388.22,393.84,381.28,371.11,375.63,380.20,366.25,357.02,356.83,354.21,346.97,332.33,325.28,323.74,337.06,351.11,349.90,345.32,348.51,348.42,358.81,349.07,327.83,313.90,310.02,331.11,,,,368.89,367.74,370.04,357.18,354.92,369.34,376.64,375.68,362.78,358.86,363.41,366.52,368.15,367.43,375.58,366.24,358.02,357.82,352.83,347.98,347.55,362.60,361.76,369.02,369.41,385.89,392.92,L9
2023-03-22 22:05:52+00:00,353.01,,369.52,363.37,360.74,363.65,354.16,354.58,344.80,340.31,337.16,331.54,312.74,312.14,323.06,330.60,346.49,336.78,348.73,356.46,332.86,317.18,326.34,337.00,318.56,266.66,270.31,290.80,307.76,338.19,344.60,345.82,353.61,357.36,363.72,370.02,374.74,375.46,364.63,360.69,364.89,374.90,381.22,363.61,370.38,344.92,360.11,351.71,362.06,347.23,352.43,361.12,354.79,372.71,377.05,385.44,L8
2023-04-04 20:10:01+00:00,,,,,349.34,345.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
