dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2013-09-02 22:08:04+00:00,315.73,355.98,351.93,347.78,341.16,333.31,328.14,326.78,319.23,316.18,313.78,304.91,299.93,302.55,314.35,333.91,320.61,311.36,311.96,315.99,321.59,342.05,340.80,,318.71,355.08,367.33,350.71,345.53,353.16,353.49,357.15,352.09,345.24,353.07,347.43,348.50,350.55,357.36,366.07,356.51,355.34,348.28,344.85,347.49,341.69,342.96,340.28,333.56,300.70,348.51,362.41,366.65,354.40,368.28,376.87,L8
2013-10-28 22:02:06+00:00,311.27,345.50,348.04,345.60,339.53,333.31,328.14,323.00,317.69,312.96,310.68,305.15,302.36,303.00,309.64,313.97,303.22,301.10,303.70,315.99,321.59,319.24,324.41,291.86,311.74,333.17,343.13,343.31,342.93,347.72,348.83,349.29,352.09,345.24,353.07,345.46,347.12,347.08,350.53,356.53,354.22,354.16,349.54,346.41,346.21,338.06,342.96,340.28,331.50,308.10,346.44,356.88,353.69,347.64,359.48,356.91,L7
2013-11-21 22:07:37+00:00,318.41,347.69,349.60,345.51,339.56,334.53,329.39,323.94,319.72,316.28,316.06,308.34,308.06,306.38,310.37,311.63,304.56,306.36,311.59,324.71,331.92,321.66,320.90,302.61,313.31,335.94,345.39,343.59,344.55,348.26,349.34,350.00,351.27,343.25,349.96,346.08,349.27,349.26,350.61,354.56,354.88,357.68,351.25,347.32,348.88,343.14,342.00,339.22,332.94,312.37,348.05,355.97,355.76,350.53,360.16,362.27,L8
2013-12-07 22:07:38+00:00,315.00,340.77,341.86,340.02,334.57,328.32,326.51,319.84,317.45,314.39,313.37,301.84,303.40,304.56,306.07,304.36,301.14,305.39,308.65,316.25,331.92,321.66,320.90,282.39,313.31,335.94,345.39,333.89,339.25,343.76,344.31,345.96,349.16,341.62,345.05,343.67,351.19,349.42,346.13,348.88,350.93,355.39,351.18,345.14,344.70,344.93,334.17,334.11,328.59,316.98,338.75,355.97,355.76,350.53,360.04,362.27,L8
2013-12-15 22:02:21+00:00,315.82,340.80,341.97,339.57,333.69,326.51,324.28,319.84,317.45,314.39,312.21,302.72,303.57,302.92,303.61,301.87,300.20,305.26,309.52,315.14,323.39,321.66,320.90,281.75,305.84,332.69,344.68,334.26,338.66,342.72,343.57,345.42,345.58,337.33,342.31,343.67,351.19,349.37,344.39,347.68,349.93,353.88,350.17,343.83,343.98,343.53,332.55,330.34,328.59,316.98,338.75,349.73,351.30,349.46,359.42,362.93,L7
2014-01-24 22:07:09+00:00,326.84,341.67,343.55,341.26,336.88,331.25,326.74,321.40,321.97,320.52,316.78,306.96,307.80,307.18,303.36,301.25,302.25,307.96,311.75,318.34,325.04,318.37,316.10,284.69,305.84,332.69,344.68,334.26,339.59,342.72,340.00,346.31,348.13,337.57,340.68,344.01,351.63,349.08,344.17,346.95,350.53,353.64,351.57,343.83,343.98,343.53,331.11,328.38,329.50,323.20,338.75,349.73,351.30,352.50,356.74,362.93,L8
2014-02-01 22:02:54+00:00,329.07,344.66,345.83,341.26,336.88,332.96,329.18,323.54,322.83,321.55,318.66,309.45,308.83,307.33,305.17,304.04,304.84,307.96,311.75,319.93,326.48,321.69,315.81,287.93,302.71,331.46,343.37,334.82,340.17,342.98,341.22,346.31,348.52,338.56,343.89,347.43,353.37,350.29,346.86,349.29,352.70,356.04,352.09,345.52,343.98,343.53,334.78,332.20,334.76,328.45,340.63,347.93,352.00,355.47,363.68,371.02,L7
2014-02-09 22:06:57+00:00,331.17,344.54,345.55,341.05,337.33,334.04,329.10,324.46,324.92,324.38,320.81,310.56,308.79,307.89,306.30,305.11,305.79,309.46,313.26,320.62,324.88,320.44,314.74,290.16,305.13,330.65,341.69,334.49,339.58,342.18,341.59,346.80,349.22,340.10,345.34,348.07,353.26,350.33,347.17,350.01,353.56,356.10,350.98,345.66,345.50,344.40,337.16,334.75,337.52,327.76,337.81,346.12,350.00,354.59,363.21,369.47,L8
2014-03-05 22:02:49+00:00,332.68,341.55,343.23,338.17,334.64,333.23,328.03,322.48,323.79,324.50,321.11,311.39,309.45,307.35,303.59,301.75,303.89,308.57,311.82,319.53,325.54,316.12,308.54,290.77,306.34,327.43,336.87,330.02,335.52,337.18,339.74,344.28,345.57,337.10,342.32,347.64,354.03,349.62,343.69,344.41,350.18,356.03,351.50,344.33,344.51,344.35,334.48,330.90,336.60,325.85,335.67,344.04,346.52,351.35,362.17,369.95,L7
2014-04-22 22:03:12+00:00,332.68,342.34,342.27,336.91,336.73,336.37,331.49,326.22,326.32,324.05,320.53,311.02,309.45,307.35,303.59,304.46,306.20,308.52,310.81,319.86,325.54,313.68,308.53,290.77,303.78,330.70,336.87,330.02,335.40,337.44,340.47,343.75,346.91,340.27,346.12,349.09,354.51,348.79,342.59,342.54,350.18,356.03,352.35,344.68,343.02,343.03,338.52,335.11,338.94,328.96,337.73,347.36,351.71,355.59,362.17,369.95,L7
2014-06-01 22:05:38+00:00,336.54,343.17,340.83,334.80,336.58,336.11,331.25,328.83,328.67,326.59,321.16,310.81,307.20,305.75,303.32,305.60,308.96,310.08,310.61,317.92,321.36,314.78,307.56,286.82,301.04,332.44,338.10,327.44,332.84,335.46,339.12,344.05,346.64,340.69,351.09,354.61,355.74,348.87,343.03,343.11,348.29,351.30,348.65,342.98,343.11,344.26,339.45,335.77,341.15,328.36,336.04,347.73,354.74,360.60,370.61,375.36,L8
2014-06-17 22:05:44+00:00,346.76,349.84,345.93,339.03,344.18,345.97,338.57,335.85,334.75,323.12,319.43,318.54,313.50,311.24,310.13,312.95,315.07,313.32,312.70,322.85,326.38,314.78,307.56,299.79,305.44,334.81,336.62,334.67,337.89,338.45,343.48,347.57,352.63,349.62,360.49,357.86,352.37,349.21,345.53,345.56,347.97,346.22,344.84,348.86,349.46,345.49,347.82,344.60,348.63,336.51,342.33,351.08,358.11,363.68,374.02,377.98,L8
2014-07-03 22:05:50+00:00,346.76,349.84,345.93,339.03,344.18,345.97,338.57,335.85,334.75,323.12,319.43,318.54,313.50,311.24,310.13,312.95,315.07,313.32,312.70,322.85,326.38,314.78,307.56,299.79,305.44,334.81,336.62,334.67,337.89,338.45,342.96,347.02,352.76,350.04,359.51,357.33,351.84,348.82,345.43,346.03,348.03,346.75,346.52,348.86,350.36,344.89,347.20,343.58,346.65,333.34,340.11,350.71,356.12,360.13,366.92,377.98,L8
2014-07-27 22:03:38+00:00,345.99,357.27,344.54,343.84,346.58,348.26,344.28,337.64,335.34,319.62,319.22,320.04,313.30,311.80,312.36,316.65,315.72,310.60,309.30,320.78,324.57,316.87,309.03,300.90,305.44,333.74,340.30,338.63,339.80,340.45,347.45,347.96,352.24,350.52,360.24,358.93,351.83,348.47,345.81,346.80,348.44,348.78,348.08,351.41,352.12,348.41,348.83,345.68,346.65,333.34,341.76,350.55,356.97,361.19,368.05,376.54,L7
2014-08-20 22:06:06+00:00,349.98,360.01,333.37,341.80,344.94,348.04,343.28,335.92,327.44,310.66,312.62,314.94,309.98,312.85,307.14,312.26,310.36,306.76,301.24,311.25,294.98,299.12,300.06,290.70,295.26,338.50,344.87,335.37,337.06,337.84,346.70,347.09,352.36,351.28,359.67,355.56,346.23,345.59,342.67,343.70,342.98,343.11,347.19,351.51,351.55,346.95,348.12,345.00,342.58,325.83,341.11,350.83,356.57,359.50,360.29,365.35,L8
2014-08-28 22:03:39+00:00,354.10,364.49,340.75,342.92,345.09,347.16,343.17,335.04,328.22,310.66,312.62,314.94,314.73,316.20,313.70,315.27,313.33,311.60,307.13,314.21,309.98,308.82,300.06,290.70,295.26,339.02,350.45,341.56,339.78,338.47,346.33,347.41,352.25,351.28,360.02,355.62,346.23,345.59,342.67,345.58,345.16,345.94,347.55,351.92,353.97,349.31,348.19,344.82,342.58,325.83,341.11,350.83,356.57,359.50,360.29,365.35,L7
2014-09-21 22:06:08+00:00,359.54,357.12,336.99,339.65,338.76,341.48,335.94,325.89,320.42,301.74,305.80,306.56,304.61,305.46,305.48,318.00,307.67,307.09,303.44,307.61,298.69,303.01,289.67,266.91,265.74,340.12,356.47,344.14,337.31,338.41,344.25,345.55,350.57,348.07,356.67,352.34,345.00,343.48,341.31,345.23,342.83,341.57,343.92,349.32,350.78,349.98,347.13,345.06,338.92,323.09,338.97,350.24,359.19,357.78,354.74,357.53,L8
2014-09-29 22:03:52+00:00,354.56,357.13,341.79,342.65,340.47,341.42,335.94,325.89,320.42,310.18,311.71,311.70,307.61,307.24,308.64,318.06,310.34,310.39,307.26,310.39,298.69,303.01,296.70,288.04,265.74,339.70,354.31,348.60,337.31,342.74,347.35,347.41,350.74,348.07,356.67,352.34,346.29,345.68,344.70,348.08,345.18,343.46,345.82,351.11,351.77,351.12,348.14,345.06,338.92,323.09,341.75,353.35,360.92,359.24,353.27,354.54,L7
2014-10-31 22:04:11+00:00,354.56,359.26,343.61,345.56,333.96,335.42,326.60,316.37,311.75,307.50,310.87,311.39,307.45,306.92,307.06,310.03,304.11,306.46,303.36,304.55,295.77,298.84,292.78,288.04,255.24,326.22,354.31,340.02,334.07,341.12,347.13,348.41,350.28,345.35,353.05,349.38,344.44,346.18,344.82,349.19,345.07,342.20,344.25,351.90,354.30,353.56,346.05,342.50,335.98,317.73,340.70,351.03,357.27,355.62,353.27,354.54,L7
2014-12-02 22:04:24+00:00,354.12,359.27,344.76,343.96,333.96,335.42,328.01,317.20,311.17,308.53,312.37,313.32,311.00,310.03,311.02,315.24,309.01,306.46,303.36,304.55,298.33,302.32,300.56,299.98,275.90,325.54,351.39,339.68,334.65,339.84,346.72,348.41,350.28,345.35,352.10,349.88,349.15,351.63,347.98,349.70,343.66,341.10,343.97,349.69,352.65,353.81,346.12,343.57,339.96,317.23,340.00,353.32,359.72,356.30,350.87,350.04,L7
2015-02-12 22:05:51+00:00,347.98,349.14,342.61,337.75,331.18,330.70,322.97,316.63,310.21,313.52,314.58,310.70,311.70,310.69,311.74,314.80,311.34,309.59,305.96,305.15,296.12,298.38,298.83,301.09,282.29,323.44,343.88,336.28,332.07,337.66,344.23,345.93,348.82,344.65,352.10,350.84,355.20,356.59,352.83,352.25,346.88,342.39,343.68,345.63,347.55,348.22,344.01,341.56,341.25,321.70,343.25,358.12,362.82,355.83,348.91,345.76,L8
2015-02-28 22:05:48+00:00,342.41,344.45,344.22,338.29,330.07,330.13,320.88,313.55,306.61,312.51,313.96,313.83,312.46,310.53,312.18,316.83,314.39,311.22,308.07,305.18,293.33,293.90,303.41,307.95,292.59,320.69,335.41,333.66,331.23,338.07,343.72,344.85,348.33,346.73,353.88,356.22,361.67,362.05,357.17,355.28,349.42,342.62,344.65,343.02,342.17,342.64,345.62,342.41,343.08,330.68,350.40,365.02,367.06,358.02,351.48,350.15,L8
2015-04-01 22:05:25+00:00,332.91,343.27,342.20,336.41,330.29,331.31,324.21,316.21,307.21,307.54,311.38,315.32,315.53,315.19,316.89,316.45,320.86,315.20,312.81,308.73,299.71,299.20,309.39,316.91,306.39,311.29,328.74,327.81,334.68,333.35,338.89,342.13,348.99,350.34,357.93,360.51,366.82,368.50,359.68,354.23,349.59,341.67,340.53,339.28,337.27,329.01,344.00,342.63,345.59,332.22,351.03,361.17,361.14,357.73,358.71,353.86,L8
2015-04-25 22:05:18+00:00,332.91,343.27,342.20,341.85,330.29,338.23,327.56,319.85,310.81,311.04,316.04,319.08,318.21,315.19,316.89,316.45,325.61,321.67,319.58,315.30,307.57,309.33,319.18,318.50,312.45,313.22,332.31,327.81,334.68,333.35,343.07,343.09,347.87,350.96,363.02,360.51,366.82,373.81,364.38,360.34,355.84,341.67,340.53,345.29,342.78,338.58,348.68,344.52,348.10,332.22,351.03,364.29,362.74,361.38,363.32,353.86,L7
2015-05-27 22:05:30+00:00,336.39,343.27,342.20,341.85,334.13,339.44,331.26,321.70,311.62,311.04,316.04,321.59,320.49,317.58,320.92,322.05,332.05,329.94,328.43,320.90,311.68,314.24,319.18,318.50,326.33,316.59,332.31,333.34,338.74,334.30,342.78,339.85,343.60,350.35,364.75,361.94,362.85,372.06,370.74,365.57,359.50,348.65,340.53,345.29,344.29,337.03,344.53,342.11,345.04,328.89,346.60,362.68,362.37,362.32,363.40,353.86,L7
2015-06-04 22:05:12+00:00,332.26,337.61,336.79,339.38,332.91,337.24,329.42,321.44,311.75,309.98,311.26,317.26,316.07,314.92,317.00,317.41,327.25,329.94,324.71,319.92,312.26,315.61,319.46,316.07,322.48,315.02,329.73,330.75,340.42,335.08,342.04,341.07,342.57,348.17,362.25,356.31,356.72,365.90,366.92,366.25,363.91,351.97,343.79,344.07,342.64,332.44,342.12,339.70,340.49,322.11,346.93,360.40,358.49,360.42,363.77,356.97,L8
2015-07-22 22:05:37+00:00,332.26,337.61,336.79,339.38,332.91,337.24,329.42,321.44,311.75,309.98,311.26,317.26,316.07,314.92,317.00,317.41,327.25,329.94,324.71,319.92,312.26,315.61,319.46,316.07,322.48,315.02,329.73,330.75,340.42,335.08,340.49,338.48,340.21,345.88,358.16,353.56,355.41,366.18,368.18,367.24,361.97,348.18,342.97,343.30,343.03,328.87,337.58,336.37,340.29,320.94,343.88,357.44,355.29,358.12,362.36,352.13,L8
2015-07-30 22:05:48+00:00,333.42,337.61,336.79,339.38,329.40,333.88,326.63,320.40,311.21,307.57,308.50,313.32,313.27,310.73,314.38,317.41,327.25,329.94,324.71,319.92,312.26,315.61,319.46,316.07,322.48,315.02,329.73,330.75,340.42,335.08,340.49,338.30,338.95,342.74,356.05,353.21,354.58,363.94,365.69,365.14,359.50,346.93,342.73,343.30,343.03,327.82,336.32,334.53,339.20,324.99,341.93,353.69,353.36,357.09,361.19,356.21,L7
2015-08-07 22:05:40+00:00,333.42,337.61,336.79,339.38,329.40,333.88,326.63,320.40,311.21,307.57,308.50,313.32,313.27,310.73,314.38,317.41,327.25,329.94,324.71,319.92,312.26,315.61,319.46,316.07,322.48,315.02,322.45,328.04,335.12,330.37,336.19,338.30,338.95,342.74,356.05,353.21,354.58,363.94,365.69,365.14,359.50,346.93,342.73,343.30,343.03,322.92,333.78,331.32,334.90,319.12,336.66,348.68,353.36,357.09,355.32,346.64,L8
2015-09-24 22:06:01+00:00,327.17,322.85,324.28,334.12,322.87,328.74,322.64,317.55,308.45,303.39,303.92,307.37,308.02,303.48,305.61,304.41,313.90,313.76,315.74,318.17,316.62,323.02,322.86,307.94,336.69,298.77,315.97,323.51,329.53,322.82,331.79,334.16,332.51,336.97,351.87,347.89,350.30,361.86,360.22,358.38,353.58,342.31,338.49,338.17,338.23,316.57,327.62,328.14,332.06,312.07,326.41,340.92,346.40,356.42,353.05,339.48,L8
2015-10-10 22:06:02+00:00,332.31,320.89,319.29,334.14,321.11,327.70,323.96,319.43,310.03,304.51,303.21,307.13,309.87,304.12,305.37,297.19,306.14,308.00,315.15,320.53,319.56,326.12,325.41,300.39,308.88,306.33,318.17,322.75,329.12,323.28,331.17,333.88,331.94,336.67,352.27,350.48,355.35,365.45,362.09,358.71,353.52,344.45,338.64,338.45,337.99,317.89,328.56,329.09,332.01,313.71,327.94,340.06,343.56,355.50,351.51,340.39,L8
2015-10-26 22:06:07+00:00,331.15,331.22,328.39,324.97,321.68,321.88,320.49,316.51,307.40,302.93,297.71,301.55,306.31,304.42,306.57,299.03,293.21,294.09,308.46,316.39,312.69,318.76,314.54,278.48,279.96,304.98,318.47,326.24,330.46,325.62,326.18,332.88,330.58,333.50,346.18,349.56,354.32,359.68,357.73,354.27,348.10,345.33,340.27,332.89,333.65,313.97,325.76,328.01,330.85,317.71,331.14,335.17,341.59,353.91,350.57,347.66,L8
2015-12-29 22:06:09+00:00,323.88,331.97,331.36,328.51,320.60,321.72,319.96,315.37,304.85,300.35,298.98,301.26,304.36,297.15,299.57,293.11,292.03,300.20,312.90,317.47,312.56,315.17,307.60,263.43,286.36,308.67,320.67,326.17,325.40,323.56,328.23,333.73,332.22,334.79,346.43,348.47,353.46,358.87,354.34,348.73,342.00,340.70,339.48,334.20,330.78,315.58,325.30,326.59,331.39,322.50,332.57,334.22,339.46,351.61,349.56,348.47,L8
2016-01-22 22:07:45+00:00,322.41,331.97,331.36,331.37,322.82,322.93,322.01,317.43,306.62,301.51,300.38,301.87,304.74,297.85,299.57,293.11,295.89,303.64,315.56,317.81,313.88,315.59,307.90,263.43,282.90,309.84,323.01,327.31,325.40,323.56,328.82,337.28,333.97,336.53,349.62,351.28,354.03,355.40,349.18,344.62,340.33,343.00,339.44,332.89,329.22,319.94,329.15,328.09,329.81,325.29,334.36,333.57,341.41,354.69,353.12,350.28,L7
2016-02-23 22:07:54+00:00,323.07,338.82,337.34,334.32,329.31,324.77,323.89,317.89,310.44,306.54,304.95,306.68,307.36,301.25,302.93,298.78,299.99,307.38,315.56,317.81,313.88,320.44,312.04,263.43,287.44,309.84,336.33,333.36,331.75,330.83,335.03,340.29,334.73,339.68,351.29,354.69,357.42,358.22,349.73,345.91,342.10,345.61,341.21,335.80,332.81,330.08,332.62,333.87,337.81,334.04,343.09,339.82,345.03,359.07,366.12,357.58,L7
2016-05-21 22:05:38+00:00,327.08,349.14,345.94,340.11,335.24,327.48,327.74,320.64,314.58,309.15,310.61,305.34,302.10,295.73,298.55,304.04,309.33,315.41,317.75,319.73,315.05,315.52,306.95,,292.43,317.13,345.82,334.54,332.83,335.93,344.00,345.38,337.90,338.38,353.19,352.54,351.23,351.88,347.03,347.02,344.06,345.66,344.19,340.58,340.95,332.11,331.33,323.75,332.48,334.97,343.90,340.77,347.26,365.17,376.74,353.30,L8
2016-06-30 22:08:35+00:00,327.02,330.55,351.72,343.78,338.01,324.51,324.04,312.62,323.47,314.76,312.15,307.76,304.14,301.64,305.54,307.99,308.70,314.36,312.80,319.17,313.61,318.28,312.13,,298.19,301.39,354.00,335.23,342.32,339.52,341.30,343.42,332.90,330.86,352.33,356.21,352.34,352.38,344.39,350.18,347.58,347.50,351.39,341.30,341.13,330.29,328.13,322.24,333.95,338.88,341.34,339.21,346.87,361.62,386.77,351.04,L7
2016-07-08 22:05:56+00:00,327.02,330.55,351.72,343.78,338.01,324.51,324.04,312.62,323.47,314.76,312.15,307.76,304.14,301.64,305.54,307.99,308.70,314.36,312.80,319.17,313.61,318.28,312.13,,298.19,301.39,354.00,335.23,342.32,339.52,341.30,342.00,332.86,330.59,349.88,354.76,351.25,349.41,343.82,348.78,345.62,346.08,350.99,340.50,338.06,331.47,332.24,324.74,335.38,338.88,341.34,339.21,346.87,361.62,386.77,351.04,L8
2016-07-24 22:06:01+00:00,320.37,315.25,331.96,328.06,317.91,300.35,297.29,290.56,306.69,307.40,300.93,298.50,293.09,301.74,305.54,307.99,307.83,312.85,299.43,,308.05,318.61,313.14,,311.02,288.27,373.26,335.95,342.32,339.52,343.85,341.26,331.01,326.59,348.92,354.29,351.00,350.02,343.58,348.85,346.95,346.08,350.99,340.50,338.20,329.30,330.55,324.03,337.84,341.00,340.38,339.59,345.50,359.87,393.29,351.04,L8
2016-08-01 22:08:38+00:00,315.22,313.36,328.36,328.06,314.53,298.62,297.29,290.56,302.74,302.70,298.03,294.88,290.56,296.52,299.53,302.10,304.54,310.12,299.36,,308.05,305.17,304.96,,311.02,288.27,373.26,331.59,337.31,336.06,339.00,340.17,331.88,326.59,348.92,352.15,349.76,348.01,340.65,343.99,341.71,343.16,348.36,338.25,335.93,327.24,329.06,324.03,337.84,341.00,335.90,337.77,341.36,356.29,377.59,360.03,L7
2016-08-17 22:08:39+00:00,317.43,318.31,330.03,327.48,314.75,300.90,302.04,299.56,304.72,302.41,298.52,294.88,290.56,293.97,296.83,300.37,304.03,309.45,307.97,318.89,310.72,303.97,301.97,,311.02,288.27,373.26,330.46,336.32,334.45,334.06,339.35,334.66,331.83,351.31,352.96,351.54,348.68,340.65,343.99,339.57,343.40,347.85,339.84,337.43,330.06,331.10,326.31,336.84,338.93,336.92,338.20,341.36,356.29,373.81,363.58,L7
2016-09-10 22:06:15+00:00,321.43,317.49,327.79,326.00,310.55,304.73,305.40,306.00,303.96,300.44,295.96,292.52,286.86,289.32,290.11,293.79,302.12,309.46,317.02,331.87,319.55,296.81,296.03,274.31,321.84,288.27,337.89,328.03,332.49,331.07,334.11,340.11,343.20,342.06,357.75,351.49,347.87,345.25,336.80,338.66,337.36,344.62,351.49,343.93,340.24,331.98,335.27,330.25,337.75,332.74,339.43,335.58,342.75,343.49,353.59,359.68,L8
2016-10-12 22:06:21+00:00,321.43,317.49,327.79,326.00,310.55,304.73,305.40,306.00,303.96,300.44,295.96,292.52,286.86,289.32,290.11,293.79,302.12,305.15,317.02,331.87,319.55,296.81,290.78,274.31,321.84,275.09,337.89,323.50,328.99,328.26,331.75,337.79,341.50,339.00,351.35,347.32,345.14,340.81,332.18,333.54,334.49,340.38,351.49,339.49,340.24,331.98,331.67,330.25,337.75,332.74,339.43,335.58,342.75,343.49,353.59,359.68,L8
2017-02-09 22:07:55+00:00,341.04,348.59,341.49,333.81,323.14,313.91,313.52,321.45,317.00,307.70,303.34,301.78,292.55,289.73,292.73,297.66,307.58,306.08,325.35,331.87,325.31,310.59,294.66,292.34,316.76,261.92,343.21,326.08,326.26,326.80,330.38,341.63,348.66,351.40,353.78,346.19,342.52,336.81,326.51,327.87,332.64,341.77,358.75,343.80,354.12,345.59,335.15,339.59,343.88,335.37,354.36,339.91,369.06,338.85,349.43,359.34,L7
2017-02-25 22:08:05+00:00,342.94,352.31,344.16,338.35,330.06,327.48,323.64,326.38,320.16,310.95,304.39,301.22,293.19,292.61,299.03,299.76,310.37,305.62,325.42,344.84,337.22,316.31,296.22,292.34,316.76,261.92,343.21,326.13,324.23,326.39,334.09,344.31,348.22,347.61,351.82,342.58,336.56,331.74,329.71,331.79,336.21,342.64,356.90,342.24,355.28,346.79,336.07,342.25,346.08,335.96,367.73,,358.67,344.38,348.18,358.45,L7
2017-04-30 22:08:28+00:00,321.33,335.47,331.99,325.53,325.04,323.30,331.78,327.42,311.92,293.32,294.38,291.30,284.23,285.66,296.95,294.72,295.80,297.10,302.72,,,323.78,309.65,293.60,306.30,249.32,348.53,334.97,333.99,337.52,334.36,344.80,340.50,336.17,352.61,331.57,333.00,341.46,340.85,344.14,339.56,341.53,328.74,329.26,330.26,342.85,328.57,338.45,338.22,299.39,319.68,322.62,333.41,345.89,357.80,355.56,L7
2017-05-24 22:05:34+00:00,327.85,336.79,335.85,328.42,327.92,327.75,336.28,329.84,314.86,297.67,296.27,294.52,288.37,285.66,296.95,294.72,295.80,297.10,302.72,,,323.78,309.65,293.60,306.30,249.32,350.41,339.65,338.64,342.43,342.95,349.04,344.46,346.00,357.98,338.06,337.97,344.79,343.99,348.19,343.50,345.27,335.27,332.50,333.16,341.52,332.76,338.46,340.56,299.39,331.88,329.98,336.82,351.74,365.67,355.56,L8
2017-06-25 22:05:47+00:00,329.50,336.79,335.09,328.42,325.91,322.56,328.71,324.72,310.94,298.07,296.31,293.14,287.85,286.88,295.21,294.44,293.59,295.67,299.97,299.35,,312.90,294.28,293.60,306.30,243.83,350.41,339.65,338.64,342.43,342.95,347.89,341.93,337.80,349.38,339.84,339.21,344.79,343.99,348.19,342.40,345.67,336.89,331.68,333.07,341.52,332.83,336.31,335.96,293.03,331.88,329.98,336.82,351.74,365.67,355.56,L8
2017-08-12 22:06:04+00:00,328.29,339.15,339.00,326.08,325.77,322.56,334.44,327.35,314.69,300.73,299.02,297.04,292.09,291.86,296.64,293.44,293.18,298.98,302.61,306.49,312.51,305.27,289.08,293.82,315.25,271.63,342.73,339.58,341.25,349.26,353.51,352.80,347.09,344.06,351.90,342.66,344.26,347.67,344.74,343.91,338.08,341.32,336.11,332.57,335.15,342.00,334.07,331.93,331.12,295.66,332.31,338.19,343.24,352.84,365.25,356.26,L8
2017-08-20 22:08:38+00:00,327.37,337.79,336.67,325.90,325.77,322.56,331.85,324.38,312.77,300.56,299.64,296.93,292.26,291.61,297.74,294.05,295.71,298.98,302.61,306.49,304.90,299.76,284.68,293.82,315.25,278.74,338.94,336.84,340.52,344.71,349.51,352.80,347.09,344.06,352.10,344.12,343.92,343.73,342.59,341.50,337.13,340.62,336.20,331.65,334.60,342.00,334.07,330.49,329.43,303.59,331.75,337.65,343.12,352.38,363.82,359.96,L7
2017-10-23 22:08:40+00:00,324.87,335.74,335.05,321.40,325.29,321.33,330.13,321.06,310.05,300.49,299.05,297.03,294.26,294.99,300.09,294.05,295.71,298.68,299.94,300.74,303.83,301.18,285.84,289.11,298.74,285.51,336.18,336.50,342.63,344.71,349.51,351.88,346.16,343.53,350.87,344.74,345.56,348.03,345.06,340.13,335.33,338.62,335.12,329.68,332.36,340.52,332.08,328.50,327.23,303.59,331.75,337.65,341.83,353.00,363.84,356.98,L7
2017-11-08 22:08:39+00:00,326.78,340.23,339.24,331.21,329.06,324.54,330.13,321.06,307.11,301.38,299.76,296.28,295.81,298.82,301.84,298.53,299.85,297.32,294.97,300.74,303.83,295.84,282.32,284.38,286.36,290.97,328.23,332.25,343.66,342.99,347.25,348.93,344.30,343.53,350.87,348.02,347.86,345.74,340.59,335.27,336.26,340.59,339.93,332.84,336.77,332.62,337.74,328.50,327.23,306.70,334.56,342.68,343.66,350.88,358.69,354.15,L7
2017-11-16 22:06:16+00:00,329.99,344.79,343.82,338.55,333.34,329.53,331.38,322.07,307.98,302.96,301.72,298.73,299.04,301.31,305.82,304.33,304.65,299.62,298.36,303.19,308.41,295.84,289.08,288.83,292.46,298.87,333.56,337.38,346.97,346.15,350.46,349.51,344.11,342.54,351.59,350.30,351.04,348.57,344.10,338.66,336.50,340.44,341.05,337.20,341.02,337.78,338.44,329.69,330.19,312.36,338.26,345.40,347.23,352.68,361.10,358.32,L8
2017-12-02 22:06:10+00:00,330.87,352.07,349.35,346.66,337.30,334.36,332.80,322.90,309.35,304.93,304.95,302.13,301.99,304.28,309.80,309.71,308.75,303.10,302.44,307.50,314.27,295.84,295.76,296.68,296.91,307.57,337.50,340.53,351.04,348.73,350.44,348.81,342.40,340.73,351.65,353.76,355.02,352.69,348.10,339.68,335.65,340.70,342.64,341.92,345.93,342.86,339.24,330.84,332.08,321.46,343.15,349.68,350.94,353.30,361.45,364.73,L8
2017-12-26 22:08:16+00:00,329.82,352.07,352.80,346.66,342.15,343.48,334.47,324.89,313.05,307.28,305.81,302.91,303.77,307.52,314.81,314.50,312.66,305.16,302.12,307.15,310.89,296.09,302.16,300.50,303.32,319.97,338.41,341.83,350.79,351.27,350.44,349.91,345.12,343.43,354.45,353.68,357.04,356.19,351.42,341.71,336.44,340.11,344.06,345.09,349.20,340.33,342.74,334.12,334.19,326.72,340.71,350.66,353.98,353.81,361.09,364.73,L7
