dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,satname
2015-07-04 22:20:14+00:00,341.65,361.24,371.79,375.57,386.28,387.85,378.80,369.10,368.60,368.12,379.76,374.55,369.33,368.03,369.41,374.28,373.03,382.04,381.11,379.19,379.17,375.76,376.23,376.49,371.43,375.46,365.82,359.22,362.92,371.23,373.64,380.21,370.21,372.38,365.33,362.66,365.91,368.39,355.76,352.03,345.79,352.01,346.32,345.35,343.18,340.28,351.31,357.03,351.84,349.96,348.65,347.79,364.16,376.31,377.80,372.25,370.05,L8
2015-07-12 22:20:31+00:00,311.56,362.15,379.03,,,,,,,,,,374.73,383.95,377.72,391.49,387.07,383.35,389.32,380.95,376.75,381.79,387.17,375.22,379.31,382.04,377.20,364.91,364.61,379.76,388.87,,,,,,,362.66,368.35,370.74,361.80,371.11,367.46,349.23,346.73,347.87,360.18,357.73,349.99,350.65,,,377.36,383.67,399.54,,,L7
2015-07-21 22:14:21+00:00,,333.43,356.73,361.34,374.96,377.49,373.71,357.86,359.97,365.75,368.60,364.90,359.88,361.51,368.38,371.21,367.50,364.81,371.57,,,,,,,,,352.49,352.85,364.01,374.47,372.07,366.49,364.31,359.36,358.09,358.86,357.60,356.74,352.26,362.99,359.99,343.04,,,,,,,,359.79,362.80,356.57,363.54,377.69,380.31,374.57,L7
2015-07-29 22:14:13+00:00,,357.88,369.27,374.82,383.29,380.37,381.07,376.49,373.20,377.58,380.83,378.60,374.70,376.35,383.89,376.72,377.77,378.22,382.85,374.02,373.53,377.81,381.33,372.96,370.35,373.91,363.01,363.38,365.07,377.00,385.09,377.98,374.95,372.05,367.63,359.78,354.18,354.87,356.99,357.26,371.23,357.07,335.85,334.22,345.77,364.91,366.96,354.81,357.31,359.60,364.45,369.50,371.74,381.42,390.23,383.65,383.02,L8
2015-08-06 22:14:25+00:00,313.81,314.55,349.44,356.68,358.15,373.80,370.21,370.81,371.50,370.94,372.79,369.12,365.46,,,,,,,,,,,,,,,,,,,,,,355.20,338.52,345.24,,,,,,,,,,,,,,,,,,,386.19,379.79,L7
2015-08-21 22:20:33+00:00,334.58,333.37,346.35,352.81,365.23,374.97,379.88,373.40,374.07,378.23,389.87,380.50,380.16,379.23,379.94,383.22,378.09,379.66,382.90,379.47,374.84,377.54,390.79,386.72,378.18,375.54,371.06,370.45,372.99,380.12,388.26,381.64,384.77,375.41,374.93,364.62,354.54,360.82,366.31,366.23,371.83,379.68,374.58,361.81,360.00,359.24,364.93,367.34,364.32,362.10,378.80,381.50,387.00,387.63,394.13,392.83,400.88,L8
2015-10-24 22:20:52+00:00,339.70,354.04,371.67,375.45,380.84,371.93,376.70,364.90,365.47,365.98,371.53,374.50,368.90,376.93,367.04,370.72,374.91,374.86,377.63,381.17,380.21,375.77,373.40,373.06,374.27,371.08,367.87,361.18,366.56,383.97,376.92,366.51,363.46,370.42,366.94,354.73,352.32,363.34,360.90,359.11,379.61,386.45,367.42,347.83,354.10,367.88,374.42,374.03,367.30,368.09,376.67,380.20,384.49,393.49,391.63,396.34,381.51,L8
2015-11-01 22:21:15+00:00,337.60,362.30,,,,,,,,,365.31,367.10,367.66,362.62,362.24,364.40,372.05,378.70,384.59,378.34,372.51,375.03,378.38,367.31,368.34,363.71,348.41,340.90,344.38,,,,,,,353.92,359.03,359.42,366.37,370.67,365.27,361.15,367.94,353.51,352.09,358.82,368.96,374.92,372.88,370.67,378.37,378.70,,,,,,L7
2015-12-12 22:15:44+00:00,332.63,348.56,364.88,366.50,374.96,375.61,375.04,366.90,367.94,360.35,362.26,363.28,367.09,369.06,362.33,,,,,,,,,363.88,365.26,367.17,353.72,348.62,340.03,339.85,355.65,355.92,345.29,343.90,356.85,360.95,361.95,357.76,,,,,,,,,357.88,352.81,351.97,356.91,364.66,372.35,372.27,375.17,391.83,383.17,371.38,L7
2016-01-13 22:16:13+00:00,327.75,341.29,360.83,370.26,377.92,376.18,377.10,373.27,370.11,368.33,371.31,369.40,362.85,364.49,369.67,369.02,374.65,,,,,,,,,,,,,,,,,,,,,,377.46,380.72,,,,,,,,,353.59,359.91,365.86,383.19,389.19,395.96,395.86,392.09,372.54,L7
2016-03-16 22:20:36+00:00,345.15,354.12,373.05,377.20,385.46,388.38,382.07,378.72,373.65,372.83,375.32,378.54,376.25,378.79,374.89,374.59,378.49,379.47,389.07,381.30,373.14,367.90,374.94,366.17,361.41,366.27,369.61,373.45,370.21,377.86,383.48,377.76,376.44,377.65,381.54,380.16,382.47,385.90,391.30,386.66,390.61,389.05,385.99,367.55,365.59,371.43,378.05,374.89,374.15,386.82,406.93,404.61,403.01,417.38,419.36,406.34,364.43,L8
2016-03-17 22:16:43+00:00,335.93,346.05,365.84,374.56,376.39,380.56,380.62,378.41,,,,,,,,,,,386.36,378.18,367.77,366.03,375.89,375.80,366.48,365.52,361.49,363.93,362.66,373.47,377.58,373.19,370.86,,,,,,,,,378.96,377.08,368.77,368.18,371.47,378.86,378.37,379.10,385.22,396.20,403.12,412.42,416.22,414.16,,,L7
2016-04-09 22:23:00+00:00,,,370.72,374.19,379.57,379.63,382.24,373.65,372.08,374.64,380.93,382.52,379.53,371.85,366.04,368.78,380.28,384.78,389.25,382.35,376.70,379.25,376.15,,,,,,374.63,372.05,366.87,380.69,377.38,378.22,384.25,379.94,374.68,381.81,388.36,392.80,388.22,383.50,376.79,373.18,371.10,376.02,,,,,,406.07,406.35,403.90,403.86,400.66,398.18,L7
2016-04-18 22:16:54+00:00,322.51,338.62,360.08,367.14,377.57,368.19,,,,,,,,,,350.46,371.66,371.33,371.34,371.30,368.23,366.44,369.49,364.23,360.05,360.29,354.13,350.90,355.73,372.51,,,,,,,,,386.80,385.21,386.72,382.51,378.86,368.62,367.22,370.57,376.66,374.04,369.48,374.48,383.73,389.76,388.87,,,,,L7
2016-05-11 22:23:11+00:00,,,,,,,372.90,371.95,369.21,370.76,370.49,363.25,367.22,363.90,365.45,358.22,360.18,367.34,370.16,367.69,360.00,354.97,364.92,357.06,357.93,364.69,354.17,,,,,,376.86,383.40,373.68,380.47,380.57,381.70,392.83,400.25,397.91,389.05,386.55,378.39,374.45,376.17,376.66,382.89,380.51,,,,,,399.35,406.43,387.71,L7
2016-05-12 22:14:08+00:00,324.97,342.71,360.05,370.58,370.55,373.54,367.55,369.20,363.97,362.03,361.61,362.25,361.55,356.08,350.83,354.92,361.63,372.34,377.41,375.52,364.25,362.38,369.93,360.13,364.47,364.60,363.06,363.19,362.20,380.25,382.30,378.09,379.85,388.26,377.86,372.87,383.58,390.46,395.56,395.42,386.54,385.21,380.28,374.02,364.60,365.46,368.73,373.82,372.02,375.71,396.76,397.21,390.37,391.28,399.62,405.46,393.81,L8
2016-05-19 22:20:22+00:00,338.27,360.44,374.17,374.01,380.42,374.79,382.14,378.86,368.67,365.47,371.85,373.11,366.55,361.87,362.95,364.54,373.80,377.05,380.35,370.04,366.37,371.36,370.77,370.30,373.82,377.50,368.64,363.27,366.43,371.41,380.30,384.35,381.32,387.66,387.48,384.58,390.25,387.88,395.68,397.46,400.07,393.02,389.80,386.15,385.60,385.17,386.17,387.30,384.54,386.97,392.42,398.43,394.78,388.96,397.40,408.00,395.42,L8
2016-05-20 22:17:02+00:00,,,,,,,,,,,,,367.39,352.60,354.04,359.47,367.58,374.93,373.97,366.41,359.21,359.88,363.48,365.80,360.52,363.72,353.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-06-04 22:20:28+00:00,288.01,329.44,365.46,363.90,367.18,374.83,386.38,377.12,369.07,369.70,374.16,379.53,374.22,359.80,360.83,363.25,364.07,370.55,374.85,382.52,371.91,372.54,373.93,375.66,376.00,378.81,372.24,359.90,364.13,372.02,370.40,378.31,369.61,378.18,381.72,376.42,380.74,379.61,381.34,388.29,387.66,386.82,381.28,381.09,371.27,371.72,382.99,382.08,375.62,383.18,384.19,393.87,393.89,392.30,393.90,387.28,377.46,L8
2016-06-05 22:17:08+00:00,,,,,,,,,,351.96,369.57,372.88,369.17,358.11,358.87,360.02,361.18,369.32,,,371.11,364.29,373.42,370.58,371.83,374.51,,,,,,,,367.77,368.65,362.00,374.70,374.95,379.08,377.34,373.68,366.98,365.42,358.85,354.47,358.59,375.46,371.81,365.64,,,,,,,,,L7
2016-07-06 22:20:41+00:00,284.56,343.26,369.03,371.82,380.84,383.60,373.25,369.67,378.56,379.10,369.46,377.95,384.00,375.16,368.32,366.90,374.74,375.77,377.58,382.23,380.08,379.23,374.30,371.79,361.51,362.36,355.06,358.38,363.59,379.57,384.51,389.75,383.06,382.32,380.03,382.31,384.39,392.87,392.88,392.83,385.63,384.81,374.16,,,,,,,,,,,,,,,L8
2016-07-30 22:23:24+00:00,320.76,340.85,345.92,351.09,362.71,363.35,367.39,365.25,366.34,376.35,384.78,,,,,,,,363.00,361.78,363.86,366.55,365.81,362.98,359.59,359.25,354.89,356.02,361.84,381.72,387.19,380.73,379.02,384.85,,,,,,,,383.88,377.57,360.96,,,,,,,,,,,,,358.09,L7
2016-07-31 22:14:37+00:00,309.20,324.10,352.14,357.65,367.91,365.95,363.94,364.72,373.42,382.39,382.13,378.69,378.45,381.99,392.82,380.59,376.47,374.78,376.94,369.76,367.32,371.86,372.93,373.40,377.84,377.24,371.22,360.73,369.56,382.27,382.93,382.87,390.12,383.96,390.91,393.86,397.26,406.89,418.81,412.50,410.45,403.09,401.76,392.23,393.23,391.58,395.44,386.93,383.23,384.57,402.70,400.30,396.10,406.19,409.54,406.54,393.94,L8
2016-08-16 22:14:41+00:00,328.32,346.77,366.22,366.27,368.96,373.32,377.93,380.75,376.81,383.52,385.50,382.51,378.78,382.30,384.80,373.92,371.00,370.34,371.23,371.60,382.38,376.64,379.08,371.43,373.49,382.13,374.38,367.14,364.83,372.54,383.12,387.34,388.42,393.34,389.03,387.16,390.37,397.12,403.34,405.64,402.03,389.83,382.63,386.85,381.59,375.88,385.36,374.65,382.90,387.24,397.67,404.07,408.10,408.95,405.83,411.65,415.31,L8
2016-09-08 22:21:00+00:00,339.95,345.04,359.52,374.10,370.66,367.24,367.28,365.07,365.73,365.27,370.66,370.14,371.22,370.77,374.72,369.73,371.81,376.45,377.47,370.55,381.08,382.17,381.92,369.33,365.47,375.59,368.80,369.22,370.60,388.30,398.41,391.99,386.21,398.06,387.64,383.60,387.81,395.97,400.53,398.77,396.50,393.02,390.66,380.30,376.62,374.92,379.71,376.08,371.57,379.31,391.43,397.09,402.13,396.80,406.62,399.84,399.22,L8
2016-09-09 22:17:18+00:00,326.38,335.80,349.63,357.50,364.31,366.44,362.57,363.54,,,,,,,,,,359.55,369.86,366.18,371.16,378.97,381.50,371.22,367.54,372.66,362.49,365.87,366.35,385.17,392.24,383.16,,,,,,,,,382.88,377.77,375.18,367.33,365.33,374.35,372.25,371.58,368.57,371.00,388.53,390.92,395.86,395.53,402.94,,,L7
2016-10-18 22:23:31+00:00,343.51,354.28,,,,,,,,,377.61,380.63,379.00,372.49,362.87,365.76,370.60,381.44,385.03,390.43,390.74,385.46,387.86,391.90,392.68,397.54,391.49,387.61,,,,,,398.55,406.01,400.09,395.51,398.75,400.37,401.07,400.27,391.57,382.35,383.36,378.08,383.94,388.88,387.36,383.52,391.49,390.57,,,,,,,L7
2016-11-04 22:14:57+00:00,342.71,358.61,376.51,377.79,377.68,375.37,379.55,378.60,374.48,375.16,375.85,385.01,388.39,376.12,368.86,375.37,383.77,383.93,388.80,392.90,388.14,388.16,393.31,390.93,390.68,394.93,388.11,390.21,389.41,395.00,398.39,406.82,401.34,406.26,403.27,402.02,399.91,403.35,400.77,409.35,404.96,400.48,387.75,387.39,390.96,391.81,394.46,391.49,389.76,395.33,406.64,406.80,404.16,405.78,410.91,414.67,424.51,L8
2016-12-14 22:17:03+00:00,,,,,,363.27,370.41,367.50,370.34,374.75,368.35,368.05,369.23,369.20,370.68,375.59,380.03,385.21,380.75,384.26,382.48,378.82,,,,,,,,372.03,386.24,400.84,397.83,395.79,399.30,395.78,393.19,392.65,393.08,393.73,387.50,386.41,379.34,373.84,368.81,,,,,,,,381.17,385.17,383.90,378.97,394.95,L7
2016-12-21 22:23:11+00:00,334.61,,,,,,,,369.92,373.93,372.61,364.84,365.08,367.16,368.56,375.90,384.65,385.94,379.99,377.64,377.91,381.95,383.86,376.89,379.31,382.60,378.88,,,,,,420.94,414.78,415.94,411.02,407.74,413.37,413.14,410.04,404.64,400.59,399.83,386.82,381.86,380.38,384.27,380.28,378.71,380.47,,,,,,,402.00,L7
2017-01-30 22:20:50+00:00,338.70,347.70,371.40,380.17,387.88,397.06,383.89,381.73,367.99,368.16,372.76,371.97,379.98,387.33,385.37,386.85,387.95,386.04,388.07,383.97,385.68,389.38,397.30,397.15,395.26,401.32,394.17,393.06,387.09,397.48,403.82,407.82,403.26,410.20,409.67,402.37,402.73,395.03,397.62,398.69,398.15,393.99,378.07,377.96,369.63,375.79,384.20,390.78,384.44,381.15,393.65,401.46,395.01,395.38,393.91,,,L8
2017-04-04 22:20:20+00:00,346.55,354.11,372.74,383.85,380.43,380.91,376.69,380.20,373.84,379.81,385.25,376.91,381.84,390.70,381.94,387.99,394.92,394.84,396.75,394.62,392.72,403.16,409.84,407.64,412.76,416.27,417.47,416.59,422.73,430.27,434.67,422.32,423.15,417.67,415.21,410.00,405.30,405.22,404.18,404.66,402.65,397.17,393.48,388.80,385.71,377.99,384.90,383.66,373.67,379.71,389.93,395.97,395.71,391.47,392.58,393.37,394.86,L8
2017-04-20 22:20:11+00:00,332.48,343.37,360.93,371.82,369.36,369.65,379.06,380.21,380.98,374.65,376.35,375.73,369.91,369.99,385.01,386.49,387.62,389.13,396.66,396.45,392.00,392.65,397.40,395.38,394.58,398.16,398.81,397.23,405.83,412.33,415.43,405.86,403.77,401.91,396.96,389.40,384.54,381.65,385.10,383.44,388.22,387.27,381.58,375.07,364.64,365.95,368.07,363.39,366.03,365.44,382.54,394.35,395.62,391.95,395.30,392.40,395.86,L8
2017-05-06 22:20:07+00:00,336.32,351.25,369.60,371.52,380.42,379.48,376.93,371.12,376.05,380.22,375.47,378.14,382.97,392.27,381.87,384.72,396.49,393.61,396.80,393.13,397.82,403.00,406.77,407.36,416.40,415.11,411.94,403.57,407.77,424.45,422.64,417.23,412.77,416.84,405.14,401.91,398.98,396.76,399.18,395.96,391.07,390.46,387.41,375.78,370.09,372.85,377.36,374.08,376.26,379.45,392.51,395.71,392.04,392.89,394.10,389.82,385.82,L8
2017-05-14 22:23:16+00:00,,,372.38,378.78,389.77,390.56,380.36,386.67,385.73,374.07,375.62,382.91,387.46,392.48,384.54,392.32,391.93,391.85,394.38,397.88,400.41,401.04,,,,,,414.39,409.81,415.71,415.47,416.91,412.58,413.12,406.49,402.68,396.73,385.60,389.40,391.39,383.38,379.86,376.52,365.70,357.00,363.61,,,,,,388.39,389.94,392.00,387.77,383.74,387.38,L7
2017-06-08 22:17:12+00:00,,352.18,370.70,369.08,369.20,380.90,375.83,373.27,368.72,371.99,373.98,372.15,376.00,379.08,368.11,,,,,,,,,386.06,392.45,392.94,396.46,390.13,388.61,400.80,410.61,418.90,413.87,415.75,405.60,400.14,396.12,396.99,,,,,,,,,361.77,367.96,365.47,369.81,380.90,380.14,376.55,374.99,375.82,364.92,369.16,L7
2017-06-24 22:17:15+00:00,,,359.40,362.03,361.75,370.45,371.82,360.09,362.11,373.04,370.62,382.53,,,377.45,,,,,,,,,,,,,390.97,,395.80,397.86,404.05,393.21,389.62,389.66,381.45,386.88,381.51,381.65,374.87,367.63,356.11,,,,,,,,,346.99,360.45,357.64,362.10,355.04,348.34,345.98,L7
2017-07-09 22:20:35+00:00,327.35,342.33,366.12,372.57,380.32,381.54,389.53,394.26,392.05,395.25,400.62,395.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.89,386.16,378.65,379.36,379.06,381.49,386.90,389.80,384.04,391.35,,396.40,392.81,387.51,386.70,379.92,382.48,L8
2017-07-17 22:23:27+00:00,,,,,,,,353.43,365.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-08-02 22:23:25+00:00,303.49,345.04,352.94,361.25,363.72,371.77,374.76,382.64,374.15,379.33,379.54,379.90,380.00,375.18,378.28,376.37,,,,,,,,390.16,394.78,404.05,396.53,393.40,389.25,401.10,405.31,398.77,396.16,390.16,390.52,381.14,379.23,376.55,374.27,374.56,374.57,,,,,,354.48,360.85,365.43,361.32,386.14,383.08,372.18,377.56,377.63,372.71,369.06,L7
2017-08-03 22:14:35+00:00,328.04,344.10,367.17,376.15,381.36,387.71,390.21,390.47,388.12,389.59,387.53,393.05,395.93,398.69,395.70,393.86,397.18,400.45,407.95,403.02,407.69,413.12,413.61,409.22,408.38,416.08,416.14,405.27,408.06,414.00,413.29,403.87,405.07,402.25,401.80,393.06,389.87,384.89,389.51,384.68,378.19,375.01,371.62,368.39,370.42,375.83,380.72,383.16,382.11,381.87,395.96,395.38,388.81,384.77,385.00,383.79,386.33,L8
2017-08-18 22:23:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,374.93,376.15,390.45,378.96,384.04,385.26,385.77,383.16,383.97,374.09,365.41,361.33,359.35,359.45,363.41,362.70,360.67,362.27,,,,,,,364.62,384.73,389.34,383.93,390.77,378.79,378.81,376.58,372.29,L7
2017-09-03 22:23:24+00:00,324.62,332.14,347.95,356.07,359.21,363.40,364.40,364.30,367.91,373.66,376.95,,,,,,,,404.22,402.63,403.83,401.50,403.73,402.51,404.90,405.45,398.52,392.29,386.25,394.06,397.36,396.72,393.05,388.93,382.23,379.76,,,,,,,350.57,361.08,357.56,358.89,364.65,370.14,366.16,371.93,380.42,380.11,377.79,375.32,375.73,370.91,368.01,L7
2017-09-27 22:21:00+00:00,332.35,347.55,364.59,370.82,372.46,378.28,377.68,375.68,374.31,380.19,382.09,382.51,383.58,384.52,392.43,389.32,393.46,398.45,405.11,405.46,405.13,405.47,406.20,406.28,408.57,404.38,399.74,394.84,392.15,397.08,395.89,393.49,393.11,388.05,385.34,370.40,372.18,377.62,371.65,371.97,370.95,366.75,366.49,357.92,360.37,355.91,363.50,366.82,360.18,367.19,383.32,380.08,386.03,389.70,390.20,385.79,388.97,L8
2017-11-30 22:20:56+00:00,,,,,,,,,,,387.19,386.54,383.14,384.94,393.38,396.53,406.29,410.51,418.92,420.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-12-01 22:17:05+00:00,360.93,372.55,387.67,395.11,395.97,401.18,398.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-02-03 22:16:15+00:00,339.16,358.45,377.27,382.28,,,,,,,,,,382.14,384.67,386.16,384.49,392.98,399.84,403.09,397.17,395.55,396.76,399.77,398.20,401.69,392.82,384.72,381.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-02-27 22:14:19+00:00,347.74,358.67,385.14,389.17,397.62,398.23,392.52,393.00,391.61,390.92,392.47,392.24,391.63,391.46,394.65,399.23,401.65,405.18,409.88,409.35,404.89,407.42,412.24,412.42,412.43,413.25,404.57,399.16,400.87,407.24,404.18,403.36,399.34,393.99,390.82,383.64,384.07,383.05,374.22,372.40,367.56,362.41,360.90,358.09,359.43,358.04,362.94,366.91,367.81,369.51,385.01,,,,,,,L8
2018-03-06 22:20:26+00:00,357.81,366.26,392.64,390.70,395.18,390.57,389.93,394.20,396.35,400.31,400.26,396.45,397.70,398.04,399.52,403.93,408.82,412.03,414.42,417.33,409.48,411.66,415.51,415.18,415.38,418.03,413.62,405.29,399.08,409.89,413.53,410.86,401.31,394.88,392.21,389.00,387.29,380.84,381.63,379.72,369.43,363.92,360.57,359.45,362.28,367.08,373.26,374.95,375.19,383.32,387.67,387.50,383.68,384.12,391.30,411.48,393.24,L8
2018-03-30 22:21:46+00:00,319.17,,,,,,,,374.56,375.45,377.60,380.95,377.72,381.91,382.91,385.11,385.21,390.18,398.38,400.98,397.40,395.01,401.68,400.85,400.86,407.73,399.55,,,,,,,379.34,376.60,374.25,372.54,363.80,363.40,360.11,351.89,346.05,343.89,348.48,342.95,349.47,358.00,358.07,359.64,367.49,369.43,,,,,,381.13,L7
2018-05-01 22:21:14+00:00,301.04,352.32,375.87,368.97,379.60,386.42,376.45,372.39,377.68,373.84,377.88,371.75,370.52,371.27,375.30,368.66,,,,,,,391.01,394.84,396.27,395.59,389.70,379.05,379.71,381.39,381.17,382.31,377.26,378.30,376.40,371.94,371.67,366.88,359.29,359.09,358.65,,,,,,346.24,343.99,346.91,359.97,367.66,372.61,374.73,375.59,373.05,372.91,386.84,L7
2018-05-17 22:20:58+00:00,,,,,,,352.38,356.44,360.51,369.49,372.59,364.51,376.27,377.18,376.88,372.30,373.28,380.42,384.17,388.71,387.94,384.27,385.75,381.34,376.73,382.08,,,,,,,,,364.31,358.49,362.11,361.25,,,,,333.47,329.36,324.50,330.97,332.97,334.01,330.71,346.97,,,,,350.70,353.25,363.14,L7
2018-06-02 22:20:42+00:00,,,,386.14,398.55,403.29,415.20,416.24,412.58,403.12,405.66,396.29,396.03,401.49,402.22,392.42,394.09,396.74,,,,406.88,408.30,,,,,,,402.78,404.99,405.73,394.99,392.30,388.34,383.81,382.14,379.67,375.64,375.59,370.21,358.05,355.93,353.21,352.93,356.12,366.57,368.14,,,,,365.26,369.95,373.23,374.74,397.19,L7
2018-06-03 22:13:23+00:00,,,,,,,,,,,,,,,,,,,,,394.80,399.31,410.58,407.05,,,,,,393.69,395.34,,391.17,391.56,381.92,367.82,375.54,378.40,374.85,375.93,375.06,374.27,360.68,359.30,359.27,360.23,368.17,369.12,370.32,372.10,380.60,384.22,381.45,384.78,383.82,381.41,403.86,L8
2018-06-19 22:13:33+00:00,,,,,,408.98,406.98,400.12,397.82,399.78,404.13,396.80,387.58,390.80,396.12,389.70,388.55,389.68,399.40,403.59,404.72,409.66,419.23,,,,,,,408.43,412.77,409.68,408.81,402.62,396.01,395.51,386.64,383.89,379.06,372.45,370.60,359.96,362.24,353.58,355.83,357.81,361.37,371.76,374.86,369.50,386.95,384.08,380.32,373.76,,,405.48,L8
2018-06-27 22:14:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,391.81,391.45,393.74,383.53,380.05,387.69,402.17,,402.68,400.16,393.91,388.05,389.39,384.19,,,,,,,,,,352.27,351.86,352.62,,,,368.96,,,,L7
2018-07-12 22:19:56+00:00,,390.75,410.36,405.23,408.47,410.90,410.49,408.03,407.21,401.70,394.57,389.35,390.62,390.85,393.27,394.32,393.64,404.97,403.30,404.74,408.25,404.81,408.35,406.84,401.31,401.66,389.52,382.19,387.57,392.81,394.81,408.00,397.70,398.14,389.32,389.01,386.74,385.95,386.09,375.38,359.29,356.66,351.73,345.92,341.39,346.49,349.55,356.15,342.26,352.74,364.75,379.28,375.96,371.61,368.37,357.81,372.17,L8
2018-07-21 22:13:49+00:00,,381.31,398.65,405.53,409.55,414.47,415.15,406.30,399.77,398.87,397.26,395.04,395.32,399.67,403.37,399.98,400.61,399.56,406.08,404.90,407.43,405.46,403.04,392.91,391.07,392.82,393.10,391.40,391.90,415.60,417.68,407.22,407.87,407.50,405.32,397.53,391.86,390.04,386.60,378.38,373.40,368.28,367.11,354.51,355.59,359.37,362.31,361.38,364.62,365.49,381.15,380.05,372.52,377.37,378.27,379.54,385.63,L8
2018-07-29 22:13:28+00:00,357.97,387.43,404.93,411.43,,,,,,,,,,404.05,405.47,405.63,406.36,408.23,409.08,422.58,415.03,413.21,416.30,418.55,414.66,421.31,410.11,403.19,403.21,,,,,,,,,,384.95,379.51,378.85,371.99,372.71,359.36,359.49,360.18,375.73,374.84,365.57,377.26,381.53,382.49,380.74,,,,,L7
2018-08-05 22:19:32+00:00,,,,,,420.03,420.12,431.51,410.52,426.58,421.73,422.26,419.82,414.78,412.43,415.23,414.22,404.41,414.78,418.65,418.93,425.04,425.39,420.30,418.68,,,,,,435.31,428.07,422.05,404.66,411.91,404.41,404.85,399.33,395.53,392.73,387.23,380.36,382.17,379.42,375.88,377.81,385.30,380.48,380.17,,,,,,388.97,395.39,399.74,L7
2018-09-06 22:18:53+00:00,331.90,349.42,371.34,379.98,388.74,385.33,379.49,381.36,380.41,379.84,375.63,378.50,376.85,386.74,373.29,376.44,386.05,383.44,,,,,,,379.18,386.43,378.90,375.38,377.20,391.58,393.51,389.37,385.55,389.49,386.90,378.86,374.36,372.98,367.42,369.21,364.14,361.04,,,,,,,352.67,355.36,368.97,375.45,367.02,372.89,370.19,368.44,372.89,L7
2018-09-07 22:14:12+00:00,340.91,363.09,379.04,384.06,392.62,386.88,385.50,390.10,396.53,401.14,394.45,396.17,392.36,393.33,394.12,393.98,393.32,397.44,403.33,399.38,401.99,406.95,411.18,407.94,406.83,405.75,397.90,397.97,394.24,404.71,409.48,407.92,410.08,404.76,400.46,387.66,383.35,385.00,378.00,374.26,370.08,365.30,359.67,356.18,355.16,357.59,368.36,370.63,364.80,364.15,373.78,380.04,383.24,381.48,372.93,376.60,374.57,L8
2018-09-22 22:18:32+00:00,327.65,336.55,360.64,357.42,377.93,383.88,375.73,364.87,360.63,365.59,364.03,360.81,368.45,370.82,368.56,366.80,370.00,370.96,373.68,,,,,,383.92,385.43,378.73,379.55,387.80,409.01,405.53,401.46,393.99,392.88,387.47,383.70,378.25,372.04,369.66,356.78,354.51,349.69,342.67,,,,,,339.20,353.41,371.86,376.08,379.59,376.18,370.65,365.79,360.22,L7
2018-09-30 22:20:31+00:00,353.73,371.67,390.23,391.20,398.26,399.68,405.20,401.88,398.09,396.44,,,,,,,,,,,,,,,,,,,,402.22,416.04,411.73,408.54,407.78,406.99,393.41,396.11,390.67,389.94,370.53,363.52,359.91,358.81,355.92,354.61,356.95,356.56,357.02,,,,,,,,,,L8
2018-10-16 22:20:38+00:00,,371.61,385.91,398.06,394.70,405.24,386.21,382.95,376.29,376.27,383.94,389.70,393.39,386.63,380.54,373.08,391.82,382.32,390.30,380.80,386.59,392.34,395.54,390.75,387.51,385.21,367.15,364.06,367.24,391.03,402.88,403.85,402.31,400.56,397.96,390.58,391.76,386.72,383.23,378.64,371.00,357.83,354.03,352.25,351.95,352.82,357.04,355.21,350.91,356.99,369.63,368.41,360.60,,,353.85,350.40,L8
2018-12-28 22:14:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,403.55,398.32,403.27,401.90,412.35,413.07,405.41,,,,,,,,,,,,,,,,,,,,,,,,,,L8
