dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,satname
2015-08-21 22:20:33+00:00,323.58,342.84,363.92,368.25,373.44,377.71,376.16,369.18,366.85,367.43,371.77,369.68,367.58,368.49,368.07,375.14,373.08,374.04,376.76,376.68,374.66,372.86,376.48,373.14,370.02,371.55,365.58,361.35,364.99,373.21,379.04,374.21,370.76,367.07,363.05,356.79,356.73,363.00,364.44,360.61,356.14,355.49,348.43,343.82,346.63,348.65,354.50,354.50,352.11,355.66,361.94,364.75,365.81,368.64,371.85,374.88,376.35,L8
2015-10-24 22:20:52+00:00,325.57,343.40,363.79,367.60,373.74,377.27,376.03,367.99,366.48,368.27,372.38,370.90,368.28,369.73,368.12,375.83,374.33,374.59,378.02,378.00,375.71,373.94,377.03,373.77,372.61,373.24,366.81,361.10,364.97,374.36,379.09,373.26,369.98,367.96,363.69,356.94,356.93,364.07,363.40,359.81,358.86,359.53,350.65,343.71,346.98,352.55,358.43,359.28,356.12,358.73,364.52,366.74,368.31,373.34,375.22,377.87,378.27,L8
2015-11-01 22:21:15+00:00,327.75,344.51,363.34,366.60,374.03,377.66,376.74,368.60,366.57,368.69,372.69,371.79,369.04,369.41,367.48,376.01,375.77,376.37,379.56,378.21,376.15,375.92,378.29,373.41,371.79,371.27,363.33,357.73,361.76,374.05,379.60,373.27,370.88,369.01,363.87,357.12,358.27,364.09,363.37,360.55,359.40,360.05,353.76,345.98,349.59,355.25,362.21,361.96,358.55,360.03,366.14,368.18,368.97,374.37,376.46,379.69,380.10,L7
2015-12-12 22:15:44+00:00,328.36,344.88,363.50,366.58,374.10,377.15,376.78,368.11,366.86,366.72,372.36,371.65,368.92,369.54,368.28,376.01,375.77,376.37,379.88,378.86,376.17,375.70,378.35,372.05,370.97,370.75,362.13,356.72,359.34,369.77,377.32,371.51,368.13,365.40,363.46,357.12,357.40,362.52,362.02,358.91,359.71,360.56,353.53,346.13,348.81,354.51,360.54,360.57,357.73,359.64,365.97,368.64,369.34,374.46,382.31,381.26,378.18,L7
2016-01-13 22:16:13+00:00,331.01,343.18,359.88,365.41,373.62,375.76,376.24,369.09,368.89,369.59,372.81,370.92,368.34,370.03,370.50,372.55,374.16,375.25,379.91,378.25,375.27,376.54,380.98,372.79,371.28,370.28,360.81,356.17,356.98,368.99,376.08,370.82,366.99,365.22,363.49,355.80,355.16,358.97,364.13,364.38,370.19,368.87,357.77,349.34,352.99,362.71,366.63,364.78,361.23,362.88,369.80,375.46,376.88,382.87,390.23,387.80,380.53,L7
2016-03-16 22:20:36+00:00,336.57,352.06,367.61,372.35,379.80,378.02,377.73,370.95,369.29,366.87,369.15,370.56,368.55,370.38,367.23,369.68,375.03,377.68,383.76,380.27,375.29,372.90,375.57,367.61,367.32,367.06,359.90,356.04,355.30,367.23,372.02,366.73,361.73,363.99,368.44,362.44,363.94,366.61,374.01,374.29,378.50,378.88,373.78,356.30,357.26,366.04,369.83,369.16,363.98,368.48,378.50,383.81,387.24,395.50,399.67,394.49,372.46,L8
2016-03-17 22:16:43+00:00,336.46,351.06,367.25,372.79,379.11,378.53,378.31,372.44,369.29,366.87,369.15,370.56,368.55,370.38,367.23,369.68,375.03,377.68,384.41,379.75,373.41,371.18,375.65,369.24,367.15,366.75,360.22,357.62,356.77,368.79,373.41,368.34,364.01,363.99,368.44,362.44,363.94,366.61,374.01,374.29,378.50,378.90,374.61,359.41,359.99,367.40,371.63,371.00,366.50,371.27,381.45,387.03,392.28,399.64,402.57,394.49,372.46,L7
2016-04-09 22:23:00+00:00,336.46,351.06,367.83,373.03,379.19,378.71,378.96,372.64,369.85,368.43,371.11,372.56,370.38,370.62,367.04,369.50,376.08,379.45,385.38,380.27,374.07,372.80,375.75,369.24,367.15,366.75,360.22,357.62,359.75,369.44,372.10,370.81,366.69,367.55,372.40,365.94,366.09,369.65,376.88,377.99,380.93,379.82,375.04,362.17,362.21,369.12,371.63,371.00,366.50,371.27,381.45,389.75,394.62,400.35,402.78,395.72,377.61,L7
2016-04-18 22:16:54+00:00,334.47,349.28,366.72,372.19,378.96,377.21,378.96,372.64,369.85,368.43,371.11,372.56,370.38,370.62,367.04,366.33,375.34,377.83,383.04,378.77,373.09,371.74,374.71,368.41,365.97,365.67,359.20,356.50,359.17,369.95,372.10,370.81,366.69,367.55,372.40,365.94,366.09,369.65,378.53,379.19,382.09,380.27,375.68,363.24,363.05,369.37,372.47,371.51,366.92,371.73,381.77,389.75,393.80,400.35,402.78,395.72,377.61,L7
2016-05-11 22:23:11+00:00,332.79,345.73,365.90,371.64,378.64,378.09,378.33,373.82,370.60,369.38,372.06,371.40,370.59,369.62,367.68,364.21,373.05,375.73,381.24,376.16,369.17,366.92,372.28,365.43,362.23,364.79,358.62,359.22,360.65,367.15,370.89,371.89,369.37,370.79,374.08,375.38,374.92,376.79,387.35,389.13,390.87,384.61,381.05,371.30,369.31,373.13,373.62,372.60,368.13,372.67,383.48,393.18,395.35,401.73,404.07,397.74,378.85,L7
2016-05-12 22:14:08+00:00,331.49,345.22,365.06,371.49,377.49,377.44,376.79,373.16,369.49,368.16,370.32,369.87,369.08,367.36,364.87,362.67,371.15,375.05,380.60,376.06,368.35,366.16,371.89,364.55,362.60,364.76,359.36,360.02,360.91,369.33,373.18,373.13,371.11,374.29,374.84,374.88,376.65,379.53,388.72,390.18,390.00,384.71,380.93,371.75,368.52,371.85,372.81,372.80,368.69,373.18,385.69,393.76,394.64,399.98,403.43,399.02,381.34,L8
2016-05-19 22:20:22+00:00,332.46,347.40,366.20,371.81,377.85,377.11,377.46,373.87,369.38,367.77,370.54,370.34,368.72,366.58,364.59,362.93,371.53,375.38,380.56,375.20,368.07,366.90,371.73,365.37,364.20,366.58,360.69,360.56,361.70,369.63,374.36,375.00,372.57,376.52,376.94,376.50,378.92,380.92,389.71,391.22,391.68,385.90,382.19,373.81,370.96,373.76,374.72,374.87,370.67,375.15,386.65,394.34,394.66,398.41,402.68,400.31,383.35,L8
2016-05-20 22:17:02+00:00,332.46,347.40,366.20,371.81,377.85,377.11,377.46,373.87,369.38,367.77,370.54,370.34,368.55,364.83,363.27,362.50,371.03,375.32,379.74,374.10,366.96,366.03,370.70,365.42,363.74,366.22,359.75,360.56,361.70,369.63,374.36,375.00,372.57,376.52,376.94,376.50,378.92,380.92,389.71,391.22,391.68,385.90,382.19,373.81,370.96,373.76,374.72,374.87,370.67,375.15,386.65,394.34,394.66,398.41,402.68,400.31,383.35,L7
2016-06-04 22:20:28+00:00,326.90,345.15,366.12,370.93,376.67,376.86,378.45,374.23,369.34,368.01,370.99,371.49,369.18,364.27,363.00,362.58,370.26,374.72,379.20,375.03,367.51,366.75,371.06,366.56,365.10,367.62,361.13,360.47,362.00,369.93,373.80,375.47,372.20,376.75,377.63,376.48,379.18,380.73,388.67,390.85,391.10,386.01,382.08,374.72,371.00,373.50,375.75,375.77,371.22,376.15,386.34,394.29,394.57,397.65,401.70,398.68,382.62,L8
2016-06-05 22:17:08+00:00,326.90,345.15,366.12,370.93,376.67,376.86,378.45,374.23,369.34,366.23,370.83,371.64,369.18,363.66,362.59,362.33,369.35,374.12,379.20,375.03,367.87,366.50,371.29,366.96,365.78,368.31,361.13,360.47,362.00,369.93,373.80,375.47,372.20,375.63,376.50,374.67,378.62,380.01,387.60,389.35,388.93,383.90,380.23,372.96,369.16,371.84,375.72,375.33,370.66,376.15,386.34,394.29,394.57,397.65,401.70,398.68,382.62,L7
2016-07-06 22:20:41+00:00,320.89,344.49,366.58,371.52,377.32,377.74,378.25,374.54,370.66,368.31,371.63,373.27,370.87,364.26,363.19,362.74,369.84,374.29,379.03,375.75,368.98,367.66,371.57,367.75,365.40,367.83,361.28,361.86,364.95,374.89,377.92,380.31,376.92,380.43,379.40,377.34,381.42,384.40,388.13,389.70,388.56,383.99,379.62,372.96,369.16,371.84,377.95,378.15,372.74,378.90,389.44,397.03,397.36,400.86,402.94,400.89,384.22,L8
2016-07-30 22:23:24+00:00,320.02,344.44,364.92,369.39,375.63,376.32,377.17,373.65,370.19,369.20,373.13,373.75,371.76,364.24,362.47,362.12,369.36,374.29,377.58,374.48,368.55,367.57,371.09,367.32,364.87,367.05,360.64,361.13,364.60,375.65,379.08,380.36,377.16,380.92,379.40,377.34,381.42,384.40,389.31,390.70,388.56,383.98,379.43,371.76,369.16,371.84,377.95,378.15,375.13,382.06,393.37,399.01,398.53,401.67,403.95,402.36,382.16,L7
2016-07-31 22:14:37+00:00,318.82,342.18,363.65,368.21,374.86,375.28,375.85,372.75,370.55,370.52,374.03,374.30,372.43,366.01,365.50,363.79,370.01,374.33,377.52,374.09,368.46,367.90,371.23,367.82,365.95,367.90,361.60,361.09,365.10,376.31,379.51,380.64,378.45,381.23,380.68,379.18,383.18,386.90,392.26,392.88,390.75,385.57,381.30,373.62,371.57,373.82,379.89,379.13,376.03,382.42,394.70,399.17,398.22,402.32,404.65,402.96,383.63,L8
2016-08-16 22:14:41+00:00,319.77,342.64,363.88,368.04,374.32,375.10,376.04,373.48,371.18,371.70,375.07,375.12,373.01,367.50,367.26,364.64,370.09,374.00,377.04,373.90,369.45,368.52,371.79,368.10,366.53,368.99,362.67,361.69,365.07,375.97,379.87,381.31,379.36,382.33,381.51,379.98,383.90,387.92,393.27,394.04,391.77,385.90,381.40,374.72,372.48,374.01,380.44,378.68,376.72,383.02,395.08,399.72,399.32,403.15,404.78,404.05,387.15,L8
2016-09-08 22:21:00+00:00,321.60,342.85,363.52,368.54,374.02,374.45,375.31,372.78,370.68,371.17,374.70,374.67,372.86,367.77,367.88,365.03,370.22,374.19,377.07,373.66,370.23,369.43,372.46,368.19,366.46,369.46,363.14,362.38,365.53,377.00,381.55,382.28,379.93,383.64,382.07,380.31,384.26,388.65,393.88,394.43,392.17,386.41,382.06,375.15,372.83,374.08,380.37,378.44,376.25,382.61,394.67,399.45,399.60,402.44,404.96,403.58,388.36,L8
2016-09-09 22:17:18+00:00,322.00,342.27,362.45,367.69,373.27,373.83,374.33,372.07,370.68,371.17,374.70,374.67,372.86,367.77,367.88,365.03,370.22,373.14,376.59,373.16,370.29,370.03,373.03,368.39,366.53,369.68,363.09,362.67,365.60,377.63,382.44,382.35,379.93,383.64,382.07,380.31,384.26,388.65,393.88,394.43,391.45,385.83,381.60,374.59,372.25,374.10,379.69,377.87,375.61,381.45,394.06,398.68,399.26,401.75,404.78,403.58,388.36,L7
2016-10-18 22:23:31+00:00,320.39,342.27,360.24,365.21,370.39,371.45,372.13,370.61,370.20,370.65,374.35,374.09,372.50,366.82,366.95,365.21,368.46,372.49,374.82,372.89,371.50,371.25,373.83,370.12,369.44,373.12,365.80,365.13,365.50,379.25,384.60,384.07,381.61,386.03,384.30,382.34,386.52,390.62,396.04,396.96,393.06,387.09,382.30,377.23,374.52,375.78,381.17,379.45,376.81,382.43,393.03,397.41,397.32,397.14,401.90,403.60,390.12,L7
2016-11-04 22:14:57+00:00,322.42,343.75,361.87,366.47,371.12,371.84,372.81,371.34,370.63,371.06,374.47,375.09,373.83,367.60,367.11,366.06,369.74,373.37,375.90,374.43,372.69,372.46,375.23,371.61,370.95,374.68,367.51,367.41,367.89,380.82,385.98,386.34,383.58,387.72,386.03,384.13,387.74,391.78,396.47,398.08,394.05,388.12,382.72,378.08,376.02,377.24,382.37,380.54,377.99,383.87,394.55,398.59,398.17,398.22,402.90,404.98,393.94,L8
2016-12-14 22:17:03+00:00,324.42,343.59,359.85,365.17,370.44,369.82,370.29,369.39,372.24,376.65,376.79,377.57,378.44,375.43,374.72,372.55,375.49,375.93,376.74,376.63,378.58,378.65,379.59,375.37,373.60,377.71,370.80,369.40,369.45,382.07,389.13,390.44,389.43,392.89,393.74,392.12,392.63,398.23,401.40,401.98,396.28,390.10,383.49,379.03,379.23,382.08,386.02,381.35,379.93,384.82,396.26,399.84,397.92,399.74,403.29,402.33,397.67,L7
2016-12-21 22:23:11+00:00,325.56,343.59,359.85,365.17,370.44,369.82,370.29,369.39,371.95,376.31,376.33,375.98,376.77,374.40,373.95,372.97,376.63,377.05,377.06,376.73,378.51,378.98,380.06,375.54,374.23,378.26,371.70,369.40,369.45,382.07,389.13,390.44,393.37,395.32,396.52,394.48,394.52,400.12,402.87,402.99,397.21,391.14,385.12,379.90,379.56,381.84,385.77,381.20,379.75,384.20,396.26,399.84,397.92,399.74,403.29,402.33,398.29,L7
2017-01-30 22:20:50+00:00,336.31,348.03,364.66,371.17,373.90,373.78,373.61,372.87,370.88,373.46,374.76,374.74,375.95,375.05,373.69,374.73,378.54,378.61,380.15,379.69,382.45,382.69,386.40,381.26,380.63,386.68,379.76,378.85,375.66,385.09,393.70,396.33,399.67,402.43,401.55,397.43,396.75,399.46,401.26,402.47,397.12,391.71,384.48,380.48,376.61,379.58,384.16,381.75,379.92,383.71,394.75,400.07,397.74,397.93,400.69,401.28,407.20,L8
2017-04-04 22:20:20+00:00,341.22,353.67,373.55,380.60,382.00,379.15,377.63,377.01,371.31,374.36,375.40,374.57,377.25,377.17,373.05,377.91,383.65,386.23,386.57,387.30,386.28,387.82,394.43,392.90,394.14,398.53,394.02,396.87,399.74,398.69,405.78,409.45,409.30,407.21,408.23,403.55,400.73,401.39,401.53,402.92,399.69,395.04,386.80,383.03,379.18,381.98,387.34,386.71,382.02,385.63,395.20,401.41,394.01,394.45,395.32,395.67,404.08,L8
2017-04-20 22:20:11+00:00,339.01,350.95,370.39,378.41,378.84,377.25,377.92,377.65,372.93,374.41,375.19,373.75,375.74,376.75,376.74,381.37,386.49,387.51,388.50,388.31,386.49,389.02,396.34,393.60,394.52,398.66,395.49,399.27,401.26,401.42,407.71,408.73,408.38,407.77,406.72,401.77,398.90,398.55,398.98,399.99,397.69,394.32,386.68,381.65,376.94,378.38,383.18,381.92,378.52,380.42,393.19,399.64,394.33,393.95,395.32,394.85,402.44,L8
2017-05-06 22:20:07+00:00,337.73,349.11,368.67,376.84,379.52,378.07,377.40,376.15,373.19,375.25,375.13,372.61,374.84,379.44,378.90,382.92,388.61,389.13,389.84,388.34,388.10,391.49,399.03,396.88,399.66,402.69,400.25,402.61,405.85,407.31,412.56,410.81,410.29,409.53,407.04,401.75,398.75,397.45,398.72,397.75,395.37,392.65,386.62,379.71,373.46,374.59,379.76,378.44,375.82,377.24,389.66,396.87,391.91,391.37,391.96,388.64,394.70,L8
2017-05-14 22:23:16+00:00,337.73,349.11,369.41,377.23,381.57,380.15,377.89,377.90,374.98,375.08,375.20,374.08,376.64,381.30,379.71,384.27,389.08,389.52,390.49,389.71,389.86,392.86,399.03,396.88,399.66,402.69,400.25,404.97,406.65,408.71,413.05,411.83,410.61,410.04,406.96,401.88,398.46,395.75,397.39,396.84,393.66,390.82,385.18,377.71,371.11,372.76,379.76,378.44,375.82,377.24,389.66,395.18,391.58,391.48,391.26,387.66,393.48,L7
2017-06-08 22:17:12+00:00,337.73,349.72,369.62,375.87,379.51,380.26,377.60,377.24,374.20,374.70,375.05,373.84,376.56,381.03,378.26,384.27,389.08,389.52,390.49,389.71,389.86,392.86,399.03,395.08,398.46,401.07,399.62,402.50,403.64,407.58,412.70,412.84,411.02,410.76,406.79,401.66,398.17,395.91,397.39,396.84,393.66,390.82,385.18,377.71,371.11,372.76,376.76,376.69,374.10,376.01,387.91,392.67,389.43,389.12,389.05,383.87,390.00,L7
2017-06-24 22:17:15+00:00,338.51,349.72,368.16,373.89,376.97,381.29,377.80,376.18,373.63,374.56,375.72,377.19,379.69,385.31,380.61,387.67,391.78,391.09,394.53,393.21,393.73,397.85,402.83,398.72,402.29,404.76,403.77,400.85,403.64,410.98,414.36,413.30,408.94,409.30,404.10,398.28,395.90,391.82,392.86,391.50,388.52,384.14,383.41,376.66,369.41,371.24,375.26,375.97,373.17,375.11,381.09,388.07,386.07,385.83,384.93,378.77,379.84,L7
2017-07-09 22:20:35+00:00,336.28,348.49,367.91,373.73,377.39,381.32,379.26,378.44,375.93,377.15,378.83,379.49,379.69,385.31,380.61,387.67,391.78,391.09,394.53,393.21,393.73,397.85,402.83,398.72,402.29,404.76,403.77,400.85,403.64,410.98,414.36,413.30,408.94,409.30,404.10,398.28,395.90,391.82,392.86,391.50,388.14,384.43,382.62,377.11,371.02,372.95,377.20,378.28,374.98,377.82,381.09,389.11,386.91,386.04,385.15,378.93,380.22,L8
2017-07-17 22:23:27+00:00,336.28,348.49,367.91,373.73,377.39,381.32,379.26,375.66,374.77,377.15,378.83,379.49,379.69,385.31,380.61,387.67,391.78,391.09,394.53,393.21,393.73,397.85,402.83,398.72,402.29,404.76,403.77,400.85,403.64,410.98,414.36,413.30,408.94,409.30,404.10,398.28,395.90,391.82,392.86,391.50,388.14,384.43,382.62,377.11,371.02,372.95,377.20,378.28,374.98,377.82,381.09,389.11,386.91,386.04,385.15,378.93,380.22,L7
2017-08-02 22:23:25+00:00,329.24,348.05,365.60,371.36,374.37,378.16,378.12,375.77,375.46,378.54,379.68,380.48,379.70,383.28,379.60,385.58,392.74,392.36,396.15,395.52,395.74,399.96,404.67,397.32,402.19,405.31,404.24,400.90,404.00,411.49,414.57,412.01,407.93,406.44,401.37,395.25,392.54,389.18,388.96,387.48,384.77,382.84,383.53,376.94,371.30,372.38,372.25,373.29,371.82,374.51,379.84,386.81,384.06,383.81,383.12,378.15,378.83,L7
2017-08-03 22:14:35+00:00,329.04,347.48,365.78,371.89,375.15,379.22,379.47,377.24,376.72,379.77,380.55,381.87,382.02,385.48,381.61,386.96,393.63,393.98,398.51,397.02,398.13,402.59,406.90,399.30,403.22,407.10,406.22,401.44,404.58,411.81,414.41,410.99,407.57,405.92,401.42,394.97,392.21,388.65,389.04,387.08,383.95,381.72,381.54,375.52,371.15,372.95,373.46,374.70,373.29,375.56,382.14,387.76,384.59,383.92,383.33,378.78,379.66,L8
2017-08-18 22:23:23+00:00,329.04,347.48,365.78,371.89,375.15,379.22,379.47,377.24,376.72,379.77,380.55,381.87,382.02,385.48,381.61,386.96,393.63,393.98,398.51,397.02,398.13,402.59,406.90,399.30,399.18,402.68,403.97,398.95,402.01,408.86,411.23,407.90,404.95,402.38,397.42,391.23,388.56,385.40,385.84,384.03,381.36,379.29,381.54,375.52,371.15,372.95,373.46,374.70,372.20,376.71,383.04,387.38,385.21,383.40,382.88,378.56,378.92,L7
2017-09-03 22:23:24+00:00,328.41,345.56,363.99,370.31,373.55,377.64,377.96,376.06,375.92,379.16,380.19,381.87,382.02,385.48,381.61,386.96,393.63,393.98,399.46,397.95,399.08,402.41,406.27,399.76,399.90,403.03,403.29,398.28,400.26,407.38,409.84,406.78,403.76,401.03,395.90,390.09,388.56,385.40,385.84,384.03,381.36,379.29,377.12,373.45,369.21,370.94,372.36,374.13,371.53,376.18,382.75,386.72,384.53,382.67,382.23,377.86,377.93,L7
2017-09-27 22:21:00+00:00,328.90,345.79,364.05,370.36,373.45,377.70,377.93,376.03,375.79,379.25,380.37,381.94,382.21,385.36,382.81,387.30,393.60,394.72,400.27,399.03,399.94,402.85,406.26,400.58,400.86,403.18,402.90,397.97,399.45,406.44,408.57,405.57,402.79,399.85,394.94,388.30,386.92,384.62,384.26,382.69,380.32,377.90,375.79,371.51,368.11,369.06,371.37,373.32,370.40,375.28,382.81,386.17,384.66,383.25,382.89,378.52,378.85,L8
2017-11-30 22:20:56+00:00,323.17,343.89,361.27,366.85,369.72,376.29,377.75,374.27,374.11,380.44,382.31,384.60,383.73,384.48,384.22,389.02,398.98,403.14,409.05,407.99,405.55,406.70,407.85,398.85,397.34,399.84,399.64,392.27,391.39,398.30,400.87,399.85,396.92,392.69,388.65,381.04,380.61,379.50,376.10,373.76,372.98,369.26,366.83,366.69,366.85,368.03,368.67,373.12,369.72,375.46,380.44,382.45,380.32,378.84,378.12,372.87,372.78,L8
2017-12-01 22:17:05+00:00,329.46,347.98,364.57,370.38,373.00,379.40,380.30,374.27,374.11,380.44,382.31,384.60,383.73,384.48,384.22,389.02,398.98,403.14,409.05,407.99,405.55,406.70,407.85,398.85,397.34,399.84,399.64,392.27,391.39,398.30,400.87,399.85,396.92,392.69,388.65,381.04,380.61,379.50,376.10,373.76,372.98,369.26,366.83,366.69,366.85,368.03,368.67,373.12,369.72,375.46,380.44,382.45,380.32,378.84,378.12,372.87,372.78,L7
2018-02-03 22:16:15+00:00,339.27,352.67,369.37,376.07,375.88,380.95,380.07,369.99,371.11,376.93,382.08,384.52,383.36,383.87,390.16,390.67,394.75,400.65,407.02,408.01,402.04,400.84,402.23,402.85,396.65,396.92,395.38,387.70,385.94,392.13,393.01,391.12,390.04,383.69,377.66,370.50,365.76,368.53,367.53,367.34,365.81,364.51,358.53,359.50,358.96,357.40,364.07,368.48,363.65,374.62,384.36,381.37,384.86,381.27,381.58,377.76,376.42,L7
2018-02-27 22:14:19+00:00,340.96,353.87,372.52,378.69,381.31,385.27,383.18,377.66,377.94,381.59,384.68,387.10,386.12,385.76,391.28,392.81,396.47,401.78,407.59,408.28,402.75,402.49,404.73,405.25,406.02,406.19,398.91,392.75,390.15,399.46,399.14,397.86,395.17,390.32,386.13,377.93,378.12,380.34,372.94,372.19,369.25,364.58,359.32,359.03,359.12,357.61,363.70,367.96,364.72,369.54,382.92,380.09,381.91,382.51,382.97,378.35,378.49,L8
2018-03-06 22:20:26+00:00,347.60,360.70,381.46,385.62,390.31,392.07,389.57,387.63,387.42,390.47,390.50,389.44,389.01,388.22,392.93,395.03,398.94,403.83,409.63,411.22,404.17,405.03,407.68,408.41,408.64,409.34,402.69,396.00,393.36,404.74,404.53,402.57,397.92,392.31,389.46,381.01,381.18,380.50,375.83,374.70,369.31,364.36,362.65,358.49,360.69,360.34,366.57,369.56,367.73,373.34,385.33,383.79,384.86,386.91,390.75,398.63,391.11,L8
2018-03-30 22:21:46+00:00,344.96,363.98,385.68,389.31,396.26,396.66,393.53,393.60,387.51,388.89,389.38,389.05,387.55,387.70,391.03,394.19,397.29,402.18,408.29,410.32,402.24,402.41,406.55,407.06,406.72,410.18,402.64,396.39,393.76,408.56,408.85,407.11,400.32,389.40,386.54,382.30,381.30,375.90,373.08,370.74,362.96,357.46,355.12,355.34,354.89,358.20,364.73,366.64,367.55,373.44,380.70,387.50,383.68,384.12,391.30,411.48,387.19,L7
2018-05-01 22:21:14+00:00,337.64,361.65,383.72,385.25,392.09,394.10,389.26,386.53,385.05,385.13,387.08,385.59,384.14,384.96,388.40,389.94,397.29,402.18,408.29,410.32,402.24,402.41,403.44,404.61,404.63,407.26,400.05,392.06,390.25,399.51,399.63,398.84,392.64,386.63,384.01,379.71,378.89,373.64,369.63,367.83,361.88,357.46,355.12,355.34,354.89,358.20,360.11,360.98,362.39,370.07,377.44,380.06,379.21,379.86,382.18,392.20,387.07,L7
2018-05-17 22:20:58+00:00,337.64,361.65,383.72,385.25,392.09,394.10,381.88,379.01,380.14,382.00,384.66,382.07,382.83,383.85,386.76,387.42,393.29,398.55,404.27,406.72,399.38,398.78,400.49,400.73,399.98,403.06,400.05,392.06,390.25,399.51,399.63,398.84,392.64,386.63,380.07,375.46,375.54,371.16,369.63,367.83,361.88,357.46,349.71,348.85,347.29,351.39,354.68,355.59,356.05,365.45,377.44,380.06,379.21,379.86,371.68,379.21,381.09,L7
2018-06-02 22:20:42+00:00,332.98,358.92,382.73,383.45,392.74,394.63,385.30,386.45,385.55,385.52,387.74,383.70,384.98,386.21,388.02,386.83,391.26,396.25,401.34,403.89,399.38,400.13,401.61,400.73,399.98,403.06,400.05,392.06,390.25,400.32,400.97,400.56,393.22,387.76,381.45,376.86,376.64,372.58,370.84,369.38,363.55,357.61,350.95,349.72,348.42,352.34,356.66,357.68,356.05,365.45,377.44,380.06,374.56,376.55,372.07,378.10,384.31,L7
2018-06-03 22:13:23+00:00,332.98,358.92,382.73,383.45,392.74,394.63,385.30,386.45,385.55,385.52,387.74,383.70,384.98,386.21,388.02,386.83,391.26,396.25,401.34,403.89,398.61,400.01,402.73,401.64,399.98,403.06,400.05,392.06,390.25,399.00,399.84,400.56,392.81,388.39,381.51,375.56,376.48,373.41,371.51,370.47,365.47,360.94,352.57,351.31,350.23,353.65,358.31,359.31,358.43,366.56,378.07,381.44,376.28,378.61,374.42,378.76,387.57,L8
2018-06-19 22:13:33+00:00,332.98,358.92,382.73,383.45,392.74,397.50,388.91,388.73,387.30,387.56,390.08,385.57,385.35,386.79,389.03,387.19,390.87,395.32,401.01,403.84,399.49,401.22,404.56,401.64,399.98,403.06,400.05,392.06,390.25,400.57,402.00,402.39,395.48,390.43,383.33,378.06,377.75,374.72,372.58,370.76,366.20,360.78,353.95,351.64,351.03,354.25,358.69,360.87,360.78,366.98,379.55,382.10,377.09,377.64,374.42,378.76,390.13,L8
2018-06-27 22:14:04+00:00,332.98,358.92,382.73,383.45,392.74,397.50,388.91,388.73,387.30,387.56,390.08,385.57,385.35,386.79,389.03,387.19,390.87,395.32,401.01,403.84,399.49,401.22,404.56,401.64,398.81,401.40,399.00,390.35,388.21,398.73,402.02,402.39,396.51,391.64,384.50,379.17,379.04,375.77,372.58,370.76,366.20,360.78,353.95,351.64,351.03,354.25,358.69,359.91,359.66,365.19,379.55,382.10,377.09,376.19,374.42,378.76,390.13,L7
2018-07-12 22:19:56+00:00,332.98,365.29,388.26,387.08,395.88,399.73,391.99,391.49,389.79,389.33,390.64,386.04,386.01,387.24,389.50,387.98,391.22,396.52,401.34,403.97,400.58,401.62,404.94,402.29,399.12,401.44,397.65,388.99,388.10,397.99,401.12,403.32,396.66,392.37,384.98,380.15,379.81,376.79,374.27,371.33,365.34,360.19,353.68,350.92,349.82,353.28,357.67,359.54,357.73,363.80,377.44,381.54,376.90,375.54,373.41,375.27,387.88,L8
2018-07-21 22:13:49+00:00,332.98,367.96,389.99,389.72,398.16,401.84,394.89,393.34,390.90,390.39,391.38,387.04,387.04,388.48,390.89,389.18,392.26,396.86,401.93,404.09,401.34,402.00,404.77,401.24,398.23,400.48,397.08,389.33,388.65,399.95,402.96,403.88,397.90,393.88,386.83,381.73,380.91,378.00,375.64,372.12,366.23,361.20,355.17,351.32,350.46,353.95,358.14,359.70,358.42,363.97,377.90,381.29,376.27,375.77,374.11,375.88,387.63,L8
2018-07-29 22:13:28+00:00,337.15,370.74,392.12,392.43,398.16,401.84,394.89,393.34,390.90,390.39,391.38,387.04,387.04,389.90,392.22,390.68,393.67,398.00,402.73,406.14,402.71,403.02,405.73,402.98,399.87,402.56,398.53,391.07,390.47,399.95,402.96,403.88,397.90,393.88,386.83,381.73,380.91,378.00,376.57,372.86,367.49,362.40,356.92,352.13,351.37,354.58,359.74,360.97,359.07,365.18,378.31,381.46,376.83,375.77,374.11,375.88,387.63,L7
