dates,satname,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
2015-06-10 22:20:23+00:00,L7,,,,,366.57,373.15,368.19,362.77,358.54,369.91,357.53,356.10,360.63,358.87,346.16,,,,368.85,370.10,369.73,369.34,371.04,370.47,,,,,,,356.88,360.60,355.16,357.06,348.45,349.66,358.43,360.34,363.32,361.55,344.46,344.15,341.47,333.57,342.87,349.17,359.87,353.95,,,,,,,327.83,356.85,378.06
2015-06-19 22:14:13+00:00,L7,,345.92,371.39,375.80,378.30,384.63,,,368.53,369.71,374.57,379.54,369.81,362.88,361.62,,,376.28,375.37,,,,,,496.89,482.56,490.54,505.39,558.55,582.22,518.52,378.09,385.99,,376.88,,448.23,383.97,380.58,,353.94,356.09,,,,,,,,,367.75,369.52,356.78,362.54,363.92,373.79,377.28
2015-06-27 22:13:58+00:00,L8,305.36,322.85,356.33,362.76,366.80,369.46,375.39,361.10,354.12,345.86,360.03,366.55,362.31,357.01,352.27,,,,,,,361.92,357.58,358.51,358.22,354.88,345.64,344.01,358.67,353.25,366.66,361.97,356.87,352.88,351.01,354.79,358.56,359.64,349.22,336.54,327.92,324.25,318.11,324.98,333.39,336.54,333.71,340.57,340.20,353.84,358.43,358.20,356.14,349.02,356.80,365.84,367.74
2015-07-04 22:20:14+00:00,L8,362.32,372.86,380.24,386.51,394.73,395.60,385.95,377.96,376.04,376.98,388.62,383.85,377.78,377.82,378.27,384.61,386.32,391.83,389.97,383.84,386.06,384.62,383.67,381.14,376.46,380.11,374.68,370.16,375.32,389.83,392.24,390.54,383.50,385.67,378.62,375.06,378.31,382.70,369.05,365.32,359.08,364.41,361.82,357.75,356.47,352.68,363.71,367.97,364.24,360.90,365.56,360.19,375.10,387.94,390.20,385.54,381.67
2015-07-12 22:20:31+00:00,L7,302.45,357.03,375.30,,,,,,,,,,371.00,379.63,373.82,386.93,381.21,379.03,385.42,378.90,373.71,377.89,383.89,373.17,377.09,379.99,373.30,360.09,359.14,371.56,380.67,,,,,,,356.35,362.49,364.88,355.94,365.64,360.63,343.76,340.87,342.40,354.71,352.91,344.52,345.83,,,372.54,378.54,394.07,,
2015-07-21 22:14:21+00:00,L7,,333.30,356.64,361.22,374.87,377.41,373.63,357.76,359.89,365.65,368.50,364.80,359.79,361.40,368.28,371.10,367.36,364.70,371.47,,,,,,,,,352.37,352.72,363.81,374.27,371.96,366.35,364.17,359.22,357.96,358.73,357.45,356.60,352.12,362.85,359.86,342.87,,,,,,,,359.61,362.67,356.45,363.41,377.56,380.17,374.45
2015-07-29 22:14:13+00:00,L8,,359.26,370.27,376.11,384.29,381.29,381.92,377.54,374.08,378.63,381.88,379.70,375.70,377.51,384.94,377.94,379.34,379.38,383.90,374.57,374.34,378.86,382.21,373.51,370.94,374.46,364.06,364.67,366.54,379.20,387.29,379.20,376.52,373.62,369.20,361.25,355.65,356.56,358.56,358.83,372.80,358.54,337.68,335.69,347.34,366.38,368.43,356.10,358.78,360.89,366.45,370.97,373.03,382.79,391.70,385.22,384.40
2015-08-06 22:14:25+00:00,L7,300.92,307.30,344.17,349.86,352.88,368.97,365.75,365.29,366.86,365.42,367.27,363.32,360.19,,,,,,,,,,,,,,,,,,,,,,346.91,330.79,337.51,,,,,,,,,,,,,,,,,,,377.90,372.54
2015-08-21 22:20:33+00:00,L8,329.47,330.49,344.26,350.10,363.14,373.05,378.11,371.21,372.23,376.04,387.68,378.20,378.07,376.81,377.75,380.66,374.80,377.24,380.71,378.32,373.14,375.35,388.95,385.57,376.94,374.39,368.87,367.74,369.92,375.52,383.66,379.08,381.48,372.12,371.64,361.55,351.47,357.28,363.02,362.94,368.54,376.61,370.75,358.74,356.71,356.17,361.86,364.63,361.25,359.39,374.62,378.43,384.29,384.76,391.06,389.54,398.00
2015-10-24 22:20:52+00:00,L8,327.92,347.41,366.85,369.21,376.02,367.51,372.62,359.85,361.23,360.93,366.48,369.20,364.08,371.35,361.99,364.83,367.34,369.28,372.58,378.52,376.28,370.72,369.16,370.41,371.41,368.43,362.82,354.94,359.49,373.37,366.32,360.62,355.89,362.85,359.37,347.66,345.25,355.19,353.33,351.54,372.04,379.38,358.59,340.76,346.53,360.81,367.35,367.79,360.23,361.85,367.03,373.13,378.25,386.86,384.56,388.77,374.89
2015-11-01 22:21:15+00:00,L7,335.60,361.17,,,,,,,,,364.45,366.20,366.84,361.67,361.38,363.40,370.76,377.75,383.73,377.89,371.84,374.17,377.66,366.86,367.85,363.26,347.55,339.84,343.18,,,,,,,352.72,357.83,358.04,365.08,369.38,363.98,359.95,366.44,352.31,350.80,357.62,367.76,373.86,371.68,369.61,376.73,377.50,,,,,
2015-12-12 22:15:44+00:00,L7,350.19,358.44,372.06,375.79,382.14,382.19,381.12,374.42,374.26,367.87,369.78,371.18,374.27,377.38,369.85,,,,,,,,,367.83,369.53,371.12,361.24,357.91,350.56,355.65,371.45,364.70,356.58,355.19,368.14,371.48,372.48,369.91,,,,,,,,,368.41,362.10,362.50,366.20,379.02,382.88,381.56,385.04,402.36,394.46,381.26
2016-01-13 22:16:13+00:00,L7,341.31,348.91,366.38,377.44,383.47,381.26,381.79,379.08,374.99,374.14,377.12,375.50,368.40,370.91,375.48,375.80,383.36,,,,,,,,,,,,,,,,,,,,,,386.17,389.43,,,,,,,,,361.72,367.09,376.95,391.32,396.37,403.59,403.99,400.80,380.16
2016-03-16 22:20:36+00:00,L8,329.37,345.24,366.60,368.85,379.01,382.46,376.61,371.96,367.97,366.07,368.56,371.44,369.80,371.32,368.13,366.70,368.35,372.00,382.31,377.75,367.88,361.14,369.26,362.62,357.57,362.72,362.85,365.10,360.74,363.66,369.28,369.87,366.30,367.51,371.40,370.69,373.00,374.98,381.16,376.52,380.47,379.58,374.16,358.08,355.45,361.96,368.58,366.54,364.68,378.47,394.02,395.14,394.66,408.50,409.89,396.20,355.55
2016-03-17 22:16:43+00:00,L7,321.71,338.05,360.02,367.03,370.57,375.23,375.70,372.31,,,,,,,,,,,380.26,374.98,363.03,359.93,370.77,372.60,363.02,362.32,355.39,356.40,354.13,360.67,364.78,366.08,361.72,,,,,,,,,370.43,366.41,360.24,359.04,362.94,370.33,370.84,370.57,377.69,384.56,394.59,404.89,408.22,405.63,,
2016-04-09 22:23:00+00:00,L7,,,380.45,386.78,389.30,388.55,390.47,383.84,380.64,384.83,391.12,393.22,389.26,383.11,376.23,380.67,395.57,396.04,399.44,387.70,384.63,389.44,384.71,,,,,,388.90,393.45,388.27,392.58,392.67,393.51,399.54,394.21,388.95,398.27,403.65,408.09,403.51,397.77,394.62,387.45,386.39,390.29,,,,,,420.34,418.94,417.28,418.13,415.95,411.55
2016-04-18 22:16:54+00:00,L7,320.51,337.50,359.26,366.08,376.75,367.44,,,,,,,,,,349.46,370.37,370.38,370.48,370.85,367.56,365.58,368.77,363.78,359.56,359.84,353.27,349.84,354.53,370.71,,,,,,,,,385.51,383.92,385.43,381.31,377.36,367.42,365.93,369.37,375.46,372.98,368.28,373.42,382.09,388.56,387.81,,,,
2016-05-11 22:23:11+00:00,L7,,,,,,,372.82,371.85,369.13,370.66,370.39,363.15,367.13,363.79,365.35,358.11,360.04,367.23,370.06,367.64,359.93,354.87,364.84,357.01,357.88,364.64,354.07,,,,,,376.72,383.26,373.54,380.34,380.44,381.55,392.69,400.11,397.77,388.92,386.38,378.26,374.31,376.04,376.53,382.77,380.38,,,,,,399.22,406.29,387.59
2016-05-12 22:14:08+00:00,L8,315.64,337.46,356.23,365.64,366.73,370.04,364.32,365.20,360.61,358.03,357.61,358.05,357.73,351.66,346.83,350.25,355.63,367.92,373.41,373.42,361.14,358.38,366.57,358.03,362.20,362.50,359.06,358.25,356.60,371.85,373.90,373.42,373.85,382.26,371.86,367.27,377.98,384.00,389.56,389.42,380.54,379.61,373.28,368.42,358.60,359.86,363.13,368.88,366.42,370.77,389.12,391.61,385.43,386.03,394.02,399.46,388.56
2016-05-19 22:20:22+00:00,L8,342.94,363.07,376.08,376.48,382.33,376.54,383.76,380.86,370.35,367.47,373.85,375.21,368.46,364.08,364.95,366.87,376.80,379.26,382.35,371.09,367.93,373.36,372.45,371.35,374.96,378.55,370.64,365.74,369.23,375.61,384.50,386.68,384.32,390.66,390.48,387.38,393.05,391.11,398.68,400.46,403.07,395.82,393.30,388.95,388.60,387.97,388.97,389.77,387.34,389.44,396.24,401.23,397.25,391.59,400.20,411.00,398.04
2016-05-20 22:17:02+00:00,L7,,,,,,,,,,,,,371.30,357.13,358.14,364.25,373.72,379.46,378.07,368.56,362.40,363.98,366.92,367.95,362.84,365.87,357.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.63,,578.26
2016-06-04 22:20:28+00:00,L8,303.34,338.06,371.73,372.02,373.45,380.58,391.69,383.69,374.59,376.27,380.73,386.43,380.49,367.06,367.40,370.92,373.93,377.81,381.42,385.97,377.02,379.11,379.45,379.11,379.73,382.26,378.81,368.02,373.33,385.82,384.20,385.98,379.47,388.04,391.58,385.62,389.94,390.23,391.20,398.15,397.52,396.02,392.78,390.29,381.13,380.92,392.19,390.20,384.82,391.30,396.74,403.07,402.01,400.92,403.10,397.14,386.09
2016-06-05 22:17:08+00:00,L7,,,263.01,,,,,,,361.39,379.00,382.78,378.17,368.53,368.30,371.02,375.32,379.74,,,378.44,373.72,381.34,375.53,377.18,379.46,,,,,,,,381.91,382.79,375.20,387.90,390.18,393.22,391.48,387.82,380.18,381.92,372.05,368.61,371.79,388.66,383.46,378.84,,,,,,,,
2016-07-06 22:20:41+00:00,L8,305.45,355.01,377.58,382.88,389.39,391.43,380.48,378.62,386.08,388.05,378.41,387.35,392.55,385.05,377.27,377.34,388.17,385.66,386.53,386.93,387.04,388.18,381.82,376.49,366.59,367.06,364.01,369.44,376.12,398.37,403.31,400.19,396.49,395.75,393.46,394.84,396.92,407.33,406.31,406.26,399.06,397.34,389.83,,,,,,,,,,,,,,
2016-07-30 22:23:24+00:00,L7,310.54,335.10,341.74,345.68,358.53,359.52,363.85,360.87,362.66,371.97,380.40,,,,,,,,358.62,359.48,360.45,362.17,362.13,360.68,357.10,356.95,350.51,350.61,355.71,372.52,377.99,375.62,372.45,378.28,,,253.00,,,,,377.75,369.90,354.83,,,,,,,,,,,,,352.34
2016-07-31 22:14:37+00:00,L8,309.87,324.47,352.41,358.00,368.18,366.20,364.17,365.01,373.66,382.68,382.42,378.99,378.72,382.31,393.11,380.92,376.90,375.10,377.23,369.91,367.54,372.15,373.17,373.55,378.00,377.39,371.51,361.08,369.96,382.87,383.53,383.20,390.55,384.39,391.34,394.26,397.66,407.35,419.24,412.93,410.88,403.49,402.26,392.63,393.66,391.98,395.84,387.28,383.63,384.92,403.25,400.70,396.45,406.57,409.94,406.97,394.32
2016-08-15 22:23:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:14:41+00:00,L8,332.54,349.15,367.95,368.51,370.69,374.90,379.39,382.56,378.33,385.33,387.31,384.41,380.51,384.30,386.61,376.03,373.71,372.34,373.04,372.55,383.79,378.45,380.60,372.38,374.52,383.08,376.19,369.38,367.36,376.34,386.92,389.45,391.13,396.05,391.74,389.69,392.90,400.04,406.05,408.35,404.74,392.36,385.80,389.38,384.30,378.41,387.89,376.89,385.43,389.48,401.12,406.60,410.34,411.33,408.36,414.36,417.69
2016-09-08 22:21:00+00:00,L8,332.39,340.79,356.43,370.10,367.57,364.41,364.66,361.83,363.01,362.03,367.42,366.74,368.13,367.19,371.48,365.95,366.95,372.87,374.23,368.85,378.56,378.93,379.20,367.63,363.63,373.89,365.56,365.22,366.07,381.50,391.61,388.21,381.35,393.20,382.78,379.07,383.28,390.74,395.67,393.91,391.64,388.49,384.99,375.77,371.76,370.39,375.18,372.08,367.04,375.31,385.25,392.56,398.13,392.55,402.09,394.98,394.97
2016-09-09 22:17:18+00:00,L7,315.27,329.55,345.08,351.62,359.76,362.27,358.72,358.78,,,,,,,,,,354.29,365.10,363.68,367.46,374.21,377.50,368.72,364.84,370.16,357.73,359.99,359.68,375.17,382.24,377.60,,,,,,,,,375.74,371.10,366.85,360.66,358.19,367.68,365.58,365.70,361.90,365.12,379.44,384.25,389.98,389.28,396.27,,
2016-10-18 22:23:31+00:00,L7,366.18,367.03,,,,,,,,,387.32,390.83,388.27,383.23,372.58,377.09,385.17,392.18,394.74,395.53,398.30,395.17,396.02,397.00,398.19,402.64,401.20,399.61,,,,,,413.12,420.58,413.69,409.11,414.44,414.94,415.64,414.84,405.17,399.35,396.96,392.65,397.54,402.48,399.36,397.12,403.49,409.12,,,,,,
2016-11-04 22:14:57+00:00,L8,346.27,360.61,377.96,379.67,379.13,376.70,380.78,380.12,375.76,376.68,377.37,386.61,389.84,377.80,370.38,377.15,386.06,385.61,390.32,393.70,389.33,389.68,394.59,391.73,391.54,395.73,389.63,392.09,391.54,398.20,401.59,408.60,403.63,408.55,405.56,404.15,402.04,405.81,403.06,411.64,407.25,402.61,390.42,389.52,393.25,393.94,396.59,393.37,391.89,397.21,409.55,408.93,406.04,407.78,413.04,416.96,426.51
2016-12-14 22:17:03+00:00,L7,,,,,,371.85,378.33,377.31,378.58,384.56,378.16,378.35,378.59,380.04,380.49,387.03,394.74,396.05,390.56,389.41,390.11,388.63,,,,,,,,392.63,406.84,412.28,412.54,410.50,414.01,409.51,406.92,408.50,407.79,408.44,402.21,400.14,396.51,387.57,383.52,,,,,,,,393.29,398.04,397.63,393.68,407.83
2016-12-21 22:23:11+00:00,L7,319.28,,,,,,,,364.40,367.36,366.04,357.94,358.81,359.90,361.99,368.23,374.79,378.68,373.42,374.19,372.80,375.38,378.34,373.44,375.58,379.15,372.31,,,,,,411.08,404.92,406.08,401.82,398.54,402.75,403.28,400.18,394.78,391.39,388.33,377.62,372.00,371.18,375.07,372.16,369.51,372.35,,,,,,,393.38
2017-01-30 22:20:50+00:00,L8,356.26,357.58,378.58,389.46,395.06,403.64,389.97,389.25,374.31,375.68,380.28,379.87,387.16,395.65,392.89,395.63,399.24,394.36,395.59,387.92,391.53,396.90,403.62,401.10,399.53,405.27,401.69,402.35,397.62,413.28,419.62,416.60,414.55,421.49,420.96,412.90,413.26,407.18,408.91,409.98,409.44,404.52,391.24,388.49,380.92,386.32,394.73,400.07,394.97,390.44,408.01,411.99,404.30,405.26,404.44,,
2017-04-04 22:20:20+00:00,L8,330.11,344.86,366.01,375.14,373.70,374.74,371.00,373.15,367.92,372.76,378.20,369.51,375.11,382.91,374.89,379.77,384.35,387.05,389.70,390.92,387.24,396.11,403.92,403.94,408.76,412.57,410.42,407.88,412.86,415.47,419.87,414.10,412.58,407.10,404.64,400.13,395.43,393.84,393.61,394.09,392.08,387.30,381.15,378.93,375.14,368.12,375.03,374.95,363.80,371.00,376.48,386.10,387.00,382.22,382.71,382.80,385.61
2017-04-20 22:20:11+00:00,L8,320.48,336.62,356.02,365.47,364.45,365.15,374.91,375.07,376.66,369.51,371.21,370.33,365.00,364.31,379.87,380.49,379.91,383.45,391.52,393.75,388.00,387.51,393.08,392.68,391.66,395.46,393.67,390.88,398.63,401.53,404.63,399.86,396.06,394.20,389.25,382.20,377.34,373.34,377.39,375.73,380.51,380.07,372.58,367.87,356.93,358.75,360.87,357.04,358.83,359.09,372.72,387.15,389.27,385.20,388.10,384.69,389.11
2017-05-06 22:20:07+00:00,L8,328.54,346.88,366.42,367.40,377.24,376.56,374.24,367.79,373.25,376.89,372.14,374.64,379.79,388.59,378.54,380.83,391.49,389.93,393.47,391.38,395.23,399.67,403.97,405.61,414.51,413.36,408.61,399.45,403.10,417.45,415.64,413.34,407.77,411.84,400.14,397.24,394.31,391.38,394.18,390.96,386.07,385.79,381.58,371.11,365.09,368.18,372.69,369.96,371.59,375.33,386.15,391.04,387.92,388.52,389.43,384.82,381.45
2017-05-14 22:23:16+00:00,L7,,,376.47,384.07,393.86,394.31,383.82,390.96,389.33,378.36,379.91,387.41,391.55,397.22,388.83,397.32,398.36,396.59,398.67,400.13,403.74,405.33,,,,,,419.68,415.81,424.71,424.47,421.91,419.01,419.55,412.92,408.68,402.73,392.52,395.83,397.82,389.81,385.86,384.02,371.70,363.43,369.61,,,,,,394.39,395.23,397.63,393.77,390.17,393.00
2017-06-08 22:17:12+00:00,L7,,358.43,375.25,374.96,373.75,385.07,379.68,378.03,372.72,376.75,378.74,377.15,380.55,384.34,372.87,,,,,,,,,388.56,395.15,395.44,401.22,396.01,395.28,410.80,420.61,424.46,421.01,422.89,412.74,406.81,402.79,404.68,,,,,,,,,368.44,373.84,372.14,375.69,389.99,386.81,382.43,381.24,382.49,372.06,375.41
2017-06-24 22:17:15+00:00,L7,,,368.67,374.03,371.02,378.95,379.67,369.80,370.27,382.75,380.33,392.73,,,387.16,,,,,,246.42,,,,,,,402.97,,416.20,418.26,415.38,407.78,404.19,404.23,395.05,400.48,397.20,396.22,389.44,382.20,369.71,,,,,,,,,365.54,374.05,369.64,374.85,368.64,362.91,358.73
2017-07-09 22:20:35+00:00,L8,342.46,350.83,372.30,380.57,386.50,387.21,394.76,400.74,397.49,401.73,407.10,402.34,,,,,,,,,,,,,,,,,,,,,542.44,583.81,619.46,,,,,,395.60,395.23,389.98,388.43,388.77,390.56,395.97,397.80,393.11,399.35,406.65,405.47,400.81,396.01,395.77,389.63,390.98
2017-07-17 22:23:27+00:00,L7,230.03,,,,,,,346.10,359.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.12,,,,,,
2017-08-02 22:23:25+00:00,L7,292.16,338.66,348.30,355.25,359.08,367.52,370.84,377.78,370.07,374.47,374.68,374.80,375.36,369.81,373.42,370.70,,,,,,,,387.61,392.02,401.50,391.67,387.40,382.45,390.90,395.11,393.10,388.87,382.87,383.23,374.34,372.43,368.70,366.98,367.27,367.28,,,,,,347.68,354.85,358.63,355.32,376.87,376.28,366.18,371.18,370.83,365.42,362.69
2017-08-03 22:14:35+00:00,L8,321.82,340.60,364.62,372.86,378.81,385.38,388.06,387.80,385.88,386.92,384.86,390.25,393.38,395.74,393.03,390.75,393.18,397.50,405.28,401.62,405.62,410.45,411.37,407.82,406.87,414.68,413.47,401.98,404.33,408.40,407.69,400.76,401.07,398.25,397.80,389.33,386.14,380.58,385.51,380.68,374.19,371.28,366.95,364.66,366.42,372.10,376.99,379.87,378.38,378.58,390.87,391.65,385.52,381.27,381.27,379.79,382.83
2017-08-18 22:23:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,372.17,373.60,385.59,372.96,377.24,375.06,375.57,377.49,376.68,366.80,358.12,354.53,352.55,351.60,356.12,355.41,353.38,355.47,,,,,,,357.82,378.73,380.07,377.13,384.77,372.41,372.01,369.29,365.91
2017-09-03 22:23:24+00:00,L7,323.06,331.27,347.31,355.25,358.57,362.82,363.86,363.63,367.35,372.99,376.28,,,,,,,,403.55,402.28,403.31,400.83,403.17,402.16,404.52,405.10,397.85,391.47,385.32,392.66,395.96,395.94,392.05,387.93,381.23,378.83,,,,,,,349.40,360.15,356.56,357.96,363.72,369.32,365.23,371.11,379.15,379.18,376.97,374.45,374.80,369.91,367.14
2017-09-27 22:21:00+00:00,L8,322.13,341.80,360.41,365.41,368.28,374.45,374.14,371.30,370.63,375.81,377.71,377.91,379.40,379.68,388.05,384.21,386.89,393.61,400.73,403.16,401.72,401.09,402.52,403.98,406.08,402.08,395.36,389.43,386.02,387.88,386.69,388.38,386.54,381.48,378.77,364.27,366.05,370.54,365.08,365.40,364.38,360.62,358.82,351.79,353.80,349.78,357.37,361.41,354.05,361.78,374.96,373.95,380.62,383.95,384.07,379.22,383.22
2017-11-30 22:20:56+00:00,L8,,,,,,,,,,,382.90,382.04,379.05,380.20,389.09,391.53,399.86,405.77,414.63,418.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01 22:17:05+00:00,L7,359.15,371.55,386.94,394.17,395.24,400.51,397.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03 22:16:15+00:00,L7,355.38,367.58,383.91,390.87,,,,,,,,,,389.82,391.62,394.27,394.92,400.66,406.79,406.74,402.58,402.50,402.60,403.42,402.15,405.34,399.77,393.31,391.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:14:19+00:00,L8,349.96,359.92,386.05,390.35,398.53,399.06,393.29,393.95,392.41,391.87,393.42,393.24,392.54,392.51,395.60,400.34,403.08,406.23,410.83,409.85,405.63,408.37,413.04,412.92,412.97,413.75,405.52,400.34,402.20,409.24,406.18,404.47,400.77,395.42,392.25,384.97,385.40,384.59,375.65,373.83,368.99,363.74,362.57,359.42,360.86,359.37,364.27,368.09,369.14,370.69,386.83,,,,,,
2018-03-06 22:20:26+00:00,L8,361.81,368.51,394.28,392.82,396.82,392.07,391.31,395.91,397.79,402.02,401.97,398.25,399.34,399.93,401.23,405.93,411.39,413.92,416.13,418.23,410.81,413.37,416.95,416.08,416.35,418.93,415.33,407.41,401.48,413.49,417.13,412.86,403.88,397.45,394.78,391.40,389.69,383.61,384.20,382.29,372.00,366.32,363.57,361.85,364.85,369.48,375.66,377.07,377.59,385.44,390.94,389.90,385.80,386.37,393.70,414.05,395.49
2018-03-30 22:21:46+00:00,L7,333.84,,,,,,,,379.84,381.74,383.89,387.55,383.72,388.86,389.20,392.44,394.64,397.13,404.67,404.28,402.29,401.30,406.96,404.15,404.43,411.03,405.84,,,,,,,388.77,386.03,383.05,381.34,373.95,372.83,369.54,361.32,354.85,354.89,357.28,352.38,358.27,366.80,365.83,368.44,375.25,381.43,,,,,,389.38
2018-05-01 22:21:14+00:00,L7,320.15,363.07,383.69,379.09,387.42,393.59,383.07,380.58,384.56,382.03,386.07,380.35,378.34,380.32,383.49,378.22,,,,,,,397.89,399.14,400.92,399.89,397.89,389.17,391.18,398.59,398.37,391.87,389.55,390.59,388.69,383.41,383.14,380.11,371.58,371.38,370.94,,,,,,357.71,354.11,358.38,370.09,383.30,384.08,384.85,386.34,384.52,385.20,397.59
2018-05-17 22:20:58+00:00,L7,,,,,,,359.92,365.77,368.35,378.82,381.92,374.31,385.18,387.50,386.21,383.19,387.28,390.74,393.50,393.61,395.20,393.60,393.59,386.24,382.03,386.98,,,,,,,,,378.31,371.56,375.18,376.33,,,,,349.80,342.43,338.50,344.04,346.04,345.54,343.78,358.50,,,,,363.77,367.25,375.39
2018-06-02 22:20:42+00:00,L7,,,,390.73,402.10,406.54,418.20,419.95,415.70,406.83,409.37,400.19,399.58,405.60,405.93,396.75,399.66,400.85,,,,410.59,411.42,,,,,,,410.58,412.79,410.06,400.56,397.87,393.91,389.01,387.34,385.67,381.21,381.16,375.78,363.25,362.43,358.41,358.50,361.32,371.77,372.73,,,,,369.85,374.83,378.43,380.31,402.06
2018-06-03 22:13:23+00:00,L8,,511.47,505.08,,,,,,,,,,,,,,,,,,395.54,400.26,411.38,407.55,,,,,,395.69,397.34,,392.60,392.99,383.35,369.15,376.87,379.94,376.28,377.36,376.49,375.60,362.35,360.63,360.70,361.56,369.50,370.30,371.65,373.28,382.42,385.55,382.63,386.03,385.15,382.84,405.11
2018-06-19 22:13:33+00:00,L8,,551.54,550.69,,,404.81,403.13,395.36,393.82,395.02,399.37,391.80,383.03,385.54,391.36,384.14,381.41,384.42,394.64,401.09,401.02,404.90,415.23,,,,,,,398.43,402.77,404.12,401.67,395.48,388.87,388.84,379.97,376.20,371.92,365.31,363.46,353.29,353.91,346.91,348.69,351.14,354.70,365.88,368.19,363.62,377.86,377.41,374.44,367.51,,,399.23
2018-06-27 22:14:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,395.05,394.45,399.45,390.59,388.05,399.69,414.17,,411.25,408.73,402.48,396.05,397.39,393.42,,,,,,,,,,359.33,359.86,359.68,,,,376.46,,,
2018-07-12 22:19:56+00:00,L8,,398.88,416.27,412.88,414.38,416.32,415.49,414.22,412.41,407.89,400.76,395.85,396.53,397.69,399.46,401.54,402.93,411.81,409.49,407.99,413.06,411.00,413.55,410.09,404.82,404.91,395.71,389.84,396.24,405.81,407.81,415.22,406.99,407.43,398.61,397.68,395.41,395.95,395.38,384.67,368.58,365.33,362.56,354.59,350.68,355.16,358.22,363.80,350.93,360.39,376.57,387.95,383.61,379.73,377.04,367.10,380.29
2018-07-21 22:13:49+00:00,L8,,372.44,392.20,397.18,403.10,408.55,409.69,399.54,394.09,392.11,390.50,387.94,388.87,392.20,396.61,392.09,390.47,392.09,399.32,401.35,402.17,398.70,397.36,389.36,387.23,389.27,386.34,383.05,382.43,401.40,403.48,399.33,397.73,397.36,395.18,388.06,382.39,379.12,376.46,368.24,363.26,358.81,355.28,345.04,345.45,349.90,352.84,353.03,355.15,357.14,368.24,370.58,364.17,368.49,368.80,369.40,376.76
2018-07-29 22:13:28+00:00,L7,373.97,396.43,411.48,419.90,,,,,,,,,,411.63,412.33,413.63,416.65,415.81,415.94,426.18,420.36,420.07,422.06,422.15,418.55,424.91,416.97,411.66,412.81,,,,,,,,,,395.24,389.80,389.14,381.59,384.71,368.96,369.78,369.78,385.33,383.31,375.17,385.73,394.62,392.09,389.21,,,,
2018-08-05 22:19:32+00:00,L7,,,,,,414.20,414.74,424.84,404.92,419.91,415.06,415.26,413.46,407.41,405.76,407.45,404.22,397.04,408.11,415.15,413.74,418.37,419.79,416.80,414.90,,,,,,421.31,420.29,412.05,394.66,401.91,395.08,395.52,388.56,385.53,382.73,377.23,371.03,370.50,370.09,365.88,368.48,375.97,372.24,370.84,,,,,,379.64,385.39,390.99
2018-09-06 22:18:53+00:00,L7,319.46,342.42,366.25,373.39,383.65,380.66,375.18,376.03,375.93,374.51,370.30,372.90,371.76,380.85,367.96,370.22,378.05,377.55,,,,,,,376.15,383.63,373.57,368.79,369.73,380.38,382.31,383.15,377.55,381.49,378.90,371.39,366.89,364.36,359.42,361.21,356.14,353.57,,,,,,,345.20,348.77,358.79,367.98,360.43,365.89,362.72,360.44,365.89
2018-09-07 22:14:12+00:00,L8,340.02,362.59,378.68,383.59,392.26,386.55,385.19,389.72,396.21,400.76,394.07,395.77,392.00,392.91,393.74,393.54,392.75,397.02,402.95,399.18,401.69,406.57,410.86,407.74,406.61,405.55,397.52,397.50,393.71,403.91,408.68,407.48,409.51,404.19,399.89,387.13,382.82,384.38,377.43,373.69,369.51,364.77,359.00,355.65,354.59,357.06,367.83,370.16,364.27,363.68,373.05,379.51,382.77,380.98,372.40,376.03,374.07
