dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2020-10-21 22:20:19+00:00,322.61,363.80,362.59,341.36,356.10,309.94,294.43,292.13,306.36,292.83,282.15,274.12,272.72,279.94,287.00,285.00,280.31,274.72,280.70,285.12,289.21,294.02,306.20,316.07,326.81,333.80,345.11,354.04,361.05,370.05,377.11,372.09,355.25,344.82,335.18,331.68,330.88,331.56,332.47,329.15,325.96,326.66,330.97,332.66,335.24,332.07,333.89,332.38,327.36,325.50,324.01,321.53,321.66,319.19,319.97,320.20,321.55,317.62,321.34,324.29,324.83,324.29,323.60,326.15,324.31,325.31,325.70,324.23,331.55,328.14,334.60,341.24,339.65,344.09,347.70,359.37,363.96,368.95,372.05,377.20,383.88,388.31,391.41,400.85,401.97,402.72,398.55,394.47,389.25,386.42,378.01,377.86,376.56,377.24,379.05,382.55,386.20,385.40,383.71,384.31,382.16,383.67,384.69,388.29,388.47,393.08,391.13,393.56,404.86,397.51,394.52,391.57,386.05,392.69,389.01,388.86,372.10,359.77,L8
2020-11-30 21:40:45+00:00,322.61,358.53,356.41,336.00,337.09,302.54,290.83,290.52,306.86,294.32,284.75,275.64,273.79,280.89,288.10,287.74,283.17,277.67,282.24,287.20,288.33,292.85,303.83,310.98,321.60,329.63,342.06,350.11,358.86,366.72,373.53,368.17,352.70,344.79,334.91,330.79,330.96,331.71,332.85,329.25,326.72,325.03,330.01,330.83,332.38,328.86,330.95,329.84,327.28,325.25,323.32,318.49,318.21,315.25,316.98,317.17,317.00,315.88,319.89,322.75,321.42,321.19,321.66,323.40,325.06,325.60,326.75,328.47,330.08,322.01,331.84,340.69,341.71,341.83,343.63,355.97,361.68,368.73,370.89,376.56,383.94,388.74,390.75,399.69,399.68,402.27,397.57,393.54,388.10,385.78,377.74,377.43,376.10,376.81,377.54,381.50,384.47,382.85,380.60,380.59,379.36,380.98,381.85,386.20,386.55,391.42,388.87,391.88,402.34,397.07,393.87,388.55,383.46,388.47,386.08,386.32,370.60,359.66,L7
2020-12-09 21:33:54+00:00,322.61,358.53,356.41,336.00,337.09,302.54,290.83,289.38,302.48,290.89,282.70,274.41,272.79,279.42,286.95,287.62,283.17,277.67,282.24,287.20,288.33,292.85,303.83,310.75,321.01,329.48,341.80,349.80,357.98,366.08,372.74,368.17,352.70,344.79,334.91,330.79,330.96,331.71,332.11,328.50,326.29,324.80,329.49,330.09,331.72,328.31,330.28,329.84,327.28,325.25,323.32,318.49,318.21,315.25,315.77,316.41,316.19,315.26,319.10,321.80,320.58,320.30,321.66,323.40,325.06,325.60,326.75,328.47,330.08,322.65,331.90,339.84,341.54,342.36,344.04,355.39,361.64,368.73,370.89,376.56,383.94,388.74,390.75,399.73,399.45,401.88,397.49,393.64,387.55,385.41,377.07,376.64,376.10,376.81,377.54,381.50,384.47,382.85,381.08,381.06,379.69,380.93,381.68,385.55,385.82,390.87,387.86,391.88,402.34,397.07,393.87,388.55,383.46,388.47,384.06,384.50,369.07,358.56,L7
2021-01-25 22:20:07+00:00,380.29,369.07,336.38,321.61,315.02,302.54,290.83,289.38,281.09,273.02,278.26,276.55,281.50,290.65,297.83,297.52,290.85,276.57,274.65,278.49,282.62,289.27,299.09,310.84,320.90,327.53,337.86,342.86,349.00,358.79,366.79,358.20,344.69,335.80,331.24,328.38,329.40,330.00,330.11,325.76,325.87,325.94,333.04,329.26,327.47,324.19,326.44,322.97,323.08,321.35,318.75,314.37,311.60,306.65,305.34,306.53,307.32,305.48,308.22,311.76,312.20,315.08,318.39,321.08,322.53,323.14,325.86,327.40,325.23,317.36,331.37,333.74,336.75,340.73,346.32,353.86,360.49,368.80,373.16,378.51,387.24,387.33,385.34,389.75,387.89,394.65,393.76,392.65,386.32,384.92,377.32,376.56,377.60,378.58,374.51,375.72,378.90,379.91,380.15,378.14,376.72,377.82,381.54,383.02,382.24,386.75,383.48,387.43,399.29,391.01,387.33,381.16,376.35,380.54,377.64,379.56,361.79,351.84,L8
2021-02-03 22:13:56+00:00,374.25,342.60,334.45,321.78,318.00,306.87,294.73,285.91,279.03,272.78,277.92,277.58,283.16,292.94,299.58,298.38,292.15,279.55,277.49,279.52,283.44,290.03,300.43,312.75,322.05,328.41,337.14,341.99,348.50,358.04,367.55,358.09,344.89,337.55,334.24,331.33,331.73,332.04,330.89,326.13,325.74,325.80,332.07,328.99,327.23,324.74,327.31,324.19,323.82,322.67,320.29,315.53,313.72,309.47,306.89,308.08,308.92,306.81,308.72,312.22,312.43,315.13,318.70,321.23,322.31,322.89,325.48,326.98,326.08,319.04,333.15,334.33,338.65,344.55,349.40,356.31,361.28,369.72,375.12,380.72,389.10,389.63,387.76,391.75,390.13,395.82,395.00,393.78,388.37,385.81,378.18,377.60,379.08,379.50,376.10,377.33,379.74,380.51,381.18,379.23,377.94,378.78,382.70,383.96,383.58,387.65,384.62,388.11,399.17,390.80,387.12,380.69,376.39,380.08,377.98,379.12,362.60,352.68,L8
2021-02-11 21:29:16+00:00,374.25,334.01,330.48,322.72,319.38,306.87,294.73,285.91,279.03,272.78,272.91,275.60,285.17,297.07,303.36,301.91,295.88,282.79,279.07,279.45,281.83,289.95,300.38,311.27,320.43,327.35,336.38,342.62,348.04,357.37,367.25,357.67,344.20,338.60,336.01,333.78,331.89,331.31,329.86,325.32,324.99,325.44,331.73,328.00,326.25,324.79,328.23,324.42,324.51,324.99,322.43,316.77,313.26,308.76,306.17,307.31,307.63,305.37,306.12,310.01,310.20,313.87,317.33,320.10,322.28,323.08,326.00,326.19,325.04,319.04,333.15,334.22,338.25,343.85,349.72,356.56,361.21,369.84,375.98,382.19,390.34,390.57,388.77,392.80,389.29,393.68,392.77,393.76,388.91,386.22,378.23,377.84,379.84,380.24,377.12,378.41,380.85,380.24,379.88,378.13,377.38,378.25,382.45,383.81,384.33,387.75,384.60,388.30,397.82,390.99,386.53,378.96,375.57,378.47,377.10,378.13,361.67,351.76,L7
2021-02-19 22:13:51+00:00,374.25,334.01,330.48,322.72,319.38,306.87,294.73,285.91,279.03,272.78,273.61,277.03,286.97,298.58,305.52,303.71,298.72,285.34,281.61,281.40,283.70,291.46,302.45,312.21,322.65,329.05,336.89,342.29,347.58,357.13,367.60,359.46,345.68,340.34,338.75,336.77,334.44,334.70,331.56,326.13,325.18,325.34,331.45,328.52,326.68,325.11,328.88,325.29,325.81,325.82,323.79,318.38,315.20,312.08,308.85,309.06,309.53,306.39,307.03,310.59,310.78,314.51,317.52,320.72,322.76,323.93,326.37,327.14,327.38,322.04,334.75,335.35,339.66,344.63,350.79,357.52,362.75,370.89,377.92,383.61,392.31,392.96,391.53,395.31,392.47,395.39,394.98,396.12,390.98,387.62,379.34,379.24,381.40,382.62,379.04,380.20,382.04,381.36,381.05,379.71,378.77,379.89,383.90,383.81,384.33,387.75,384.60,388.30,397.82,390.99,386.53,378.96,375.57,378.47,377.10,378.13,361.67,351.76,L8
2021-03-06 21:33:41+00:00,374.25,334.01,330.48,322.72,319.38,306.87,294.73,285.91,279.03,272.78,270.27,274.24,285.22,296.09,303.82,303.71,298.72,284.86,283.60,282.32,283.92,291.51,303.03,311.05,320.72,327.00,335.00,340.86,345.72,355.60,367.60,359.46,342.97,339.58,338.70,336.93,334.27,332.81,331.47,325.20,323.50,324.18,326.93,327.68,325.07,324.39,328.88,325.29,322.93,324.08,322.78,316.82,314.51,313.53,309.85,308.14,307.94,303.47,304.62,308.52,308.44,314.51,317.52,317.79,319.04,323.93,324.39,324.30,324.93,321.07,332.15,333.60,337.97,344.03,346.11,356.03,362.75,370.89,376.48,382.05,390.67,394.71,394.34,396.52,394.43,393.47,393.80,393.89,390.87,385.03,379.02,379.84,381.40,382.62,380.02,380.85,381.98,381.63,381.60,380.29,378.72,378.98,383.60,384.47,383.80,387.03,384.72,388.30,397.82,390.13,385.34,377.06,374.17,375.03,373.92,375.39,359.82,350.00,L7
2021-03-23 22:13:37+00:00,366.71,328.36,327.04,322.57,320.06,309.34,297.03,288.04,280.30,273.52,266.82,271.01,282.32,293.35,303.45,306.23,303.61,290.33,287.31,284.01,284.65,291.40,301.03,310.51,318.86,327.09,334.68,340.96,345.53,356.01,368.82,359.02,342.66,342.95,341.10,338.31,335.19,333.33,330.63,324.10,322.90,321.86,324.22,326.18,324.60,323.97,328.66,325.37,324.10,324.92,324.39,317.26,315.53,314.80,310.48,310.15,309.18,304.01,304.20,307.83,308.02,313.25,316.75,318.02,318.22,324.34,324.42,325.97,327.39,323.19,330.82,333.54,338.81,345.09,344.69,355.87,362.35,371.36,379.67,384.47,394.36,397.17,395.36,396.69,395.71,397.83,398.66,395.68,389.92,383.62,378.69,381.99,386.28,387.90,384.64,385.46,384.52,381.87,378.75,380.70,380.13,380.10,383.91,383.61,385.03,387.48,385.38,386.73,395.59,389.57,383.99,374.91,372.13,372.99,372.42,372.76,359.27,349.76,L8
2021-03-31 21:25:30+00:00,366.71,328.36,327.04,322.57,319.54,309.28,298.75,289.29,281.48,273.52,266.82,271.01,282.32,293.35,303.45,306.23,303.61,290.33,287.31,284.01,284.65,292.15,300.00,310.51,318.86,327.09,334.68,340.96,345.53,356.01,368.82,359.02,342.66,342.95,341.10,338.31,334.98,333.50,330.80,324.46,322.46,321.96,324.16,325.65,324.60,323.97,328.66,325.37,324.10,324.92,324.39,316.57,315.20,314.34,310.40,310.28,309.52,303.91,304.92,307.83,308.02,313.25,316.75,318.02,318.22,324.34,324.16,326.36,327.63,324.04,331.87,333.77,339.79,345.92,344.69,355.87,362.35,371.36,379.67,384.47,394.36,396.18,394.86,396.12,395.60,397.97,399.52,396.62,390.86,383.62,378.69,381.99,386.28,387.90,384.64,385.46,385.01,382.63,379.68,380.04,380.18,380.55,384.01,383.62,385.03,387.48,385.38,386.73,395.59,389.57,383.99,374.54,371.25,372.27,371.74,372.10,359.04,350.58,L7
2021-04-07 21:31:06+00:00,366.71,324.53,323.58,321.41,318.10,307.58,298.54,289.83,280.46,273.19,266.89,271.01,282.32,291.56,300.90,305.91,305.41,292.11,287.43,284.53,284.94,290.89,298.61,308.39,317.50,325.45,334.68,340.96,344.95,355.11,367.72,356.51,341.31,342.14,341.61,338.86,334.06,332.69,330.04,323.41,321.40,320.77,324.16,325.65,324.37,323.21,327.01,324.73,323.50,325.00,323.23,315.66,313.92,313.24,310.76,309.93,308.12,303.91,304.92,307.88,307.42,313.90,316.42,318.21,319.05,325.69,324.97,325.80,327.31,324.04,326.80,332.80,339.28,345.92,344.69,354.44,361.42,371.47,380.32,383.58,393.11,395.41,394.63,396.98,395.02,398.28,399.69,396.62,390.86,383.62,379.53,381.51,385.54,388.86,386.51,388.17,386.22,383.65,379.46,379.79,378.98,379.57,384.01,383.62,385.03,387.13,385.30,387.56,394.18,388.00,382.46,372.81,368.95,371.40,370.39,371.77,359.20,350.26,L7
2021-04-16 21:24:10+00:00,366.71,324.53,323.28,320.16,318.14,308.39,299.13,288.00,279.03,272.75,267.65,270.61,281.68,290.93,300.59,306.06,306.63,293.29,288.24,284.51,285.02,291.09,298.55,308.72,318.06,322.88,331.56,338.26,342.99,352.04,364.48,354.66,338.28,343.32,344.17,340.81,334.94,333.24,330.26,322.27,318.55,317.90,323.68,324.54,323.69,322.32,325.76,325.60,323.48,323.90,322.59,314.64,312.94,312.54,309.73,307.96,307.06,303.11,303.60,306.20,304.55,311.68,313.88,317.59,318.14,325.24,324.26,325.80,328.65,326.41,329.96,331.47,339.06,346.53,343.28,354.27,359.42,369.41,380.71,384.30,393.84,395.80,395.68,398.78,396.68,398.68,400.22,396.99,391.04,383.53,380.40,381.76,385.85,390.06,387.86,389.55,387.01,382.98,378.38,379.30,378.39,378.97,383.12,382.62,384.28,387.17,384.54,385.66,393.30,386.61,380.34,371.05,366.86,369.24,368.70,369.35,357.75,348.65,L7
2021-05-25 21:27:04+00:00,359.92,313.22,316.39,319.78,316.31,308.40,299.35,288.11,279.85,270.60,266.73,269.39,279.38,286.54,293.99,300.96,303.94,294.40,288.56,285.01,283.76,287.59,298.17,306.93,316.28,321.98,329.49,336.00,339.85,351.23,364.05,356.32,336.97,341.17,342.50,338.73,332.37,332.33,328.69,321.26,317.00,316.04,321.50,323.25,321.97,321.34,325.21,324.67,322.27,324.17,321.05,312.94,310.40,310.54,309.62,307.47,306.06,302.16,302.53,304.39,302.22,310.34,310.28,315.73,315.33,323.33,323.72,325.25,324.40,325.21,325.18,328.31,335.98,340.76,342.82,351.49,354.83,368.27,377.19,380.90,389.86,392.57,392.00,395.90,394.68,397.08,400.32,397.34,391.07,384.30,380.38,379.81,383.91,387.12,387.18,387.54,384.93,381.46,378.82,380.21,378.38,378.53,382.62,382.16,384.13,386.66,382.38,383.50,393.40,387.79,381.23,370.93,368.50,367.78,368.34,368.60,356.23,347.80,L7
2021-06-02 22:19:45+00:00,359.92,313.22,316.39,320.83,318.83,313.23,305.49,291.77,282.45,273.46,271.04,276.31,280.71,285.90,291.88,298.87,305.01,296.28,291.37,287.73,287.04,290.80,300.67,309.78,320.42,325.53,331.61,336.70,342.50,353.31,367.58,360.39,339.54,341.83,341.85,341.61,334.56,335.23,331.42,324.11,319.77,318.03,324.16,326.44,324.35,323.07,326.78,327.46,323.20,323.85,320.99,315.89,313.49,313.93,311.52,309.97,309.18,305.65,304.63,306.67,305.04,312.02,311.77,317.27,315.33,323.33,324.79,325.69,325.13,327.26,325.18,329.63,337.91,341.95,344.18,353.89,356.35,369.65,376.85,380.22,388.68,394.00,393.55,397.54,397.40,400.06,404.98,401.39,394.63,388.16,383.78,383.32,387.08,387.49,387.01,387.57,386.40,383.75,380.82,383.54,381.72,382.80,386.85,385.35,387.53,390.03,387.07,386.63,396.09,389.17,381.74,374.03,371.29,371.04,370.97,370.03,357.89,349.54,L8
2021-06-27 22:13:41+00:00,359.92,306.70,316.39,320.83,318.83,303.17,305.49,287.66,283.70,275.10,272.02,278.52,283.20,288.41,294.09,300.50,305.01,296.28,291.37,287.73,287.04,290.80,300.67,310.00,321.31,325.28,326.64,332.08,341.95,352.93,366.58,359.70,337.60,337.80,336.15,336.83,329.34,327.65,328.86,324.77,319.63,317.56,328.88,327.38,324.50,323.38,327.53,327.46,323.20,323.85,320.99,315.89,313.49,313.93,312.79,310.34,309.62,305.50,304.26,306.32,304.47,312.11,311.77,317.27,315.33,323.33,324.79,325.69,325.13,327.50,324.17,329.15,337.62,341.30,343.67,354.50,355.66,369.65,376.85,380.22,388.68,394.00,393.55,397.30,397.49,400.43,406.06,402.10,396.12,389.01,385.38,385.20,387.08,387.49,387.01,387.57,386.40,383.75,380.16,383.19,381.48,383.09,387.82,386.34,388.92,390.89,388.81,386.63,396.09,389.17,381.74,374.03,371.29,371.04,371.69,370.31,358.32,349.69,L8
2021-07-12 21:23:04+00:00,359.92,306.70,316.39,320.83,318.83,303.17,305.49,288.18,281.88,275.10,272.02,281.02,283.98,289.70,296.28,299.88,305.74,296.17,292.57,287.73,287.04,293.73,301.97,310.00,321.56,326.85,326.70,333.39,344.15,355.27,365.78,360.14,339.02,338.04,336.15,336.83,328.99,327.65,328.86,324.77,319.63,317.56,328.88,327.38,324.50,323.38,327.53,327.46,323.20,323.85,320.99,315.89,313.49,313.93,312.79,310.34,309.12,307.61,304.26,306.32,304.47,312.11,311.77,317.27,315.33,323.33,324.79,325.69,325.13,327.50,324.17,329.15,337.62,341.30,343.67,354.50,355.66,369.65,376.75,379.90,388.68,394.00,394.00,397.69,397.49,400.43,406.70,403.56,397.02,390.38,387.48,384.85,387.93,387.78,388.75,387.57,386.40,384.60,380.16,383.19,381.48,384.97,389.46,387.12,388.92,390.89,388.81,386.63,397.82,390.59,381.74,374.03,373.39,371.04,371.69,370.31,358.32,349.69,L7
2021-07-28 21:21:41+00:00,359.92,301.07,316.39,320.83,318.83,295.62,305.49,286.85,281.88,273.46,270.30,279.74,284.04,289.61,297.92,301.75,307.93,297.11,293.81,288.80,288.07,293.06,300.81,307.68,321.05,326.83,326.13,332.94,342.64,356.35,365.21,360.06,338.33,337.48,334.25,335.05,327.44,326.44,328.19,325.12,319.14,316.56,328.54,329.87,323.08,323.16,327.48,327.01,322.61,327.18,320.24,315.55,313.84,314.57,313.22,310.82,309.65,308.17,304.11,305.44,302.96,310.89,311.11,317.08,314.54,323.04,323.89,324.89,324.04,331.66,322.30,329.53,340.85,342.39,344.85,354.51,355.22,369.65,376.36,380.05,389.70,396.89,393.44,397.01,397.57,400.69,409.22,405.61,398.46,391.58,389.87,385.69,386.27,388.92,390.08,387.78,386.78,384.29,379.28,383.41,381.25,384.34,389.60,387.15,389.34,392.57,388.67,386.29,403.61,390.77,381.61,373.70,374.26,371.01,371.69,370.31,357.70,354.54,L7
2021-08-14 22:13:57+00:00,366.11,303.52,310.93,302.43,309.67,290.46,302.14,288.30,283.95,276.34,270.34,278.00,279.36,283.93,294.06,300.83,310.15,299.09,295.18,294.02,292.56,294.92,301.51,306.94,320.25,325.41,325.62,332.81,342.94,356.66,363.40,359.86,335.45,333.41,326.36,326.85,323.07,321.63,325.53,321.88,316.64,314.16,326.55,328.88,323.09,321.85,323.09,321.75,318.09,322.12,313.34,309.95,310.60,311.13,308.49,307.71,307.90,305.33,303.76,305.85,304.87,312.37,310.71,314.16,310.96,318.41,321.68,324.22,324.40,334.72,320.72,326.91,336.26,334.39,337.25,349.13,351.54,366.10,373.60,377.54,387.69,395.61,392.15,395.63,395.84,398.27,407.89,404.91,397.70,391.13,390.66,385.86,386.23,389.88,391.07,388.06,387.55,384.98,379.17,383.72,380.93,383.42,387.48,384.10,385.60,390.22,383.88,382.50,403.68,390.37,380.38,374.23,373.98,371.43,370.53,370.48,356.66,354.21,L8
2021-08-29 21:18:52+00:00,366.11,303.52,310.93,302.43,309.67,290.46,302.14,288.30,283.95,276.34,267.99,275.30,275.60,279.58,287.90,294.65,304.40,295.50,294.80,294.77,291.42,293.65,302.14,307.68,316.94,322.37,323.64,335.11,343.01,355.27,360.76,356.70,332.07,329.69,319.54,319.88,318.78,315.50,322.87,319.84,314.44,310.76,324.96,325.86,321.01,320.65,320.16,318.69,316.72,317.80,306.61,304.09,306.92,305.53,303.87,304.42,304.50,302.14,300.12,304.11,302.60,310.14,309.47,311.63,308.84,315.20,320.35,322.62,321.56,331.92,319.49,325.75,337.80,327.56,336.82,346.63,344.89,360.16,368.56,374.58,383.08,390.22,389.47,393.52,392.39,396.51,404.14,401.48,393.29,388.12,389.52,384.08,384.02,384.40,390.27,386.69,386.64,384.06,377.58,382.83,380.53,382.54,385.95,384.07,385.49,388.75,381.57,380.34,400.07,389.45,379.84,374.10,373.98,371.43,370.56,370.51,356.62,352.86,L7
2021-08-30 22:14:02+00:00,370.88,305.41,308.61,299.29,306.14,290.42,299.89,287.58,282.53,276.38,269.57,276.52,277.24,281.20,288.63,294.88,304.71,296.38,295.85,297.79,294.60,296.04,305.42,310.83,318.35,324.00,327.14,338.14,344.31,355.18,361.75,358.06,333.74,330.81,321.46,321.22,320.49,317.72,324.20,321.01,315.14,311.75,324.78,325.55,323.28,322.66,322.36,320.86,318.87,319.43,308.34,304.44,307.73,306.22,304.31,305.90,306.07,303.82,302.55,306.50,305.15,312.19,312.06,315.76,312.23,318.79,322.57,324.64,323.90,332.76,323.47,329.60,343.31,327.56,341.05,349.40,347.92,361.46,369.79,375.44,384.06,390.75,390.65,394.88,394.00,397.25,404.56,401.38,394.21,388.78,390.22,385.27,384.16,384.41,390.62,388.28,388.25,385.75,379.31,383.74,381.64,383.80,387.53,385.31,386.01,388.73,382.22,381.27,399.34,389.88,381.08,374.95,373.77,372.22,371.27,371.35,356.82,353.56,L8
2021-09-14 21:17:28+00:00,370.88,305.41,308.61,299.29,306.14,290.42,299.89,287.58,282.53,276.38,273.91,280.04,278.34,282.14,289.07,293.51,302.73,297.43,296.76,299.89,297.54,298.81,308.06,312.45,318.67,325.40,328.78,339.19,346.77,357.71,361.39,356.86,335.03,331.49,322.88,322.20,320.22,316.64,322.31,320.50,314.62,311.75,323.18,324.27,327.46,324.21,321.37,318.83,320.69,320.27,308.37,305.11,306.70,304.89,302.82,306.72,305.74,304.73,304.21,309.64,308.72,311.33,311.64,319.77,315.13,318.01,323.74,328.49,325.08,332.24,325.98,331.53,341.61,323.14,348.02,351.03,347.09,359.61,368.40,373.39,383.52,390.18,389.53,395.59,395.17,398.36,402.82,402.65,395.84,392.60,392.51,384.61,383.57,383.94,391.45,389.65,390.32,386.96,380.44,384.40,381.43,384.64,388.01,385.06,388.40,390.58,381.24,380.63,398.30,390.05,382.64,376.20,374.14,374.77,373.32,372.91,357.84,355.33,L7
2021-09-15 22:14:05+00:00,361.81,306.80,303.54,295.40,301.60,289.73,298.48,287.67,281.81,273.58,271.99,278.10,277.61,282.86,291.45,294.49,302.08,297.70,298.45,300.96,298.66,299.79,308.56,312.94,319.23,325.67,329.28,339.56,346.79,358.10,362.22,356.19,335.91,332.29,324.69,323.58,320.96,317.73,322.71,321.00,315.35,312.11,322.18,322.86,326.38,324.35,321.89,320.01,321.47,320.30,308.92,305.08,306.50,305.35,303.86,307.75,307.09,305.84,305.32,311.00,310.10,312.55,313.05,320.76,316.81,320.00,325.83,329.27,327.42,332.24,330.38,336.39,341.61,325.98,349.04,351.87,348.35,359.74,368.76,373.48,383.25,389.41,389.70,395.04,395.89,398.84,403.28,402.74,396.16,392.57,392.23,384.92,384.18,384.95,391.86,390.40,390.73,387.31,381.05,384.81,381.73,385.11,387.99,385.40,388.89,390.27,381.53,381.30,397.94,389.53,382.72,376.30,374.24,375.22,373.49,372.94,357.96,353.96,L8
2021-10-08 22:19:59+00:00,365.19,305.63,299.37,284.02,290.82,280.32,294.64,283.95,281.18,273.03,274.02,280.17,277.95,283.46,289.25,289.75,299.09,297.47,300.96,304.93,302.55,303.58,314.75,316.56,320.09,326.69,328.36,338.90,347.68,358.74,361.80,358.81,336.36,330.55,323.88,322.86,318.80,313.49,321.46,321.10,313.61,310.88,321.99,323.15,327.20,324.84,322.92,318.48,321.42,320.03,308.48,303.87,305.39,304.66,301.55,305.88,307.21,305.63,304.17,309.95,309.63,310.88,313.06,317.39,316.06,318.67,323.56,329.79,326.26,326.92,332.60,338.43,338.86,321.36,346.92,352.02,346.97,357.52,366.51,372.24,381.24,387.64,387.67,391.86,394.15,393.54,398.58,399.28,393.32,390.14,391.12,383.69,382.29,383.04,389.61,388.36,389.26,386.04,384.10,386.99,382.62,386.07,387.87,384.65,387.50,390.00,381.89,381.11,398.48,389.43,382.39,376.95,375.89,376.17,374.43,372.38,355.15,349.70,L8
2021-10-17 22:14:14+00:00,365.19,307.48,296.67,280.56,284.16,277.33,289.78,283.79,281.92,272.64,272.69,277.12,274.59,280.62,286.26,289.38,298.86,298.29,302.31,305.31,303.45,304.45,315.23,317.02,320.96,330.23,330.44,340.88,349.60,360.44,363.53,358.15,337.76,330.23,324.72,324.37,319.50,314.64,320.92,319.78,315.13,311.41,320.57,322.43,325.89,324.40,322.70,316.50,320.86,319.49,308.03,303.30,303.75,302.77,300.79,306.24,307.51,306.49,305.66,311.87,313.29,312.96,314.75,317.21,316.62,319.13,324.86,329.00,322.93,322.10,329.29,340.28,339.88,319.08,348.57,351.42,347.73,357.31,365.74,371.35,379.60,385.96,386.15,390.32,392.73,393.30,397.75,398.86,393.24,389.92,390.13,382.83,381.60,382.38,388.42,387.76,388.59,386.11,384.18,386.75,382.96,387.04,388.25,385.40,387.96,388.63,381.40,381.30,398.10,389.44,382.07,376.42,375.57,375.56,373.50,372.38,354.50,344.07,L8
2021-11-02 22:14:13+00:00,365.19,309.57,296.93,281.03,282.38,275.61,286.88,284.57,282.41,274.09,272.35,275.93,274.12,279.28,285.57,290.31,299.51,298.61,302.62,306.11,304.76,306.73,315.67,317.12,321.73,330.16,331.69,342.30,350.51,360.72,364.44,358.47,338.19,331.20,325.82,324.90,320.87,315.92,321.73,319.59,315.42,312.29,321.00,322.78,325.41,324.26,322.62,315.98,319.48,319.20,308.80,303.39,303.95,302.65,301.81,306.34,307.50,306.31,305.60,311.35,313.13,313.69,314.82,316.92,317.54,319.71,325.04,329.00,320.07,318.93,326.47,338.47,339.88,319.08,349.27,352.77,349.58,358.94,366.42,371.81,379.44,385.15,385.42,389.89,392.14,393.24,397.26,398.05,392.72,389.78,389.63,382.96,381.59,382.52,387.69,387.36,388.15,386.43,385.11,387.15,383.32,386.84,388.25,386.07,388.53,389.12,381.81,382.30,398.82,389.79,382.61,377.26,375.96,375.75,372.82,372.59,355.02,343.71,L8
2021-11-18 22:14:08+00:00,358.81,314.76,303.00,287.48,286.66,279.28,286.86,285.11,283.30,275.97,273.39,276.25,274.69,279.43,284.97,290.64,300.84,299.73,303.50,307.37,306.44,308.98,317.30,320.00,324.19,332.98,334.65,344.67,353.15,362.30,366.52,359.96,340.16,332.51,326.60,325.70,321.69,317.16,321.97,319.46,315.74,313.05,321.46,323.99,326.54,325.53,323.94,317.25,319.88,319.35,308.75,304.15,304.52,303.44,303.03,306.60,307.65,306.13,305.67,310.85,312.77,313.93,314.82,316.75,318.17,320.60,326.09,329.89,321.93,318.93,327.45,338.45,341.83,319.08,350.57,354.83,352.64,362.14,368.20,373.54,380.75,386.47,386.43,390.54,392.54,394.45,397.49,398.46,393.17,389.94,389.86,383.51,381.97,382.77,387.42,387.63,388.82,387.53,386.29,387.83,384.57,387.72,389.07,386.43,389.33,389.74,382.96,383.34,399.50,390.75,384.04,378.34,376.43,376.70,373.44,372.57,355.38,344.92,L8
