dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2023-01-08 22:14:12+00:00,L8,324.92,310.89,303.86,288.19,280.08,272.38,270.60,264.61,261.85,256.94,259.84,261.10,268.41,274.01,280.58,290.98,298.07,305.39,315.54,313.05,304.91,311.15,312.76,325.77,328.51,337.76,341.43,347.98,348.57,357.91,364.41,345.98,324.76,317.75,312.57,313.51,315.86,317.76,321.29,318.55,321.63,324.18,324.27,326.16,323.62,326.62,319.85,316.13,314.39,315.18,314.93,309.73,309.60,313.17,317.18,312.85,312.08,311.40,320.02,320.77,317.49,320.90,322.17,323.05,320.19,314.64,315.15,315.56,313.60,316.76,322.37,329.20,332.14,342.23,342.95,350.59,355.22,363.40,373.20,381.74,384.02,386.01,385.16,382.38,383.39,385.23,383.92,379.00,381.04,382.47,387.75,382.69,386.76,381.78,388.18,389.17,393.34,390.79,389.66,388.02,383.20,384.12,381.77,383.44,383.91,383.88,381.99,380.76,384.37,383.46,377.66,370.89,366.67,363.10,365.02,360.94,349.79,336.68
2023-01-15 22:20:17+00:00,L8,335.13,322.76,320.25,310.51,299.58,294.52,288.93,279.24,273.31,269.28,270.48,269.40,274.56,286.86,294.60,305.72,318.50,328.73,347.05,349.70,344.74,344.75,345.41,349.22,357.07,360.64,365.65,372.17,376.89,387.97,397.45,387.63,348.54,337.15,330.12,329.03,330.43,334.18,331.79,331.26,333.12,333.07,348.59,344.26,338.21,335.89,336.24,339.25,340.32,344.82,337.95,335.85,331.87,334.94,332.99,333.22,332.84,330.73,330.62,331.57,335.35,338.15,339.01,335.71,339.71,342.95,337.87,335.59,332.02,334.57,343.34,356.17,356.51,361.14,365.13,364.02,366.17,375.47,383.52,390.86,398.95,399.98,401.51,397.43,403.46,404.30,401.57,396.26,398.30,397.95,400.48,392.24,399.98,402.98,399.60,407.50,409.72,411.33,400.76,397.13,391.83,398.58,399.91,398.81,400.41,401.56,397.02,394.43,401.79,399.16,391.25,384.43,380.48,380.48,379.51,381.42,363.63,362.77
2023-01-16 22:14:10+00:00,L9,329.38,315.30,311.87,301.64,289.88,284.80,280.30,270.13,263.55,259.00,257.65,255.13,268.36,282.61,291.12,297.88,310.48,324.28,338.26,340.58,337.80,332.24,333.36,338.41,349.29,352.74,357.32,361.98,367.48,374.70,385.27,371.68,343.22,332.24,325.65,322.41,322.06,329.87,330.75,328.38,326.61,329.11,334.75,335.57,329.39,327.60,325.77,325.23,327.36,330.70,330.44,324.81,320.73,321.33,321.64,325.75,324.99,326.06,325.36,326.75,327.53,328.36,329.77,331.24,330.30,333.81,329.29,327.08,322.82,327.76,334.23,342.47,349.15,348.53,354.59,355.39,360.13,369.10,376.60,380.10,389.43,393.17,393.42,390.90,398.97,395.71,397.04,391.66,389.36,393.48,393.66,387.04,387.33,391.52,391.57,403.48,402.81,400.20,391.68,391.80,388.22,395.91,390.97,396.68,398.05,394.95,391.34,386.06,393.44,391.37,382.98,378.29,373.27,372.73,373.85,374.58,358.43,354.07
2023-01-24 22:14:10+00:00,L8,329.34,314.95,312.66,300.94,288.63,284.85,275.58,268.00,262.27,260.46,262.11,263.51,270.52,277.11,290.92,300.16,311.50,323.30,333.78,338.77,328.66,324.68,328.40,336.71,339.70,349.35,359.10,367.71,375.25,384.27,392.28,382.58,343.16,326.65,323.14,327.55,321.26,321.73,322.00,322.06,321.94,326.83,336.96,343.57,334.98,331.17,323.63,324.18,326.22,334.05,335.71,329.67,328.80,330.76,330.95,332.32,334.15,334.81,335.41,331.78,332.88,333.30,331.98,328.43,324.64,325.90,326.48,326.17,327.24,327.62,339.34,342.52,347.00,347.74,349.15,354.79,360.31,365.72,376.45,381.58,385.24,390.70,394.87,394.72,398.88,393.42,394.32,393.30,389.33,391.09,396.42,392.85,401.67,402.73,397.60,403.80,408.11,404.34,406.25,393.84,394.98,396.27,398.36,391.60,396.82,390.83,390.58,390.09,396.44,390.95,384.63,379.22,375.83,374.53,377.69,373.78,362.90,356.59
2023-01-26 20:29:12+00:00,L7,,316.85,311.00,306.77,296.26,293.10,298.97,279.67,269.38,257.67,256.94,266.08,268.66,280.25,292.95,299.88,,,332.83,341.11,339.79,339.62,345.11,344.93,347.95,350.31,361.53,365.76,373.13,387.62,394.13,,,361.04,354.26,348.35,353.72,342.58,336.21,331.54,319.73,321.29,,362.53,338.48,317.69,,,,338.84,337.88,332.71,335.94,326.58,329.11,329.23,327.47,325.93,322.68,332.06,331.10,334.32,,,,332.35,333.24,327.71,335.69,325.56,336.85,343.35,341.14,340.40,357.56,355.37,363.39,,,390.30,393.43,398.40,390.15,398.91,398.24,400.89,392.30,389.61,394.19,394.98,391.85,393.52,,,414.40,412.20,415.20,410.81,407.81,396.22,401.04,402.32,401.74,401.10,403.86,397.41,395.86,,,,397.41,389.50,389.16,379.56,380.34,374.61,364.90,360.89
2023-02-08 22:20:30+00:00,L9,,292.11,286.08,277.73,286.49,284.63,273.89,261.43,252.35,249.12,249.51,250.01,260.05,267.38,277.70,282.17,295.52,297.33,304.34,309.66,310.67,313.79,318.57,321.99,318.49,325.30,333.11,337.44,339.58,340.37,343.68,344.67,335.23,315.23,308.25,307.14,306.01,304.21,305.46,300.85,310.73,303.83,306.27,313.04,311.18,304.82,302.97,300.99,305.12,297.65,295.59,298.05,300.38,296.25,298.37,298.14,300.95,299.51,295.21,304.43,306.56,312.30,309.25,309.87,302.35,304.39,305.45,313.29,315.95,276.53,296.60,330.67,317.05,330.74,326.02,329.08,344.80,347.85,346.78,357.44,361.95,360.51,364.13,360.83,363.25,364.76,363.43,360.04,361.77,364.04,367.56,369.37,372.83,372.90,377.52,387.30,392.16,395.38,391.07,381.55,377.56,375.57,378.12,375.43,377.54,376.17,370.52,369.98,387.65,379.75,371.68,362.99,353.41,359.10,356.40,360.61,338.36,329.69
2023-02-12 20:25:36+00:00,L7,274.93,282.23,293.24,295.16,292.00,300.55,284.05,280.36,261.33,258.71,260.16,252.87,261.28,271.41,282.09,289.63,304.26,303.11,312.57,324.66,325.76,323.38,336.97,344.34,346.45,351.57,348.37,351.82,356.38,358.64,384.37,360.44,355.94,315.78,315.43,314.88,317.71,313.88,325.07,310.79,315.37,312.84,315.32,327.16,321.35,305.91,323.56,300.86,306.37,315.53,318.66,318.78,313.45,310.10,327.24,315.01,320.39,308.32,309.88,311.84,310.78,337.12,313.19,310.00,318.68,322.21,318.72,318.85,317.36,323.41,331.27,337.14,337.31,341.60,350.58,362.79,374.49,363.32,363.14,370.54,384.20,390.03,384.09,377.66,390.27,396.03,394.06,374.39,375.77,371.27,373.09,369.22,375.43,384.42,384.92,397.56,402.80,,404.18,399.75,395.08,392.57,385.86,384.19,380.89,378.52,,376.94,380.63,379.06,387.71,377.57,377.37,375.48,389.99,393.41,361.15,353.51
2023-02-16 22:20:13+00:00,L8,270.75,280.90,289.80,293.08,290.74,285.87,280.85,257.93,256.08,250.94,255.42,258.17,261.37,270.09,284.13,292.07,304.86,305.95,309.81,316.24,318.18,317.54,324.76,328.03,335.31,337.45,342.47,347.51,353.13,362.05,366.71,350.56,332.16,326.79,318.24,311.45,309.70,312.99,311.87,308.80,306.52,311.82,322.16,324.91,326.86,318.52,311.64,310.88,304.80,302.75,305.66,308.03,310.58,311.22,310.52,306.46,309.23,306.87,310.73,313.79,318.27,320.39,317.61,316.40,311.74,313.66,317.79,320.02,317.29,321.69,317.49,332.82,335.54,339.15,348.13,351.61,360.70,357.46,355.25,364.79,372.29,378.43,384.33,382.92,384.95,381.81,373.03,366.71,366.37,372.99,376.31,378.85,378.36,390.09,387.24,389.98,390.33,396.22,395.42,391.32,387.50,386.85,389.41,383.36,378.39,374.76,374.56,375.63,386.84,376.66,377.08,371.24,370.61,366.38,366.44,364.09,351.73,342.39
2023-02-24 22:20:15+00:00,L9,345.78,283.24,291.72,297.43,300.68,311.58,307.13,286.05,266.37,257.39,261.60,267.36,272.22,286.14,297.79,304.17,316.66,315.65,322.82,327.76,332.96,335.97,346.04,353.89,354.47,360.72,373.12,378.76,379.40,385.22,394.90,381.54,380.80,334.57,333.42,325.26,320.87,330.34,339.80,329.87,327.75,323.30,339.85,353.21,353.59,347.68,336.43,336.98,334.49,327.03,328.99,337.54,339.70,344.29,341.77,329.74,327.55,330.96,332.55,334.40,345.06,343.88,344.35,339.74,336.25,328.66,325.09,325.77,327.22,330.96,334.12,339.93,346.73,350.67,358.59,376.37,381.05,385.22,395.33,391.38,396.34,401.53,401.35,398.99,406.44,411.37,417.00,405.40,401.04,399.00,398.05,400.17,404.12,406.11,410.47,408.99,406.86,408.64,408.29,410.97,403.64,404.66,411.35,409.24,405.06,406.11,405.30,409.69,420.61,397.28,398.33,387.57,384.14,392.10,388.52,402.36,374.60,362.96
2023-02-25 22:13:52+00:00,L8,,,,,,,,,,,267.35,274.15,279.29,286.63,297.06,305.05,312.77,317.25,323.97,331.02,339.77,343.57,350.03,359.49,357.67,366.22,371.18,379.51,383.49,391.99,400.78,387.63,381.97,,351.35,326.54,323.86,340.61,344.30,339.72,329.30,324.20,338.40,356.59,352.94,348.49,352.07,344.17,333.33,325.10,332.64,338.36,340.09,344.45,340.50,331.31,331.79,331.17,329.96,334.50,340.99,342.80,341.73,340.59,337.92,330.59,326.34,328.04,328.51,333.43,335.24,340.96,347.48,351.86,357.71,374.42,380.61,385.17,395.69,390.05,394.78,401.66,396.60,398.52,405.94,413.73,413.05,405.59,400.30,402.55,396.50,400.02,404.42,405.73,406.25,408.75,409.59,411.33,411.36,411.93,407.32,409.36,413.07,410.02,407.16,403.93,404.21,406.33,419.52,400.15,398.35,393.22,387.93,390.98,389.98,395.16,370.81,360.96
2023-03-05 22:14:01+00:00,L9,,257.07,265.84,263.41,269.40,273.04,270.61,251.78,244.83,244.01,237.82,240.32,248.21,261.25,271.76,281.64,288.25,285.37,292.02,298.96,302.27,310.68,320.42,324.17,330.54,330.80,334.46,337.90,340.84,348.24,357.84,337.85,321.21,313.69,306.68,303.77,303.01,299.47,307.16,301.75,295.80,291.71,297.91,312.28,313.16,312.47,314.24,300.01,296.86,293.65,289.54,293.24,290.78,292.51,289.42,284.31,287.74,289.96,292.38,293.24,296.78,295.30,300.00,300.92,301.45,303.44,297.90,300.57,299.26,307.88,305.23,298.20,306.73,321.48,331.07,330.11,336.62,349.50,347.27,353.68,357.12,356.10,365.76,359.01,366.29,365.47,365.54,364.77,362.03,354.64,357.48,363.70,366.88,363.30,366.05,370.39,375.59,370.77,371.42,368.38,370.37,374.00,379.09,372.46,373.10,376.01,372.17,375.14,374.68,362.55,361.16,353.80,353.08,353.15,352.30,353.82,335.96,324.09
2023-03-13 22:13:46+00:00,L8,,,,,,,,,,,,260.17,272.91,283.26,302.95,312.21,314.33,311.31,308.06,313.47,318.61,329.86,346.14,359.63,366.50,368.60,381.00,386.55,385.76,381.11,379.12,382.97,342.52,334.40,337.70,334.27,329.98,331.52,341.36,323.10,319.03,325.76,327.12,343.57,339.66,339.76,344.45,340.06,335.25,339.48,333.50,330.76,331.27,320.66,321.30,327.99,325.38,328.18,326.07,329.45,331.49,331.85,328.66,327.67,323.26,321.55,322.59,324.29,324.07,323.89,328.77,330.97,337.23,353.56,362.03,356.83,372.93,376.98,378.99,379.29,385.45,389.76,392.13,392.55,402.64,406.49,406.16,403.39,397.87,397.86,388.02,391.16,399.20,399.97,394.43,408.07,399.94,397.28,391.52,392.23,384.76,388.71,406.58,395.32,395.68,396.62,389.12,383.15,401.72,395.37,394.28,388.48,385.32,387.06,379.72,380.44,358.95,358.04
2023-03-21 22:13:54+00:00,L9,,242.01,255.14,257.22,250.47,253.38,245.01,240.26,237.79,233.15,233.71,232.51,232.29,246.85,264.45,268.58,275.85,280.90,280.91,281.70,288.06,294.18,304.06,320.22,316.47,324.89,322.19,326.22,329.31,337.83,339.59,322.69,308.70,297.29,293.14,299.51,293.82,293.46,299.63,296.69,293.19,297.05,296.00,299.97,302.75,298.87,289.05,289.82,294.93,294.75,294.04,288.19,289.23,292.46,285.11,279.97,287.53,285.88,283.15,281.91,293.24,295.16,295.85,289.25,289.50,286.60,291.77,289.79,290.49,282.04,265.39,270.55,277.37,290.34,291.15,327.60,338.91,345.55,349.85,353.25,354.46,358.57,364.27,366.37,362.41,361.56,359.70,356.93,353.09,353.18,350.21,357.33,363.89,361.08,363.44,367.47,362.91,363.71,367.79,363.85,359.76,353.22,361.73,358.74,357.05,363.97,372.27,359.56,369.29,364.69,360.20,355.13,353.28,343.53,342.95,350.50,339.50,324.16
2023-03-28 20:25:26+00:00,L7,,,,623.74,592.32,272.86,559.17,550.67,,,,238.41,255.52,258.43,,,,,,,304.23,313.18,318.32,329.92,,372.79,,365.57,365.08,,,,,,,,304.20,306.90,,,308.83,,,321.36,319.58,,,,,,,312.55,309.04,314.70,642.05,527.42,307.04,293.83,303.03,311.88,310.00,,,,,,,,,,,,,,,,,,,,,,380.40,375.93,385.69,397.41,382.03,374.67,391.10,384.97,385.46,,,,,,,399.77,392.90,395.15,368.20,378.02,383.80,355.63,388.31,388.46,,,,,,,,,,,,
2023-03-28 22:19:57+00:00,L9,,,,,,,,,,,,,,,,300.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.57,397.95,394.56,401.03,397.90,395.30,400.16,393.04,399.13,404.94,404.91,410.87,414.23,402.61,400.86,400.99,392.67,394.73,402.00,406.88,406.32,410.90,410.36,405.03,397.58,397.96,385.84,,,,,,,
2023-03-29 22:13:36+00:00,L8,,,,,,,,,,,259.88,260.87,269.18,282.99,296.47,307.95,322.47,319.14,320.69,321.31,324.50,328.04,342.71,346.17,359.18,367.29,381.57,380.17,377.23,381.80,392.17,386.97,368.87,345.42,335.82,326.20,326.27,335.29,337.84,332.59,328.04,324.23,334.83,335.66,332.95,331.09,338.16,331.45,331.59,333.76,329.54,325.23,320.84,319.58,322.05,325.24,325.20,322.22,324.37,324.76,325.77,323.26,321.92,324.53,323.16,320.01,323.12,331.16,331.89,330.69,334.26,334.34,338.05,345.01,353.06,361.05,368.77,370.23,380.34,381.48,381.35,387.32,389.56,392.58,391.84,395.70,396.72,405.63,400.85,400.76,398.43,394.65,399.49,408.02,400.77,411.51,412.80,409.66,404.28,408.28,393.99,397.55,402.13,406.13,401.01,407.23,404.41,398.05,392.22,389.39,387.21,381.33,378.11,381.42,376.08,381.74,363.40,352.45
2023-04-06 22:13:45+00:00,L9,,255.01,260.74,261.37,253.47,252.33,248.16,243.91,241.83,242.58,240.42,239.92,240.94,260.98,274.26,282.37,290.88,289.84,292.16,295.53,301.65,303.58,317.72,325.22,332.29,345.57,350.04,333.58,338.99,352.23,370.11,352.55,323.82,311.69,298.57,300.04,303.31,306.22,306.44,301.44,294.99,299.03,307.27,312.00,310.97,303.14,308.03,296.99,290.53,300.12,304.91,296.44,303.60,303.36,300.74,297.94,296.80,302.96,300.83,295.17,300.29,293.88,298.78,299.35,301.77,299.45,295.35,300.28,304.70,307.42,295.45,312.04,316.44,322.37,318.11,325.28,331.51,352.56,357.81,365.19,365.13,369.37,364.85,368.85,375.98,379.32,382.11,368.68,363.22,369.09,376.99,368.76,372.75,370.51,369.36,362.48,366.87,369.30,372.73,368.91,362.51,359.20,368.81,366.28,371.35,371.52,370.96,368.55,370.07,365.00,365.07,365.82,362.45,359.32,356.28,355.44,339.66,320.93
2023-04-13 22:19:50+00:00,L9,338.77,329.06,299.51,296.03,286.29,273.02,272.94,270.74,272.90,268.93,257.45,265.93,269.98,284.03,295.67,304.92,322.83,323.44,326.44,325.32,324.83,331.21,343.69,350.10,356.47,370.11,377.53,376.62,379.69,378.32,386.35,395.77,394.60,376.01,339.70,326.06,328.58,342.15,342.74,336.44,330.66,328.57,340.00,337.91,337.49,339.02,335.62,323.00,320.40,329.07,328.31,335.28,334.42,336.80,329.09,324.50,322.55,319.97,325.97,325.49,327.20,328.27,330.65,334.66,334.68,335.65,331.83,331.59,333.72,337.89,359.70,366.86,366.92,368.38,361.93,366.19,368.93,380.80,381.58,384.54,388.48,390.97,395.84,397.39,403.73,406.05,407.04,403.58,397.61,395.44,400.47,399.05,401.07,403.59,408.67,413.91,418.87,426.13,418.85,417.64,410.64,403.47,401.27,413.44,409.32,415.68,409.39,404.47,409.49,406.02,403.77,393.56,388.75,383.13,371.73,383.26,364.85,361.74
2023-04-14 20:19:55+00:00,L7,,,,,,,,,,,,,,259.00,,,,,,,,,,,,,,,,,,,,,310.48,295.50,294.21,296.58,298.91,290.08,277.29,304.27,300.27,311.40,306.51,311.09,304.48,297.10,290.71,331.80,297.46,293.08,642.10,562.40,464.74,289.71,319.51,293.09,297.26,296.96,293.78,296.98,293.34,301.39,294.50,280.46,298.75,,,,,,315.70,319.60,,335.44,327.83,331.95,329.34,346.42,356.57,358.91,363.26,357.98,361.29,348.78,355.43,356.50,363.77,,369.43,369.00,369.72,360.65,,373.56,370.47,361.78,357.64,,,356.87,349.80,353.62,,357.99,362.68,353.37,359.65,369.21,349.14,347.78,341.52,344.31,336.55,338.08,313.38,315.34
2023-05-23 22:19:17+00:00,L8,,,,,,,,,,,,253.46,261.79,271.86,276.88,288.49,304.34,312.25,313.46,313.23,312.05,318.14,329.41,340.44,343.32,356.39,364.94,363.64,372.97,372.63,382.24,381.00,367.22,369.32,369.53,364.13,348.94,348.76,344.16,341.63,337.54,336.60,334.71,327.60,331.82,336.50,333.91,327.44,314.46,314.71,314.08,312.56,311.73,313.05,309.86,315.08,315.11,320.73,322.12,318.96,320.02,319.09,313.79,314.07,315.00,311.04,309.20,316.03,322.45,330.77,332.81,339.24,340.97,356.58,366.57,370.09,370.44,369.93,359.91,369.53,375.82,388.02,383.78,386.17,391.00,402.14,410.63,412.98,407.81,391.52,395.75,393.54,392.42,390.03,393.30,399.35,399.93,401.85,402.67,406.96,399.59,395.43,394.25,397.28,399.36,405.41,396.00,396.13,398.09,384.95,380.49,,,,,,,
2023-06-08 22:19:24+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.25,403.90,385.00,385.83,378.75,375.62,361.72,363.80,365.29,364.88,362.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.44,398.48,403.49,409.86,416.90,423.25,421.13,410.67,412.75,408.97,409.73,403.93,402.31,409.21,411.33,416.45,422.53,421.31,415.90,416.28,414.99,417.53,419.40,420.34,414.53,416.56,407.01,405.75,418.91,,,,,,,,,
2023-06-09 22:13:12+00:00,L9,,,,,,,,,,,,,282.66,284.86,293.71,312.81,341.07,339.13,334.40,335.68,335.04,337.07,345.80,356.65,360.39,369.67,372.04,383.56,388.21,397.19,400.62,403.95,388.51,387.06,380.48,378.42,365.31,369.52,367.68,369.79,363.45,361.67,359.37,358.23,358.41,365.48,359.58,353.72,347.71,350.67,341.72,336.14,326.89,337.70,335.69,341.84,342.40,343.88,337.59,341.96,339.27,341.43,339.39,,,,,,,,,,,,,,,,,,401.43,401.91,404.48,411.52,421.49,426.46,422.24,419.66,415.72,414.50,411.95,409.52,401.88,407.48,414.20,421.37,423.05,426.72,418.15,421.54,421.52,421.60,423.32,424.12,418.81,419.51,411.91,410.67,419.06,416.95,406.46,404.08,,,,,,
2023-06-16 22:19:18+00:00,L9,,,253.44,248.94,245.23,244.06,249.01,249.58,247.77,241.29,241.94,244.81,248.13,249.25,255.29,273.65,289.97,293.13,299.16,303.56,301.00,300.70,309.05,314.81,326.51,324.05,338.77,344.38,350.47,351.85,349.52,355.64,349.77,351.64,345.47,334.88,334.85,332.60,326.72,316.82,319.76,322.76,318.82,320.00,315.96,320.71,316.86,300.20,293.73,292.80,293.21,292.10,290.23,295.92,292.94,300.85,304.48,307.60,307.88,304.42,298.50,300.29,299.60,299.51,298.75,296.63,296.14,298.08,,264.93,293.10,320.78,320.67,288.20,316.24,339.23,347.68,350.18,352.82,360.35,364.26,365.48,371.81,374.53,382.89,381.76,385.50,380.81,375.01,375.39,372.89,370.16,367.74,370.81,378.04,380.36,386.11,383.98,385.87,385.89,376.47,380.72,385.61,381.99,382.95,380.67,373.83,368.63,380.48,375.07,371.81,361.59,359.34,361.44,,,,
2023-07-26 22:19:47+00:00,L8,,,,,,,,,,,,,263.71,272.90,276.31,297.09,316.89,308.40,311.51,306.97,312.40,317.86,335.24,351.57,350.44,354.07,,,,,,,,,,,,,,,,,,341.26,334.75,336.14,334.03,331.17,326.80,306.97,294.75,291.48,289.16,280.48,276.45,270.71,284.84,277.79,272.62,,,,,123.33,,202.60,204.12,,,241.38,248.79,245.95,252.25,,272.78,286.19,296.24,306.64,333.86,357.55,359.39,372.92,368.95,366.34,352.43,353.94,355.18,348.16,342.40,341.57,343.56,352.43,355.86,351.89,355.34,358.54,363.20,361.15,359.38,368.17,361.81,354.84,365.61,378.73,392.81,371.70,371.37,370.05,,,395.24,385.03,350.25,376.59,367.35,471.73,294.74,259.69
2023-07-27 22:13:26+00:00,L9,,,,,,,,,,,,,,,,,,,289.66,293.01,295.97,311.65,319.11,329.83,333.37,,,,,,368.39,370.41,347.70,358.73,350.72,345.91,348.42,344.45,329.03,325.91,315.43,319.05,329.97,331.33,328.23,329.71,325.85,330.13,317.74,310.64,307.17,302.65,299.99,306.66,303.41,306.07,311.20,318.96,,,,,,,,,,,,,,,,,,,,,368.13,372.74,380.91,388.70,383.85,390.57,393.38,397.39,398.16,398.68,395.47,388.22,386.80,393.23,396.07,397.65,397.16,400.57,401.18,400.97,405.82,397.07,399.55,395.44,401.93,400.82,397.73,397.08,388.89,388.42,408.49,391.05,382.26,375.61,363.76,367.41,,,,
2023-08-20 22:13:47+00:00,L8,259.93,277.96,293.31,289.64,265.70,251.36,244.84,245.64,252.03,252.20,254.43,250.83,245.09,251.78,253.42,258.95,269.05,270.93,282.72,290.07,306.30,322.28,315.35,312.06,316.68,326.86,333.88,346.89,353.39,360.49,363.81,359.14,336.90,333.42,336.39,345.56,341.29,334.69,333.41,314.09,305.28,313.41,315.25,319.09,312.56,314.02,313.23,299.03,291.65,308.79,309.39,307.28,299.29,312.15,309.57,307.19,310.09,309.01,305.67,297.70,296.53,295.64,311.43,319.51,315.55,312.96,318.65,319.11,323.74,329.09,336.40,334.92,330.23,331.19,360.54,359.48,365.93,367.55,375.75,379.80,376.39,375.84,374.26,376.38,375.12,374.23,374.85,373.44,376.26,380.48,381.11,379.85,387.30,392.74,393.96,393.53,396.08,396.96,397.58,395.57,392.20,395.35,391.33,393.22,395.15,395.72,386.84,390.62,403.60,396.62,388.25,384.03,374.94,373.71,373.08,370.35,345.27,332.47
2023-08-24 19:59:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 22:19:59+00:00,L8,,,,,,,,,,,257.07,250.06,248.27,254.02,257.01,258.33,256.89,269.24,280.34,288.35,290.11,296.25,308.62,311.27,319.84,324.27,328.62,339.56,354.89,362.19,371.04,348.80,341.52,336.69,335.83,334.74,333.22,326.90,332.10,332.43,314.46,303.25,308.53,315.05,311.07,302.73,298.83,286.75,294.23,294.34,298.00,304.26,300.33,297.20,295.93,296.70,299.35,299.39,301.02,299.45,304.24,301.95,309.91,313.23,317.57,297.16,309.14,315.61,328.61,323.63,326.84,332.23,337.90,,335.99,361.08,368.62,371.40,380.99,382.63,383.33,377.45,377.14,375.79,372.93,371.72,372.85,382.48,373.24,374.14,378.54,382.19,388.93,390.32,383.42,392.01,388.01,389.90,385.22,386.09,385.37,394.44,393.90,391.65,391.57,387.46,383.32,385.02,399.02,382.42,383.39,378.36,,,,,,
2023-08-28 22:13:44+00:00,L9,,274.67,276.91,269.09,268.10,252.70,243.44,245.83,246.60,243.88,242.66,248.60,247.15,252.41,253.46,262.64,262.63,267.00,273.09,280.63,285.11,292.87,303.45,310.91,317.67,325.74,335.60,344.43,353.36,358.27,364.68,348.74,335.83,335.40,329.63,331.97,333.63,331.04,332.61,315.84,313.19,302.17,307.48,311.75,309.36,302.19,301.05,288.70,287.90,288.58,297.61,291.83,295.48,296.54,293.87,295.26,302.37,300.65,297.18,297.72,301.78,305.14,309.47,309.02,309.54,294.99,302.08,313.82,324.21,324.34,328.48,336.68,338.04,338.91,348.04,352.80,356.57,369.15,375.87,379.85,382.51,370.33,361.75,364.99,370.92,373.84,377.48,375.37,365.09,367.26,370.99,374.99,382.54,381.30,384.50,390.31,388.80,386.91,386.76,385.91,390.70,391.46,388.01,389.22,389.12,384.27,384.41,381.83,391.18,377.35,374.36,368.33,362.97,362.26,362.52,358.37,332.04,319.13
2023-08-29 20:02:29+00:00,L7,,223.49,261.35,236.15,243.75,249.58,218.36,219.97,,629.62,,,,,,,,,,223.72,,,,232.37,,,254.04,255.63,,,,,,,,,,,,122.42,,,274.27,,,,,,,265.04,261.42,304.55,293.44,254.59,257.77,,,263.56,255.05,,,,,,,,,,,,,,,,253.63,,,,338.34,,,,,,,,,335.84,332.35,332.75,,,,,,347.52,,,,,,,350.24,347.75,354.80,327.01,,345.83,,,353.99,,,,,,,
