dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162
2021-02-21 22:01:05+00:00,L8,343.37,344.57,342.06,342.62,343.67,341.51,341.03,338.98,343.22,341.99,343.38,346.52,344.15,345.95,354.15,345.85,348.51,355.63,356.48,362.47,360.32,359.26,359.88,362.59,359.88,353.74,351.01,349.62,351.25,350.04,346.64,349.10,352.24,350.07,346.75,347.33,337.98,334.99,331.16,328.34,336.64,335.64,340.10,333.86,336.95,336.00,329.83,332.00,341.45,340.66,330.37,328.71,319.28,310.74,311.93,304.84,299.28,303.55,311.21,315.57,321.51,323.73,326.06,315.60,316.08,321.56,327.40,322.48,325.38,325.70,333.21,332.08,331.14,329.20,341.02,338.26,339.41,333.14,328.33,325.10,317.54,316.35,308.68,303.63,303.45,298.72,288.03,291.37,291.35,290.40,286.99,286.96,282.61,284.50,287.89,288.01,291.07,296.46,294.65,301.04,300.56,301.27,307.56,307.90,315.12,324.16,329.44,335.29,342.32,345.45,342.58,340.97,348.61,354.35,350.88,359.45,360.60,364.21,368.31,372.56,379.42,387.36,390.64,390.79,389.03,378.62,377.90,370.68,366.14,363.27,360.10,353.14,357.21,351.35,352.74,344.91,344.24,343.63,339.35,338.48,335.84,330.58,328.81,324.37,324.26,327.35,329.61,331.90,339.91,338.09,334.31,339.27,340.15,340.73,342.78,352.71,351.00,353.71,350.82,348.07,346.73,364.86,382.78
2021-03-16 22:07:03+00:00,L8,343.64,344.86,341.52,342.59,338.86,324.00,326.62,326.75,335.30,331.18,343.45,342.58,347.57,345.84,342.91,342.77,349.19,355.10,350.20,356.79,356.35,354.54,352.21,355.49,359.97,349.91,343.41,336.79,333.05,339.36,350.66,343.44,340.84,347.05,342.65,325.67,331.12,332.99,333.38,329.05,329.27,331.51,328.90,329.25,327.89,325.47,319.16,314.21,313.74,264.89,309.79,317.31,305.84,301.38,301.62,304.75,302.06,303.65,303.49,304.41,311.48,313.37,315.98,316.03,318.72,318.69,322.71,316.85,315.39,320.03,316.47,330.52,324.78,332.47,333.94,333.87,339.70,326.22,322.56,318.22,312.41,311.03,291.56,292.16,302.22,285.47,284.00,288.35,286.34,286.14,288.21,289.37,271.65,278.77,278.58,285.22,277.81,283.16,280.56,296.78,300.77,303.54,305.44,303.36,308.16,319.03,319.03,330.39,326.56,324.51,331.93,329.54,328.39,345.95,352.09,350.47,362.44,360.30,363.16,367.90,366.98,385.06,376.90,376.00,385.15,366.83,365.74,370.49,359.74,354.27,350.96,349.73,341.53,344.38,342.38,335.72,323.58,338.84,327.11,326.17,326.34,320.78,316.72,313.93,320.03,320.91,321.55,327.16,322.09,319.73,326.08,323.13,328.41,337.06,337.06,345.80,344.11,332.41,336.25,344.86,357.96,360.19,377.77
2021-03-17 21:13:53+00:00,L7,321.62,314.53,313.53,312.99,311.06,309.74,312.26,320.82,319.70,336.61,322.19,328.70,329.08,321.71,328.67,326.32,328.03,328.15,332.43,331.83,336.39,339.61,327.17,332.07,315.81,330.41,325.84,316.50,333.81,318.50,313.16,316.48,322.03,,,,,,,,,,,,299.84,294.71,295.20,294.60,290.82,224.11,293.26,290.14,278.50,279.80,268.42,263.47,267.57,276.15,286.75,277.97,288.83,286.90,281.38,281.44,278.34,285.02,279.41,281.25,287.06,286.19,294.89,295.24,281.44,293.85,325.90,332.68,307.69,292.26,286.90,286.25,,,,263.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.70,,326.89,330.50,331.45,344.98,346.98,351.64,351.26,349.12,342.53,302.70,327.62,329.38,325.27,324.78,320.36,322.12,323.48,322.60,315.23,319.03,316.29,315.59,313.63,310.38,306.77,312.38,299.64,295.18,293.98,295.21,289.99,307.44,305.85,304.61,306.89,307.51,306.98,310.22,319.49,315.62,323.41,326.23,328.88,326.75,338.38,337.85,346.85,361.11
2021-03-25 22:00:51+00:00,L8,341.87,345.22,347.20,350.88,340.22,339.09,333.84,339.90,340.42,338.45,343.17,350.87,347.51,344.85,346.12,343.63,355.14,354.71,361.30,357.15,357.31,361.53,366.17,360.59,350.83,342.26,342.02,337.12,336.63,335.68,348.45,346.42,340.58,337.08,333.99,331.46,327.38,330.66,323.35,327.20,331.49,331.73,333.91,331.85,329.73,335.65,338.63,342.56,334.01,333.29,327.99,322.94,311.79,308.30,306.49,303.25,315.54,309.86,303.93,309.09,314.67,313.69,321.00,320.30,327.60,324.13,318.87,320.96,328.17,325.70,325.86,330.06,344.01,344.62,336.91,337.53,336.39,330.64,327.22,320.35,311.32,305.06,302.75,292.32,293.41,295.95,298.72,298.57,291.00,292.36,290.66,288.37,279.53,289.16,286.99,287.34,279.73,283.92,285.41,289.55,299.46,307.20,303.98,307.86,313.51,323.08,325.41,334.35,342.36,336.81,335.16,334.77,349.47,350.28,361.28,362.31,372.21,373.77,372.70,371.79,377.94,384.14,392.29,394.53,389.24,383.61,386.42,372.38,369.02,365.12,364.55,356.75,357.84,352.13,355.26,353.09,340.63,339.26,346.68,338.78,329.12,330.58,318.28,320.88,318.60,331.91,332.02,335.67,338.38,342.34,337.69,339.63,337.92,345.41,344.41,341.07,346.33,351.78,340.90,346.03,359.72,373.76,385.27
2021-04-02 21:12:35+00:00,L7,331.25,331.60,325.34,322.46,312.28,320.51,323.09,329.97,322.29,320.81,323.30,325.24,332.20,332.88,,,,,,,,,,,,332.56,330.61,329.82,329.67,321.28,329.75,328.30,323.78,324.76,318.73,316.82,311.48,310.48,293.41,321.59,316.98,312.92,310.35,316.07,306.92,312.63,304.16,306.51,313.54,270.31,303.29,298.47,298.43,281.10,278.47,285.22,280.02,288.48,288.86,300.60,,,,,,,,,,,,,,,,316.57,311.73,311.19,302.22,291.52,289.79,285.94,273.17,275.85,277.56,272.63,272.36,267.97,262.30,263.75,271.93,267.20,265.43,268.50,253.44,258.82,265.67,274.68,264.66,270.10,279.31,281.52,291.26,293.56,302.07,295.30,308.00,312.67,318.76,314.77,321.08,319.99,332.79,331.94,323.64,343.06,339.08,341.60,348.60,350.05,359.92,350.11,354.33,354.38,361.68,338.25,342.87,344.87,337.08,348.77,351.99,339.15,336.38,337.53,335.13,322.29,309.26,310.69,315.06,315.53,306.02,308.51,277.08,279.51,294.96,291.26,309.16,308.80,308.23,299.92,311.69,308.66,312.73,337.98,315.41,318.48,324.20,330.99,325.49,323.63,335.28,336.34,355.63
2021-04-17 22:06:54+00:00,L8,343.45,345.53,349.31,343.48,343.20,342.54,339.11,337.83,342.09,342.23,345.94,350.42,349.76,353.64,349.68,349.51,350.16,350.27,358.04,351.95,355.04,351.34,354.87,353.42,353.65,358.02,350.85,345.89,351.25,342.12,345.14,342.94,348.27,341.76,336.04,328.95,324.96,329.49,330.71,328.80,327.87,329.76,330.80,329.48,329.09,317.31,318.69,320.32,321.71,327.09,320.70,314.86,301.49,298.53,306.98,303.98,306.70,305.98,309.41,315.06,316.32,313.03,318.93,320.24,323.54,321.08,320.65,313.39,319.64,324.49,321.18,328.36,330.50,329.17,331.01,338.54,332.95,328.09,323.19,320.65,306.33,309.85,307.94,302.07,296.65,295.47,287.18,283.93,282.39,283.55,278.97,276.18,282.33,282.53,281.05,287.02,287.15,289.90,288.54,293.91,296.20,302.87,310.51,313.44,320.02,323.48,321.61,329.19,336.40,340.97,342.33,345.27,345.79,348.17,354.97,360.85,360.65,366.21,365.56,376.09,379.61,374.61,390.08,391.36,387.29,386.39,373.50,366.19,358.97,361.76,357.01,352.25,355.61,348.98,336.74,344.57,338.79,338.18,341.59,332.90,338.21,328.43,317.03,316.57,322.70,324.09,327.82,331.07,330.81,334.98,330.92,333.52,338.42,339.49,344.10,346.75,343.45,345.22,350.58,346.78,346.19,362.56,381.78
2021-05-03 22:06:44+00:00,L8,334.28,335.72,339.93,333.93,328.68,325.87,325.28,321.07,330.19,334.17,329.32,337.95,346.80,343.50,345.46,347.97,346.53,343.85,344.96,353.62,353.58,352.13,349.14,349.78,351.05,358.54,342.46,339.77,340.16,343.16,345.71,347.06,342.97,340.61,335.47,328.81,326.63,326.00,324.12,321.20,323.25,330.86,,,,,,,,,,,,,,,,,,303.14,305.89,312.05,302.95,306.51,311.98,316.87,310.10,315.90,319.30,315.97,319.10,325.32,324.93,325.66,330.43,333.96,322.61,322.58,316.27,313.07,306.65,303.80,302.49,300.06,298.58,286.65,283.34,285.14,287.98,280.16,278.22,279.27,281.81,280.51,284.09,288.69,287.27,287.94,289.24,295.75,292.15,286.35,292.26,296.08,306.40,309.70,320.24,331.29,338.05,341.67,336.09,331.12,345.77,353.98,356.58,359.49,357.33,365.27,364.61,372.21,377.11,377.85,376.14,380.87,390.26,388.03,377.46,368.28,357.81,354.12,360.97,363.49,350.50,343.16,344.28,349.46,345.37,337.28,335.60,337.85,335.67,325.20,317.42,313.91,317.43,320.34,323.92,326.71,331.65,335.91,338.24,333.28,337.54,348.23,351.25,346.15,347.99,343.43,351.11,351.99,357.05,371.30,384.02
2021-05-04 21:09:54+00:00,L7,,,,,,,,,,,331.70,330.95,336.75,340.92,345.06,344.22,343.73,341.13,215.93,185.45,266.46,277.05,353.91,371.66,338.76,334.95,366.82,336.16,343.19,346.61,349.91,342.88,337.81,319.03,316.25,333.74,297.91,330.81,338.85,315.02,318.50,318.25,325.86,319.71,,94.51,92.65,79.45,,,172.72,142.61,116.55,79.90,,,291.72,292.95,299.04,305.80,305.53,312.01,311.59,309.74,306.72,306.70,302.22,307.46,317.71,322.03,,319.59,340.42,322.08,325.03,333.33,345.39,325.50,324.95,314.82,301.03,303.33,294.23,286.92,285.05,287.05,297.79,301.59,297.28,303.23,290.13,277.64,272.90,284.43,276.63,267.00,290.34,291.91,281.34,288.67,291.97,299.13,305.59,309.03,313.55,319.15,322.30,327.36,332.20,327.84,330.56,,337.12,,,,,,,,,,,,,,,,172.22,180.86,171.50,169.34,156.56,151.22,146.62,144.99,139.72,122.95,111.73,112.99,91.74,,,,152.39,185.61,,,,220.29,209.56,230.32,229.30,221.73,220.20,,114.36,181.07,223.03,223.42,162.16,208.03,265.61
2021-05-12 22:00:36+00:00,L8,,,,,,,,,,,,,,352.84,351.76,349.21,349.15,352.70,355.38,356.62,356.47,358.10,358.03,349.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.87,304.83,313.36,321.98,324.87,330.16,335.20,340.57,334.01,346.60,340.86,346.07,343.79,348.72,355.61,357.03,,,,,,,,,,,,,,356.26,355.90,356.36,336.80,337.39,220.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 22:06:52+00:00,L8,347.18,348.21,339.74,330.46,331.60,338.45,331.53,326.69,325.68,327.48,325.19,345.91,352.60,346.40,348.02,350.43,353.20,351.67,343.87,350.82,349.38,350.63,351.69,357.77,,,,,,,,,,,,,,,,,,,,312.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.45,282.06,287.65,278.35,290.88,296.71,294.38,307.89,317.22,322.77,332.53,323.11,327.15,334.27,346.73,345.79,353.31,359.10,364.99,366.22,363.70,372.00,373.63,382.37,385.80,384.08,376.55,366.98,364.85,360.31,359.16,356.05,361.27,347.96,345.65,348.65,342.19,335.36,337.17,329.04,325.53,316.63,325.73,323.51,328.93,315.55,312.50,315.85,323.62,326.43,320.03,324.20,329.21,337.76,334.94,335.76,339.25,342.71,342.54,348.63,344.34,330.44,355.47,364.77,379.86
2021-05-20 21:08:33+00:00,L7,332.67,345.69,289.15,,,,,,,,,,,,,,,,,,,,,,,,,117.73,,,166.80,179.61,165.76,172.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.98,325.87,324.92,,,,322.32,179.50,262.74,274.04,201.27,,,,,302.52,316.79,322.62,308.88,285.32,335.13,345.81,300.51,130.96,120.40,101.19,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22 22:07:12+00:00,L8,353.65,353.60,353.90,345.72,343.45,345.70,345.29,337.64,346.23,349.10,348.56,351.33,357.56,356.22,357.65,356.98,356.79,355.81,349.94,361.30,362.72,362.26,358.78,365.00,367.03,364.92,359.24,356.67,347.80,355.07,351.67,350.59,354.67,345.60,346.93,341.88,343.95,341.22,339.37,,322.54,329.59,324.53,326.26,327.93,331.17,333.43,331.72,335.78,295.15,346.04,329.18,317.68,314.31,312.96,313.60,311.83,317.10,321.00,320.07,324.95,321.68,321.74,321.89,324.47,322.70,320.61,328.33,318.18,321.24,327.01,331.99,333.75,338.41,335.48,337.57,336.71,334.75,323.30,321.61,309.07,307.68,307.92,302.77,302.40,297.86,298.63,294.13,287.41,291.32,288.31,282.97,283.93,280.99,287.42,286.01,292.75,298.13,298.76,301.08,308.55,307.31,313.25,318.30,325.94,324.75,324.25,335.37,328.89,336.11,347.24,351.73,353.15,357.10,361.03,366.16,365.64,369.61,374.16,378.04,386.65,389.18,394.16,397.47,,,379.05,369.24,365.94,370.85,370.70,359.40,353.48,356.66,351.18,347.22,343.72,353.17,347.64,340.55,336.81,333.79,330.15,334.42,329.98,334.77,337.17,340.01,338.08,346.20,343.99,342.56,347.27,351.20,351.38,349.94,359.19,354.84,358.62,357.15,359.36,368.12,383.27
2021-07-23 21:03:11+00:00,L7,117.97,116.83,85.79,,,,265.25,272.16,274.44,273.29,,,,,,,,,178.90,161.59,158.86,169.87,164.49,174.75,156.93,169.45,186.43,187.63,192.09,151.30,142.09,228.92,266.82,289.80,158.02,309.68,146.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.68,265.30,,,,,296.17,136.41,135.64,140.51,315.60,,,,323.53,304.79,188.19,196.51,188.23,,,,,286.45,339.30,344.25,364.06,358.98,272.87,282.65,314.95,,,,,,,,284.46,285.82,,,,,,,,,,,,,,,,,,
2021-07-30 21:08:45+00:00,L7,,,,,,,,,,,356.56,334.47,335.20,343.71,320.08,359.58,367.44,378.94,387.80,335.86,340.95,354.71,367.87,353.80,321.52,338.21,370.68,355.62,351.05,361.40,456.21,476.11,437.82,340.58,,574.36,638.19,619.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.20,,,,,,,,,,,,569.26,,,,,,,,,,,,125.20,,,,,,,201.12,250.53,309.57,320.46,321.01,,,,208.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08 21:01:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.17,,283.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.92,166.98,161.98,147.02,,118.69,85.75,93.59,107.26,129.41,57.75,,,,,,,153.84,171.09,180.98,191.38,223.78,214.25,,,,,,114.44,148.99,91.08,,,,
2021-08-24 21:00:22+00:00,L7,,329.19,,449.38,464.46,,,,,,,,,,197.60,200.47,213.34,222.12,218.84,294.76,272.82,355.13,352.87,356.48,355.75,355.97,352.16,354.27,349.26,345.47,354.78,347.25,342.71,345.53,346.92,355.56,363.72,341.21,330.50,,,,,,,,,,,,,313.89,493.28,507.21,,,,,,,,,,,,,,,,,,,,168.59,182.87,,320.99,322.16,322.04,308.14,,,,283.80,293.00,290.60,291.54,291.13,291.33,299.45,290.69,282.70,287.95,300.71,288.35,288.64,295.08,293.58,296.94,298.92,298.36,306.91,308.94,310.25,324.23,327.75,329.00,338.82,336.02,338.14,343.47,351.77,349.61,349.64,356.77,344.30,343.41,358.65,365.13,383.32,378.71,368.61,386.84,410.09,334.96,378.44,,348.83,372.94,346.38,,,,,,,,,,,,,,,,,,,,498.97,513.20,517.32,533.10,345.67,345.02,351.99,,,,,,,
2021-08-31 21:05:56+00:00,L7,338.30,321.47,319.52,310.51,307.90,,,,,,,,,,,,193.06,212.81,211.81,275.48,259.64,326.64,331.04,328.48,328.81,328.58,324.07,315.05,326.62,311.61,316.43,318.08,314.18,336.86,334.00,327.02,325.72,323.97,318.71,,304.03,302.55,306.56,297.43,295.43,291.60,304.21,321.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.50,256.32,261.67,267.26,264.83,252.00,265.12,282.37,272.93,278.65,301.32,286.45,296.12,304.84,303.32,307.55,303.62,284.54,287.38,,,,,,,,,,,,,,,,,,,,,,,,,,120.34,103.07,104.57,86.07,57.24,,,139.07,148.39,,,,174.22,152.18,172.26,169.55,166.90,158.22,,101.00,115.55,106.13,80.00,103.54,124.15,160.22
2021-09-01 22:01:17+00:00,L8,351.84,353.06,350.13,348.33,349.80,343.91,342.38,334.37,339.60,342.59,347.76,354.57,356.05,350.33,354.08,348.16,354.74,353.44,356.10,357.64,354.85,352.98,352.09,357.32,356.51,359.83,359.18,363.60,356.63,356.66,360.18,357.74,351.48,351.95,345.39,345.09,344.01,335.85,331.46,327.89,330.45,324.82,329.00,321.77,319.60,317.16,339.41,331.05,363.27,358.84,334.84,321.68,309.04,312.47,313.32,314.78,313.30,315.61,319.25,320.69,319.19,322.55,320.83,320.16,311.51,314.16,324.26,325.30,324.01,327.02,325.75,333.50,332.74,337.71,341.07,346.63,345.23,332.80,322.04,319.91,314.94,312.70,308.53,302.55,300.23,302.07,297.14,303.75,291.71,288.87,287.73,290.43,286.62,289.66,284.59,289.16,293.15,293.88,299.88,299.21,298.66,300.90,309.38,313.54,319.44,334.02,333.76,341.24,341.50,342.78,348.18,354.36,354.23,351.98,360.85,364.49,367.49,370.09,373.66,373.98,380.02,388.53,393.21,393.24,386.52,383.97,377.91,366.33,369.43,362.42,358.17,350.00,352.81,349.53,347.76,343.98,338.39,337.11,342.50,343.59,336.34,332.34,326.86,324.73,331.10,329.10,323.27,329.72,339.55,339.79,347.77,335.84,341.59,352.75,351.69,361.62,351.53,348.30,347.27,348.86,357.82,371.59,383.33
2021-09-08 22:07:29+00:00,L8,352.04,348.65,347.67,345.35,345.78,342.78,342.34,339.86,345.32,348.95,351.56,352.65,344.54,348.94,341.29,341.06,339.57,341.40,347.22,358.61,363.82,361.42,358.81,365.31,362.46,363.43,360.68,357.22,358.07,358.31,355.67,350.48,347.77,346.19,343.29,338.56,326.45,326.15,328.62,329.39,328.73,325.37,333.96,332.09,322.93,321.19,332.33,312.90,330.59,337.98,332.76,320.21,319.76,318.14,311.29,305.90,307.26,313.08,310.67,310.54,318.05,311.07,312.07,311.16,310.46,321.88,313.88,313.60,326.54,329.13,329.51,330.41,334.40,343.59,346.85,349.43,343.41,320.83,317.77,318.08,312.09,307.58,300.25,286.20,286.83,291.35,293.59,293.24,293.30,288.81,286.64,289.74,289.34,287.93,292.52,295.68,297.23,295.37,300.04,299.71,305.00,312.78,313.88,313.68,319.60,319.79,332.54,344.30,341.85,345.47,348.42,350.68,349.86,356.94,364.32,359.25,361.74,367.28,377.40,382.43,386.54,391.17,395.64,402.49,396.27,390.90,382.96,374.06,374.25,373.18,368.19,364.05,362.37,361.70,352.80,350.14,349.12,351.05,353.09,348.13,339.70,341.50,329.80,327.07,333.46,332.96,339.56,342.37,336.31,343.24,343.86,350.59,353.12,356.69,352.71,355.12,353.61,353.48,355.31,361.56,369.27,373.98,382.16
2021-09-17 22:01:20+00:00,L8,336.58,341.04,334.93,328.39,335.25,328.95,321.62,328.83,342.09,347.51,336.78,334.96,333.53,331.25,337.14,351.97,349.54,349.73,343.97,343.24,340.29,342.44,341.53,345.51,351.73,351.35,357.81,351.07,352.94,355.83,344.69,337.39,358.12,342.78,342.25,328.51,331.16,319.00,319.75,321.33,325.61,329.79,329.75,338.60,342.29,355.88,342.46,262.76,329.40,319.42,301.27,295.00,291.83,293.40,289.90,305.11,311.29,314.36,307.16,315.28,310.79,304.59,310.60,308.61,316.12,326.42,317.69,314.36,302.11,299.39,327.88,316.29,319.46,318.75,325.64,330.38,322.27,303.66,308.52,313.95,300.64,305.74,304.22,289.20,291.36,290.39,289.62,283.60,284.59,284.26,271.04,274.09,284.92,289.24,281.18,282.95,284.37,290.79,293.96,294.75,290.46,297.07,295.69,289.86,300.94,323.90,326.52,341.90,342.64,346.58,334.13,328.85,329.95,343.43,341.05,346.67,342.13,353.28,363.80,363.53,369.38,372.93,362.75,371.84,367.26,362.62,363.15,370.57,349.79,348.62,343.69,342.88,346.08,354.17,336.66,331.82,333.00,329.27,326.75,331.88,333.33,326.60,321.24,317.89,316.47,316.39,314.65,325.75,329.72,331.98,320.56,334.88,334.81,343.61,345.36,342.09,337.39,347.28,352.17,358.94,356.27,361.10,370.62
2021-10-11 20:56:08+00:00,L7,,,,,,,,,335.33,338.14,342.04,343.05,345.44,343.68,340.12,346.76,340.00,342.57,350.13,359.77,363.18,348.82,354.07,354.30,342.73,349.23,342.81,345.32,348.22,348.82,345.35,345.92,340.50,336.71,330.97,330.26,318.82,319.63,316.74,316.13,307.60,,,,,,,,,192.34,174.09,142.49,118.42,90.12,299.62,300.92,300.86,300.59,304.31,307.25,307.71,309.17,307.05,308.93,310.08,306.33,313.46,315.69,324.26,325.75,328.93,323.90,324.44,322.72,330.64,332.31,330.48,318.60,313.16,306.78,298.46,298.08,293.33,294.17,297.25,297.72,287.68,284.76,286.59,275.60,282.55,273.63,273.34,283.80,282.21,277.25,281.05,285.37,283.24,292.01,293.03,296.71,301.19,304.32,310.37,318.33,318.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:00:34+00:00,L9,357.83,355.64,355.83,353.23,352.62,350.73,347.25,352.38,356.30,360.24,360.24,357.39,361.12,353.83,352.34,359.30,359.94,359.17,357.97,363.62,368.72,368.84,367.54,372.09,375.60,372.70,361.28,365.44,361.02,362.53,359.58,356.85,353.88,353.17,352.26,349.27,347.73,342.94,340.13,341.07,332.70,335.60,336.04,341.94,342.02,343.99,345.11,345.71,274.14,339.97,353.75,340.85,330.07,328.68,318.99,322.61,326.67,325.53,330.03,332.05,336.06,329.76,329.05,327.61,329.89,332.54,330.18,333.44,335.20,334.94,331.49,334.03,340.48,342.53,344.17,343.72,346.77,339.20,329.00,324.26,317.47,309.87,307.50,308.09,308.28,307.53,301.63,300.30,299.13,298.30,293.17,287.85,288.72,293.63,291.93,295.40,298.19,303.71,304.53,302.52,307.73,312.17,317.78,320.80,326.02,334.39,339.28,346.12,352.33,349.03,348.79,353.36,357.53,357.63,364.10,367.07,371.05,372.06,377.20,382.81,382.95,384.56,386.74,395.36,394.11,388.34,382.89,375.93,373.34,373.70,366.68,367.38,362.74,356.44,359.00,355.90,354.23,349.79,,,,,,,,,,,,,,343.15,353.87,359.50,359.55,,,,,,,,
2021-11-19 20:58:40+00:00,L7,,,,,,,,,,,,,,357.13,357.12,356.91,363.86,362.40,361.94,367.18,361.33,361.84,367.19,363.15,368.45,363.57,363.11,371.39,369.77,366.26,372.92,374.99,374.84,368.30,353.49,348.31,346.13,339.56,340.96,328.63,,,,,,,,,,,173.18,149.17,112.99,82.00,,,,327.29,331.46,329.81,336.36,335.39,331.84,330.97,332.16,327.65,335.84,335.30,336.73,332.25,341.38,340.50,341.97,341.46,347.60,349.14,347.31,335.69,330.40,322.50,316.33,317.01,315.77,314.20,307.32,298.88,306.32,313.56,301.80,303.62,297.54,292.72,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.15,327.93,329.64,331.75,335.89,335.68,338.39,341.39,343.09,340.25,343.45,344.55,354.14,357.26,358.62,357.38,360.99,365.67,358.00,363.59,366.56,384.43
