dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162,satname
2021-07-22 22:07:12+00:00,341.79,342.73,340.59,338.82,334.88,334.59,333.25,333.05,336.46,338.47,338.14,342.82,345.89,345.49,347.99,346.51,348.92,349.50,351.29,354.23,355.44,353.59,352.88,355.52,349.74,347.85,346.29,340.24,341.80,339.97,343.49,341.73,340.38,338.37,335.14,332.45,325.03,329.80,328.60,326.51,325.47,327.07,327.49,324.73,322.39,323.48,321.59,322.70,324.06,332.34,321.50,316.60,307.23,301.76,300.69,298.58,298.00,300.52,304.15,307.64,311.38,313.11,314.04,313.14,314.55,313.77,311.63,312.01,314.59,316.43,319.10,324.04,325.96,327.19,331.56,334.32,330.93,323.18,317.53,313.37,307.94,306.54,300.09,293.80,295.66,291.47,289.23,287.64,284.38,285.82,284.41,281.99,278.80,281.37,280.05,282.26,283.40,289.26,285.99,291.73,295.55,297.06,302.18,305.02,311.78,316.97,322.61,329.06,333.69,333.64,334.55,337.54,344.33,344.81,350.17,352.83,358.91,361.68,365.35,370.08,374.37,378.21,381.80,382.31,385.95,370.88,368.64,364.14,358.28,357.80,354.93,351.96,349.54,345.82,343.46,337.79,335.75,334.84,334.01,331.35,328.83,324.16,317.38,315.31,317.37,319.45,325.06,328.52,328.12,330.02,330.45,331.76,333.05,340.37,340.28,343.77,344.65,345.33,344.66,344.84,352.68,363.03,378.85,L8
2021-07-23 21:03:11+00:00,341.79,342.73,340.59,338.82,334.88,334.59,333.25,333.05,336.46,338.47,338.14,342.82,345.89,345.49,347.99,346.51,348.92,349.50,351.29,354.23,355.44,353.59,352.88,355.52,349.74,347.85,346.29,340.24,341.80,339.97,343.49,341.73,340.38,338.37,335.14,330.10,325.03,329.80,328.60,326.51,325.47,327.07,327.49,324.73,322.39,323.48,321.59,322.70,324.06,332.34,321.50,316.60,307.23,301.76,300.69,298.58,298.00,300.52,304.15,307.64,311.38,313.11,314.04,313.14,314.55,313.77,311.63,312.01,314.59,316.43,319.10,324.04,325.96,327.19,331.56,334.32,330.93,323.18,317.53,313.37,307.94,306.54,300.09,293.80,295.66,291.47,289.23,287.64,284.38,285.82,284.41,281.99,278.80,281.37,280.05,282.26,283.40,289.26,285.99,291.73,295.55,297.06,302.18,305.02,311.78,316.97,322.61,329.06,333.69,333.64,334.55,337.54,344.33,344.81,350.17,349.35,358.91,361.68,365.35,370.08,374.37,378.21,381.80,382.31,385.95,370.88,368.64,364.14,358.28,355.39,353.37,352.30,349.60,345.82,343.46,335.36,335.75,334.84,334.01,331.35,328.83,324.16,317.38,315.31,317.37,319.45,325.06,328.52,328.12,330.02,330.45,331.76,333.05,340.37,340.28,343.77,344.65,345.33,344.66,344.84,352.68,363.03,378.85,L7
2021-07-30 21:08:45+00:00,341.79,342.73,340.59,338.82,334.88,334.59,333.25,333.05,336.46,338.47,339.99,342.39,345.26,345.66,346.07,348.00,350.84,352.19,351.29,352.89,354.38,353.89,354.24,355.56,347.49,347.24,348.47,341.67,342.72,341.96,343.49,341.73,340.38,338.98,335.14,330.10,325.03,329.80,328.60,326.51,325.47,327.07,327.49,324.73,322.39,323.48,321.59,322.70,324.06,332.34,321.50,316.60,307.23,301.76,300.69,298.58,298.00,300.52,304.15,307.64,311.38,313.11,314.04,313.14,314.55,313.77,311.63,312.01,314.59,316.43,319.10,324.04,325.96,327.19,331.56,334.32,330.93,323.18,317.53,313.37,310.45,306.54,300.09,293.80,295.66,291.47,289.23,287.64,284.38,285.82,284.41,281.99,278.80,281.37,280.05,282.26,283.40,289.26,285.99,291.73,295.55,297.06,302.18,305.02,311.78,316.97,322.61,329.06,333.69,333.64,334.55,337.54,344.33,342.45,348.12,347.75,358.91,361.68,365.35,370.08,374.37,378.21,381.80,382.31,385.95,370.88,368.64,364.14,358.28,355.39,353.37,352.30,349.60,345.82,343.46,335.36,335.75,334.84,334.01,331.35,328.83,324.16,317.38,315.31,317.37,319.45,325.06,328.52,328.12,330.02,330.45,331.76,333.05,340.37,340.28,343.77,344.65,345.33,344.66,344.84,352.68,363.03,378.85,L7
2021-08-08 21:01:46+00:00,341.79,342.73,340.59,338.82,334.88,334.59,333.25,333.05,336.46,338.47,339.99,342.39,345.26,345.66,346.07,348.00,350.84,352.19,351.29,352.89,354.38,353.89,354.24,355.56,347.49,347.24,348.47,341.67,342.72,341.96,343.49,341.73,340.38,338.98,335.14,330.10,325.03,329.80,328.60,326.51,325.47,327.07,327.49,324.73,322.39,323.48,321.59,322.70,324.06,332.34,321.50,316.60,307.23,301.76,300.69,298.58,298.00,298.61,304.15,307.64,311.38,313.11,314.04,313.14,314.55,313.77,311.63,312.01,314.59,316.43,319.10,324.04,325.96,327.19,331.56,334.32,330.93,323.18,317.53,313.37,310.45,306.54,300.09,293.80,295.66,291.47,289.23,287.64,284.38,285.82,284.41,281.99,278.80,281.37,280.05,282.26,283.40,289.26,285.99,291.73,295.55,297.06,302.18,305.02,311.78,316.97,322.61,329.06,333.69,333.64,334.55,337.54,344.33,342.45,348.12,347.75,358.91,361.68,365.35,370.08,374.37,378.21,381.80,382.31,385.95,370.88,368.64,364.14,358.28,355.39,353.37,352.30,349.60,345.82,343.46,335.36,335.75,334.84,334.01,331.35,328.83,324.16,317.38,315.31,317.37,319.45,325.06,328.52,328.12,330.02,330.45,331.76,333.05,340.37,340.28,343.77,344.65,345.33,344.66,344.84,352.68,363.03,378.85,L7
2021-08-24 21:00:22+00:00,340.72,341.06,340.58,337.42,332.86,332.72,331.31,331.77,334.99,336.78,338.69,341.36,344.95,345.33,344.66,348.18,350.99,351.90,350.11,351.64,352.80,354.75,354.62,355.60,347.04,347.54,349.18,341.64,342.36,341.93,344.40,341.26,339.96,339.51,335.64,330.46,327.78,330.81,327.17,325.81,324.98,327.12,325.82,324.27,321.18,321.60,320.32,319.90,319.99,329.39,318.43,314.11,304.66,299.14,297.72,296.77,297.38,297.61,302.47,305.63,310.20,310.95,311.07,311.47,313.51,314.13,311.16,312.48,315.65,316.98,318.28,323.72,326.45,327.23,331.80,334.64,329.89,322.96,318.17,312.07,309.65,304.46,298.08,290.25,294.68,289.83,290.15,289.76,286.48,288.32,285.65,281.38,278.65,284.42,280.71,281.96,285.44,289.12,286.56,292.33,296.51,298.83,302.70,306.33,313.56,318.33,322.13,330.17,333.75,333.38,336.02,340.30,344.37,341.04,347.95,346.40,357.42,361.24,364.82,371.37,375.13,376.35,380.88,384.41,385.05,370.42,366.78,361.58,359.05,353.50,352.09,352.34,349.03,345.88,342.93,333.51,333.87,333.60,333.31,329.96,328.27,323.18,315.97,313.91,316.52,318.25,324.37,328.59,326.11,328.38,329.70,330.18,332.18,341.61,340.34,343.18,342.81,343.63,344.17,343.76,353.70,362.90,378.90,L7
2021-08-31 21:05:56+00:00,340.50,339.29,338.27,334.46,330.11,332.72,331.31,331.77,334.99,336.78,338.69,341.36,344.95,345.33,344.66,348.18,350.99,351.90,350.11,351.64,352.80,352.21,352.66,353.35,345.23,345.83,346.91,341.64,340.94,339.19,344.40,338.95,337.39,339.27,335.48,330.13,327.54,330.06,326.24,325.81,322.38,324.07,323.10,320.94,317.53,317.38,318.08,320.18,319.99,329.39,318.43,314.11,304.66,299.14,297.72,296.77,297.38,297.61,302.47,305.63,310.20,310.95,311.07,311.47,313.51,314.13,311.16,312.48,315.65,316.98,318.28,323.72,326.45,327.23,331.80,334.64,329.89,322.96,318.17,312.07,309.65,304.46,298.08,290.25,294.68,289.83,290.15,289.76,286.48,288.32,285.65,281.38,278.65,282.23,278.03,279.73,283.44,286.45,286.56,289.63,295.12,296.27,300.53,305.90,311.13,316.34,320.58,327.75,331.39,330.70,336.02,340.30,344.37,341.04,347.95,346.40,357.42,361.24,364.82,371.37,375.13,376.35,380.88,384.41,385.05,370.42,366.78,361.58,359.05,353.50,352.09,352.34,349.03,345.88,342.93,333.51,333.87,333.60,333.31,329.96,328.27,323.18,315.97,313.91,316.52,318.25,324.37,328.59,326.11,328.38,329.70,330.18,332.18,341.61,340.34,343.18,342.81,343.63,344.17,343.76,353.70,362.90,378.90,L7
2021-09-01 22:01:17+00:00,341.60,340.49,339.52,335.92,332.13,334.04,332.61,332.13,335.59,337.49,339.58,342.61,346.01,345.80,345.59,348.25,351.39,352.09,350.83,352.30,353.06,352.30,352.66,353.68,346.31,347.03,347.96,343.66,342.27,340.68,346.03,340.68,338.70,340.49,336.54,331.53,329.43,330.67,326.79,326.20,323.34,324.22,323.90,321.11,317.87,317.52,320.92,321.66,326.33,339.61,320.92,315.17,305.50,301.21,300.12,299.44,299.46,299.68,304.64,307.37,311.39,312.47,312.37,312.64,313.33,314.21,312.86,314.15,316.78,318.30,319.45,325.04,327.34,328.63,333.04,336.06,331.50,324.01,318.63,312.93,310.30,305.55,299.48,291.54,295.38,291.25,291.00,291.38,287.12,288.45,285.96,282.45,279.57,283.06,278.76,280.73,284.47,287.27,287.98,290.58,295.51,296.78,301.31,306.59,311.90,317.88,321.73,328.93,332.29,331.76,337.20,341.82,345.35,341.93,349.10,347.76,358.43,362.14,365.79,371.73,375.71,377.66,382.20,385.40,385.38,372.01,368.09,362.16,360.19,354.40,352.74,352.21,349.47,346.31,343.47,334.48,334.46,334.03,334.41,331.60,329.25,324.27,317.32,315.22,318.24,319.54,324.31,328.85,327.68,329.73,331.77,330.88,333.27,342.78,341.55,345.11,343.82,344.21,344.61,344.38,354.26,363.96,379.50,L8
2021-09-08 22:07:29+00:00,342.18,340.89,339.99,336.46,333.12,334.59,333.30,332.62,336.19,338.34,340.33,343.24,345.69,345.80,344.92,347.34,350.12,351.01,350.22,352.62,353.83,352.86,352.94,354.39,347.43,348.16,348.83,344.67,343.38,341.89,346.68,341.38,339.34,340.68,336.87,331.96,328.90,330.13,326.83,326.23,323.62,324.06,324.75,321.90,318.12,317.23,321.49,320.17,326.23,337.80,321.81,315.25,306.41,302.63,300.82,299.86,299.96,300.74,305.02,307.43,311.82,311.99,312.00,312.13,312.74,314.75,312.68,313.82,317.52,319.23,320.27,325.22,327.68,329.93,334.24,337.02,332.27,323.44,318.24,313.09,310.21,305.51,299.18,290.77,294.19,291.00,290.97,291.29,287.51,288.23,285.72,282.90,280.40,283.16,279.69,281.84,285.36,287.67,288.71,291.03,295.99,297.75,302.10,306.88,312.14,317.74,322.32,329.87,332.76,332.58,337.82,342.12,345.34,342.76,349.96,348.22,358.31,362.18,366.50,372.31,376.30,378.50,383.06,386.49,386.27,373.55,369.27,362.78,361.04,355.58,353.64,352.81,350.12,347.16,343.82,335.29,335.57,335.56,335.93,332.74,329.96,325.68,318.00,315.94,319.33,320.53,325.58,329.64,328.23,330.73,332.72,332.52,335.05,343.81,342.24,345.65,344.62,344.87,345.28,345.87,355.33,364.56,379.30,L8
2021-09-17 22:01:20+00:00,342.31,341.92,340.96,336.18,334.00,336.63,334.01,333.08,337.34,339.22,340.44,343.06,345.15,345.70,344.70,348.92,351.06,351.90,350.52,352.37,353.19,352.39,353.53,354.89,348.72,349.25,351.54,348.09,345.43,344.65,348.59,342.66,342.04,339.79,336.32,331.93,328.48,328.63,325.36,324.59,322.76,323.37,324.35,322.26,320.99,321.16,325.00,323.10,331.00,332.88,322.36,313.74,304.93,301.98,301.00,303.57,303.74,303.58,306.67,310.93,313.40,312.75,313.88,313.69,315.66,318.22,315.06,316.52,318.32,319.73,323.79,325.57,331.06,331.29,332.97,335.68,331.77,323.22,318.75,314.21,308.55,304.43,299.88,292.18,292.51,291.00,290.99,290.31,286.93,287.58,283.43,280.86,281.48,283.49,279.35,281.20,285.47,287.75,289.27,290.29,294.57,296.56,301.02,305.38,310.93,317.59,322.46,330.32,333.50,333.84,337.44,341.13,344.76,343.94,348.55,348.32,357.52,362.86,367.43,372.91,377.52,378.52,383.65,388.71,383.19,376.84,372.22,364.78,362.06,356.79,354.37,353.39,351.43,349.35,343.96,335.08,337.49,336.23,337.38,334.30,331.42,328.03,318.89,317.02,319.96,322.07,325.85,329.97,330.51,333.40,333.93,335.40,337.72,346.01,344.52,346.12,345.25,347.27,347.56,347.41,355.43,365.09,378.73,L8
2021-10-11 20:56:08+00:00,343.33,342.44,341.89,335.77,335.71,338.28,335.34,332.30,339.52,342.22,342.63,344.57,346.73,347.32,345.57,350.62,351.01,351.64,350.46,353.80,354.72,352.01,353.29,354.95,349.00,351.72,353.77,351.02,348.17,348.32,350.88,344.32,344.14,341.76,338.40,333.52,329.93,329.62,328.17,324.28,321.35,323.41,324.76,321.59,321.58,319.50,325.53,321.93,333.24,334.93,324.45,314.29,303.96,304.17,305.48,307.27,305.97,305.01,309.99,312.63,313.99,313.73,313.68,313.89,314.74,317.45,315.78,317.13,319.46,321.01,326.32,326.75,330.71,330.28,333.73,338.35,334.12,323.91,319.80,315.96,309.80,306.47,302.91,294.89,295.33,293.83,292.49,291.87,289.67,288.93,284.50,281.36,282.88,285.21,282.16,282.96,288.18,289.95,292.31,293.03,296.05,297.75,301.99,306.62,312.18,319.67,323.57,331.38,333.84,335.12,339.07,343.78,345.19,344.25,349.43,347.34,357.61,363.68,368.82,375.56,379.32,381.02,385.92,391.86,385.36,381.06,374.10,365.91,363.93,356.43,353.17,354.26,352.03,350.00,343.32,334.23,340.76,339.28,338.92,335.88,335.08,330.17,324.43,321.40,323.33,324.75,327.12,331.67,332.28,336.58,336.34,338.31,341.08,346.89,347.89,349.88,347.94,348.71,351.30,350.79,357.30,367.59,380.67,L7
2021-11-18 22:00:34+00:00,345.14,341.22,340.94,335.36,336.55,338.72,336.64,335.48,342.30,346.30,348.36,346.31,347.05,346.11,342.35,351.08,351.74,353.90,349.63,353.62,355.82,352.40,353.64,355.20,351.10,353.63,354.08,355.99,350.05,350.45,352.36,345.16,345.04,344.04,341.92,335.43,336.83,330.87,327.79,326.72,320.56,322.04,324.39,323.48,322.45,321.09,327.08,324.44,334.53,334.30,323.93,313.10,305.83,307.12,304.91,308.95,310.24,308.48,314.14,316.39,318.07,315.01,315.43,314.86,315.88,319.29,318.70,320.58,320.18,321.71,326.70,326.51,328.90,332.33,335.85,338.16,334.02,323.59,318.30,315.06,311.49,305.74,301.90,294.27,296.01,295.95,293.33,292.10,289.87,288.71,284.75,282.17,284.53,285.31,282.13,283.88,287.85,289.71,295.50,293.17,297.02,299.69,304.22,308.13,312.87,321.38,325.20,333.74,333.43,335.26,342.02,343.93,345.28,344.83,350.61,344.99,354.80,361.38,368.87,373.86,377.22,379.01,383.32,390.96,382.88,379.00,373.70,363.37,363.84,354.83,352.92,352.27,349.86,349.99,343.77,334.45,339.77,342.05,338.90,335.81,333.16,330.37,321.26,321.23,323.33,324.71,326.05,328.71,332.72,336.71,336.43,337.71,343.81,349.51,348.12,349.47,348.63,348.24,349.24,354.33,356.25,364.59,375.05,L9
2021-11-19 20:58:40+00:00,345.14,341.22,340.94,335.36,336.55,338.72,336.64,335.48,342.30,346.30,348.36,346.31,347.05,347.36,344.04,351.66,353.11,354.87,351.27,355.20,356.42,353.28,354.93,355.94,352.75,354.57,354.94,357.65,351.97,351.97,354.83,348.43,348.30,346.35,343.09,336.66,337.90,331.79,329.20,326.88,320.56,322.04,324.39,323.48,322.45,321.09,327.08,324.44,334.53,334.30,323.93,313.10,305.83,307.12,304.91,308.95,310.24,310.72,316.50,318.19,320.56,317.79,317.64,317.02,318.10,320.35,321.02,322.57,322.40,323.10,328.63,328.34,330.58,333.48,337.39,339.56,335.54,324.98,319.67,315.86,311.98,307.24,303.72,296.64,297.29,296.20,294.83,294.67,291.27,290.47,286.22,283.38,285.10,285.31,282.13,283.88,287.85,289.71,295.50,293.17,297.02,299.69,304.22,308.13,312.87,321.38,325.20,333.74,333.43,335.26,342.02,343.93,345.28,344.83,350.61,344.99,354.80,361.38,368.87,373.86,377.22,379.01,383.32,390.96,382.88,379.00,373.70,363.37,363.84,354.83,352.92,352.27,349.86,349.99,343.77,334.45,339.77,342.05,338.90,335.81,333.16,332.12,322.24,322.62,324.74,326.72,327.81,330.29,334.26,337.76,337.03,338.49,343.82,350.05,349.26,350.78,350.27,350.62,352.26,354.92,357.45,364.73,376.63,L7
2021-12-21 22:07:31+00:00,345.23,342.34,341.50,336.37,337.69,339.34,337.47,336.10,342.52,345.59,348.63,346.65,347.15,346.82,344.55,351.43,352.55,354.20,351.06,355.49,356.07,353.66,354.81,356.22,353.20,354.80,355.36,357.61,352.43,352.38,354.65,348.48,348.17,346.39,343.11,336.87,338.00,331.97,329.31,326.84,320.75,321.84,324.29,323.59,322.49,321.16,327.87,322.20,334.53,336.89,325.77,315.29,308.00,306.56,304.82,309.68,310.38,310.92,317.01,318.66,320.42,318.33,317.79,317.38,318.22,320.43,320.78,322.00,322.68,322.96,327.49,328.22,330.43,332.86,337.17,339.54,335.35,325.20,320.06,314.98,310.77,306.56,303.39,296.83,296.55,295.24,293.55,293.21,290.29,289.09,285.22,282.49,284.74,285.09,282.03,284.04,287.07,289.41,294.90,292.98,297.16,299.67,303.89,307.74,312.65,320.99,325.10,332.85,333.53,335.13,340.55,342.85,345.11,345.35,349.63,344.91,354.06,359.51,366.53,370.51,374.09,374.27,380.96,387.78,375.58,373.20,367.06,359.62,359.24,351.01,348.41,348.26,349.03,347.86,339.98,330.60,333.95,335.22,332.23,328.23,327.96,327.19,315.63,318.68,319.59,320.75,322.37,327.40,329.69,332.56,332.50,336.32,343.41,347.49,347.29,348.63,345.41,346.26,347.78,350.66,352.53,360.57,372.52,L9
2022-01-07 22:01:17+00:00,344.92,342.75,342.10,337.01,337.40,337.52,335.13,336.24,341.74,344.00,347.72,346.37,347.47,347.73,344.29,350.45,351.24,353.58,349.77,354.59,354.96,353.99,354.88,355.98,353.56,355.04,355.22,356.54,351.50,351.56,352.88,347.30,346.99,346.62,342.83,335.53,336.88,331.49,328.80,326.17,321.17,321.61,323.74,323.46,321.87,321.75,328.36,321.19,334.53,335.41,324.54,316.10,310.45,308.23,305.79,309.16,310.58,310.23,314.84,317.28,320.69,316.89,317.61,316.51,316.42,319.54,319.41,319.32,321.13,322.35,326.41,326.66,330.60,331.08,336.26,338.34,335.72,324.10,320.41,315.19,310.63,305.08,303.45,296.61,296.66,294.47,292.85,291.88,289.45,288.71,285.32,281.24,283.08,284.39,282.12,284.28,286.99,288.60,294.14,292.27,296.10,298.89,303.38,306.95,312.88,320.97,323.79,332.36,333.18,336.06,341.48,341.68,345.23,345.73,349.12,346.02,355.16,360.06,366.57,370.81,375.67,375.16,382.06,387.55,375.77,373.76,367.78,361.81,359.37,349.73,348.97,349.11,350.02,348.78,341.83,332.28,334.52,334.80,333.24,331.04,328.37,326.74,312.51,319.79,319.60,320.93,322.15,328.36,329.40,332.73,332.89,337.38,342.36,345.80,347.43,349.42,345.61,347.32,349.51,351.27,353.36,361.39,374.43,L8
2022-01-14 22:07:27+00:00,343.59,343.04,342.17,337.78,337.45,336.89,333.81,335.70,341.06,344.10,346.73,346.72,347.81,346.56,344.21,349.97,349.92,351.91,349.64,353.30,353.86,354.65,354.41,354.91,353.35,353.85,354.32,355.11,350.65,350.22,352.06,346.62,346.62,345.80,342.41,335.95,336.80,331.55,328.44,325.45,321.56,321.39,322.86,322.96,323.38,323.78,329.95,319.83,333.15,334.27,324.11,314.13,308.94,307.21,304.69,308.21,310.19,309.17,314.17,316.29,320.40,317.49,317.81,316.34,315.68,318.87,318.81,318.92,320.38,322.56,325.49,325.14,328.29,327.79,335.34,337.06,335.05,324.14,319.85,314.61,310.23,304.60,302.95,296.21,296.18,293.77,291.62,290.37,288.32,288.26,284.16,279.73,282.46,283.60,282.00,284.43,286.38,288.66,294.13,291.10,294.61,298.31,302.95,306.46,312.22,320.76,323.78,332.15,331.78,334.33,339.08,339.15,344.26,345.52,349.88,346.41,355.35,359.89,365.60,369.70,374.46,375.29,381.31,386.05,374.81,372.37,368.12,361.64,357.35,347.82,347.16,346.90,347.41,348.22,341.04,332.55,335.57,334.00,333.41,330.47,328.50,326.21,311.90,319.01,317.62,319.46,320.70,327.52,329.07,331.30,332.58,336.39,341.78,343.73,345.21,347.10,345.40,347.52,348.35,349.87,352.12,361.33,374.43,L8
2022-01-15 22:01:17+00:00,343.59,343.04,342.17,337.78,337.45,336.89,333.81,335.40,340.24,342.70,345.66,346.38,348.13,347.44,343.48,348.56,348.26,350.52,347.63,351.83,353.03,354.77,354.94,355.89,353.93,354.37,354.20,355.28,350.81,350.66,352.53,346.97,346.68,345.16,342.15,336.10,336.58,331.60,328.81,325.16,321.24,320.69,322.45,321.39,322.63,323.08,330.52,320.72,337.31,334.34,324.49,314.00,308.29,306.76,303.65,307.45,309.15,309.23,314.21,317.13,319.88,317.17,317.55,316.75,315.69,319.01,318.54,318.99,320.36,322.03,323.96,323.52,326.80,326.29,334.69,336.68,334.84,323.79,318.97,314.29,309.62,304.41,302.48,295.62,295.77,293.71,291.34,289.94,287.96,288.13,283.95,279.33,282.23,283.20,282.06,283.88,285.93,287.87,293.54,291.24,294.13,297.37,302.12,304.70,310.69,320.50,324.08,332.34,332.39,334.65,337.68,338.13,342.73,345.90,350.03,346.94,354.90,358.02,364.50,368.32,373.98,374.38,379.99,384.70,374.63,371.98,366.27,360.58,356.69,348.35,348.05,346.03,346.11,347.19,340.45,332.12,334.58,334.13,334.46,330.46,328.98,326.41,312.57,319.41,318.32,319.23,320.93,326.30,329.00,331.59,332.11,336.04,341.48,343.69,345.12,346.91,345.11,347.16,349.03,350.42,352.60,361.83,374.95,L9
2022-02-15 22:07:18+00:00,344.58,343.74,343.17,339.27,339.35,338.67,335.83,337.78,341.20,344.05,345.73,349.25,350.46,348.82,346.44,348.24,347.21,348.89,349.54,354.07,354.83,355.86,355.26,357.10,357.19,356.16,353.80,356.12,352.03,350.29,353.52,347.70,347.09,346.54,343.30,339.38,337.40,332.27,329.46,326.23,322.67,321.54,324.24,323.20,324.22,324.86,332.68,318.93,340.91,336.06,325.01,314.91,310.22,308.36,305.07,308.37,310.02,312.56,314.86,317.89,320.96,318.05,318.67,317.56,316.22,320.08,319.45,319.41,322.12,323.65,325.58,324.79,327.98,327.39,336.38,338.25,335.63,324.02,320.23,314.58,308.47,305.55,303.49,297.02,296.96,294.99,291.81,290.74,289.17,288.99,284.48,280.56,283.65,284.71,283.09,285.20,286.77,288.49,294.38,292.23,294.49,298.17,302.71,305.32,311.58,321.91,325.96,333.95,334.76,336.45,338.60,339.28,343.77,350.40,353.54,353.58,356.28,359.41,365.21,368.98,374.36,375.13,380.73,385.99,375.08,374.38,367.66,362.31,358.45,351.40,349.51,346.32,347.30,348.80,342.06,336.15,335.70,334.19,334.89,331.46,330.29,327.86,313.06,320.47,319.44,319.95,321.93,327.10,330.16,332.50,333.06,336.77,342.42,344.65,346.44,348.62,345.70,348.89,350.51,351.22,354.57,363.71,376.49,L8
2022-02-16 20:43:47+00:00,344.74,344.76,344.95,340.06,339.35,339.18,336.59,338.29,341.59,344.18,345.79,348.93,350.67,349.09,348.03,349.25,347.93,349.89,350.05,353.36,354.24,355.86,355.26,357.10,357.19,356.16,353.80,356.12,352.03,350.29,353.52,347.70,347.09,347.20,343.71,339.68,337.84,332.62,330.09,326.74,323.16,322.11,325.29,325.65,326.24,326.00,332.67,316.18,340.91,337.15,326.85,315.27,310.98,308.83,305.52,308.50,309.65,312.56,314.70,317.93,321.34,317.56,318.55,317.56,316.21,319.96,319.42,319.09,322.12,323.65,325.58,324.79,327.98,327.39,336.38,338.25,335.63,324.02,320.23,314.58,308.47,305.55,303.49,297.02,296.96,294.99,292.35,291.28,289.67,289.23,284.71,281.25,284.25,284.97,283.49,285.66,287.15,288.85,294.64,293.07,295.20,298.69,303.22,305.83,312.35,322.09,326.15,334.35,335.33,336.38,337.95,339.17,343.76,350.17,354.02,353.58,356.01,361.11,367.09,369.10,374.48,376.09,381.76,387.38,376.45,375.45,369.13,363.24,358.97,352.77,350.77,347.64,347.93,348.89,342.90,337.45,336.78,335.28,335.85,332.35,331.37,328.60,314.61,320.69,320.50,320.68,323.17,328.22,330.85,333.24,333.12,337.07,343.08,345.37,346.91,349.44,346.62,349.57,350.46,351.20,355.02,363.15,375.67,L7
