dates,satname,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173
2020-10-14 22:13:20+00:00,L8,305.52,293.73,277.29,274.73,275.97,276.98,273.89,277.52,278.73,276.54,276.44,274.08,272.57,270.66,268.84,267.10,274.73,283.69,284.46,288.37,295.58,301.42,305.45,312.58,317.33,326.30,333.50,341.86,349.47,358.33,370.40,372.64,381.93,391.69,398.40,406.50,413.15,417.06,428.73,439.09,449.00,456.47,460.59,467.03,482.48,486.11,489.00,492.54,490.58,492.87,493.43,494.66,491.40,496.88,498.98,497.37,495.58,489.93,487.70,477.46,474.45,469.20,463.28,458.89,450.58,446.10,440.59,448.25,458.86,465.06,476.12,485.61,489.91,498.93,507.16,515.48,524.90,524.15,524.14,533.15,540.35,545.06,549.21,549.27,551.23,556.08,561.99,559.53,558.72,559.20,556.52,555.64,552.70,546.19,545.75,540.10,531.27,523.89,515.10,503.11,492.88,483.40,468.65,460.16,445.72,430.91,427.00,418.11,406.14,401.66,390.02,385.87,374.55,367.41,362.75,355.85,352.42,342.41,339.27,331.66,327.54,319.74,320.13,310.43,307.97,302.17,301.75,291.36,293.54,287.23,285.30,279.24,277.24,273.52,272.38,274.63,265.68,268.44,270.88,270.75,274.70,278.42,280.72,281.27,286.21,292.12,290.85,294.21,296.90,299.21,293.41,298.31,305.96,316.44,322.67,335.10,339.30,341.75,342.25,350.06,356.55,357.27,359.29,362.25,368.78,368.88,371.98,372.97,377.42,376.85,375.93,380.87,380.30,375.21
2020-10-22 21:36:28+00:00,L7,468.11,,373.63,382.32,379.47,388.11,383.62,379.89,396.54,403.01,411.20,393.40,399.79,417.13,429.78,453.70,,388.62,394.33,429.38,447.99,469.77,480.55,481.00,469.47,468.00,474.42,498.68,507.90,506.65,520.09,547.36,533.38,529.79,531.49,537.18,564.12,572.22,588.68,595.23,599.40,597.25,604.51,627.15,638.33,640.70,646.24,628.36,626.43,635.17,649.29,626.64,613.28,627.06,,639.72,639.17,646.41,624.72,605.76,609.74,590.63,582.30,600.20,588.96,599.58,576.70,597.20,567.89,,583.37,,,641.38,618.16,613.03,,,,,,,,,,,,,,,,,,,,,,,638.40,629.34,629.17,621.46,605.70,602.94,597.31,583.75,578.74,563.36,545.32,548.65,550.73,540.61,534.93,525.14,508.75,511.16,494.50,474.17,467.24,473.78,479.19,478.90,469.38,469.77,465.93,463.69,454.76,449.74,437.41,434.06,425.79,429.75,,418.07,427.67,414.45,434.32,406.69,416.10,390.88,407.58,390.69,435.16,435.31,,437.54,407.54,424.36,416.50,419.79,446.98,450.58,433.67,447.97,446.17,455.36,461.53,461.10,476.05,468.54,470.88,481.80,495.58,489.99,496.18,500.42,504.67,494.28,507.55,507.79,491.70,503.99,511.94,502.25
2020-11-07 21:35:24+00:00,L7,357.15,344.18,346.40,350.31,304.28,,362.12,321.79,354.68,373.02,364.44,349.49,358.21,356.92,369.25,389.59,388.97,382.61,354.92,361.37,389.94,426.24,428.43,402.12,387.50,413.15,411.19,425.19,446.47,430.00,461.00,499.52,,469.44,479.99,480.89,502.79,530.22,,522.85,,,547.83,535.98,558.74,569.50,586.62,574.96,565.53,570.37,571.03,578.05,571.58,566.67,563.77,574.29,584.58,579.52,568.97,565.88,556.37,545.26,536.34,548.54,544.95,536.88,521.76,,,537.33,552.97,566.01,582.15,587.64,580.85,588.43,610.22,610.65,601.10,618.84,620.62,635.21,644.21,,,,,,,,,,,638.37,630.99,636.76,641.87,629.16,625.30,601.80,597.56,591.95,569.68,558.76,,,,526.67,509.04,514.89,522.51,507.37,506.66,,457.15,448.16,439.27,435.70,457.57,421.08,420.05,409.39,410.77,404.03,398.92,397.76,386.52,386.45,379.45,380.85,371.35,384.24,383.93,364.53,368.70,383.04,370.62,360.30,359.22,348.73,347.08,363.58,364.83,364.87,370.10,377.13,370.83,384.95,389.10,395.84,408.04,415.46,,,432.22,419.68,439.27,441.85,443.11,438.20,444.69,450.69,449.42,457.92,464.97,470.47,452.65,458.16,,,,,,465.03
2020-11-15 22:13:18+00:00,L8,280.14,273.41,267.90,261.53,254.99,259.77,257.54,257.03,254.43,254.35,255.58,250.23,252.79,251.93,257.45,259.64,259.42,259.82,258.88,266.34,277.55,280.62,282.87,292.02,298.55,302.54,311.09,322.93,327.59,338.29,345.17,348.22,361.35,365.54,371.09,382.10,389.20,391.14,405.46,411.54,422.19,433.04,434.82,442.74,458.36,463.15,465.12,469.99,466.64,472.19,471.35,468.95,464.12,469.98,470.30,467.62,468.57,465.40,461.27,459.58,449.07,443.26,437.88,432.89,424.96,427.01,417.58,423.12,437.81,446.82,458.10,456.95,474.66,479.25,485.26,494.00,497.61,501.39,505.96,508.95,513.12,519.13,525.71,526.39,525.14,528.76,532.06,529.44,530.33,534.33,528.70,527.57,528.49,519.11,520.77,514.80,509.14,498.07,491.17,482.99,470.83,458.47,446.85,434.13,422.68,406.54,397.58,392.59,389.07,377.10,370.75,362.66,352.99,346.01,338.22,334.04,321.52,314.20,314.98,311.05,303.72,296.11,290.24,285.08,284.32,278.97,276.07,270.73,267.76,263.01,259.26,258.24,252.43,254.98,253.62,250.76,252.40,250.00,251.29,253.61,255.44,253.99,258.66,261.35,261.18,266.37,269.93,271.65,273.49,276.75,284.90,293.64,292.03,298.19,301.08,305.73,311.82,316.46,318.61,321.05,328.37,334.02,338.38,335.42,340.58,347.23,346.80,348.90,351.05,352.99,348.48,354.50,353.46,348.77
2020-12-17 22:13:21+00:00,L8,340.45,334.12,312.42,299.36,293.54,294.62,299.33,307.93,302.60,296.89,308.61,310.82,309.19,313.57,305.83,300.14,305.43,320.66,327.32,327.29,326.22,328.91,340.62,353.17,359.20,357.94,356.34,362.38,375.98,385.77,392.56,402.61,410.35,426.39,429.25,433.34,443.88,450.17,469.07,473.09,479.25,491.82,493.35,500.17,513.46,514.44,522.35,533.50,522.64,517.24,527.85,524.77,517.95,513.85,510.99,521.02,523.53,520.76,511.30,509.60,495.13,487.78,491.18,486.46,479.06,472.51,464.61,470.12,480.28,489.23,498.72,509.00,521.01,530.65,538.10,543.34,547.31,547.04,554.49,562.45,565.92,561.14,568.10,580.41,582.40,587.67,581.00,579.11,585.38,590.64,584.60,585.77,575.35,569.14,562.95,565.28,554.10,555.24,545.63,536.93,521.47,503.14,495.07,492.65,479.13,464.56,459.32,446.18,433.36,432.71,420.58,413.47,407.68,397.63,393.01,384.86,382.87,373.92,371.06,358.63,360.73,353.16,350.40,339.85,341.95,333.38,333.64,324.33,326.05,316.25,319.81,320.55,312.69,318.17,310.89,310.29,305.00,302.27,301.02,299.98,300.48,303.98,307.16,314.21,317.50,325.46,326.10,321.91,328.42,337.42,345.21,349.97,348.02,350.82,358.64,363.27,365.92,366.11,371.58,378.37,377.98,383.07,382.92,392.91,400.86,402.35,396.45,400.19,401.01,396.38,404.61,406.07,395.25,397.70
2020-12-25 21:31:55+00:00,L7,344.30,334.81,315.22,301.15,294.84,293.89,304.48,308.40,307.37,302.63,307.23,308.31,314.30,311.13,310.12,299.71,312.27,323.74,327.48,329.14,331.89,328.36,339.64,347.67,358.76,359.71,361.05,389.22,375.88,372.52,392.93,398.48,410.07,423.12,430.77,429.64,436.45,444.00,468.15,471.76,481.54,484.12,495.04,499.84,511.94,513.74,522.15,526.78,522.36,516.30,523.55,523.55,517.58,512.30,514.72,516.44,521.39,516.81,520.51,512.01,498.72,493.18,489.72,485.58,480.38,477.48,486.01,490.07,506.05,512.10,510.38,505.19,506.35,527.73,536.10,545.77,549.65,550.80,557.27,563.61,564.79,569.24,577.67,585.64,593.92,592.79,591.87,580.96,586.91,590.58,595.57,589.08,580.55,574.26,572.47,566.14,557.53,553.24,546.69,539.77,519.44,504.35,494.91,491.74,,,457.68,444.31,435.55,432.03,423.63,419.13,408.30,407.04,394.30,385.44,383.91,380.40,372.89,361.31,361.40,354.39,350.97,339.19,339.37,338.24,334.93,324.77,324.72,321.36,319.28,316.36,312.35,313.51,313.08,309.06,302.02,303.69,301.84,300.43,299.11,303.64,302.50,311.51,319.05,326.79,331.40,335.55,333.62,344.57,343.78,349.56,354.91,354.78,358.25,364.51,367.19,375.44,374.57,376.60,386.68,383.33,387.54,394.51,402.64,405.72,402.89,400.93,406.94,396.17,410.32,411.82,406.09,403.92
2021-01-26 21:29:40+00:00,L7,332.60,314.52,301.50,,,,294.88,281.76,269.20,283.80,284.70,286.85,293.56,295.94,294.46,292.25,292.03,293.63,298.21,308.78,312.32,312.19,319.23,334.22,331.26,337.03,348.23,352.01,353.51,362.93,373.38,377.90,394.12,399.56,405.03,414.89,418.27,424.33,437.13,446.71,461.43,468.21,470.55,482.25,497.20,510.76,514.79,521.87,502.44,499.18,503.88,499.35,497.50,493.58,498.75,496.24,499.84,498.28,498.96,496.06,488.58,478.61,467.59,460.79,461.28,451.00,450.71,458.51,467.28,483.81,483.30,490.34,501.32,506.16,516.90,523.62,530.05,537.03,541.41,541.00,549.96,550.90,557.08,565.62,572.01,565.09,569.44,569.19,572.17,568.45,570.93,566.07,564.38,555.35,554.14,544.75,543.95,534.89,531.50,519.20,504.93,496.44,480.37,467.32,454.04,451.39,435.39,428.04,420.58,410.17,401.41,394.30,384.49,383.77,373.80,372.12,359.99,359.16,348.75,348.23,338.22,333.59,327.15,322.53,318.73,313.32,308.15,305.16,301.59,302.82,296.04,296.71,296.49,291.86,295.11,286.48,288.72,280.23,282.52,286.48,286.12,285.05,289.95,293.23,296.48,297.53,306.68,311.99,316.68,314.10,326.20,325.58,333.54,338.10,338.00,341.25,349.59,352.56,357.76,354.75,360.99,369.00,370.00,376.04,377.43,381.64,382.41,380.08,382.96,390.09,381.46,386.57,384.07,379.58
2021-02-11 21:28:29+00:00,L7,333.27,313.61,307.17,303.07,290.26,284.72,285.03,283.90,286.06,286.71,290.61,305.48,321.27,319.03,318.60,327.47,320.31,304.76,287.42,311.07,314.43,315.79,328.98,333.97,337.72,340.10,350.87,353.36,355.31,370.73,378.02,382.93,399.57,405.61,416.58,420.92,423.56,427.40,440.11,450.20,466.97,467.26,481.15,486.31,491.93,505.00,506.27,503.52,510.43,510.57,508.40,502.92,510.21,510.88,510.24,522.47,517.27,492.65,497.52,492.87,485.35,478.70,469.67,465.63,457.13,460.30,458.74,460.50,474.13,481.62,492.50,492.34,510.54,518.58,523.34,525.68,533.40,547.73,545.54,555.82,562.45,553.59,561.44,567.43,575.40,574.20,576.14,578.72,574.66,575.05,574.36,569.86,566.25,559.72,555.88,548.02,545.01,536.17,533.51,525.36,510.48,502.34,487.70,474.55,459.18,454.98,440.78,429.34,423.15,412.99,409.56,398.76,396.88,386.15,382.94,376.17,365.98,362.09,356.29,350.26,343.75,339.69,334.16,329.82,323.26,319.91,312.35,313.63,304.92,304.99,296.91,297.13,291.11,292.56,296.30,293.72,293.00,294.81,288.16,292.41,293.46,298.27,295.13,301.18,291.37,300.49,306.10,313.99,319.20,325.01,319.39,329.23,334.50,340.70,334.68,345.82,349.37,355.17,353.36,359.86,362.82,369.03,376.62,372.62,377.06,382.42,387.32,381.19,384.32,387.14,381.78,383.78,386.31,377.82
2021-03-07 22:12:56+00:00,L8,371.04,359.59,349.08,344.08,338.73,333.81,315.57,313.68,314.63,326.47,335.22,334.81,334.13,337.19,339.29,351.35,370.86,367.39,360.16,343.71,365.31,370.55,383.22,390.34,397.69,408.69,426.53,,391.28,404.82,424.06,442.73,482.46,467.22,484.32,478.70,475.77,480.59,491.89,490.86,511.88,539.95,544.82,546.54,541.29,549.59,552.92,548.56,550.53,545.16,548.18,565.75,570.99,,541.96,543.44,543.06,541.45,544.96,536.13,535.82,529.55,521.92,517.58,512.98,510.58,496.30,498.70,514.14,534.08,547.39,554.64,570.87,559.08,571.79,570.14,570.77,592.99,592.91,588.36,600.66,624.81,612.46,602.01,605.97,611.55,621.73,635.43,,,,,641.57,606.30,589.39,575.46,587.09,585.43,569.71,574.23,556.88,545.82,531.28,524.49,,,,,,466.84,469.95,463.40,431.51,435.42,438.70,438.53,430.12,412.08,417.40,404.80,407.04,400.97,385.48,388.40,390.07,381.29,375.21,372.36,372.50,367.15,360.52,357.49,349.95,358.97,358.31,353.10,348.54,344.42,338.06,337.75,329.48,337.03,348.24,356.08,342.20,355.51,361.22,371.79,369.59,366.99,375.16,382.11,392.88,404.34,406.40,417.11,417.60,429.24,438.93,423.50,426.08,431.70,421.19,426.80,434.14,432.17,425.82,432.78,441.13,440.10,460.40,470.27,414.31,423.95
2021-04-24 22:12:37+00:00,L8,310.33,306.50,297.31,282.76,275.71,274.27,267.89,268.25,266.48,260.55,270.20,272.18,270.19,279.54,286.06,272.11,285.03,292.02,296.64,296.53,297.91,,,,,,,,357.82,367.93,372.94,378.06,395.01,394.00,396.54,403.26,415.78,421.10,430.45,439.50,447.05,458.76,469.34,478.43,483.04,488.77,491.08,496.97,494.68,496.73,497.47,495.47,493.76,500.83,498.49,493.24,488.77,480.61,478.53,479.93,475.34,471.31,461.62,455.51,449.94,449.45,440.75,446.20,456.58,470.90,476.85,482.73,495.30,501.54,510.58,520.22,526.28,531.83,531.77,531.78,538.98,545.46,555.91,556.55,551.59,559.29,567.47,574.02,573.55,573.15,572.68,565.75,563.51,553.82,551.33,544.70,541.28,530.32,528.01,516.56,506.19,490.76,479.27,467.41,458.60,450.59,435.66,425.66,420.71,410.37,404.12,395.19,384.60,379.27,368.41,361.58,352.69,342.89,342.73,337.87,,,,,,,,,,,,,,,,,,,,,,,,280.79,283.25,289.55,297.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02 21:22:02+00:00,L7,438.83,429.66,421.49,410.14,404.06,408.79,383.93,,421.00,,,393.11,397.89,399.70,392.97,396.03,408.83,418.62,443.05,438.81,433.96,426.44,443.59,448.35,456.12,445.00,455.84,457.32,472.46,481.23,499.88,,,,,556.83,564.49,570.25,590.58,615.36,620.44,634.68,640.41,645.60,,,,,,,,,,,,,,,,,,590.95,583.79,585.15,567.93,574.80,584.81,570.10,592.41,614.68,623.51,620.47,620.69,616.82,639.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.98,565.85,524.78,545.37,560.14,532.94,520.60,519.03,509.93,487.51,509.84,513.10,505.75,504.03,492.47,490.98,481.96,475.74,,,,,,,,,,,,,,,,,,,,,,,,,,428.02,436.29,440.57,,442.50,457.02,,482.65,458.82,435.10,438.97,449.86,458.06,,,,,,,,,,,495.52,491.75,503.31,477.75,491.01
2021-08-22 21:12:30+00:00,L7,,,,,,,,,,,,,291.64,287.45,272.24,274.28,279.95,287.73,303.38,311.31,325.73,326.62,317.21,342.07,328.79,325.08,341.04,353.35,359.19,358.42,370.07,375.97,395.22,406.10,420.57,431.98,448.87,445.43,444.82,462.18,469.64,477.45,490.90,,,,,,506.42,509.13,505.78,500.08,497.74,502.67,498.87,498.04,490.75,492.49,480.67,487.21,477.46,465.57,464.50,457.14,460.89,454.09,443.43,451.80,464.11,471.80,485.06,489.15,505.51,509.01,524.70,521.90,527.26,529.84,534.37,538.65,544.67,550.09,555.04,560.55,561.60,562.31,569.33,575.18,581.79,570.62,,,,563.00,556.77,553.21,542.06,536.58,526.35,515.62,502.89,500.43,491.83,480.25,,,,437.57,425.61,418.77,411.57,408.13,399.78,388.97,378.51,370.99,361.07,356.47,350.48,347.35,340.43,334.02,327.97,322.03,319.93,312.44,311.72,310.81,312.18,306.54,306.25,297.59,296.75,292.57,295.24,,,,292.52,291.47,292.43,288.67,289.62,293.81,292.80,293.83,315.05,309.24,300.10,315.93,319.36,325.75,,,338.10,334.75,352.95,354.03,356.01,366.26,367.82,376.44,380.87,383.76,379.64,386.07,392.53,396.45,,,,,,387.83
2021-09-23 21:09:41+00:00,L7,360.28,,,,,,,,,,,,290.45,289.78,292.91,300.77,297.75,304.29,309.57,311.40,314.53,321.00,326.50,340.68,338.06,346.77,356.36,358.72,368.13,372.72,,,412.66,422.43,435.07,439.22,445.35,446.78,458.34,468.07,473.33,477.79,494.69,503.77,510.30,524.20,,,,,527.97,524.17,517.41,514.43,513.02,507.52,507.89,507.82,499.89,498.55,495.53,479.90,470.96,460.23,468.00,461.00,450.67,465.91,465.51,483.05,490.91,498.25,511.16,516.35,523.82,533.23,536.65,550.46,551.28,553.62,556.02,558.46,558.70,562.18,566.53,572.80,571.64,576.94,576.27,574.52,,,,569.05,559.93,548.21,542.81,,,524.81,518.08,499.53,483.49,473.88,,,,442.78,,414.27,413.97,405.79,395.95,384.92,376.48,370.53,365.89,363.54,364.53,355.01,351.96,,339.21,335.99,,,,,,311.92,313.98,319.56,315.81,311.39,307.10,,,,,,298.28,304.13,309.25,312.24,310.64,314.74,320.90,324.77,322.88,327.68,327.58,332.66,,,,,352.49,362.50,361.89,379.89,374.77,377.92,387.01,384.21,389.42,388.99,390.65,391.73,,,,,,
2021-10-01 22:13:22+00:00,L8,373.87,388.54,379.33,375.48,357.04,350.43,330.20,321.80,312.89,310.23,317.76,328.43,329.68,325.68,323.90,325.06,334.18,341.06,343.03,350.17,356.09,352.18,354.18,360.88,370.71,385.12,384.73,385.26,394.39,407.32,411.45,427.46,440.20,467.30,479.84,483.55,485.85,499.37,508.65,511.34,505.85,520.56,522.14,546.63,544.56,554.60,549.43,580.18,580.37,562.94,571.17,579.53,572.02,571.61,567.09,572.96,568.26,561.20,551.10,550.35,544.84,544.27,539.84,537.33,533.10,517.81,490.09,502.50,523.82,549.31,566.17,584.28,602.46,579.49,576.41,569.94,580.01,591.80,600.23,605.48,595.97,603.04,639.25,,629.62,621.01,616.51,626.35,633.41,616.94,,,,,,,601.12,601.28,595.99,577.51,596.70,591.82,542.18,526.89,528.93,521.53,521.83,508.95,481.80,473.41,475.03,478.42,474.71,444.30,434.58,431.24,428.51,424.14,425.11,423.45,418.28,,384.87,390.45,396.74,385.79,383.68,368.43,360.42,357.31,358.75,367.29,378.07,376.90,379.62,373.65,377.70,366.20,363.63,350.45,342.96,356.29,358.30,370.00,382.14,378.43,374.70,382.46,381.85,397.83,377.63,383.88,,,,401.39,417.82,444.83,433.99,433.29,431.08,444.28,440.85,438.41,439.41,453.59,463.25,478.61,,,,,,431.02
2021-11-02 22:13:26+00:00,L8,328.39,324.99,312.35,304.16,299.06,292.09,284.49,277.66,272.75,268.54,269.31,269.36,268.60,269.70,268.86,267.21,273.89,281.10,286.00,288.24,294.55,299.15,306.64,309.30,314.32,323.93,327.99,335.34,347.03,351.05,356.15,371.94,384.08,398.32,400.40,415.94,418.82,419.40,433.41,441.60,449.34,463.63,464.36,476.36,487.57,494.31,496.25,496.23,494.56,495.59,500.09,497.27,494.55,489.17,483.09,483.66,485.26,482.73,475.20,467.46,460.92,457.94,455.92,454.73,445.89,439.74,432.35,436.05,446.66,460.51,471.71,479.66,487.81,499.35,508.42,514.64,516.56,517.80,524.34,528.93,535.63,537.85,537.82,542.49,543.54,545.47,549.67,551.85,554.92,554.55,551.66,555.31,555.13,549.43,547.82,538.18,525.30,520.72,514.23,506.33,489.86,476.70,465.02,457.75,446.96,434.72,428.27,418.55,408.27,400.60,389.03,389.37,380.00,373.00,359.32,346.50,345.72,340.38,340.27,333.80,329.91,322.09,320.98,312.69,306.68,300.19,299.79,292.11,289.35,282.51,285.26,281.93,283.26,285.92,280.74,276.10,269.75,272.83,273.04,269.62,274.00,279.92,277.63,279.27,282.02,286.26,286.70,290.84,295.87,302.82,306.89,311.12,313.43,319.22,326.10,331.05,333.25,335.13,342.19,350.13,356.04,355.31,358.13,361.98,366.23,365.70,367.36,368.79,369.51,371.51,374.76,373.66,368.41,368.13
2021-11-06 22:14:00+00:00,L9,333.40,327.12,310.80,307.09,297.08,294.30,287.64,279.43,273.82,267.33,265.73,264.69,268.61,269.07,269.01,270.83,277.52,285.44,287.09,288.66,292.64,304.64,306.72,307.09,312.19,323.71,325.50,331.26,345.17,349.48,353.69,370.42,378.17,393.58,397.55,407.63,416.26,417.74,427.43,439.14,446.56,460.16,464.24,468.68,483.59,486.99,490.15,490.25,491.73,489.41,495.88,495.58,490.93,484.82,476.49,478.08,483.65,477.84,470.90,464.14,456.77,448.20,447.50,447.12,440.21,435.94,429.13,435.07,445.94,458.28,467.55,476.44,485.33,495.62,506.51,509.65,509.36,511.12,518.51,526.47,533.37,526.88,531.30,536.11,538.57,540.52,545.17,548.11,552.18,550.18,548.18,550.25,549.61,545.84,535.43,534.24,519.80,513.40,509.36,501.66,491.59,476.80,458.61,444.62,442.68,426.49,413.99,413.06,406.18,395.43,386.80,385.55,374.15,364.60,356.89,342.69,337.19,336.15,337.47,329.87,328.80,316.40,315.67,308.40,301.67,297.43,296.79,286.24,275.39,278.25,280.67,271.97,278.93,282.57,272.06,271.38,263.92,267.00,264.25,265.05,270.33,276.53,273.69,272.08,277.95,281.89,277.70,284.82,288.59,299.65,295.54,303.15,307.08,316.27,323.20,330.55,321.87,331.00,337.42,348.00,341.95,348.82,352.10,358.62,358.77,359.93,363.37,369.49,370.45,365.56,370.77,366.15,364.52,354.96
2021-11-18 22:13:20+00:00,L8,330.15,324.66,309.69,305.61,297.68,292.66,287.64,278.65,268.01,267.55,265.39,263.25,268.27,270.58,269.81,271.36,272.81,281.70,286.94,288.14,291.74,302.20,304.13,307.13,320.36,327.34,329.36,333.35,345.72,350.16,363.44,370.39,377.40,394.04,398.10,409.18,417.63,419.94,423.99,440.73,449.22,460.33,466.31,484.90,484.24,488.23,492.56,495.08,492.26,488.21,491.15,493.53,491.81,484.80,479.83,478.98,480.73,479.29,472.84,464.98,457.48,451.01,443.10,445.86,443.59,436.19,425.94,433.21,444.04,453.00,466.05,476.61,485.15,495.44,506.62,515.31,511.62,514.04,518.62,523.89,527.21,526.14,530.07,538.81,542.60,544.04,549.24,550.98,554.63,551.17,549.44,550.23,546.82,545.04,538.52,534.43,524.11,521.68,510.92,504.35,493.36,480.32,467.20,456.68,442.75,430.01,414.45,414.16,405.41,399.60,387.73,379.20,373.97,365.10,358.24,346.64,337.89,335.66,335.29,328.99,329.16,316.84,313.70,309.13,301.90,297.52,294.14,288.70,281.55,278.63,277.35,274.85,277.76,280.84,274.51,274.59,267.90,268.17,270.46,265.02,272.92,279.10,270.11,274.62,280.26,283.24,279.69,286.44,292.84,298.75,304.64,305.56,309.64,317.74,324.22,324.24,326.94,331.62,338.55,346.08,350.06,347.80,355.15,358.64,361.93,359.53,365.94,368.53,365.35,367.80,367.89,363.93,364.72,363.48
2021-12-20 22:13:20+00:00,L8,,,,,,,,,,,,,269.31,271.03,271.24,271.00,280.07,286.72,288.65,306.01,308.03,305.84,307.94,311.65,323.02,329.80,333.78,338.52,345.75,351.61,360.46,371.87,383.89,395.02,398.24,408.41,417.74,422.81,438.94,441.72,448.16,463.37,469.38,480.67,487.12,488.35,493.31,499.40,493.88,494.48,498.91,496.77,494.08,499.81,486.25,483.64,483.48,477.97,475.16,467.72,,,,,,,,,,,468.63,479.07,488.35,498.09,506.09,513.31,520.48,518.97,521.90,527.21,532.88,532.12,531.94,537.53,544.33,551.22,553.61,555.64,,,,,,,,,,,,,,,,,,,,,,403.48,395.98,390.11,375.09,371.77,365.12,354.58,346.13,337.59,338.11,332.36,330.99,320.32,322.61,313.04,310.17,300.22,298.26,293.08,290.43,282.86,282.02,278.74,279.15,284.22,283.13,280.14,275.18,271.21,271.03,268.87,272.15,279.47,277.39,277.02,281.45,283.34,287.53,287.64,294.36,303.35,304.77,308.54,316.32,318.25,324.77,327.92,327.66,333.63,340.60,347.69,348.87,351.87,352.75,359.72,366.61,366.19,365.63,372.50,376.44,368.20,371.18,371.66,367.08,367.02
