dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173,satname
2023-04-06 22:12:57+00:00,354.54,351.93,350.92,354.51,350.93,340.09,338.19,344.23,338.61,329.51,331.61,330.23,330.14,333.63,332.35,337.85,340.69,345.22,350.52,350.74,358.01,368.64,368.23,378.14,383.28,388.32,393.28,399.68,408.54,420.24,431.09,437.26,444.61,453.19,464.56,475.69,482.79,489.31,498.33,506.30,513.49,523.26,530.04,538.39,547.54,557.70,566.75,558.76,566.32,562.51,558.13,552.43,549.81,545.04,542.88,535.11,532.44,526.32,523.14,521.33,516.36,506.37,500.84,497.33,494.88,491.58,480.12,488.77,496.70,509.15,519.63,530.01,537.03,551.20,561.28,566.77,563.27,566.80,571.63,581.45,580.22,582.44,585.88,592.09,594.41,591.81,591.17,594.38,591.52,598.62,597.93,598.33,591.50,589.50,584.19,577.78,568.02,561.07,547.55,543.79,546.31,539.92,531.75,523.91,507.90,494.23,479.88,474.23,468.71,460.33,452.08,441.05,432.95,423.73,416.63,411.79,406.93,400.15,396.64,388.39,384.76,383.33,376.14,374.47,371.93,369.57,365.45,361.03,354.24,348.56,345.30,343.92,342.48,343.59,339.39,338.08,334.94,333.58,332.27,337.62,339.53,343.16,343.11,344.18,344.81,346.08,348.15,350.61,358.06,365.13,370.47,372.30,376.21,380.28,385.05,386.54,391.51,395.24,400.96,403.11,408.41,410.03,419.11,419.94,420.82,419.70,424.21,425.33,425.12,423.43,424.67,418.58,420.70,421.60,L9
2023-07-03 22:12:39+00:00,356.69,353.43,353.55,360.15,356.09,346.53,342.52,349.15,343.89,336.11,336.36,335.31,334.82,339.72,337.50,344.27,345.16,349.57,358.42,358.11,363.25,373.40,373.13,381.95,386.41,392.84,398.77,404.56,416.44,427.58,437.74,443.12,447.80,458.31,470.37,482.26,489.36,494.68,503.16,511.90,518.63,528.44,535.64,544.03,553.06,565.41,575.34,565.71,573.23,568.62,567.05,560.53,555.49,551.47,549.94,544.92,542.00,535.38,531.87,530.42,527.41,515.81,509.72,506.04,501.27,499.22,488.95,496.96,503.93,517.25,526.35,535.67,541.53,556.09,569.66,577.35,570.45,573.36,575.59,584.86,584.73,587.09,589.72,595.15,599.91,596.24,594.44,598.24,592.67,601.40,598.85,599.58,594.60,594.67,588.94,580.97,572.49,565.52,550.54,546.02,548.72,544.63,536.69,531.12,518.29,503.67,486.77,482.88,473.67,470.23,462.82,452.80,441.66,432.81,426.14,423.26,417.87,410.19,406.35,399.51,397.82,395.25,387.26,383.85,381.30,380.00,374.45,368.70,360.35,353.47,351.57,349.11,349.92,351.63,347.91,348.20,346.44,342.19,341.59,343.45,345.87,349.41,348.69,346.83,348.83,350.07,353.28,353.68,362.18,370.47,375.58,375.47,380.52,382.68,387.95,391.46,397.01,400.90,406.70,408.12,412.10,413.40,422.87,424.63,424.73,422.64,426.70,427.42,428.95,426.57,427.65,420.94,424.36,425.73,L8
2023-07-27 22:12:38+00:00,355.78,349.32,349.27,355.98,354.34,343.35,341.20,352.94,338.94,334.44,334.35,334.62,334.78,335.94,337.31,339.04,340.58,345.19,352.55,351.89,356.03,367.72,368.48,377.59,380.54,387.97,391.75,396.51,410.75,420.50,431.38,435.68,440.20,452.36,464.99,479.27,486.71,490.02,498.59,512.77,510.97,520.96,527.16,537.56,546.80,561.69,568.64,556.49,568.44,564.70,564.74,558.81,551.53,549.68,546.92,543.86,541.02,534.13,529.55,525.45,524.40,519.49,514.85,507.68,500.82,495.89,484.75,496.70,507.74,515.33,520.58,532.78,534.11,550.10,561.99,578.45,567.60,570.70,574.37,583.49,584.95,585.47,585.03,593.18,601.11,596.43,595.31,599.16,593.56,599.35,599.02,598.83,594.36,593.35,587.75,580.80,572.90,563.49,548.70,543.09,543.55,544.22,536.39,525.79,520.09,504.33,487.63,485.16,476.58,472.86,461.88,449.86,439.75,429.46,422.26,418.41,412.30,405.00,403.48,394.63,391.43,390.65,385.51,382.18,378.79,376.55,373.05,365.70,356.63,350.21,348.48,348.17,348.31,349.16,347.35,347.25,343.80,340.17,340.21,340.30,343.28,348.21,344.66,342.67,345.85,346.45,350.22,350.68,360.28,368.32,372.54,371.05,375.77,379.11,384.82,387.84,392.49,400.86,409.48,408.90,410.25,414.74,425.19,427.12,426.29,423.01,423.78,425.51,426.49,424.86,423.02,416.84,416.96,418.31,L9
2023-08-04 22:12:52+00:00,359.16,351.66,350.33,355.73,353.69,343.41,341.39,351.98,339.48,335.38,335.32,335.14,335.37,336.03,336.75,338.52,341.33,345.46,352.10,351.67,355.65,366.92,368.06,376.56,379.28,386.80,390.87,395.08,409.06,418.46,428.85,434.28,439.09,451.98,464.29,478.13,485.81,489.75,498.56,511.33,510.25,519.32,526.19,536.10,546.30,560.38,567.22,557.12,568.21,565.65,565.23,559.32,553.38,551.28,548.34,544.74,541.27,534.71,530.13,526.15,525.55,520.86,516.21,509.45,503.23,498.63,487.33,497.35,508.56,516.44,522.11,533.68,536.10,550.88,562.30,576.92,566.68,570.58,575.39,584.27,585.50,586.97,587.70,595.05,601.03,597.38,596.98,599.58,594.32,599.35,599.02,598.83,594.36,592.97,587.01,580.65,572.17,563.05,549.19,543.70,543.55,544.48,536.43,525.90,519.78,505.00,489.09,485.91,476.52,471.91,461.31,450.01,440.07,430.50,422.81,418.77,412.41,405.27,403.76,396.03,392.41,391.81,385.92,382.18,379.43,377.10,373.22,366.68,357.80,352.33,350.38,349.15,348.37,349.08,346.73,345.93,343.23,339.79,340.09,340.32,342.92,347.72,345.16,342.98,345.83,346.96,350.65,350.84,359.83,367.80,372.31,370.26,374.91,378.57,383.09,386.67,391.10,398.67,405.44,406.30,407.57,412.14,421.85,424.87,423.75,420.98,422.87,425.21,426.49,424.86,423.02,416.84,416.96,418.31,L8
2023-08-20 22:12:59+00:00,360.85,350.76,349.01,353.45,351.08,340.91,336.93,347.74,336.59,334.37,332.81,332.60,332.65,333.08,333.85,336.11,337.92,342.38,347.30,346.85,349.90,360.09,365.12,372.09,373.11,381.05,383.47,390.77,403.32,413.27,424.52,428.81,434.04,447.17,459.29,472.42,480.67,485.33,493.26,505.50,505.59,514.17,521.54,531.00,543.18,552.43,561.48,553.43,565.78,563.13,567.20,558.08,551.51,548.97,546.66,542.25,540.16,533.29,527.42,526.00,525.27,521.36,512.25,506.50,498.60,494.61,483.01,493.33,505.16,509.83,519.19,530.40,533.29,547.68,557.73,570.95,562.94,565.71,575.39,580.85,582.48,584.55,585.23,592.58,595.21,592.82,594.29,594.52,589.92,594.05,592.42,592.07,591.34,588.37,583.09,577.01,568.71,560.02,548.68,541.35,539.46,541.54,533.73,522.31,515.25,500.46,485.98,479.89,476.79,467.97,457.94,446.59,436.47,426.89,418.83,414.82,408.05,400.84,403.76,396.03,388.54,387.73,382.31,377.29,374.96,372.61,369.38,363.81,354.25,349.21,348.11,347.01,344.96,345.94,342.62,340.87,339.54,336.18,336.27,336.17,339.51,344.91,342.74,340.87,343.29,343.62,346.55,345.06,359.54,364.06,373.60,370.24,373.27,376.97,382.86,386.83,385.85,399.13,397.14,398.19,398.17,412.14,410.13,426.83,424.82,420.23,423.03,420.03,426.49,427.14,423.36,418.33,416.96,413.50,L8
2023-08-28 22:12:56+00:00,363.60,353.07,350.13,353.47,350.66,341.27,337.59,347.35,336.68,334.23,333.12,332.95,332.81,332.91,333.50,335.71,337.22,341.80,347.09,346.76,349.56,359.09,364.16,370.97,372.10,379.78,382.16,390.25,402.45,412.55,423.03,427.82,433.77,446.33,458.52,470.83,479.48,484.57,492.82,504.77,505.22,513.16,520.50,529.92,541.46,551.21,559.88,553.76,564.73,562.78,566.51,558.16,552.06,549.68,547.29,542.84,540.45,533.79,527.92,525.72,524.65,520.71,512.48,506.89,499.56,495.43,484.31,493.74,505.50,510.76,520.23,531.41,535.10,548.92,558.88,570.64,562.59,565.65,575.36,580.92,583.22,585.82,586.59,592.81,595.96,593.18,594.42,594.94,590.59,594.75,593.73,593.24,592.09,589.19,583.56,577.83,569.18,560.49,549.55,542.17,540.79,541.38,533.61,522.76,514.80,500.54,487.00,480.19,475.84,467.64,457.16,446.14,436.32,426.45,419.11,414.36,408.22,400.47,402.60,394.99,388.60,387.23,382.48,377.09,374.65,372.10,369.27,363.94,354.56,349.66,348.38,346.85,344.34,344.83,341.49,339.56,338.22,335.41,335.52,335.54,338.83,344.25,341.69,340.07,341.98,342.43,345.49,344.77,358.31,363.13,371.68,369.40,372.60,376.20,381.92,385.50,385.43,397.51,396.28,397.19,398.17,410.30,409.22,423.61,422.10,418.78,421.55,419.50,425.25,426.42,422.31,417.71,415.86,412.79,L9
2023-09-15 19:53:00+00:00,367.52,355.70,347.79,348.69,346.22,334.53,332.45,347.13,334.20,332.51,329.11,329.43,331.32,329.94,326.74,328.41,337.24,336.07,340.44,341.93,345.00,351.22,358.06,365.07,369.65,377.79,379.82,386.78,397.89,407.77,417.17,425.58,431.59,439.21,452.72,466.90,471.66,477.02,487.70,499.91,497.37,503.86,511.48,519.07,529.33,540.43,549.66,547.63,556.77,558.24,563.87,558.93,551.46,546.59,545.45,539.70,537.23,531.27,524.96,523.80,522.50,521.08,510.38,505.04,498.38,493.80,485.97,494.97,507.29,510.67,519.26,531.39,534.82,547.42,556.77,569.75,560.40,562.73,574.92,578.66,583.46,587.07,586.53,589.53,592.65,591.48,592.49,592.62,589.56,591.29,590.02,590.63,587.74,585.16,578.89,573.92,566.11,558.13,548.60,542.02,540.55,539.09,530.70,520.34,513.44,499.12,486.00,480.07,474.16,466.40,453.29,441.90,432.82,423.90,413.93,410.02,403.11,395.43,400.18,394.07,386.02,382.29,379.74,371.39,368.31,364.82,363.14,358.92,352.78,348.32,345.66,343.32,339.66,338.07,334.18,330.56,329.82,329.91,330.34,328.82,330.57,337.10,335.47,333.03,336.21,336.77,342.33,340.41,351.16,353.26,364.78,363.73,367.30,372.92,376.37,378.99,375.71,394.03,393.79,394.67,394.62,406.57,404.18,418.10,417.98,417.70,421.37,415.38,420.73,421.42,416.27,414.91,414.55,410.59,L7
2023-11-24 22:13:15+00:00,370.57,360.32,348.24,339.93,332.21,327.14,324.10,329.63,322.27,324.09,320.63,320.29,321.56,316.90,318.03,318.95,329.20,325.96,327.67,329.83,333.94,336.98,343.42,348.90,351.22,363.53,365.21,374.16,381.94,391.81,398.65,409.19,417.44,429.43,441.56,450.63,459.66,466.03,475.32,485.21,487.45,491.53,499.88,504.71,513.19,524.00,531.44,536.61,540.49,544.56,552.12,549.04,547.35,542.46,544.09,535.08,529.41,522.36,518.12,516.47,515.86,514.08,503.80,501.09,495.39,489.15,478.81,485.71,497.73,505.38,511.44,522.25,528.23,538.03,545.47,558.61,551.24,556.21,569.92,570.91,576.59,581.66,584.16,587.41,589.58,588.88,590.86,590.08,586.46,583.89,581.00,581.52,578.81,577.17,572.86,569.18,559.63,551.26,542.65,538.19,531.93,532.51,522.88,511.34,504.41,493.25,482.56,471.17,463.40,457.82,443.68,431.26,422.53,413.64,405.18,399.08,391.56,384.19,386.62,382.60,374.46,371.74,368.65,355.15,358.11,355.67,352.87,349.79,347.09,343.29,340.55,337.98,330.57,328.02,324.63,316.88,317.06,317.65,319.64,321.21,322.38,327.08,324.92,323.45,325.44,326.59,330.10,328.96,339.97,340.47,349.26,352.51,358.56,365.20,366.06,367.31,362.09,377.95,371.42,376.18,372.95,390.28,387.11,399.18,398.26,401.92,405.70,403.74,409.92,410.74,407.21,404.54,402.25,397.36,L8
2023-12-10 19:42:37+00:00,370.57,360.32,348.24,339.93,336.63,329.47,326.47,335.72,326.87,329.43,324.31,320.29,323.97,322.72,322.67,322.90,331.10,328.17,329.50,332.66,336.19,340.39,346.73,352.01,355.45,367.20,365.21,374.16,381.94,391.81,398.65,409.19,417.44,429.43,441.56,450.63,459.66,466.03,475.32,485.21,491.57,495.70,502.51,509.03,516.87,526.79,532.92,538.81,542.04,546.44,553.57,551.31,550.98,548.24,547.40,540.75,532.40,525.46,519.74,518.93,519.72,517.23,506.31,503.22,497.36,490.87,481.51,487.82,497.73,505.38,511.44,522.25,528.23,538.03,545.47,558.61,551.24,556.21,569.92,570.91,576.59,581.66,584.16,587.41,589.58,588.88,590.86,590.08,586.46,583.89,581.00,581.52,578.81,577.17,572.86,569.18,559.63,551.26,542.65,538.19,531.93,532.51,522.88,511.34,504.41,493.25,482.56,471.17,463.40,457.82,443.68,431.26,422.53,413.64,405.18,399.08,391.56,384.19,386.62,382.60,374.46,371.74,368.65,355.15,358.11,355.67,352.87,349.79,347.09,343.29,340.55,337.98,330.57,328.02,324.63,316.88,317.06,317.65,319.64,321.21,322.38,327.08,324.92,323.45,325.44,326.59,330.10,328.96,339.97,342.64,350.88,355.74,359.66,366.45,368.14,370.27,365.11,380.89,375.93,380.88,381.97,390.28,387.11,403.28,403.24,404.17,408.82,407.28,412.37,412.50,409.80,406.39,405.06,400.63,L7
2023-12-10 22:13:09+00:00,371.50,361.22,350.17,340.15,336.33,329.28,325.87,334.40,327.08,328.92,323.81,319.99,323.59,323.68,323.62,323.56,330.10,327.81,329.13,332.18,336.09,340.58,346.60,351.64,355.10,367.06,365.84,373.91,382.83,392.45,400.02,409.48,418.25,430.14,440.78,449.71,458.91,464.86,475.01,484.89,491.80,496.68,502.74,509.40,517.48,526.46,531.95,538.26,540.92,545.19,551.97,551.02,551.94,549.74,548.29,542.56,532.87,524.55,518.98,518.31,518.60,515.32,505.82,502.38,496.20,489.74,480.61,486.81,496.77,504.90,511.22,521.69,528.24,537.97,546.20,558.82,552.21,556.77,568.63,570.07,575.47,581.15,583.92,587.44,589.82,589.34,591.46,589.74,585.81,583.26,580.48,581.17,578.00,576.72,572.24,568.94,558.98,551.84,543.30,538.57,532.11,530.96,522.21,510.97,502.76,491.81,481.63,470.73,462.74,456.35,442.89,431.37,422.66,414.42,405.27,400.22,391.83,384.59,385.93,381.00,374.04,370.96,367.99,355.62,357.75,355.72,352.28,348.97,345.99,341.86,339.35,337.24,329.52,327.45,323.53,316.56,316.05,316.40,318.50,319.95,321.29,326.11,324.28,322.63,324.90,326.24,329.42,328.81,338.80,341.85,348.52,354.67,358.37,365.03,367.52,369.87,364.78,378.67,375.97,381.05,382.09,389.23,387.78,401.45,401.31,402.68,407.81,407.65,412.01,411.21,408.93,406.01,404.87,400.62,L8
2024-01-03 22:13:15+00:00,379.20,368.50,357.02,350.70,336.33,329.28,325.87,334.40,328.64,332.58,323.81,319.99,323.59,323.68,323.62,323.56,330.10,327.81,329.13,332.18,336.09,340.58,346.60,350.59,355.33,365.37,371.36,378.17,387.76,394.99,403.20,412.67,422.38,434.09,445.21,454.31,462.84,468.98,479.28,489.76,491.80,496.68,504.38,509.40,517.48,526.46,531.95,538.26,540.92,545.19,556.09,555.64,557.05,549.74,554.91,548.73,540.62,528.55,522.70,518.31,518.60,516.09,508.41,502.38,497.65,494.53,481.14,488.90,498.18,508.46,516.07,526.95,532.81,541.00,547.82,560.70,549.85,560.60,566.76,567.86,573.80,579.62,582.25,586.12,589.01,589.11,590.63,588.71,585.81,583.26,580.48,581.17,578.00,576.72,572.24,567.82,556.66,551.00,543.71,537.02,529.09,527.54,519.88,506.82,499.12,488.77,479.50,470.73,466.56,454.90,441.35,433.72,425.82,418.25,409.45,403.33,395.71,389.31,390.88,385.91,379.70,376.52,373.48,363.29,363.36,361.89,358.69,348.97,345.02,340.95,337.91,341.47,327.54,325.57,321.06,316.56,316.05,314.53,320.62,320.48,321.25,326.87,327.46,328.92,322.38,328.25,331.01,332.70,342.89,345.54,351.87,359.16,359.87,366.54,369.52,372.12,370.17,378.67,382.21,386.11,388.84,389.23,393.92,406.76,401.31,402.68,411.50,411.31,403.79,408.19,405.60,407.46,401.63,396.89,L9
2024-01-11 22:13:08+00:00,379.20,368.50,357.02,350.70,336.33,329.28,325.87,334.40,328.64,332.58,323.81,319.99,323.59,323.68,323.62,323.56,330.10,327.81,329.13,332.18,336.09,340.58,346.60,350.59,355.33,365.37,371.36,378.17,387.76,394.99,403.20,412.67,422.38,434.09,445.21,454.31,462.84,468.98,479.28,489.76,491.80,496.68,504.38,509.40,517.48,526.46,531.95,538.26,540.92,545.19,556.09,555.64,557.05,549.74,554.91,548.73,540.62,528.55,522.70,518.31,518.60,516.09,508.41,502.38,497.65,494.53,481.14,488.90,498.18,508.46,516.07,526.95,532.81,541.00,547.82,560.70,549.85,560.60,566.76,567.86,573.80,579.62,582.25,586.12,589.01,589.11,590.63,588.71,585.81,583.26,580.48,581.17,578.00,578.32,574.40,570.58,560.13,553.89,546.65,539.59,534.97,527.54,519.88,506.82,499.12,488.77,479.50,470.73,466.56,454.90,441.35,433.72,425.82,418.25,409.45,403.33,395.71,389.31,394.10,388.68,381.90,378.93,376.61,366.89,365.69,363.85,361.07,348.97,345.02,340.95,337.91,341.47,327.54,325.57,321.06,316.56,316.05,314.53,320.62,320.48,321.25,326.87,327.46,331.56,326.41,331.79,334.20,336.20,344.74,347.02,353.77,361.05,362.81,368.76,371.97,372.12,370.17,378.67,382.21,386.11,388.84,389.23,393.92,406.76,401.31,402.68,411.50,411.31,403.79,408.19,405.60,407.46,401.63,396.89,L8
2024-01-27 22:13:01+00:00,382.20,370.51,360.45,355.31,340.72,332.35,329.23,334.40,332.09,335.42,325.97,321.26,325.86,326.57,325.63,324.11,329.28,328.52,331.34,334.19,337.90,343.33,348.88,352.90,357.52,366.84,373.21,378.62,388.33,396.39,404.47,414.05,423.61,434.32,445.05,451.69,461.78,468.61,479.72,489.69,494.93,500.48,507.82,511.58,519.07,528.18,532.73,538.88,541.18,545.03,558.29,558.02,560.84,554.69,560.99,553.79,545.12,533.26,527.66,521.00,519.67,515.59,508.32,502.23,498.13,495.57,481.61,488.44,497.59,509.94,519.19,528.24,536.09,544.23,551.98,560.72,553.70,561.29,568.03,568.80,574.43,580.84,584.33,587.72,590.83,592.00,594.41,592.03,587.50,586.95,581.40,581.11,579.61,580.20,576.36,574.12,564.80,558.72,551.97,544.12,541.05,528.42,519.63,510.16,499.78,489.73,480.45,470.61,465.03,454.71,442.54,435.62,427.64,421.76,412.42,405.54,399.57,391.78,396.78,390.01,385.12,380.78,378.35,368.10,367.05,365.03,362.47,350.62,345.85,340.46,338.38,342.46,328.52,326.14,319.81,315.89,315.92,314.62,321.28,321.42,323.00,329.16,331.02,333.68,329.11,334.55,336.05,337.38,345.14,347.59,354.81,361.87,364.10,370.18,374.91,375.56,373.61,378.76,382.71,386.39,388.46,389.47,394.40,404.51,400.19,402.40,412.17,412.37,405.47,411.76,411.40,411.69,406.30,401.14,L8
2024-02-12 22:13:06+00:00,384.39,375.38,365.90,359.90,343.16,333.80,330.61,336.07,333.07,336.10,326.36,321.96,326.62,328.37,327.79,326.19,329.92,329.62,332.55,334.89,338.74,343.43,349.40,353.64,358.46,367.75,374.11,379.99,388.06,397.04,404.96,414.00,424.14,433.74,444.73,450.63,460.58,467.38,478.02,488.59,494.96,503.32,509.59,512.89,518.79,528.33,531.50,536.92,538.59,541.69,554.72,557.69,559.91,555.42,561.80,555.19,547.19,536.47,531.16,525.06,522.97,516.99,508.66,501.64,497.41,494.39,481.07,488.71,497.37,509.87,519.73,529.37,537.00,545.49,552.72,562.04,557.10,563.45,568.27,568.02,574.90,580.77,583.12,586.45,591.64,592.44,593.57,593.21,589.15,590.40,584.86,583.15,581.32,579.79,576.62,573.89,566.29,561.28,554.32,547.41,544.88,530.30,521.02,510.38,499.03,488.84,480.09,469.87,464.92,455.01,442.50,436.08,427.75,421.16,412.84,405.29,400.65,393.82,397.79,390.27,385.76,381.19,379.19,370.40,367.04,365.21,362.88,351.09,345.71,340.41,337.51,343.44,329.88,327.05,320.61,317.10,315.30,314.38,319.56,319.33,321.59,328.70,330.30,333.71,329.97,334.73,335.21,337.85,345.86,346.85,353.88,362.22,364.69,370.40,375.56,375.48,372.82,377.39,382.93,385.78,387.94,387.05,393.17,403.36,398.53,401.32,411.30,410.84,405.47,411.76,411.40,411.69,406.30,401.14,L8
2024-03-15 22:12:49+00:00,393.75,385.88,376.63,370.03,350.98,342.45,338.91,344.02,340.47,341.49,332.76,326.80,330.02,336.38,336.93,336.65,333.07,336.88,338.25,341.67,345.46,349.92,357.01,361.05,367.27,379.67,387.04,390.00,399.07,407.87,416.44,425.91,436.51,444.92,448.55,455.14,464.90,469.73,478.46,491.56,497.16,509.63,518.69,520.67,527.32,535.05,534.89,539.68,540.09,540.83,553.83,561.36,567.13,565.72,568.89,566.42,558.90,547.78,541.71,533.55,531.38,524.41,519.09,511.75,505.06,503.57,484.44,492.73,501.31,513.76,523.33,533.73,541.25,549.08,557.45,568.57,565.98,572.70,571.51,573.42,581.10,588.19,583.06,587.19,592.47,595.59,597.27,596.93,591.85,591.30,591.41,587.90,582.84,582.40,578.31,575.59,570.33,567.03,562.15,555.44,553.45,538.46,527.90,517.64,505.52,498.55,489.78,476.69,467.96,457.28,444.24,440.06,432.04,426.56,417.63,410.01,406.62,402.13,399.88,393.91,391.39,388.54,386.33,378.21,376.82,375.01,371.85,360.09,354.64,349.31,346.86,354.05,341.39,340.75,333.74,329.34,325.41,326.45,331.41,328.36,329.72,337.07,340.28,341.91,340.06,343.36,341.04,343.63,346.12,350.58,354.70,364.14,366.01,370.79,376.28,377.39,378.89,376.14,388.72,391.56,395.45,388.65,400.17,404.20,399.78,402.08,413.00,416.67,404.17,407.56,408.74,411.57,405.99,404.66,L8
2024-05-02 22:12:20+00:00,396.12,388.18,379.08,373.32,356.15,342.45,338.91,352.30,345.89,345.28,338.48,333.12,333.13,335.95,335.38,334.79,331.66,334.10,337.82,341.21,345.87,350.77,357.76,363.05,369.90,383.24,389.97,394.29,403.51,411.92,420.05,430.44,440.34,449.19,453.64,460.45,469.61,475.53,483.61,496.74,504.22,515.15,523.14,527.26,534.77,544.25,544.69,543.63,542.50,544.56,554.17,560.09,565.18,565.06,568.45,566.75,559.45,549.41,543.38,537.12,535.78,528.07,522.61,516.26,509.71,507.81,484.44,499.02,508.88,521.36,523.33,534.41,548.96,549.08,559.17,566.88,567.20,574.89,575.44,578.52,587.24,588.19,583.06,587.19,592.47,595.59,597.27,596.93,591.85,591.30,591.41,587.90,582.84,582.40,578.31,575.59,570.33,573.18,566.52,561.47,557.48,543.70,537.12,524.88,514.41,510.82,489.78,476.69,467.96,457.28,444.24,448.04,438.41,426.56,415.50,408.08,403.80,399.84,398.30,393.60,391.11,389.16,385.80,379.41,377.84,375.72,372.28,362.52,358.35,351.89,350.70,355.71,344.70,343.59,338.09,334.57,330.98,332.33,336.05,332.62,334.06,341.10,343.91,344.75,343.77,346.24,344.81,347.83,350.38,354.74,359.35,367.23,370.11,375.53,380.30,383.49,384.69,383.53,393.90,395.97,400.66,397.70,407.91,409.02,407.73,410.79,418.46,420.17,406.28,411.58,414.50,415.72,411.48,410.26,L8
2024-05-10 22:12:36+00:00,399.70,391.33,381.74,375.82,359.58,345.93,342.29,354.08,347.99,347.00,340.85,336.15,334.95,336.99,336.30,335.69,332.90,335.06,340.46,343.64,347.76,352.47,360.79,366.31,374.27,387.74,395.19,401.98,409.76,419.29,427.39,437.49,446.06,451.48,455.77,462.59,471.84,477.54,485.82,498.69,505.37,515.59,524.25,528.88,537.40,546.38,547.61,546.36,545.16,544.56,554.17,560.09,565.18,565.06,568.45,566.75,559.45,549.41,543.38,537.12,535.78,528.07,522.61,516.26,509.71,507.81,484.44,499.02,508.88,524.18,526.97,537.07,551.61,553.32,563.13,566.88,567.20,574.89,575.44,578.52,587.24,588.19,583.06,587.19,592.47,595.59,597.27,596.93,591.85,591.30,591.41,587.90,582.84,582.40,578.31,575.59,570.33,573.18,566.52,564.44,560.69,548.50,541.59,531.18,518.84,513.48,493.32,479.75,470.62,460.23,447.90,451.21,440.93,428.82,418.30,411.76,407.33,404.45,401.11,397.55,396.10,392.78,390.30,383.25,382.50,379.75,376.59,368.67,364.79,358.46,357.07,360.85,344.70,343.59,338.09,334.57,330.98,332.33,336.05,332.62,334.06,341.10,343.90,345.64,345.54,348.54,347.72,349.97,352.82,356.71,360.29,367.73,371.15,376.36,379.86,383.50,385.46,383.53,393.90,395.97,400.66,397.70,407.91,409.02,407.73,410.79,418.46,420.17,406.28,414.23,415.43,417.16,414.93,412.87,L9
