dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,satname
2022-03-21 21:54:19+00:00,331.90,323.64,315.20,311.58,304.31,294.19,291.49,292.28,290.77,290.75,277.73,272.84,281.73,286.86,291.76,298.23,298.14,305.78,306.20,312.75,318.81,325.26,331.61,331.50,346.40,353.80,357.22,354.23,351.04,348.72,335.80,330.88,322.20,319.60,313.30,309.91,308.49,308.02,305.91,306.87,306.43,308.43,311.26,315.46,322.51,326.44,326.05,330.23,335.16,337.49,340.77,345.43,353.37,363.73,371.60,378.04,388.67,396.42,404.76,415.07,433.13,440.07,448.72,455.75,451.07,443.93,437.34,433.09,427.48,422.20,412.60,408.27,401.65,399.92,395.91,388.46,389.68,387.12,383.77,380.89,381.91,377.08,375.16,374.12,371.19,367.82,362.91,360.07,355.10,358.07,353.87,353.30,352.13,352.01,344.88,344.22,341.12,339.54,338.32,335.58,338.71,338.81,344.77,345.96,351.81,358.21,371.33,374.79,385.45,396.19,394.16,388.44,363.92,336.93,303.10,,,,307.70,350.87,380.88,381.81,383.66,374.86,365.46,351.99,337.19,328.60,324.39,324.20,324.49,323.94,325.35,326.41,323.87,328.11,331.84,331.60,335.17,336.81,336.84,344.72,347.24,352.53,356.01,362.08,364.55,370.07,365.96,360.06,352.38,345.61,341.82,336.00,331.94,331.20,327.30,321.29,319.58,319.54,317.79,319.12,319.18,317.83,322.67,320.96,324.97,326.87,329.68,341.42,341.50,352.67,356.91,367.03,374.80,384.48,394.43,405.67,398.37,373.56,369.46,358.72,356.64,351.32,347.17,341.45,335.47,327.82,323.27,321.59,326.87,L8
2022-04-14 21:54:19+00:00,330.17,322.53,314.14,311.01,303.36,292.61,288.23,288.80,287.20,286.91,274.94,270.60,279.26,285.11,289.58,296.43,298.33,304.27,305.65,312.48,318.27,325.30,330.95,332.31,346.42,353.58,356.83,353.19,350.40,346.62,333.90,329.38,321.19,318.70,312.43,309.69,308.47,307.62,306.03,306.61,306.43,308.72,310.64,314.08,319.93,324.05,323.68,328.48,333.62,335.45,339.18,344.66,352.43,362.47,370.66,377.24,387.33,394.69,402.73,413.54,431.47,438.63,446.90,453.96,448.57,442.24,434.83,430.65,424.83,419.95,411.22,405.69,398.67,397.36,393.75,386.84,388.18,384.07,381.54,379.57,380.12,375.98,374.71,372.81,369.32,366.20,361.94,358.97,354.12,356.46,351.78,351.07,348.67,347.06,341.58,338.78,336.52,336.83,336.92,334.45,338.05,338.90,342.81,342.36,348.65,355.37,369.45,373.08,382.81,393.36,391.40,383.36,360.36,335.01,299.97,293.07,,309.96,307.91,342.19,372.88,375.90,378.78,371.25,362.98,350.14,335.57,325.29,320.39,320.35,320.27,319.86,321.16,322.03,320.83,324.37,329.45,329.17,331.92,334.13,335.14,342.01,344.85,349.87,352.84,359.81,362.44,367.74,364.59,358.37,351.55,344.84,340.53,334.31,330.13,329.47,325.58,319.82,318.93,318.41,316.23,317.23,317.50,316.78,319.74,319.08,323.92,326.09,329.73,340.28,341.62,353.03,356.37,365.86,372.24,381.96,391.17,403.40,396.33,371.91,367.20,356.39,353.00,348.96,344.80,339.86,334.71,327.40,323.10,321.54,326.05,L9
2022-04-29 22:00:25+00:00,328.24,320.37,312.14,308.26,301.05,290.79,287.13,287.19,284.91,283.78,272.48,269.57,277.43,283.45,288.28,294.04,296.67,302.67,303.90,311.85,317.23,324.08,329.29,331.17,344.62,351.47,355.32,351.42,348.89,344.95,332.34,327.96,319.91,317.20,311.50,308.84,307.27,306.28,304.09,304.63,304.50,306.31,307.09,309.76,314.89,319.75,320.49,326.12,331.64,334.23,338.10,343.96,351.73,361.28,370.01,376.89,385.76,393.19,400.96,411.61,428.74,436.13,444.47,451.54,446.58,440.89,433.79,429.30,423.29,418.09,409.86,404.44,397.67,396.05,392.40,386.21,386.63,382.29,379.93,378.01,377.93,374.49,373.93,372.32,368.71,365.88,361.80,358.31,353.73,354.91,350.87,350.03,347.02,344.22,340.10,337.01,334.87,335.95,336.25,333.89,338.10,339.52,341.90,340.52,347.24,354.21,367.89,371.60,380.92,389.95,388.75,380.85,359.55,335.01,299.97,293.07,,309.96,307.91,342.19,372.88,375.90,378.78,371.25,362.98,350.14,335.57,325.29,320.39,320.35,320.27,319.86,318.25,319.18,318.92,322.28,327.43,327.56,329.92,332.38,334.04,340.31,343.71,348.18,350.91,357.70,360.82,366.03,362.98,356.71,350.47,343.80,339.97,333.71,329.27,328.41,324.68,318.98,318.05,317.54,315.81,317.10,316.31,315.64,317.71,317.74,323.30,326.26,330.19,341.17,342.54,353.00,356.39,365.12,371.20,380.88,389.83,402.42,394.90,371.38,365.55,354.52,350.23,346.29,343.07,338.89,333.91,326.16,321.80,320.15,323.84,L8
2022-05-23 22:00:09+00:00,326.94,317.73,308.51,303.11,296.67,284.45,282.24,283.31,281.21,281.12,271.06,267.85,275.52,281.68,286.18,287.37,295.00,299.00,300.83,308.08,314.05,321.72,326.05,327.83,341.80,348.08,352.27,348.63,343.15,339.67,327.85,326.17,317.10,315.11,308.84,306.00,304.36,301.50,299.87,300.74,301.34,304.30,303.74,304.74,309.38,312.49,315.54,321.96,328.56,331.04,336.33,342.02,349.26,359.25,367.24,374.79,384.79,391.58,399.83,410.02,428.42,435.09,443.27,449.60,444.96,440.11,433.08,428.45,421.88,417.41,409.54,402.72,396.51,395.32,390.33,386.18,387.22,381.69,380.15,378.64,378.14,373.54,372.76,371.58,367.80,365.87,361.24,357.73,352.80,353.82,349.38,348.63,345.57,342.70,337.86,334.58,332.54,334.66,334.82,332.59,336.77,338.54,340.92,340.49,346.85,353.57,367.48,372.17,380.30,389.01,387.51,380.33,358.15,330.75,295.04,293.07,,309.96,307.91,342.19,366.31,372.27,376.12,369.78,361.33,348.23,333.90,323.01,318.86,317.90,317.96,317.88,315.95,315.99,316.18,319.76,325.81,325.81,328.76,329.88,331.64,337.87,342.45,346.45,348.81,353.80,357.29,362.14,361.28,354.50,348.85,341.73,338.34,332.15,328.17,327.31,323.63,317.51,316.94,317.03,314.35,316.78,315.61,314.42,316.29,316.46,322.77,325.86,330.52,341.10,341.73,352.21,354.48,363.54,368.64,376.81,386.96,400.15,391.14,367.17,362.12,351.51,348.59,343.63,342.70,337.97,334.09,323.64,319.64,318.34,321.00,L9
2022-05-24 21:54:24+00:00,324.79,316.04,307.01,300.21,293.70,281.21,278.92,283.31,281.21,281.12,271.06,267.85,275.52,281.68,286.18,287.37,295.00,299.00,300.83,308.08,314.05,321.72,322.21,324.72,339.29,345.82,350.63,346.96,340.51,337.09,325.91,323.51,314.90,313.03,307.17,304.10,302.67,301.50,299.87,300.74,301.34,304.30,303.74,304.74,309.38,312.49,315.54,321.96,328.56,331.04,336.33,342.02,349.26,359.25,367.24,374.79,384.79,391.58,399.83,410.02,428.42,435.09,443.27,449.60,444.96,440.11,433.08,428.45,421.88,417.41,409.54,402.72,396.51,395.32,390.33,386.18,387.22,381.69,380.15,378.64,378.14,373.54,372.76,371.58,367.80,365.87,361.24,357.73,352.80,353.82,349.38,348.63,345.57,342.70,337.86,334.58,332.54,334.66,334.82,332.59,336.77,338.54,340.92,340.49,346.85,353.57,367.48,372.17,380.30,389.01,387.51,380.33,358.15,330.75,295.04,293.07,,309.96,307.91,342.19,366.31,372.27,376.12,369.78,361.33,348.23,333.90,323.01,318.86,317.90,317.96,317.88,315.95,315.99,316.18,319.76,325.81,325.81,328.76,329.88,331.64,337.87,342.45,346.45,348.81,353.80,357.29,362.14,361.28,354.50,348.85,341.73,338.34,332.15,328.17,327.31,323.63,317.51,316.94,317.03,314.35,316.78,315.61,314.42,316.29,315.62,321.31,324.24,328.91,338.77,340.04,349.74,351.70,361.05,365.35,372.70,383.34,397.14,388.32,365.41,359.40,348.53,345.08,340.47,339.72,335.76,331.98,321.85,317.65,315.76,318.01,L8
2022-05-31 22:00:38+00:00,323.72,314.90,306.78,299.22,292.38,279.90,277.31,281.48,279.77,279.61,270.21,265.66,275.04,280.14,284.53,285.38,294.21,297.68,299.84,307.11,312.50,319.64,320.50,323.51,337.35,345.36,349.84,346.22,339.51,336.56,324.96,322.59,314.43,312.65,306.54,303.54,302.16,299.99,298.91,299.58,299.46,301.52,301.14,302.48,307.77,309.75,313.50,320.35,327.27,330.07,335.32,341.28,348.45,358.17,365.37,373.40,383.46,389.18,398.22,408.15,425.34,431.60,440.53,447.65,443.75,439.66,432.85,427.49,420.53,416.78,408.92,401.80,395.59,394.19,389.07,385.69,385.93,380.40,378.94,377.47,376.64,372.39,371.71,369.96,365.87,363.88,359.51,355.67,350.88,350.86,347.02,345.73,343.19,339.84,335.43,333.55,331.26,333.99,334.06,332.27,336.13,337.68,340.12,339.89,344.71,351.50,364.44,368.66,376.50,384.75,383.72,379.34,357.73,327.00,290.18,293.07,,302.12,309.92,339.03,361.54,365.03,370.47,365.38,356.98,345.20,332.67,322.51,316.92,316.15,315.25,315.45,314.06,314.23,314.67,317.78,323.50,323.70,327.29,328.79,330.99,336.37,340.83,344.53,347.37,352.58,355.85,360.75,359.12,352.64,347.56,340.19,336.67,331.13,326.99,326.32,322.11,316.39,314.33,315.48,311.69,315.75,314.29,313.77,315.30,314.81,321.43,323.95,329.35,338.41,340.90,349.62,351.06,360.69,364.25,371.03,381.36,395.59,386.59,364.58,358.20,347.23,343.63,338.60,337.91,334.46,330.86,321.23,315.91,314.06,316.00,L8
2022-06-25 21:54:42+00:00,322.89,314.29,305.95,298.05,291.07,280.03,277.31,281.12,279.75,280.15,271.04,266.94,275.05,280.04,284.36,285.21,294.83,297.61,300.66,307.36,312.65,319.64,320.50,324.03,336.67,344.24,349.12,345.69,339.49,336.20,325.18,322.41,314.06,312.22,305.83,303.11,301.56,299.73,298.34,299.18,298.90,300.73,301.14,302.48,307.77,309.75,313.50,320.35,327.27,330.76,335.54,341.93,349.29,358.33,365.96,373.66,383.60,389.43,398.50,408.40,425.34,431.60,440.53,447.65,443.75,439.66,433.55,426.99,419.73,415.37,409.05,401.43,395.49,394.08,388.79,386.33,385.93,380.40,378.94,377.47,376.64,372.39,372.12,370.75,366.00,364.01,359.98,355.36,351.54,350.42,346.68,345.19,343.19,339.84,335.43,333.55,331.26,333.99,334.91,332.38,336.77,338.08,340.63,339.38,344.44,351.25,364.24,368.66,376.50,384.75,383.72,379.34,357.73,327.75,289.17,293.07,,302.12,309.92,339.03,358.88,362.17,370.47,365.38,356.98,345.20,332.67,323.15,316.84,315.47,315.18,315.33,313.65,313.79,314.80,317.78,323.50,323.70,327.29,328.79,331.73,336.33,340.96,345.22,347.92,353.51,356.72,361.36,359.12,352.64,347.56,340.19,336.67,331.13,328.14,327.34,322.94,317.68,315.44,316.09,312.25,315.75,314.29,313.77,315.30,314.81,321.84,324.96,329.88,337.91,341.21,349.78,351.06,360.63,363.07,370.55,380.15,394.04,384.56,363.36,356.72,345.81,341.50,337.45,337.02,334.35,329.59,319.14,313.38,312.01,314.91,L8
2022-07-02 22:00:53+00:00,321.99,312.66,305.12,295.46,287.31,278.13,276.26,278.85,276.66,275.99,266.31,265.65,272.72,275.66,281.85,284.43,291.80,297.56,298.21,306.36,310.02,317.34,318.69,324.27,334.41,342.20,347.78,345.37,338.53,333.41,324.01,321.60,312.93,310.73,306.54,302.65,301.01,297.88,296.08,296.72,295.84,295.51,297.40,299.42,303.98,307.76,312.84,318.86,324.01,327.72,334.21,341.78,348.67,356.69,364.56,371.60,380.14,387.18,397.77,405.72,421.13,426.47,438.02,446.69,444.31,438.00,431.59,425.70,421.29,416.63,408.73,401.31,395.88,392.95,388.86,385.78,383.87,379.92,378.25,375.50,374.79,371.50,371.02,369.23,364.15,361.36,357.13,353.74,350.20,346.65,343.91,343.05,339.82,335.10,331.69,330.89,329.99,332.32,332.63,333.23,335.28,337.36,338.12,336.37,340.21,346.04,358.65,368.40,376.66,381.54,383.80,378.54,357.04,326.57,287.31,293.07,211.40,301.15,312.78,338.91,358.70,361.47,363.09,359.09,351.74,342.86,331.53,321.45,314.80,314.30,312.93,312.26,310.02,313.09,314.90,317.36,319.90,322.06,324.49,326.60,330.32,335.17,339.64,342.63,345.89,351.42,354.96,360.35,357.06,351.51,347.13,339.50,334.68,329.93,326.97,324.12,320.22,318.09,314.30,314.90,312.19,314.87,313.98,313.09,314.84,316.20,323.24,325.66,329.89,338.00,341.36,346.96,351.01,357.82,363.21,368.46,378.79,391.65,380.59,362.87,354.70,342.62,339.29,332.44,333.09,330.97,325.36,315.71,311.59,310.46,311.27,L8
2022-07-03 20:31:11+00:00,321.99,312.66,305.12,295.46,287.31,278.13,276.26,278.85,276.66,275.30,266.31,265.65,269.70,274.72,281.46,281.52,291.80,297.56,298.21,306.36,310.02,317.34,317.38,323.47,334.41,342.20,347.78,345.37,338.53,333.41,324.01,321.60,312.93,310.73,306.54,302.65,301.01,297.88,296.08,294.76,294.45,293.54,295.75,298.56,303.20,307.76,312.84,318.86,324.01,327.72,334.21,340.36,347.70,355.14,364.56,371.60,379.09,385.97,397.04,402.23,418.36,424.52,436.18,446.69,444.31,438.00,431.59,425.70,421.29,416.58,407.91,401.05,394.28,392.64,388.46,386.46,381.33,379.28,377.71,374.70,374.79,371.50,371.02,369.23,364.15,358.93,357.13,353.74,351.09,345.55,342.75,340.22,338.26,336.34,332.06,330.89,329.99,332.32,332.63,333.23,334.59,336.04,337.36,336.37,338.43,346.04,358.65,367.83,376.44,381.37,383.80,378.54,357.04,326.57,287.31,293.07,211.40,310.70,314.92,339.13,356.97,361.47,361.49,357.84,350.42,342.86,331.53,321.45,314.80,313.59,312.77,315.96,310.41,313.14,314.78,318.23,319.22,321.73,323.44,326.60,330.32,335.17,339.64,342.13,344.49,350.54,355.31,360.54,357.06,351.27,346.74,339.57,334.68,329.93,326.97,324.12,320.22,318.64,314.30,315.07,312.11,313.90,314.57,313.43,315.32,316.20,323.24,325.66,329.89,338.29,341.36,346.96,351.01,357.82,363.21,368.46,378.79,391.65,380.59,362.87,354.70,342.62,339.69,332.44,333.09,330.97,325.21,314.86,311.35,310.29,311.32,L7
2022-07-03 21:54:20+00:00,321.49,312.32,304.48,295.08,286.85,278.09,276.94,279.29,276.96,275.84,265.38,266.07,269.81,274.79,281.20,280.81,292.18,297.23,298.21,305.94,309.63,316.85,317.50,323.74,334.00,341.73,347.53,345.52,338.11,333.42,324.03,321.24,312.86,310.48,306.50,302.94,301.20,297.29,295.04,293.79,293.34,292.98,295.59,298.95,304.77,308.81,312.84,318.86,324.01,327.72,334.21,340.36,347.70,355.14,364.56,371.60,379.09,385.97,397.04,402.23,418.36,424.52,436.18,446.69,444.31,438.00,431.59,425.70,421.29,416.58,407.91,401.05,394.28,392.64,388.46,386.46,381.33,379.28,377.71,374.70,374.79,371.50,371.02,369.23,364.15,358.93,357.13,353.74,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,331.11,332.31,333.37,334.93,335.92,336.78,336.73,335.09,337.21,344.16,356.88,367.29,377.18,381.72,383.17,378.03,356.48,325.61,286.07,293.07,211.97,309.04,316.76,338.80,356.89,360.64,360.85,357.51,350.71,343.00,332.04,322.30,315.38,314.31,312.56,315.86,310.88,313.96,315.01,318.79,319.43,321.82,324.00,327.24,330.76,335.72,339.77,342.34,344.97,351.27,355.85,361.27,357.77,351.47,347.09,340.14,335.57,330.84,327.87,324.82,320.50,318.57,314.77,315.63,312.93,314.53,315.45,314.45,316.68,317.78,324.35,326.60,330.65,338.93,341.21,347.15,351.27,357.86,364.01,368.91,379.01,391.93,380.46,363.33,354.46,342.64,340.02,332.71,333.74,331.55,325.10,314.83,311.44,310.35,311.83,L9
2022-07-15 20:24:31+00:00,320.00,310.72,302.40,293.05,284.50,275.13,274.04,277.24,275.09,273.80,262.64,264.53,268.54,273.35,279.73,278.52,290.87,295.39,296.88,304.98,308.14,314.88,315.09,322.38,332.01,339.16,345.95,344.29,333.67,331.69,322.88,319.23,311.17,308.45,304.49,301.38,300.08,295.43,293.10,291.74,291.36,290.24,293.47,297.12,303.21,306.88,310.79,317.12,322.32,326.02,332.70,339.37,347.15,353.82,363.35,370.58,377.55,384.53,395.11,400.12,416.77,421.90,434.43,444.70,442.93,437.09,430.45,420.76,418.49,414.31,406.40,399.69,392.70,391.12,387.07,385.76,380.01,377.27,375.94,373.32,372.94,371.50,371.02,369.23,364.15,358.93,357.51,353.74,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,331.11,332.31,333.37,334.93,335.92,336.78,336.73,335.09,337.21,344.16,354.08,365.43,375.40,378.67,379.57,372.78,356.23,326.69,283.38,293.07,211.97,309.04,316.76,340.59,353.28,355.81,356.46,355.03,347.87,340.23,331.54,321.19,312.80,311.59,310.19,313.52,308.75,311.46,313.30,317.11,317.34,319.71,321.37,325.01,329.68,332.95,337.56,340.29,342.77,349.84,354.67,359.61,356.61,349.97,347.11,339.62,335.12,330.28,326.94,324.06,319.24,317.07,313.48,314.20,311.73,313.28,315.25,314.27,315.58,317.19,324.27,326.63,330.55,338.06,340.21,346.48,350.10,356.57,361.53,367.01,376.48,390.55,378.83,362.40,352.93,341.10,337.23,330.06,331.26,329.54,323.09,313.51,310.18,308.95,310.43,L7
2022-07-26 22:00:39+00:00,319.28,310.56,302.40,293.05,284.50,275.13,274.04,277.24,275.09,273.80,262.64,264.53,268.54,273.35,279.73,278.52,290.87,295.39,296.88,304.98,308.14,314.88,315.09,322.38,332.01,339.16,345.95,344.29,333.67,331.69,322.88,319.23,311.17,308.45,304.49,301.38,300.08,295.43,293.10,291.74,291.36,290.24,293.47,297.12,303.21,306.88,310.79,317.12,322.32,326.02,332.70,339.37,347.15,353.82,363.35,369.64,375.31,383.97,392.26,398.75,412.76,417.77,432.07,443.69,440.30,436.17,433.17,420.76,418.49,414.31,404.64,396.37,391.48,390.39,385.00,385.59,379.74,374.31,375.94,373.32,372.94,371.50,371.02,369.23,364.15,359.44,359.05,353.74,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,331.11,332.31,333.37,334.93,335.92,336.78,336.73,335.09,337.21,344.16,354.08,365.43,375.40,378.67,379.57,372.78,356.23,326.69,283.38,293.07,211.97,309.04,316.76,340.59,353.28,355.81,356.46,355.03,347.87,340.23,331.54,321.19,312.80,311.59,310.19,313.52,308.75,311.46,313.30,317.11,317.34,319.71,321.37,325.01,329.68,332.95,337.56,340.29,342.77,349.84,354.67,359.61,356.61,349.97,347.11,339.62,335.12,330.28,326.94,324.06,319.24,317.07,313.48,314.20,311.73,313.28,315.25,314.27,315.58,317.19,324.27,326.63,330.55,338.06,340.21,346.48,350.10,356.57,361.53,367.01,376.48,390.55,378.83,362.40,352.93,341.10,337.23,330.06,331.26,329.54,323.09,313.51,310.18,308.95,310.43,L9
2022-08-03 22:01:06+00:00,319.38,311.33,303.07,293.93,285.92,277.20,275.37,277.98,276.33,274.19,264.02,266.09,269.39,273.77,280.15,279.30,291.74,296.34,297.34,304.89,308.07,314.84,316.01,323.22,333.04,340.30,346.27,344.78,334.43,332.18,323.72,320.09,312.19,309.30,305.61,302.23,300.64,295.44,292.87,292.22,292.27,291.65,295.23,299.24,305.18,308.68,312.11,317.53,322.67,327.00,333.77,340.51,347.90,355.02,364.10,370.35,376.60,384.75,393.00,399.17,412.37,418.29,432.72,444.41,441.24,436.82,434.49,423.33,421.09,416.24,406.07,396.37,393.23,391.52,386.43,386.76,379.74,374.31,375.94,373.32,372.94,371.50,371.02,369.23,364.15,359.44,359.05,353.74,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,333.86,334.62,335.40,336.14,336.32,336.83,336.46,335.12,336.97,344.60,355.01,367.12,377.08,380.54,380.78,372.91,354.55,323.56,278.42,293.07,211.97,312.75,320.53,343.72,356.38,358.90,358.66,356.26,349.51,341.32,332.64,321.67,314.28,313.14,311.90,314.54,310.49,312.74,314.46,318.08,318.66,320.71,323.05,326.07,330.81,334.71,339.28,341.82,344.81,351.00,355.96,361.51,358.12,351.87,348.22,341.15,336.53,332.00,328.42,325.41,320.22,318.08,314.97,315.36,313.31,314.64,316.79,316.05,317.41,318.68,325.86,327.47,331.77,338.71,340.80,346.80,350.71,356.93,362.30,367.91,377.23,391.20,379.32,363.40,354.09,342.28,338.47,330.42,331.51,329.27,323.28,314.10,311.06,309.80,311.29,L8
2022-08-04 21:54:34+00:00,319.46,311.62,303.46,294.61,287.11,278.93,277.05,278.54,277.17,274.20,264.55,267.24,270.10,274.10,280.39,280.03,292.72,297.26,297.64,304.79,308.21,315.01,316.77,323.72,333.86,341.20,346.75,345.28,335.31,332.63,324.05,320.74,312.92,310.22,306.65,302.91,301.05,295.39,292.72,292.70,293.07,292.79,296.89,300.87,306.30,309.81,312.67,317.92,323.01,327.77,334.56,341.39,348.84,355.98,364.58,370.79,377.55,385.46,393.49,399.56,412.37,418.29,432.72,444.41,441.24,436.82,434.49,423.33,421.09,416.24,406.07,396.37,393.23,391.52,386.43,386.76,379.74,374.31,375.94,373.32,372.94,371.50,371.02,369.23,364.15,359.44,359.05,353.74,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,333.86,334.62,335.40,336.14,336.32,336.83,336.46,335.12,336.97,344.60,355.01,367.12,377.08,380.54,380.78,372.91,354.55,323.56,278.42,293.07,211.97,315.29,323.21,345.81,358.79,360.82,359.54,356.92,350.75,341.45,333.41,321.67,314.28,314.37,312.71,315.28,311.55,314.28,314.46,318.08,318.66,320.71,323.05,326.07,330.81,334.71,339.28,341.82,344.81,351.00,355.96,361.51,358.12,351.87,348.22,341.15,336.53,332.00,328.42,325.41,320.22,318.08,314.97,315.36,313.31,314.64,317.88,317.24,318.52,319.75,326.95,328.14,332.50,339.34,340.78,347.06,351.14,357.14,363.06,368.11,377.58,390.83,379.60,363.67,354.60,342.91,339.28,330.54,331.50,328.87,323.29,314.28,311.55,310.33,311.82,L9
2022-08-06 20:28:32+00:00,319.46,311.62,303.46,294.61,287.11,278.93,277.05,278.54,277.17,274.20,264.55,267.24,270.10,274.10,280.39,280.03,292.72,297.26,297.64,304.79,308.21,315.01,316.77,323.72,333.86,341.20,346.75,345.28,335.31,332.63,324.05,320.74,312.92,310.22,306.65,302.91,301.05,295.39,292.72,292.70,293.07,292.79,296.89,300.87,306.30,309.81,312.67,317.92,323.01,327.77,334.56,341.39,348.84,355.98,364.58,370.79,377.55,385.46,393.49,399.56,412.37,418.29,432.72,444.41,441.24,436.82,434.49,423.33,421.09,416.24,406.07,396.37,393.23,394.69,386.43,386.76,379.74,374.31,375.94,373.32,372.94,371.50,371.02,369.23,364.15,359.44,359.05,352.46,351.09,345.55,342.75,340.22,338.26,337.86,333.18,331.84,333.86,334.62,335.40,336.14,336.32,336.83,336.46,335.12,336.97,341.36,355.01,367.12,377.08,380.54,380.78,372.91,354.55,323.56,278.42,293.07,285.43,315.29,323.21,345.81,358.79,360.82,359.54,356.92,350.75,341.45,333.41,321.67,314.28,314.37,310.40,315.28,311.55,314.28,314.46,318.08,318.66,320.71,323.05,326.07,330.81,334.71,339.28,341.82,344.81,351.00,358.37,361.34,358.12,351.87,348.22,341.15,336.53,332.00,328.42,325.41,320.22,318.08,314.97,315.36,313.31,314.64,317.88,317.24,318.52,319.75,326.95,328.14,332.50,339.34,340.78,347.06,351.14,357.14,363.06,368.11,377.58,390.83,379.60,363.67,354.60,342.91,339.28,330.54,331.50,328.87,323.29,314.28,311.55,310.33,311.82,L7
