dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190
2022-07-26 22:00:39+00:00,L9,328.44,325.58,,,,,,,,,,,,,,,,,,,,,,178.56,194.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.77,372.56,367.89,391.69,381.19,400.99,391.26,399.27,426.00,451.17,433.58,442.54,474.63,568.15,571.91,567.34,405.82,380.14,396.29,400.03,381.35,397.03,390.34,367.62,627.65,639.72,617.46,602.60,547.05,433.82,451.21,378.09,381.15,622.16,565.89,,,,,,,572.78,492.01,541.98,527.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.71,,,,,,,,,,,,,,,,,,,,,
2022-08-03 22:01:06+00:00,L8,303.50,304.41,294.18,287.50,285.98,283.00,271.61,268.43,271.76,258.00,257.43,264.69,261.70,261.48,267.78,270.91,285.91,288.83,284.97,289.42,290.47,297.47,309.09,318.71,329.81,335.84,335.95,336.59,327.28,321.05,319.18,313.35,307.42,304.98,302.07,295.37,290.40,278.56,273.63,280.47,285.30,288.79,298.18,305.91,310.35,310.32,309.39,306.58,311.24,321.19,328.77,339.18,342.62,352.41,358.09,366.09,376.81,379.86,385.87,388.81,393.87,408.37,425.74,435.66,433.69,428.69,430.72,428.54,418.97,409.98,403.34,398.93,395.45,386.91,385.14,384.47,,,,,,,,,,,,,,,,,,,,,341.31,340.41,341.43,335.77,330.08,327.09,319.16,318.31,319.97,335.85,348.87,366.97,375.21,382.85,380.29,353.69,328.10,293.48,224.20,,,314.30,339.88,357.33,363.87,366.57,365.75,353.34,349.87,337.30,331.25,310.97,309.12,310.02,310.32,306.73,310.86,305.15,311.42,310.76,317.82,315.96,321.90,319.98,328.56,331.73,338.49,341.31,348.40,348.67,356.06,365.87,359.03,354.26,344.32,340.60,334.99,333.07,327.53,323.44,316.29,314.40,314.20,313.07,313.02,313.70,316.10,317.48,316.90,316.61,324.80,318.93,329.42,326.75,331.42,333.66,341.12,344.16,351.91,357.42,365.09,381.34,367.79,355.02,347.57,336.07,329.15,314.32,314.15,305.66,305.35,301.32,301.24,303.00,304.56
2022-08-04 21:54:34+00:00,L9,304.56,299.64,292.57,287.39,286.49,283.67,279.54,268.64,270.36,255.19,251.15,263.88,262.62,261.97,267.18,272.76,289.85,291.33,284.95,290.07,293.64,300.72,309.90,316.50,330.05,336.01,339.65,338.53,331.67,322.47,314.70,313.16,306.46,308.47,304.20,295.82,290.27,278.78,275.04,282.55,286.66,289.26,301.48,305.01,304.92,307.45,304.55,308.12,312.69,321.77,328.76,339.09,347.18,352.83,357.35,364.98,375.96,381.26,385.16,390.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.53,336.23,352.94,363.72,362.17,356.34,350.85,349.97,330.58,330.75,,,310.71,304.82,306.69,307.22,311.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.08,315.43,313.60,315.47,322.87,319.52,326.04,329.01,324.50,334.42,340.60,343.92,354.48,351.21,362.58,370.37,366.98,347.92,341.97,331.86,326.58,313.01,312.09,304.53,304.23,297.57,298.69,301.12,302.72
2022-08-06 20:28:32+00:00,L7,,,,,,,,,,,455.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.36,,,,,,213.13,,,,,,,,,634.59,550.54,631.97,604.16,541.11,441.85,346.90,,,,,,,,,,,458.36,444.14,350.23,243.37,262.84,225.57,,,,,,,,,,,290.18,583.69,551.72,465.57,315.63,,,,,,,,,,510.75,438.34,648.53,648.63,560.69,,,,,,,,,626.52,639.15,293.89,513.54,552.05,388.57,,,,,,,,,,,,572.35,391.60,367.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 21:54:59+00:00,L8,331.36,325.47,323.88,325.62,319.71,317.70,308.36,302.44,290.71,268.76,300.86,292.45,297.35,293.90,285.64,302.23,309.26,314.26,318.36,313.86,311.57,319.78,333.25,341.69,347.60,357.44,359.26,355.62,360.00,359.45,350.06,339.44,332.33,325.54,324.37,323.94,309.65,305.58,305.04,309.60,310.72,314.49,321.12,328.29,335.29,326.22,315.20,321.61,342.93,351.07,352.76,357.70,363.53,369.19,372.53,381.31,391.68,402.49,408.55,412.93,416.15,429.80,445.06,453.64,452.52,455.49,453.57,446.67,438.54,430.18,417.44,408.97,404.95,403.08,403.15,403.24,403.34,396.65,396.58,388.27,380.82,384.54,386.48,386.22,386.77,375.33,363.48,364.26,366.11,360.32,356.34,355.17,356.58,352.20,352.66,361.59,359.97,355.36,350.34,342.73,337.23,333.61,333.73,335.15,339.41,350.28,369.26,383.91,391.29,392.10,383.44,361.94,332.13,312.00,219.30,380.98,411.59,438.68,427.95,398.36,399.42,389.83,378.42,369.49,366.86,351.73,337.18,332.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.98,338.73,337.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19 22:01:11+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.89,283.40,284.75,266.47,288.34,306.61,315.81,314.84,308.45,306.50,318.41,325.06,331.02,334.69,340.03,350.66,357.60,360.30,371.50,,,,,,,,,,,,,,,,,114.24,123.04,378.11,374.91,370.04,362.05,363.12,359.43,355.12,357.13,358.24,354.25,347.45,336.50,341.78,348.77,349.82,341.26,333.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.29,345.18,327.43,318.78,309.46,311.86,308.03,301.96,299.05,301.46,305.01,305.77
2022-10-07 21:54:50+00:00,L9,350.34,340.72,330.11,315.32,310.99,307.48,296.81,295.78,,306.95,297.98,298.17,303.86,309.61,296.73,303.23,305.40,306.14,308.73,318.61,336.08,341.48,337.67,339.22,343.62,337.36,341.10,339.09,348.38,349.69,350.19,342.86,327.41,320.60,320.28,317.10,319.76,326.08,317.86,318.45,321.32,325.99,324.05,323.34,329.70,325.94,329.39,329.59,331.40,338.18,343.71,352.12,366.71,376.04,381.85,379.69,386.96,402.90,418.39,429.25,435.00,443.59,457.02,466.78,465.73,460.14,450.61,439.49,434.75,427.22,425.90,425.20,420.01,410.25,407.95,399.50,395.12,393.11,393.10,392.43,392.96,391.83,391.66,388.16,381.93,380.53,376.68,372.17,377.80,380.08,377.31,370.91,361.98,355.38,352.53,358.61,367.57,370.32,364.17,354.32,346.56,343.99,342.86,344.43,351.53,363.36,376.20,387.14,396.92,409.16,422.86,411.65,364.80,249.57,380.27,455.78,470.87,467.45,451.58,434.41,421.83,414.00,399.90,385.17,374.99,357.08,342.48,339.47,335.21,333.52,331.04,336.39,340.26,340.59,337.37,340.02,341.01,341.09,341.93,348.71,351.88,358.88,362.47,362.89,369.32,375.90,383.69,390.36,384.49,378.85,366.97,365.31,371.18,365.24,363.57,352.40,350.48,342.72,330.59,335.24,336.99,336.62,335.86,341.81,344.76,345.62,353.65,361.62,355.91,361.64,370.49,372.47,375.25,377.39,387.45,390.51,389.58,395.20,385.40,376.85,370.32,371.33,364.46,358.07,349.34,347.46,339.59,335.76,340.97,340.26,334.42
2022-10-08 20:16:25+00:00,L7,341.99,,,,,,,,,292.78,290.51,291.42,300.29,294.20,284.40,297.77,298.51,296.67,294.51,306.52,323.84,336.79,344.02,344.52,344.28,351.26,,,,,,,327.14,320.75,312.70,306.45,317.27,309.64,310.08,313.78,314.26,320.62,313.62,318.33,324.75,327.46,,,,,,348.14,364.12,372.64,370.22,371.18,380.55,395.08,413.59,418.20,428.61,435.12,447.44,459.15,,,,,427.93,425.39,420.68,420.10,412.50,405.79,399.94,397.21,398.04,396.17,393.99,390.03,388.98,,,,370.96,,,,,,,,,,,,,,,,333.27,335.21,337.36,342.06,343.51,350.27,367.39,374.00,390.95,402.72,414.22,,,,,403.74,430.30,431.85,427.92,417.54,411.09,409.35,381.69,373.77,360.39,90.84,,,,323.99,322.26,326.45,330.58,327.81,328.75,327.55,334.77,334.98,338.00,,,,348.74,348.96,358.88,364.56,369.00,372.73,373.66,365.04,359.14,360.16,,,,,335.51,326.67,324.83,323.68,323.25,326.81,327.61,333.74,337.98,,,,,347.99,358.92,358.71,359.67,362.84,377.68,378.47,384.08,393.31,,,,,353.72,341.62,347.57,330.49,323.58,323.08,325.73,324.81,324.09
2022-10-22 22:01:15+00:00,L8,343.96,340.73,332.01,322.16,315.52,303.69,299.74,299.81,296.50,304.32,302.72,298.63,298.55,299.35,303.55,302.88,307.06,316.22,323.11,326.69,336.56,340.74,353.12,356.91,352.12,351.22,351.91,356.54,367.93,359.82,348.98,339.49,340.08,339.94,343.61,344.03,329.88,330.20,317.81,320.58,319.09,320.09,328.32,331.57,335.01,333.94,331.66,331.03,336.04,339.17,342.24,350.14,359.46,372.41,383.71,388.11,395.96,401.30,414.44,425.30,434.25,448.69,461.33,472.31,468.14,459.10,451.65,443.71,440.27,437.12,429.42,427.10,426.80,419.54,412.22,401.32,399.17,401.48,399.81,395.03,392.66,392.32,395.50,396.28,386.17,386.64,388.47,385.92,381.54,374.22,375.57,368.41,358.97,354.44,354.80,365.34,381.35,377.59,367.12,357.83,353.35,350.11,350.07,353.64,355.55,363.30,375.45,391.62,405.47,409.63,423.80,427.07,385.04,254.78,372.27,437.44,444.05,445.95,440.93,430.74,420.28,411.75,393.63,383.54,375.90,355.91,356.46,348.01,343.61,342.42,331.79,333.94,339.59,342.87,339.99,336.48,338.67,340.36,343.97,351.67,357.04,360.62,361.54,363.55,366.56,373.08,378.59,381.89,372.18,373.76,372.69,375.24,371.99,365.92,361.24,357.42,350.40,346.65,340.98,340.50,340.45,338.77,337.30,338.70,342.35,345.31,351.94,360.33,357.20,363.63,363.39,372.07,379.31,384.94,389.19,394.83,395.70,400.19,393.28,381.70,373.45,363.30,360.46,354.17,349.17,351.25,343.69,344.48,342.41,340.96,338.90
2022-10-25 20:14:17+00:00,L7,319.14,308.65,305.20,304.19,289.03,288.86,282.28,281.10,,273.51,278.86,,,,,,,,285.88,295.68,296.41,312.27,322.30,324.13,329.38,327.02,334.24,340.01,337.76,338.36,339.17,326.39,320.88,309.03,,,,,,279.09,294.05,297.73,297.74,294.87,303.94,307.23,310.95,320.91,320.97,326.75,334.87,341.22,,,,,,,390.08,396.11,410.85,428.07,432.26,442.50,446.89,445.42,437.59,431.87,427.65,422.40,,,,,,379.74,377.61,378.79,375.80,369.98,378.81,378.65,383.52,383.26,376.60,375.93,,,,,341.58,332.18,333.46,326.35,332.18,334.87,357.80,354.29,352.47,344.56,340.77,,,,,344.74,352.87,369.85,377.36,380.87,390.53,393.86,338.44,210.52,,332.50,173.42,,,,394.70,379.43,371.46,355.14,344.70,349.38,337.62,333.61,325.41,328.54,,,,,313.91,317.98,312.14,318.22,340.14,341.72,345.08,348.98,355.16,,,,,361.44,349.10,343.75,338.66,333.27,347.10,347.31,343.84,339.42,,,,,309.81,309.50,305.95,304.29,305.40,320.90,336.20,324.33,329.52,324.06,,,,326.54,348.63,352.87,361.23,366.95,353.15,354.06,346.19,327.29,,,,,287.92,287.06,288.38,292.12,288.11
2022-10-31 21:55:07+00:00,L8,,,,,,,,,,,,,240.82,266.06,255.55,272.61,277.24,283.22,285.39,294.04,296.87,308.42,323.08,321.64,329.25,327.11,334.01,335.89,332.44,326.65,323.69,316.67,316.28,313.39,307.01,297.77,300.85,295.95,291.27,292.41,290.94,292.51,302.54,,,,,,,,323.73,331.48,342.39,353.13,362.72,373.60,373.60,380.95,392.75,399.65,412.77,418.94,432.38,441.24,436.44,428.95,421.97,423.30,418.30,412.90,408.35,404.04,399.94,394.06,387.26,377.55,379.29,376.32,371.67,365.15,364.35,365.69,365.46,369.36,369.33,365.86,362.45,360.44,357.51,351.43,348.19,339.46,333.69,325.61,332.48,341.16,345.61,342.97,335.84,327.99,330.61,328.71,323.29,325.17,341.85,348.20,355.42,365.45,381.18,379.06,388.64,379.46,318.19,158.23,,286.31,366.31,397.13,404.09,400.03,388.48,375.45,372.68,358.18,343.48,330.95,325.57,321.82,314.04,313.05,311.22,313.90,315.25,317.00,314.71,310.37,315.31,314.32,321.11,322.57,327.98,334.26,332.04,337.99,340.25,351.69,355.23,353.83,351.26,346.43,348.29,337.14,341.14,332.47,329.09,324.66,318.09,316.11,311.40,310.89,308.37,301.34,307.99,308.44,311.61,313.63,320.18,322.29,321.14,326.63,322.32,328.24,332.08,331.92,349.43,340.11,355.57,368.62,360.80,346.00,334.10,324.66,315.90,310.65,303.54,303.33,298.22,290.43,294.49,297.43,297.78
2022-11-07 22:01:16+00:00,L8,344.72,350.34,353.18,335.93,324.70,321.78,315.78,296.29,293.27,302.34,299.47,286.99,294.63,294.84,297.29,303.77,311.42,319.16,334.07,331.17,329.60,340.63,352.89,353.88,350.89,351.23,366.26,366.91,362.32,357.31,353.18,363.09,358.25,342.20,331.78,333.98,324.29,331.63,318.38,315.46,321.76,329.81,332.14,335.47,336.75,337.34,339.81,341.97,340.58,339.46,343.34,355.60,363.91,388.58,403.69,416.43,415.63,417.30,424.87,436.93,442.04,450.51,459.28,468.52,456.93,447.69,452.22,457.61,449.90,441.54,437.39,430.61,424.94,421.77,417.90,409.37,402.11,402.58,401.23,394.42,394.00,401.43,400.21,401.69,405.27,396.63,393.37,391.25,384.14,373.02,370.09,364.51,358.50,359.01,361.22,378.81,381.84,377.40,363.22,357.26,364.95,361.02,350.21,351.58,360.97,376.24,381.75,385.32,398.32,403.91,418.69,428.18,385.07,247.82,370.89,447.35,441.73,446.33,444.80,431.95,411.36,404.56,401.57,396.14,365.51,358.87,363.78,358.89,344.90,341.97,337.79,339.58,347.44,349.66,343.57,344.10,340.37,335.51,346.59,356.51,357.75,362.79,365.79,367.64,369.19,372.92,385.88,390.88,382.82,380.46,380.94,374.96,374.36,361.90,360.37,360.84,349.41,346.23,340.71,340.58,331.21,336.69,334.86,334.21,341.00,363.60,358.15,355.93,370.57,395.98,377.58,364.62,370.02,375.55,373.19,384.05,393.19,394.74,390.48,386.14,376.83,361.67,350.80,349.90,347.16,357.12,346.82,341.49,333.63,341.05,335.38
2022-12-03 20:14:33+00:00,L7,329.95,317.05,309.69,314.95,299.86,291.20,285.79,,,,,125.99,,,284.29,290.23,297.70,296.99,304.50,311.82,315.64,316.51,325.20,343.91,340.94,334.86,346.54,343.22,338.55,337.97,337.52,,,,,,298.83,311.47,301.24,297.22,301.53,314.46,315.79,319.28,314.76,311.89,320.49,325.92,325.43,331.67,334.83,,,,372.91,386.82,395.08,398.62,410.71,419.41,425.22,434.40,438.41,445.85,457.58,446.20,436.53,434.63,435.47,,,,419.77,405.67,402.48,399.67,394.66,390.23,395.03,381.75,380.48,379.26,382.52,380.07,385.90,,,,365.70,368.17,360.15,344.72,342.89,346.73,350.45,351.07,350.40,356.35,359.88,351.41,344.33,,,,351.81,376.77,376.99,377.26,383.24,388.32,384.04,376.00,340.42,211.40,285.14,341.57,141.44,,431.85,425.70,400.59,383.19,385.40,380.51,358.58,349.86,333.02,327.10,328.93,,,,337.75,339.66,331.15,338.27,335.98,327.64,321.29,333.43,335.54,338.56,347.67,,,376.19,370.27,374.64,375.66,369.95,364.72,349.01,348.43,344.61,332.92,324.14,,,,326.55,332.48,320.05,325.51,328.48,337.28,335.70,331.89,343.74,343.51,,,,363.17,372.92,365.68,373.73,380.31,382.57,366.32,362.49,347.93,341.47,,,,335.08,323.32,313.35,310.26,307.76,311.89
2023-01-19 21:54:46+00:00,L8,343.41,340.98,331.43,327.91,319.47,316.49,317.99,324.89,330.55,319.09,316.47,318.13,320.06,316.61,311.41,324.12,331.48,337.63,345.72,348.74,359.99,378.55,393.89,388.42,387.18,391.21,394.80,385.81,379.88,375.45,367.83,363.10,361.47,359.88,354.08,348.58,354.32,355.73,347.71,344.41,341.41,,,,,,,,,,,,,,,393.55,406.21,416.61,424.88,436.94,447.52,459.36,470.33,476.61,472.23,466.29,462.98,462.48,460.93,458.51,454.01,450.00,442.41,440.53,432.54,429.58,423.75,411.37,402.11,392.37,398.82,405.26,404.58,404.50,406.04,,,,,,,,,,,,,366.88,371.35,372.99,380.70,382.62,385.37,385.65,389.08,386.25,393.57,402.60,409.04,416.71,399.13,399.93,403.27,85.56,267.32,363.28,421.06,443.41,438.59,433.97,418.11,183.51,166.56,,,,,,,,,,,,,,,340.70,343.68,349.98,347.88,353.52,369.52,373.02,373.68,376.34,384.38,392.00,395.08,386.65,373.53,369.27,362.93,358.26,354.79,355.10,350.60,347.32,341.72,339.14,335.01,330.77,325.20,329.77,330.61,334.39,337.46,347.25,357.94,369.33,373.22,372.91,373.97,381.94,381.70,393.42,401.58,403.46,394.00,377.80,373.46,359.63,361.22,353.19,353.82,356.35,347.13,342.41,344.13,328.51,327.97
2023-02-03 22:01:08+00:00,L9,340.12,336.88,327.35,315.98,313.69,308.06,312.49,321.10,321.20,309.47,312.78,317.36,317.42,310.85,308.53,321.69,332.62,340.68,342.73,350.50,358.92,368.65,373.88,382.51,387.68,392.40,390.57,379.42,373.91,370.93,368.99,363.93,361.06,351.89,349.03,352.23,354.25,350.95,347.83,348.88,349.35,346.31,347.42,345.00,337.48,338.08,335.82,340.75,348.63,358.91,370.40,379.67,379.04,377.96,381.23,388.61,398.34,415.78,426.79,441.20,447.48,460.87,477.23,485.29,475.06,461.49,459.75,456.57,455.73,453.09,448.02,439.35,437.12,431.96,431.49,424.66,418.36,413.53,409.20,402.17,398.15,397.27,399.64,400.10,394.97,397.92,392.44,391.92,388.63,386.69,384.76,379.81,373.97,371.76,367.41,367.87,370.30,374.48,372.98,370.40,369.02,372.40,374.17,379.40,389.99,393.81,399.84,400.27,403.28,404.17,407.65,389.80,369.85,169.37,281.13,364.16,417.43,455.75,458.21,444.27,419.82,411.14,404.11,384.31,366.93,359.91,354.75,347.65,345.49,341.54,334.78,337.05,340.33,339.76,333.39,331.43,331.92,338.52,343.42,353.10,357.21,360.37,358.70,365.82,370.43,377.34,382.24,388.22,384.54,379.77,380.13,375.76,368.41,360.70,358.04,354.20,350.66,347.92,343.20,339.18,330.43,333.66,330.00,333.22,333.14,338.22,338.45,342.19,347.24,353.12,360.18,368.90,373.59,373.59,381.19,391.94,398.00,403.32,393.79,379.01,378.63,366.17,350.84,347.84,346.29,340.01,330.48,333.07,339.87,337.69,341.86
2023-02-09 20:02:15+00:00,L7,301.86,294.56,288.87,279.17,276.33,278.72,275.10,286.30,,,258.48,,,,,,,,,303.68,319.90,325.31,332.44,335.03,347.61,347.57,354.39,343.83,341.78,338.32,340.45,330.77,328.91,,,,,,,,309.10,303.62,312.20,311.07,313.26,307.79,304.70,312.30,319.70,332.55,341.76,349.37,,,,,,,388.56,396.81,417.21,426.83,431.92,442.22,440.75,435.36,428.43,425.98,425.44,,,,,,,384.21,382.96,371.60,371.28,365.06,366.77,377.85,371.69,374.28,369.75,,,,,,,337.21,335.72,334.01,,,,,,,,,,,,,373.69,379.51,378.96,374.12,364.43,354.03,326.49,,238.99,331.39,169.61,,,,,373.27,362.45,346.74,332.78,325.93,331.54,319.56,315.07,309.70,,,,,300.15,300.51,305.68,313.30,312.96,323.03,327.31,333.36,336.96,,,,,,353.59,344.78,347.09,336.46,339.95,334.92,328.98,326.01,,,,,,299.22,293.48,298.85,301.24,306.43,314.96,316.74,323.57,,,,,,341.28,347.19,363.41,364.89,365.58,349.55,340.02,329.03,,,,,293.73,293.36,295.85,301.04,295.06
2023-02-19 22:01:01+00:00,L9,337.02,335.84,334.61,343.60,338.02,332.09,329.34,331.21,,336.77,331.39,305.95,302.83,305.50,303.38,316.29,325.20,339.52,344.23,352.53,357.84,370.47,385.45,388.06,389.87,401.61,406.51,389.61,380.89,379.94,363.61,366.84,352.02,359.93,357.77,354.77,345.66,344.99,352.55,346.76,342.62,342.90,335.64,326.60,326.99,327.37,330.98,334.23,338.29,339.80,346.58,349.31,357.19,363.48,375.36,386.81,397.49,403.48,405.03,413.65,425.00,437.23,449.18,459.84,454.00,445.27,444.81,436.32,431.70,431.36,424.46,422.92,419.36,417.10,412.27,407.41,402.26,396.29,392.46,391.48,390.70,391.37,385.10,383.34,383.36,380.41,376.49,370.44,366.09,368.12,365.93,365.07,365.59,364.75,363.29,360.03,360.96,360.25,360.69,361.44,368.02,371.66,375.46,372.48,376.10,377.43,388.42,399.95,401.37,404.60,411.99,,,,,,,,,,,,,137.15,115.80,79.04,,328.92,323.72,307.41,281.06,234.28,171.96,,317.13,,,,,,,,,,,,,,,364.06,358.90,352.62,349.30,345.31,342.38,340.42,334.77,,,,,,,,,,340.52,348.37,363.19,363.19,369.53,378.16,381.89,391.21,402.52,418.44,419.64,415.33,397.72,400.54,392.46,394.66,380.86,368.62,362.05,368.05,376.82,372.15,363.85,355.76,354.60
2023-02-20 21:54:37+00:00,L8,334.36,334.10,333.61,334.94,330.34,323.64,324.41,319.03,311.06,334.23,319.84,299.64,297.87,300.95,300.91,307.83,318.18,330.34,336.44,343.90,354.28,362.94,372.21,381.18,380.29,390.60,391.92,376.58,371.02,370.87,354.10,358.32,345.17,353.96,347.48,355.77,342.20,344.00,343.51,332.32,331.55,333.69,330.06,325.61,325.84,326.79,327.97,330.08,336.01,337.38,343.88,348.70,352.93,363.74,373.75,383.09,394.00,400.40,402.69,411.12,420.99,435.03,446.14,454.59,449.99,442.97,438.27,432.85,427.72,425.12,422.61,416.77,415.38,411.03,406.93,403.19,397.41,395.43,390.58,389.24,386.53,386.46,382.21,379.68,376.03,371.45,371.91,365.80,362.95,363.58,364.30,360.67,361.62,360.94,363.05,357.30,357.39,355.58,354.86,353.49,361.24,364.81,364.21,365.54,369.20,374.37,380.20,389.51,396.43,400.04,400.02,385.60,320.25,,369.45,418.32,417.43,441.21,442.66,434.01,414.74,402.19,382.06,372.86,360.45,349.39,333.43,325.65,312.99,306.02,273.14,231.33,156.39,82.41,251.20,307.52,305.07,310.01,301.05,313.21,330.89,335.46,337.54,342.21,348.48,353.50,358.24,365.37,362.93,357.59,349.20,344.70,344.20,337.37,335.82,330.18,328.32,320.82,318.83,311.95,302.94,297.86,298.73,316.18,325.99,329.59,333.62,341.47,344.15,349.42,356.03,362.86,365.47,374.54,390.47,399.53,410.25,403.94,394.04,389.89,384.50,383.42,365.28,357.27,349.46,356.98,357.82,353.00,349.53,345.16,335.64
2023-03-07 22:00:49+00:00,L9,309.24,304.06,299.38,291.08,284.86,283.50,280.02,272.08,261.78,275.65,280.46,282.48,282.15,280.01,271.46,283.09,289.19,298.84,309.29,321.58,330.09,334.62,342.21,351.92,360.18,366.53,369.42,362.11,347.71,341.74,340.56,331.36,330.75,323.19,323.65,313.65,321.18,314.43,311.26,305.07,298.98,302.31,300.55,303.03,304.36,307.66,304.60,308.44,320.77,325.58,328.36,340.28,344.68,346.18,354.85,357.53,368.32,376.00,384.90,394.16,407.08,412.59,426.59,432.79,426.80,426.40,424.77,419.18,413.25,406.09,404.06,399.91,396.14,395.50,388.32,385.56,379.79,374.41,369.14,370.08,370.41,364.10,363.24,365.31,359.64,357.85,355.14,347.79,350.76,347.56,344.45,345.09,343.16,343.49,346.67,346.17,343.02,339.63,334.65,336.77,334.25,336.57,341.89,345.02,350.04,353.77,359.31,360.47,368.83,375.63,366.44,352.51,278.91,,,,368.53,411.71,413.17,412.00,406.83,391.51,377.65,359.24,345.79,333.21,317.13,307.36,290.49,273.33,239.96,190.30,155.72,,,173.07,239.01,270.12,281.53,290.53,294.47,302.06,313.06,321.61,323.00,327.27,329.70,342.37,339.81,337.59,332.23,328.72,323.90,319.26,318.43,314.13,311.01,306.48,298.18,293.51,289.62,286.08,290.43,300.24,301.52,306.66,308.96,312.98,317.56,319.42,325.10,332.79,340.67,347.11,358.59,361.25,381.84,388.93,376.47,370.74,358.06,352.93,336.50,329.87,326.82,327.47,322.77,317.66,318.42,322.27,318.12
