dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039,satname
2016-02-21 22:21:27+00:00,365.84,380.43,371.86,363.48,357.54,357.24,356.89,355.88,352.64,353.13,352.12,349.83,353.15,353.24,354.43,357.21,361.72,364.13,363.61,356.71,358.94,359.16,357.61,358.66,358.22,357.96,362.39,365.12,365.82,364.70,367.00,361.68,354.12,354.87,349.12,354.44,354.93,356.21,367.32,391.13,L7
2016-03-01 22:15:22+00:00,364.26,378.27,371.63,363.57,357.54,357.24,356.89,355.88,352.64,353.02,353.05,350.71,353.90,353.37,354.66,357.16,362.22,364.61,363.21,356.93,358.94,359.16,357.61,358.66,357.84,357.83,361.72,364.17,364.93,364.59,366.26,362.39,355.92,355.40,350.28,354.96,354.93,356.21,367.32,391.13,L7
2016-03-16 22:19:24+00:00,364.38,379.00,373.91,365.51,358.96,358.49,358.37,357.65,355.88,356.19,355.73,352.59,356.07,356.43,355.42,357.24,361.93,365.69,363.90,356.75,358.99,360.28,356.99,357.69,356.82,357.21,362.17,364.80,365.48,365.53,367.32,364.07,358.33,358.27,354.07,358.19,357.70,358.33,368.52,395.29,L8
2016-04-09 22:21:48+00:00,368.07,377.89,373.87,369.08,364.51,365.25,362.01,361.47,361.21,360.09,357.62,354.31,357.92,358.18,357.18,357.87,362.57,367.02,366.01,359.71,361.04,359.80,354.26,351.81,350.73,356.98,361.39,365.07,363.95,363.76,364.85,363.26,358.33,360.58,357.12,363.38,357.07,363.15,375.32,412.22,L7
2016-04-18 22:15:42+00:00,368.07,377.89,373.87,369.08,364.51,365.25,362.01,361.47,361.21,360.09,358.38,353.30,357.74,358.55,357.72,358.08,363.75,368.87,368.57,362.51,363.87,361.60,354.85,352.25,350.80,355.94,360.16,363.61,362.38,363.34,364.96,363.15,357.40,360.45,360.61,363.38,357.07,363.15,375.32,409.26,L7
2016-04-26 22:12:57+00:00,366.33,376.66,373.33,369.26,365.39,366.50,363.57,362.73,361.55,360.59,360.30,355.47,358.66,359.23,358.38,358.76,364.62,369.75,370.07,364.29,364.95,361.98,354.46,350.72,351.06,356.16,359.98,362.73,361.40,362.74,365.00,363.46,358.49,361.11,362.13,363.60,358.92,363.45,376.23,409.32,L8
2016-05-04 22:15:47+00:00,366.33,376.66,373.33,369.26,365.39,366.50,363.57,362.73,361.55,360.59,360.30,355.47,358.66,359.23,358.38,358.76,364.31,369.15,370.69,364.05,363.25,361.48,354.71,350.96,351.06,353.60,359.98,360.86,361.40,362.74,365.00,363.46,357.23,358.90,359.20,361.36,358.16,363.45,377.12,409.32,L7
2016-05-28 22:13:03+00:00,366.33,376.66,373.33,369.26,365.39,366.50,363.57,362.73,361.55,360.59,360.30,355.47,358.66,359.23,358.38,358.76,364.31,369.15,370.69,364.05,363.25,361.48,354.71,350.96,348.80,352.16,357.40,358.02,358.36,359.37,361.76,360.37,354.30,357.22,355.63,356.36,352.29,363.45,377.12,409.32,L8
2016-06-04 22:19:16+00:00,370.50,379.62,375.67,372.55,367.97,368.30,365.16,363.94,363.19,361.66,361.43,356.52,360.07,361.13,359.65,360.07,366.44,370.26,371.68,365.47,364.62,362.29,356.15,352.58,350.54,353.86,359.31,359.45,359.34,360.04,362.37,360.91,354.94,357.70,356.29,358.38,352.29,366.88,379.81,411.71,L8
2016-06-05 22:15:56+00:00,373.24,381.62,377.36,374.66,370.16,369.55,365.89,363.94,363.19,361.66,361.43,356.52,360.53,362.16,360.54,360.69,367.55,371.07,372.13,366.42,365.44,362.67,357.37,352.58,350.54,353.86,359.31,360.75,360.18,360.72,362.82,361.36,355.73,357.89,356.62,359.93,352.29,368.79,382.28,411.71,L7
2016-06-13 22:13:06+00:00,371.84,379.58,375.88,373.66,369.74,368.92,365.44,363.17,361.91,360.08,360.04,355.61,360.20,361.80,359.96,360.15,366.70,370.06,370.43,364.94,363.73,361.44,356.64,352.32,350.64,354.09,358.57,359.96,359.72,360.07,361.91,360.59,355.23,357.00,355.58,358.11,350.06,365.16,379.36,405.75,L8
2016-06-29 22:13:14+00:00,371.45,377.38,374.34,371.05,367.49,366.23,363.89,361.46,360.89,359.47,358.47,354.28,358.99,360.38,358.09,359.05,364.87,367.70,367.39,362.20,361.81,359.95,355.42,351.35,350.09,352.11,355.91,356.97,356.97,357.36,358.50,357.92,352.64,354.83,353.88,355.54,346.32,361.79,376.02,400.13,L8
2016-07-06 22:19:29+00:00,373.44,377.24,373.66,371.08,367.63,365.76,362.76,361.70,362.61,362.12,359.37,353.61,359.31,359.99,357.72,358.43,364.65,366.53,366.36,360.99,360.66,360.01,355.58,352.11,349.84,351.52,353.89,353.91,353.45,355.55,356.14,353.99,350.76,354.18,353.60,355.43,345.16,359.14,374.05,395.67,L8
2016-08-07 22:19:37+00:00,374.17,377.33,374.17,371.20,368.33,364.52,361.11,361.11,362.47,362.42,362.00,356.38,361.42,362.58,359.22,360.03,364.91,367.23,367.41,361.63,361.51,361.10,357.13,353.13,350.43,351.62,353.56,353.29,352.69,353.97,355.01,353.82,350.58,353.99,353.54,354.49,345.16,359.14,373.03,393.41,L8
2016-08-08 22:16:02+00:00,374.17,377.33,374.17,371.20,368.33,364.52,359.40,359.52,362.47,362.42,362.00,356.38,361.42,362.58,359.22,363.66,367.07,367.23,365.47,359.71,361.51,361.10,357.13,353.13,350.43,351.62,353.56,353.29,352.69,353.97,355.01,352.16,349.16,353.14,352.79,352.53,345.16,359.14,373.03,393.41,L7
2016-08-16 22:13:29+00:00,373.75,376.45,373.24,370.79,366.54,364.26,359.50,358.89,360.30,357.46,360.19,356.63,360.08,361.87,358.40,362.46,366.80,365.66,362.57,359.12,358.85,357.99,355.91,351.85,349.64,349.74,352.54,352.34,351.87,351.97,351.69,350.72,348.84,350.81,349.29,351.20,347.65,361.78,376.08,392.90,L8
2016-09-08 22:19:48+00:00,373.10,375.68,372.25,369.54,364.35,362.31,357.17,355.16,356.26,354.07,357.15,354.84,358.53,361.30,356.60,360.80,364.63,362.99,360.67,357.35,357.01,356.35,354.19,351.18,347.93,348.03,350.74,350.51,349.34,348.40,348.06,347.63,346.42,348.54,348.72,349.89,346.79,360.65,373.40,384.62,L8
2016-09-09 22:16:07+00:00,373.10,375.68,372.25,369.54,364.35,361.34,356.09,353.51,353.94,352.33,355.25,353.69,357.54,360.07,355.12,359.78,364.63,362.99,360.67,357.35,357.01,355.56,353.10,351.04,348.02,349.02,351.89,351.33,349.55,347.81,346.91,346.95,346.42,348.54,348.72,349.89,346.79,359.69,371.81,382.78,L7
2016-09-16 22:22:18+00:00,374.72,376.38,372.19,371.41,366.24,362.74,356.78,353.56,352.06,350.38,352.71,350.87,354.71,357.12,354.20,359.27,364.68,362.60,360.70,358.37,357.86,353.64,352.49,351.79,348.74,349.23,353.21,352.24,349.65,347.46,346.82,346.74,345.39,346.80,347.00,348.91,345.26,359.51,372.97,382.78,L7
2016-10-10 22:19:54+00:00,373.58,375.48,371.08,369.16,363.76,360.39,354.88,351.00,348.39,346.87,349.57,348.66,352.75,354.92,352.59,358.44,363.32,361.66,359.73,357.37,356.44,353.21,352.23,351.52,348.64,348.85,352.21,351.34,348.81,345.95,345.29,345.14,344.49,346.13,346.31,347.66,344.52,356.76,369.54,377.48,L8
2016-10-11 22:16:10+00:00,373.58,373.05,369.21,366.82,361.22,358.68,353.82,349.37,346.76,345.33,348.43,347.14,350.90,354.92,352.59,358.44,363.32,359.89,358.24,355.79,354.35,351.78,350.90,350.18,347.74,347.45,350.35,350.18,347.77,345.95,345.29,345.14,344.49,343.51,343.96,345.43,342.63,354.42,367.32,374.47,L7
2016-12-13 22:19:52+00:00,370.04,368.91,364.02,358.13,352.34,350.97,346.31,343.60,341.71,340.88,342.55,340.95,342.58,346.83,345.56,354.27,357.24,350.16,349.86,348.40,349.26,346.04,344.89,347.54,347.13,346.13,349.40,348.67,344.99,343.08,341.32,341.56,340.43,339.05,341.25,341.16,343.24,347.18,356.71,366.82,L8
2016-12-29 22:19:49+00:00,374.17,373.20,367.66,361.91,354.83,352.23,346.37,342.91,341.21,340.98,342.80,342.05,343.82,348.85,347.42,355.32,357.84,351.35,351.13,349.12,350.27,348.06,348.13,349.58,349.57,349.54,353.15,352.60,348.26,346.66,343.90,343.74,342.74,341.53,342.77,344.30,346.43,350.87,362.05,372.81,L8
2017-01-23 22:13:31+00:00,370.69,373.35,369.98,363.42,355.19,350.83,344.50,340.92,339.44,339.34,341.12,340.71,343.01,348.67,346.73,354.79,356.73,350.58,349.80,347.75,349.04,347.47,348.53,349.33,350.38,350.44,353.30,352.23,348.00,346.39,344.03,344.03,343.24,341.30,342.62,344.56,347.03,351.67,362.38,372.47,L8
2017-02-15 22:19:31+00:00,369.97,373.00,368.97,364.22,358.13,352.60,343.60,337.39,336.56,337.17,340.09,339.83,341.43,346.56,345.87,349.42,349.83,349.03,347.96,347.20,347.41,346.97,347.74,348.88,351.27,352.30,353.20,350.09,346.45,344.95,344.11,346.39,345.70,340.58,341.67,344.95,346.72,350.79,360.13,371.46,L8
2017-02-16 22:15:22+00:00,369.97,373.00,368.97,364.22,358.13,352.60,343.60,337.39,336.56,337.17,340.09,339.83,341.43,346.56,345.87,349.42,349.83,349.03,347.96,347.20,347.41,346.97,346.54,348.25,354.04,355.21,356.07,348.98,345.28,343.84,347.28,350.18,345.70,340.58,341.67,344.95,352.54,353.89,365.98,373.76,L7
2017-02-23 22:21:37+00:00,369.97,373.00,368.97,364.22,362.52,355.01,345.18,338.18,337.78,338.34,341.04,340.28,341.98,346.66,346.44,349.42,349.83,349.03,347.96,347.20,350.21,348.67,348.18,349.92,355.12,356.12,356.54,350.12,345.85,345.01,348.59,350.18,345.70,340.58,341.67,344.95,354.64,355.96,367.59,375.16,L7
2017-03-27 22:21:49+00:00,374.57,376.89,372.25,367.83,366.32,358.91,349.13,341.38,339.58,339.53,342.56,341.06,341.66,348.41,349.53,352.36,352.61,350.91,349.95,350.42,352.90,352.05,352.24,350.66,357.52,357.74,356.52,348.05,345.43,348.91,353.85,354.41,346.86,341.90,341.51,349.20,358.64,360.30,373.99,379.17,L7
2017-03-28 22:13:00+00:00,376.83,379.65,375.41,370.41,368.86,361.81,352.20,342.97,340.68,340.89,343.69,341.72,343.87,349.99,351.44,354.18,355.81,354.38,353.06,353.41,356.17,354.87,354.82,353.47,359.42,359.60,358.59,351.05,347.84,351.04,355.38,356.45,349.16,344.97,344.72,353.03,360.92,363.05,377.17,383.06,L8
2017-04-20 22:18:59+00:00,375.12,382.05,379.48,376.87,376.33,368.18,357.10,346.71,344.15,342.80,343.17,340.95,344.97,349.70,351.77,354.11,355.21,355.27,353.73,355.41,360.13,358.61,358.06,356.53,362.76,363.88,362.78,353.51,349.96,351.89,356.57,358.27,351.76,352.60,351.92,361.47,367.04,367.73,385.36,387.67,L8
2017-04-21 22:15:48+00:00,375.12,382.05,379.48,378.07,377.49,370.23,359.83,349.22,346.12,343.17,342.46,340.34,344.43,349.02,351.77,354.11,355.21,355.27,353.73,355.06,360.04,359.38,359.18,357.66,362.78,363.88,362.17,354.06,351.83,353.38,357.22,358.27,351.76,352.60,351.92,364.68,368.30,367.78,384.22,385.87,L7
2017-05-06 22:18:55+00:00,376.24,381.51,380.50,379.55,380.65,370.23,359.83,349.22,346.99,343.29,341.57,340.95,344.43,349.02,351.77,354.11,355.21,355.27,353.73,354.28,360.50,360.48,359.93,359.54,364.17,363.99,362.43,354.06,351.83,353.38,357.22,358.27,351.76,352.60,351.92,364.68,368.30,367.78,387.85,385.12,L8
2017-05-14 22:22:04+00:00,376.24,381.51,380.50,379.55,382.33,373.70,363.00,352.15,349.04,344.61,341.88,340.64,344.59,348.05,351.63,354.11,355.21,355.27,353.73,354.28,360.78,360.80,360.79,360.81,365.02,363.71,362.08,354.51,352.25,354.25,358.10,358.27,351.76,352.60,351.92,364.68,369.78,369.87,389.39,386.05,L7
2017-05-23 22:15:55+00:00,378.28,382.46,381.12,380.41,382.49,374.63,364.61,353.92,350.49,346.21,342.93,340.64,344.59,348.05,351.63,354.37,355.51,355.67,354.62,355.11,361.12,361.34,361.68,362.06,365.66,364.26,362.08,354.51,352.25,354.25,358.10,358.74,352.69,353.55,353.59,365.89,371.00,371.82,391.27,388.15,L7
2017-05-30 22:22:08+00:00,377.94,382.36,381.12,380.92,381.59,375.25,366.93,353.92,349.29,344.37,342.93,340.64,344.59,348.05,351.63,354.85,355.51,352.11,351.34,352.47,358.52,359.39,359.72,362.87,365.92,364.26,362.08,354.51,352.25,354.25,358.10,356.00,350.80,351.58,351.54,364.25,371.92,371.82,394.45,389.26,L7
2017-06-07 22:19:15+00:00,379.58,383.48,382.31,382.27,382.07,375.83,368.19,356.02,351.00,346.26,344.07,341.79,345.40,348.51,352.21,355.25,356.81,353.13,352.47,353.11,358.70,359.40,359.78,362.97,366.02,364.86,362.84,356.14,353.51,355.06,358.62,356.77,351.63,352.22,352.58,365.18,372.54,372.93,395.09,390.76,L8
2017-06-15 22:22:12+00:00,378.38,384.86,381.04,382.41,383.58,377.99,370.01,357.36,351.25,346.37,343.96,341.35,344.59,348.69,351.01,356.29,357.19,351.96,352.84,351.95,357.43,359.96,360.02,363.43,367.00,366.16,362.74,355.57,353.48,355.12,357.83,356.99,351.57,353.63,351.84,365.98,371.50,374.46,396.62,390.52,L7
2017-06-16 22:13:07+00:00,377.11,383.91,379.59,381.19,382.79,377.79,369.64,357.67,351.34,346.25,343.55,340.76,343.32,347.00,349.73,354.44,354.90,351.18,352.06,351.13,356.37,358.93,359.32,362.57,366.09,365.47,361.86,354.83,353.15,354.25,356.77,355.79,350.91,353.02,351.71,364.28,370.32,372.42,394.17,389.44,L8
2017-06-24 22:16:03+00:00,377.04,383.60,379.16,380.66,381.65,376.70,368.50,356.99,351.98,346.66,343.99,340.52,343.32,347.00,349.73,354.44,354.83,351.21,352.28,351.20,356.26,358.97,359.41,362.64,366.03,365.68,362.20,354.83,353.15,354.25,356.77,355.79,350.50,352.16,351.39,364.02,370.14,372.64,393.83,390.47,L7
2017-07-02 22:13:11+00:00,374.90,381.39,377.44,379.88,381.11,375.92,368.25,357.14,351.76,346.47,343.34,339.11,341.35,344.11,347.89,352.66,353.97,350.44,351.02,350.30,355.33,358.16,358.19,361.99,365.18,364.62,360.77,352.97,351.16,352.49,355.86,354.91,349.89,351.19,350.90,362.80,369.61,371.93,392.22,387.31,L8
2017-07-17 22:22:15+00:00,374.90,381.39,376.72,378.20,381.11,375.92,369.15,359.28,351.76,346.47,343.11,338.17,341.35,344.11,347.89,352.66,353.97,350.44,349.66,349.09,354.07,356.88,357.28,360.55,363.92,364.10,359.06,351.49,350.44,352.49,355.86,354.91,349.89,351.19,350.90,362.80,369.61,371.93,392.22,387.31,L7
2017-08-02 22:22:13+00:00,375.52,380.93,375.29,377.83,381.73,377.12,370.51,359.94,351.92,346.56,343.18,337.96,340.62,343.17,347.04,351.48,352.41,350.21,349.09,348.78,353.88,357.05,357.39,360.98,364.24,363.46,358.54,351.26,350.60,352.15,355.10,354.08,349.76,350.53,351.01,362.14,370.32,372.59,393.42,387.59,L7
2017-08-03 22:13:23+00:00,376.01,381.12,375.56,377.91,381.01,376.16,369.65,359.60,352.28,346.99,343.62,338.36,340.82,342.59,346.84,350.82,352.20,350.07,349.24,348.93,353.88,356.61,357.18,360.43,363.47,362.85,358.19,351.09,350.31,351.75,354.58,353.67,349.38,350.39,351.10,361.51,369.30,371.69,391.44,385.53,L8
2017-08-11 22:16:01+00:00,376.01,381.12,375.56,377.91,381.01,376.16,369.65,359.60,352.28,346.99,343.62,338.36,340.82,342.59,346.84,350.82,352.20,350.07,348.43,348.93,353.88,356.61,357.18,360.43,363.47,362.85,358.19,351.09,350.31,351.75,354.58,353.67,349.38,350.39,351.10,361.51,369.30,371.69,391.44,385.53,L7
2017-09-03 22:22:12+00:00,377.49,382.44,376.46,378.18,380.11,376.58,372.78,363.31,354.85,348.78,344.30,338.86,341.69,343.54,346.01,350.01,352.69,350.53,349.13,349.25,353.45,357.15,359.37,362.72,362.89,361.12,356.73,353.27,352.89,354.08,352.62,350.67,349.24,350.33,351.74,362.75,368.44,372.18,393.15,385.19,L7
2017-09-27 22:19:48+00:00,375.07,378.75,373.22,375.19,376.96,374.01,371.00,362.30,353.43,347.42,343.36,338.04,339.05,339.15,342.31,346.62,348.02,346.47,345.79,345.89,349.72,353.65,356.40,360.77,361.17,359.30,353.99,349.94,350.94,351.02,349.33,346.65,346.52,347.46,348.89,357.71,364.04,365.64,387.32,379.53,L8
2017-10-14 22:16:02+00:00,375.07,378.75,373.22,375.19,376.96,374.01,371.00,362.30,353.43,346.37,342.89,338.04,339.05,339.15,342.31,345.28,346.82,345.74,345.61,345.75,349.32,353.03,355.62,359.65,360.11,358.93,354.21,349.94,350.94,351.02,349.33,345.77,345.64,346.43,347.90,355.89,361.44,362.40,383.50,376.59,L7
2017-11-22 22:22:08+00:00,374.59,380.27,371.34,371.08,368.36,365.63,364.23,357.36,350.63,346.31,344.98,339.76,339.41,340.46,339.78,343.67,345.92,344.92,344.79,343.33,345.16,347.40,350.07,355.34,357.78,358.80,354.43,350.33,349.95,348.53,346.72,344.03,343.92,344.60,345.76,349.92,354.46,355.56,372.42,373.68,L7
2017-11-30 22:19:44+00:00,374.33,380.68,372.94,370.65,367.61,362.38,358.94,356.35,353.06,349.32,345.38,340.36,340.13,341.35,340.95,342.50,346.51,347.18,347.13,346.36,348.07,349.33,352.03,354.43,357.59,359.53,354.97,351.13,350.35,348.32,347.04,345.64,344.64,345.84,347.58,350.27,351.41,355.32,364.38,369.73,L8
2017-12-17 22:15:44+00:00,373.46,376.85,372.95,367.70,360.83,355.27,352.88,350.96,350.07,347.49,344.35,339.24,339.99,340.44,339.93,340.83,345.17,346.61,345.13,347.09,348.87,348.81,351.62,354.63,357.39,358.81,354.44,350.16,349.21,346.71,346.64,343.44,343.35,342.76,346.42,347.78,348.73,351.98,359.41,363.96,L7
2017-12-25 22:13:35+00:00,373.00,379.10,372.74,366.69,363.48,352.78,352.30,350.92,350.27,349.77,344.94,339.42,339.99,341.14,340.47,342.25,344.71,346.02,344.79,348.94,353.06,347.47,352.05,353.05,353.08,354.60,353.23,347.73,348.90,349.32,350.44,348.06,343.16,342.34,347.71,350.38,346.07,347.79,355.23,359.25,L8
2018-01-01 22:19:44+00:00,376.48,381.61,373.96,368.64,364.03,353.48,351.50,350.91,350.97,350.59,345.12,339.30,339.89,341.71,340.66,342.01,345.16,346.03,345.71,350.04,354.40,348.19,353.09,354.14,354.12,355.79,354.65,349.17,349.29,350.18,352.13,349.56,343.77,342.92,348.75,352.89,348.11,348.94,356.47,361.27,L8
2018-01-18 22:15:19+00:00,373.05,378.59,373.31,370.55,363.24,352.34,346.17,344.26,349.29,349.42,345.62,340.96,339.89,341.71,340.66,341.35,344.59,345.42,346.74,351.59,355.60,348.55,354.55,355.39,354.91,356.04,356.82,350.89,350.12,350.18,352.13,348.72,342.91,342.29,347.62,351.24,346.92,348.66,356.88,361.29,L7
2018-02-02 22:19:27+00:00,370.30,377.22,372.98,368.51,361.43,349.82,343.80,341.42,346.19,348.61,343.84,340.67,339.35,342.23,339.28,340.00,342.90,342.98,345.41,350.17,354.45,348.31,354.38,355.87,355.36,357.30,357.96,350.89,348.61,348.05,350.25,347.45,341.59,341.54,344.81,348.85,344.92,346.72,356.24,363.70,L8
2018-02-11 22:13:14+00:00,371.20,377.03,373.89,369.40,361.63,350.20,344.33,341.53,346.51,348.18,344.72,341.75,340.97,342.98,340.13,340.54,342.86,343.22,346.61,350.08,354.02,349.34,355.17,356.45,356.25,358.41,359.14,353.77,349.01,347.47,349.03,347.79,342.73,342.38,344.64,348.02,344.99,346.89,357.41,364.65,L8
2018-02-18 22:19:22+00:00,370.17,376.39,374.20,369.86,361.52,349.69,344.31,340.96,346.40,348.23,344.51,342.06,340.75,342.82,339.62,340.01,342.31,342.59,346.13,349.18,353.66,349.16,355.20,356.05,356.98,358.70,359.61,354.56,349.61,348.07,348.37,347.79,342.73,342.38,344.64,348.02,344.99,346.89,357.41,364.65,L8
2018-03-07 22:14:42+00:00,367.95,377.97,378.03,373.46,363.63,352.09,345.01,341.35,345.69,347.82,344.81,342.89,343.41,341.69,339.78,339.99,341.96,342.47,345.38,348.82,353.95,349.64,356.80,357.67,358.08,359.04,358.18,354.93,351.11,347.68,348.66,348.26,342.62,342.35,342.98,345.89,343.85,346.98,360.24,364.83,L7
2018-04-07 22:18:58+00:00,370.28,379.13,380.36,376.31,366.05,353.55,346.95,343.57,347.65,349.52,346.11,344.57,346.78,344.95,345.42,343.45,344.14,343.71,345.92,349.15,354.66,351.02,357.45,358.45,361.18,359.95,362.53,358.29,351.48,348.14,352.29,349.74,344.47,342.97,346.28,350.64,345.22,348.72,363.82,367.86,L8
2018-04-24 22:13:59+00:00,373.33,379.93,381.29,377.52,368.36,353.55,346.95,343.57,347.65,351.15,348.45,345.82,349.17,348.06,348.73,348.44,347.31,346.42,350.05,350.13,355.70,352.95,358.54,359.67,362.52,360.56,367.70,358.29,351.48,349.78,355.37,352.01,345.81,344.08,352.41,352.88,346.88,350.59,366.05,370.51,L7
2018-05-02 22:12:33+00:00,373.32,379.51,380.01,376.72,367.98,354.60,348.17,344.61,348.02,351.11,348.40,345.96,349.03,348.28,348.80,348.47,347.43,345.99,350.05,350.09,355.26,352.39,357.77,358.78,361.79,360.02,367.67,359.28,352.73,350.41,354.92,351.92,346.39,344.90,352.41,352.02,346.52,350.95,366.39,371.96,L8
2018-06-18 22:19:13+00:00,373.46,378.91,379.02,376.76,369.60,354.87,349.39,344.20,346.58,350.67,349.07,345.67,348.57,345.82,347.99,346.46,346.21,345.36,347.83,347.05,352.38,351.90,358.26,357.00,359.52,356.94,369.32,357.48,353.11,351.11,356.58,355.37,351.06,349.00,357.05,352.00,340.56,349.38,368.31,372.40,L7
2018-06-26 22:18:36+00:00,376.28,379.14,380.43,377.42,368.61,357.12,350.35,345.65,346.81,349.71,349.53,346.08,348.15,345.72,347.80,345.22,345.77,345.62,348.04,345.43,348.35,351.51,357.48,358.16,363.24,361.65,368.37,361.38,353.63,349.01,354.32,352.22,352.54,351.10,356.71,348.71,342.13,351.54,370.71,376.09,L8
2018-06-27 22:12:52+00:00,376.28,379.14,380.43,378.54,369.26,357.94,351.40,347.27,348.93,352.23,351.20,347.30,348.15,345.72,347.80,345.22,345.77,345.62,348.04,346.44,348.92,352.20,358.18,358.76,363.58,362.02,368.75,361.87,353.99,350.27,354.32,352.22,352.54,351.10,356.71,349.42,343.69,352.46,371.58,378.75,L7
2018-07-28 22:18:51+00:00,380.09,381.43,382.58,379.41,370.18,359.10,352.69,349.10,349.72,352.84,350.69,347.15,348.37,345.45,347.45,345.12,344.79,345.27,347.52,345.71,348.69,352.38,357.76,358.72,363.75,360.83,367.47,360.75,353.28,349.58,353.04,352.06,353.71,351.50,356.91,348.03,342.47,351.56,372.47,383.44,L8
2018-07-29 22:12:17+00:00,381.65,382.45,382.86,379.41,370.18,359.10,352.69,349.10,350.17,352.56,350.36,346.78,347.46,344.88,346.82,344.62,344.47,345.14,348.21,345.71,348.69,352.38,357.76,358.72,363.23,360.05,366.45,359.73,352.51,349.94,353.05,351.95,352.63,350.06,355.70,348.03,342.47,351.56,372.47,383.44,L7
2018-08-14 22:11:59+00:00,384.26,383.13,382.04,379.10,370.04,359.25,353.54,350.62,351.24,352.74,350.17,345.68,347.79,344.77,348.11,345.78,346.02,344.61,347.47,344.82,347.34,350.61,355.27,356.56,361.31,356.78,365.74,358.48,354.48,353.04,357.49,355.07,354.33,350.23,356.50,347.76,341.00,354.04,374.27,384.42,L7
2018-08-21 22:18:01+00:00,387.81,384.62,382.75,379.86,371.23,359.66,353.93,351.94,351.62,352.51,350.54,345.12,347.00,344.60,347.68,347.29,347.26,345.46,348.10,345.23,347.05,350.75,354.60,356.31,359.70,355.88,364.20,357.00,353.10,352.13,358.02,354.93,354.33,350.23,356.50,347.76,341.00,353.84,373.51,383.71,L7
2018-08-22 22:12:54+00:00,385.73,383.86,381.48,378.51,369.82,358.61,353.47,351.45,351.32,351.71,350.00,344.05,345.56,342.68,345.79,345.73,346.10,344.67,347.69,345.46,347.18,350.24,354.12,355.82,358.90,355.49,363.19,356.35,351.89,351.61,356.96,354.87,354.78,350.47,355.14,347.25,341.30,353.91,373.35,383.21,L8
2018-08-29 22:19:08+00:00,385.22,383.52,380.85,377.39,368.39,357.39,352.21,350.37,350.44,351.33,349.40,344.15,344.85,342.24,344.65,344.36,345.61,344.61,347.57,345.92,347.18,349.65,353.55,355.08,358.16,354.88,362.00,355.65,351.50,351.67,356.27,354.64,355.69,352.38,355.70,347.34,342.25,353.85,373.34,384.30,L8
2018-09-06 22:17:41+00:00,385.58,382.84,378.93,374.62,366.57,355.31,352.22,350.93,351.63,351.71,349.22,343.69,342.21,342.91,344.81,344.66,346.38,345.38,348.99,345.99,346.17,349.17,351.23,352.81,357.65,355.13,363.12,355.18,350.36,351.82,355.92,354.45,356.22,354.35,358.71,349.63,343.21,354.52,371.65,386.26,L7
2018-09-07 22:13:00+00:00,386.94,384.00,379.76,375.68,367.75,356.23,353.54,352.04,353.35,351.71,349.22,343.69,342.21,342.91,344.81,344.66,346.38,345.38,348.99,345.99,346.17,349.17,351.23,352.81,357.65,355.13,363.01,355.18,350.36,351.82,355.92,354.45,356.22,354.35,358.71,349.63,343.21,354.52,371.65,386.26,L8
2018-09-14 22:19:12+00:00,387.16,382.64,378.24,374.58,367.25,355.57,352.62,350.96,352.00,351.05,349.07,343.64,341.87,342.76,344.60,344.06,345.55,345.42,349.05,346.63,347.60,349.84,351.29,353.19,358.26,356.67,363.45,356.29,350.54,351.40,354.46,352.93,355.24,354.79,359.89,351.55,345.33,354.31,371.71,388.23,L8
2018-10-01 22:10:56+00:00,387.16,382.64,378.24,374.58,365.73,354.70,351.14,349.65,349.77,348.95,347.47,342.87,341.30,342.41,343.83,344.06,345.55,345.42,349.05,346.24,346.56,348.67,351.44,354.48,357.35,355.72,363.28,358.05,350.54,350.08,352.54,352.93,355.24,354.79,359.89,352.71,345.87,353.42,371.02,387.46,L7
2018-11-10 22:13:20+00:00,387.48,383.67,377.57,373.37,362.36,352.94,349.21,348.47,349.01,348.14,345.48,340.91,336.65,337.43,337.50,337.49,342.44,343.71,346.42,346.46,346.21,347.06,351.53,354.21,355.58,356.55,358.25,356.81,350.51,349.51,348.75,353.42,356.40,356.10,355.50,349.39,346.31,354.47,370.56,387.60,L8
2018-12-27 22:14:56+00:00,386.06,382.06,375.83,370.44,362.10,354.33,346.97,345.53,345.63,344.53,342.24,338.86,337.13,338.73,337.64,338.51,342.30,343.22,347.43,346.50,350.48,349.46,351.80,355.84,356.10,359.05,356.75,356.40,348.22,347.99,346.20,353.95,356.14,352.05,350.37,348.06,347.74,355.08,369.02,384.90,L7
