,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
101,1995-08-18 14:14:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1995-09-03 14:13:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1995-09-19 14:12:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1995-10-05 14:11:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1995-10-21 14:10:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1995-12-08 14:11:30+00:00,125.96556378449122,124.78499382588548,126.06440748139235,130.96816774382197,140.72101554092743,134.56003722370008,137.86582240969642,139.82044194601983,156.55951613886933,158.98291025361738,167.9287129481269,176.18649359224347,172.0946233233422,172.34981508517217,165.7236543788445,170.19603648428702,172.2968468027474,178.36826080364824,179.7988368076622,185.85626309368686,184.00819294939166,195.62553282847355,189.14681900060452,188.77497595747474,184.06242229186964,177.18743236233277,167.4501993486656,164.00726821516471,154.98587704787147,153.16533087868865,145.41868240148418,147.2711631033686,137.16157259291458,131.02940929801883,133.96362940013924,133.2253038670883,137.35522366575205,133.5820339793743,143.26873245506144,146.1880637936646,156.24224694133656,153.37923894434286,160.88268039327613,165.71753117043727,172.8359698039373,171.50132823206408,174.87011744342163,173.4505717241073,168.48411647811264,168.3879744214034,169.6986882698091,171.19442688201167,164.85749187682956,167.43992529844726,157.78299078607083,160.0486032939294,165.8205301450104,172.62697314277202,179.28926659991626,184.702733711292,179.44679226322754,182.89190057321468,181.02750126200863,180.41492012049704,180.05430554342038,178.92770585290427,174.72282556734214,176.1882174012464,175.48018897345506,175.14407041834693,177.00510682778105,179.92434105278366,182.13147756817267,176.7009878465829,182.2037562900184,177.02405167330943,183.93281472348218,186.2402017251178,183.25586140023594,183.6265477919745,187.10712123424415,187.54773038048953,178.90439294517512,172.0519979331692,186.0019481547826,192.91622458654248,195.70497665382592,,,,210.58460151983223,201.5575183700961,,,202.26161186352687,190.03050864508808,209.60801082020384,,,203.36261510889173,234.4755610099845,,,,,229.86487307639564,,,,
107,1996-04-14 14:20:37+00:00,138.62424351562214,137.6139165611306,135.5160764959034,133.0776630411818,143.7017934294716,148.48654697588464,151.40829055432422,157.57566109632907,160.70538182834412,172.05254009935274,169.51712322485918,177.6926845744809,179.5782423210684,182.05952715199388,179.96263569022608,186.3361447121826,189.85998960032487,194.3830664397235,189.66335397194308,199.63929942560134,200.34687511172788,205.8721438140885,202.36424591752686,197.52623349532578,194.04636220847786,185.9331589871859,178.61727092928163,177.36902489454243,182.5010094244958,178.26879256973314,175.31751693023128,175.08437693184004,170.98318251588893,156.93761347442214,158.5162007674191,154.4059183241263,158.09454633338552,153.57928422464067,161.84059292800399,161.63419619820124,164.89267157899997,169.86895253898243,176.0809863486174,183.71456543812673,182.34405393702707,186.93463557047684,189.91182009781366,195.18456425186017,192.52027195422536,196.7739710369586,192.57018029317825,193.09460544592494,193.19789151041377,193.901748917472,188.9088916132166,193.32345337679368,191.97257386789138,190.89395582803527,190.64171979517403,187.48275071304678,189.23722000884604,189.66133901064194,193.05033199531002,189.97897183085811,192.36397741761252,186.71020359090411,194.40921053716158,193.46275683821747,190.02218327028356,192.63950698274357,191.45383647827583,188.7191765010763,192.17905826520487,193.3932396510575,191.10811619338727,188.93793461722336,190.0198003937412,190.55715429766533,189.86711165527248,192.98847514909008,185.82811490382784,185.5461038532047,188.3255915092062,189.31182527651657,194.64922231734965,199.87171221111996,196.85761049420674,199.00595711557906,196.73490318668254,195.71669248003835,197.58463659991816,198.10359496166063,196.01018870197325,192.22798211142276,190.25820863097638,194.52463743580537,196.65066377008546,192.08338666637601,188.86299386650865,191.74039551261419,196.53383562059665,196.87978913697313,189.98221724772608,199.0811798783715,197.00012112301027,192.03564932086414,190.80180713586927,181.43052356559323,174.33482992150928,159.73493028889388
108,1996-06-01 14:23:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1996-06-17 14:24:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.73493149555074,165.85588281903284,200.96903654391437,169.96218681436625,,,,,,,,,,,,,,,,,,,,,,238.2303912402903,,161.86961364222202,,,,,,,,,,,,,,,,,,,,,,,201.1002230403317,,,,,,,,,,,,,,,,,,
110,1996-07-03 14:24:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1996-07-19 14:25:34+00:00,,,,,,,,,,,,,,,,,,,,250.64184387676138,,,,,,,174.09719687237964,,,,,,,,,,,,,,,,131.7473695472624,205.6980549720995,208.7455297892051,219.512573692476,,,,,,,,,,,,,169.57494962576672,190.43797794904808,,,,,,,,,191.49712574839648,,,,,,206.04071123294668,214.10285583875273,,,,,,,,,,,,,,,228.45792688468282,,,,,,,,,,,,,,,,,,,
112,1996-08-20 14:27:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1996-11-08 14:31:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1997-02-12 14:35:53+00:00,145.21302478751252,144.0145025653751,146.634253407251,152.45299556266988,151.33031526921212,158.68082546725503,163.50670895099847,169.20446044133124,168.71383522437281,180.44940187399396,182.83373502732016,204.57412010616395,199.59274726989037,200.99863518710464,200.39603827081538,202.3146135545934,206.87071314194404,208.35621579133402,209.94339310350406,,211.61586336110648,213.11715558434906,207.3774620412959,203.01552125940336,201.36946231817535,196.56856333907973,190.4216863062026,189.29144020699678,188.91286587701353,180.66817000110169,182.87788438773973,179.86548726170207,170.93098768478785,171.95714855625317,166.76685517076197,161.69943248157293,162.02920316618952,167.3917937460103,164.09919998791042,172.46459132937042,172.1383809838636,175.78883386461504,180.28637306938276,178.95418798269074,182.58493129578815,196.88188341649308,201.65735292405938,201.16246068795672,199.2670675880358,198.9417226702512,198.27529837517054,198.49807584871436,197.4301262416465,195.4604817566895,196.3382326406409,186.56543026346156,194.08427917710551,191.35247719158713,190.23723264174944,188.0965936888522,190.7966239835652,188.7577174474987,186.79211957921837,186.51052458937917,192.71319774693072,191.3309285672582,185.0889298254066,184.17281455044824,187.0791020995861,185.54894975194736,186.3302794443593,190.12879609052808,187.49987688832536,184.63994004595096,186.714541030287,192.63963542405074,188.9695391843466,186.8062011031819,186.5767888807742,185.95004061816422,188.09319255611217,185.80349286322135,191.98011751789753,204.49870078325193,199.70584690769576,197.63350392789465,201.9941720769263,200.61893750147843,197.9073001754544,196.6316557041447,192.45708777417047,189.673169463802,195.35508705798426,193.5300228856982,199.0571915711776,196.1389826073096,191.59913452053718,195.72576835145225,197.92897910144978,193.90681061952446,196.64568911673146,194.09501232552446,202.67963852670022,194.25188375005794,192.67091181733772,192.03867782708053,185.9152400889935,177.68078646099843,164.00584715364175,159.1595043116479
115,1997-06-20 14:40:57+00:00,122.85446555769288,120.77552919182872,120.03022742432165,125.53287615910438,127.47817940832843,128.79803133930648,130.8467711836694,142.9038684895209,144.36847943012506,148.3432654384261,158.27110149217845,166.79050154654448,173.27403909380175,170.95135159739866,166.81813512808787,171.87312225536874,169.02396687588313,167.80416499531637,168.36275745103706,,185.58891169043602,178.71655096726295,184.37368017498486,185.0845391955028,177.7145203929545,166.355241808794,168.00192416122238,167.65533049218797,161.47659853112174,158.77995807636213,149.92995016641464,145.54895839884608,143.84333611251495,138.82138847530356,137.38774627943263,136.10990295720183,133.9114007107092,135.21544728786006,130.2361168923273,139.38235862598648,157.1353519530443,158.69586266463295,158.74646645960388,164.93632593240162,164.69313646284002,165.43074027338673,168.2683496282845,174.95198772737743,171.8603259112138,166.3996489712825,166.69936945145759,171.51000452845219,167.96296900798845,171.83721961942922,169.863788296926,166.895703618232,167.58103123570888,169.8255886640906,169.1073281500707,174.56416517757444,166.83258983421302,169.976332911349,168.97598117970148,166.53675174138414,172.0463297070993,167.91649744809803,169.28420865452426,168.5843496003727,166.35713817484952,169.4890806411519,164.4545433232795,164.04979100365802,166.15840609679,169.77584069990942,168.2725395589092,165.5315318812839,163.82677942245934,167.19727823882175,179.4121867675931,180.21412489461355,176.51298274495153,177.26326024021165,177.62867985226353,176.80117703216095,175.35578597722133,172.31355306463266,173.96043988337175,172.5693100270151,172.18877927671923,171.9409928511177,172.34105874684988,169.3532661262285,168.56062987942593,169.312022889349,174.84126549860937,172.6892087583958,167.50648776321367,176.31218373785288,176.5338585225915,174.97724112675343,180.2287402114776,181.2338144807672,177.50057796084513,169.60733771334742,172.34300020107054,168.21242668852133,164.88743939045895,153.03797028643703,140.89341150753947,131.6265892654624
116,1997-07-06 14:41:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1997-07-22 14:41:40+00:00,,,,,,,,,,,,168.8057847871678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5634407347203,,,,,,,,,,,,,,,,,,,,,200.85934623736622,166.8960271910457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1997-10-10 14:44:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1997-11-11 14:44:54+00:00,,107.68103681645161,104.6361476095328,94.93790375159841,95.40645533680566,128.96080428962802,157.03955838899415,,151.5415940383726,109.12714055568212,,,,,,,,,137.15222547036885,153.11097679534006,163.2032689607484,155.7768711625534,,215.87977989363597,166.8476846622555,193.60770486533383,132.328543430839,,133.73820821574773,125.02780179119019,,,,,,,,,134.6155969301219,,,132.60686076237718,142.3038462851305,,,,188.9418979042905,,133.25004702654044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1997-12-13 14:45:41+00:00,122.39552097942413,131.72656009754556,131.94178442239752,129.1113470528683,129.27835112011778,133.09988728957083,128.46941716722466,150.0128747727246,147.57632386154086,151.97501576052335,159.36539339067133,170.85920708603084,166.3818008612052,166.4074917858276,161.22086137941972,178.47871074026125,167.0684037714052,167.71561364154692,,178.35752496186072,170.7290791398786,190.73631058695466,184.0014521999644,180.85401471105737,166.71368786345985,170.7193404893291,170.0219288221735,166.92042355198893,162.7345736422796,,160.0160627581837,145.3556886213788,151.62187633852926,130.91258133576892,147.88146150023329,149.0581860979536,136.91544622807646,142.98867247306063,149.54321215886858,148.7937747372316,153.37674056334615,157.65801702376007,168.00259136059495,156.31721688213824,170.44775837922077,177.85337999446463,178.71518037362497,180.7041324060716,171.0174831243877,178.3023516260438,176.6688535173155,172.32565511217132,178.67578140506438,177.72579334491894,184.43493208624892,185.66533871341545,166.8411906208478,176.42042800730582,177.10716088955652,177.960256510377,180.11814785466495,175.25246511232064,177.4774103758998,173.9287023054882,186.32994937281188,176.20757767573292,184.8662274606905,187.43525734451853,181.47501285438696,184.51445668942432,179.59163181192028,176.9793931859324,182.46375179974186,173.32479866585066,184.83808641975367,177.43705668335244,181.77167793631895,186.7764320034291,190.66033807051244,184.778339566524,188.35355439812673,178.21821431230225,183.67235321970685,190.05968253244458,182.49503890011763,193.23074349105087,193.5907321076944,188.71649110383635,190.88650039466472,192.27943864642842,201.19145690567302,194.95013800776758,196.70499085444658,197.41281484492168,190.65451210600943,193.55812955176887,194.42640393456415,197.12282442019205,193.38444690259124,199.7298831659072,196.12322236164118,197.3101777186212,197.55117571819045,201.08490913416136,196.2124757442018,189.9649653941221,191.82511020505316,186.37294317090303,176.09514661295424,166.76646408812127
121,1998-03-03 14:47:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,188.55553670389247,,,,,,112.4622462720286,134.23410977919042,128.80452629590212,136.76592464906426,141.47873964234597,134.90957391507075,137.3115508578287,163.75349326675178,154.7963834011333,147.36055239897243,154.7282884377394,159.55542484757086,158.16276143634943,156.83057783644725,156.48872416408568,158.5831271934456,164.24367800113345,160.58527029998044,177.67051764713955,173.85827764391135,168.432233934373,173.5011571807915,174.44999469317958,162.14685213226292,169.8332134970943,165.19225649164295,177.64040783187124,175.3932451127854,174.47102707359545,169.44555217624514,174.1832728482646,172.36802836700943,168.59219928639317,174.10347098079484,166.88029152656165,179.07880239577304,170.56742312014725,172.3793745917454,163.56050609324848,170.31206749367874,167.72238914136557,170.75301225137403,161.48185769121105,166.51793019030646,169.05773933887406,170.30467398337723,178.3268026314342,176.09396597592263,175.084764352921,170.22947919804253,180.2434541212321,178.8049111080931,180.18220382594572,184.3930040165679,185.5101262870991,177.68075025731247,183.73287699743972,184.6122336348052,181.15479804774063,183.9988010071406,178.7284099492968,175.12086829497284,179.10608917204465,177.68386082994297,188.74579525584178,186.17521011862118,188.97075909192222,186.4376783750702,192.2474953704861,188.6689372043907,189.87341373606682,190.41710201463056,187.4787922643347,184.5216168024103,183.38083240761338,184.7294963586022,177.08679806009664,169.1005150386382,158.73576471299123,158.47773466379925
122,1998-04-04 14:48:12+00:00,94.41657112371054,103.53040642569331,99.20942360908492,102.8235618411459,99.05720517576223,108.6359517473454,110.92572591619198,114.04139705762532,113.96597469980934,127.69291710434015,128.59871524645186,129.9472519050927,129.68939341489036,140.42413490748962,143.33178132050386,145.00773267824783,149.81604536044497,152.84536481598843,152.38710978618892,157.72751851889572,160.73279299857333,160.80399859013602,160.7946634662184,155.57822739310535,152.57973092683466,144.9228680393169,138.90453900161262,140.6908142920235,130.3678033290588,130.93454124322415,131.408386198019,121.11882858484844,126.33777627057378,130.70190659167872,113.52100765384724,116.25610483924827,117.10369613406502,116.9309913818415,115.45548115361741,124.44522708488677,131.5816437973188,129.59507109916598,134.36576364058286,138.47502590882513,145.1360220194243,148.5106864917428,156.2203394048206,137.34528928408048,156.53312011839432,154.5822289405447,149.08166487003092,160.73416904924025,151.9291950729069,146.82271866822808,160.2070440726192,148.37434890672424,157.41323285440507,149.3760479045821,153.95945271632928,151.15878488668116,156.39147007132806,149.76052567451868,155.5721613890643,159.14214394328886,149.25761505830056,150.72494911919154,150.53545074355515,158.460524955848,155.30231671239383,158.973705338852,158.9963673889324,159.6094112866268,158.89704082467287,159.57758392480707,161.52484803722436,160.99228682786068,160.67746568883848,158.34489205656038,162.23216112028888,161.39628538754465,165.4116193890748,163.3176752349883,161.27360920404266,157.05002349844636,161.7439091095365,160.23885699999582,165.6613494081095,172.45737847601922,176.24346463267597,175.74742204462422,171.72302108050297,170.14680504656715,168.71049352281685,172.09509284266065,171.8209458992814,172.79147759550426,173.82434171611882,175.8540806608442,175.03832787470984,175.71396053945054,176.51088431631553,179.95260068003083,178.36794581420267,174.4539045525634,168.75410715777036,166.3171601360646,167.68454149549075,159.16150770788448,146.68919741797072,136.66271947453274
123,1998-05-06 14:48:15+00:00,95.28812663915214,96.48482192494882,100.59316120022488,101.76423504432132,108.98912673950545,112.49401826235845,120.36625915643846,125.01608692398908,126.89059661114558,135.4529970013561,137.73304180528055,148.76165449347937,145.70467368636125,147.1429948214752,144.7585354476342,148.56702120726516,146.5133145498044,157.46051343374927,156.65524477211716,166.83245376180412,169.3305754374629,177.55689430841124,173.2906702025415,165.2737296606652,156.6014029252034,153.45292597808535,145.08510971521335,143.3603010693255,146.93672809800364,138.7026317724086,133.2463306781717,133.06208866933721,133.06064691578578,121.87044830077782,124.52829978319285,123.49102797969232,127.10130951768012,126.51733336397116,129.79107489526254,132.04734721772152,140.7346272642327,144.31688479879736,149.94345030182654,150.94078545772055,150.14756478804145,158.11948361270345,162.1099347921787,162.21408952000607,162.369417274534,162.15257677584518,159.46451962927236,159.7275872414129,156.82002811892792,161.19411835165545,152.97842582265568,157.34692421056147,167.04724810501585,170.05829775505194,167.26669075864726,167.0766379240379,166.7590057003495,171.96583741066357,160.49881487422888,166.11376994158135,162.34884171902877,165.1402031509578,164.9342271154555,164.3507142767134,161.32599213148637,164.4857908998419,162.60376953918268,158.2926140794251,163.49917228440785,164.00962811202245,166.41283789322594,174.07929587715586,179.981081813881,175.39062718992514,177.86959278197463,172.12867838398816,170.63549074876062,173.17737264075058,172.27123293573493,175.18785906274488,176.97334451644977,178.4471906370586,178.49840993696438,180.38499968531087,176.87804433101394,180.14209297125228,179.31335076774673,180.81888643480147,175.5757893017733,182.12017438338793,181.26475598278952,188.4076080688617,190.29612150247524,187.08439172084368,185.61691799070448,189.55040044418186,187.05645011806286,185.92285671462577,187.22360358095358,183.95410474201458,179.25211754564572,171.40036599087244,165.89170976612257,157.61238626374745,145.97499184333742,138.3106040675977
124,1998-11-30 14:49:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1998-12-16 14:49:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
