dates,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070,satname
2014-02-02 22:02:05+00:00,344.18,327.30,317.66,321.20,329.00,327.02,327.76,331.77,338.55,342.05,338.71,334.26,328.52,329.97,321.29,320.48,323.22,330.85,338.78,342.14,345.93,357.16,357.16,364.45,367.80,368.61,359.35,355.38,356.92,352.77,360.68,376.33,366.98,352.09,349.71,344.54,352.59,349.74,346.80,351.58,353.00,353.29,353.66,346.59,341.12,344.48,346.10,345.05,341.73,343.98,352.88,349.49,346.27,348.15,341.25,339.71,342.86,348.57,346.23,347.72,348.59,351.89,352.47,354.88,362.34,356.87,342.91,338.95,338.29,341.43,348.56,L8
2014-02-18 22:01:51+00:00,344.18,327.30,317.66,321.20,329.00,327.02,328.70,332.96,339.49,343.08,339.51,334.53,329.29,331.54,322.97,322.11,323.96,331.90,340.08,343.12,347.30,358.29,358.12,365.39,368.51,369.39,360.89,357.56,358.24,354.25,361.87,377.89,368.33,352.77,351.12,345.92,353.84,350.30,347.42,352.35,353.63,354.25,353.91,346.47,341.43,344.31,346.19,344.98,342.27,344.78,353.75,350.10,346.70,348.84,342.24,340.30,343.82,350.04,347.42,348.87,349.67,352.34,353.03,355.81,362.93,357.41,343.75,339.33,339.30,342.06,349.35,L8
2014-03-06 22:01:37+00:00,342.35,327.16,317.92,320.27,327.43,326.42,328.16,332.41,338.67,341.80,338.03,332.98,328.12,330.90,322.80,322.66,324.49,332.16,339.70,342.65,346.16,357.42,357.29,364.93,367.30,369.14,360.02,357.39,357.52,352.53,360.23,376.99,367.11,352.10,349.97,345.61,352.77,349.77,346.47,351.99,352.26,353.32,351.62,345.18,341.16,342.80,344.73,343.64,340.39,344.32,353.62,349.55,345.14,346.70,340.70,339.02,343.32,349.54,347.01,348.14,349.51,350.80,352.44,354.78,361.97,356.88,342.85,338.37,337.99,341.24,348.36,L8
2014-03-30 21:58:01+00:00,342.28,326.94,318.17,320.04,327.75,326.00,326.91,331.39,337.97,340.69,338.08,332.77,327.85,331.69,322.94,322.47,324.23,331.34,338.65,341.77,344.76,356.94,357.21,364.35,367.09,368.68,359.04,354.78,356.62,352.53,361.08,378.05,366.13,350.90,348.08,343.39,350.66,348.23,345.65,350.56,351.61,353.37,350.95,345.00,340.65,342.03,344.29,342.45,340.76,344.74,354.11,349.07,344.78,346.00,340.48,338.38,343.31,349.91,347.42,348.72,349.75,351.27,352.21,354.77,361.91,357.12,343.03,338.53,337.89,340.92,348.05,L7
2014-05-01 21:58:16+00:00,340.32,326.08,316.86,318.41,327.28,324.57,324.56,329.93,336.67,339.27,337.88,332.16,327.75,331.32,322.28,321.36,323.99,331.53,338.25,341.19,345.06,357.00,357.03,362.94,366.29,368.20,359.42,355.23,357.77,353.39,361.34,378.93,366.23,350.97,347.48,342.90,349.43,347.56,344.88,349.99,350.66,353.29,350.44,345.48,340.46,341.18,343.26,342.59,341.34,344.50,353.84,348.26,344.67,345.87,340.71,337.72,343.67,349.83,347.07,347.59,349.32,351.17,352.72,354.44,361.99,356.80,342.58,338.90,337.60,340.31,347.09,L7
2014-05-17 21:58:23+00:00,337.50,323.91,315.94,316.82,327.23,323.88,323.48,329.39,336.51,338.91,337.36,332.20,328.67,331.24,322.68,321.02,324.02,331.84,339.09,341.26,344.91,356.86,357.19,362.90,365.54,367.81,359.53,356.86,358.70,354.53,362.20,379.64,366.40,351.73,346.73,342.25,349.54,347.69,344.88,349.88,351.43,353.83,349.67,345.01,340.78,340.62,342.64,342.96,341.16,344.72,353.30,347.92,344.24,346.26,340.27,337.94,344.26,350.58,347.23,348.19,349.37,350.82,352.89,355.01,362.32,355.99,342.68,338.85,337.34,340.18,347.17,L7
2014-07-04 21:58:34+00:00,333.02,321.00,313.13,314.77,326.23,323.42,323.24,329.00,335.64,337.77,337.33,331.11,327.81,331.55,323.98,321.18,323.70,331.93,339.83,341.37,344.40,355.14,355.56,363.55,365.55,368.30,360.01,356.83,358.13,354.39,361.54,378.16,364.17,350.89,342.78,340.28,347.92,346.18,345.06,349.49,351.39,352.63,344.68,342.59,339.92,338.00,339.93,339.37,338.01,343.31,351.58,347.00,342.54,345.47,338.38,336.13,343.28,351.07,346.52,349.63,350.86,350.15,351.83,353.79,360.93,353.97,341.51,337.38,336.11,339.83,346.64,L7
2014-07-12 22:00:55+00:00,329.33,318.19,309.41,312.29,323.62,318.11,318.53,324.46,331.33,334.54,334.22,328.16,323.64,326.45,319.72,321.18,323.70,326.86,336.57,336.75,340.16,352.26,353.53,361.53,364.28,366.69,358.63,356.83,358.13,354.39,361.54,378.16,364.17,350.89,342.78,340.28,347.92,346.18,345.06,349.49,351.39,352.63,344.68,342.59,339.92,338.00,339.93,339.37,338.01,343.31,351.58,346.60,342.56,345.32,338.60,336.10,342.47,350.22,345.84,348.06,349.28,349.71,350.73,352.33,359.37,352.81,340.95,338.21,336.11,339.83,346.64,L8
2014-08-13 22:01:06+00:00,327.89,317.23,309.25,311.58,322.51,317.28,317.72,323.43,330.46,333.79,333.02,327.40,322.46,324.63,319.82,320.21,322.70,326.06,336.20,336.24,339.19,350.73,353.52,361.36,363.94,366.33,359.30,356.13,356.15,351.29,359.35,376.94,361.86,349.21,341.85,339.41,346.90,345.32,343.08,349.79,350.75,351.11,345.29,341.45,337.21,336.51,339.17,337.00,336.43,343.83,350.91,345.97,343.40,345.34,337.91,335.85,341.52,350.70,346.96,348.65,350.04,349.79,350.57,352.77,359.47,352.18,341.17,338.19,335.93,340.23,345.99,L8
2014-10-08 21:58:59+00:00,327.29,315.17,306.21,310.20,322.89,316.03,312.42,318.09,327.29,331.05,330.31,325.98,319.34,317.43,314.28,314.22,318.66,321.62,332.69,331.98,336.10,347.80,351.24,358.52,362.68,364.78,357.78,353.03,352.78,347.55,356.31,373.89,359.46,346.90,336.75,335.76,346.34,345.30,342.55,349.18,351.55,348.87,343.59,338.88,334.19,335.64,338.25,335.85,334.24,341.90,348.24,345.17,344.17,347.51,338.83,334.90,340.36,349.31,344.12,346.43,347.19,348.34,348.03,351.02,357.83,349.64,339.90,337.88,334.78,339.70,344.06,L7
2014-10-24 21:59:08+00:00,327.17,314.88,306.01,309.70,321.45,315.29,311.84,317.50,327.29,331.05,330.31,326.04,319.41,316.78,313.85,314.36,316.85,321.95,333.00,332.24,335.49,346.84,350.67,357.57,361.69,363.76,355.27,349.67,349.77,344.33,353.91,373.89,359.46,346.90,336.75,335.76,344.33,343.33,342.02,347.64,350.04,348.39,341.37,337.23,332.97,335.66,339.08,334.86,333.24,340.98,348.48,345.71,343.68,347.51,338.83,334.90,339.76,348.05,343.63,345.25,346.13,347.02,346.48,350.20,358.06,349.77,339.82,337.30,334.70,339.64,344.78,L7
2014-11-01 22:01:14+00:00,326.72,315.22,306.23,310.23,321.53,314.83,311.85,317.66,327.00,332.08,329.90,327.40,321.10,318.40,315.77,316.38,317.31,322.88,334.10,333.04,335.35,346.45,350.98,356.92,361.09,363.32,352.92,347.58,348.27,341.76,351.48,370.98,357.34,346.21,338.01,339.47,345.64,346.13,344.46,348.84,351.36,349.26,339.75,334.85,332.33,335.38,338.73,331.93,331.20,340.58,349.33,346.96,343.79,347.67,338.68,336.12,339.13,348.93,345.12,346.49,345.93,346.79,346.03,349.16,357.42,349.96,339.08,336.22,334.36,339.83,346.89,L8
2014-11-09 21:59:18+00:00,328.43,316.03,306.14,310.62,322.08,315.44,312.72,318.26,327.40,332.28,329.90,327.40,321.10,318.40,316.59,316.76,318.70,323.30,334.23,334.64,335.74,346.67,350.62,357.12,361.75,363.46,352.20,347.47,347.45,342.36,351.53,369.58,356.35,346.33,338.01,339.47,345.64,346.13,344.46,348.10,351.22,350.48,340.77,336.30,334.02,336.27,338.89,332.14,331.04,340.63,349.06,346.63,343.38,346.79,338.30,336.14,339.13,348.93,345.12,347.29,346.80,347.45,346.68,350.07,357.75,349.97,338.93,335.52,333.76,339.06,346.09,L7
2014-11-17 22:01:14+00:00,328.62,315.61,305.28,310.77,321.80,314.98,313.04,317.96,326.20,332.05,331.15,327.91,319.69,316.27,315.68,317.11,320.27,325.01,335.10,335.25,334.83,345.52,349.12,356.80,361.11,363.12,350.45,345.52,344.90,340.20,349.71,366.65,353.25,343.29,337.27,341.49,344.81,344.57,345.47,347.84,351.77,350.89,342.33,335.65,334.01,334.97,338.04,330.17,329.17,339.96,348.27,346.38,342.50,346.25,337.73,336.05,338.29,347.73,345.48,346.97,346.87,347.62,346.34,348.86,355.87,348.83,337.78,334.51,333.22,338.74,344.25,L8
2014-11-25 21:59:21+00:00,329.49,316.04,305.71,310.65,322.04,315.86,314.55,319.46,327.14,332.81,331.39,329.26,320.74,317.28,316.67,316.85,320.99,326.59,336.07,336.29,334.83,345.52,349.12,356.80,360.77,363.07,350.31,345.94,345.07,340.86,350.34,366.85,352.70,342.91,337.99,342.07,345.71,344.31,345.71,348.02,351.65,351.41,343.08,336.71,334.01,334.97,338.04,330.07,329.00,339.75,347.96,346.09,342.86,346.40,337.46,335.78,338.28,347.67,345.30,347.01,347.08,347.78,347.01,348.86,355.87,348.83,337.37,334.14,333.35,338.42,343.68,L7
2014-12-19 22:01:10+00:00,331.53,317.71,306.53,311.29,323.34,317.81,316.06,321.08,328.50,333.90,334.14,331.46,323.10,319.65,318.92,318.54,322.55,328.93,337.85,337.38,336.56,346.52,350.27,357.79,361.71,363.87,350.67,347.43,345.33,341.13,351.41,367.92,353.85,344.41,340.10,343.33,346.76,345.75,347.62,349.32,352.22,353.12,345.03,337.87,334.99,336.05,338.28,330.45,330.16,340.53,348.64,346.60,344.81,346.86,338.46,337.20,340.45,348.83,345.98,347.90,348.01,348.83,347.56,349.86,356.48,349.58,338.05,335.04,334.32,339.11,345.10,L8
2015-01-04 22:01:05+00:00,333.28,318.77,306.93,311.39,323.95,318.95,317.19,322.12,329.53,335.08,335.36,333.18,324.46,320.88,319.24,319.82,323.92,330.18,338.34,338.12,337.25,347.91,351.76,358.07,361.74,363.88,348.98,345.74,344.09,340.94,351.58,368.21,354.03,343.97,342.49,347.65,348.43,347.68,349.84,350.99,353.36,355.27,347.47,338.98,336.14,337.11,338.66,330.96,331.58,340.91,348.68,346.88,345.78,346.86,338.93,337.27,340.72,348.75,346.53,347.89,347.46,348.89,347.46,350.13,356.69,350.10,338.36,335.39,334.61,339.11,345.32,L8
2015-01-28 21:59:42+00:00,336.18,320.71,309.13,312.94,327.02,323.37,321.65,326.07,333.95,339.51,340.77,338.70,330.00,326.14,322.44,320.29,324.07,334.56,341.57,342.16,342.18,351.30,354.53,360.03,362.91,364.82,348.99,345.74,344.09,342.02,352.24,369.64,355.77,344.40,343.51,347.95,349.28,348.44,350.34,352.03,354.09,355.87,348.42,339.99,336.96,338.09,338.63,331.81,331.58,340.91,348.85,347.25,346.49,347.89,339.22,338.22,342.05,349.52,347.47,349.14,349.45,350.15,348.88,352.09,357.95,350.71,338.53,334.31,334.61,339.11,345.32,L7
2015-03-01 21:59:55+00:00,337.62,322.93,310.66,314.68,328.17,324.91,323.05,327.30,335.30,341.62,343.81,341.43,332.86,328.58,324.22,321.97,325.94,336.17,343.02,344.02,343.79,353.18,354.17,359.86,362.93,366.07,349.22,346.95,345.17,343.86,354.63,371.77,357.20,345.32,344.33,348.69,351.01,350.17,352.06,353.13,355.50,357.74,349.84,341.34,339.26,339.06,339.15,332.26,333.72,342.47,349.89,348.19,347.51,348.63,341.43,340.60,345.48,351.02,348.84,350.56,350.59,351.39,349.68,353.10,357.77,350.91,338.54,335.51,336.33,340.04,346.44,L7
2015-03-09 22:00:42+00:00,336.87,322.88,311.17,315.22,328.11,324.74,323.38,327.46,335.92,341.60,342.83,341.27,333.15,328.12,324.66,322.24,326.11,336.30,343.29,344.01,343.66,353.07,354.32,359.86,362.39,365.47,349.63,347.57,346.07,344.05,354.59,372.05,357.19,345.22,344.47,348.52,350.53,350.07,351.84,353.58,355.21,356.49,349.51,341.68,339.62,339.19,339.21,333.30,333.92,342.91,349.51,347.84,346.65,348.06,341.38,339.80,345.15,350.35,347.90,350.15,350.60,351.42,350.23,352.89,357.90,351.15,339.29,335.42,336.47,339.65,346.22,L8
2015-04-02 22:00:08+00:00,336.84,322.76,311.23,315.15,328.01,324.60,323.07,327.46,335.92,341.60,342.13,340.95,333.43,328.89,324.67,321.26,325.66,336.47,343.30,343.63,343.36,353.39,354.63,359.19,361.59,364.72,350.01,347.83,345.62,343.75,353.72,372.05,357.19,345.22,344.47,346.69,349.81,348.95,350.04,352.94,355.01,356.09,349.20,341.12,338.66,338.16,338.13,332.72,334.06,342.23,348.83,347.08,345.93,348.06,341.38,339.80,343.93,350.21,348.11,350.41,351.07,351.31,349.87,353.09,357.87,351.38,339.53,335.67,336.71,339.65,346.22,L7
2015-04-18 22:00:16+00:00,335.96,323.09,311.92,315.50,327.50,323.93,323.96,328.05,336.51,341.87,341.30,340.26,332.60,328.84,324.94,320.76,325.66,337.20,344.31,344.32,343.93,353.60,355.23,359.67,361.74,364.79,349.52,348.23,345.67,343.75,353.21,371.79,356.51,345.15,343.67,345.32,349.94,347.78,349.45,352.91,355.03,355.87,349.28,341.59,338.89,337.89,338.35,333.01,334.64,342.83,348.85,346.73,345.94,348.54,340.73,339.50,343.48,349.85,347.29,350.71,351.38,352.19,351.12,353.71,357.72,352.08,339.72,335.90,337.19,340.15,346.59,L7
2015-05-12 22:00:04+00:00,335.88,324.11,312.69,315.60,328.05,325.28,325.73,329.85,336.83,342.01,340.97,341.24,332.94,329.53,325.35,320.81,326.60,339.39,345.58,344.16,344.82,355.25,356.55,360.77,361.38,365.30,352.01,349.45,346.69,344.44,354.30,372.59,356.20,344.48,342.94,343.79,350.55,347.41,350.09,355.10,355.75,355.34,350.80,342.42,339.19,336.38,336.32,333.56,335.64,343.39,347.86,345.67,346.43,348.37,339.68,337.94,344.45,349.52,346.03,350.89,352.42,353.05,351.50,354.67,356.45,351.63,339.86,336.35,338.28,341.08,346.46,L8
2015-05-28 22:00:07+00:00,335.08,324.19,312.15,315.95,327.98,325.26,324.91,329.47,337.12,342.11,341.28,340.51,333.16,329.74,325.20,322.27,327.16,338.80,344.40,343.22,345.28,355.70,357.16,361.48,362.59,366.83,352.44,348.19,345.55,343.31,353.29,371.81,357.39,346.04,343.05,343.23,350.43,347.76,350.50,356.35,355.40,354.27,350.27,342.06,338.51,336.10,335.42,332.94,335.35,343.87,347.87,345.88,346.29,348.63,340.26,336.67,345.20,349.62,344.70,349.65,351.31,352.58,351.36,354.51,356.77,349.81,339.80,336.48,338.32,340.54,347.25,L8
2015-06-13 22:00:19+00:00,333.14,322.00,310.35,314.13,326.88,324.07,323.07,327.18,334.61,339.98,339.26,338.00,330.81,328.06,323.66,320.76,325.77,337.10,342.70,341.97,344.10,353.95,355.70,359.75,361.53,365.13,350.81,346.30,343.96,341.61,351.59,369.34,354.37,343.13,341.05,341.50,348.82,346.63,349.51,355.05,353.77,352.27,348.66,340.59,337.16,334.55,333.73,330.43,332.89,342.33,346.46,345.20,345.33,345.73,337.90,335.14,343.48,347.95,343.61,347.90,349.48,350.47,349.82,353.39,355.49,347.75,338.33,335.18,336.85,338.89,345.28,L8
2015-06-21 22:00:39+00:00,331.04,320.65,309.90,313.76,325.98,323.03,318.91,321.29,328.80,339.64,338.00,337.02,329.82,327.15,321.94,319.51,324.75,335.67,338.01,341.39,339.22,351.49,352.36,356.00,356.56,364.28,350.42,344.67,343.52,341.45,350.78,368.58,353.43,336.55,336.72,338.47,346.24,343.79,346.38,352.39,350.99,348.38,344.87,337.61,334.46,330.97,330.39,327.46,328.23,341.78,345.62,344.59,341.12,342.75,334.23,329.14,341.96,343.54,339.91,344.12,345.78,346.34,347.63,350.50,352.90,341.72,337.15,334.04,336.10,338.04,341.31,L7
2015-06-29 22:00:26+00:00,330.15,319.61,308.86,312.85,325.02,321.74,318.44,320.55,327.99,338.19,336.55,335.26,328.42,325.61,321.27,318.83,323.88,334.71,337.01,340.33,338.62,350.36,350.82,355.02,356.19,363.63,350.42,344.67,343.52,341.45,350.78,368.58,353.43,336.55,336.72,338.47,346.24,343.79,346.38,352.39,350.99,347.72,343.93,336.70,333.94,330.29,329.32,326.25,327.20,340.39,345.02,344.42,341.25,342.82,334.25,328.64,341.10,342.95,339.78,343.19,344.66,345.12,346.73,350.20,352.57,341.35,335.64,332.82,334.82,336.45,340.29,L8
2015-07-15 22:00:36+00:00,329.05,318.85,308.78,313.03,325.18,321.12,318.14,319.34,326.11,336.25,335.01,333.24,326.93,324.47,320.75,318.38,323.29,334.49,336.59,340.23,338.48,349.22,349.87,354.04,355.62,362.04,350.42,344.64,343.04,341.03,350.06,367.78,352.72,336.40,336.27,337.70,346.27,343.18,345.34,351.46,350.05,346.05,342.63,335.98,333.28,329.47,328.43,325.45,325.31,339.62,344.86,343.87,340.29,343.34,334.41,328.89,341.03,342.79,339.70,342.96,344.42,344.15,345.76,350.24,352.86,342.23,335.88,332.75,334.59,335.92,339.26,L8
2015-07-23 22:00:48+00:00,328.35,318.09,307.77,312.38,324.66,320.66,317.90,319.36,326.11,336.25,335.01,333.20,326.86,325.30,321.13,319.55,324.12,334.38,336.41,339.80,338.05,349.04,350.06,354.25,355.91,361.85,349.57,344.05,342.94,340.74,350.49,367.78,352.72,336.40,336.27,337.70,346.12,343.66,346.32,351.39,350.02,346.29,342.32,336.25,333.27,329.62,328.54,325.93,325.27,338.39,344.60,343.76,340.56,343.70,334.41,328.89,340.67,343.39,340.01,343.30,344.82,344.17,345.87,350.48,353.26,342.80,336.71,332.88,334.24,335.82,339.85,L7
2015-08-16 22:00:46+00:00,328.18,317.38,307.46,312.81,323.84,319.16,316.51,317.71,324.34,334.40,333.20,331.21,324.86,323.35,320.40,318.96,322.43,331.75,333.91,337.38,336.25,347.32,349.54,354.29,355.10,360.16,348.67,343.25,342.88,339.11,349.53,365.01,348.54,335.41,334.03,335.99,345.02,342.06,344.66,349.65,349.20,345.28,340.34,334.67,332.23,328.75,327.81,324.74,324.70,338.01,344.02,342.72,339.64,342.76,332.97,327.12,339.50,342.43,339.19,342.49,343.59,342.81,344.16,349.15,352.63,342.80,336.71,332.88,334.24,335.82,339.85,L8
2015-09-09 22:00:57+00:00,325.88,314.72,304.65,310.24,321.11,316.81,313.90,314.22,320.26,331.49,331.08,329.03,321.99,321.51,317.52,317.09,320.71,328.70,330.31,334.38,334.54,344.84,348.66,353.33,354.21,357.08,345.16,337.92,338.48,334.79,345.75,360.78,345.45,332.74,330.47,332.23,343.70,339.22,342.95,347.15,346.60,343.44,337.67,332.17,329.20,327.81,327.15,323.06,320.74,335.70,342.71,341.88,338.85,341.66,330.43,324.22,337.01,341.10,337.58,340.45,341.27,340.03,341.81,347.98,353.08,343.00,336.71,332.29,333.23,335.97,338.75,L7
2015-09-17 22:01:00+00:00,326.73,314.79,304.12,309.84,320.96,317.58,314.56,314.98,320.77,331.88,331.76,329.13,322.69,321.72,318.61,318.11,320.99,328.78,330.67,335.19,335.38,345.16,348.36,353.27,354.67,357.45,344.67,337.68,338.17,334.70,346.00,361.67,346.75,334.50,332.09,333.94,344.81,340.33,344.05,347.81,347.63,343.46,337.91,332.45,329.51,328.00,327.12,323.48,321.16,336.00,343.36,342.21,339.54,342.31,331.27,324.63,337.10,341.24,337.93,341.29,341.24,340.40,342.24,348.42,353.40,343.39,336.84,332.18,332.98,335.92,338.84,L8
2015-10-11 22:01:11+00:00,326.99,314.85,303.25,309.46,320.43,316.91,313.65,315.07,320.77,331.88,331.23,328.10,321.23,320.24,318.31,318.81,320.70,327.70,329.60,335.03,335.26,344.18,347.53,352.97,354.92,357.40,342.82,335.50,336.95,333.73,345.95,361.67,346.75,334.50,332.09,334.15,345.05,340.59,344.66,348.37,347.25,342.56,337.35,332.76,329.96,328.32,327.77,323.99,320.16,336.12,343.92,342.99,340.17,342.53,331.27,324.63,337.39,340.30,337.29,340.40,339.61,339.33,341.91,348.17,353.86,343.27,336.76,331.80,332.47,336.05,338.82,L7
2015-12-06 22:01:10+00:00,327.54,313.23,301.96,308.28,320.96,317.46,313.28,313.30,318.23,331.50,331.33,327.75,321.43,321.84,319.96,318.55,319.92,326.84,328.42,334.74,333.48,343.00,346.12,351.61,354.06,355.37,339.99,334.40,335.54,333.01,346.21,363.93,347.44,333.45,332.32,334.66,344.34,341.44,343.14,346.65,346.25,341.68,336.79,332.99,330.27,328.29,327.77,323.58,319.97,335.20,344.00,343.48,340.12,341.66,330.45,324.27,335.80,339.00,336.64,338.86,339.38,336.89,339.79,347.86,354.74,344.16,337.24,332.04,332.02,334.40,337.57,L8
2016-01-31 22:02:51+00:00,331.57,315.86,303.07,310.88,322.86,319.20,317.69,319.32,327.66,335.77,336.31,331.11,324.88,324.25,323.01,321.20,321.72,327.10,331.81,335.85,338.10,345.77,348.72,354.85,356.80,354.53,340.82,336.07,337.41,335.68,348.70,370.78,351.56,344.44,337.48,339.25,347.44,343.66,343.62,348.30,350.37,344.05,338.60,336.02,333.40,332.39,332.22,327.82,323.11,338.67,347.55,344.54,343.22,345.24,333.72,328.34,336.25,341.85,339.14,342.87,342.66,340.24,341.16,350.23,359.51,351.41,339.75,334.95,334.98,338.01,342.07,L7
2016-02-08 22:01:03+00:00,333.54,316.59,303.83,311.48,323.44,319.33,318.24,319.25,328.65,337.62,338.52,332.92,326.60,325.40,324.41,322.56,323.65,329.70,333.82,336.92,339.19,346.35,349.31,355.30,357.21,355.26,342.32,337.48,338.73,337.56,350.47,372.53,353.63,344.66,339.00,340.50,348.06,344.31,344.26,348.15,349.73,344.50,341.10,337.29,333.71,333.18,332.99,329.20,323.11,338.67,347.55,344.54,343.22,345.24,333.72,328.34,336.25,341.85,339.14,342.87,342.66,340.24,341.16,350.23,359.51,351.41,339.75,334.95,334.98,336.49,340.91,L8
2016-02-24 22:00:56+00:00,335.21,318.41,304.68,311.88,324.05,319.69,318.66,320.01,331.06,339.98,341.08,336.14,329.97,328.00,326.52,324.90,327.26,334.00,337.64,339.87,341.44,348.49,348.84,353.46,357.17,357.44,343.12,338.94,339.94,339.98,352.38,376.50,358.46,346.63,341.40,342.86,349.73,345.42,346.13,349.00,349.55,345.10,344.00,338.60,334.55,334.17,334.35,330.91,325.23,339.08,347.95,345.88,344.71,346.60,335.84,330.95,338.03,342.20,340.27,343.64,344.18,341.40,343.71,352.20,359.78,351.10,340.41,335.13,334.08,335.57,341.03,L8
2016-03-19 22:03:10+00:00,338.71,321.28,306.60,314.63,328.29,319.93,317.79,320.35,334.04,342.72,343.70,338.16,331.45,330.20,327.81,326.23,328.52,338.24,342.25,342.86,342.67,352.10,350.20,354.27,358.46,358.35,347.27,345.10,345.17,345.99,356.00,381.13,363.13,350.72,344.37,345.50,349.55,345.62,344.48,348.36,348.71,346.43,347.93,342.07,336.90,336.25,336.55,332.98,330.44,339.56,349.10,346.35,344.83,347.43,335.03,332.66,338.40,342.14,340.57,342.87,345.02,343.49,344.38,353.76,359.44,351.40,339.88,335.50,335.38,334.50,342.31,L7
2016-04-20 22:03:21+00:00,338.18,321.39,307.83,315.04,328.88,320.11,319.60,321.21,334.04,343.49,343.72,340.93,332.99,332.20,328.81,326.76,328.12,339.25,343.84,343.84,343.69,354.63,354.08,356.17,359.33,359.11,349.73,347.56,350.73,349.04,358.48,381.13,362.14,348.55,342.66,344.14,349.35,345.53,344.25,347.19,348.04,347.94,348.79,341.87,336.63,336.89,337.42,333.47,332.54,340.89,348.38,345.90,344.55,348.25,333.74,332.04,337.77,341.39,339.16,342.73,345.03,345.02,347.08,355.07,359.53,353.52,341.92,337.49,337.40,336.05,343.21,L7
2016-04-28 22:00:37+00:00,337.97,320.90,308.24,314.39,328.50,320.52,319.14,322.20,334.59,343.48,343.21,340.67,332.72,331.32,328.24,326.36,327.37,339.39,344.38,345.28,344.58,354.79,354.74,355.87,358.19,358.92,349.88,347.98,352.42,350.37,358.46,380.69,363.11,348.50,343.10,345.53,349.97,345.84,345.18,346.77,347.69,348.61,349.25,341.89,336.67,337.01,338.08,333.10,332.20,340.60,348.51,346.53,344.49,347.77,333.58,332.74,338.22,341.60,338.66,342.71,344.33,345.30,347.38,355.00,360.42,352.29,340.71,336.62,337.01,336.94,343.93,L8
2016-05-22 22:03:29+00:00,334.62,318.73,306.15,312.73,326.58,318.36,316.71,319.34,332.10,341.38,340.73,336.97,329.13,328.90,325.77,323.61,325.67,337.20,342.88,343.31,342.60,354.79,354.74,355.87,355.22,355.45,347.37,346.01,350.25,347.69,355.92,377.12,359.21,348.50,343.10,345.53,349.97,345.84,345.18,346.77,347.69,348.61,349.25,341.89,336.67,337.01,338.08,333.10,332.20,340.60,348.51,346.53,344.49,347.77,333.58,332.74,338.22,341.60,338.66,342.71,344.33,345.30,347.38,355.00,360.42,352.29,340.71,335.50,334.99,335.81,342.04,L7
2016-06-07 22:03:34+00:00,331.56,318.28,305.42,311.63,324.89,317.39,315.63,318.72,331.18,340.20,340.71,336.33,328.19,326.92,324.48,323.05,325.17,336.25,343.48,344.27,343.74,355.83,353.51,354.54,354.11,353.86,346.91,345.76,351.29,347.48,355.41,375.00,356.54,344.21,341.89,343.41,348.74,343.68,343.87,345.94,346.92,348.12,350.27,341.49,335.60,335.01,335.79,331.60,330.67,338.25,346.35,343.93,342.46,345.90,331.90,330.13,336.52,338.96,339.06,342.16,341.47,345.07,349.90,355.98,356.81,349.23,338.99,334.64,333.45,335.57,340.58,L7
2016-06-15 22:00:44+00:00,330.71,318.28,305.40,311.44,324.33,317.48,315.92,318.98,330.94,340.20,340.71,336.33,328.19,326.92,324.48,323.05,325.17,336.25,343.48,344.27,343.74,355.83,353.51,354.54,354.11,354.07,346.98,346.67,351.76,347.63,355.44,374.75,355.95,344.29,341.19,342.67,349.02,343.43,342.04,346.03,346.13,347.37,348.39,340.82,334.80,334.10,334.65,330.31,329.30,337.36,346.20,343.82,341.88,345.69,331.97,329.99,336.27,339.68,339.32,342.15,341.11,343.69,347.35,354.51,356.20,348.52,337.86,333.85,332.97,335.01,339.98,L8
