dates,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,satname
2022-05-23 20:43:58+00:00,355.45,377.91,387.27,390.80,378.99,369.55,369.10,363.25,359.28,355.92,358.16,358.87,360.43,365.27,365.51,366.43,369.81,371.32,372.22,372.49,369.53,366.36,364.63,362.97,361.43,365.59,365.80,367.44,367.52,371.48,372.56,374.50,376.25,376.31,381.04,380.88,377.89,375.65,374.05,373.80,373.11,374.06,375.63,378.64,380.75,382.74,379.95,384.14,384.95,384.26,381.80,380.28,378.25,378.50,375.20,374.12,371.30,370.85,370.70,370.03,369.96,366.79,366.43,368.90,372.15,379.58,379.49,384.83,379.84,380.36,382.57,380.08,382.51,384.52,384.89,385.13,382.69,377.41,371.61,372.80,377.28,382.01,375.90,377.66,378.95,385.37,387.37,386.26,383.05,381.12,374.06,373.53,377.62,384.14,388.40,384.63,378.46,378.66,383.29,382.49,379.84,379.86,380.47,383.39,385.35,386.31,384.02,383.45,382.56,381.75,377.76,374.01,372.33,377.54,382.32,376.72,376.10,379.16,380.81,383.79,383.98,383.83,385.64,382.11,386.64,385.78,L7
2022-06-26 20:42:04+00:00,364.25,385.50,381.29,389.18,376.85,370.86,368.67,363.42,359.29,355.82,358.41,360.07,361.60,365.57,365.74,367.00,370.27,371.12,372.20,372.98,371.32,366.64,364.83,363.42,362.39,365.90,366.15,366.72,366.61,371.47,372.93,374.68,376.48,376.01,381.73,382.10,378.76,376.35,373.77,373.41,373.74,374.49,374.86,378.90,380.50,383.11,380.79,384.28,385.93,384.90,382.63,379.95,377.70,378.50,375.76,374.29,371.81,372.60,370.86,369.40,370.14,367.53,366.77,369.34,370.62,380.21,378.11,384.24,378.89,380.35,382.36,380.52,383.73,385.72,385.24,385.52,382.69,377.22,372.03,373.72,377.62,382.13,376.26,377.85,379.39,385.30,387.01,386.79,384.16,381.70,374.91,374.71,377.29,384.07,388.83,384.83,377.64,378.78,382.96,381.71,379.71,380.66,380.31,383.40,385.40,387.28,384.42,383.63,382.05,380.05,378.17,374.63,372.03,377.54,381.37,375.98,371.10,379.19,381.11,384.64,385.29,384.23,386.58,382.19,387.28,387.74,L7
2022-07-08 22:11:39+00:00,364.25,385.50,381.29,389.18,376.85,370.86,368.67,363.42,359.29,355.82,358.43,360.28,361.68,365.52,366.12,368.24,370.78,372.46,372.48,373.29,371.87,367.78,365.70,364.74,363.94,366.22,366.51,367.85,367.26,370.90,373.04,375.15,377.23,376.68,381.54,382.03,378.94,376.94,374.22,374.23,374.79,375.21,375.47,379.84,381.34,383.29,381.55,384.54,386.48,384.97,383.34,380.23,378.66,378.47,376.28,374.57,372.21,372.63,370.33,369.84,370.24,368.71,367.13,369.29,371.29,379.38,378.52,383.58,379.59,380.85,382.83,380.99,384.21,386.11,385.24,385.62,383.82,377.96,372.99,374.99,378.21,382.13,376.26,377.85,379.39,385.30,387.01,386.79,384.16,381.70,374.91,374.71,377.29,384.07,388.83,384.83,377.64,378.78,382.96,381.71,379.71,380.66,380.31,383.40,385.40,387.28,384.42,385.18,383.18,381.25,378.80,374.63,372.03,377.54,381.37,375.98,371.10,379.19,381.11,384.64,385.29,384.23,386.58,382.19,387.28,387.74,L9
2022-07-16 22:12:03+00:00,364.25,390.59,387.38,402.05,380.76,372.30,370.60,364.49,361.44,359.25,359.47,361.95,363.50,368.01,369.24,372.22,374.09,375.11,375.95,375.84,374.76,370.13,368.54,367.66,365.72,368.45,367.97,369.80,368.43,375.03,373.39,376.95,379.14,378.18,383.39,383.67,381.74,378.85,376.04,375.34,377.65,377.16,377.04,381.69,382.71,385.17,382.97,386.09,387.99,386.62,384.89,382.17,380.82,380.25,378.45,375.44,374.14,373.18,372.19,370.33,372.45,369.61,367.95,371.57,373.66,382.92,380.00,386.11,380.10,382.80,384.21,382.61,386.57,388.07,386.78,387.69,384.84,379.05,375.28,376.46,380.01,384.09,377.59,378.89,380.64,386.49,388.45,388.80,387.61,383.86,377.25,378.75,380.45,387.37,390.49,385.64,377.67,379.85,384.50,383.44,381.11,382.63,381.55,385.13,386.92,390.20,387.15,386.81,384.85,382.81,379.45,376.02,374.32,379.98,383.78,377.59,372.76,380.93,381.78,386.18,385.69,385.44,387.33,383.34,388.65,389.34,L8
2022-07-30 20:39:33+00:00,364.25,390.59,389.06,400.67,378.91,369.85,367.04,362.42,361.44,359.25,359.47,361.95,363.50,368.01,369.24,372.22,374.09,375.11,375.95,375.84,374.76,370.13,368.54,367.66,365.72,368.45,367.97,369.66,368.43,375.03,374.08,377.27,379.24,380.14,383.39,383.64,382.06,378.85,376.04,377.29,378.10,376.49,378.39,381.96,383.26,386.59,383.69,386.09,387.89,387.21,384.89,382.17,381.30,380.36,378.45,376.30,374.46,373.54,372.01,370.66,372.97,369.32,367.95,371.57,373.66,383.11,380.82,386.40,380.27,382.93,384.21,382.61,386.57,388.07,386.98,387.69,384.84,379.05,376.01,376.46,379.80,385.00,377.99,378.81,381.85,387.16,388.45,388.54,387.61,383.86,377.25,379.64,380.50,387.37,390.49,385.64,377.67,379.85,384.50,383.44,381.11,382.63,381.55,385.13,386.92,390.20,387.15,386.81,384.85,382.81,379.45,376.02,374.32,379.98,383.78,377.59,372.76,380.93,381.78,386.18,385.69,385.44,387.33,383.34,388.65,389.34,L7
2022-08-11 20:32:43+00:00,364.25,390.59,389.06,400.67,378.91,368.86,367.29,362.76,360.36,358.90,359.61,361.95,363.50,368.01,369.24,372.22,374.09,375.11,375.95,374.90,373.70,369.79,368.13,367.18,365.72,368.45,367.97,369.66,368.43,375.03,374.08,377.27,379.24,380.14,382.31,383.51,382.06,378.85,376.04,377.29,378.10,376.49,378.39,381.96,383.26,386.59,383.69,385.43,387.47,387.21,384.89,382.17,381.30,380.36,378.45,376.30,374.46,373.54,371.32,370.21,372.22,369.32,367.95,371.57,373.66,383.11,380.82,386.40,379.70,382.51,382.90,382.45,386.16,387.61,386.63,387.69,384.84,379.05,376.01,376.46,379.80,384.39,377.44,378.64,381.17,387.16,388.31,387.95,387.61,383.86,377.25,379.64,380.50,387.37,389.81,385.45,376.98,378.46,383.78,383.12,380.88,382.38,381.55,385.13,386.92,390.20,387.15,386.81,384.85,382.81,379.45,376.02,374.32,379.98,383.78,377.59,372.76,380.93,381.78,386.18,385.69,385.44,386.86,383.53,387.65,388.56,L7
2022-09-10 22:12:03+00:00,,375.33,382.66,397.12,378.21,369.47,367.27,360.39,357.65,359.61,359.79,360.48,363.82,368.02,369.77,374.42,375.65,376.70,377.50,375.77,373.60,370.43,368.87,367.47,365.64,368.03,366.93,368.74,369.65,374.59,375.25,378.01,377.68,379.99,381.63,383.64,382.29,378.04,375.40,377.17,378.39,375.60,377.10,382.62,382.77,387.07,385.14,384.44,388.53,387.30,386.21,381.68,382.48,381.32,379.97,376.63,375.45,373.75,370.66,370.36,371.88,370.45,368.39,371.24,373.96,383.84,382.07,386.06,380.55,383.43,381.73,382.78,387.38,388.55,386.89,387.71,387.20,379.94,377.04,378.54,380.43,384.48,376.96,375.96,378.05,386.16,387.43,386.62,388.55,382.48,377.93,380.28,380.54,390.07,389.48,386.33,374.71,375.72,382.49,382.72,380.55,381.85,380.31,383.81,386.96,389.04,388.70,386.36,384.69,382.78,377.69,375.18,374.82,378.41,382.47,380.83,371.78,381.00,380.25,384.82,384.64,386.50,387.03,385.70,386.89,383.50,L9
2022-09-14 20:29:30+00:00,,375.33,382.66,397.12,378.21,369.47,367.27,360.39,357.65,359.61,359.79,361.28,364.82,368.02,369.77,374.42,375.65,376.70,377.50,375.77,373.60,370.43,368.81,368.54,365.74,368.03,366.93,368.74,369.65,374.59,375.01,377.32,376.59,378.41,381.84,383.34,381.92,378.04,375.40,377.17,378.39,375.60,377.10,381.41,381.95,385.68,384.24,384.92,388.19,387.23,386.21,381.68,382.48,381.32,379.97,375.77,374.29,373.13,369.89,370.94,372.33,369.90,368.39,371.24,373.96,383.84,382.07,386.06,379.95,382.94,381.23,382.24,387.12,388.18,386.82,387.71,387.20,379.94,377.04,378.54,380.43,384.35,376.47,375.80,377.65,386.09,388.46,387.36,388.38,382.48,377.93,380.28,380.54,390.07,389.48,386.08,374.59,376.46,381.65,382.67,380.18,381.68,381.84,383.81,386.96,389.04,388.70,386.36,384.69,382.43,377.31,375.20,375.46,379.70,383.76,382.94,375.09,381.00,380.25,384.82,384.64,386.50,387.03,384.87,385.61,381.81,L7
2022-09-26 22:12:10+00:00,,375.33,382.66,397.12,378.21,369.47,367.27,360.39,357.65,359.61,359.79,361.28,364.82,368.02,369.77,374.42,375.65,376.70,377.50,375.77,372.73,370.43,364.27,363.23,365.74,368.03,365.43,366.67,367.46,372.52,374.15,376.05,375.51,376.83,380.28,381.82,380.89,376.80,373.81,375.29,376.88,374.74,375.34,380.88,380.79,384.39,382.99,383.19,387.19,385.20,384.68,379.20,380.74,378.97,378.69,373.73,372.93,371.42,368.88,369.48,369.68,368.91,365.99,369.00,371.26,380.42,380.38,383.51,378.62,381.52,379.55,380.70,385.63,385.74,385.08,385.06,385.15,376.96,374.18,376.73,378.92,383.07,374.68,374.12,376.29,384.46,386.56,386.30,385.19,380.04,376.29,377.98,377.83,387.10,387.51,384.32,374.09,375.63,380.40,380.76,378.47,380.47,380.65,381.67,384.45,386.35,387.25,384.64,382.58,379.95,376.10,373.44,374.28,377.44,382.48,382.06,375.15,379.50,378.75,382.32,381.88,384.38,384.71,383.08,382.94,378.96,L9
2023-01-21 20:22:24+00:00,,329.99,374.29,398.11,372.84,365.22,361.97,358.34,352.61,354.38,357.27,355.98,362.39,360.48,367.68,363.06,365.44,364.28,369.59,367.81,364.30,364.42,354.91,354.52,359.78,359.11,356.46,361.04,362.04,363.41,372.48,371.34,369.92,372.74,373.72,375.69,375.71,368.65,364.42,371.60,368.58,367.46,371.10,376.47,376.86,382.65,378.70,376.37,380.20,379.94,374.80,368.99,377.42,370.12,366.32,369.11,368.52,367.14,363.89,365.93,363.70,361.85,353.31,353.28,357.85,368.97,374.10,376.06,374.39,377.55,371.65,375.39,377.98,377.34,380.73,373.67,369.62,362.60,369.06,364.47,367.39,379.84,371.19,371.56,373.78,380.30,382.87,381.83,376.17,373.62,369.74,373.69,371.82,374.15,378.69,378.86,371.83,372.57,375.07,375.29,372.27,375.38,378.68,370.99,376.04,379.62,378.16,373.80,370.41,371.78,373.08,370.20,371.25,373.38,377.51,379.18,378.74,370.90,370.82,369.92,369.42,372.77,377.25,378.12,374.94,369.83,L7
2023-02-07 20:18:55+00:00,,337.64,374.79,402.18,379.28,370.95,369.39,364.00,353.95,354.32,356.34,355.00,358.41,361.78,365.45,366.43,366.75,366.76,371.65,367.14,364.55,361.99,355.05,354.03,359.56,360.79,358.90,362.08,364.69,367.00,370.43,368.09,367.70,366.58,375.66,372.63,371.56,369.72,367.69,366.88,366.00,367.62,367.96,375.29,373.18,374.02,376.63,375.30,376.67,374.27,376.83,373.02,375.68,369.33,370.00,366.67,366.79,361.01,360.07,365.62,359.17,356.47,354.78,358.60,361.91,365.74,368.66,374.16,372.94,372.68,369.15,375.25,377.98,376.88,377.29,375.59,372.65,365.98,365.94,360.37,364.43,377.03,369.53,369.19,370.12,375.96,381.41,380.50,375.31,374.09,370.88,371.72,370.51,376.84,379.74,378.92,370.97,372.39,374.82,376.54,372.30,375.01,378.24,374.45,376.35,380.47,380.99,374.93,370.93,371.95,369.52,367.29,369.53,373.35,376.15,376.94,375.30,369.91,371.22,370.38,372.78,374.39,378.77,379.01,375.26,370.46,L7
2023-02-09 22:12:09+00:00,,347.02,382.12,405.22,383.71,373.93,372.63,364.86,357.88,356.86,355.76,356.01,359.46,364.68,365.22,370.06,369.78,366.45,374.64,370.09,368.18,361.92,356.33,354.60,361.18,362.70,360.57,362.62,365.88,369.30,367.92,370.31,369.75,369.12,375.28,372.97,373.51,371.42,369.28,366.82,368.54,369.49,370.20,376.46,374.41,373.32,377.77,375.11,376.98,376.55,378.97,375.44,376.43,371.16,373.04,368.86,369.42,362.90,362.35,366.51,359.03,356.70,358.00,359.61,364.48,365.84,371.70,376.30,374.19,371.54,369.49,375.45,378.94,377.97,377.32,378.54,374.85,367.18,367.86,363.63,365.25,379.41,369.95,369.04,370.34,376.88,381.12,381.78,376.51,376.51,372.17,372.45,372.26,379.58,380.27,377.71,371.83,374.42,375.70,377.19,372.77,375.14,378.51,377.18,379.89,383.37,383.67,377.53,373.63,373.61,370.70,370.11,371.86,376.25,377.15,377.63,375.34,371.52,372.15,372.74,374.67,377.83,381.19,380.66,376.34,371.31,L8
2023-03-01 20:19:31+00:00,,358.81,381.90,401.50,383.71,373.93,372.63,364.86,355.45,354.64,352.82,354.00,356.93,361.20,360.78,365.34,369.78,366.45,374.64,370.09,365.11,359.32,354.77,353.71,359.29,358.43,357.67,359.83,365.88,369.30,367.92,370.31,367.71,366.54,372.86,371.13,371.05,369.10,365.81,363.68,368.54,369.49,370.20,376.46,372.15,372.13,374.86,372.50,374.64,374.35,374.68,371.24,372.11,371.16,373.04,368.86,369.42,358.67,358.97,362.67,355.40,351.98,354.35,354.97,359.75,365.84,371.70,376.30,374.19,369.29,367.53,374.43,377.47,376.66,374.71,374.29,372.58,364.22,367.86,363.63,365.25,379.41,369.95,368.85,370.39,376.05,379.49,379.91,375.57,375.25,371.72,371.26,372.26,379.58,380.27,377.71,373.26,374.87,375.49,376.91,372.73,374.79,377.35,376.81,379.50,381.62,383.67,377.53,373.63,373.61,370.95,369.98,370.35,374.29,376.62,376.96,375.11,370.35,370.05,371.05,374.67,377.83,381.19,380.66,376.34,370.07,L7
2023-03-13 22:11:47+00:00,,378.77,393.10,409.33,392.79,375.52,375.29,363.16,358.44,355.68,354.24,352.84,355.55,363.85,362.36,367.33,371.62,368.61,378.22,372.37,367.09,360.59,354.36,351.48,359.75,360.85,362.80,362.61,369.09,373.09,369.17,372.45,369.53,368.39,372.59,370.31,370.56,370.87,370.80,366.57,370.52,371.01,372.94,379.39,372.75,374.32,376.10,372.87,375.90,374.37,375.96,372.64,373.13,372.87,374.01,371.28,371.54,359.29,359.88,362.17,355.50,349.82,356.37,358.04,365.37,369.72,373.14,378.14,375.52,369.92,370.75,378.44,380.47,377.79,376.81,377.66,373.88,368.60,373.28,369.74,367.20,382.58,373.29,373.46,374.54,377.79,381.07,382.37,376.57,378.25,376.91,373.73,374.22,382.18,384.37,382.19,379.30,376.72,378.24,378.89,376.19,377.33,378.33,380.21,382.81,383.82,385.85,381.75,377.91,376.99,373.67,372.24,371.21,375.22,378.29,376.59,373.56,372.27,371.29,373.98,378.38,381.08,386.41,385.44,380.63,374.36,L8
2023-03-18 20:14:51+00:00,,378.77,393.10,409.33,392.79,375.90,372.17,362.16,356.89,355.42,354.51,352.54,355.98,364.37,363.85,368.74,371.05,369.03,378.07,373.96,367.43,361.94,358.27,354.20,361.08,361.44,364.42,365.42,369.36,372.97,370.71,374.80,371.42,369.61,375.40,371.09,371.05,370.74,372.35,368.45,372.70,372.06,374.19,379.91,374.26,375.38,377.46,372.87,377.05,375.56,377.17,374.26,374.76,374.06,374.87,373.10,371.79,360.69,360.98,364.22,357.22,351.67,355.78,359.21,366.78,372.09,373.54,378.76,377.11,371.27,372.08,380.41,382.37,379.14,378.19,378.81,375.36,370.21,374.00,371.01,370.31,382.04,375.15,374.57,376.17,379.59,381.76,382.13,376.62,378.29,378.75,375.43,374.65,381.66,385.10,384.41,381.34,376.90,378.73,380.34,376.45,378.00,378.53,380.93,384.73,384.09,386.27,382.71,379.01,378.76,375.73,373.69,371.11,376.60,378.81,376.65,374.37,373.40,373.44,375.37,379.66,382.16,387.14,385.01,380.47,374.24,L7
2023-04-09 20:13:47+00:00,,378.77,393.10,409.33,392.79,375.90,372.17,362.16,356.89,355.36,354.51,352.54,356.25,364.70,364.64,368.74,369.14,367.57,377.25,373.96,367.94,361.94,364.08,359.76,361.23,361.31,366.09,367.29,371.92,373.25,371.72,377.32,372.54,371.71,377.18,371.91,371.72,371.01,373.08,370.88,374.95,372.61,375.22,380.87,375.05,375.63,378.21,374.31,377.64,377.40,377.07,375.32,375.66,374.19,375.07,375.38,374.20,361.61,361.95,364.97,360.38,350.09,355.86,359.71,369.59,373.38,375.00,379.61,379.73,371.78,373.27,383.64,383.83,381.04,381.18,380.66,374.72,371.10,377.56,372.90,371.80,382.88,379.29,377.67,378.18,380.54,382.77,382.19,379.49,380.96,380.84,377.61,375.17,381.75,385.83,387.96,383.50,378.31,379.91,382.50,378.12,379.01,379.63,383.18,387.01,384.73,386.41,383.91,379.65,382.82,377.34,375.84,371.76,378.48,380.30,376.76,375.29,374.57,375.10,376.37,380.56,383.25,391.23,388.63,384.51,377.29,L7
2023-05-16 22:11:04+00:00,,378.77,393.10,409.33,392.79,375.90,372.17,362.16,356.89,355.36,354.51,352.54,356.25,364.70,364.64,368.74,369.14,367.57,377.25,373.96,367.94,361.94,364.08,359.76,361.23,361.31,366.09,367.29,371.92,373.25,371.72,374.20,369.40,371.78,375.41,370.54,370.69,371.40,371.64,369.28,373.22,369.68,373.14,377.45,372.46,375.01,375.34,374.73,376.76,376.91,375.00,375.63,375.66,376.33,372.87,374.37,370.87,361.61,361.10,362.25,357.50,347.40,353.23,360.31,367.63,371.92,375.07,378.11,379.12,372.30,374.97,381.83,381.25,380.88,381.20,379.35,374.55,373.23,374.48,370.61,370.81,378.89,378.11,375.51,377.15,380.21,381.48,379.51,379.67,379.67,378.44,376.11,374.09,379.29,383.87,386.44,382.62,376.93,377.93,381.18,377.18,378.00,378.71,382.80,386.55,383.22,384.72,383.58,379.87,384.12,377.61,375.70,371.79,378.33,379.96,376.70,374.92,374.35,373.98,376.56,379.84,383.09,391.77,386.86,381.98,375.38,L8
2023-05-18 20:05:32+00:00,,378.77,393.10,406.48,392.79,375.90,372.17,358.23,356.89,355.36,354.51,352.54,356.25,364.70,364.64,368.74,369.14,367.57,377.25,373.96,367.94,361.94,364.08,359.76,361.23,361.31,366.09,367.29,371.92,373.25,371.72,371.25,369.40,371.78,375.41,370.54,369.54,371.40,371.64,369.28,373.22,369.68,373.14,377.45,372.46,375.01,375.34,374.73,375.99,376.91,375.00,375.63,375.66,376.33,372.87,374.37,367.42,361.61,360.39,362.34,355.60,347.40,353.23,360.31,367.63,371.92,372.95,378.11,377.11,372.30,374.97,381.51,381.25,379.20,379.91,379.35,374.55,373.23,374.48,370.61,370.81,378.89,378.11,375.51,377.15,380.21,381.48,379.51,377.63,379.67,378.44,376.11,374.09,379.29,383.87,386.44,382.62,376.93,377.93,379.36,376.66,377.50,378.71,382.80,386.55,383.22,383.32,383.58,379.87,381.28,377.61,375.70,371.79,378.33,379.96,376.70,374.92,374.35,373.98,376.56,379.84,383.09,391.77,386.86,381.98,375.38,L7
2023-05-24 22:11:17+00:00,,384.64,396.54,409.11,391.91,374.68,371.39,359.31,356.42,355.95,353.39,352.64,356.47,365.10,364.84,367.20,369.93,368.11,377.01,371.97,368.16,362.44,364.33,360.57,361.11,361.42,365.54,366.49,369.81,372.96,370.31,371.50,369.74,371.24,374.77,370.00,370.03,371.36,371.58,369.18,373.61,370.27,372.64,377.40,372.67,375.48,375.25,374.46,376.38,377.63,375.57,375.67,375.97,375.53,373.29,373.11,368.05,361.31,361.06,362.23,355.90,347.00,353.56,359.70,367.29,372.06,373.11,379.01,376.55,373.75,375.01,381.37,381.60,379.24,379.69,379.88,375.08,373.31,373.88,370.72,371.43,378.71,376.60,375.55,377.31,380.04,382.04,379.96,378.62,379.88,378.32,375.53,373.62,379.57,383.87,385.84,381.77,376.97,378.28,379.80,377.56,378.03,378.85,383.80,386.84,383.22,382.92,383.37,380.11,382.40,377.64,375.69,372.87,379.15,381.01,377.58,374.96,374.80,374.08,376.66,380.45,383.26,390.75,386.47,382.28,375.58,L9
2023-06-09 20:02:35+00:00,,382.49,391.27,409.11,391.91,374.68,371.39,359.31,356.42,355.95,353.39,352.64,356.47,365.10,364.84,367.20,369.93,368.11,377.01,371.97,362.34,362.44,364.33,360.57,361.11,361.42,365.54,366.49,369.81,372.96,370.31,371.50,369.74,371.24,374.77,370.00,370.03,371.36,371.58,369.18,373.61,370.27,372.64,377.40,372.67,375.48,375.25,374.46,376.38,377.63,375.57,375.67,375.97,375.53,373.29,373.11,368.05,361.31,361.06,362.23,355.90,347.00,353.56,359.70,367.29,372.06,373.11,379.01,376.55,373.75,375.01,381.37,381.60,379.24,379.69,379.88,375.08,373.31,373.88,370.72,371.43,378.71,376.60,375.55,377.31,380.04,382.04,379.96,378.62,379.88,378.32,375.53,373.62,379.57,383.87,385.84,381.77,376.97,378.28,379.80,377.56,378.03,378.85,383.80,386.84,383.22,382.92,383.37,380.11,382.40,377.64,375.69,372.87,379.15,381.01,377.58,374.96,374.80,374.08,376.66,380.45,383.26,390.75,386.47,382.28,375.58,L7
2023-06-09 22:11:12+00:00,,384.49,391.99,407.57,388.78,373.44,368.13,357.88,355.53,354.83,352.15,352.04,356.38,363.29,364.54,365.29,368.75,366.02,374.27,369.90,361.57,362.64,362.76,359.93,360.63,360.78,364.48,364.44,367.34,370.88,368.56,369.67,369.47,370.32,373.04,368.94,369.86,371.09,370.81,368.67,372.01,370.14,371.28,376.36,372.41,375.43,375.08,373.29,376.14,376.80,375.75,374.76,376.02,373.93,373.18,371.80,368.01,360.81,360.85,361.94,355.19,346.27,353.42,359.28,366.67,371.34,372.71,378.49,376.09,373.64,374.22,380.59,381.56,378.87,378.90,379.34,375.16,372.68,372.99,370.15,371.41,378.58,375.80,374.72,376.68,379.36,381.60,380.05,378.83,379.15,377.23,375.18,373.54,379.76,383.25,384.93,380.85,376.74,378.42,379.69,377.24,378.11,378.55,382.70,386.25,382.01,382.08,382.03,379.62,381.46,377.29,374.09,371.59,377.63,380.51,376.73,374.07,374.17,374.09,376.52,379.76,382.21,389.30,385.66,381.32,374.77,L9
2023-07-11 22:11:24+00:00,,384.49,391.99,407.57,388.78,373.44,368.13,357.88,355.53,356.16,353.52,353.10,356.93,364.72,366.92,366.31,369.48,366.93,374.13,370.54,363.48,364.39,364.12,360.04,361.41,361.50,365.56,365.17,368.33,371.72,369.50,369.71,370.82,370.52,373.03,369.68,371.10,372.65,370.85,370.68,372.11,370.89,371.15,376.36,375.89,375.70,375.01,373.10,375.64,376.90,376.86,375.09,377.20,374.53,372.96,371.88,367.95,363.18,361.65,362.82,354.71,346.36,353.30,359.51,367.64,372.50,373.43,379.00,377.20,373.66,375.24,381.97,381.55,379.56,379.91,379.87,377.48,374.50,373.76,371.25,373.47,380.62,378.20,376.72,379.12,380.88,383.34,381.43,380.20,379.98,376.81,375.43,375.61,382.18,385.55,386.17,382.49,378.94,380.82,381.82,378.72,379.47,379.75,383.59,386.79,383.20,383.18,383.14,380.50,382.43,378.15,376.74,372.75,377.94,381.36,377.21,374.96,375.40,375.16,376.91,380.84,382.81,389.25,386.29,381.14,375.72,L9
2023-07-27 22:11:26+00:00,,384.49,393.92,406.10,389.92,373.68,368.13,357.88,356.42,357.20,354.47,353.73,356.79,365.86,366.96,367.38,369.60,367.47,372.81,369.71,364.85,364.08,364.29,359.68,361.21,361.07,364.73,365.36,369.07,371.19,368.97,369.45,370.12,369.41,373.77,371.71,372.42,373.54,372.29,373.10,374.73,371.12,370.77,375.85,375.37,375.66,374.55,373.69,375.53,378.27,379.32,376.56,378.47,376.03,373.11,372.34,367.50,363.90,361.52,362.83,355.79,346.73,353.76,361.00,370.48,374.86,374.69,380.47,378.27,374.11,376.14,382.80,381.51,380.33,381.50,380.35,379.78,376.73,375.00,373.37,377.23,381.95,378.56,377.18,381.70,382.30,383.69,383.20,381.76,380.63,377.43,375.72,376.78,383.68,387.00,386.88,383.60,380.41,382.59,383.60,380.86,381.47,381.22,384.98,387.06,384.14,385.05,385.24,382.01,383.03,378.78,377.19,373.75,378.98,383.25,378.79,376.27,377.03,376.57,378.55,382.70,385.05,389.69,387.83,382.77,376.08,L9
2023-07-28 19:58:33+00:00,,384.49,393.33,406.10,389.92,373.68,368.13,357.88,356.42,357.20,354.47,353.73,356.79,365.86,366.96,367.38,369.60,367.47,372.81,369.71,364.85,364.08,364.29,359.68,361.21,361.07,364.73,365.36,369.07,371.19,368.97,369.45,370.12,369.41,373.77,371.71,372.42,373.54,372.29,373.10,374.73,371.12,370.77,375.85,375.37,375.66,374.55,373.69,375.53,378.27,379.32,376.56,378.47,376.03,373.11,372.34,367.50,363.90,361.52,362.83,355.79,346.73,353.76,361.00,370.48,374.86,374.69,380.47,378.27,374.11,376.14,382.80,381.51,380.33,381.50,380.35,379.78,376.73,372.39,373.37,377.23,381.95,378.56,377.18,381.70,382.30,383.69,383.20,381.76,380.63,377.43,375.72,376.78,383.68,387.00,386.88,383.60,380.41,382.59,383.60,380.86,381.47,381.22,384.98,387.06,384.14,385.05,385.24,382.01,383.03,378.78,377.19,373.75,378.98,383.25,378.79,376.27,377.03,376.57,378.55,382.70,385.05,389.69,387.83,382.77,376.08,L7
