dates,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,satname
2013-05-20 22:13:50+00:00,,,449.31,416.69,393.44,380.52,373.59,372.50,365.86,359.99,359.65,365.59,366.81,371.93,371.02,369.92,376.13,384.89,383.01,378.10,373.58,374.35,369.15,369.93,370.15,375.85,373.52,369.33,375.00,374.91,380.05,382.92,380.81,381.39,379.71,382.33,382.18,382.74,380.06,377.55,385.63,382.12,379.43,374.33,389.12,385.78,391.44,393.31,384.63,380.78,382.43,387.45,383.07,385.63,380.43,378.12,379.97,376.75,381.87,379.00,369.82,363.66,368.58,362.12,371.21,368.95,375.65,380.06,378.94,369.20,378.03,384.93,384.74,381.26,384.76,386.52,386.54,375.67,376.44,367.75,374.53,381.90,383.87,377.85,377.71,381.88,393.90,391.31,381.77,383.93,379.00,373.97,368.01,376.86,384.59,390.98,386.12,376.84,378.12,379.38,380.60,383.96,380.59,381.05,384.22,383.50,380.28,380.71,391.59,389.11,380.50,384.14,383.05,379.18,384.74,377.98,379.64,377.09,378.63,383.85,391.19,388.72,386.88,373.40,367.78,368.75,L8
2013-05-28 22:07:35+00:00,,433.64,423.82,413.62,387.98,362.59,354.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.12,373.68,374.01,361.69,354.15,370.80,370.62,373.71,,,391.78,387.43,378.08,383.97,374.27,,,370.17,355.60,356.36,369.78,,,,,325.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.40,368.74,374.26,374.06,,380.47,378.98,373.06,375.93,376.30,380.04,385.76,386.70,384.75,384.79,383.78,379.26,374.52,,,,382.74,379.11,380.14,377.72,378.06,377.95,384.50,385.97,385.32,,,,L7
2013-06-05 22:13:51+00:00,,,,,,,,,339.86,342.17,346.36,344.15,346.88,353.36,350.97,353.10,355.06,360.13,363.39,357.15,354.27,356.78,349.92,353.27,351.67,355.57,357.93,356.51,361.59,361.38,365.52,364.95,368.36,370.60,370.24,369.67,367.02,367.93,365.93,368.06,367.71,370.62,371.77,368.84,371.39,370.23,367.35,372.91,370.77,368.41,369.63,372.04,365.55,369.52,364.61,369.25,360.98,368.45,363.32,365.50,360.68,354.09,355.56,355.84,356.35,361.23,362.76,373.49,368.65,364.91,368.82,376.68,374.97,373.13,375.72,375.35,368.25,364.77,360.92,359.76,362.39,366.65,370.09,365.06,363.72,367.45,372.74,372.17,367.49,366.84,360.59,361.55,361.13,366.86,373.66,375.14,373.06,366.47,363.60,359.76,358.97,361.58,369.69,366.51,370.89,369.47,367.16,366.91,371.71,372.69,370.52,360.21,361.79,363.42,368.56,365.52,366.42,366.04,363.98,368.19,371.39,369.83,371.35,367.41,347.94,355.88,L8
2013-07-07 22:13:48+00:00,,,,,,,,,360.74,354.68,357.29,358.44,359.12,365.37,365.33,367.17,370.21,373.29,375.22,373.21,368.92,369.37,368.11,365.88,370.65,368.69,373.11,373.19,373.15,374.51,373.26,376.21,379.87,384.27,382.16,379.63,378.55,385.61,381.45,378.85,379.40,382.13,383.33,381.17,388.28,383.28,383.92,385.31,383.65,385.68,385.24,384.79,380.49,380.94,379.95,380.45,374.24,377.81,373.17,376.98,371.54,364.88,369.13,366.61,371.27,374.41,377.09,384.26,383.35,381.10,385.17,389.42,384.27,386.58,388.22,391.04,382.79,377.19,376.64,374.39,374.47,377.37,380.84,378.63,381.54,383.94,388.63,381.60,378.41,379.67,378.83,371.55,374.34,380.34,387.68,389.53,381.07,377.20,376.59,378.39,377.84,381.27,377.65,386.63,387.58,384.32,380.26,383.18,385.94,387.90,381.81,377.89,376.85,381.10,383.66,383.04,375.76,382.09,379.21,380.44,384.75,386.44,385.01,382.09,368.03,377.49,L8
2013-07-15 22:07:11+00:00,,,,,,,,,,,,351.67,359.10,364.19,365.86,367.42,371.79,374.05,376.33,370.95,370.23,,,361.82,367.82,366.40,369.90,369.28,369.61,373.19,372.08,374.03,375.89,,,378.59,374.84,376.19,377.15,375.67,373.75,381.54,381.05,378.77,383.86,385.21,,,386.59,386.54,384.99,384.76,376.53,380.22,383.25,380.74,377.68,376.11,,,368.34,361.98,361.84,365.89,370.07,373.47,379.61,384.10,380.33,381.42,387.79,,,386.01,388.10,390.16,383.98,380.76,376.23,376.01,380.50,383.97,384.17,381.99,380.21,,391.22,387.78,384.25,383.75,381.57,375.16,377.64,381.94,392.98,389.12,386.17,382.41,,,383.80,382.06,380.51,383.06,388.86,386.86,384.73,383.82,391.04,388.77,381.04,378.41,,,,378.43,375.46,380.74,373.37,378.61,388.12,391.82,388.91,379.41,,,L7
2013-09-01 22:07:18+00:00,,,,,,,,,330.38,334.35,330.71,337.51,343.14,350.57,344.99,342.93,346.07,350.26,,,342.14,332.32,333.41,339.25,344.91,338.60,337.99,345.84,353.08,358.57,,,362.49,363.29,367.09,364.44,362.40,365.08,366.50,365.35,366.56,365.74,368.75,,,366.47,362.92,370.03,367.70,364.97,372.34,373.08,365.88,367.48,364.65,,,360.90,354.84,357.14,353.96,352.04,351.45,354.72,356.50,357.75,363.53,369.00,,,365.88,366.56,370.42,367.55,364.95,367.95,371.80,365.82,363.27,357.69,359.59,,,365.13,358.47,359.37,364.05,366.69,364.52,365.23,361.12,359.48,361.44,365.55,,,,360.97,363.80,359.91,357.45,357.70,362.70,366.58,368.21,366.16,367.25,362.17,,,,354.26,354.09,359.35,362.14,363.93,361.10,362.03,364.93,362.89,366.24,361.58,362.17,,,384.18,L7
2013-09-17 22:07:29+00:00,,,,,,,338.74,333.47,327.65,320.46,329.15,328.27,332.26,335.32,334.89,336.05,,,344.60,341.28,340.16,340.08,335.91,333.51,336.05,333.38,333.78,334.80,,,354.72,350.32,349.69,348.87,353.53,353.14,353.41,350.15,346.35,347.10,,,356.37,353.15,353.25,354.25,347.85,357.58,356.60,348.88,352.91,350.36,348.83,,,345.71,346.21,345.64,344.09,341.00,337.09,341.93,337.28,336.17,337.06,334.56,,,353.43,349.42,349.98,352.50,358.91,349.07,353.82,352.01,349.64,,,,,,,,,,,,,343.18,341.02,341.56,,,359.93,350.19,346.58,351.95,344.18,341.78,339.90,339.83,344.10,346.76,348.55,346.64,,,359.13,352.22,346.49,339.34,337.43,340.80,346.13,347.84,341.14,340.33,345.79,340.93,,,,,,,L7
2013-10-19 22:07:51+00:00,,416.09,413.29,408.94,375.04,362.39,359.87,351.49,349.32,343.73,349.07,,355.87,364.71,361.89,361.86,368.73,368.57,373.29,370.46,367.54,363.33,361.42,,,363.48,366.99,366.01,371.23,373.81,373.28,373.79,370.68,374.09,377.84,,,380.76,377.81,373.86,375.36,374.10,373.02,375.88,376.20,383.54,381.84,,,,377.66,379.06,377.37,378.09,374.37,370.21,373.52,363.80,366.68,363.46,,,368.61,367.49,364.17,375.70,375.67,380.35,374.00,378.20,376.59,377.03,377.81,,,,382.38,378.98,369.23,371.04,375.17,372.89,370.49,364.61,369.30,374.55,,,376.17,370.33,373.48,371.24,370.86,372.74,372.49,371.92,373.18,376.64,376.28,370.96,,,387.85,377.56,384.42,383.85,382.22,379.82,373.64,370.53,368.99,364.65,365.00,371.92,,,371.27,373.03,375.37,376.30,375.37,373.41,376.12,,,,L7
2013-12-14 22:13:21+00:00,,418.85,411.41,429.83,401.87,370.56,370.54,368.80,360.81,361.08,366.55,367.88,371.28,378.50,379.34,380.47,387.45,391.64,394.42,385.10,382.21,382.47,377.87,384.95,383.36,388.21,382.94,380.88,385.15,388.50,391.59,389.96,393.60,394.67,387.46,387.21,389.68,388.41,385.35,386.51,384.41,385.98,386.55,383.80,392.37,384.94,394.38,395.48,403.83,385.80,389.62,390.18,399.99,394.27,394.86,389.44,383.82,386.84,386.05,384.24,374.73,378.15,384.66,367.32,375.40,372.18,385.85,389.09,387.09,377.31,380.35,385.67,383.26,382.01,384.14,389.93,387.21,380.80,382.44,380.89,379.73,381.81,378.29,375.25,376.39,395.57,402.65,388.40,377.70,378.01,376.48,374.79,369.67,374.29,383.22,386.97,384.07,377.05,376.98,378.96,377.11,377.49,376.88,380.90,381.63,375.31,376.87,378.85,376.92,379.36,375.64,370.83,370.64,374.70,377.08,376.36,375.72,374.27,377.61,371.36,375.44,376.62,364.50,366.49,,347.76,L8
2014-01-31 22:12:52+00:00,,,,,,,,,,347.99,346.26,353.72,358.41,356.10,363.85,361.31,374.72,364.81,375.86,368.36,373.62,367.66,360.69,368.50,365.15,366.46,364.39,364.56,362.31,367.72,366.31,373.12,376.31,371.01,369.47,367.43,375.44,373.43,370.55,364.74,362.00,374.78,367.38,381.72,376.75,381.10,386.56,375.18,381.39,381.38,382.23,372.74,381.07,372.78,379.85,366.26,375.07,364.84,369.19,363.34,353.51,359.09,356.38,353.84,355.16,359.80,373.31,367.26,374.30,373.65,373.03,374.42,381.05,375.01,379.60,382.46,386.69,373.19,371.62,361.92,368.04,370.01,369.61,372.64,376.50,381.91,384.37,384.01,373.41,373.18,374.95,372.87,373.08,377.57,378.37,378.18,378.88,381.06,379.28,377.93,377.18,377.12,378.46,378.08,380.92,384.88,383.70,382.95,380.69,373.11,374.52,369.27,372.01,376.53,378.53,372.04,373.43,372.19,373.02,372.95,377.75,374.64,374.50,374.37,380.30,353.53,L8
2014-04-05 22:11:58+00:00,,,,,,,,362.10,353.28,355.59,344.18,351.86,360.03,367.51,370.97,365.56,376.76,375.35,379.43,375.14,374.69,368.78,366.88,366.69,367.05,365.38,364.48,375.62,364.86,379.51,378.78,378.89,376.78,377.86,385.36,380.05,379.78,374.85,374.53,370.52,379.73,375.57,374.16,381.07,376.64,386.29,383.33,382.38,381.22,384.20,379.64,377.59,379.10,373.83,378.92,371.23,379.33,372.04,374.73,364.05,368.95,368.03,361.52,374.46,368.68,380.22,374.75,384.30,377.48,385.20,380.69,380.01,383.85,390.29,379.86,381.12,385.39,374.21,372.82,375.33,381.52,386.47,382.12,379.04,388.43,394.03,391.08,384.57,389.04,383.51,377.75,377.86,378.98,382.01,386.45,383.00,378.49,380.71,379.91,381.25,373.76,372.37,375.61,383.83,385.14,386.03,387.56,369.91,383.81,379.51,376.40,379.41,380.52,382.68,381.13,378.52,378.07,378.80,381.69,381.07,378.11,368.05,375.38,383.89,396.43,384.01,L8
2014-05-15 22:09:08+00:00,,,,406.88,384.89,366.70,366.97,356.56,350.46,348.79,349.42,347.04,,,,367.73,369.04,373.14,373.28,371.89,368.02,363.50,359.51,360.29,361.11,,,368.40,368.77,373.13,373.75,374.54,374.40,377.79,370.67,378.22,373.17,,,376.83,374.89,374.99,373.38,377.72,382.45,383.69,380.21,381.74,378.71,378.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.18,377.28,383.32,380.71,382.71,379.05,376.56,,,374.57,375.04,379.12,382.83,377.86,379.15,377.33,377.58,372.80,369.99,372.66,,,,,,,,385.02,382.45,372.35,370.70,367.72,,,,,,,,,,,,,L7
2014-05-31 22:09:12+00:00,391.29,401.52,408.99,410.55,381.32,361.52,349.68,,,343.71,344.32,346.21,346.31,362.87,357.63,363.34,361.70,360.77,367.65,,,355.78,361.39,359.60,361.78,360.67,361.28,363.43,359.32,360.02,360.27,,,369.74,370.15,371.07,369.73,369.08,366.74,360.23,360.16,370.08,367.12,,,,384.00,371.81,378.53,376.54,373.69,371.17,372.60,370.40,373.09,364.66,,,370.40,363.09,359.56,358.35,358.62,361.08,366.09,374.58,374.99,377.69,372.38,,,379.82,377.91,384.05,382.77,383.76,382.17,378.79,373.66,375.62,375.26,376.77,,,386.62,384.69,383.50,383.35,377.64,373.67,376.31,372.14,372.98,372.77,376.52,,,,373.07,375.80,372.23,372.34,371.45,374.03,380.57,384.27,382.68,383.18,384.96,376.30,,,375.66,376.95,376.28,372.46,370.60,372.75,373.84,375.65,373.75,372.95,374.47,380.68,,,L7
2014-09-20 22:09:32+00:00,,,,,,,,,,325.18,,,,325.53,326.63,346.13,328.48,337.63,339.02,328.90,336.55,324.84,324.75,,,301.47,330.11,332.56,349.26,356.47,344.45,340.41,346.37,353.77,345.26,,,344.00,345.09,347.04,344.22,342.17,349.51,346.31,351.13,357.97,347.21,343.23,,,370.30,350.25,347.94,343.62,351.31,349.55,338.01,343.82,344.42,348.62,,,331.41,338.07,335.08,331.91,341.03,348.76,348.56,350.41,347.53,352.28,354.49,,,,354.10,355.48,,,,,,,,,,,,,,345.45,357.18,357.44,364.29,357.75,351.75,345.93,352.53,352.60,,,,358.00,364.72,363.74,373.04,371.48,377.56,374.04,,,,,,,,,,361.51,343.29,338.98,353.35,360.50,377.08,,L7
2014-12-25 22:10:20+00:00,,,365.38,373.54,358.39,343.93,334.98,,,322.94,320.82,324.33,331.58,333.96,332.35,339.47,338.11,333.18,333.88,,,332.97,330.45,336.81,335.85,321.96,328.32,,,325.00,322.63,,,347.83,345.33,349.79,346.26,347.25,344.74,335.39,337.09,344.76,341.72,,,358.67,365.51,350.27,354.23,366.46,351.27,352.06,353.58,348.00,347.40,339.79,,,341.08,340.86,338.49,335.16,335.41,339.82,337.33,342.89,345.34,345.87,,,,356.73,357.87,364.03,367.39,371.09,363.96,358.91,349.93,346.23,347.29,351.83,,,365.03,367.38,367.92,356.22,361.72,362.37,354.88,347.07,351.18,354.19,353.35,,,,355.64,358.30,358.07,355.51,358.46,365.50,364.99,368.57,363.39,359.50,359.74,353.39,,,360.29,362.81,359.69,357.57,356.68,357.75,351.10,351.99,352.33,358.16,360.12,,,,L7
2015-01-26 22:10:26+00:00,,,,,,,,,346.23,344.76,,,336.76,352.12,345.12,347.50,357.32,352.09,361.52,352.79,349.84,346.66,,,347.12,346.75,349.28,351.28,351.05,358.98,361.00,366.29,365.27,362.51,,,362.46,357.84,355.20,353.00,352.59,362.33,362.45,366.55,362.92,369.11,372.71,,,365.94,362.03,368.51,365.41,361.32,361.25,360.69,365.25,357.03,356.95,351.46,,,349.12,355.92,355.51,356.07,363.49,363.89,363.94,365.86,368.92,369.96,,,375.51,371.96,371.37,365.92,363.62,361.07,361.76,368.02,364.16,363.93,368.81,372.92,,,369.48,368.99,371.61,364.85,366.70,374.31,378.05,384.65,375.79,379.22,378.15,,,377.58,371.27,378.56,378.73,378.63,375.09,379.63,376.45,372.29,369.15,366.81,368.04,,,,367.64,371.07,366.23,364.07,368.79,376.42,375.40,374.03,380.17,372.87,L7
2015-02-27 22:10:40+00:00,,,399.10,358.46,,347.45,354.42,350.99,344.34,,,341.07,344.47,354.24,351.88,354.81,358.60,358.96,359.51,357.84,352.66,,,352.61,351.16,353.54,349.35,357.85,358.80,363.84,366.18,369.49,367.38,,,,363.87,365.05,356.49,365.42,365.74,363.89,373.02,364.69,368.29,369.83,,,370.99,368.66,377.35,372.82,365.96,371.25,369.15,372.22,361.88,364.93,,,,356.86,362.75,359.80,355.82,367.63,367.08,375.60,369.92,369.80,376.33,,,384.09,379.35,377.37,375.56,377.81,375.89,370.10,371.72,383.60,376.22,374.05,372.32,,,392.67,381.09,379.20,378.05,375.84,375.43,376.77,385.25,382.00,377.39,372.21,,,,383.92,380.91,381.94,382.09,376.90,371.87,374.65,375.62,371.80,370.39,361.53,,,,373.21,365.54,365.06,370.06,372.38,380.99,380.94,378.18,383.50,384.23,365.90,L7
2015-03-31 22:10:52+00:00,353.75,,396.23,347.46,,351.17,343.53,350.46,339.64,338.67,339.05,,,355.53,350.45,349.96,356.70,356.90,353.70,356.82,351.54,351.36,345.75,,,346.70,354.33,353.22,355.43,360.63,365.35,362.30,361.72,354.79,366.73,,,363.47,359.71,365.85,361.54,360.42,368.21,364.66,370.27,369.45,360.42,371.91,,,371.29,373.45,361.15,367.51,363.31,363.81,360.92,358.89,355.14,359.16,,,,356.89,357.58,362.61,364.48,370.49,370.46,367.39,367.84,378.10,374.43,374.21,,,368.70,370.78,365.37,361.70,372.98,369.12,370.84,372.31,369.38,379.21,375.63,,,368.99,370.63,378.12,383.62,383.68,388.33,387.26,385.10,389.50,377.12,373.96,383.64,,,385.29,380.37,378.20,381.63,379.16,377.61,379.28,378.46,368.78,367.60,363.55,376.64,,,373.76,377.46,380.00,372.93,370.62,375.42,375.17,378.06,371.02,L7
2015-04-24 22:11:08+00:00,,,,,,,,347.71,350.62,336.43,339.52,349.04,355.74,350.63,354.79,351.09,357.01,365.22,351.38,370.70,352.93,359.85,359.03,359.56,360.46,355.84,357.52,357.33,355.89,355.45,369.70,369.38,366.51,363.28,360.31,368.74,367.13,368.97,363.74,362.69,360.15,365.79,363.97,368.79,373.88,367.43,379.84,366.55,379.22,376.14,378.37,370.43,378.36,368.52,375.45,365.81,367.61,362.83,356.34,361.14,355.87,365.49,357.93,371.56,364.81,370.06,372.59,370.90,378.35,383.96,392.06,381.16,384.78,384.97,383.45,378.83,382.88,381.48,369.56,373.31,376.23,381.92,372.68,375.36,375.98,381.06,376.53,381.02,380.55,371.97,374.58,376.86,380.90,383.26,386.65,383.51,378.63,382.67,380.87,380.04,383.96,382.85,378.32,379.61,381.80,385.91,384.37,379.90,382.37,380.44,374.55,376.55,375.07,373.69,380.07,374.32,376.64,375.26,379.73,380.16,377.80,381.10,377.93,373.92,385.65,363.94,L8
2015-05-02 22:11:08+00:00,532.09,,,342.98,356.26,347.86,336.31,342.21,340.11,341.85,335.08,342.77,,,351.11,353.03,354.32,359.80,354.84,355.83,353.75,351.57,349.23,348.90,,,355.46,360.47,355.71,363.57,364.53,362.95,364.70,357.53,368.84,369.10,366.21,,361.40,366.72,365.06,359.32,369.05,367.35,370.81,369.20,365.04,370.98,369.65,,,374.24,369.64,372.40,365.15,360.86,358.69,356.46,355.23,356.54,355.05,356.45,,,361.57,365.92,368.90,372.19,369.22,368.89,375.02,380.96,380.47,378.42,380.04,,,373.14,369.34,364.48,370.26,376.17,374.73,368.21,368.40,377.11,375.74,373.20,,,,371.36,372.41,376.71,385.73,388.50,384.31,384.31,386.97,384.35,383.37,379.51,,,389.82,381.66,379.80,371.31,377.39,377.56,374.36,371.10,370.40,373.32,377.49,373.71,,,384.44,374.76,374.97,375.93,370.21,371.68,379.79,364.61,L7
2015-05-10 22:10:52+00:00,,,,,,,,,,,341.25,351.14,356.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.78,379.87,381.46,378.60,384.67,376.76,382.11,377.99,378.84,375.52,369.85,372.83,358.57,367.81,358.60,365.73,364.43,361.62,370.02,368.37,378.71,371.89,385.90,375.45,384.81,382.91,388.64,380.93,387.05,390.13,383.68,382.36,386.48,376.36,373.19,380.38,385.81,384.39,374.99,384.66,387.33,390.01,383.06,383.59,381.74,379.89,379.56,382.55,388.25,385.74,392.78,384.73,389.98,385.85,388.29,390.19,387.83,384.58,390.19,390.07,391.74,388.29,387.41,386.07,386.93,381.48,379.81,381.59,387.59,385.60,382.47,379.32,381.35,381.74,384.32,386.04,383.08,375.21,381.66,387.56,375.22,L8
2015-07-21 22:11:34+00:00,,,,,,,,,,357.76,351.38,,,,,,,,,,,,,370.08,365.00,370.08,372.16,371.71,371.68,379.24,376.03,374.78,,,373.35,381.87,376.53,373.37,378.44,371.90,370.32,371.94,375.13,378.35,,,387.95,386.51,386.72,392.93,391.39,393.12,386.95,391.27,384.12,388.78,380.32,,,372.74,373.73,375.69,371.94,375.76,381.51,393.72,386.61,389.39,389.84,,,,389.51,393.91,398.08,387.96,391.13,390.60,392.10,376.16,379.62,387.04,383.63,,,400.16,392.77,389.72,386.08,384.63,386.68,385.51,387.62,392.31,396.81,395.84,,,,394.88,398.55,397.46,395.13,399.65,400.44,401.64,394.17,391.59,396.02,388.82,381.38,,,392.21,389.09,388.96,388.56,387.55,387.16,384.20,384.73,382.75,378.86,379.52,,,L7
2015-07-29 22:11:25+00:00,565.03,,393.82,,363.08,385.78,357.31,343.05,353.99,350.76,350.63,355.73,349.45,357.53,358.86,359.92,355.89,371.08,367.68,368.90,360.89,356.85,352.86,351.35,359.81,364.94,373.20,365.72,373.52,369.67,372.01,376.40,373.49,377.35,371.37,372.75,368.80,365.63,371.76,371.38,370.43,360.24,374.59,372.56,384.53,374.04,369.36,381.61,397.14,378.30,387.79,387.79,386.07,380.09,379.52,376.39,374.10,381.22,375.91,385.85,376.74,371.13,372.35,376.95,379.20,387.21,389.88,399.81,394.23,387.23,393.93,396.49,397.78,395.59,393.68,389.61,387.50,388.16,381.25,370.09,377.66,387.89,391.60,387.77,377.37,389.71,394.54,396.29,391.69,386.45,372.42,383.02,387.67,381.87,387.53,390.83,388.27,387.71,391.90,391.80,389.69,390.18,390.36,388.09,384.41,386.52,393.45,392.66,390.68,393.15,388.96,380.81,371.13,379.00,387.17,383.10,390.04,383.64,387.94,382.18,391.06,384.30,388.28,387.41,388.06,,L8
2016-01-29 22:13:36+00:00,,,,,,,370.74,358.50,356.77,347.97,,,356.23,360.22,353.79,367.24,365.60,373.95,376.55,371.89,375.84,361.82,,,364.39,358.12,361.77,362.63,363.78,366.46,372.31,373.91,374.78,380.43,,,370.49,371.99,369.72,366.35,374.64,373.01,367.09,373.23,376.37,376.43,384.36,,,386.17,374.43,375.64,377.45,371.73,375.58,368.24,375.61,368.63,366.97,,,,354.98,359.65,362.12,364.89,373.24,377.26,376.00,378.32,375.45,379.87,,,382.65,386.24,388.65,386.21,372.75,369.70,374.45,375.34,375.88,381.65,378.83,,,,379.72,372.88,376.34,368.02,367.27,374.90,386.53,379.63,379.47,382.27,381.53,,,,,,,,,,,,,,381.34,,,,367.70,368.22,368.20,368.74,370.75,369.10,374.01,370.66,369.78,349.72,L7
2016-02-22 22:11:42+00:00,,,,360.23,350.02,361.25,361.34,353.79,350.87,357.06,343.63,350.81,356.21,365.94,361.22,359.13,375.35,374.22,376.59,372.40,372.03,364.71,362.40,362.08,360.78,360.83,359.42,366.04,359.30,375.36,372.08,372.24,370.65,367.46,368.67,372.12,375.58,371.64,368.10,365.40,375.40,371.78,373.29,378.12,373.23,380.52,379.25,382.25,379.19,387.84,377.88,381.14,377.17,373.22,376.37,375.60,374.75,366.45,371.52,362.32,366.88,364.01,359.26,367.94,364.66,377.36,373.06,384.20,374.15,381.89,372.93,378.12,381.27,387.35,391.89,390.64,385.16,385.69,372.76,371.84,377.60,373.97,376.49,380.29,382.77,390.26,384.56,379.92,384.00,377.22,373.88,374.00,378.20,381.49,383.40,381.62,375.86,379.47,378.64,379.58,375.85,377.37,376.09,379.91,385.57,390.99,390.38,388.41,390.64,391.04,386.71,382.94,381.77,386.63,382.71,376.68,378.18,373.37,375.69,373.55,377.70,373.32,381.95,380.16,379.05,358.90,L8
2016-03-09 22:11:40+00:00,,,,,,367.70,371.51,364.42,357.83,360.67,358.34,353.48,362.46,370.93,372.94,373.03,375.65,380.54,379.21,381.08,375.63,369.45,368.74,369.77,368.63,366.27,365.42,368.48,373.56,370.93,380.07,378.97,376.82,373.02,377.77,382.94,377.08,377.81,371.23,379.48,377.14,376.37,373.51,383.94,382.62,392.79,388.91,387.55,386.39,386.04,382.06,382.91,383.59,387.21,381.82,381.09,380.87,382.30,373.52,368.27,364.70,370.08,363.18,375.33,372.69,383.15,381.05,385.60,378.24,383.32,382.03,381.13,387.21,394.34,400.05,397.51,392.90,393.37,377.46,376.70,379.08,388.45,387.65,390.58,386.96,394.88,389.04,385.20,388.01,386.39,382.11,381.37,386.88,390.77,398.15,391.13,387.74,386.21,387.73,382.79,381.62,380.73,382.56,386.69,390.73,397.82,397.84,397.11,399.93,397.00,396.87,394.61,393.11,391.94,391.65,389.80,388.70,387.32,384.50,386.12,379.91,387.55,389.90,385.43,389.84,372.53,L8
2016-04-26 22:11:21+00:00,,,,,,374.96,379.26,362.71,364.58,365.16,369.46,358.83,365.02,375.78,375.93,382.92,382.47,386.59,385.87,382.96,381.19,371.79,374.06,370.63,373.21,370.59,377.14,373.21,388.19,385.86,382.36,383.19,381.33,385.28,376.17,388.66,384.10,383.34,379.87,386.63,384.34,380.27,385.28,386.64,390.89,396.67,396.49,391.64,390.03,400.64,390.30,393.28,390.28,394.79,384.43,390.28,384.11,385.23,377.77,384.70,383.74,374.40,371.53,379.44,376.94,385.30,384.02,385.37,381.64,392.49,394.12,386.83,386.71,394.33,397.40,409.46,396.77,399.24,384.71,382.13,383.65,391.31,386.78,387.60,389.57,398.53,401.73,389.92,393.77,390.90,387.10,385.79,389.37,394.65,395.64,385.72,391.12,386.50,391.79,387.73,384.78,384.63,385.29,385.71,394.66,401.77,398.95,399.07,406.48,404.31,402.13,396.60,397.54,399.82,400.84,394.11,391.85,389.62,386.09,392.99,390.82,390.93,383.23,381.74,369.14,349.39,L8
2016-05-12 22:11:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.74,367.96,380.77,374.06,385.68,376.62,385.42,387.60,386.84,383.34,389.19,392.55,400.22,394.80,388.98,385.37,376.11,379.59,383.14,384.29,380.54,385.17,388.78,394.82,383.69,385.00,385.98,383.03,376.26,382.46,387.11,392.72,383.76,381.09,381.09,380.72,381.24,377.28,379.39,379.84,385.60,,,,,,,,,,,,,,,379.68,381.36,384.37,383.96,371.37,,,,L8
