dates,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107,satname
2022-12-06 22:21:37+00:00,325.22,233.91,247.06,251.67,237.38,252.95,259.91,240.84,255.98,267.02,235.40,235.03,256.86,265.66,257.32,241.28,285.14,223.15,250.56,225.92,216.23,222.40,196.88,192.30,197.64,197.00,236.49,236.69,226.07,222.02,239.56,238.89,237.58,219.24,218.70,225.55,226.07,230.71,244.81,233.18,238.09,236.83,224.50,239.15,234.45,227.38,228.03,249.99,246.22,242.50,243.15,234.27,250.33,238.94,236.30,243.42,234.18,236.50,246.41,246.22,238.93,247.89,243.87,242.64,231.68,223.45,230.58,230.49,233.29,242.25,239.50,238.28,242.29,244.98,254.33,259.84,254.21,239.63,233.13,239.17,229.32,228.29,238.94,247.37,216.55,224.90,232.47,242.96,238.64,231.24,232.37,234.17,235.37,226.78,282.90,244.72,228.55,228.08,220.77,216.79,217.27,215.20,233.85,228.44,227.31,229.26,232.28,232.95,L9
2022-12-13 22:27:25+00:00,284.28,233.63,246.35,251.22,237.15,252.22,258.92,240.22,255.49,265.20,233.88,233.88,256.28,264.86,256.61,240.87,290.30,221.64,248.71,223.65,215.80,221.86,198.43,194.53,200.01,199.06,236.51,235.27,225.90,222.18,239.41,237.33,236.40,219.32,218.74,225.29,225.29,229.52,243.78,232.60,236.55,235.50,223.46,237.95,231.54,230.55,230.61,248.84,245.45,241.68,242.16,233.70,248.83,237.14,235.74,242.58,232.93,234.92,245.30,244.66,238.41,247.40,243.03,242.01,230.51,223.46,230.34,230.20,232.08,240.25,238.04,237.29,241.49,244.12,252.98,258.36,252.27,238.38,232.13,237.44,228.64,227.14,238.51,246.04,217.24,225.17,230.78,241.04,237.16,230.80,231.95,234.09,235.09,225.95,282.90,242.78,227.76,227.03,220.93,216.50,217.33,215.51,232.73,227.83,226.37,228.58,231.29,232.12,L9
2022-12-14 22:21:40+00:00,267.06,233.33,245.80,251.02,236.88,252.00,258.48,240.31,255.47,264.44,233.78,232.72,256.06,264.21,256.35,240.77,295.64,221.09,247.16,222.42,215.68,221.46,199.87,196.30,201.96,200.92,235.95,234.75,226.05,222.06,239.40,235.90,235.82,219.18,218.98,224.87,224.64,228.72,242.92,232.12,235.13,234.63,222.64,236.86,229.20,231.57,232.50,248.13,244.91,241.20,241.42,232.47,247.90,236.12,235.65,242.19,232.40,233.64,244.91,243.60,237.82,246.14,242.28,241.14,229.65,223.41,230.06,230.32,231.23,238.66,236.85,236.37,240.69,243.21,251.76,257.23,250.96,238.06,231.77,236.34,228.10,226.79,238.09,245.43,218.19,225.60,230.37,239.78,235.85,230.31,231.60,233.79,234.60,225.53,282.90,241.80,227.07,226.35,220.83,216.52,217.61,215.75,231.94,227.15,225.87,228.13,230.70,231.82,L8
2022-12-28 20:41:08+00:00,257.72,232.78,245.05,249.58,235.65,250.86,256.34,240.56,252.99,262.91,233.15,232.29,253.53,262.51,254.86,239.62,303.17,223.50,248.45,220.85,215.40,221.61,213.77,209.24,213.80,211.87,235.95,234.58,228.59,224.88,240.96,235.90,237.21,220.28,221.34,224.97,223.86,226.84,242.09,232.30,233.35,234.10,223.13,235.52,229.20,231.57,232.50,254.05,243.74,240.27,240.41,231.07,245.85,233.26,235.65,241.16,230.40,233.03,243.60,241.74,237.45,246.93,242.39,240.48,228.76,224.47,231.43,231.37,231.57,235.22,231.95,234.16,238.89,242.07,250.50,256.27,249.56,237.82,230.96,238.09,228.67,226.75,237.65,243.83,228.08,233.16,234.54,239.24,236.38,229.56,230.49,232.64,233.75,226.51,286.26,237.98,225.82,227.05,223.10,218.44,218.84,218.27,231.18,225.91,223.74,226.55,229.14,230.47,L7
2022-12-29 22:27:24+00:00,249.67,232.16,244.26,246.42,234.88,249.90,254.56,239.70,252.22,260.22,231.98,231.37,253.10,262.27,254.68,238.86,303.17,222.86,247.26,220.43,215.05,221.25,214.01,210.33,214.00,212.92,235.71,233.79,228.59,224.88,240.96,235.90,237.21,220.28,221.34,224.97,223.86,226.84,242.09,232.30,233.35,232.41,222.49,234.50,226.70,229.47,231.80,251.07,242.53,238.84,238.95,229.45,244.16,231.25,234.56,240.88,229.79,231.33,241.63,240.17,235.85,245.25,240.92,239.06,227.94,223.64,231.09,231.08,230.79,233.65,230.62,232.61,237.31,240.82,249.23,254.47,247.54,236.30,230.34,236.68,227.97,225.64,236.53,242.74,227.48,232.95,233.97,238.32,234.75,228.59,229.48,231.96,232.76,225.65,286.26,236.34,224.87,227.05,223.10,218.44,218.84,218.27,231.18,225.91,223.74,226.55,229.14,230.47,L9
2022-12-30 22:21:36+00:00,247.18,232.16,244.49,246.64,235.18,249.79,254.53,239.21,251.42,255.47,230.11,231.60,252.22,262.27,255.16,238.30,303.17,223.53,246.58,221.50,215.26,221.41,214.61,211.82,216.56,214.11,236.01,234.09,229.39,224.60,239.85,235.44,236.42,220.00,221.58,224.74,223.61,226.39,241.05,232.11,232.46,232.31,222.24,234.04,227.04,229.33,233.72,249.54,242.55,238.77,238.29,228.58,243.18,230.58,234.79,240.11,230.38,230.46,240.46,239.14,234.94,244.61,240.04,238.67,228.09,223.79,231.02,230.87,230.63,233.61,230.62,232.41,236.87,240.20,248.88,253.62,246.61,236.17,230.68,236.75,228.84,225.43,236.91,242.28,227.78,234.25,234.33,238.15,234.24,228.34,229.38,232.13,232.91,225.66,285.42,235.96,225.29,227.92,222.79,218.30,218.74,219.02,230.82,226.06,223.28,226.29,228.58,230.37,L8
2023-01-07 22:21:14+00:00,247.18,232.16,244.60,247.14,235.24,249.79,254.53,239.21,252.48,255.47,231.91,232.44,253.51,263.39,257.58,240.90,303.17,223.53,246.58,221.50,217.15,223.35,216.59,214.21,219.01,216.92,236.01,234.09,229.39,224.60,241.94,235.44,238.34,222.11,223.69,227.89,226.25,228.45,242.80,234.47,234.43,232.41,222.93,234.58,230.44,229.33,233.72,251.86,244.08,240.13,239.65,230.99,243.18,230.58,234.79,240.11,230.38,230.46,242.65,241.70,234.94,246.94,240.04,238.67,228.79,225.48,232.91,230.87,232.14,233.61,230.62,232.41,236.87,240.20,248.88,253.62,246.61,236.17,230.68,236.75,229.88,226.99,238.74,243.06,229.24,236.82,235.88,238.76,234.35,229.06,230.61,232.88,233.89,226.74,285.64,236.25,225.29,227.92,222.79,220.17,220.78,221.03,230.82,226.06,223.28,226.29,228.58,230.37,L9
2023-01-14 20:38:08+00:00,245.08,232.14,245.03,247.31,235.26,249.55,253.56,239.01,251.88,253.15,231.38,231.51,253.45,263.22,257.21,240.90,303.17,222.58,246.22,221.36,216.91,223.30,216.51,214.20,219.01,216.92,236.01,234.09,229.39,224.60,241.94,235.44,238.34,222.11,223.69,227.89,226.25,228.45,242.80,234.47,234.43,232.41,222.93,234.06,230.44,229.33,233.72,251.86,244.08,240.13,239.65,230.99,243.18,230.58,234.79,240.11,230.38,230.46,242.65,241.70,234.94,246.94,240.04,238.67,228.79,225.48,232.91,230.87,232.14,233.61,230.62,232.41,236.87,238.90,248.38,252.07,246.61,236.17,230.68,236.75,229.88,226.99,238.74,243.19,230.04,236.93,235.72,238.18,234.43,228.61,230.43,232.68,233.91,226.82,283.26,235.44,224.78,227.71,222.01,219.47,220.93,221.14,230.89,226.02,222.80,226.28,228.13,230.19,L7
2023-01-14 22:27:21+00:00,242.33,232.65,245.00,247.41,235.31,250.01,253.51,238.82,251.79,253.12,230.85,231.00,253.33,263.04,256.94,240.83,303.77,222.24,245.67,221.27,216.70,223.19,216.83,214.78,219.43,217.63,236.10,233.57,229.58,224.38,241.87,234.98,237.67,222.05,223.57,227.81,225.48,227.76,242.16,234.07,233.30,231.96,222.66,233.92,230.12,229.57,234.22,251.47,243.83,239.91,239.03,230.47,242.61,230.44,234.71,240.19,230.12,229.79,241.80,241.08,234.50,246.33,239.64,238.52,228.40,225.65,232.97,230.79,231.57,233.09,230.60,232.37,236.73,238.63,248.02,252.00,246.21,236.15,230.58,236.11,229.99,226.66,238.88,243.11,230.50,237.12,235.21,237.75,234.03,228.62,230.56,233.07,233.74,226.43,279.08,234.87,224.90,227.75,222.29,219.52,221.27,221.40,230.51,225.88,222.82,226.21,228.17,230.10,L9
2023-01-15 22:21:29+00:00,240.56,232.32,244.75,247.49,235.30,249.66,253.17,238.38,251.21,252.05,230.51,230.24,253.36,262.61,256.13,240.21,303.77,222.55,245.12,221.60,216.73,222.91,217.19,215.25,219.71,218.36,235.98,233.62,229.76,224.23,241.04,234.24,237.02,221.66,223.39,226.98,224.90,226.93,241.30,233.03,232.37,231.72,222.30,233.41,229.39,229.63,234.84,250.45,243.48,239.21,238.51,229.71,241.70,229.72,234.15,239.87,230.39,229.21,240.73,239.94,233.67,245.58,238.77,238.03,228.42,225.61,232.58,230.78,231.39,232.78,230.48,231.95,236.19,238.32,247.61,251.51,245.34,235.72,230.38,235.94,230.15,226.24,238.92,242.57,231.08,237.56,235.26,237.25,233.53,228.26,230.09,233.16,233.71,226.38,276.11,236.09,224.97,228.01,222.24,219.22,221.11,221.47,230.12,225.90,222.31,225.47,227.47,229.85,L8
2023-01-30 22:27:25+00:00,240.19,232.26,244.79,247.48,235.28,249.49,252.89,239.25,251.97,252.53,231.41,230.09,254.56,263.69,257.76,241.81,306.23,223.92,246.76,223.02,218.05,224.67,225.26,223.93,219.82,223.79,235.66,233.86,232.70,226.24,240.97,233.92,236.36,221.94,225.48,228.19,225.25,226.95,241.32,234.11,232.05,232.08,222.72,233.29,229.74,233.76,236.38,251.87,243.35,239.96,238.20,229.71,241.70,229.72,234.15,239.87,230.39,229.21,240.73,239.71,234.50,245.47,238.28,238.43,228.79,226.58,233.76,231.87,231.89,233.00,229.88,232.13,236.53,238.36,247.14,251.43,245.40,235.98,230.26,235.53,230.19,226.59,238.78,242.34,233.33,239.60,236.11,237.08,233.00,227.84,229.91,232.83,233.50,226.48,274.82,236.78,225.18,228.65,220.12,219.21,220.75,221.67,229.99,225.91,221.98,225.32,227.27,230.10,L9
2023-02-17 20:31:03+00:00,240.19,231.99,242.90,245.60,234.59,248.70,252.22,237.34,252.01,251.69,232.26,230.45,255.70,263.51,257.48,243.07,309.91,221.97,247.11,223.01,219.59,225.70,225.81,229.25,228.73,233.44,236.21,233.97,235.02,227.81,241.40,233.52,238.28,224.30,227.86,230.00,225.67,227.03,241.82,234.44,232.47,231.03,223.47,233.39,228.73,241.15,241.80,253.34,243.70,240.57,238.41,230.52,240.14,228.32,234.17,240.93,230.81,229.72,241.87,243.58,235.18,246.16,238.77,240.44,228.79,227.42,234.87,232.47,231.72,234.76,229.66,232.75,238.20,239.12,247.20,253.03,246.80,238.51,232.57,235.35,230.05,227.74,240.08,244.25,240.34,245.34,237.60,235.67,231.76,227.99,230.25,233.25,233.99,228.50,274.31,235.20,224.95,229.89,220.43,217.94,221.02,223.41,230.03,226.10,222.53,226.88,228.23,231.60,L7
2023-02-23 22:27:02+00:00,240.19,231.86,242.52,245.41,234.18,247.99,251.03,236.22,251.49,249.94,232.47,230.73,255.95,263.03,256.94,242.64,309.91,220.52,245.76,221.34,219.44,225.33,225.52,228.66,228.42,232.51,236.20,234.26,233.87,227.28,241.23,233.79,238.68,224.65,227.64,230.34,225.81,227.44,242.54,234.47,232.51,230.54,223.43,233.52,229.12,242.98,244.10,253.21,244.04,240.46,238.44,230.71,240.78,229.57,234.95,240.64,231.90,229.77,241.61,243.65,236.06,245.96,238.85,241.06,227.87,227.77,235.46,233.57,231.62,235.86,232.12,233.95,238.93,239.49,246.58,252.96,247.16,238.36,232.35,234.42,229.51,227.77,240.17,243.82,239.61,244.35,236.11,235.20,231.76,228.08,230.39,233.19,233.94,228.44,271.17,235.22,225.37,228.99,220.70,218.12,220.95,223.31,230.00,226.18,223.04,227.16,228.10,231.52,L8
2023-02-24 22:21:27+00:00,240.19,231.70,242.32,245.38,234.08,248.49,251.64,236.41,251.90,250.84,231.87,230.76,255.53,262.96,256.61,242.25,309.91,219.69,244.76,220.06,219.14,224.85,225.15,227.96,228.06,231.81,235.97,233.60,233.44,226.37,240.86,233.27,238.14,224.61,227.29,229.85,225.26,227.08,241.77,234.02,231.92,229.93,222.34,233.37,228.94,243.64,244.83,253.12,243.55,239.95,238.47,230.53,240.73,229.30,234.61,240.39,231.02,229.20,241.23,243.08,236.08,245.72,238.25,240.93,227.15,227.42,235.17,233.46,230.76,235.15,232.13,233.87,238.65,239.47,246.14,252.73,246.63,237.54,231.33,232.19,228.34,226.83,239.50,243.01,238.70,243.13,234.72,234.31,230.74,227.80,230.04,232.78,233.51,228.12,268.53,235.09,224.95,228.14,219.95,217.51,220.59,222.75,229.51,225.79,222.72,226.99,227.55,230.82,L9
2023-03-11 20:31:15+00:00,236.47,231.06,241.86,245.20,233.34,252.29,254.20,235.49,251.25,250.84,230.98,229.76,254.37,262.01,256.61,241.39,309.91,219.69,244.76,220.06,219.14,224.85,225.15,227.01,226.47,229.71,235.97,232.16,232.91,225.03,239.79,232.06,236.83,223.28,226.05,227.53,224.12,225.99,240.32,232.92,230.56,229.42,221.36,232.24,227.40,243.64,243.01,253.12,242.47,238.95,237.32,229.64,240.73,229.30,234.61,240.39,231.02,229.20,241.23,241.66,234.76,244.34,237.25,240.70,227.15,226.49,235.48,232.51,229.79,233.03,230.89,232.70,237.43,238.34,245.16,251.78,245.29,236.39,230.31,230.77,227.14,225.51,238.51,242.17,237.48,240.63,233.83,233.39,229.28,227.16,229.21,232.78,233.51,228.12,268.53,235.09,224.95,228.14,219.95,217.51,220.59,222.75,229.51,225.79,222.72,226.99,226.82,230.12,L7
2023-03-28 22:21:09+00:00,230.23,231.48,241.71,245.07,233.25,252.89,254.07,235.07,250.56,247.05,229.21,227.95,254.57,262.49,256.85,239.63,305.17,220.21,243.50,220.33,217.38,223.14,223.24,225.21,225.21,227.98,235.44,231.43,232.25,222.06,237.98,232.70,236.60,223.63,224.18,228.00,224.29,226.26,238.00,232.70,230.33,228.24,220.10,231.04,227.17,243.43,242.66,250.92,241.04,237.52,235.70,227.74,238.19,228.77,234.68,238.29,230.95,226.59,238.64,240.18,234.84,242.75,235.28,239.60,226.80,225.91,234.68,231.26,229.09,233.59,230.99,232.71,235.25,235.94,243.18,249.76,243.82,235.03,228.84,229.34,225.98,223.92,236.27,240.72,236.03,239.76,232.93,232.30,228.02,225.54,227.89,231.75,232.23,226.66,262.90,233.76,224.82,228.17,219.77,216.10,218.60,221.98,227.33,223.66,221.23,225.83,226.33,229.75,L9
2023-04-04 22:26:55+00:00,230.23,231.71,241.85,245.09,233.56,253.79,255.44,236.98,251.38,247.05,230.04,230.01,255.86,263.12,257.60,240.80,305.17,220.72,244.63,221.93,218.38,223.91,223.93,226.27,227.23,229.20,236.09,232.66,233.73,222.79,239.52,234.82,238.91,224.93,225.82,230.26,226.14,228.35,240.29,235.11,232.71,229.37,221.25,232.83,231.93,243.43,244.87,252.54,242.96,239.18,237.97,230.31,242.21,232.93,237.63,239.22,231.74,227.71,240.17,240.18,236.43,243.80,236.42,240.80,227.50,226.60,236.71,232.68,230.41,236.48,232.33,235.74,238.66,237.73,246.12,251.38,245.11,235.99,231.48,230.36,227.80,225.79,238.77,241.55,236.68,240.69,234.11,233.24,228.60,226.63,229.12,233.31,233.79,228.36,262.90,234.23,226.40,229.61,220.07,216.58,219.81,223.40,228.32,224.76,223.28,228.46,228.92,231.70,L9
2023-04-13 22:21:02+00:00,230.14,231.77,242.17,245.45,233.93,253.76,255.41,237.25,251.80,246.77,230.01,229.75,255.93,262.79,257.61,240.43,305.17,220.99,244.22,221.95,218.10,223.56,223.91,226.13,226.50,229.06,236.16,232.91,233.01,222.93,239.58,234.59,238.48,224.44,224.85,229.30,225.89,228.03,240.04,234.28,232.29,229.46,220.81,232.58,231.59,241.64,244.85,252.26,242.88,239.09,237.97,230.31,242.21,232.93,237.63,239.22,231.74,227.71,240.17,240.18,235.69,243.47,236.56,240.34,227.30,226.48,235.99,232.68,230.41,236.48,232.33,235.74,238.66,237.73,246.12,251.38,245.11,235.99,231.48,230.36,227.65,225.53,238.56,241.86,236.68,240.23,234.76,233.84,228.63,226.91,229.38,233.44,233.82,228.16,261.72,234.10,226.43,228.54,219.28,215.99,219.04,222.39,228.04,224.79,222.56,227.87,228.56,231.48,L9
2023-04-14 20:20:43+00:00,230.75,231.62,241.70,244.85,233.78,255.15,255.65,237.07,251.80,245.62,229.81,229.75,255.93,262.79,257.61,240.43,310.06,220.26,242.80,220.77,218.10,223.56,223.91,226.13,225.49,229.06,236.16,231.51,233.01,222.93,239.89,233.27,238.48,224.44,224.85,229.30,225.27,228.03,240.04,234.28,232.29,230.15,220.81,232.58,231.59,241.64,244.85,252.26,242.88,238.83,237.97,230.31,242.21,230.78,237.63,239.22,231.74,224.99,240.17,240.18,235.69,243.47,236.56,240.34,227.30,226.48,235.99,232.68,230.41,235.60,231.52,235.43,238.66,237.73,246.12,251.38,245.11,235.99,231.48,230.36,227.65,225.53,238.56,242.32,235.39,238.56,235.41,233.73,228.16,226.91,229.38,233.44,233.82,228.16,262.51,235.19,226.43,228.55,219.03,214.72,219.04,222.39,228.04,224.79,222.56,227.87,228.56,231.48,L7
2023-04-19 20:24:48+00:00,230.75,231.62,241.70,244.85,233.78,255.15,255.65,237.07,251.80,245.62,229.81,229.75,255.93,262.79,257.61,240.43,310.06,218.77,242.80,220.77,218.10,223.56,223.91,226.13,225.49,229.06,236.16,231.51,233.01,222.93,239.89,233.27,238.48,224.44,224.85,229.30,225.27,228.03,240.04,234.28,232.29,230.15,220.81,232.58,231.59,241.64,244.85,252.26,242.88,238.83,237.97,230.31,242.21,230.78,237.63,239.22,231.74,224.99,240.17,240.18,235.69,243.47,236.56,240.34,227.30,226.48,235.99,232.68,230.41,235.60,231.52,235.43,238.66,237.73,246.12,251.38,245.11,235.99,231.48,230.36,227.65,225.53,238.56,242.32,235.39,238.56,235.41,233.73,228.16,226.91,229.38,233.44,233.82,228.16,262.51,237.34,224.85,229.63,220.70,214.72,219.04,222.39,228.04,224.79,222.56,227.87,228.56,231.48,L7
2023-04-28 22:26:27+00:00,230.67,231.63,241.93,245.08,233.89,254.96,255.74,237.13,251.64,245.21,229.63,229.33,255.39,262.84,257.52,240.15,310.06,218.98,242.67,220.86,217.55,223.13,223.80,225.86,224.12,229.06,236.26,231.54,232.52,222.55,239.53,233.18,238.08,223.73,224.14,228.35,225.26,227.70,239.56,234.05,232.33,230.33,220.34,232.88,231.27,239.16,244.65,251.71,242.46,238.43,237.97,230.31,242.21,230.78,237.63,239.22,231.74,224.99,240.17,240.18,235.34,243.08,236.41,239.84,227.11,226.15,235.71,232.68,230.41,235.60,231.52,235.43,238.66,237.73,246.12,251.38,245.11,235.99,231.48,230.36,227.56,225.23,238.35,242.50,232.93,236.64,236.26,234.08,228.58,226.99,229.41,233.18,233.59,227.59,261.61,237.05,224.94,229.03,220.70,214.38,218.41,221.46,228.05,224.75,221.97,227.26,227.97,231.12,L8
2023-04-29 22:20:31+00:00,230.94,231.66,241.84,244.98,233.99,254.62,255.64,236.86,251.20,245.03,229.25,228.85,254.71,262.69,257.18,239.73,310.06,219.46,242.02,220.81,216.77,222.48,222.92,225.29,221.62,229.06,236.24,231.21,231.89,222.32,238.89,232.73,237.54,223.09,223.66,227.62,225.03,227.12,238.90,233.18,231.84,230.47,219.44,232.61,230.99,237.29,244.02,250.31,242.06,237.54,237.45,229.56,241.87,230.23,236.02,237.98,230.66,224.39,238.86,238.84,234.42,242.75,235.75,239.33,227.10,225.54,235.00,231.87,230.17,235.28,231.54,235.03,237.80,237.34,245.45,250.82,244.28,234.86,230.18,230.05,227.18,224.73,237.78,241.90,230.42,234.90,236.26,234.07,228.67,226.60,229.08,233.01,232.98,226.52,261.40,236.65,224.97,228.05,220.70,214.26,217.77,220.54,227.81,224.53,221.32,226.41,227.26,230.51,L9
2023-05-06 22:26:37+00:00,230.94,231.66,241.87,244.98,233.99,254.62,255.64,236.86,251.20,245.03,230.69,230.25,254.71,262.69,257.18,239.73,310.06,218.73,242.31,219.58,216.80,222.73,222.98,225.34,221.26,228.77,236.21,231.19,231.65,222.03,239.10,232.51,237.83,223.58,223.98,227.83,226.88,229.19,240.91,233.78,231.60,231.13,220.04,233.47,230.99,236.33,244.02,250.31,243.71,239.17,237.73,230.18,241.97,230.19,235.97,238.12,230.76,224.27,239.24,242.32,234.63,243.08,236.11,239.85,226.69,225.90,235.18,232.43,230.17,234.94,230.53,234.85,237.87,239.70,247.95,251.16,244.47,234.29,229.83,228.45,228.94,224.28,237.68,243.08,230.40,234.64,235.44,233.49,228.02,226.71,230.66,234.00,234.42,226.37,260.27,236.72,224.77,227.78,220.73,213.97,217.84,220.81,227.51,224.63,221.22,226.51,226.99,230.33,L9
2023-05-15 22:20:23+00:00,232.35,232.49,242.53,245.33,234.36,254.92,256.02,236.95,250.80,245.39,230.88,230.14,254.95,262.59,257.44,239.37,310.06,218.85,242.21,220.34,215.97,221.09,217.99,220.52,218.33,223.73,236.34,231.21,231.28,221.56,239.38,232.51,237.20,223.20,223.20,227.50,228.61,230.09,242.24,233.67,232.75,230.89,219.50,233.47,230.99,235.30,245.15,248.69,244.40,238.58,237.86,230.68,242.74,229.93,236.68,238.82,230.65,224.65,240.51,243.17,234.96,243.69,236.34,239.14,226.10,225.46,234.54,231.96,231.33,237.33,232.96,236.83,239.73,241.29,249.35,251.54,243.83,232.61,229.68,229.01,229.40,224.31,238.50,243.93,228.29,232.68,234.89,232.91,229.00,227.25,231.05,234.30,234.21,225.22,261.23,238.33,224.73,228.24,220.68,214.33,217.95,220.14,227.93,224.22,221.08,226.04,226.73,230.13,L9
2023-05-31 22:20:15+00:00,232.96,232.00,242.22,244.87,234.11,254.51,255.08,235.86,249.72,244.16,230.67,229.64,254.88,262.05,257.22,238.36,310.06,218.51,240.14,219.65,214.85,218.78,212.98,216.51,215.59,219.81,235.71,231.00,229.90,220.03,238.53,230.31,236.33,221.32,222.06,226.67,228.20,229.59,241.91,232.81,232.75,230.89,219.50,233.47,230.99,233.41,243.97,246.14,244.40,237.37,237.86,230.68,242.74,229.93,236.68,238.82,230.65,224.65,240.51,243.17,233.74,242.49,235.21,238.42,226.37,225.37,234.00,231.89,231.37,237.25,232.98,236.44,238.94,240.33,247.80,250.29,243.14,230.38,227.01,228.23,228.74,223.48,237.34,243.15,224.37,229.87,232.93,232.22,228.56,226.79,230.41,233.72,233.35,223.24,260.39,238.10,224.74,227.57,220.11,213.77,217.51,218.89,226.99,223.30,219.72,224.59,224.88,228.91,L9
2023-06-16 22:20:06+00:00,229.00,232.15,242.17,243.98,233.97,255.65,255.03,235.61,248.06,237.22,231.65,230.64,252.44,260.46,255.99,236.84,304.15,218.92,233.30,221.28,213.31,215.64,203.89,208.76,208.07,211.47,235.11,229.54,228.23,217.99,236.46,228.41,236.01,221.19,220.46,224.99,227.95,229.25,241.49,231.98,232.56,231.40,218.36,234.06,235.57,231.88,244.61,244.32,243.49,235.30,235.49,228.93,239.75,226.53,234.25,236.91,230.46,219.72,236.63,243.47,230.75,241.37,234.28,238.31,227.66,224.82,234.06,231.05,230.70,236.77,237.16,236.47,238.20,239.56,247.85,250.09,242.35,226.72,223.34,225.48,228.98,223.54,237.76,243.52,216.56,225.75,230.49,232.25,229.11,226.47,230.64,233.74,233.10,222.96,258.85,239.80,223.58,225.71,216.01,211.17,213.98,215.35,226.30,223.26,218.17,224.16,222.23,228.66,L9
2023-06-23 22:26:17+00:00,229.00,232.15,242.07,244.19,233.97,255.65,255.03,236.83,249.53,239.75,232.28,230.75,252.31,260.20,255.68,236.96,316.82,219.38,233.18,220.59,212.59,215.64,198.44,203.86,204.45,206.51,235.11,230.00,227.82,217.99,236.97,228.78,236.47,221.20,220.34,225.02,228.12,229.63,241.79,232.70,232.98,232.03,218.36,234.52,236.25,230.28,244.61,244.32,243.49,235.30,235.49,228.93,239.75,226.53,234.25,236.91,230.46,219.72,236.63,243.61,231.69,241.76,235.06,239.06,227.40,225.02,233.88,231.05,230.70,236.77,237.16,236.47,238.20,239.56,247.85,250.09,242.35,226.72,223.34,225.48,228.43,223.74,238.11,243.93,211.84,222.33,226.64,231.05,229.11,226.81,230.91,234.00,233.51,223.49,259.07,240.23,224.08,224.09,214.79,209.82,212.53,213.59,226.30,223.80,219.33,225.23,223.26,229.30,L9
2023-07-09 22:26:32+00:00,231.08,232.99,242.45,246.88,235.06,260.21,257.83,237.74,250.41,244.40,234.00,231.09,252.98,260.22,254.79,236.69,316.82,217.78,233.39,220.74,211.59,212.59,192.74,198.52,199.13,199.95,234.94,229.79,227.16,217.76,235.70,228.68,235.38,219.72,218.17,222.69,226.79,228.68,241.16,230.99,232.00,233.12,217.48,235.15,236.97,231.81,245.82,243.93,243.07,234.50,235.15,228.27,243.51,228.83,235.36,237.41,230.52,220.33,235.20,244.16,233.02,240.70,236.12,240.56,227.08,224.13,232.82,231.63,229.72,238.90,239.44,238.74,240.64,241.32,249.31,252.14,244.52,226.64,222.21,224.83,227.31,222.96,237.24,244.63,207.96,218.32,224.13,229.97,229.74,226.77,230.88,234.02,233.34,222.72,256.06,244.40,225.31,223.73,214.52,207.38,210.29,210.72,227.01,224.04,220.56,226.32,224.67,230.10,L9
