dates,satname,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107
2007-07-06 22:11:01+00:00,L7,290.59,233.75,237.71,236.03,233.90,240.54,260.15,308.83,242.39,265.93,234.34,219.64,238.87,245.39,240.04,224.04,360.39,217.24,205.42,190.44,181.52,174.49,96.09,107.50,143.60,126.04,222.15,208.20,,201.39,244.75,223.66,211.43,,,,,231.68,246.00,230.26,232.38,220.99,206.47,226.90,237.47,275.77,,,,233.72,227.82,228.50,232.16,235.96,201.00,,199.79,217.16,238.68,241.16,218.87,241.85,239.92,222.17,,,,,,239.42,247.91,251.35,255.12,242.83,257.61,258.83,248.88,158.20,188.16,126.26,174.35,213.07,255.65,259.18,170.09,177.97,253.27,238.83,237.06,231.00,234.61,235.29,233.83,226.91,264.74,250.11,221.55,203.98,190.22,164.70,166.24,190.21,225.04,227.60,221.91,235.84,246.99,244.42
2007-08-07 22:10:52+00:00,L7,,,,,,,,,,,,,,,,,,216.32,212.71,199.08,197.35,189.04,166.33,182.10,167.95,167.54,232.93,217.41,218.87,210.30,217.44,206.79,206.52,208.25,204.12,207.21,203.18,206.07,207.92,199.48,205.69,207.33,194.34,190.97,196.55,174.82,185.57,194.22,209.99,204.38,199.36,197.63,202.30,200.95,189.26,199.52,194.28,185.72,199.66,199.00,189.45,210.36,198.12,205.03,198.25,204.16,195.09,208.62,208.03,205.86,208.75,202.99,203.44,203.06,208.05,212.23,203.57,179.06,173.23,190.50,186.06,193.10,189.34,188.00,164.38,191.70,188.27,212.35,204.90,203.61,201.99,206.91,201.51,195.66,199.16,212.22,193.59,187.10,193.99,178.08,177.79,188.36,,,,,,
2007-08-14 22:17:00+00:00,L7,286.49,237.11,250.95,250.03,240.55,,,,,,,,,,,,486.97,469.36,469.58,523.89,,272.02,470.40,475.94,269.94,263.11,,326.84,361.98,,285.05,,285.00,280.04,305.18,268.28,272.15,280.77,279.81,275.81,271.39,258.75,251.94,260.24,290.26,325.89,316.93,301.11,275.47,275.15,274.42,,,284.83,284.68,261.51,268.26,269.66,278.65,289.49,307.19,311.00,,,540.70,,,,,,312.04,282.81,291.96,289.68,297.24,,,,444.79,443.35,411.79,421.88,461.42,415.86,418.44,438.01,498.39,457.17,455.91,,,,,,767.59,435.33,461.76,448.43,452.92,372.72,270.03,315.44,,,,,278.06,
2007-12-04 22:17:13+00:00,L7,255.95,248.63,250.33,253.87,245.12,268.47,258.76,236.23,243.85,234.53,220.61,221.59,240.08,255.43,249.07,231.90,228.53,217.04,250.06,211.99,,,,,,,,,,,,,,,218.45,213.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.74,223.69,224.81,224.07,219.68,,,,,,,,,,,,,,,,,,,,,,,,,,214.60,215.50,211.63,200.12,205.41,197.21,205.29,200.09,216.52,211.56,202.84,204.44,203.32,206.18
2008-01-14 22:11:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.88,222.66,230.49,228.46,228.48,,,,,,226.82,233.06,219.03,223.85,214.11,217.70,208.26,213.60,215.30,225.82,221.58,211.43,218.35,214.13,206.59,214.92,221.98,208.29,206.38,210.27,212.97,209.69,201.43,207.57,207.02,211.22
2008-03-25 22:17:07+00:00,L7,,340.10,262.83,254.69,256.32,407.25,395.20,398.85,273.67,296.58,259.10,253.23,268.12,266.49,259.82,245.54,440.60,252.93,255.05,245.46,229.68,227.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.87,270.14,,,,249.54,248.35,247.09,252.02,246.78,300.56,248.83,252.64,253.37,244.17,244.80,,,,,,,,
2008-05-05 22:10:50+00:00,L7,348.74,381.46,243.92,252.72,238.20,382.81,341.77,384.25,,,259.73,258.65,,,271.28,264.84,472.52,389.90,,510.70,,154.54,170.26,190.52,268.02,265.00,287.64,310.42,353.97,,272.97,279.15,268.26,257.96,244.01,263.80,257.19,262.27,268.00,258.58,,,,,,,,-47.62,,5.36,,260.23,274.43,286.80,287.03,264.90,280.04,276.04,,294.06,302.43,295.07,,,252.63,256.71,269.65,,,,,,,,,,,,,,,,,,,,431.83,413.03,399.31,,396.03,383.87,,,655.76,248.78,360.10,364.44,344.35,302.13,272.84,303.01,285.71,,,,,
2008-05-28 22:16:51+00:00,L7,208.48,224.68,238.81,241.59,223.63,223.51,224.99,213.49,226.20,220.27,196.62,205.88,236.56,236.62,230.88,208.52,218.56,211.65,208.67,192.63,186.68,157.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.65,194.72,,,,,,,,,,,,,,,,,,,,,,,,206.83,211.92,210.70,194.79,204.24,232.60,198.09,182.26,185.38,164.67,169.45,185.12,202.31,208.38,185.00,183.64,176.10,192.39
2008-06-29 22:16:33+00:00,L7,349.60,345.65,335.88,335.09,329.48,326.21,356.70,333.22,249.99,253.02,231.11,224.98,240.13,248.06,247.70,221.53,279.30,200.79,,,,,,,,,,,218.11,181.95,,,,195.81,208.08,203.32,214.32,,,,,,,,,,,,,0.30,,,,,210.93,207.92,201.03,196.02,223.59,211.58,212.29,230.10,,228.08,211.95,208.63,211.30,218.01,220.23,218.06,,,,,,,,,,130.24,141.01,,,,,,,,,,,,,,,243.24,,,,,,,206.76,214.36,194.37,181.70,183.08,205.16
2008-08-09 22:09:59+00:00,L7,244.16,262.67,251.88,251.20,248.93,,,230.88,239.60,231.05,224.33,221.81,234.64,,,226.86,274.77,218.04,215.89,204.57,200.29,206.04,216.68,211.13,192.13,143.65,229.95,229.18,213.34,213.23,235.05,221.15,218.02,203.97,205.05,210.63,217.09,218.57,223.62,225.15,222.22,221.90,209.24,221.33,214.73,203.16,,246.86,236.47,231.90,233.87,219.74,229.90,219.60,226.73,228.24,223.94,212.74,232.56,216.88,225.69,235.99,238.66,217.07,207.06,206.62,217.69,216.38,214.01,214.94,220.56,220.22,227.15,226.96,238.99,240.46,229.91,205.88,186.75,216.59,208.43,197.99,234.02,240.23,172.51,194.88,232.46,219.32,215.51,216.42,222.93,229.76,227.86,211.36,229.01,224.12,203.46,199.48,185.11,179.24,178.56,188.61,214.39,217.34,192.96,204.12,,
2008-08-25 22:09:52+00:00,L7,211.08,232.16,232.14,251.03,238.09,251.72,243.93,219.83,234.57,221.96,202.87,210.44,233.55,243.76,238.84,220.87,227.47,219.69,215.99,200.90,195.93,205.88,191.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.13,214.64,217.27,223.55,220.67,,,,,,204.68,197.23,165.08,200.34,208.77,217.11,211.78,211.18,210.05,216.55,211.20,203.92,214.55,216.80,206.52,199.45,178.75,171.59,182.49,182.74,209.27,210.56,187.71,188.51,183.69,194.02
2008-09-01 22:15:59+00:00,L7,357.72,230.09,239.94,246.26,231.16,243.96,239.05,229.03,245.09,277.42,,238.10,250.31,266.99,260.21,252.29,462.34,,,,,,,,,239.78,250.29,,285.37,238.70,262.11,273.73,256.04,237.10,223.32,232.15,244.72,250.02,269.20,250.47,,,,,,,,,,,,246.96,264.44,268.27,265.26,255.39,255.51,250.80,260.99,264.30,262.86,261.85,252.27,240.71,229.79,224.90,239.70,234.43,,,,,,,,,,,,,241.73,244.16,261.62,,,,,,,,,,,,,,,,,,,,,,248.79,250.77,248.02,243.16
2008-10-12 22:09:25+00:00,L7,,,268.24,279.97,340.61,315.62,320.26,417.32,,,304.02,289.54,276.11,267.25,261.81,249.59,448.85,327.46,,,,,,,247.29,245.38,243.43,261.05,251.35,236.60,255.52,255.15,248.73,237.31,232.16,238.72,237.45,238.15,258.32,248.00,,,,,,,,,,,,,,,,,,,,262.43,263.02,261.54,257.32,249.62,236.55,244.93,267.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.37,225.94,,,,209.36,228.21,240.18,229.81,238.43,248.82,249.99,243.99
2008-10-27 22:10:37+00:00,L5,,,,,429.46,276.47,332.93,432.21,397.26,,303.57,309.38,284.95,265.95,259.72,249.09,440.90,297.58,303.30,287.08,227.45,227.61,221.57,230.03,233.85,236.13,235.48,252.34,253.11,233.42,253.27,252.07,250.63,226.97,229.36,233.74,235.60,242.54,251.87,243.55,250.70,231.52,229.79,239.89,257.18,300.49,294.54,275.14,255.25,249.69,250.18,245.10,257.53,261.65,263.97,250.08,243.12,241.44,255.63,259.92,263.73,258.38,249.43,256.18,247.19,252.33,,310.15,304.49,283.86,267.89,261.36,264.92,263.06,267.68,281.00,258.81,245.05,239.47,245.05,231.27,232.04,255.27,255.15,255.92,222.83,240.04,241.47,237.16,234.94,234.95,236.58,241.49,234.44,262.53,234.08,216.80,217.80,222.52,218.10,225.47,229.00,241.65,230.71,250.76,256.31,261.72,248.12
2008-11-13 22:09:55+00:00,L7,,247.82,,,,,,,,,,,,,,,,247.03,334.14,472.54,,254.25,247.81,247.02,259.53,255.35,264.31,314.67,319.62,251.09,280.91,286.31,266.95,244.19,234.17,264.57,267.20,263.19,273.86,,276.73,239.79,241.31,251.53,274.05,321.88,316.32,291.20,271.95,263.26,267.69,258.04,275.79,281.24,279.72,259.16,263.76,266.90,280.26,283.32,287.36,304.14,267.85,238.28,509.09,,,,,,,,,,,,,,,,374.98,377.49,393.52,,,389.58,429.94,410.53,408.02,,,,257.43,251.38,659.15,251.59,311.21,294.44,268.33,,,,,,,,,
2008-12-22 22:16:31+00:00,L7,74.10,,,,34.23,10.04,-74.32,-35.33,,,,,,,,,,,252.86,212.69,212.73,213.87,221.87,215.16,219.39,220.84,236.34,231.12,227.51,210.58,233.78,224.28,222.35,213.41,216.83,217.33,213.74,216.16,219.09,216.77,216.92,226.67,215.82,226.20,219.28,224.91,236.29,233.80,235.07,224.20,225.48,218.30,226.93,221.16,230.18,237.87,225.69,219.60,229.65,228.33,225.57,231.95,227.04,224.48,214.01,221.91,224.01,222.04,214.77,214.47,220.71,216.01,223.69,226.87,233.45,240.01,231.29,229.31,227.23,222.74,221.35,215.17,229.23,233.75,227.36,220.57,218.18,228.70,211.52,219.98,220.23,222.95,222.35,213.54,217.51,217.48,217.96,206.74,216.95,213.18,203.56,211.10,219.63,,,,,
2009-01-31 22:12:28+00:00,L5,201.11,225.46,235.17,235.00,223.05,218.57,225.30,227.43,224.47,219.47,203.71,218.47,236.17,244.59,234.57,219.13,218.07,212.44,224.60,214.60,208.41,212.96,215.33,219.34,213.97,223.35,222.77,223.54,225.69,210.78,223.05,219.62,215.23,208.42,201.09,210.69,206.56,210.57,212.95,212.83,210.66,210.54,207.16,213.48,209.80,214.86,226.52,229.23,224.13,220.75,225.31,209.02,198.80,197.57,206.96,198.41,,176.64,223.20,226.36,223.00,,,,,,,,,,,,,,,,,,,,,,,,233.85,224.08,214.20,220.17,198.98,,,,,177.85,186.32,179.47,206.68,203.84,221.41,216.36,219.51,218.96,222.83,218.59,220.10,229.28,232.09,220.65
2009-02-09 22:06:55+00:00,L5,,328.48,247.77,257.68,239.43,262.98,264.35,243.09,264.94,303.06,259.10,262.78,282.36,282.39,276.31,264.78,474.24,384.69,322.60,515.59,252.83,246.19,251.03,246.42,256.22,222.74,214.14,,,,,,,,,,,260.68,275.09,267.20,264.59,240.55,242.08,252.62,279.10,327.14,317.76,293.06,268.95,265.30,270.41,262.99,270.39,285.79,289.14,269.32,280.08,272.64,280.34,280.53,284.98,291.39,,361.58,350.48,,387.32,,358.60,,,,,,,,,,,,,,,,,,,,2.72,60.24,,249.44,,61.05,147.07,237.61,302.47,329.33,292.27,256.37,267.07,285.53,290.49,255.19,262.21,,,
2009-03-28 22:17:13+00:00,L7,,329.15,263.39,371.54,410.91,414.23,426.41,415.55,264.46,295.75,264.16,257.08,273.14,274.63,262.93,250.72,464.36,246.69,261.44,251.88,240.71,233.70,235.56,219.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.65,281.30,291.59,,,,,,,271.51,271.65,271.98,285.23,437.12,400.83,405.73,247.74,249.71,247.46,249.89,253.06,315.34,252.24,304.31,324.61,288.98,253.56,259.62,265.73,268.22,250.69,262.99,265.31,272.24,292.30
2009-05-15 22:17:24+00:00,L7,181.02,210.88,371.78,379.27,269.74,418.77,175.39,100.89,,,,,,43.96,,,227.43,57.01,,,,,,,,,,,,21.26,19.74,,,46.47,80.15,84.80,,,,,,,,,,,,,,64.55,,,,,,,,,,,,,,,352.51,,,,,,,,,,,,,,,,,165.47,,480.25,-86.26,,,,,,,,,,,,,,,,,,,,,,,
2009-05-24 22:11:14+00:00,L7,,,,394.29,400.95,405.28,359.59,371.78,,,,,,,361.11,,438.35,450.30,508.32,475.43,417.42,422.77,,,472.52,463.58,197.75,197.89,249.99,,,,,134.86,,,,,,,463.24,482.11,495.38,445.50,405.63,32.09,439.70,,,,,,,,,,,,,,,,,,150.97,,,,,,,,,,,,420.84,,,125.12,,,,401.16,447.80,,525.49,32.15,492.35,,,,,,700.39,361.14,258.43,588.97,238.53,,,,,,,,,
2009-07-18 22:17:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.88,217.71,212.64,207.34,220.86,200.83,199.23,192.29,180.45,189.83,,207.55,203.70,,202.08,210.89,210.10,207.32,213.45,204.26,206.11,204.15,205.59,193.14,208.47,203.04,213.93,208.22,210.07,204.54,210.15,217.38,210.91,219.62,203.30,213.60,210.27,223.56,220.94,214.60,190.54,184.27,184.38,179.02,195.65,198.85,125.87,171.30,194.68,193.57,190.10,196.63,201.50,190.42,210.13,,,,,,,,,,,,,,,,
2009-09-04 22:17:08+00:00,L7,359.56,232.47,241.88,245.98,233.77,246.94,246.31,234.61,243.81,282.87,,240.97,268.47,279.12,265.55,252.32,460.01,,,,,,,152.94,,245.38,251.32,,309.14,240.97,271.18,280.13,259.14,252.84,225.58,240.19,230.26,252.87,265.91,260.20,99.23,82.38,112.53,,,,,,,,,252.90,264.41,,,,,,,270.83,263.67,281.77,259.78,231.56,232.09,225.90,238.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.83,255.28,251.58,258.70
2009-12-02 22:12:00+00:00,L7,376.26,232.01,243.67,243.99,235.32,243.99,244.62,233.28,254.76,279.31,232.29,244.18,263.62,272.08,269.41,253.43,464.06,231.12,247.51,,,,,,,243.45,247.66,,256.56,240.84,251.38,257.43,264.77,247.85,240.22,253.90,252.53,247.40,,,,,,,,,,,,,,,,271.41,271.88,256.26,255.26,249.57,,,,,,252.02,235.64,235.35,248.11,246.32,238.93,282.15,,,,,,,,,,,,,,,,,,,,,,,257.37,252.33,328.96,253.64,226.73,277.94,260.04,240.31,243.12,254.18,252.62,244.69,248.65,255.58,258.02,258.30
2009-12-09 22:17:51+00:00,L7,210.82,224.72,236.08,243.43,224.23,220.59,223.55,220.25,231.72,215.70,200.39,216.81,237.18,238.35,240.42,212.01,216.09,206.65,204.10,,,,,,,,,,,,,,,201.94,201.82,211.23,210.11,,,,,,,,,,,,,,,,,,218.09,,212.23,208.86,,211.62,212.33,,,216.24,206.69,210.77,213.72,214.74,212.28,210.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03 22:17:50+00:00,L5,227.18,245.58,244.47,248.50,234.07,247.19,243.82,235.33,248.80,255.66,229.43,226.74,247.05,256.03,253.50,236.63,398.37,226.17,243.02,229.55,220.81,224.01,226.11,231.38,235.14,234.37,232.84,240.37,231.96,224.69,245.01,239.98,237.85,221.64,219.00,224.84,219.41,226.01,243.89,237.52,238.52,228.92,224.59,235.60,254.82,289.18,279.05,264.70,249.72,244.76,246.53,239.73,251.04,252.83,254.22,,281.77,248.71,,288.74,,243.06,247.28,253.57,302.00,307.80,,,,,,,,,,,,,,,,,,,,,,,,,,240.23,243.19,240.47,291.09,230.47,235.29,256.23,233.12,230.47,229.57,228.04,232.17,229.21,238.08,240.04,246.43,238.95
2010-02-19 22:17:53+00:00,L5,,,,,,,,,,,,,,,,,,,,,,214.51,218.18,217.71,231.66,235.04,238.76,239.68,234.83,228.63,239.00,240.10,238.83,224.08,221.80,216.54,214.54,220.62,239.04,236.32,230.46,231.28,220.57,232.68,237.08,253.65,256.05,256.41,243.93,246.18,242.26,239.94,,,,,,,,,243.76,247.65,250.08,249.35,233.22,232.59,,,,,,,,,,,,,,,,,,,,,,,,,,238.35,243.24,233.94,288.92,239.12,230.13,259.42,239.31,227.84,228.52,231.67,242.68,240.17,237.42,248.79,249.11,251.40
2010-02-20 22:12:45+00:00,L7,345.46,254.56,255.86,260.66,246.12,266.62,258.47,249.81,262.66,262.84,237.05,232.03,253.48,252.97,257.18,230.29,379.77,220.33,232.15,219.93,219.95,199.37,,,,,,,,,,,,,227.11,223.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.69,242.96,,,,,,,,,,,,,,,,,,,,,,,236.93,239.89,237.64,243.34,235.87,281.03,241.18,226.07,231.41,231.05,228.82,231.53,229.97,241.10,236.55,236.77,243.80,241.76,238.31
2010-04-09 22:13:00+00:00,L7,,,,376.25,378.78,360.42,366.67,357.96,255.43,264.56,233.50,235.31,251.73,268.88,257.99,241.70,336.13,224.02,233.44,229.52,,,,,,,,,239.41,228.41,,,234.82,223.55,212.08,227.17,224.35,,,,,,,,,,,,,,,,,,,,,,,,,,,227.82,221.79,226.19,230.32,,,,,,,,,,,,,,,,,,,,,,,,,214.12,230.86,222.51,240.50,239.25,219.54,213.96,190.76,189.13,202.88,207.02,223.31,226.92,216.51,212.80,227.45,228.11
2010-05-11 22:12:55+00:00,L7,,,,,,,401.49,384.19,,290.45,260.12,242.12,241.92,255.62,241.21,236.77,403.34,245.29,245.63,222.72,206.17,,,,,,,,78.76,,,,,219.15,220.69,220.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.10,235.22,,,,,,,,,,,,,,,,,,,,251.27,240.24,235.54,225.68,232.48,234.47,231.99,223.78,250.63,236.15,219.41,206.03,164.89,155.62,172.53,177.71,227.25,222.44,229.83,233.19,238.30,234.01
2010-08-22 22:19:13+00:00,L7,,,,,,,,,,,,,,,,,,276.16,292.71,263.51,238.27,244.34,247.12,352.12,372.55,348.78,248.74,262.67,271.69,,273.37,,264.63,241.26,232.78,,264.95,248.34,267.63,255.80,255.33,236.63,226.72,247.60,259.76,303.57,299.16,282.27,258.23,253.95,251.74,243.74,252.55,251.20,258.15,250.39,239.45,237.00,250.77,244.13,240.64,253.61,254.44,246.67,235.91,233.42,245.47,232.94,236.59,255.67,262.30,258.87,264.51,259.67,272.80,282.82,269.66,246.39,257.18,250.66,235.02,238.52,258.92,260.64,247.30,249.96,260.29,242.27,240.69,237.49,240.47,245.21,246.76,239.49,284.05,247.00,232.64,226.71,191.44,185.27,218.14,212.73,238.83,235.42,239.89,251.60,249.65,241.74
2010-08-31 22:13:03+00:00,L7,292.64,247.33,256.37,255.57,239.76,248.67,253.27,238.70,242.30,,229.58,225.11,249.65,253.36,256.87,226.43,355.95,225.54,232.42,220.76,213.38,219.77,211.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.07,261.76,,,,,,216.94,241.35,247.09,237.52,238.79,230.84,238.27,225.03,230.13,229.11,232.96,232.04,222.93,241.63,225.50,226.73,218.65,193.47,188.97,217.64,207.78,225.23,225.03,232.13,233.84,234.94,229.87
2010-09-16 22:13:28+00:00,L7,212.17,227.59,235.00,,,,,,,,,,,,,,219.27,216.46,217.29,202.94,195.92,199.65,205.17,204.89,204.38,212.12,227.81,213.91,210.43,212.12,215.91,215.53,213.43,206.82,203.17,210.77,208.37,207.87,209.57,203.91,211.02,211.26,209.26,444.71,420.64,576.70,,,281.54,230.44,221.05,205.75,208.62,212.25,214.82,221.10,206.39,208.01,212.40,212.69,205.69,212.67,205.08,221.12,485.79,,,,,,325.08,,212.63,220.48,218.96,220.74,214.91,204.81,198.54,200.48,202.62,203.41,207.12,204.33,177.56,207.12,209.75,215.24,211.35,208.91,208.99,210.21,208.02,202.46,207.83,249.44,208.85,205.43,198.43,260.50,,,,,,,,
2010-09-23 22:19:15+00:00,L7,,,,,,,,,,,,,,,,,,,244.48,233.17,229.05,221.59,226.70,241.98,234.24,230.53,238.39,256.97,243.00,236.03,249.12,256.17,243.23,218.79,225.78,223.94,235.39,240.33,262.33,246.96,255.44,230.39,236.08,245.81,263.46,294.85,291.26,,253.21,256.09,251.65,247.85,,254.00,263.41,249.25,250.21,241.09,259.46,263.41,265.97,265.60,258.40,244.20,236.26,252.34,272.38,269.83,,294.53,287.86,268.49,270.45,265.45,273.51,282.00,272.26,256.12,258.77,256.77,246.73,246.72,272.11,265.99,256.35,238.82,250.50,251.98,244.16,243.46,249.34,246.29,251.96,249.46,314.36,253.07,238.96,249.56,242.48,242.07,241.00,244.92,254.54,,,,,
2010-10-25 22:19:27+00:00,L7,,,,,,327.37,328.09,,,,,,,,,,,,,,234.82,234.13,231.79,236.89,244.07,241.06,243.71,,256.17,243.25,272.02,278.57,261.03,240.73,237.75,248.53,235.20,249.60,,,,,,,,,,,,255.81,259.69,249.65,261.66,271.62,267.37,255.18,255.69,249.81,263.85,268.24,268.50,264.39,254.91,253.72,231.48,235.92,242.24,242.34,231.19,,,,,,,,,,,,,,,,,,,80.42,170.57,,247.94,245.13,252.33,243.79,300.16,,,,,,,,,,,,,
2010-11-02 22:16:48+00:00,L5,258.87,257.56,255.11,260.95,243.64,258.04,256.82,231.41,237.92,235.86,218.22,229.15,241.12,259.98,250.34,235.62,234.48,218.83,234.37,218.38,208.85,217.38,220.35,222.71,216.51,226.49,227.20,229.79,229.75,223.44,233.18,225.79,219.99,211.90,210.86,221.55,219.82,219.44,220.17,222.19,215.22,222.25,215.52,218.68,210.31,211.62,231.65,234.36,229.33,235.19,222.88,211.42,217.85,207.32,224.89,233.37,218.23,212.41,220.84,216.48,217.80,226.40,215.21,221.15,207.52,212.80,216.87,223.37,215.56,215.85,220.20,212.38,217.00,217.99,230.69,222.67,225.85,216.61,219.79,218.35,212.41,213.10,221.45,221.03,221.18,218.01,217.52,229.11,221.56,225.67,217.54,235.28,224.34,208.75,211.64,205.36,215.08,220.89,192.81,195.65,203.81,202.25,207.29,207.68,198.46,196.10,195.10,199.51
2010-11-27 22:10:35+00:00,L5,234.64,242.16,247.30,247.70,232.47,249.02,251.18,235.89,249.46,243.30,226.48,228.03,248.93,252.22,250.89,223.63,314.22,215.62,227.32,213.31,228.33,220.54,224.38,227.87,226.53,233.47,235.04,232.53,225.15,223.11,233.67,231.63,233.68,220.19,218.75,217.77,218.34,215.92,229.91,227.96,222.69,225.15,216.69,229.00,234.56,240.66,248.38,249.96,240.39,238.50,233.49,236.94,,,,,,,,,237.95,236.46,235.99,238.84,225.45,225.00,,,,,,,,,,,,,,,,,,,,,,,,,,230.96,235.00,222.50,242.34,231.58,215.79,219.04,227.37,222.30,,,,,,,,
2010-12-13 22:11:01+00:00,L5,212.61,228.02,244.47,237.87,230.11,230.62,237.86,227.79,238.77,214.49,215.37,217.35,249.18,250.53,251.00,219.83,214.10,208.49,222.84,203.06,202.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.92,219.92,221.01,217.30,219.77,216.48,214.21,224.97,220.38,224.80,213.69,227.68,221.29,207.20,212.84,217.43,216.67,206.58,218.33,220.08,221.46,210.36,215.68,211.76,212.77
2010-12-20 22:16:50+00:00,L5,383.73,247.32,250.86,252.79,241.23,254.16,251.21,251.01,255.70,280.67,246.38,249.38,257.04,261.97,256.06,243.85,427.99,252.58,261.86,239.16,222.72,224.98,226.63,228.74,236.51,232.59,237.85,245.24,239.01,235.80,250.70,251.38,242.06,214.18,221.85,233.08,235.16,237.30,258.92,247.00,245.35,232.33,224.53,252.85,254.16,294.14,289.74,266.83,253.26,249.28,246.80,236.17,255.18,243.50,252.03,247.60,241.36,234.84,250.80,251.09,251.00,252.13,244.21,244.63,226.96,232.46,245.85,245.97,242.54,256.43,259.60,250.04,254.09,258.38,250.01,259.39,259.76,245.26,246.51,244.03,233.85,236.52,249.50,248.62,232.58,240.71,249.58,247.41,235.35,215.89,229.64,228.68,234.36,228.35,271.98,224.10,224.88,234.53,226.77,222.93,222.83,220.12,227.06,222.66,227.07,230.37,235.14,232.05
2011-01-21 22:16:54+00:00,L5,381.90,240.53,244.86,245.30,233.14,245.80,249.44,239.93,250.48,276.57,240.91,237.10,267.54,269.95,264.38,257.59,454.95,244.28,267.35,240.18,238.35,237.72,233.52,242.21,244.50,246.73,253.58,279.85,276.59,,267.04,274.06,262.46,235.90,242.09,259.91,254.06,255.30,265.28,268.25,264.57,238.09,235.86,253.93,273.02,314.92,310.14,287.24,264.38,260.84,265.09,253.35,274.92,271.56,275.38,262.30,268.11,258.70,271.51,271.43,285.37,273.30,258.32,258.16,237.23,249.63,253.01,255.53,252.39,286.26,293.26,281.56,287.92,281.10,284.12,290.16,281.82,258.97,257.88,257.62,252.69,266.26,277.57,275.27,282.03,267.57,260.69,258.22,255.71,244.87,254.03,250.96,259.99,261.16,325.25,262.52,266.44,302.15,270.25,263.16,261.87,265.74,266.21,250.76,251.93,255.68,259.17,264.60
