,dates,per0136-0000,per0136-0001
541,2019-03-13 15:10:33+00:00,192.59070421114865,182.5814143806044
542,2019-03-21 15:03:41+00:00,182.86772452924552,182.90938391315876
543,2019-04-06 15:03:08+00:00,,
544,2019-04-13 15:09:04+00:00,195.72890458887915,191.630648956876
545,2019-04-14 15:10:25+00:00,189.75604838014036,192.38833327198796
546,2019-04-21 15:16:32+00:00,188.40685893238242,185.9389660532665
547,2019-04-30 15:10:22+00:00,,
548,2019-05-08 15:01:57+00:00,200.59157089872159,215.41731088537543
549,2019-05-16 15:10:32+00:00,,
550,2019-05-24 15:01:19+00:00,,
551,2019-06-17 15:10:47+00:00,,
552,2019-07-19 15:10:54+00:00,,
553,2019-07-27 14:58:55+00:00,,
554,2019-08-04 15:11:01+00:00,183.7600252725675,249.65120445858702
555,2019-10-06 15:02:05+00:00,,
556,2019-10-14 15:17:31+00:00,180.9826224779772,
557,2019-10-31 14:54:50+00:00,,
558,2019-11-08 15:11:19+00:00,,
559,2019-11-16 14:54:06+00:00,,
560,2020-01-19 14:50:55+00:00,187.78412566125385,
561,2020-01-27 15:11:04+00:00,,
562,2020-02-12 15:10:59+00:00,205.5447761574432,254.99293529896048
563,2020-02-19 15:17:08+00:00,,
564,2020-02-20 14:49:17+00:00,205.13697112320943,199.24334314758366
565,2020-02-27 14:55:05+00:00,,171.6069512406465
566,2020-02-28 15:10:55+00:00,189.14425027406546,180.67713329846848
567,2020-03-07 14:48:25+00:00,194.69676398087535,188.40112565610823
568,2020-03-14 14:54:13+00:00,,181.07624756579511
569,2020-03-15 15:10:48+00:00,,
570,2020-03-23 14:47:33+00:00,200.52810598402766,199.58216111475215
571,2020-03-30 14:53:20+00:00,183.26325582925054,
572,2020-04-07 15:16:46+00:00,179.98428945623795,175.64653821357086
573,2020-04-08 14:46:38+00:00,178.6123768515045,178.2458386558492
574,2020-04-16 15:10:32+00:00,185.55020309831474,176.65857610701855
575,2020-04-23 15:16:40+00:00,200.9482191276339,189.2972478167759
576,2020-04-24 14:45:42+00:00,203.49378302815086,
577,2020-05-01 14:51:28+00:00,213.43822474337497,202.19692036552766
578,2020-05-02 15:10:24+00:00,,147.4086108252006
579,2020-05-09 15:16:31+00:00,,151.56443061009628
580,2020-05-10 14:44:44+00:00,240.07807379468125,172.24710508187368
581,2020-05-18 15:10:23+00:00,,
582,2020-05-26 14:43:44+00:00,,
583,2020-06-03 15:10:28+00:00,,162.78655671738463
584,2020-07-04 14:47:38+00:00,,
585,2020-07-05 15:10:45+00:00,,
586,2020-07-13 14:40:55+00:00,,
587,2020-09-15 14:36:49+00:00,,
588,2020-11-10 15:11:13+00:00,,
589,2020-11-18 14:32:36+00:00,,
590,2020-11-25 14:38:17+00:00,180.8345397765175,174.11213194559818
591,2020-12-20 14:30:14+00:00,,
592,2021-01-21 14:27:59+00:00,,
593,2021-01-28 14:33:39+00:00,199.64329162181673,190.95902311978546
594,2021-01-29 15:11:05+00:00,196.48939051990132,183.870561907648
595,2021-02-06 14:26:49+00:00,186.04933513793418,179.44304120884397
596,2021-02-13 14:32:28+00:00,,
597,2021-02-14 15:11:01+00:00,180.53319389048448,174.5882947140019
598,2021-03-01 14:31:15+00:00,,
599,2021-03-02 15:10:55+00:00,197.32185009813014,186.43096964863872
600,2021-03-09 15:17:02+00:00,210.56585615726863,198.4445514218881
601,2021-03-17 14:29:59+00:00,,
602,2021-03-18 15:10:46+00:00,206.23833375061562,196.8696641720624
603,2021-03-26 14:23:05+00:00,,
604,2021-04-02 14:28:41+00:00,181.8304736966487,167.3270963307507
605,2021-04-03 15:10:42+00:00,179.12616293623324,167.74039445376312
606,2021-04-10 15:16:51+00:00,188.8297081095233,185.5449178404117
607,2021-04-11 14:21:46+00:00,,
608,2021-04-18 14:27:21+00:00,,
609,2021-04-19 15:10:36+00:00,188.18187194945685,168.26034493453554
610,2021-05-05 15:10:26+00:00,,
611,2021-05-29 14:17:42+00:00,,
612,2021-06-29 15:17:01+00:00,,
613,2021-06-30 14:15:04+00:00,,
614,2021-07-16 14:13:42+00:00,,
615,2021-08-01 14:12:19+00:00,,
616,2021-08-17 14:10:53+00:00,,
617,2021-09-02 14:09:31+00:00,,
618,2021-09-18 14:08:06+00:00,,
619,2021-10-27 14:10:48+00:00,171.35456454491498,185.91463186197333
620,2021-11-21 14:02:13+00:00,,
621,2021-12-23 13:59:10+00:00,210.50522253775608,200.8633253165031
