dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113,satname
2022-06-21 20:36:59+00:00,472.80,436.48,409.28,393.49,384.70,399.29,414.51,425.33,426.16,428.63,435.79,437.08,429.97,426.92,430.71,427.86,428.24,422.85,417.21,422.40,428.22,424.31,429.36,429.51,428.99,428.93,424.88,422.55,413.30,423.62,424.15,438.78,426.75,438.67,448.49,454.72,464.52,462.79,474.13,455.07,456.31,452.96,455.40,460.95,488.97,508.38,507.54,500.60,499.26,495.10,513.60,496.11,489.32,496.05,487.04,483.39,489.00,497.11,493.67,491.18,486.06,484.84,501.45,490.07,490.65,486.98,493.60,494.51,495.40,496.47,492.82,492.19,493.36,485.86,483.41,469.60,459.70,469.67,477.57,453.09,480.67,476.23,476.00,466.43,487.48,494.81,481.59,483.72,483.73,503.34,493.87,499.69,495.03,493.79,494.91,491.78,488.27,497.60,484.31,473.97,476.11,474.82,488.89,488.71,479.36,465.97,473.07,471.47,468.59,461.33,454.35,453.25,461.05,447.11,L7
2022-07-08 22:12:03+00:00,472.70,436.76,409.58,394.08,384.70,399.29,414.51,425.33,426.16,429.35,436.79,438.93,431.61,427.23,429.13,424.96,424.32,421.44,417.16,420.87,425.88,423.29,426.22,430.24,429.61,429.44,423.92,422.43,412.14,422.97,423.23,437.94,427.62,438.67,448.49,454.72,464.52,462.79,475.02,455.33,456.88,454.89,456.80,461.38,488.44,510.25,509.01,501.60,499.26,495.10,513.60,496.11,489.32,495.50,487.13,484.25,489.69,498.59,495.48,492.68,487.04,485.75,501.45,490.07,490.65,486.98,493.60,496.15,496.29,496.60,493.77,491.53,494.63,487.93,485.26,470.33,459.70,469.67,477.57,453.09,480.67,476.23,476.72,467.24,489.15,495.08,481.98,485.37,485.11,503.26,493.49,499.69,495.03,493.79,494.91,491.78,488.27,498.95,484.62,474.09,477.12,473.25,491.25,491.17,477.89,462.45,469.82,468.50,464.90,461.33,451.76,451.91,460.52,447.30,L9
2022-07-09 22:06:16+00:00,470.42,433.80,408.29,393.11,384.10,398.77,412.29,422.25,423.92,427.44,434.73,437.01,430.09,425.85,427.73,423.24,422.42,419.99,416.64,420.40,425.02,422.96,425.27,427.84,427.35,427.82,423.00,421.16,410.60,421.11,420.26,435.73,426.06,437.51,448.10,454.18,463.57,462.37,474.42,454.73,455.74,453.86,455.91,460.37,486.60,506.60,506.08,499.36,496.52,492.85,510.80,493.19,487.93,493.05,484.56,481.67,486.30,495.91,492.13,489.74,485.86,483.20,498.93,488.69,489.03,486.08,492.51,495.02,495.03,495.31,492.18,489.82,492.47,486.38,484.18,469.60,459.26,467.96,475.95,451.51,478.75,474.41,474.69,466.33,488.76,494.71,481.95,483.44,482.36,499.88,490.98,497.50,493.53,493.66,494.53,490.73,486.98,497.05,483.23,472.84,477.12,473.25,491.25,491.17,477.89,462.45,469.82,468.50,464.90,461.33,451.76,451.91,460.52,447.30,L8
2022-07-16 22:12:26+00:00,470.42,433.80,408.29,393.11,384.10,398.77,412.29,422.25,424.11,427.74,435.02,438.01,431.02,423.83,424.36,418.46,417.65,416.37,414.61,422.76,425.02,422.96,425.04,427.20,427.23,427.82,424.81,418.98,408.68,419.97,418.76,434.27,424.54,436.33,447.36,452.62,462.34,461.28,473.55,454.22,455.01,453.16,456.56,460.04,485.24,505.58,505.54,498.11,494.86,491.61,507.76,491.17,485.89,491.09,482.60,479.90,484.37,494.40,490.32,487.85,484.46,481.77,498.15,488.98,488.92,485.70,492.71,493.64,494.23,494.11,490.73,488.65,491.36,486.34,483.58,468.81,458.44,468.01,475.16,451.34,478.30,473.29,473.99,466.72,489.61,494.92,482.35,483.50,481.52,497.75,489.12,496.74,492.82,494.62,495.31,490.88,486.69,496.70,482.27,472.00,476.93,469.12,492.45,491.66,477.67,462.51,469.21,468.30,464.86,461.76,437.97,451.73,461.03,448.28,L8
2022-07-25 20:34:33+00:00,470.42,433.80,408.29,393.11,384.10,398.77,412.29,422.25,424.11,427.74,435.02,438.01,427.52,423.83,424.36,418.46,417.65,416.37,414.61,422.76,425.02,422.96,425.04,427.20,427.23,427.82,424.81,418.98,408.68,419.97,418.76,434.27,424.54,436.33,445.51,452.62,462.34,461.28,473.55,454.22,455.01,453.16,456.56,460.04,485.24,505.58,505.54,498.11,494.86,491.61,507.76,491.17,485.89,491.09,482.60,479.90,484.37,494.40,490.32,487.85,484.46,481.77,498.15,488.98,488.92,485.70,492.71,493.64,494.23,494.11,490.73,488.65,491.36,486.34,483.58,468.81,458.44,468.01,475.16,451.34,478.30,473.29,473.99,466.72,489.61,494.92,482.35,483.50,481.52,497.75,489.12,496.74,492.82,494.62,495.31,490.88,486.69,495.33,482.27,472.00,476.93,469.12,492.45,491.66,477.67,462.51,469.21,468.30,464.86,461.76,425.28,445.49,461.51,448.28,L7
2022-07-30 20:39:57+00:00,470.11,433.40,408.79,392.32,381.85,397.08,410.89,421.81,424.98,427.26,434.51,438.71,427.88,423.76,422.99,416.40,415.26,413.01,414.30,422.63,424.05,421.78,423.82,425.00,426.03,427.00,423.95,417.83,408.16,419.35,418.39,434.02,424.32,436.66,447.29,452.16,462.43,461.51,473.73,454.34,454.22,453.19,456.83,459.60,484.42,503.52,504.87,496.77,493.89,491.03,506.68,490.12,483.90,488.71,479.84,479.38,484.07,494.23,489.96,487.64,484.00,481.28,499.04,490.67,490.08,485.20,493.28,493.79,493.07,492.75,490.36,487.89,490.80,486.12,483.72,467.97,457.51,467.25,474.81,450.21,477.13,471.28,473.23,466.95,490.18,495.05,482.56,483.57,481.47,495.88,487.19,495.65,491.77,494.98,495.32,491.97,486.97,494.64,482.32,473.82,476.54,468.15,492.90,493.78,476.00,459.74,465.92,466.41,463.53,461.28,419.92,442.51,460.86,448.40,L7
2022-08-02 22:06:07+00:00,467.30,431.35,408.14,392.60,381.65,396.39,410.00,420.40,423.54,424.40,434.51,437.92,427.58,422.87,421.16,415.19,415.20,412.93,413.00,420.36,421.96,420.52,422.61,423.11,424.10,424.45,422.28,415.96,406.57,417.38,416.44,432.39,423.42,435.45,446.60,451.74,461.69,460.75,472.84,453.66,454.11,452.95,456.27,459.59,483.76,501.72,503.09,495.33,490.94,489.16,504.66,488.81,482.55,487.19,477.82,478.49,483.74,494.22,488.90,486.85,483.16,480.20,497.12,488.89,489.34,484.75,492.50,493.41,492.70,492.19,489.46,487.51,490.57,486.37,483.56,468.67,458.01,467.42,474.33,449.80,476.31,470.42,472.50,466.57,489.68,494.41,481.97,482.75,480.30,494.22,486.21,495.16,492.06,494.88,494.86,490.95,485.95,493.11,480.75,473.03,476.54,463.17,492.90,493.78,476.00,449.85,464.55,464.44,461.91,457.87,407.20,442.51,460.07,447.93,L9
2022-08-10 22:06:32+00:00,467.30,431.35,408.14,392.60,381.65,396.39,410.00,420.22,423.11,424.03,434.01,437.85,427.76,423.14,421.23,415.06,415.40,413.35,413.28,420.42,422.02,420.99,423.34,422.58,423.35,423.63,421.77,415.57,405.89,416.93,415.92,431.98,423.16,436.33,446.60,451.74,461.69,460.75,472.84,453.66,454.11,452.95,456.27,459.59,483.76,501.72,503.09,495.33,490.94,489.16,504.66,488.81,481.76,486.95,477.54,478.70,483.98,495.07,490.59,486.85,483.16,480.20,497.12,488.89,489.34,484.75,492.50,493.41,492.70,492.19,489.46,487.51,490.57,486.37,483.56,468.67,458.01,467.42,474.33,449.80,476.31,470.42,472.50,466.57,489.68,494.41,481.97,482.75,480.30,494.22,486.21,495.16,492.06,494.88,494.86,490.95,485.95,493.11,480.75,473.00,476.88,463.17,492.64,493.49,476.00,444.45,464.47,464.31,461.67,457.87,399.46,442.51,461.45,447.86,L8
2022-08-11 20:33:07+00:00,467.30,431.35,408.14,392.60,381.65,396.39,410.00,417.75,423.11,424.03,434.01,437.85,427.76,421.32,421.23,415.06,415.40,413.35,413.28,420.42,422.02,420.99,423.34,422.58,423.35,423.63,421.77,413.94,404.05,417.14,415.92,431.98,423.16,436.33,446.60,451.74,461.69,460.75,472.84,453.66,454.11,452.95,456.27,459.59,483.76,501.72,503.09,495.33,490.94,489.16,504.66,488.81,481.76,486.95,477.54,478.70,483.98,495.07,490.59,486.85,483.16,480.20,497.12,488.89,489.34,484.75,492.50,493.41,492.70,492.19,489.46,487.51,488.53,487.90,483.56,468.67,458.01,467.42,474.33,449.80,476.31,470.42,472.50,466.57,489.68,494.41,481.97,482.75,480.30,494.22,486.21,495.16,492.06,494.88,494.86,490.95,485.95,493.11,480.75,473.00,476.88,459.92,492.64,493.49,476.00,437.87,464.47,464.31,461.67,457.87,399.46,442.51,461.45,447.86,L7
2022-08-26 22:06:34+00:00,462.69,429.25,405.64,391.52,380.50,393.90,408.63,414.60,420.22,421.62,433.16,436.76,427.82,421.02,420.29,413.54,413.71,410.70,411.70,418.65,420.35,420.34,424.78,421.44,421.14,420.01,418.61,411.10,402.28,415.05,414.23,429.94,421.18,434.65,444.71,450.54,460.38,459.10,471.25,452.87,452.45,451.32,454.54,458.47,481.54,499.06,500.00,493.17,487.14,485.06,498.63,482.22,477.97,484.02,473.90,474.70,481.75,493.47,487.81,484.97,480.50,477.41,494.50,486.83,488.26,482.65,490.30,490.86,490.29,489.42,487.17,485.08,486.61,486.60,482.90,468.16,456.98,466.47,471.28,446.97,473.27,467.75,471.03,465.98,488.41,493.55,481.27,481.66,478.84,491.72,484.43,493.13,490.13,493.05,492.31,488.62,483.12,490.31,478.60,471.35,475.38,455.18,489.21,490.61,470.65,429.57,463.15,462.06,459.97,457.24,383.47,437.40,460.30,448.80,L8
2022-08-28 20:31:34+00:00,462.69,429.25,405.64,391.52,380.50,393.90,408.63,414.60,420.22,421.62,433.16,432.85,427.82,418.95,417.92,413.54,413.71,408.79,409.86,418.65,420.35,420.34,424.78,421.44,421.14,420.01,418.61,409.72,400.36,412.76,413.52,427.13,419.98,434.65,444.71,450.54,456.83,459.10,471.25,452.26,450.27,448.92,453.63,457.59,479.50,498.43,499.44,493.17,487.14,485.06,498.63,482.22,477.97,484.02,473.90,474.70,482.58,492.56,487.81,484.97,480.21,474.96,494.50,486.83,488.26,482.65,489.00,490.02,487.94,489.48,484.91,484.30,486.61,486.60,482.90,468.16,456.98,466.47,471.28,446.97,473.27,467.75,471.03,465.66,487.42,492.34,479.33,481.66,478.84,491.72,483.50,491.96,490.13,493.05,492.31,487.05,481.62,487.57,478.60,471.35,475.38,455.18,489.21,490.61,470.65,429.57,463.15,462.06,459.97,457.24,383.47,437.40,460.30,448.80,L7
2022-09-03 22:06:16+00:00,459.75,428.24,405.16,389.44,378.78,391.88,404.55,410.71,414.70,418.39,429.68,429.79,425.06,416.14,415.60,412.00,411.95,406.47,408.71,417.47,419.65,419.21,423.00,419.53,418.79,416.87,413.83,405.45,397.42,409.39,409.40,425.02,418.33,432.39,442.69,447.95,454.11,456.23,468.20,450.61,447.96,445.01,450.43,455.03,476.04,492.88,495.52,491.21,483.33,480.23,493.28,477.16,474.51,480.05,468.99,470.37,478.86,489.30,482.94,480.81,477.35,472.62,492.12,484.62,484.48,479.42,483.50,483.82,481.51,483.93,480.00,478.37,479.73,481.57,479.77,467.27,456.32,463.62,468.35,444.03,469.86,463.18,466.99,463.44,484.45,488.88,475.97,477.59,473.86,485.98,479.64,488.70,488.87,491.64,490.16,484.51,478.96,483.33,475.52,469.34,471.70,448.84,482.69,484.19,466.66,424.24,459.90,454.60,456.88,444.09,366.96,429.51,449.05,438.34,L9
2022-10-01 20:28:03+00:00,459.55,430.67,411.25,390.43,376.92,392.35,403.66,408.20,412.69,415.52,428.84,426.55,422.56,413.81,414.45,413.78,412.46,405.49,407.38,417.51,419.18,418.56,419.44,419.24,415.15,414.06,411.80,401.76,393.88,406.31,406.08,421.53,416.83,430.76,442.84,441.61,451.74,454.75,468.59,450.19,447.83,443.56,450.23,454.32,476.08,493.47,493.34,488.08,478.14,474.10,488.14,473.17,473.05,477.75,469.32,472.26,478.64,490.63,483.25,478.90,478.38,473.14,492.06,483.19,482.63,482.52,483.14,481.71,477.79,481.17,479.05,479.74,477.50,480.31,478.17,468.84,458.91,463.44,466.64,444.78,469.03,461.99,464.69,462.54,483.96,488.05,477.21,476.85,470.49,482.78,475.09,483.83,486.85,492.76,489.52,483.50,476.92,478.30,474.65,468.85,476.36,444.11,486.89,482.94,464.10,414.42,456.89,444.62,449.76,439.65,360.05,430.42,447.11,439.81,L7
2022-12-24 22:06:26+00:00,442.24,411.45,401.93,390.15,378.01,392.07,399.18,403.28,407.06,410.75,422.92,420.31,413.87,406.60,405.59,403.03,405.57,401.20,402.82,412.14,412.31,418.56,409.38,406.90,405.44,403.54,403.96,393.26,382.80,397.13,396.53,412.05,409.26,425.81,436.26,429.43,442.72,446.18,459.85,442.87,440.11,436.36,445.02,449.34,469.58,483.93,483.31,482.52,464.06,464.25,476.72,464.63,469.79,471.48,464.23,459.32,471.96,482.04,480.04,471.18,472.67,465.02,483.45,473.50,474.57,477.50,480.68,479.28,474.96,480.03,475.38,474.96,473.65,476.57,474.19,468.76,459.32,465.61,463.33,444.94,466.02,459.02,460.15,457.51,479.46,484.09,472.55,471.47,465.82,473.75,470.67,480.20,484.77,488.95,484.74,478.31,469.55,471.26,469.35,468.71,465.35,420.88,471.47,474.34,452.28,394.77,455.59,439.86,442.41,424.87,312.31,422.43,446.48,438.33,L9
2023-02-07 20:19:18+00:00,443.65,415.75,404.23,391.39,377.60,392.16,401.52,403.69,408.71,417.60,425.04,420.48,420.58,405.79,400.88,418.46,420.01,405.41,407.10,418.07,419.39,423.18,410.33,411.92,409.42,405.29,403.28,389.23,381.17,400.67,406.03,414.87,411.13,426.42,440.24,417.82,438.25,441.77,458.45,441.61,438.18,431.34,441.88,446.88,468.57,486.81,485.14,483.79,461.76,462.08,476.15,463.45,473.27,470.24,466.94,454.30,471.23,477.69,477.98,468.32,473.20,469.37,488.87,467.40,472.68,478.46,479.08,477.49,468.36,476.68,472.34,469.83,465.88,473.85,471.92,467.60,459.68,464.99,464.81,447.69,467.67,460.43,458.15,453.70,471.83,478.65,465.89,468.40,464.00,477.19,472.88,477.30,476.84,480.50,474.56,475.09,460.56,464.72,471.89,461.64,452.00,430.74,455.84,460.76,455.62,406.04,468.73,434.62,440.59,422.94,315.93,437.61,437.67,437.69,L7
2023-03-13 20:10:53+00:00,455.06,420.17,409.63,391.58,375.01,399.22,409.60,423.66,422.32,424.85,432.62,435.89,432.31,431.46,407.65,417.81,423.15,417.25,416.35,424.24,420.30,408.82,408.03,417.52,410.11,404.24,406.10,407.87,401.20,407.30,403.88,434.71,427.31,444.39,458.29,401.04,455.75,462.73,470.04,441.16,450.65,441.98,448.10,458.45,476.07,491.23,492.24,492.20,486.83,483.45,492.67,476.21,479.39,469.30,471.88,463.63,472.24,481.66,475.01,463.96,476.60,478.94,502.52,483.26,486.48,489.54,492.99,481.00,473.04,471.17,469.02,469.74,468.16,461.75,469.21,470.86,462.93,480.38,478.40,455.95,470.85,466.41,459.22,451.66,474.67,482.87,473.30,468.04,462.74,488.73,478.68,484.64,476.81,485.15,479.79,482.60,458.70,470.57,478.70,472.49,459.83,451.19,466.33,481.10,459.90,435.87,468.73,453.13,443.04,431.49,,444.86,449.76,448.73,L7
2023-03-13 22:12:11+00:00,457.89,420.46,406.23,387.28,371.62,392.50,401.09,407.90,408.12,417.00,430.86,438.48,437.78,431.75,411.90,416.22,417.13,413.95,414.93,421.00,417.27,409.16,404.51,405.32,404.45,399.61,402.79,401.75,395.39,404.99,404.19,433.93,418.75,431.74,449.68,419.86,453.87,456.36,466.55,441.24,445.54,439.97,445.43,452.98,474.66,489.19,490.83,493.30,486.44,483.60,495.51,476.89,476.02,469.67,469.50,462.22,469.47,480.34,474.56,464.88,476.40,476.85,496.04,481.13,484.07,486.10,488.06,481.31,475.00,473.41,469.52,467.80,469.04,466.22,466.99,467.07,459.57,476.48,474.54,451.20,466.64,460.75,456.27,449.09,471.19,478.52,469.89,465.42,463.05,481.95,475.79,482.20,476.22,483.21,480.15,481.01,461.91,471.10,475.31,465.67,466.23,449.08,463.97,477.83,459.00,433.12,457.21,450.02,443.51,434.61,417.65,434.10,434.30,435.28,L8
2023-03-21 22:12:19+00:00,457.89,411.60,399.30,383.32,369.40,391.45,401.90,410.64,410.73,417.69,430.71,438.59,435.39,433.66,416.35,419.98,418.55,416.28,415.89,419.08,416.72,412.39,404.54,408.68,406.15,402.95,406.48,403.70,396.31,406.26,407.79,432.15,418.20,427.69,446.28,426.87,452.85,454.06,459.92,436.15,441.65,438.50,442.31,448.28,469.14,485.83,487.04,489.11,480.01,479.75,491.42,476.13,472.06,466.95,467.55,460.93,467.61,479.01,472.85,464.64,471.91,471.16,490.10,472.68,474.79,481.41,480.83,481.38,473.07,473.36,468.53,465.25,466.65,460.40,467.30,463.13,455.56,471.90,470.81,447.11,460.81,453.26,453.99,446.63,469.16,479.85,471.07,465.04,464.28,481.95,473.90,480.63,473.12,484.29,479.80,479.54,462.91,469.33,472.25,463.14,462.70,451.62,467.77,473.97,456.99,434.97,456.47,449.67,443.05,436.49,430.17,438.13,433.55,432.02,L9
2023-03-22 22:05:52+00:00,450.54,411.04,396.50,383.18,369.93,390.22,402.77,412.85,412.15,417.91,430.26,439.16,437.70,435.93,421.14,422.41,419.65,417.51,416.97,420.04,416.83,414.56,405.92,411.59,406.84,404.73,408.20,405.60,397.95,408.73,410.26,431.50,419.50,427.85,445.25,430.32,452.13,454.92,460.89,436.57,441.21,440.44,443.24,450.13,468.81,486.87,487.34,486.87,476.66,477.16,490.15,474.67,468.94,468.36,467.58,461.93,467.63,479.66,475.65,466.13,470.56,469.36,487.47,470.42,471.45,479.81,479.42,481.63,472.97,474.16,471.83,466.71,468.25,462.42,466.44,460.60,452.85,469.85,471.54,447.53,461.35,454.88,455.57,448.20,470.89,481.29,473.14,468.27,466.38,484.72,475.41,480.03,473.57,483.29,480.13,480.12,467.07,473.95,473.90,465.59,464.15,451.49,467.61,471.02,454.92,434.00,456.25,447.87,445.63,441.31,434.21,439.48,437.29,432.58,L8
2023-03-30 22:05:59+00:00,450.54,415.05,396.94,384.69,372.10,391.20,403.64,410.94,410.13,416.66,432.34,447.42,444.86,439.38,425.08,424.05,419.98,420.43,419.51,423.18,419.69,416.14,411.53,414.42,411.78,412.04,411.65,408.81,400.57,411.35,411.94,432.78,423.63,431.09,443.81,447.83,457.68,458.92,462.53,442.89,441.04,443.61,446.34,453.24,470.35,489.93,491.16,490.86,476.66,479.62,495.81,478.45,471.23,472.61,468.14,467.09,472.32,481.75,479.54,469.80,466.75,466.51,483.44,470.42,468.91,483.56,481.88,486.65,478.08,476.93,474.82,468.94,470.78,469.06,468.92,460.26,453.10,468.27,476.86,451.72,466.65,458.42,457.09,453.52,473.95,483.50,475.60,470.76,467.17,486.90,477.10,480.82,477.33,487.53,483.94,481.40,470.34,477.05,474.33,468.67,470.02,456.41,471.36,474.94,457.17,438.09,453.84,452.81,450.83,450.06,438.86,441.52,438.90,429.64,L9
2023-04-04 20:10:01+00:00,450.54,415.05,396.94,384.69,372.10,391.20,403.64,410.94,410.13,416.66,427.49,447.42,444.86,437.99,425.08,424.05,419.98,420.43,419.51,423.18,419.69,415.47,416.36,414.42,406.35,412.04,411.65,408.81,397.98,412.10,411.94,428.89,419.03,431.09,443.81,447.10,457.68,458.92,462.53,441.77,441.04,443.61,445.19,453.24,470.86,488.17,491.16,489.02,476.66,479.62,498.52,479.95,471.28,472.61,468.14,467.09,472.32,481.75,479.54,469.80,466.75,466.51,483.44,470.42,468.91,483.56,481.88,486.65,478.08,476.93,474.82,468.94,470.78,469.06,468.92,460.26,453.10,468.27,476.86,454.51,466.65,458.42,457.09,453.52,473.95,483.50,475.60,470.76,469.11,486.90,477.10,480.82,477.33,487.53,483.94,481.40,470.34,477.05,474.33,468.67,470.02,450.09,471.36,474.94,457.17,438.09,453.84,452.81,447.09,450.06,438.86,441.52,438.90,429.64,L7
2023-04-06 22:12:09+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,427.22,446.46,443.33,437.45,425.60,423.46,420.13,420.29,417.80,421.80,418.21,414.92,414.20,412.52,405.36,410.04,409.95,408.26,398.48,412.81,412.90,428.36,419.49,430.21,442.71,445.62,455.54,456.93,461.05,441.73,439.22,442.33,445.59,453.41,470.58,488.67,490.23,488.36,475.77,478.05,497.25,477.58,469.24,471.49,468.14,466.23,473.10,480.50,478.58,468.84,463.36,466.51,482.38,468.43,464.71,483.90,480.65,485.98,475.76,476.93,472.90,468.41,470.44,468.91,468.46,459.58,451.06,464.57,474.58,452.71,466.65,456.63,457.18,453.03,473.18,481.07,475.31,469.33,468.41,483.75,475.62,480.11,477.18,484.96,481.83,479.92,470.54,477.54,474.65,469.23,468.21,449.19,471.36,474.94,457.17,438.09,453.84,452.81,447.09,450.06,438.86,441.52,438.90,429.64,L9
2023-04-09 20:14:11+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,427.22,446.46,443.33,437.45,425.60,423.46,420.13,420.29,417.80,421.80,418.21,414.92,414.20,412.52,405.36,410.04,409.95,408.26,398.48,412.81,412.90,428.36,419.49,430.21,442.71,445.62,455.54,456.93,461.05,440.03,437.54,442.33,445.59,453.41,470.58,488.67,490.23,487.61,473.49,478.17,498.15,477.80,469.24,471.49,471.86,466.23,473.10,480.50,478.58,468.84,463.36,466.51,479.45,468.45,464.50,483.90,483.92,490.83,475.76,476.93,472.90,468.41,470.44,468.91,468.46,459.58,451.06,464.57,474.58,452.71,466.65,456.63,457.18,453.03,473.18,481.07,475.31,469.33,468.41,483.75,475.62,480.11,477.18,484.96,481.83,479.92,470.54,481.04,474.65,469.23,468.21,449.19,471.36,474.94,457.17,438.09,453.84,452.81,447.09,450.06,438.86,441.52,438.90,429.64,L7
2023-05-18 20:05:56+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,427.22,446.46,443.33,437.45,425.60,423.46,420.13,420.29,417.80,421.80,418.21,414.92,414.20,412.52,405.36,410.04,409.95,408.26,398.48,412.81,412.90,428.36,421.19,430.21,442.71,445.62,455.54,456.93,461.05,440.03,437.54,442.33,445.59,453.41,470.58,488.67,490.23,487.61,473.49,478.17,498.15,477.80,469.24,471.49,471.86,466.23,473.10,480.50,478.58,468.84,463.36,466.51,479.45,468.45,464.50,483.90,483.92,490.83,475.76,476.93,472.90,468.41,470.44,468.91,468.46,464.04,451.06,464.57,474.58,452.71,466.65,456.63,457.18,453.03,473.18,481.07,475.31,469.33,468.41,483.75,474.38,480.11,477.18,484.96,479.99,481.36,473.27,480.30,474.65,469.23,468.21,445.49,471.36,474.94,462.27,438.85,459.96,451.51,447.09,450.06,438.86,441.52,438.90,429.64,L7
2023-05-24 22:11:41+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,427.22,446.46,443.33,437.45,425.60,423.46,420.13,420.29,417.80,421.80,418.21,414.92,412.75,410.30,405.17,407.10,409.70,408.60,398.46,413.05,413.07,428.21,420.71,430.21,442.71,445.62,455.54,456.93,461.05,440.03,437.54,442.33,445.59,453.41,470.58,488.67,490.23,487.61,473.49,478.17,498.15,477.80,469.24,471.49,471.86,466.42,472.53,479.55,479.13,469.30,464.07,464.96,478.82,468.99,465.56,482.45,483.43,490.41,476.69,476.93,472.90,468.41,470.44,468.91,468.46,464.04,451.06,464.57,474.58,452.71,466.65,455.72,457.65,453.27,472.97,480.15,473.76,468.58,467.86,481.60,472.77,479.59,476.96,484.64,479.16,480.01,472.58,479.61,472.08,466.58,468.21,439.33,471.36,474.94,462.27,424.77,459.96,451.51,447.09,450.06,403.23,441.52,438.90,429.64,L9
2023-05-25 22:05:20+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,428.70,445.80,442.21,436.92,426.00,424.03,421.40,421.00,418.09,420.61,416.91,414.70,410.72,406.84,402.99,406.20,408.26,407.35,398.44,413.66,413.03,428.52,420.78,430.22,442.71,445.67,454.99,456.89,462.30,441.39,438.45,442.31,445.69,453.18,471.17,488.46,490.72,488.71,475.77,479.48,499.30,478.18,471.16,471.90,470.87,466.67,472.59,480.98,481.25,471.02,466.77,466.03,478.48,469.98,467.11,482.95,484.25,490.94,478.31,476.44,472.15,468.40,471.79,471.91,470.09,465.93,453.59,464.74,473.96,452.58,467.19,456.41,458.17,455.44,474.72,481.54,475.48,468.88,468.27,482.35,474.40,480.61,478.80,484.63,479.59,479.08,472.88,479.27,471.44,466.93,468.21,433.80,471.36,474.94,462.27,412.91,458.84,451.84,446.22,450.06,376.93,438.18,436.93,431.11,L8
2023-06-01 22:11:31+00:00,448.53,415.66,395.68,383.11,370.88,390.14,403.98,411.50,410.48,416.76,428.70,445.80,442.21,436.92,426.00,424.03,421.40,421.00,418.09,420.61,416.91,414.70,410.72,406.84,402.99,406.20,408.26,407.35,398.44,413.66,413.03,428.52,420.78,430.22,442.71,445.67,454.99,456.89,462.30,441.39,438.45,442.31,445.69,453.18,471.17,488.46,490.72,488.71,475.77,479.48,499.30,478.18,471.16,471.90,474.24,466.67,472.59,480.98,481.25,471.02,466.77,466.03,478.48,469.98,467.11,482.95,484.25,488.21,482.76,476.44,472.15,468.40,471.79,478.34,470.09,465.93,453.59,464.74,473.96,452.58,467.19,456.41,458.17,455.44,474.72,481.54,475.48,468.88,468.27,482.35,474.40,480.61,478.80,484.63,479.59,479.08,472.88,479.27,471.44,466.93,468.21,433.80,476.84,481.66,462.27,404.74,458.84,451.84,446.22,450.06,358.87,438.18,436.93,431.11,L8
