dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2021-10-18 21:01:41+00:00,L7,343.20,343.81,339.60,337.91,334.64,337.01,339.13,341.32,354.69,353.51,344.88,339.32,341.31,340.31,339.75,336.15,334.24,341.60,346.04,354.30,355.10,360.72,368.01,364.31,356.71,354.73,351.10,348.24,343.72,345.35,346.01,348.96,351.87,362.47,372.71,365.62,361.00,365.30,369.76,371.23,371.28,376.71,370.19,365.92,366.59,374.36,375.05,376.38,377.44,386.02,381.27,382.67,377.27,384.37,393.25,380.32,380.01,371.71,376.95,382.76,379.63,370.35,364.49,364.24,366.14,359.11,354.02,357.61,359.51,356.18,349.79,338.05,343.99,354.92,350.67
2021-11-19 20:58:40+00:00,L7,325.46,331.17,328.32,324.83,324.89,321.36,331.17,329.85,338.31,335.25,329.66,332.34,330.16,323.62,335.41,322.13,328.27,327.20,334.07,344.81,342.85,343.36,350.00,351.45,348.24,343.82,343.35,343.72,339.55,337.85,333.93,337.15,343.08,358.42,355.99,350.39,347.24,352.65,361.61,361.02,367.40,371.75,365.02,355.82,358.00,363.18,364.67,364.84,368.21,373.61,368.87,368.90,367.58,374.27,371.52,362.13,358.92,356.29,356.26,365.00,365.41,360.17,351.76,359.77,355.19,347.18,343.42,342.23,342.63,338.32,328.34,324.43,320.47,252.84,305.61
2021-12-21 20:55:37+00:00,L7,330.99,331.91,332.39,328.21,332.33,334.88,335.45,339.96,348.63,344.08,341.33,336.23,336.05,336.75,328.95,324.70,329.53,335.60,340.53,354.26,348.15,351.39,362.59,359.48,356.21,347.71,347.64,344.41,343.10,343.54,342.09,347.00,350.76,361.91,366.13,357.17,357.29,360.90,367.87,367.32,370.37,372.68,366.62,362.76,362.51,371.08,371.80,370.47,375.08,377.62,375.63,374.83,373.26,377.38,380.86,372.01,370.13,372.37,369.26,373.81,371.68,360.90,360.68,357.27,355.32,353.48,346.42,345.38,349.99,347.53,343.69,334.31,339.35,338.51,337.62
2021-12-21 22:07:31+00:00,L9,323.95,334.70,332.43,332.28,325.07,331.36,334.18,335.77,342.96,341.62,330.68,335.13,331.79,329.30,335.41,327.37,330.29,335.26,336.58,348.69,348.03,350.54,358.08,358.99,348.95,343.99,344.34,343.55,342.41,340.65,343.49,346.25,351.00,359.69,365.84,357.90,353.75,360.53,366.14,364.95,368.59,373.45,367.63,363.63,364.88,369.58,372.87,373.95,375.04,381.79,377.67,377.56,371.06,378.38,383.61,370.59,367.84,369.67,368.95,373.31,372.84,365.04,358.36,357.10,361.47,357.15,349.43,350.87,351.97,348.41,343.08,332.91,338.69,340.47,331.19
2022-01-06 20:54:01+00:00,L7,321.03,327.00,324.51,320.80,316.44,319.01,325.01,326.15,335.72,327.39,318.82,320.19,322.38,318.15,323.49,315.80,325.65,324.34,333.13,342.89,342.19,341.42,345.76,346.31,350.55,339.01,339.56,335.72,336.26,335.17,334.51,342.73,341.74,356.08,353.36,348.87,344.61,351.66,356.45,359.43,359.65,363.90,357.23,353.66,355.48,362.47,365.53,364.54,369.90,372.99,371.69,372.14,370.45,374.07,368.47,357.03,355.51,355.67,359.36,364.01,366.02,353.77,352.39,350.84,353.93,348.09,342.10,338.41,331.70,318.11,293.79,274.35,254.87,260.95,245.15
2022-01-06 22:07:29+00:00,L9,322.70,325.88,323.35,324.22,316.96,321.10,326.71,327.27,335.79,329.76,324.17,322.76,322.15,315.86,319.11,321.29,322.53,320.59,333.34,343.75,341.06,342.61,347.99,345.93,340.43,339.84,338.62,335.34,336.92,334.86,336.27,339.78,344.12,358.45,359.03,351.58,350.58,352.21,360.25,362.09,362.06,367.24,358.27,357.56,359.79,369.20,365.71,369.72,372.17,378.35,377.21,375.73,373.82,375.75,373.79,362.91,366.00,362.79,362.87,368.85,368.82,361.80,351.85,353.61,355.08,350.26,344.82,342.58,345.62,341.81,330.37,327.81,330.68,329.74,323.52
2022-01-14 22:07:27+00:00,L8,,,,338.84,331.57,333.65,337.07,338.10,344.20,342.18,336.56,331.13,329.99,330.71,325.76,323.43,328.28,331.63,337.39,348.49,346.56,348.84,356.97,360.50,351.14,351.02,346.81,346.22,345.32,343.16,346.27,347.46,351.58,365.02,370.03,359.99,359.24,362.61,370.32,372.25,371.42,374.74,373.28,365.07,370.84,378.80,376.90,378.09,380.70,386.84,383.37,383.16,382.70,380.38,388.82,374.85,373.68,372.41,376.11,380.16,377.32,371.73,368.32,363.42,367.40,361.16,359.24,356.05,362.25,352.43,347.57,336.26,340.73,341.63,345.07
2022-02-15 22:07:18+00:00,L8,332.81,338.65,334.36,336.87,331.53,334.32,338.03,338.19,344.07,346.23,337.56,336.04,336.42,331.78,331.24,328.77,330.13,336.75,339.19,348.83,346.81,350.31,358.06,357.24,352.07,346.37,345.80,341.87,340.87,342.51,345.18,348.77,351.62,358.15,370.72,361.75,360.48,361.85,369.70,371.25,370.07,373.65,368.99,367.91,367.99,378.05,371.43,372.45,375.90,383.33,377.65,377.64,375.94,379.77,395.04,376.20,371.10,376.55,375.69,379.94,373.64,366.44,366.54,359.41,363.46,361.81,358.08,354.66,358.82,355.87,349.33,337.54,341.06,348.54,343.04
2022-02-23 22:07:19+00:00,L9,327.00,339.83,328.82,329.71,327.59,330.12,335.66,334.03,338.50,340.49,336.89,327.97,334.29,326.68,325.16,327.03,330.00,328.14,337.55,346.97,346.12,350.07,354.89,355.59,349.45,341.66,343.70,341.36,342.64,344.33,342.72,345.45,350.77,360.67,365.84,357.16,356.49,356.42,366.38,368.03,367.81,372.62,365.15,362.69,360.47,367.40,370.38,368.09,370.61,378.85,371.78,374.87,371.81,374.99,387.69,371.89,371.00,368.89,367.08,369.67,371.12,359.50,355.31,353.31,356.95,352.62,350.46,347.55,355.66,350.27,342.44,331.20,338.46,339.57,342.12
2022-05-06 20:46:12+00:00,L7,336.76,342.79,,,,,74.79,336.25,337.77,330.78,330.59,329.60,335.48,332.77,342.54,,,,,,355.62,357.93,364.19,360.81,354.10,355.85,352.24,349.56,344.18,,,,,,361.32,352.68,357.22,352.70,357.08,357.08,365.93,368.11,365.32,,,,,,,,,,,,,368.58,,353.16,360.90,365.51,365.61,360.70,358.44,359.46,361.34,,,,,,,,331.45,347.92,353.26
2022-05-06 22:07:05+00:00,L8,334.69,340.96,334.64,335.53,324.64,334.39,335.29,337.34,340.54,343.99,328.25,330.99,332.63,328.04,334.04,331.72,329.26,331.42,340.55,348.20,346.06,348.11,358.95,359.68,351.85,342.65,346.23,343.72,343.20,340.27,345.23,347.56,351.24,362.97,366.35,356.90,353.24,359.59,365.07,367.19,366.74,371.17,365.88,360.74,358.85,364.57,365.60,366.24,370.75,376.43,371.79,374.38,370.63,376.99,391.96,373.84,370.61,368.70,366.72,370.11,368.93,359.68,357.70,355.47,360.27,354.75,348.83,351.86,355.17,352.98,345.30,337.00,343.37,355.29,356.76
2022-05-18 20:39:59+00:00,L7,,,344.75,344.57,348.92,338.91,337.07,339.34,347.58,353.03,337.40,340.19,345.56,,,340.47,338.13,332.67,,356.20,355.99,370.45,,,,358.17,348.29,,,341.53,353.09,351.84,350.71,360.13,359.88,350.00,366.90,354.36,366.25,364.63,361.97,,,,356.49,361.22,359.69,,,363.68,370.23,365.46,,,374.37,359.08,360.29,349.92,351.16,372.50,358.35,355.62,353.42,,,,352.09,341.35,,280.42,302.89,316.56,269.02,274.89,267.97
2022-05-22 22:07:10+00:00,L8,331.45,338.63,327.46,327.59,325.42,331.98,330.32,334.32,339.34,334.68,332.95,328.91,328.25,326.66,330.03,326.66,330.78,334.14,339.58,351.10,350.11,350.84,365.56,361.63,348.96,347.56,344.08,338.30,342.51,341.22,338.05,344.84,351.43,364.27,367.19,356.14,351.86,359.78,365.75,363.92,365.29,371.85,366.96,353.31,361.82,364.47,368.30,368.03,366.99,376.44,368.47,372.53,371.11,377.03,379.92,371.99,369.68,369.68,368.52,369.78,362.34,356.93,356.70,355.11,354.60,355.77,,,,,,,,,
2022-05-30 22:06:45+00:00,L9,,337.93,333.60,335.37,332.05,335.05,336.73,337.31,345.30,344.23,337.31,338.69,333.04,332.22,331.70,331.45,332.15,336.93,339.83,350.97,350.02,352.74,359.54,362.47,353.88,350.38,347.82,345.33,343.50,344.83,347.39,349.48,351.38,362.95,369.47,362.42,358.30,363.03,367.21,371.99,369.22,369.47,363.92,362.95,362.00,367.95,366.45,366.84,371.16,376.89,370.26,375.27,374.51,372.94,393.49,374.01,371.12,372.51,367.83,374.62,374.70,363.04,361.30,357.03,360.02,356.80,359.07,353.96,358.23,355.07,349.63,345.11,352.55,359.17,355.48
2022-06-07 22:07:19+00:00,L8,336.45,345.57,329.70,335.78,334.14,334.12,335.55,335.99,339.12,336.06,338.88,330.39,329.71,331.28,324.06,323.07,330.79,338.60,342.11,352.29,350.74,358.44,364.56,363.31,352.87,351.85,346.10,342.17,341.47,342.51,344.85,349.74,355.11,362.70,368.35,360.79,359.38,364.33,367.43,372.83,370.51,374.62,367.32,366.50,365.64,371.01,369.35,371.86,373.66,378.83,375.70,375.60,374.41,373.60,394.83,372.10,372.32,369.06,367.51,374.48,371.88,364.89,357.96,357.92,361.16,356.32,354.66,353.48,355.30,353.24,347.26,341.13,346.98,,
2022-06-21 20:38:10+00:00,L7,,350.10,315.29,312.12,,,334.65,327.78,336.91,586.51,,,,620.41,604.86,644.35,481.83,502.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.37,305.74,335.12,,,,,215.36,,,,,,,,,196.13,,,261.91,251.61,386.89,459.42,233.54,221.72
2022-07-01 22:07:06+00:00,L9,335.83,346.45,339.78,338.75,332.09,337.97,338.59,337.60,347.71,344.38,332.43,333.41,334.31,332.05,342.26,335.50,334.58,336.01,345.46,353.79,354.50,362.62,369.00,366.04,361.21,354.39,348.34,350.76,345.40,345.74,353.72,350.68,357.26,367.26,370.11,365.37,360.06,366.57,370.93,373.64,373.65,377.02,368.53,369.05,366.36,374.33,374.80,371.08,375.52,381.29,378.35,382.25,370.78,378.22,394.41,371.39,374.89,376.90,374.74,380.93,375.52,365.53,364.33,358.30,361.72,358.74,354.72,352.96,359.98,351.78,352.18,344.81,349.06,,
2022-07-09 22:07:28+00:00,L8,320.64,327.76,325.95,327.12,328.17,325.53,331.93,335.15,335.04,323.77,322.94,321.27,321.70,308.98,310.86,317.20,315.80,308.24,327.51,334.40,336.33,337.68,352.61,356.99,339.12,341.83,347.65,333.37,330.78,331.14,332.84,334.62,334.91,351.04,349.38,350.28,351.44,,,,,,,,,,,,,381.89,377.89,384.98,373.72,376.15,391.12,363.97,365.95,365.04,366.28,372.36,371.92,369.34,367.86,359.21,362.30,364.16,369.55,364.38,365.74,369.95,362.06,346.35,353.26,360.22,364.95
2022-08-06 20:28:56+00:00,L7,,349.96,360.38,356.94,,346.96,353.76,349.11,,,,,,,355.97,357.31,364.19,514.25,352.22,367.87,364.67,,,,,,,,355.25,344.15,359.15,356.20,364.06,371.24,373.90,369.28,,,,,,,,362.30,389.55,355.92,365.69,,,369.62,368.33,373.72,370.36,372.28,,369.96,375.88,,,,,,,,,,,348.37,,493.64,609.70,340.26,347.75,,
2022-08-11 20:34:19+00:00,L7,339.49,339.33,,,,337.41,342.27,341.15,340.76,339.41,335.49,332.83,327.36,337.66,335.59,330.54,,333.99,340.53,346.18,344.33,350.73,365.70,362.02,354.61,353.58,348.19,343.81,336.35,,,349.60,346.34,372.04,345.98,343.28,341.77,350.18,355.64,360.00,375.23,358.76,348.62,351.24,,,,,,377.18,370.88,355.25,367.92,366.08,,,361.89,346.60,358.52,,,350.36,363.54,352.78,354.43,338.59,348.82,,,278.06,346.24,341.38,221.80,275.54,344.19
2022-08-26 22:07:46+00:00,L8,334.58,338.85,334.52,334.90,328.46,336.23,336.25,334.17,346.67,348.14,339.96,334.08,329.59,333.70,334.63,329.49,328.74,331.52,338.52,346.23,349.50,348.52,353.96,354.87,346.90,342.51,343.81,343.25,343.93,339.55,344.50,343.15,349.63,355.44,363.81,358.99,352.78,359.96,366.51,369.51,369.31,369.54,364.68,363.95,362.82,370.76,372.03,374.47,377.34,384.31,378.21,377.27,371.55,381.63,393.15,369.86,373.38,375.74,365.68,378.38,371.90,365.29,365.31,363.45,367.56,360.72,360.36,358.71,367.98,359.00,357.89,348.63,355.18,356.56,359.80
2022-09-03 22:07:27+00:00,L9,335.75,337.88,334.88,333.05,331.52,334.86,335.18,333.16,338.48,345.96,337.87,334.65,336.30,334.39,339.77,335.03,332.31,336.21,343.23,348.89,350.22,351.82,360.67,360.45,349.48,345.36,344.88,344.70,342.88,340.16,344.61,345.04,349.48,358.33,364.77,356.93,352.84,358.44,364.13,367.15,366.78,370.33,365.48,362.53,362.45,368.97,370.45,371.64,372.74,380.49,374.97,374.28,368.39,376.24,386.97,371.26,369.33,371.23,372.70,374.43,367.91,361.74,357.73,356.55,360.79,350.61,351.39,353.18,356.69,355.51,350.48,343.97,350.29,356.69,360.20
2022-09-14 20:31:05+00:00,L7,331.93,347.07,329.61,325.01,324.88,,341.53,333.48,342.62,339.36,341.06,331.71,333.56,334.20,342.76,335.57,332.45,329.13,,,348.77,347.13,353.98,359.47,353.12,347.61,345.02,339.88,334.89,335.15,335.84,338.64,,,357.56,357.99,344.98,353.56,357.64,359.91,358.65,359.79,363.05,354.81,354.85,360.22,362.49,,,,,,,,,365.19,360.19,359.87,361.34,366.94,365.74,358.60,351.19,355.16,366.15,341.12,349.08,348.21,,,,,,,
2022-09-19 22:07:33+00:00,L9,334.88,341.14,328.63,332.53,331.89,333.89,334.72,337.24,338.89,344.19,341.55,334.19,332.24,338.04,333.02,331.34,331.45,332.41,341.18,350.77,349.90,351.24,362.35,361.03,349.81,351.54,344.97,346.62,343.24,340.72,346.24,348.49,353.79,362.30,368.43,362.54,357.07,363.57,367.46,366.86,369.71,372.02,366.53,362.45,366.77,370.50,372.92,372.58,378.84,383.18,379.68,378.51,369.91,380.64,393.40,372.66,374.29,373.18,374.32,379.50,375.80,364.32,362.27,358.51,363.26,355.39,353.87,358.60,360.59,359.54,356.79,348.69,351.16,357.62,357.28
2022-10-05 22:07:34+00:00,L9,335.29,336.71,332.02,332.87,330.18,334.00,331.99,332.06,342.33,341.55,333.48,336.39,333.12,330.83,334.33,332.32,329.90,334.37,338.66,348.45,347.78,349.25,355.34,356.93,351.35,348.71,345.29,345.81,342.25,343.44,342.07,348.68,352.58,360.22,366.76,358.55,352.96,364.18,367.24,362.06,362.44,369.80,364.44,360.90,361.20,376.88,373.89,377.61,381.45,389.37,381.58,375.89,372.86,380.67,392.61,378.84,374.21,375.98,373.72,376.62,374.69,368.01,366.49,358.68,363.89,355.37,359.48,360.32,361.63,359.90,352.25,351.68,354.15,360.26,365.11
2022-10-21 22:07:41+00:00,L9,335.15,339.95,329.84,331.39,330.68,332.74,333.59,334.34,341.37,347.01,341.27,334.79,337.39,334.87,339.44,336.25,336.19,339.80,342.76,350.74,348.80,354.18,362.56,358.20,352.29,352.56,349.06,346.87,345.87,343.84,348.81,350.97,353.71,363.52,365.29,359.51,354.42,362.76,365.37,369.55,363.65,372.02,367.38,365.78,367.17,371.02,374.80,381.45,383.92,389.41,385.12,382.45,378.09,391.80,400.40,375.01,375.50,376.80,374.81,379.45,375.13,368.81,368.48,365.42,366.63,361.45,361.60,361.58,370.73,364.46,357.96,354.68,355.01,368.93,374.63
2022-10-29 22:07:52+00:00,L8,324.21,326.61,321.80,322.28,316.21,322.21,327.58,322.15,332.45,333.31,328.97,321.62,327.28,324.42,326.92,325.39,328.72,330.35,332.86,341.49,341.22,344.39,351.02,342.42,338.79,339.87,334.63,331.59,336.06,335.31,334.69,337.97,338.97,352.74,360.04,347.22,341.30,348.13,355.64,357.41,357.71,359.84,354.90,352.54,351.76,358.69,361.12,366.13,367.21,373.60,368.41,363.80,365.29,373.61,378.31,364.09,364.23,359.61,360.78,367.25,364.08,355.56,349.07,350.66,354.26,348.03,346.83,349.99,357.21,351.31,347.61,340.26,347.81,354.42,356.81
2022-11-04 20:24:58+00:00,L7,332.65,343.25,351.28,347.49,345.19,349.20,350.12,351.50,359.29,347.88,351.69,351.54,343.10,345.33,342.03,346.43,351.00,353.07,360.42,366.96,363.19,364.81,364.15,362.98,350.83,353.18,347.35,345.49,345.71,360.00,356.65,357.28,364.73,370.16,378.09,374.33,353.79,359.49,361.89,367.16,363.83,367.63,364.55,372.85,373.99,385.06,387.31,384.42,385.82,391.42,382.64,382.77,376.48,383.16,400.23,384.81,381.51,371.72,372.66,375.06,378.64,369.24,359.52,358.70,361.04,356.04,367.41,368.86,367.86,368.24,364.52,361.59,366.71,369.03,363.19
2022-11-06 22:07:39+00:00,L9,337.60,341.54,336.58,337.14,330.48,335.29,337.79,338.79,344.98,349.19,343.66,341.03,339.86,333.78,335.99,335.75,337.17,344.32,347.31,350.52,350.46,354.14,362.30,362.37,356.35,350.39,348.23,346.70,347.29,348.46,350.21,352.07,355.55,366.02,369.62,365.97,362.40,365.79,370.54,369.58,370.03,374.45,372.57,366.71,371.25,375.72,382.12,385.79,383.00,392.82,384.00,382.06,381.86,384.13,396.46,379.42,375.49,379.04,374.23,382.57,380.49,373.80,373.24,369.09,371.04,366.28,365.91,367.41,369.87,365.18,359.81,358.71,360.60,365.75,370.23
2022-11-14 22:07:47+00:00,L8,,,,,327.65,,,,,,,,,,,,,,,,,,,,,,,,,,341.63,345.68,346.83,359.60,363.75,357.80,351.81,356.67,364.09,362.73,361.54,368.10,364.45,360.64,360.39,366.07,371.40,373.65,374.75,380.78,374.85,371.94,371.14,377.68,385.08,368.10,368.11,364.18,369.47,372.82,368.95,364.92,356.56,357.90,,,,,,,,,,,
2022-11-21 20:22:30+00:00,L7,333.05,341.91,340.23,337.11,339.06,338.13,341.48,,,339.25,342.36,332.51,333.30,330.65,331.18,341.42,341.36,346.73,344.57,357.03,,353.69,358.48,356.45,351.38,344.66,345.29,339.36,346.30,344.69,348.38,350.06,351.43,364.80,370.70,,356.68,362.19,371.57,363.74,361.12,366.19,365.77,367.69,367.59,375.17,376.19,379.18,380.76,384.67,378.23,379.31,374.92,378.85,391.24,377.63,,306.45,,360.13,,338.51,331.33,339.30,356.90,349.42,358.11,364.84,370.72,364.68,360.62,355.48,356.04,356.90,362.50
2022-12-24 22:07:37+00:00,L9,331.87,338.21,328.72,326.47,329.77,329.16,332.02,332.66,340.24,341.65,338.41,330.55,333.90,333.00,333.48,333.39,332.14,336.00,338.92,349.90,348.85,351.08,359.11,356.91,350.71,348.76,344.84,346.14,339.45,342.76,345.82,349.16,352.76,363.02,363.17,361.60,355.71,358.63,365.57,364.58,365.79,369.51,367.00,366.28,365.48,374.99,377.42,379.61,377.11,384.29,378.65,379.31,376.67,382.11,390.64,369.00,375.63,369.82,366.15,378.45,377.42,369.85,363.54,360.34,361.66,358.68,356.77,358.74,363.54,363.12,353.45,351.52,355.12,364.31,370.08
2022-12-25 20:17:14+00:00,L7,,,327.49,325.67,323.83,328.11,330.84,321.45,330.45,331.23,328.97,,,,,331.60,331.79,331.64,336.58,346.56,346.83,344.78,353.69,356.51,350.40,,,,,338.11,341.74,344.63,349.05,359.01,354.99,352.05,345.18,351.84,353.03,357.79,,,,,360.55,372.61,370.93,382.51,377.91,383.14,374.25,377.53,372.11,380.47,369.40,359.39,361.30,355.53,359.16,364.26,364.57,,,,,,356.43,351.08,351.84,352.30,348.60,342.21,341.33,358.22,356.66
2022-12-30 20:22:11+00:00,L7,335.09,,,,,,338.48,338.54,351.67,352.40,347.16,345.26,342.51,341.60,343.52,,,,,353.23,355.60,354.50,363.49,362.53,354.28,357.00,350.80,345.74,,,,,,365.64,369.67,362.79,358.77,364.08,371.63,373.98,372.69,370.52,369.80,,,,,,,,388.58,383.64,376.55,,391.76,377.97,377.37,373.16,376.51,376.91,379.84,369.96,362.24,359.07,363.54,,,,,,360.15,356.29,353.27,365.60,370.26
2023-01-11 20:14:15+00:00,L7,,,,319.54,317.25,323.49,325.70,321.18,333.86,332.89,322.90,324.28,,,,,,317.76,324.90,339.10,336.33,342.64,344.96,348.76,347.61,,,,,,329.94,334.71,336.01,349.94,350.00,346.75,335.79,345.07,350.80,,,,,,,359.14,358.09,365.07,369.11,370.86,366.96,369.80,359.61,362.85,383.79,352.11,354.27,356.77,356.76,356.95,356.54,,,,,,,,355.22,340.69,335.28,341.45,337.16,354.88,346.38
2023-01-16 20:19:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,340.42,,,332.90,332.63,335.48,343.66,345.87,340.91,,,,,352.62,360.39,361.24,353.79,358.26,366.42,355.41,359.35,378.25,397.37,397.45,402.02,399.35,386.08,379.44,373.29,382.83,395.99,,,,371.25,373.37,371.97,365.87,366.35,361.01,362.04,352.94,352.29,366.19,363.66,356.59,351.24,,,,373.86
2023-01-17 22:07:30+00:00,L8,,,,328.05,330.75,334.07,331.95,337.19,340.71,345.57,341.01,335.03,337.39,338.29,332.53,329.75,330.77,338.25,342.25,348.36,350.00,353.57,361.35,359.98,351.96,354.42,347.81,347.30,343.72,346.11,350.41,350.53,352.25,365.17,372.12,365.24,358.60,359.60,367.91,369.45,372.20,376.57,371.32,366.74,366.26,372.10,375.81,375.87,384.94,388.36,379.16,381.58,373.45,381.66,395.52,369.57,374.20,374.94,370.38,378.58,373.36,368.23,366.80,361.07,364.82,360.73,359.63,364.44,365.52,367.87,361.36,357.93,358.43,364.29,373.95
2023-01-25 22:07:37+00:00,L9,325.44,329.60,326.65,322.96,317.26,319.26,331.34,326.60,337.34,331.41,325.97,326.83,331.81,330.04,334.41,319.08,320.53,327.23,338.21,348.68,347.09,346.30,348.48,352.72,348.76,345.80,342.79,339.23,340.54,336.84,339.24,344.74,350.52,358.39,358.43,356.36,345.63,350.84,358.26,360.74,362.25,367.31,359.86,356.18,363.72,367.91,366.30,372.02,368.47,377.30,372.71,370.85,371.65,376.78,379.03,365.94,369.79,369.97,370.41,368.22,369.00,365.95,358.48,355.02,361.10,350.03,353.75,357.97,361.93,362.34,359.02,351.79,353.37,369.01,358.98
2023-02-10 22:07:44+00:00,L9,333.46,337.25,330.00,328.14,325.37,331.91,333.90,334.61,342.38,342.18,331.54,332.45,334.88,330.07,335.05,334.51,332.30,342.27,339.76,347.81,348.12,347.08,353.46,359.59,350.41,351.18,344.94,344.78,343.39,341.78,350.25,348.39,351.01,363.21,368.77,355.26,356.21,359.22,365.09,364.28,364.75,367.88,365.26,362.55,364.64,371.29,372.71,373.41,374.12,380.10,373.91,376.28,373.19,376.75,382.15,366.48,366.46,365.70,370.53,375.34,371.24,367.62,360.49,360.16,361.78,359.02,353.98,358.36,363.43,361.24,356.44,355.05,357.71,368.34,358.63
2023-02-18 22:07:25+00:00,L8,335.45,341.80,328.78,335.15,330.35,332.79,336.43,334.67,341.42,349.12,341.92,340.63,336.79,335.91,338.97,333.28,334.21,341.56,343.95,350.50,349.37,348.78,359.90,359.70,349.50,348.17,348.33,345.77,340.41,346.08,348.50,349.41,355.91,361.66,367.91,360.69,358.31,364.02,369.56,370.34,369.14,375.50,370.62,366.31,368.97,378.19,377.05,377.04,379.22,386.44,379.11,378.38,373.25,381.08,395.65,377.86,375.59,374.75,377.05,374.68,373.83,370.59,372.32,369.38,368.15,363.66,365.74,366.43,372.98,370.70,365.39,358.24,360.78,363.82,360.50
2023-02-19 20:11:58+00:00,L7,337.73,345.02,335.30,337.56,335.05,,,,342.82,341.33,337.03,343.93,334.49,348.54,349.91,341.23,342.37,346.26,348.59,,,354.00,363.07,362.39,359.82,348.26,345.57,347.91,347.57,348.92,354.09,353.39,,,,,352.64,357.37,381.22,365.37,366.60,379.02,370.62,364.63,366.11,374.80,375.15,376.72,378.06,,,,,,,,366.85,366.98,374.76,378.12,369.75,362.71,358.01,361.54,367.68,355.10,351.91,361.14,364.49,364.10,359.30,,,355.82,352.89
2023-03-06 22:07:14+00:00,L8,330.55,337.70,326.84,323.87,323.48,328.26,330.09,328.49,339.86,340.70,342.69,336.93,333.34,337.92,339.40,334.86,335.55,337.23,340.18,348.36,347.78,349.30,357.53,355.44,347.12,342.91,343.27,339.72,337.22,340.80,347.14,346.91,350.17,361.19,370.19,360.20,353.87,356.10,361.18,363.73,371.08,372.30,368.48,362.57,366.29,373.18,372.64,370.34,377.32,379.98,373.04,369.14,366.44,377.92,392.73,369.33,372.80,370.69,369.54,375.85,367.67,361.93,365.36,362.75,368.12,357.37,362.62,365.14,366.25,372.03,363.99,357.42,354.03,366.63,367.06
2023-03-13 20:12:05+00:00,L7,325.90,348.92,327.22,329.91,322.53,,338.53,340.04,354.99,344.45,346.88,335.23,346.12,347.19,346.36,345.50,338.83,340.82,,,353.98,361.98,368.06,363.10,354.51,356.36,347.13,342.17,342.35,341.26,342.75,345.08,,,363.37,356.25,349.31,353.60,361.83,365.97,358.79,368.44,355.51,366.76,359.52,363.99,363.20,,,,,,,,,377.85,358.31,360.19,366.04,372.95,364.34,360.26,353.30,353.05,357.97,361.09,352.96,348.89,,,,,,,
2023-03-14 22:07:23+00:00,L9,327.10,338.27,324.41,327.82,322.39,327.73,329.05,335.25,338.97,343.26,343.56,334.85,334.83,336.10,335.36,334.77,333.76,336.91,341.59,349.79,347.94,351.72,358.85,358.78,350.23,350.65,344.95,339.98,341.78,341.13,347.02,347.81,350.95,360.98,367.80,352.48,345.90,352.40,364.11,368.13,364.31,363.84,363.30,360.19,362.35,369.64,369.02,368.86,374.43,378.10,371.01,366.59,366.01,375.97,391.51,379.01,369.53,365.90,365.87,370.92,365.55,361.34,360.92,356.95,359.44,355.05,356.04,358.23,364.72,365.03,360.54,356.36,355.40,363.67,361.66
2023-03-22 22:07:04+00:00,L8,327.67,329.56,320.35,320.27,316.35,322.27,324.25,322.48,338.52,344.82,340.00,326.54,326.97,327.21,333.00,329.99,331.68,331.90,339.26,341.97,348.39,349.73,353.51,352.44,346.75,342.51,340.55,340.97,336.13,339.28,341.49,342.21,348.70,360.36,362.74,352.57,346.31,349.75,360.01,362.72,363.07,367.51,356.69,358.23,355.32,364.53,363.39,371.46,373.35,375.49,366.28,367.33,365.05,379.57,390.03,368.24,368.42,371.71,373.25,365.15,368.72,361.76,362.37,356.46,359.10,354.87,357.24,360.09,365.57,362.27,362.04,354.44,358.47,363.23,365.32
