dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2020-11-30 21:40:21+00:00,L7,238.11,232.28,264.50,225.49,152.59,,,,349.86,340.27,325.60,313.50,303.98,301.02,295.14,294.13,291.56,292.77,292.21,294.74,290.53,287.82,293.59,305.21,,,,,,314.85,308.77,297.83,293.08,294.88,304.08,300.67,294.38,295.03,297.00,298.18,295.19,299.20,307.81,,,,,,337.13,336.18,338.58,346.08,350.59,354.88,353.68,355.40,352.35,358.60
2020-12-09 21:33:30+00:00,L7,263.25,272.23,306.09,341.85,387.87,408.01,415.69,416.68,403.25,384.26,,,,,,,,321.20,319.27,316.39,321.68,321.35,321.97,329.41,329.20,332.78,337.46,340.82,335.56,329.48,,,,,,,,326.37,321.53,320.95,327.98,326.52,329.74,327.94,339.08,349.23,359.51,367.38,368.87,,,,,,,395.51,398.29,411.79
2021-01-17 21:36:53+00:00,L7,505.20,451.80,353.75,392.63,414.32,,,,,,,,,340.01,348.21,341.85,337.44,330.80,321.06,332.69,320.18,328.45,335.98,347.65,333.18,349.90,356.53,,,,,,,361.64,362.62,352.74,357.83,359.94,365.78,358.76,352.55,371.72,355.64,355.60,346.70,354.87,368.05,,,,,,370.09,366.98,364.90,367.14,349.53,368.00
2021-01-25 22:19:43+00:00,L8,252.26,240.81,262.80,344.63,373.41,387.83,401.41,402.41,389.30,379.04,359.98,339.78,328.17,320.96,316.25,317.52,313.07,309.09,309.11,304.49,306.50,302.99,306.13,319.49,321.92,325.62,329.48,328.20,328.93,327.15,326.86,328.24,323.52,321.62,323.64,323.22,317.89,316.52,311.71,310.91,318.24,321.73,326.97,329.88,335.38,340.24,345.55,348.69,355.32,361.95,372.28,370.44,370.53,376.12,378.97,377.33,376.20,384.42
2021-01-26 21:30:03+00:00,L7,,,,324.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.30,80.99
2021-02-02 21:35:43+00:00,L7,376.19,392.62,,,,,494.17,518.79,548.68,493.18,465.80,,368.03,,343.17,,352.84,367.04,330.58,,391.28,415.53,,,,,,,404.58,394.81,392.34,399.07,393.02,391.13,387.05,392.03,390.60,399.51,382.87,407.48,411.18,421.48,,,,,,430.10,447.12,461.33,470.02,487.10,488.46,467.71,470.77,489.60,514.66,538.43
2021-02-03 22:13:32+00:00,L8,572.67,574.70,567.15,389.30,421.23,448.97,484.25,513.27,533.84,475.40,461.21,429.10,380.46,382.52,350.20,382.51,355.42,355.79,362.43,383.00,385.33,409.01,419.95,408.76,358.76,416.14,422.38,387.25,404.54,395.60,394.41,402.87,398.75,395.60,387.10,394.26,390.39,383.96,383.10,397.01,404.55,404.82,405.84,402.41,407.91,414.12,420.57,432.50,444.89,460.82,466.29,485.99,480.86,453.76,467.45,464.16,495.62,531.65
2021-02-11 21:28:52+00:00,L7,,,,331.69,350.81,374.04,394.02,417.23,401.08,382.26,366.23,349.20,323.95,322.63,323.52,320.65,318.88,,,,,,,,321.11,321.47,325.82,329.35,330.62,331.06,329.69,328.25,324.22,323.85,321.38,321.73,319.78,,,,,,,334.62,343.18,347.56,354.26,359.73,365.86,370.66,376.65,377.85,381.33,380.51,380.96,,,
2021-02-18 21:34:32+00:00,L7,,,,,,,,,514.52,,460.71,432.56,,353.87,355.39,,361.89,347.61,357.09,372.89,366.73,393.22,405.04,422.27,,,,,,,365.07,364.94,369.79,373.50,367.69,391.90,394.75,355.33,365.61,384.84,391.09,379.76,385.77,394.15,,,,,,440.70,460.81,475.33,476.26,482.55,484.00,482.76,478.24,509.62
2021-02-19 22:13:27+00:00,L8,566.70,559.02,513.14,376.83,391.04,,457.48,480.91,504.83,,455.40,434.37,406.06,359.78,357.09,,370.10,346.96,361.67,372.95,367.25,384.00,400.39,410.70,409.33,403.88,410.06,423.41,,,,375.58,372.58,379.65,379.11,381.07,392.96,366.89,371.00,386.42,389.12,383.39,387.43,395.71,406.37,402.94,405.21,407.58,422.85,443.01,472.23,478.90,,,,,,
2021-03-23 22:13:13+00:00,L8,557.04,450.16,340.02,339.92,363.38,386.59,410.74,428.70,440.40,434.66,408.50,386.34,358.34,350.42,356.28,353.97,345.93,339.51,340.63,341.49,339.67,347.35,348.25,349.38,365.62,373.23,367.31,360.50,357.31,364.74,368.21,367.54,362.91,359.66,355.96,357.08,350.87,347.76,343.37,338.77,343.68,352.55,367.24,372.91,385.35,396.02,399.80,387.01,387.26,394.01,404.96,414.99,427.97,430.96,427.32,420.28,414.23,434.74
2021-03-31 21:25:06+00:00,L7,558.90,544.68,524.55,362.22,364.94,399.94,415.73,,,,,,,,,352.66,366.80,368.37,347.50,344.35,340.45,350.66,348.43,337.77,370.06,388.02,383.64,381.10,,,,,,,364.70,365.86,364.59,347.71,353.37,354.85,373.63,365.24,366.10,364.52,372.77,380.02,,,,,,,428.82,432.90,435.62,425.79,417.63,442.09
2021-04-07 21:30:43+00:00,L7,247.51,241.59,295.36,311.93,326.17,345.87,356.89,377.42,388.22,377.80,341.94,335.56,309.31,303.50,302.77,,,,,,306.01,301.63,298.96,303.87,305.92,315.56,315.96,312.93,311.92,311.25,317.64,,,312.81,,,,,,,304.77,308.68,315.55,317.07,328.17,345.10,344.31,346.63,345.01,349.40,353.52,361.39,372.93,223.80,,,,
2021-04-16 21:23:47+00:00,L7,529.29,508.78,481.35,353.14,370.41,364.57,383.76,425.28,437.83,419.06,413.73,396.25,,,,,,,,,325.70,321.96,320.09,323.20,326.74,328.35,342.40,338.95,350.25,354.38,337.23,342.46,,,,,,,,328.98,328.90,333.43,332.97,346.68,346.96,367.91,370.59,376.02,380.21,394.40,,,,,,,398.11,409.41
2021-05-02 21:22:25+00:00,L7,606.36,602.67,577.25,560.76,581.32,,421.30,,,,,,,,,,388.12,368.53,341.46,,,,392.64,331.05,,389.43,404.01,398.36,,,,,,,,388.24,394.06,381.24,388.12,,388.71,365.90,387.49,364.17,416.81,406.61,407.17,,,,,,,472.62,491.27,505.11,518.31,525.61
2021-05-17 22:19:12+00:00,L8,,,,372.78,380.20,391.16,404.17,425.32,436.38,465.38,446.48,389.74,373.20,352.47,343.40,332.58,326.79,323.28,328.19,327.23,328.94,334.27,333.20,334.82,338.74,348.32,348.70,347.57,350.02,350.41,350.44,354.39,350.28,349.78,347.01,346.03,341.29,339.79,334.19,328.21,327.03,335.02,344.09,352.06,358.57,373.14,381.43,384.84,392.19,398.09,409.26,414.30,417.86,442.98,438.98,459.18,,
2021-05-25 21:26:40+00:00,L7,243.37,237.08,265.35,299.75,315.11,,,,,,,,,,,,,,,288.27,286.67,283.52,278.01,288.75,287.82,303.77,,,293.02,,,,288.78,,,,,,,279.94,285.73,287.98,289.14,,,320.02,323.04,322.61,,,,,352.18,240.60,,,,
2021-06-02 22:19:21+00:00,L8,,,,,,390.11,399.90,425.28,460.43,482.07,487.96,468.55,,355.63,342.22,341.81,334.40,330.64,371.66,382.74,392.41,413.52,,338.40,341.82,351.40,353.30,360.83,358.93,353.45,356.49,359.92,363.19,365.55,367.81,356.91,350.41,346.28,342.46,340.53,353.20,362.46,367.02,363.90,380.04,387.67,393.01,394.23,396.49,398.22,409.10,419.15,416.78,445.77,459.29,470.53,,
2021-06-19 21:18:25+00:00,L7,395.74,321.69,333.48,342.42,344.82,,,,,,,,101.23,,,,,314.64,313.90,316.06,321.55,340.82,330.80,316.68,315.73,,,,,,,168.69,,,,,310.89,306.31,300.47,298.37,,313.00,296.43,,,,,355.66,,,,,,,407.68,416.83,428.58,437.09
2021-06-27 22:13:18+00:00,L8,437.36,433.23,383.02,335.28,358.81,369.04,379.72,382.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.77,,
2021-07-12 21:22:40+00:00,L7,282.64,311.31,,,,,398.93,424.03,422.16,434.86,433.26,456.79,,,,,,320.89,,343.13,344.76,,,,,,,,,,364.53,357.83,354.92,337.63,354.97,349.57,330.64,,,331.65,337.05,,,,,,378.64,,,,,,,,,,,
2021-08-05 22:19:41+00:00,L8,255.41,237.64,169.00,244.60,293.15,,338.81,353.80,360.24,359.76,347.41,333.67,325.70,316.49,308.10,299.41,294.56,288.46,288.96,289.67,283.39,282.75,282.19,288.22,293.33,299.75,300.65,299.92,301.16,304.42,303.65,306.19,303.25,305.11,300.29,297.02,294.28,291.42,287.52,287.75,288.68,290.52,297.51,301.53,317.06,329.04,332.66,332.90,337.19,339.92,349.23,355.84,360.10,357.79,372.01,383.62,381.93,389.19
2021-08-06 21:14:18+00:00,L7,,,,,183.32,,340.94,358.60,,,,,,,,295.13,,,281.29,276.45,278.97,286.60,283.75,290.31,292.65,292.41,308.70,311.17,,,,,,,,291.52,288.00,282.73,280.11,284.73,281.12,283.43,287.40,291.95,303.43,320.25,321.01,,,,,,,349.66,356.90,370.14,373.95,385.26
2021-08-29 21:18:28+00:00,L7,518.68,514.85,444.05,377.77,165.28,,,,,459.31,482.88,462.78,,368.02,346.07,390.14,,340.15,314.66,311.13,319.52,322.08,328.02,334.78,339.29,,,,,,366.68,356.19,348.28,348.82,377.62,344.31,329.69,331.90,327.55,319.95,315.82,336.12,330.84,349.81,,,,,,396.95,409.24,399.18,396.55,409.23,427.67,415.83,445.68,443.96
2021-08-30 22:13:38+00:00,L8,518.17,519.77,538.87,551.41,561.35,438.26,495.74,,,459.25,479.96,,433.19,,386.38,394.07,385.88,378.66,328.36,325.28,323.36,,377.72,360.01,401.43,409.61,413.63,,391.95,416.45,394.15,364.20,368.37,362.25,358.99,368.58,357.21,340.52,340.70,329.40,332.53,345.96,348.20,355.66,364.56,374.76,374.61,380.90,385.50,397.67,411.79,418.49,427.40,415.68,425.50,431.03,451.70,518.45
2021-09-06 22:19:50+00:00,L8,570.73,511.77,201.34,150.08,276.28,,330.24,348.58,356.87,366.42,344.83,363.25,324.84,315.08,298.24,291.13,284.45,275.96,273.44,275.29,275.20,269.12,274.49,289.03,294.23,295.06,292.58,297.93,321.13,333.27,294.21,290.71,295.02,306.80,316.44,301.63,289.09,285.44,281.83,283.88,289.38,,476.27,465.81,459.31,,323.63,323.33,327.12,327.62,330.59,333.03,339.51,341.58,345.11,356.56,352.86,354.28
2021-09-07 21:11:31+00:00,L7,,,,,,310.89,338.61,361.15,366.81,361.23,371.17,358.46,348.75,332.58,314.98,303.12,305.82,296.66,,,,,,,,312.13,315.75,318.41,,,147.60,152.01,,,290.05,286.57,,,,190.10,,,,,302.83,313.50,,,,,,,346.11,352.61,336.55,178.99,182.92,161.30
2021-09-30 21:15:38+00:00,L7,249.34,298.35,286.15,303.06,334.48,,,,,435.99,430.62,418.10,404.18,384.78,362.54,336.04,330.18,325.71,320.82,320.56,319.58,333.25,321.44,322.13,330.43,,,,,,374.44,375.91,366.84,359.88,349.37,320.74,323.88,330.00,329.99,328.18,322.60,325.24,336.15,332.47,345.36,,,,,381.64,384.99,387.10,392.94,390.78,394.66,394.35,394.24,420.76
2021-11-02 22:13:50+00:00,L8,247.60,238.73,160.79,231.78,291.94,315.17,347.45,362.50,374.54,382.25,374.29,365.00,340.96,326.04,315.36,304.86,299.71,294.24,293.73,289.98,283.90,280.14,285.10,292.65,294.36,305.30,310.50,316.20,323.63,328.28,336.65,338.28,330.15,322.21,316.58,314.21,304.93,300.97,303.19,299.84,299.15,301.03,303.16,305.15,315.45,328.92,333.95,341.39,347.99,354.87,353.61,356.43,360.39,363.78,366.81,363.69,363.91,381.78
2021-11-06 22:14:23+00:00,L9,256.68,241.89,174.53,235.78,309.05,331.65,357.90,375.58,397.42,408.54,402.55,389.59,363.52,352.13,342.86,331.72,311.47,308.11,308.30,304.19,302.29,303.37,304.02,309.23,309.99,320.03,328.67,332.00,339.42,349.69,353.97,358.35,352.16,352.65,353.98,355.63,335.60,313.82,316.36,319.19,310.28,310.73,313.29,313.02,326.13,341.53,348.84,354.59,362.72,362.90,362.89,369.50,369.57,371.11,374.18,372.56,375.98,391.84
2021-11-18 22:13:44+00:00,L8,258.60,240.32,168.38,230.40,293.80,321.43,348.42,371.23,386.96,393.19,387.40,377.08,358.34,352.10,344.71,332.56,311.72,300.50,301.51,302.77,300.80,298.32,300.79,304.93,307.90,313.47,320.64,322.47,321.34,326.05,330.63,333.16,342.29,345.70,340.70,334.76,330.08,326.88,318.14,311.92,310.38,309.53,307.72,311.30,319.31,331.72,337.39,340.88,350.29,358.60,358.65,358.19,360.68,368.62,372.99,368.62,365.63,388.52
2021-12-20 22:13:44+00:00,L8,253.02,240.84,164.18,227.04,292.94,332.64,352.68,364.40,385.74,405.99,398.16,384.77,362.82,352.68,342.09,333.45,325.56,293.54,287.23,298.87,298.58,295.07,293.22,300.00,301.40,313.95,308.90,317.11,317.94,316.42,322.34,330.46,335.41,343.64,341.79,334.76,329.53,329.34,317.69,307.93,303.06,305.75,304.49,308.76,322.41,328.81,339.28,345.03,347.42,355.56,354.87,357.85,358.95,360.51,366.17,363.32,370.64,382.79
2022-01-05 22:13:39+00:00,L8,417.36,241.00,235.53,276.85,319.53,344.47,364.70,384.20,399.82,414.47,414.25,418.06,414.23,408.29,393.99,372.16,354.39,334.05,312.86,315.86,327.36,333.62,323.83,324.70,331.22,334.84,338.75,342.20,340.74,337.02,339.48,343.86,349.24,353.03,356.67,362.44,363.74,352.56,359.26,370.46,372.83,375.47,346.20,344.63,351.61,354.94,362.11,366.20,372.47,378.21,382.17,381.75,390.71,397.36,397.76,400.57,395.33,451.32
2022-01-12 22:19:49+00:00,L8,253.52,237.11,204.30,260.64,311.01,340.61,360.98,385.32,397.48,413.51,418.59,420.08,414.70,405.24,387.42,371.30,355.69,336.04,312.47,315.76,326.16,327.46,334.91,338.99,335.41,340.40,342.12,345.81,351.58,346.80,342.96,346.69,356.15,353.29,354.57,364.64,361.50,363.25,360.73,365.77,369.44,371.87,371.65,348.60,344.65,359.79,360.01,365.51,370.35,382.22,385.02,387.95,394.72,403.24,407.50,404.73,399.01,439.59
2022-01-13 20:59:32+00:00,L7,245.98,236.19,162.13,215.06,293.02,,,,,,,397.38,387.37,376.65,360.15,343.05,333.94,322.74,294.27,295.99,308.70,309.06,307.33,307.23,308.62,,,,,,,,328.59,333.36,334.88,338.61,336.85,335.74,333.96,331.27,322.28,324.11,322.29,325.22,,,,,,,361.49,364.27,366.55,372.88,376.05,374.36,374.29,394.37
2022-01-20 22:19:51+00:00,L9,250.46,239.33,172.19,244.10,310.64,329.64,357.39,378.12,393.58,404.15,406.71,400.88,,,368.81,347.28,338.95,320.73,308.93,295.47,307.14,310.03,309.10,310.78,313.25,318.86,321.57,325.69,327.09,324.72,320.48,324.07,331.77,336.10,340.63,335.66,345.08,344.25,338.13,337.20,343.98,340.69,333.05,340.11,337.69,344.07,351.50,350.47,355.23,362.18,367.01,369.51,373.73,383.19,386.90,387.69,385.14,398.07
2022-01-21 22:13:35+00:00,L8,408.90,376.08,295.96,378.14,358.43,349.69,380.64,387.28,404.46,414.69,417.03,422.00,423.84,419.54,408.10,386.34,359.26,345.06,327.47,311.91,330.28,342.16,332.74,329.45,335.30,341.76,343.67,345.90,346.87,343.20,339.67,344.68,350.01,355.54,358.91,,,,,,,,,,,,,,,,,,,403.96,410.24,410.49,411.03,
2022-01-28 22:19:43+00:00,L8,256.42,240.45,179.87,245.49,309.26,339.98,360.73,382.74,394.13,407.78,411.29,413.44,414.84,409.91,397.79,378.04,356.26,346.46,328.48,311.13,322.85,337.30,332.32,329.04,333.10,337.18,340.87,341.87,339.65,340.96,339.32,341.37,346.01,354.01,354.50,362.92,360.98,360.49,352.24,351.43,355.72,358.89,363.33,366.05,371.84,359.29,361.85,368.63,374.79,377.23,383.63,382.45,390.17,399.56,405.16,406.53,409.64,423.88
2022-01-29 20:57:59+00:00,L7,248.25,237.72,162.37,228.18,294.09,319.39,347.23,375.89,389.81,,,,,,,,,316.95,304.41,297.39,302.36,308.22,302.92,305.03,305.68,311.78,312.82,316.19,323.90,326.89,,,,,,,343.42,340.19,334.73,338.16,353.82,343.96,337.93,332.62,339.34,341.07,346.87,351.10,,,,,,,376.47,379.87,378.42,392.31
2022-02-13 22:19:40+00:00,L8,241.03,235.63,158.41,125.25,294.83,315.94,347.69,359.95,370.90,377.49,381.34,372.33,359.00,344.64,337.30,327.68,313.32,306.30,299.60,294.88,296.02,300.96,294.03,304.93,300.38,308.34,310.29,307.84,313.05,317.25,314.31,315.14,314.35,316.31,319.48,313.86,312.31,314.22,312.10,312.80,317.57,310.24,310.61,320.02,323.44,329.52,333.00,331.12,334.91,342.54,346.92,350.74,356.58,366.22,368.47,367.91,368.62,385.25
2022-02-21 21:01:51+00:00,L7,371.72,466.43,368.92,405.92,,,,520.93,533.92,514.26,502.20,484.58,465.87,463.68,459.03,,377.48,331.03,319.41,325.45,,327.39,,,,,,,,,,341.46,333.91,346.87,370.42,370.66,360.84,359.27,373.80,370.26,382.40,356.50,365.25,375.17,,,,,,392.38,396.80,413.67,399.68,424.65,417.34,420.24,415.83,424.93
2022-02-22 22:13:26+00:00,L8,368.25,360.42,376.99,649.26,461.23,,561.90,517.62,530.83,505.99,488.20,469.23,463.59,461.21,459.39,451.42,,344.72,340.19,341.83,355.24,343.82,394.89,413.29,413.41,342.10,347.58,354.90,364.46,362.68,350.22,351.27,,362.59,373.33,381.33,381.14,378.68,387.05,381.33,373.03,372.05,380.62,389.46,388.43,394.60,396.83,401.69,400.42,402.43,403.21,431.75,415.13,417.03,422.50,444.35,430.78,441.23
2022-03-01 22:19:36+00:00,L8,253.71,238.32,158.42,128.99,293.96,,348.32,371.07,377.75,384.54,379.38,375.40,363.09,347.85,341.95,333.09,323.78,306.63,304.40,300.60,298.17,300.62,297.15,305.84,305.98,305.60,309.36,310.84,309.89,312.38,312.23,311.43,314.75,318.25,318.05,315.53,316.78,316.34,312.31,315.00,314.41,314.49,315.78,320.70,332.26,331.95,339.05,343.66,343.98,351.43,350.90,355.35,363.74,366.04,369.79,370.68,373.50,385.55
2022-03-09 21:00:18+00:00,L7,393.44,414.37,262.06,299.55,,508.89,529.36,485.54,501.05,478.36,467.52,453.98,446.96,442.12,433.56,431.66,429.53,,335.04,334.67,,369.96,,,,,,,403.83,,406.51,396.91,392.63,394.58,390.58,399.06,403.44,414.47,398.75,395.93,388.97,386.31,,,,,,391.51,389.37,399.12,402.89,408.24,418.53,421.75,425.88,476.72,451.71,451.19
2022-03-09 22:19:37+00:00,L9,607.07,596.98,604.59,576.76,428.87,,,472.89,500.35,476.19,465.89,466.68,449.99,437.91,435.47,435.88,425.14,,343.71,350.35,337.92,,398.55,407.77,405.90,405.15,407.26,409.44,402.48,,408.98,404.34,406.32,403.80,399.96,401.41,407.92,404.36,405.06,385.09,382.69,395.46,379.38,371.64,392.15,390.51,387.13,396.70,399.58,404.11,407.68,416.55,431.72,427.79,439.35,456.16,459.56,468.17
2022-03-25 20:58:44+00:00,L7,256.09,239.33,180.29,234.88,,,381.39,391.13,392.78,406.33,420.94,423.72,412.96,407.68,397.01,391.37,377.76,347.49,324.33,335.90,318.92,312.30,,,,,,,339.78,346.82,347.98,345.95,347.35,350.19,349.92,354.90,355.33,349.73,349.02,352.28,344.34,344.08,,,,,,362.21,371.09,379.59,384.43,390.13,394.79,391.86,398.59,417.83,401.37,427.07
2022-03-25 22:19:32+00:00,L9,534.12,532.41,228.62,329.18,394.69,,507.07,449.59,,416.27,415.72,435.30,426.00,421.94,414.31,402.19,373.74,354.15,337.39,332.15,329.00,330.43,339.62,342.27,348.20,356.13,352.34,350.51,353.29,356.38,354.81,356.45,360.83,366.55,367.97,366.88,368.89,364.80,365.45,357.52,354.33,353.47,355.77,358.79,369.70,377.59,380.58,379.85,383.83,389.03,392.61,398.04,398.61,404.90,410.04,416.08,415.41,424.48
2022-03-26 22:13:11+00:00,L8,264.07,224.85,193.20,311.57,391.99,,490.37,406.18,,421.89,423.03,434.78,422.66,414.67,409.09,401.05,383.11,357.21,342.11,331.16,327.01,325.05,332.27,337.99,346.30,349.33,345.70,345.13,346.37,348.85,345.78,344.53,347.82,349.41,351.14,351.37,352.18,352.27,351.22,345.99,339.50,341.14,340.07,343.00,348.14,355.55,364.92,372.94,377.74,383.22,386.38,389.92,393.05,401.43,406.49,411.11,414.22,429.49
2022-04-02 22:19:19+00:00,L8,256.53,240.53,161.72,227.66,310.99,330.91,355.27,361.79,377.81,387.65,393.21,396.35,385.01,381.22,375.82,368.46,356.71,324.67,313.74,306.11,302.66,299.14,307.69,311.49,318.12,322.54,319.49,318.31,322.09,324.31,321.65,328.64,329.44,326.70,328.45,325.50,326.17,327.30,326.23,325.01,321.30,319.03,321.21,326.78,334.97,337.97,346.66,347.18,352.62,357.90,356.85,363.80,368.86,376.29,381.63,382.61,384.99,394.63
2022-04-03 20:51:41+00:00,L7,253.65,,,,,446.45,,,485.17,460.48,439.61,434.93,426.72,409.66,420.33,411.23,404.85,390.64,350.83,334.47,,,,,,,,350.41,349.57,354.83,362.88,378.43,355.04,360.66,360.40,352.38,361.52,367.04,374.84,,,,,,,376.76,380.64,390.54,390.49,,405.77,393.01,401.16,394.31,414.72,433.76,436.51,
2022-04-03 22:13:21+00:00,L9,258.13,240.19,172.08,276.16,311.89,340.67,362.11,373.84,385.95,400.83,412.07,413.18,395.51,387.92,380.34,383.28,374.06,352.49,330.13,320.86,315.19,313.37,319.94,328.40,333.16,334.53,331.82,332.34,332.38,338.10,339.68,338.97,339.78,343.91,343.89,340.89,343.21,343.35,343.74,337.90,333.28,335.62,337.93,344.99,346.44,353.14,363.50,367.08,367.20,372.51,378.20,381.49,385.35,390.94,395.07,401.74,402.64,411.87
2022-04-18 22:19:25+00:00,L8,257.25,241.27,165.11,243.37,295.86,333.06,360.31,373.12,383.29,401.05,404.85,392.41,379.57,376.31,375.23,367.13,364.39,354.15,335.53,320.81,313.26,301.63,309.40,312.29,320.41,321.23,322.42,323.10,322.17,325.31,323.26,330.25,332.64,326.94,328.61,328.06,326.11,322.27,322.58,326.63,323.70,323.93,323.39,327.63,338.90,343.28,352.59,353.01,354.68,359.84,366.24,371.32,372.17,376.23,381.82,382.60,385.82,404.98
2022-04-26 22:19:20+00:00,L9,262.75,228.90,182.15,262.10,306.56,341.24,366.04,383.76,397.22,412.69,412.74,400.84,393.00,382.68,379.37,377.16,367.95,355.57,344.32,335.86,327.47,315.68,317.49,321.03,326.14,330.08,331.83,335.25,333.52,335.58,338.14,338.83,338.77,335.52,332.03,334.61,328.64,327.43,328.92,333.59,328.50,332.19,333.83,340.82,348.56,352.51,360.76,361.54,365.94,371.32,376.23,380.62,384.23,385.20,388.49,391.16,394.41,415.45
2022-05-05 22:13:06+00:00,L9,587.59,567.52,602.78,600.11,413.44,440.77,480.03,521.06,510.93,510.95,,432.74,415.12,391.58,392.11,388.95,386.86,385.66,376.74,366.67,352.83,336.04,343.45,343.44,345.20,353.36,355.19,359.34,361.62,358.97,359.60,360.59,359.83,358.81,363.43,366.81,364.56,360.61,366.59,365.20,361.04,357.49,359.94,371.04,376.40,380.39,384.16,391.80,398.02,399.11,405.17,411.92,417.37,419.89,420.06,420.76,422.64,445.13
2022-05-20 22:19:32+00:00,L8,563.56,567.51,556.12,557.89,553.28,,374.73,,,,439.76,422.40,410.80,387.02,373.13,375.83,372.77,365.66,364.43,355.77,337.36,319.54,333.32,334.66,338.19,344.79,347.62,350.38,355.29,356.60,355.56,360.43,360.54,354.72,354.73,353.89,357.39,356.02,354.94,348.53,360.16,360.39,360.23,364.85,378.70,386.46,391.06,391.91,391.16,398.02,400.31,406.95,405.78,407.43,409.80,411.78,422.10,428.40
2022-05-28 20:51:08+00:00,L7,261.26,233.67,177.27,117.37,262.22,,,,,,,,,,,,,,,335.38,,,,,,,622.38,,,,,,,326.50,320.13,318.28,,,,,,319.67,324.22,,,143.54,348.02,355.59,,,,360.86,378.42,387.09,592.38,592.11,449.12,433.58
2022-05-28 22:19:06+00:00,L9,263.76,236.37,170.13,138.72,294.40,332.84,364.75,390.78,397.28,413.07,410.51,401.66,393.46,384.31,366.19,368.73,362.95,349.58,344.36,338.61,329.51,319.13,318.02,321.60,321.67,323.54,324.84,326.05,328.74,330.14,325.68,334.26,328.75,327.34,326.27,324.01,321.55,322.04,321.25,322.85,325.12,326.98,330.56,335.77,339.08,345.28,351.50,357.24,362.05,363.77,372.46,372.88,377.86,383.28,386.87,387.89,392.33,409.53
2022-06-05 22:19:39+00:00,L8,,,,,,,,,,,439.55,449.96,425.14,409.92,383.90,370.56,371.22,374.04,356.94,350.52,343.57,323.64,340.47,340.11,338.47,340.50,343.03,342.22,349.55,352.20,352.43,352.53,351.94,356.28,356.30,346.16,346.29,345.77,344.39,342.44,349.37,359.79,361.96,367.71,377.82,389.17,388.03,392.19,392.18,394.95,397.02,401.51,410.33,418.07,417.87,417.65,,
2022-06-09 20:44:41+00:00,L7,,,,,,,,,,,,537.64,,429.17,,,,,,,,,,,,,,,,512.89,,513.66,,,,,209.98,,,,,,,,,,345.20,,,,,,,,,187.20,182.65,143.85
2022-06-21 22:19:48+00:00,L8,,,,,,,,,,,521.50,519.49,517.07,504.95,496.68,489.01,442.81,415.84,409.43,394.55,403.44,418.62,406.99,349.73,339.29,350.82,351.37,353.15,380.60,387.17,388.72,394.23,405.77,399.18,397.59,399.64,397.24,395.27,393.20,388.81,399.84,400.49,404.62,407.69,447.16,,425.34,427.89,427.48,431.96,440.03,440.14,441.59,445.50,447.39,460.72,,
2022-06-22 22:13:14+00:00,L9,,,,,,,,,,493.41,500.91,501.26,494.19,472.16,463.07,434.89,405.18,406.47,389.04,377.43,393.78,404.57,397.90,351.60,335.60,351.52,348.32,345.98,361.44,379.87,365.79,377.68,385.02,382.28,389.26,387.64,385.72,387.10,381.53,373.04,381.97,384.91,384.97,391.56,404.61,395.86,404.31,408.89,408.33,415.29,425.16,427.21,429.94,,,,,
2022-06-26 20:43:39+00:00,L7,,,184.90,312.80,255.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.73,,,,,,,,,,,,,,,,,,,
2022-06-30 22:13:39+00:00,L8,266.01,257.85,187.13,151.52,309.40,346.94,371.03,403.20,412.65,416.25,411.66,406.39,402.65,393.99,378.12,368.97,353.03,339.17,339.01,328.40,319.65,310.64,316.40,314.53,323.91,320.19,321.26,322.81,320.21,321.93,320.02,321.85,326.27,325.60,322.70,320.83,324.86,319.95,319.22,313.40,313.79,318.87,321.35,328.14,340.45,343.70,353.66,361.16,366.09,366.60,373.12,372.78,374.19,379.11,379.42,383.42,379.82,396.49
