dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057,satname
2016-01-04 22:21:03+00:00,400.20,404.65,398.10,429.76,373.72,355.83,362.63,370.14,384.04,397.71,400.08,390.58,376.62,353.16,333.89,324.73,320.90,315.57,316.20,321.66,325.32,333.39,342.41,339.72,338.84,342.45,344.74,346.49,350.29,355.17,356.09,353.51,356.35,358.01,354.53,349.97,348.30,346.03,345.62,344.54,348.46,354.00,358.93,364.30,368.40,370.28,367.14,367.50,370.44,370.28,380.79,378.82,387.93,391.93,392.77,383.55,388.97,426.79,L7
2016-01-05 22:13:29+00:00,400.20,404.65,398.10,429.76,370.00,354.37,361.53,369.52,383.60,396.74,398.97,390.80,378.47,354.41,335.86,327.10,322.86,316.15,317.38,323.61,327.27,335.77,344.77,342.19,341.50,344.14,346.06,348.02,351.09,355.52,355.82,353.15,355.70,357.33,354.27,350.16,348.74,347.68,348.04,347.71,352.23,357.87,362.75,369.75,373.68,375.30,367.14,369.84,371.30,371.45,381.09,379.33,388.36,391.96,393.23,386.59,392.57,426.84,L8
2016-01-28 22:19:39+00:00,401.99,411.22,374.64,427.62,354.91,336.94,352.20,361.88,375.04,389.14,391.72,388.32,384.88,362.52,339.65,326.73,321.90,316.84,321.68,326.63,328.18,337.18,347.77,348.50,352.07,350.08,345.93,342.43,345.20,350.11,348.41,344.82,346.55,349.65,348.27,347.79,347.25,346.96,347.59,347.14,354.06,360.97,367.67,380.37,387.48,388.43,366.43,376.66,368.10,369.04,381.58,378.79,390.28,393.83,394.71,387.05,395.18,431.48,L8
2016-02-05 22:21:25+00:00,401.99,411.22,374.64,427.62,354.91,336.94,352.20,361.88,375.04,389.14,391.72,385.88,382.07,360.95,339.65,326.56,321.90,316.05,321.68,325.97,327.79,336.41,346.30,347.28,350.32,350.08,345.93,342.43,345.20,350.11,348.41,344.82,345.89,348.78,347.31,346.85,346.39,346.43,347.64,348.30,355.64,361.87,368.39,380.06,387.48,388.43,366.43,376.66,368.10,369.04,380.33,377.50,388.03,391.75,392.51,386.63,393.75,428.45,L7
2016-02-06 22:13:25+00:00,401.99,411.22,374.64,427.62,354.91,336.94,352.20,361.88,375.04,389.14,391.72,385.88,382.07,360.95,339.65,326.56,321.90,316.05,321.68,325.97,327.79,336.41,346.30,347.28,349.63,350.32,344.84,342.49,345.25,349.38,347.40,344.08,345.34,348.56,346.84,346.00,346.06,346.17,347.80,349.37,356.85,363.41,368.65,378.85,385.46,388.43,369.25,377.41,369.43,369.87,380.49,378.16,388.15,391.33,392.09,387.31,394.36,427.86,L8
2016-02-13 22:19:32+00:00,419.14,419.86,374.64,427.62,352.24,336.94,347.61,362.96,375.04,389.14,392.77,383.64,381.14,361.62,340.50,327.40,327.56,321.32,329.72,331.96,332.65,337.30,345.05,349.71,357.20,357.66,346.23,342.63,345.68,350.01,347.18,343.00,344.55,348.91,346.62,345.21,345.35,347.69,351.08,351.47,358.78,365.69,370.71,382.28,391.54,395.71,382.19,384.55,373.30,373.37,380.11,378.64,387.06,389.75,388.98,388.13,393.57,423.86,L8
2016-02-21 22:21:27+00:00,405.22,406.04,351.72,,352.24,341.57,350.39,362.96,375.04,389.14,392.77,383.64,381.14,362.39,344.71,330.70,330.23,322.78,330.08,332.30,335.06,335.31,342.92,350.05,356.63,361.41,347.34,342.63,345.68,350.01,347.18,343.00,343.74,347.67,345.65,344.06,344.06,346.67,351.54,354.39,361.34,367.56,371.81,383.26,391.38,396.26,382.19,384.55,373.30,373.37,375.61,378.64,384.01,385.74,385.64,389.47,395.87,419.95,L7
2016-03-01 22:15:22+00:00,405.22,406.04,351.72,457.99,352.24,341.57,347.61,360.92,378.28,389.14,392.77,383.64,381.14,362.39,344.71,330.70,331.67,324.53,331.46,332.87,335.18,335.91,342.36,348.98,355.22,359.56,348.05,343.60,345.74,349.02,347.18,343.00,343.74,347.67,345.65,343.19,343.13,345.77,351.10,353.66,360.97,367.24,371.61,382.31,391.34,396.31,384.54,385.64,373.30,373.37,375.61,378.64,384.01,386.00,386.01,389.64,395.26,417.31,L7
2016-03-16 22:19:24+00:00,405.22,404.01,343.01,451.24,338.83,338.37,342.13,355.84,378.59,388.03,390.36,379.75,377.49,361.45,347.32,333.60,334.12,327.56,334.83,334.82,335.82,335.98,341.57,347.69,354.56,360.30,349.22,343.09,343.93,347.22,344.24,340.83,341.70,345.94,343.80,341.15,341.36,344.65,350.79,354.95,362.94,368.62,372.49,383.99,394.59,400.80,390.97,389.50,375.19,375.39,375.17,383.22,386.48,385.35,384.90,388.49,393.35,412.92,L8
2016-03-25 22:13:08+00:00,391.29,394.33,304.14,451.24,338.83,339.27,340.34,352.71,381.86,394.44,389.07,373.54,370.22,359.83,348.78,338.83,341.04,331.41,338.53,336.95,337.28,336.63,341.97,346.82,352.14,355.90,344.92,345.81,347.15,347.04,343.97,341.25,340.50,344.70,342.03,340.13,341.51,346.13,353.79,359.39,368.49,374.15,377.64,386.10,394.61,400.19,395.61,396.73,381.73,380.26,375.62,383.68,387.29,386.03,386.60,391.04,395.34,412.48,L8
2016-04-09 22:21:48+00:00,391.29,394.33,295.70,451.24,325.03,339.27,340.34,352.71,381.86,395.74,389.90,374.29,369.88,359.04,349.95,341.04,344.35,334.30,340.72,338.25,338.05,337.03,341.64,346.11,352.14,355.90,344.92,345.81,347.15,346.22,343.06,340.27,339.58,343.47,341.13,338.99,340.93,345.82,353.84,359.21,369.43,375.59,380.03,386.10,394.61,400.19,395.61,396.73,382.91,380.45,375.68,384.09,387.41,385.79,386.45,390.52,393.48,410.48,L7
2016-04-18 22:15:42+00:00,391.29,394.33,287.94,451.24,335.19,339.87,341.58,354.87,381.86,395.74,389.90,374.29,369.88,359.04,349.95,341.53,343.06,333.57,338.68,336.92,336.82,336.75,341.29,345.31,350.66,354.20,344.37,345.33,347.07,346.22,343.06,340.27,339.58,343.47,340.52,338.60,340.42,345.00,353.84,359.21,369.43,373.38,377.69,382.97,391.10,396.26,392.12,394.71,382.91,380.45,375.68,384.09,386.89,385.24,386.15,390.96,393.29,410.23,L7
2016-04-26 22:12:57+00:00,391.29,394.33,287.94,445.17,333.49,341.22,342.88,356.73,381.40,396.53,391.87,378.18,374.01,361.23,349.57,343.39,344.72,336.23,338.68,337.34,336.99,337.35,341.49,345.21,350.30,353.59,345.02,345.81,347.27,346.62,343.75,341.02,340.18,343.63,340.78,339.00,340.77,344.98,353.21,358.48,368.47,372.99,377.30,382.56,390.73,395.86,392.29,394.13,382.92,380.75,377.06,385.08,387.35,386.01,386.88,391.22,393.25,410.55,L8
2016-05-04 22:15:47+00:00,391.29,394.33,287.94,445.17,333.49,341.22,342.88,356.73,381.40,396.53,391.87,380.52,374.01,361.23,350.31,343.39,344.72,336.23,338.68,337.34,336.99,337.35,341.49,345.21,350.30,353.59,345.02,345.81,347.27,346.62,343.75,341.02,340.18,343.63,340.78,339.00,340.77,344.98,353.21,358.48,368.47,372.99,377.30,382.56,390.73,395.86,392.29,394.13,382.92,380.75,377.06,385.08,387.35,386.01,386.88,391.22,393.25,410.55,L7
2016-05-11 22:21:59+00:00,391.29,394.33,287.94,445.17,333.49,339.77,342.35,356.22,377.83,390.75,388.56,379.18,373.47,362.96,350.31,343.39,343.79,336.13,336.70,335.83,336.99,337.35,341.49,345.21,350.30,353.59,342.01,342.40,344.10,343.37,340.79,339.19,337.76,340.98,338.91,337.62,340.77,344.98,350.50,358.48,368.47,372.99,377.30,382.56,390.73,394.83,391.66,393.22,381.73,380.50,376.41,383.02,385.30,384.74,385.59,388.93,393.25,410.55,L7
2016-06-04 22:19:16+00:00,391.29,398.66,287.94,445.17,333.49,339.77,346.44,360.69,381.57,392.83,390.15,381.18,375.90,364.86,352.90,345.90,345.29,337.36,337.11,336.45,337.77,338.51,342.65,345.75,350.36,353.77,343.28,344.25,345.52,345.34,342.50,340.51,339.27,342.47,340.10,339.07,342.23,346.24,350.95,359.10,368.33,372.55,376.59,381.74,389.45,393.63,392.11,393.79,384.13,382.25,378.82,384.57,386.68,386.30,387.02,388.93,395.10,412.88,L8
2016-06-05 22:15:56+00:00,405.83,398.61,287.94,445.17,333.49,339.77,349.13,363.97,383.82,393.14,391.10,382.67,377.11,366.56,352.90,345.90,345.29,337.36,337.11,336.45,338.70,339.74,343.95,346.72,350.52,354.10,344.90,346.12,347.29,347.67,345.00,343.17,341.21,342.47,340.10,339.07,342.23,346.24,350.95,359.80,368.29,372.53,376.14,381.41,388.39,392.84,392.66,394.34,385.90,383.14,380.82,386.15,386.68,386.30,387.02,388.93,395.10,412.88,L7
2016-06-13 22:13:06+00:00,405.83,398.61,287.94,445.17,333.49,339.76,349.28,363.57,382.75,390.66,389.37,381.47,375.50,366.17,353.68,347.47,345.98,337.55,336.05,334.93,336.90,339.55,345.24,345.63,349.09,352.57,346.08,345.81,346.24,346.30,344.56,342.43,340.75,342.11,339.62,338.97,341.65,345.38,349.97,358.34,366.68,370.36,374.41,379.31,385.98,391.02,390.44,392.45,384.23,382.22,380.21,385.16,385.68,385.41,385.72,387.07,392.46,409.75,L8
2016-06-29 22:13:14+00:00,405.83,398.61,287.94,445.17,330.12,340.00,348.98,362.29,380.77,388.67,388.11,381.11,374.48,364.86,353.08,347.12,345.93,337.83,337.21,334.53,335.99,338.26,344.14,344.75,348.08,351.14,345.09,344.81,345.53,345.35,343.82,341.18,339.69,341.34,338.82,337.88,339.63,343.04,347.52,356.20,364.12,368.08,371.83,375.46,383.09,389.51,389.04,390.88,383.05,381.55,379.87,384.24,384.98,384.96,385.29,385.50,389.92,406.52,L8
2016-07-06 22:19:29+00:00,405.83,394.04,270.41,445.17,326.66,340.21,348.91,362.29,381.12,389.13,390.05,381.54,372.42,365.71,354.55,347.93,347.64,341.23,339.94,335.70,336.00,337.24,342.55,343.93,347.58,350.28,344.13,343.76,344.90,345.05,343.86,341.98,340.60,342.17,338.96,337.94,339.26,341.68,345.47,354.18,361.43,364.72,367.88,372.17,379.71,386.78,388.65,390.37,383.56,381.83,381.26,386.24,385.18,385.35,385.28,384.26,387.28,404.12,L8
2016-08-07 22:19:37+00:00,405.83,394.04,270.41,445.17,333.51,341.75,349.71,362.34,381.23,387.91,389.88,381.17,373.40,365.91,356.59,349.28,345.44,341.98,337.99,338.76,339.95,338.31,340.75,341.00,343.91,346.00,343.01,342.64,344.25,347.50,346.98,345.44,344.16,344.15,339.02,338.91,339.73,341.93,344.00,351.80,358.54,361.70,365.02,369.68,377.39,384.66,390.01,388.61,383.57,381.97,384.06,390.77,388.46,385.97,385.85,383.62,386.50,402.58,L8
2016-08-08 22:16:02+00:00,405.83,394.04,270.41,445.17,333.51,341.75,349.71,362.34,381.23,387.91,389.88,381.17,375.78,367.70,356.59,349.28,345.44,341.98,337.99,338.76,342.55,341.29,340.75,339.05,342.15,343.86,341.51,342.64,347.07,349.45,349.21,347.33,347.01,344.15,339.02,338.91,339.73,341.93,344.00,351.80,358.54,364.16,364.38,369.92,378.40,384.93,390.71,389.08,383.29,382.52,385.52,393.44,388.46,385.97,385.85,383.62,386.50,402.58,L7
2016-08-15 22:22:12+00:00,405.83,394.04,266.88,445.17,333.51,341.75,351.19,362.34,381.23,386.00,386.81,381.26,374.66,366.49,355.39,348.97,342.02,338.51,333.55,335.38,338.71,339.67,341.14,339.05,338.86,340.32,341.51,342.64,347.07,347.43,348.39,347.21,347.08,342.71,338.26,338.91,340.15,340.63,341.48,349.94,356.00,362.43,363.96,368.58,376.06,382.71,387.88,386.57,380.00,379.82,384.52,391.92,387.20,384.70,384.63,382.10,385.11,398.75,L7
2016-08-16 22:13:29+00:00,405.83,394.04,269.83,445.17,333.51,341.98,351.28,362.81,381.35,385.55,386.37,381.03,374.06,365.20,354.14,347.30,340.84,337.52,332.93,335.03,338.22,339.46,341.56,339.21,338.43,340.52,341.81,343.43,347.16,347.42,348.10,347.05,347.87,342.71,338.26,338.91,340.15,340.63,341.48,350.12,355.68,361.70,363.29,368.20,374.93,381.40,386.67,385.34,379.62,378.93,383.64,390.60,386.89,384.67,383.74,381.71,384.58,398.00,L8
2016-09-09 22:16:07+00:00,435.62,410.81,263.76,438.76,329.09,340.48,351.94,363.73,380.25,385.55,386.37,381.55,372.06,363.40,352.46,345.88,340.34,337.41,332.46,334.35,336.99,337.08,339.35,336.85,335.50,338.58,341.05,343.01,347.24,347.91,348.10,346.48,347.36,342.58,338.11,338.95,340.58,341.43,341.37,351.53,354.83,360.15,360.96,366.29,372.80,378.84,386.11,384.73,379.62,379.23,383.08,388.80,385.28,383.15,382.90,380.26,381.21,394.78,L7
2016-09-16 22:22:18+00:00,435.62,405.56,272.20,433.03,329.09,342.35,353.20,364.88,380.25,385.55,386.37,383.90,374.23,364.65,352.77,345.47,339.81,336.37,330.64,333.81,336.76,336.67,339.65,337.01,335.33,338.39,340.04,342.54,348.26,349.66,349.48,347.60,348.85,343.84,338.81,340.00,341.39,342.26,341.46,351.50,354.10,359.60,360.01,365.26,370.34,376.61,385.48,383.83,379.68,379.25,384.32,386.55,383.55,383.09,382.99,381.03,382.17,396.04,L7
2016-10-10 22:19:54+00:00,435.62,403.71,274.57,433.03,319.55,339.53,352.78,364.31,378.00,382.80,383.03,382.49,374.08,365.01,351.02,343.53,337.53,334.53,329.50,332.85,335.73,335.13,337.11,334.42,333.68,336.30,338.41,339.78,345.38,347.28,347.83,346.75,348.93,343.56,338.79,339.80,341.46,342.24,341.74,351.90,352.76,358.54,358.14,365.09,370.36,377.88,386.63,386.37,381.47,380.38,385.30,386.68,382.47,381.34,380.89,378.85,380.49,392.44,L8
2016-10-11 22:16:10+00:00,435.62,403.71,274.57,433.03,319.55,339.53,352.78,361.85,375.11,380.69,379.83,379.65,371.40,361.36,351.02,343.53,337.53,334.53,329.50,332.85,335.73,335.13,337.11,334.42,333.68,336.30,338.22,339.01,342.99,344.89,345.83,344.70,346.30,341.07,338.79,339.80,341.46,342.24,340.63,351.90,352.76,358.54,358.14,365.09,370.36,377.88,386.63,386.37,381.47,380.38,385.30,383.94,380.26,379.73,380.89,378.85,380.49,397.44,L7
2016-12-29 22:19:49+00:00,450.87,404.27,278.99,,298.62,337.52,344.30,351.65,367.71,375.35,372.06,370.39,364.49,352.19,344.61,333.16,328.30,326.64,326.94,336.57,337.81,331.30,329.72,329.82,329.49,331.02,332.41,334.20,340.13,344.29,344.66,343.38,348.16,344.00,342.74,341.92,341.86,343.09,341.70,349.41,350.07,358.54,355.89,366.39,371.87,377.55,387.96,387.23,380.34,378.64,385.44,384.78,381.49,379.57,381.62,384.42,382.98,399.73,L8
2017-01-23 22:13:31+00:00,450.87,404.27,286.52,,298.62,330.41,338.77,348.56,363.33,372.35,369.60,367.31,362.46,351.72,342.91,331.26,325.42,323.86,323.86,333.92,336.88,331.76,329.98,329.46,329.34,332.35,333.45,334.88,339.45,342.78,343.01,342.32,347.49,343.61,343.13,342.04,341.47,342.78,340.55,347.17,347.87,358.17,355.42,366.68,371.91,377.76,387.24,387.18,380.48,378.90,385.75,384.88,382.33,380.20,382.44,386.63,385.45,401.12,L8
2017-02-15 22:19:31+00:00,470.12,404.27,322.82,415.28,296.56,317.82,329.72,343.35,358.71,369.91,367.29,365.56,346.25,338.90,339.97,337.50,331.97,322.44,320.76,323.35,323.94,325.59,329.59,331.32,332.99,338.40,338.87,341.29,337.34,337.10,337.41,333.62,333.16,335.94,342.14,341.27,340.56,341.79,339.98,345.85,344.95,349.49,352.13,362.18,366.33,374.80,384.17,385.42,386.92,384.31,384.05,376.56,378.97,380.93,385.66,390.33,391.44,406.51,L8
2017-02-23 22:21:37+00:00,470.12,404.27,322.82,415.28,288.51,317.82,329.72,343.35,358.71,373.10,371.02,368.28,350.06,342.05,343.14,339.81,332.35,322.99,320.11,324.22,325.93,328.85,329.59,331.32,332.99,338.40,338.87,341.29,337.34,337.10,340.69,336.51,335.86,337.30,343.03,341.95,340.96,341.67,339.62,344.94,344.85,349.47,352.13,362.18,366.33,374.80,384.17,385.42,388.75,385.70,386.71,379.83,381.95,383.52,386.89,391.66,393.59,408.55,L7
2017-03-03 22:19:25+00:00,469.63,404.27,322.82,415.28,288.51,317.82,325.14,343.35,358.71,373.10,378.97,368.28,350.06,343.06,342.14,342.72,338.05,322.99,320.11,321.17,323.60,327.68,329.42,333.21,336.81,342.55,346.34,348.23,347.74,348.54,340.69,336.51,335.86,343.69,343.03,346.26,344.35,345.40,343.96,347.69,348.77,354.26,352.13,366.83,366.33,378.53,386.45,385.02,392.38,385.70,386.71,387.40,388.68,383.52,386.89,391.66,399.81,413.52,L8
2017-03-27 22:21:49+00:00,464.14,406.11,341.51,415.28,279.41,324.10,325.47,343.78,362.70,374.18,380.03,366.61,353.68,342.60,342.27,346.13,340.07,318.73,316.79,319.70,325.67,331.78,333.59,336.57,342.37,347.03,350.07,351.33,347.74,350.20,342.02,338.46,337.49,344.05,342.09,347.19,345.02,344.95,342.55,342.68,347.05,353.26,351.86,366.76,368.37,379.12,385.04,384.50,390.93,385.85,390.02,392.78,391.00,385.00,387.15,392.66,405.08,418.65,L7
2017-03-28 22:13:00+00:00,450.82,400.76,328.41,415.28,279.41,327.72,329.00,347.05,367.61,376.08,381.31,369.35,356.08,344.83,343.52,346.09,341.53,323.96,320.33,321.23,326.72,332.59,337.40,339.59,346.72,352.89,354.42,357.09,355.40,355.01,345.45,342.28,339.77,345.57,343.96,348.47,347.15,346.16,343.40,344.23,347.99,354.33,353.73,367.39,370.79,379.59,386.15,384.62,390.62,387.06,391.16,394.57,393.36,387.79,390.25,395.61,407.24,420.78,L8
2017-04-20 22:18:59+00:00,442.81,405.19,328.41,395.36,281.35,325.78,326.45,349.98,373.21,380.79,388.53,377.97,362.86,352.28,343.96,345.25,340.58,322.21,318.71,321.31,328.09,333.53,337.47,340.79,349.36,358.20,363.56,369.02,370.16,366.05,354.26,349.82,346.61,351.58,343.32,348.05,345.91,344.45,343.19,342.27,347.18,353.72,352.77,365.48,368.23,376.21,381.58,378.51,387.43,385.52,390.04,400.66,400.28,394.50,392.77,396.38,406.18,414.79,L8
2017-04-21 22:15:48+00:00,441.98,405.19,313.71,395.36,281.35,325.78,326.45,349.98,373.21,382.82,389.53,380.93,365.40,353.22,343.64,343.03,338.65,321.78,319.50,322.48,328.75,331.97,335.64,339.16,349.36,358.20,363.56,369.02,370.16,366.93,356.44,352.26,349.42,352.68,344.40,348.23,344.62,343.55,342.31,341.13,345.94,352.49,353.28,365.48,368.23,376.21,381.58,378.51,387.04,385.88,390.44,400.01,399.59,394.94,392.81,395.80,403.75,412.88,L7
2017-05-14 22:22:04+00:00,441.98,405.19,313.71,395.36,281.35,325.78,326.45,349.98,373.21,384.13,391.58,384.36,368.89,356.06,344.04,341.36,336.62,320.92,319.61,322.37,329.72,332.80,338.09,339.16,349.36,358.20,363.56,369.02,370.16,369.01,359.04,354.15,350.52,353.98,347.16,349.81,345.54,343.69,341.96,340.32,344.79,352.17,353.28,365.48,368.23,376.21,381.58,378.51,387.74,387.05,391.55,401.52,401.16,396.36,394.20,396.19,403.18,412.42,L7
2017-05-23 22:15:55+00:00,441.98,405.19,313.71,395.36,281.35,329.60,329.68,350.37,374.61,384.46,392.91,386.51,371.24,358.57,346.11,341.56,335.51,321.58,321.21,322.37,329.72,332.80,338.09,339.16,349.35,357.57,362.98,368.60,369.89,369.00,360.26,355.88,352.21,354.66,348.63,351.39,347.00,343.69,341.96,340.32,344.79,352.17,353.28,365.52,368.61,375.97,381.80,379.21,388.93,387.73,392.72,402.00,402.21,398.34,396.03,398.07,403.18,412.42,L7
2017-05-30 22:22:08+00:00,436.55,411.08,313.71,392.60,281.35,329.60,328.80,347.99,373.93,386.20,395.48,390.15,375.16,358.57,346.11,338.51,335.51,321.58,321.21,322.37,329.72,332.80,338.09,339.16,345.44,357.57,358.58,364.17,366.71,366.90,362.26,358.93,351.44,354.05,346.79,351.52,347.00,343.69,341.96,340.32,344.79,352.17,352.57,362.34,366.49,375.65,381.76,378.18,387.73,388.57,392.35,400.76,401.04,397.69,396.03,398.07,403.18,412.42,L7
2017-06-07 22:19:15+00:00,430.01,411.08,310.60,392.60,281.35,329.60,331.17,348.94,374.41,386.49,395.78,391.30,376.41,360.43,348.06,339.24,335.16,322.12,321.34,323.49,330.74,333.82,339.39,341.13,346.85,357.79,358.60,364.94,366.91,367.67,363.19,360.17,352.83,354.99,348.18,352.31,348.49,345.63,343.38,342.05,345.88,353.19,353.72,363.28,367.60,376.08,382.54,379.57,388.39,388.83,392.87,401.03,401.32,398.54,397.24,398.73,403.03,412.51,L8
2017-06-16 22:13:07+00:00,430.01,411.08,310.60,392.60,281.35,329.60,331.17,348.94,374.41,385.41,395.95,393.27,377.34,361.60,348.84,339.02,333.71,321.56,320.51,321.88,328.92,333.09,338.60,341.04,346.61,356.59,358.22,362.95,364.70,366.59,362.62,359.54,352.97,355.06,348.49,351.50,347.47,344.25,343.01,343.08,345.71,352.44,353.36,361.91,366.74,375.40,381.33,378.52,387.30,388.48,392.25,399.74,399.81,397.23,395.76,396.51,400.14,410.25,L8
2017-06-24 22:16:03+00:00,430.01,411.08,310.60,392.60,281.35,332.24,333.25,349.75,373.66,384.84,395.10,393.21,377.56,361.59,349.07,338.76,333.13,322.22,320.51,322.72,328.92,333.09,338.60,341.04,346.61,356.36,357.84,362.08,362.86,365.34,361.34,359.69,353.18,355.01,348.99,351.63,347.42,344.81,343.37,343.08,345.71,352.44,353.36,361.91,367.03,375.26,381.46,378.86,387.67,387.67,392.20,399.54,399.47,396.71,395.37,396.62,400.45,410.48,L7
2017-07-17 22:22:15+00:00,430.01,411.08,310.60,392.60,281.35,332.24,333.25,347.32,373.66,384.84,395.10,394.52,379.07,362.65,349.54,339.12,332.30,320.55,318.52,319.00,325.52,332.98,337.93,340.34,346.27,356.97,361.19,366.62,368.38,369.05,363.77,361.93,352.40,354.63,348.55,350.71,346.27,343.67,342.41,341.94,345.70,352.51,353.14,361.66,366.68,375.40,380.80,379.04,387.89,389.32,392.36,398.54,398.27,395.09,392.46,393.78,396.39,406.66,L7
2017-08-02 22:22:13+00:00,430.01,411.08,310.60,392.60,291.08,332.11,332.96,345.95,371.95,385.40,396.34,396.69,380.85,363.36,349.74,339.67,332.35,320.16,317.56,317.70,323.37,329.89,335.34,337.96,344.26,354.49,360.71,367.87,370.94,371.07,365.69,363.78,352.94,355.28,348.67,351.00,345.82,343.02,341.86,341.63,345.37,351.83,352.86,361.76,367.80,377.12,380.27,378.06,388.05,389.56,392.45,399.04,398.59,395.03,391.35,391.74,394.86,405.30,L7
2017-08-03 22:13:23+00:00,430.01,411.08,310.60,392.60,301.03,333.09,333.38,345.57,370.64,385.04,395.62,395.85,380.35,363.51,350.26,340.16,332.85,320.72,317.71,317.67,323.05,329.13,334.48,337.63,343.85,353.44,359.89,367.00,370.05,370.19,364.93,362.97,352.91,354.81,349.03,350.72,345.60,342.84,341.57,341.49,345.37,351.87,353.21,362.21,369.21,377.82,380.31,378.23,387.44,388.98,392.24,398.62,398.46,395.28,391.35,391.72,394.55,405.06,L8
2017-09-03 22:22:12+00:00,405.76,411.08,301.96,381.25,327.80,336.13,338.13,345.79,371.38,386.31,396.49,399.19,383.86,367.62,351.99,336.93,327.96,321.46,318.94,319.24,322.60,326.56,333.45,335.10,340.55,350.90,355.00,362.05,366.46,367.12,364.87,365.31,354.74,354.89,350.69,349.64,344.59,340.86,338.54,339.95,343.64,349.17,353.36,359.10,367.97,374.47,378.13,378.22,385.26,389.06,392.39,396.42,396.02,395.59,391.30,390.65,387.74,399.21,L7
2017-09-27 22:19:48+00:00,399.01,420.35,284.33,371.92,327.80,330.47,334.13,340.95,363.49,383.58,395.50,400.33,387.63,370.37,354.97,340.40,332.20,320.90,316.14,315.77,318.06,321.77,325.73,328.03,333.27,341.53,350.00,356.04,362.58,362.41,363.85,365.06,354.95,354.38,348.83,347.19,342.61,338.83,336.46,336.75,339.83,346.31,351.61,356.38,365.00,372.34,374.88,375.16,382.84,386.98,389.90,393.09,393.41,396.43,390.99,388.86,384.49,394.88,L8
2017-11-22 22:22:08+00:00,382.15,425.71,288.97,370.17,341.32,331.27,335.08,340.01,360.33,380.14,390.38,395.10,386.61,372.40,362.43,346.84,339.76,327.29,317.93,318.12,317.06,322.93,323.98,328.85,331.31,339.13,348.01,353.59,361.38,357.44,358.26,361.78,351.42,355.68,350.65,348.71,343.87,339.07,336.43,339.52,345.81,351.43,351.33,355.82,365.38,373.13,375.18,375.61,380.23,383.82,387.04,391.39,393.41,400.86,393.96,386.07,384.79,396.99,L7
2017-11-30 22:19:44+00:00,371.23,422.71,288.97,336.72,342.15,331.49,337.61,343.12,361.85,379.19,385.64,387.45,380.89,372.05,363.62,353.08,342.88,331.07,322.11,322.57,321.39,326.18,325.96,327.73,333.66,340.54,351.50,355.88,361.30,358.14,354.08,356.80,352.99,357.72,354.63,348.74,344.43,338.98,336.65,339.71,347.19,352.72,353.04,360.17,367.36,373.44,374.86,375.97,380.05,381.18,386.83,393.02,396.20,404.56,394.08,386.72,385.25,398.44,L8
2017-12-17 22:15:44+00:00,364.40,389.40,283.11,329.33,342.15,331.49,335.51,341.34,358.67,378.73,379.39,378.00,375.36,369.81,363.44,356.78,348.53,335.77,325.85,325.05,322.82,322.07,319.39,317.10,326.37,336.50,350.04,355.43,363.16,353.28,352.14,360.45,350.19,356.74,353.86,347.98,343.09,337.02,333.88,335.20,346.16,352.78,351.63,360.22,367.23,373.14,373.58,374.40,377.06,377.22,383.99,391.70,396.43,405.37,393.46,385.69,385.99,401.46,L7
2017-12-25 22:13:35+00:00,370.46,386.28,283.11,329.33,342.15,328.16,327.88,337.90,360.27,383.64,382.97,369.23,368.39,366.83,363.39,357.94,350.28,336.19,327.00,324.62,323.53,322.95,320.58,319.50,328.26,334.20,350.36,358.79,367.84,356.00,349.64,361.38,351.64,357.82,358.80,352.24,345.77,336.21,330.68,333.31,343.41,351.37,351.81,359.96,367.17,374.81,373.13,373.84,372.85,375.01,381.89,388.08,394.84,407.75,396.33,389.72,383.44,403.02,L8
2018-01-01 22:19:44+00:00,383.29,391.19,292.73,320.43,350.36,329.86,329.32,339.33,362.55,382.90,382.65,368.40,365.94,364.24,361.36,355.89,348.30,334.69,325.96,323.52,322.00,321.28,320.45,320.15,328.40,333.63,347.40,355.33,361.04,354.13,347.99,358.58,350.51,357.18,357.56,351.78,345.55,336.53,331.22,334.05,343.27,351.28,351.90,360.50,367.42,374.41,373.80,374.11,373.73,374.58,382.17,387.27,394.27,405.31,395.81,389.88,384.38,403.48,L8
