dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142,satname
2022-05-23 20:45:34+00:00,347.82,352.89,351.81,351.10,346.15,345.49,347.16,354.26,355.94,353.22,353.29,352.85,352.34,354.28,353.18,361.57,368.19,365.12,357.45,357.91,359.87,359.22,359.60,357.95,360.95,356.79,358.89,363.38,371.56,371.70,375.99,374.91,371.46,370.59,372.07,367.63,366.77,369.79,372.41,378.22,377.76,369.60,366.66,361.74,355.28,352.10,354.86,355.10,352.35,352.50,354.78,351.88,346.96,342.97,341.57,339.90,337.20,339.88,337.47,338.36,346.45,353.21,353.48,351.89,352.47,356.63,357.82,354.24,355.05,351.69,354.50,359.26,363.19,364.08,365.47,366.95,365.72,369.17,371.31,371.61,368.94,367.99,369.01,376.17,372.47,372.70,373.95,376.79,379.46,381.71,386.69,390.11,389.13,388.60,385.49,385.67,386.20,389.28,387.97,391.09,392.83,395.72,396.05,397.17,398.84,399.83,400.45,401.43,398.01,397.78,394.66,392.16,392.14,390.89,389.50,387.70,388.49,391.14,388.93,391.33,387.53,386.96,383.88,382.32,378.65,378.34,376.20,373.15,373.38,373.81,378.72,376.21,373.15,373.22,373.00,372.19,379.05,381.18,386.02,399.60,408.59,390.26,383.91,L7
2022-06-07 22:07:19+00:00,347.82,352.89,351.81,351.10,346.15,345.49,347.16,354.26,355.94,353.22,353.29,352.85,352.34,354.28,353.18,361.57,368.19,365.12,357.45,354.05,358.93,359.21,359.78,358.36,361.52,357.81,359.74,363.74,371.56,371.70,375.99,374.91,371.46,370.59,372.07,367.63,366.77,369.79,372.41,378.22,377.76,369.60,366.66,361.74,355.28,352.28,355.02,354.78,352.25,352.07,354.71,351.88,346.96,342.97,341.57,339.90,337.20,339.88,337.47,338.36,346.45,353.21,353.48,351.89,352.47,356.63,357.82,354.24,355.05,351.69,354.50,359.26,363.19,364.08,365.47,366.95,365.72,369.17,371.31,371.61,368.94,367.99,369.01,376.17,372.47,372.70,373.95,376.79,379.46,381.71,386.69,390.11,389.13,388.60,385.49,385.67,386.20,389.28,387.97,391.09,392.83,395.72,396.05,397.17,398.84,399.83,400.45,401.43,398.01,397.78,394.66,392.16,392.14,390.89,389.50,387.70,388.49,391.14,388.93,391.33,387.53,386.96,383.88,382.32,378.65,378.34,376.20,373.15,373.38,373.81,378.72,376.21,373.15,373.22,373.00,372.19,379.05,381.18,386.02,399.60,408.59,390.26,383.91,L8
2022-06-09 20:44:41+00:00,347.82,352.89,351.81,351.10,346.15,345.49,347.16,353.20,356.19,351.24,353.29,352.72,351.57,352.79,349.80,361.57,368.19,365.12,357.45,354.05,358.93,359.21,359.78,358.36,361.52,357.81,359.74,365.26,373.25,372.64,375.53,375.81,371.46,370.59,372.07,367.63,366.77,369.79,372.41,378.22,378.79,369.60,366.66,360.08,355.28,350.72,355.02,354.58,352.59,352.07,354.71,351.88,346.96,342.97,341.57,339.90,337.20,340.19,337.47,338.36,346.88,353.21,353.48,351.47,352.47,356.63,357.82,354.24,355.05,351.69,354.50,360.16,363.19,364.08,365.47,365.53,366.81,370.02,371.31,371.61,368.94,367.99,369.01,376.17,373.70,374.77,373.95,376.79,379.46,381.98,386.37,389.99,389.13,388.60,385.49,385.67,386.20,389.28,389.85,391.09,392.83,397.74,396.05,397.67,399.61,399.83,400.45,401.43,398.01,397.78,394.66,394.28,394.58,391.46,389.50,387.70,388.47,392.91,388.93,391.33,387.53,386.96,383.88,382.32,378.65,378.34,376.20,373.15,373.38,374.39,379.57,377.05,373.15,373.22,373.00,372.19,379.05,381.18,386.02,401.34,409.43,388.75,383.91,L7
2022-06-15 22:06:51+00:00,347.82,352.89,351.81,351.10,346.15,345.49,347.16,353.20,356.19,351.19,352.44,352.08,351.14,351.94,349.01,359.74,366.14,363.61,357.25,353.73,359.05,358.54,359.46,358.08,360.84,357.01,358.78,364.17,371.72,372.34,374.98,374.57,371.16,370.26,371.60,366.74,366.70,369.79,372.79,377.81,378.19,369.60,365.86,359.25,354.04,349.32,353.28,353.59,351.04,350.73,354.20,350.50,344.67,341.22,339.69,338.98,336.89,339.74,336.89,337.41,346.10,352.39,352.91,350.87,351.89,355.98,357.31,353.33,353.41,350.69,353.39,359.04,361.30,362.05,364.28,365.05,366.55,369.76,371.03,371.39,368.67,367.83,368.65,375.90,373.48,374.06,372.92,375.34,378.98,381.64,385.71,388.35,387.85,387.63,385.14,385.05,385.89,388.77,389.39,390.90,392.66,397.74,396.05,397.67,399.61,399.83,400.45,401.43,398.01,397.78,394.66,394.28,394.58,391.46,389.50,387.70,388.47,392.91,388.93,391.33,387.53,386.96,383.88,382.32,378.65,378.34,376.20,373.15,373.38,374.39,379.57,377.05,373.15,373.22,373.07,372.06,379.38,381.25,386.14,400.85,408.68,387.87,382.72,L9
2022-06-21 20:38:10+00:00,347.33,352.10,350.52,343.10,345.52,344.29,346.64,354.05,357.78,350.30,351.98,353.08,351.75,351.82,347.15,358.89,365.09,362.61,355.90,351.86,358.79,358.64,359.33,357.97,361.12,356.51,357.82,363.14,370.90,371.20,369.81,374.05,370.66,370.64,372.42,365.59,365.38,368.32,368.39,376.87,377.64,363.35,364.64,357.99,352.66,349.01,352.89,353.71,350.53,350.16,352.95,349.84,344.14,340.91,339.05,334.20,335.32,338.37,335.19,336.69,345.15,351.59,352.30,350.69,351.27,355.04,356.39,352.66,350.93,350.11,349.67,357.01,361.15,361.17,363.73,364.30,366.39,369.66,370.30,371.33,367.87,366.16,365.86,373.30,370.22,373.75,371.70,373.07,377.06,380.74,383.65,386.68,387.01,387.03,384.75,384.85,386.06,388.44,389.88,391.36,392.80,398.18,396.15,397.43,398.64,399.23,400.05,400.78,398.11,397.41,395.26,395.23,395.54,392.39,389.45,387.67,388.07,392.64,388.78,390.92,386.93,386.02,383.94,382.68,378.28,378.59,375.35,372.86,373.70,374.02,379.36,375.88,372.46,372.89,372.58,370.96,379.40,380.80,384.65,399.97,407.71,388.66,380.90,L7
2022-06-23 22:07:27+00:00,347.33,352.10,350.52,343.10,345.52,344.29,346.64,354.35,358.73,351.58,352.95,353.93,352.21,353.42,348.59,361.39,367.77,364.22,358.30,353.85,359.68,360.12,360.78,360.04,361.52,357.76,359.12,364.25,370.76,371.65,370.36,373.85,370.69,370.64,372.39,365.66,366.28,369.22,369.32,377.15,377.75,364.39,364.79,358.30,353.47,349.69,353.09,353.46,350.80,350.51,353.08,349.35,343.87,340.39,338.54,334.13,335.65,338.37,335.19,336.69,345.15,351.59,352.30,350.69,351.27,355.04,356.39,352.33,351.28,350.49,350.18,357.08,360.46,360.70,363.57,364.23,366.36,369.43,369.70,370.86,367.45,366.17,366.01,372.87,369.61,373.37,371.85,373.00,376.96,380.86,383.96,386.05,386.18,386.39,384.25,384.64,385.80,387.68,389.61,390.55,392.83,398.03,396.28,397.98,398.47,399.06,399.69,400.46,398.26,397.27,395.70,395.13,395.20,392.37,389.87,388.14,388.19,392.52,388.55,389.51,386.68,384.71,382.39,381.92,378.15,377.99,374.46,371.91,372.97,373.34,378.44,375.50,372.81,372.89,372.45,371.11,379.85,381.18,385.62,399.94,407.90,389.10,381.20,L8
2022-07-08 20:37:02+00:00,343.77,351.81,350.10,341.75,345.83,343.27,345.52,353.99,358.75,350.63,352.88,354.33,352.24,353.27,347.84,360.91,366.92,363.67,356.86,352.45,358.61,359.59,360.42,359.35,361.26,356.70,358.31,363.57,370.49,370.64,369.46,372.73,370.02,370.22,372.27,364.75,365.49,368.52,368.85,376.58,377.08,362.68,363.72,357.46,352.66,348.78,352.42,352.96,350.54,349.99,352.72,348.41,343.05,339.29,337.89,333.23,334.68,337.42,334.12,335.52,344.36,350.81,351.97,349.88,350.30,354.11,356.04,352.21,350.85,349.62,349.50,356.59,359.87,360.11,363.20,363.76,365.89,369.34,369.68,370.53,366.99,365.44,365.58,372.56,369.21,372.84,371.21,372.41,376.36,380.56,383.32,385.86,385.94,386.11,384.06,384.41,385.80,387.75,389.59,390.31,392.56,398.29,396.01,398.15,398.62,399.02,399.81,400.50,398.10,397.36,395.97,395.75,395.25,392.49,389.75,387.93,388.44,392.91,389.04,389.09,386.51,383.90,382.34,381.55,377.96,378.08,372.46,370.54,371.16,370.41,378.42,375.41,372.78,372.75,372.79,370.61,381.25,381.44,385.15,399.21,407.29,389.25,381.37,L7
2022-08-02 22:07:19+00:00,338.58,351.06,349.58,341.34,344.24,343.34,345.60,352.90,357.95,350.00,353.27,354.15,352.33,353.57,345.66,359.12,365.13,362.26,354.49,351.28,358.34,360.32,360.65,359.29,361.10,357.82,358.33,362.77,370.35,371.45,369.11,372.64,369.46,369.48,371.48,363.98,365.11,367.74,367.15,375.01,376.16,360.52,362.31,356.15,351.59,347.69,351.47,352.94,349.61,350.32,352.62,348.06,341.28,337.83,337.08,332.35,333.28,336.02,332.83,333.30,343.97,350.13,350.84,349.25,349.94,352.60,353.86,350.67,350.09,348.49,348.96,356.41,359.04,359.61,362.96,363.90,365.61,368.70,369.04,370.26,366.38,364.73,365.86,372.38,369.85,373.21,371.38,372.83,376.29,382.17,384.14,385.75,385.43,386.06,383.98,385.55,386.49,388.32,390.37,390.94,392.56,398.95,396.96,399.64,400.74,400.90,401.03,401.68,399.35,398.28,397.58,397.42,396.90,394.33,391.81,390.84,389.79,395.71,391.87,391.08,388.54,385.69,383.82,382.84,379.61,378.97,373.43,371.91,371.65,371.93,381.37,377.02,374.87,374.53,375.24,372.53,383.08,383.32,387.92,400.67,407.59,389.79,381.07,L9
2022-08-11 20:34:19+00:00,338.58,351.06,349.58,341.34,344.24,343.34,345.60,352.90,355.15,348.28,350.25,351.00,347.92,350.00,344.44,359.12,365.13,362.26,354.69,351.12,358.34,360.32,359.48,358.27,357.80,355.36,358.33,362.30,368.64,369.87,368.51,369.85,368.40,368.20,371.96,364.03,364.50,366.23,366.68,374.25,375.33,360.52,362.31,356.33,351.46,347.41,350.32,352.33,348.58,350.32,352.62,348.06,340.10,336.78,336.78,332.24,332.83,336.02,332.83,333.30,343.18,348.77,349.93,348.27,349.94,352.60,353.12,351.22,350.51,348.31,347.27,355.01,356.20,359.61,361.23,363.26,364.91,368.42,369.04,370.26,366.38,365.10,366.06,372.64,369.78,373.21,371.38,372.83,376.29,382.17,384.14,385.75,385.43,386.06,383.98,385.55,386.49,388.32,390.37,390.94,392.56,398.95,396.96,399.64,400.74,400.90,401.03,401.68,399.35,398.28,397.58,397.42,396.90,394.33,391.81,389.23,389.52,395.37,391.98,391.08,387.70,384.64,383.40,383.00,379.83,378.36,373.43,371.91,371.65,371.93,381.37,377.02,374.87,374.53,375.24,372.53,383.08,383.32,387.92,400.67,407.59,389.79,381.84,L7
2022-08-26 22:07:46+00:00,338.58,347.13,346.77,339.88,343.44,342.74,346.58,353.23,354.97,348.53,349.09,349.31,345.33,348.37,342.92,357.81,363.82,360.40,352.32,348.54,357.37,358.32,358.48,357.62,355.64,354.05,357.99,362.28,368.01,369.19,367.47,367.88,366.13,367.93,372.27,362.13,363.54,366.10,366.73,373.50,373.91,357.62,359.88,354.03,349.20,345.53,348.25,351.93,347.44,350.89,352.34,347.39,337.80,335.49,335.15,331.52,331.02,335.16,331.01,329.19,341.60,347.86,347.50,347.42,348.66,350.50,351.60,350.26,349.16,345.58,345.74,353.59,353.12,357.86,359.31,363.07,365.66,367.33,369.02,369.83,364.58,363.55,364.64,371.21,369.30,372.62,369.35,370.94,374.65,381.40,384.18,385.20,384.87,384.40,382.11,384.59,384.97,386.86,388.73,390.63,391.86,398.14,396.94,400.49,400.81,400.77,401.78,400.12,400.33,399.52,399.36,399.67,399.45,396.69,393.72,389.95,391.02,397.50,393.18,393.57,389.01,386.11,384.37,384.29,381.51,379.19,372.41,372.51,371.81,373.39,383.73,376.34,375.19,375.09,374.24,372.34,383.84,382.97,388.06,399.80,405.45,390.79,380.18,L8
2022-09-03 22:07:27+00:00,339.11,347.61,348.04,342.05,344.99,343.70,346.86,352.67,354.76,348.78,349.93,349.69,345.84,348.50,344.59,358.79,365.06,361.68,354.40,350.22,358.75,360.31,359.99,359.22,357.53,356.04,360.36,363.43,369.53,370.28,368.61,368.97,366.58,368.00,372.10,363.27,364.97,367.24,367.97,374.44,374.64,359.99,360.58,355.40,350.47,346.51,348.67,352.42,348.12,351.44,352.71,348.18,338.71,336.60,335.98,332.83,332.36,336.13,332.68,331.69,342.03,348.96,347.94,349.00,350.26,351.09,351.64,351.09,349.96,346.56,346.73,354.12,354.26,358.41,359.47,363.46,366.10,367.90,369.68,369.86,365.48,364.62,365.84,371.77,370.12,373.15,369.28,371.52,375.85,381.96,384.82,386.06,385.17,384.92,382.86,384.73,385.21,386.61,388.64,390.41,391.64,397.25,397.47,400.62,401.13,401.51,401.39,399.99,400.50,399.92,399.11,399.55,399.04,396.38,394.08,390.59,391.11,397.08,393.41,394.67,390.28,386.75,384.86,384.76,381.83,379.85,373.04,373.07,372.56,374.23,383.53,376.90,375.78,375.78,374.83,372.38,383.40,382.83,387.78,399.82,406.32,392.06,379.96,L9
2022-09-14 20:31:05+00:00,339.11,347.50,347.72,343.24,344.99,343.94,346.72,351.78,352.85,348.57,350.45,348.64,345.50,348.12,344.96,357.57,363.02,361.28,356.00,350.90,358.32,359.16,359.42,358.26,356.62,356.07,360.01,363.07,369.99,369.95,368.50,368.07,366.02,367.34,370.98,363.40,364.45,366.55,368.09,374.80,374.24,360.95,360.95,354.96,351.01,347.02,347.49,351.30,347.24,350.81,351.97,347.51,339.42,336.03,335.20,332.43,332.28,335.30,332.06,332.19,341.41,347.69,347.64,348.73,350.72,351.11,352.18,350.49,349.85,346.99,347.07,354.55,354.37,357.68,360.22,364.39,365.67,367.29,369.32,369.70,365.48,364.62,365.84,371.77,370.12,373.15,369.28,371.52,375.85,381.96,384.82,386.06,385.17,384.92,382.86,384.73,384.64,385.68,388.48,389.65,392.51,397.70,396.65,400.07,401.13,401.51,401.39,399.99,400.50,399.92,399.11,399.55,399.04,396.38,394.08,390.59,391.11,397.08,393.41,394.67,390.28,386.75,384.86,384.76,381.83,379.51,373.56,372.66,372.56,374.23,383.53,376.90,375.78,375.78,374.83,372.38,383.40,382.83,387.78,399.82,406.32,392.06,379.96,L7
2022-09-19 22:07:33+00:00,339.11,347.50,347.72,343.24,344.99,340.46,344.03,349.94,352.90,349.17,351.28,349.33,346.32,349.55,347.22,358.62,363.82,362.55,357.02,352.51,359.26,359.88,360.49,359.33,358.10,357.22,361.43,364.42,371.00,371.03,369.49,368.94,366.98,368.06,371.37,364.65,365.33,367.36,368.62,375.34,374.49,361.80,362.07,355.94,351.97,348.16,348.29,351.59,347.87,351.06,352.53,348.41,340.61,336.97,336.44,333.24,332.95,335.84,333.62,333.97,342.21,347.73,348.13,349.28,351.11,352.22,352.94,350.85,350.37,347.73,347.79,354.95,355.07,357.63,360.62,364.89,366.07,367.22,369.31,369.76,365.72,365.16,366.25,371.92,370.45,372.17,369.28,371.75,375.70,381.44,384.39,386.18,385.30,384.77,383.28,384.70,384.58,385.47,388.23,389.56,392.49,398.07,396.77,400.25,401.52,401.07,400.06,399.23,400.84,400.21,399.66,399.60,398.79,396.22,394.10,391.36,391.95,397.40,394.41,395.93,391.08,388.01,386.59,385.29,382.37,379.93,374.05,373.25,373.31,374.62,383.50,377.74,375.85,375.87,374.98,372.41,383.13,382.82,387.63,399.69,406.40,391.55,379.96,L9
2022-10-05 22:07:34+00:00,339.11,347.50,347.72,343.24,344.99,340.46,344.03,349.94,352.44,349.55,351.83,349.30,346.26,349.58,347.24,358.44,364.35,363.46,357.52,351.86,358.42,358.81,360.46,358.15,357.82,357.06,361.12,364.32,370.88,370.82,368.88,368.87,366.79,367.89,371.19,364.26,364.75,366.39,367.90,374.52,373.49,360.67,361.64,355.66,351.12,347.00,347.09,351.67,347.95,351.02,351.60,346.37,339.10,336.45,336.70,333.68,333.20,335.93,334.47,335.05,342.44,347.95,348.56,349.23,351.11,352.22,352.94,350.85,350.37,347.73,347.79,354.95,355.07,357.63,360.62,364.89,366.07,367.22,369.31,369.76,365.72,364.58,366.25,371.92,370.45,372.17,369.28,371.75,375.70,381.44,384.39,386.18,385.30,384.77,383.28,384.70,384.56,385.11,387.73,389.47,392.25,397.35,394.83,400.25,401.52,401.07,400.06,399.23,400.84,400.21,396.74,395.82,395.33,396.22,394.10,391.36,391.95,397.40,394.41,395.93,391.08,388.01,386.59,385.29,382.37,379.93,373.72,373.12,373.31,374.82,383.02,377.84,375.35,375.16,374.30,372.21,382.64,382.49,387.08,399.30,406.09,391.60,379.91,L9
2022-10-21 22:07:41+00:00,338.81,346.32,347.29,344.32,345.47,341.21,344.48,349.72,352.11,349.89,352.20,348.96,346.62,350.10,347.99,359.21,364.15,363.43,357.45,352.36,358.74,358.51,360.60,358.65,357.55,357.75,361.48,363.79,370.03,371.25,369.30,369.17,366.83,366.86,370.81,364.44,365.29,366.21,368.44,374.67,373.38,361.64,362.07,355.95,351.50,347.62,346.93,351.36,348.19,351.26,351.74,346.40,339.61,336.46,336.59,334.02,333.51,336.10,334.57,335.50,342.67,348.38,349.12,349.72,350.53,352.52,352.93,350.84,350.47,347.89,347.87,354.78,355.65,358.37,361.01,364.93,365.57,366.93,369.38,369.60,365.93,364.85,366.11,371.81,370.36,371.87,369.06,371.95,375.97,380.75,383.79,386.25,385.43,384.61,383.37,384.63,384.46,385.06,387.59,389.58,392.28,397.21,394.82,400.56,401.44,401.69,400.38,399.21,400.21,400.52,397.40,396.06,395.10,395.87,393.77,391.77,392.14,397.43,394.92,396.32,391.76,388.78,386.84,385.57,382.59,380.43,373.90,373.40,373.61,375.10,382.89,377.90,375.44,375.01,374.61,372.52,382.36,382.36,387.21,399.67,406.20,391.60,380.81,L9
2022-11-04 20:24:58+00:00,333.97,344.95,345.77,343.12,343.65,339.93,342.26,346.63,349.85,348.77,351.57,348.44,345.97,351.04,348.99,361.44,365.51,366.33,359.79,353.63,358.59,359.32,361.71,361.89,359.60,359.39,363.31,365.70,369.44,372.65,368.91,368.15,367.40,366.53,370.57,364.12,365.30,365.23,367.76,374.71,373.43,360.54,361.78,355.75,351.70,346.93,345.99,350.57,347.70,350.58,351.41,345.51,338.58,335.26,336.27,332.69,333.32,334.97,332.75,334.27,343.24,348.48,349.74,350.11,352.18,353.66,353.84,350.39,349.21,346.48,346.37,354.11,353.78,356.32,358.80,364.48,366.70,368.13,370.00,368.21,366.65,365.39,365.45,370.33,368.66,370.63,367.98,370.55,374.74,380.37,382.64,386.12,384.90,383.41,383.72,382.11,382.34,383.21,385.87,387.43,390.27,396.39,394.99,399.65,399.82,400.12,397.52,398.51,400.10,397.22,394.22,393.60,392.12,391.49,389.96,391.69,391.41,396.15,393.59,394.77,391.70,388.85,383.73,382.88,379.55,378.25,370.53,371.60,372.62,373.75,380.98,377.54,374.96,375.64,375.47,370.52,381.18,381.79,386.48,400.03,405.76,389.87,380.73,L7
2022-11-06 22:07:39+00:00,334.60,345.37,346.06,343.77,344.05,341.06,342.77,346.65,350.24,349.27,352.21,349.03,346.58,351.35,349.51,361.72,365.56,367.26,360.93,354.98,359.41,360.12,362.35,361.99,360.46,360.25,364.48,366.58,370.12,373.04,368.74,368.75,368.29,367.31,370.36,364.59,366.18,365.22,367.83,374.56,374.31,361.70,361.95,355.89,351.67,347.40,346.41,350.75,347.90,350.35,351.33,345.83,339.04,336.27,336.78,333.20,334.08,335.61,333.71,335.34,343.83,348.47,350.20,350.50,352.99,354.18,354.66,350.97,349.66,346.91,347.10,354.58,354.27,357.08,359.15,364.61,366.76,367.63,369.90,368.58,367.37,365.67,365.37,370.19,368.47,370.46,368.10,370.65,374.85,380.41,383.12,386.67,384.69,383.95,384.11,382.37,382.29,383.42,386.07,387.99,390.56,396.13,395.06,399.88,399.74,399.94,397.48,398.23,400.36,397.64,394.66,394.02,392.56,391.38,390.02,391.74,391.42,396.26,393.77,395.29,391.79,388.83,384.46,383.37,379.70,378.12,370.81,371.98,373.07,374.16,381.19,377.52,375.17,376.40,375.29,370.28,381.34,381.77,386.46,400.32,405.93,389.87,381.18,L9
2022-11-14 22:07:47+00:00,335.72,344.48,346.08,344.01,343.91,341.21,343.11,346.74,350.15,349.30,352.61,349.90,347.46,351.01,352.44,362.68,366.44,368.71,361.98,356.10,362.38,360.46,363.61,363.24,361.12,361.14,364.88,367.11,370.84,374.10,369.19,369.34,368.81,368.19,371.06,366.52,367.54,367.20,368.53,375.42,375.31,363.10,362.92,356.72,352.29,347.85,346.89,349.47,348.07,350.53,351.24,346.15,339.28,336.80,337.32,333.63,334.48,335.90,334.03,336.07,344.15,348.65,350.18,350.41,352.99,354.07,354.71,351.27,350.05,347.48,347.67,355.01,354.61,357.56,359.25,364.68,366.72,367.77,368.92,368.81,367.67,365.75,365.23,369.41,368.41,370.29,368.36,371.41,375.09,380.71,383.61,387.13,384.70,383.74,384.15,382.67,381.88,383.56,386.04,388.06,390.39,395.39,395.60,399.42,400.18,400.29,397.35,398.59,400.90,397.33,394.55,394.09,392.68,391.57,390.06,391.87,391.82,396.56,393.74,395.66,392.28,389.38,385.19,383.04,379.83,378.34,371.62,372.34,373.15,374.48,379.82,379.18,375.82,376.59,375.05,370.58,380.04,381.49,385.88,398.84,405.93,390.03,380.85,L8
2022-11-21 20:22:30+00:00,333.67,342.68,346.74,345.25,345.13,342.88,343.61,345.74,349.28,349.84,351.47,349.28,346.88,350.55,352.40,362.68,366.44,368.71,366.56,358.33,361.44,358.87,362.46,362.90,360.85,363.70,367.41,370.03,372.56,374.60,369.67,370.74,369.93,369.05,371.35,369.29,369.69,368.34,371.39,377.19,375.98,366.08,364.73,358.05,355.08,349.63,347.41,349.80,348.48,350.25,352.03,346.20,341.06,337.57,337.04,333.10,335.89,337.70,337.27,340.34,345.51,348.76,350.23,350.73,353.76,355.67,356.20,353.29,348.54,348.40,348.17,353.48,352.91,356.34,357.69,363.87,366.17,366.88,367.11,368.68,368.16,366.17,364.38,366.96,367.39,370.11,366.50,369.70,374.59,378.77,381.47,386.58,384.80,383.88,384.55,379.85,379.74,382.01,384.20,385.72,389.82,395.49,394.04,398.88,398.32,401.18,397.62,398.92,398.37,394.76,393.14,392.13,390.66,389.60,387.51,390.36,390.27,395.51,392.84,396.12,394.74,390.10,383.77,382.19,379.74,376.64,369.71,370.98,373.28,373.74,378.90,379.10,375.96,376.97,375.34,369.14,379.33,380.77,385.84,398.49,404.95,388.49,379.45,L7
2022-11-22 22:07:41+00:00,334.35,342.91,347.15,345.65,345.04,343.11,343.78,345.77,349.18,349.72,351.31,349.15,347.11,351.22,353.28,363.09,366.42,369.14,366.77,358.84,361.41,359.32,362.49,363.54,361.79,364.44,368.09,370.37,372.90,374.80,370.16,371.35,370.44,369.50,371.51,369.96,370.38,369.21,372.19,378.11,376.62,366.52,365.21,358.51,355.30,349.92,347.60,349.72,348.63,350.53,352.47,346.23,341.52,337.89,337.71,333.72,336.11,337.79,337.46,340.72,345.58,349.02,350.56,350.89,354.13,355.62,356.07,353.81,348.82,348.41,348.42,353.29,353.13,356.75,357.91,363.89,366.12,366.77,367.23,368.54,367.66,365.90,364.22,367.26,367.36,370.27,366.65,369.52,374.15,378.79,381.73,386.97,385.06,383.64,384.00,380.24,379.82,381.98,384.33,385.86,389.86,395.54,394.02,398.58,398.28,400.69,397.45,398.92,398.50,394.77,393.39,392.00,390.61,390.14,388.03,390.29,390.44,395.18,392.74,395.69,394.51,389.68,383.89,382.27,379.46,376.60,370.58,371.13,373.38,374.16,378.62,379.15,375.43,376.47,375.33,369.37,379.30,380.94,385.51,398.52,405.07,388.44,379.55,L9
2022-12-24 22:07:37+00:00,334.35,343.79,347.78,349.70,345.38,343.37,344.13,344.92,347.75,349.94,351.21,348.50,346.88,351.56,356.60,363.52,366.87,370.26,366.40,361.27,362.09,359.53,362.62,363.65,362.53,365.79,369.30,370.76,373.47,375.04,373.46,371.76,370.95,370.29,372.09,371.41,370.30,368.99,374.37,378.84,376.41,370.53,365.76,360.93,356.08,352.74,347.83,349.83,348.99,351.99,352.64,347.66,343.89,340.29,339.54,337.66,336.55,338.32,338.57,342.30,345.94,349.70,351.23,352.05,354.89,356.54,357.06,355.35,351.87,348.90,350.56,353.36,354.21,358.96,358.25,365.40,364.95,365.82,367.62,368.93,368.33,366.11,364.96,367.67,366.78,367.95,366.83,370.41,374.18,377.97,381.85,388.72,386.83,384.85,385.00,380.41,379.59,382.06,382.15,386.18,390.02,393.57,394.25,398.23,397.61,401.40,397.78,399.53,399.08,395.13,393.26,390.17,388.04,389.59,387.92,390.66,391.06,393.53,393.63,397.76,395.82,391.82,385.72,383.57,380.30,377.60,371.79,372.53,374.90,375.08,379.22,379.65,375.90,377.01,375.48,369.68,379.42,381.15,384.97,396.86,404.44,390.97,379.32,L9
