dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142
2022-05-22 22:07:34+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,345.02,344.08,358.41,357.21,346.24,350.83,340.80,345.55,352.36,362.65,356.62,353.78,361.98,353.20,348.20,353.54,351.25,339.66,348.43,330.84,329.30,327.27,329.58,328.40,341.18,336.09,341.06,333.79,331.83,328.31,324.31,324.88,314.54,307.13,311.53,314.78,332.19,340.31,336.72,330.79,334.15,336.14,340.87,337.31,338.88,338.83,343.76,352.57,359.32,360.85,355.16,354.85,359.17,368.02,364.34,357.64,347.77,348.19,359.11,364.94,366.36,363.38,368.21,366.42,376.11,374.88,374.86,378.14,376.99,374.01,372.33,379.22,381.83,380.21,388.62,387.01,386.63,387.83,387.87,391.50,384.82,388.73,390.59,393.57,393.12,391.60,386.91,388.66,390.40,386.71,384.99,384.19,378.99,375.98,384.54,379.35,376.62,370.40,369.21,373.69,371.58,367.04,370.90,369.06,371.35,371.23,364.17,369.55,369.23,369.06,366.82,368.11,374.36,376.82,381.89,396.78,378.07,363.69
2022-05-23 20:45:34+00:00,L7,,,333.00,326.99,323.51,318.57,328.80,,,336.51,,,,,,,,,307.97,321.53,,,,,,330.54,337.59,331.79,343.86,,,,,,,338.74,341.15,346.66,332.69,,,326.05,347.52,334.47,327.95,323.95,,,,,,,319.79,320.16,,334.69,302.63,316.84,306.69,304.01,,,,,,,,336.00,361.44,322.77,333.11,365.73,,345.03,353.04,,,,,,,353.82,366.21,386.69,359.18,,,,365.26,,,,,,386.39,401.34,392.37,388.82,,,383.19,387.30,,,,,,,,,,,,,,,,,,,377.78,,,,361.22,,373.32,369.09,357.90,,,,,,,,,,,,,,
2022-06-07 22:07:19+00:00,L8,,,,,,,,,65.96,,196.32,210.79,225.47,,,266.09,267.96,299.97,,319.39,347.38,355.99,358.42,359.65,363.19,365.00,364.85,363.89,,,,,,,,,,,,,,,,,,350.75,353.39,347.97,348.05,344.56,350.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 20:44:41+00:00,L7,,,,,,,,349.98,360.95,340.36,,355.31,349.04,342.56,322.78,,,,,,,,,,,,,385.41,394.41,387.03,374.68,387.66,,,,,,,,,393.04,,,345.41,,335.51,,355.53,359.76,,,,,,,,,345.56,,,354.15,,,349.84,,,,,,,,373.67,,,,354.75,381.43,382.11,,,,,,,392.87,399.23,,,,389.78,388.32,392.98,,,,,,,412.47,,,423.98,,406.67,411.81,,,,,,,421.31,425.39,401.56,,,392.72,415.41,,,,,,,,,,,,383.97,392.72,389.69,,,,,,,,424.42,422.47,381.13,
2022-06-15 22:06:51+00:00,L9,,,,,,,,,,355.33,350.52,351.71,352.67,348.12,346.26,350.49,355.18,356.69,360.56,356.51,364.93,357.23,360.81,358.84,359.04,352.69,353.31,356.28,361.21,374.70,374.67,367.88,372.84,371.12,371.00,362.37,370.00,374.19,380.68,377.77,375.32,370.88,362.73,354.67,345.73,336.16,339.11,345.63,335.37,338.84,352.80,341.03,326.08,325.62,322.80,330.63,336.56,337.35,335.23,331.38,342.05,349.05,351.65,348.07,350.09,353.40,356.32,348.31,339.17,344.46,346.04,350.98,347.12,344.84,357.12,364.87,369.35,372.32,373.37,374.61,371.59,371.79,372.04,378.04,377.37,371.98,368.96,368.49,382.06,385.65,386.14,376.68,380.46,384.09,386.79,383.87,388.46,388.87,389.99,394.65,397.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.86,373.95,386.66,384.87,392.31,401.01,409.47,388.11,381.65
2022-06-21 20:38:10+00:00,L7,,,,304.58,,,,,,,,,296.46,,,,,,,,,,,,,,,,,,329.81,,,,,,,319.73,339.90,324.18,309.60,316.46,,,,,,,,,,,,,,294.25,283.47,,,,,,,,,,,,324.74,,326.98,339.50,,,,,,,,,,,354.71,357.68,355.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.15,,,,,,,
2022-06-23 22:07:27+00:00,L8,,,,,,,,356.20,363.84,360.87,360.10,361.11,356.37,368.17,361.96,379.35,386.89,377.43,377.84,372.16,368.01,372.36,374.12,378.94,365.01,370.55,372.44,376.83,369.84,377.04,376.90,372.51,371.27,370.95,372.40,366.85,376.40,379.44,380.67,380.31,379.27,375.21,366.73,362.10,361.98,358.26,355.51,350.82,354.34,354.58,354.89,344.76,341.43,335.48,333.79,333.51,339.13,,,,,,,,,,,349.25,355.48,354.71,356.13,358.35,354.53,356.41,362.39,363.88,366.45,367.58,364.10,366.61,364.02,366.72,368.40,368.01,362.16,370.02,373.65,372.92,376.58,382.68,387.60,380.27,379.12,381.03,379.66,382.98,383.62,380.50,387.32,383.71,393.56,396.99,397.78,403.38,397.42,398.22,397.29,397.93,400.07,396.45,400.06,394.58,392.26,392.53,394.07,392.96,389.88,391.95,387.23,377.41,384.61,373.33,368.93,375.55,377.20,372.99,365.98,362.74,365.39,366.96,369.64,372.15,376.35,373.18,371.37,372.63,384.69,385.13,395.67,400.05,410.27,393.74,384.64
2022-07-08 20:37:02+00:00,L7,,,,,,,,,,92.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.25,,,,,,,,,,,,,,,,,,,,,,,,,,,630.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.23,363.35,359.49,345.38,,,,,,,399.93,,,,,,
2022-08-02 22:07:19+00:00,L9,336.04,345.46,349.10,350.74,342.65,345.84,348.26,347.47,348.70,347.00,346.99,347.66,345.51,347.53,349.72,355.96,365.26,369.23,368.65,365.41,364.72,364.56,370.30,370.86,371.67,376.27,373.79,372.35,376.69,381.13,375.71,372.84,373.85,372.88,374.33,374.52,372.36,374.34,377.89,378.67,379.13,374.94,369.57,366.84,360.09,356.38,354.31,353.82,355.81,357.50,356.28,353.92,348.17,348.72,347.11,344.80,343.10,346.47,347.66,342.89,353.35,356.83,358.11,360.10,361.06,360.51,357.92,353.58,356.66,357.10,356.57,360.95,364.35,367.74,364.40,370.37,367.61,372.89,371.09,369.44,365.31,368.11,371.97,370.03,372.21,373.63,375.72,378.66,377.23,384.95,391.94,395.97,388.21,388.30,387.24,388.04,388.11,388.95,391.49,392.66,395.72,399.51,403.16,404.31,405.77,405.62,404.05,404.31,401.82,400.35,400.30,398.34,397.58,396.93,395.20,393.41,395.41,400.70,401.80,403.11,403.80,398.20,394.47,389.52,391.03,386.44,379.53,380.28,379.03,380.34,387.17,383.62,379.21,379.78,380.80,378.84,386.23,387.83,388.24,398.03,405.70,395.26,378.87
2022-08-11 20:34:19+00:00,L7,,,,,,,,,345.82,340.49,336.75,334.06,322.11,325.90,339.50,,,,360.68,355.17,,,354.40,353.52,338.82,337.47,,362.53,359.29,359.75,367.87,352.89,364.34,360.88,380.48,369.56,362.17,355.32,364.67,371.63,371.12,,,363.18,355.40,349.16,344.62,350.16,341.50,,,,333.57,330.89,337.75,333.55,331.73,,,,341.18,343.86,347.78,344.04,,,351.28,359.89,358.34,351.14,334.93,344.69,337.92,315.18,351.36,362.38,363.98,371.05,,,,373.81,375.50,380.64,375.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.59,393.43,399.47,399.54,,386.15,381.89,385.44,390.25,386.91,378.61,,,,,,,,,,,,,,,,,398.18
2022-08-26 22:07:46+00:00,L8,,353.23,354.55,357.87,358.36,357.80,359.79,359.31,360.15,363.14,356.79,355.84,357.94,359.58,365.21,371.37,373.21,377.92,371.50,373.00,378.90,367.17,368.53,375.17,369.99,376.84,382.78,385.85,387.44,386.56,383.41,378.80,376.38,383.74,385.65,372.58,374.66,387.92,395.25,393.87,384.41,380.78,377.84,368.01,370.70,361.14,357.79,367.10,360.60,368.48,367.33,358.86,352.46,355.84,353.28,352.87,339.84,355.92,343.57,341.68,357.26,361.54,354.57,360.22,366.99,363.80,366.49,364.08,361.79,352.84,365.43,360.64,363.30,372.25,363.63,373.36,377.41,375.97,377.30,376.04,369.58,375.04,374.59,371.40,379.92,374.33,377.35,377.37,384.09,388.61,392.29,399.82,397.33,389.14,382.36,386.07,381.14,391.27,381.82,395.48,398.17,400.80,404.01,406.05,404.53,409.10,404.04,401.58,401.72,402.71,397.95,400.58,399.37,397.97,394.56,400.05,397.09,406.24,402.37,405.37,399.83,397.85,398.34,396.50,397.97,391.44,384.81,383.63,384.69,386.43,390.97,385.14,383.39,378.62,381.37,376.65,388.66,387.98,391.45,400.75,405.45,416.71,395.80
2022-09-03 22:07:27+00:00,L9,332.70,344.06,347.94,347.60,344.86,341.06,342.28,343.69,347.01,344.84,348.55,345.23,342.34,343.35,351.19,356.56,364.16,362.56,362.57,356.19,362.26,366.09,366.22,367.22,365.10,367.99,372.64,368.23,374.83,373.35,372.56,370.20,363.99,362.71,364.65,367.53,373.99,372.72,377.16,377.02,376.23,371.13,358.74,362.06,354.80,350.51,346.07,351.32,349.67,350.89,349.82,348.82,341.26,341.73,338.34,343.75,340.31,340.00,338.23,343.31,339.47,350.23,345.07,356.58,354.61,349.55,347.20,353.27,352.96,349.26,350.20,352.87,357.19,356.10,352.99,360.16,362.55,365.89,367.82,362.66,364.66,366.73,368.88,370.84,371.13,369.95,360.39,365.46,374.50,376.29,379.77,384.60,380.17,381.80,382.05,378.45,379.23,377.08,380.53,381.38,381.55,382.24,392.34,393.64,394.50,396.49,391.16,392.45,393.62,394.84,390.49,391.24,388.31,386.75,388.38,384.89,382.95,384.31,385.54,392.42,392.11,383.33,380.83,379.74,377.24,377.36,371.34,370.38,372.56,374.79,374.44,374.64,373.72,375.53,374.98,368.52,374.70,377.97,379.15,392.11,402.37,390.40,364.05
2022-09-14 20:31:05+00:00,L7,,341.31,339.19,343.83,336.87,337.69,340.22,340.05,332.85,340.61,347.45,332.98,335.47,338.39,341.32,342.99,343.50,351.57,362.09,349.40,348.56,344.76,348.14,344.82,343.49,350.31,349.90,352.17,365.99,358.20,359.61,352.25,354.66,354.61,353.71,357.53,353.36,352.93,365.05,372.34,364.00,361.46,356.53,342.75,349.11,346.13,329.03,331.20,330.62,338.93,338.19,335.64,340.66,325.27,322.20,324.01,327.33,323.71,320.75,330.09,329.83,330.83,339.21,341.04,348.52,346.02,351.65,339.10,343.38,344.89,344.18,352.36,349.09,344.09,359.64,366.77,353.66,353.86,358.77,360.52,,,,,,,,,,,,,,,,,371.39,369.68,379.27,375.90,391.71,393.62,382.28,387.60,,,,,,,,,,,,,,,,,,,,,,369.45,371.27,361.66,,,,,,,,,,,,,,,
2022-09-19 22:07:33+00:00,L9,,,,,300.51,313.31,325.79,334.83,350.98,353.05,355.51,352.90,351.06,361.63,367.36,363.38,366.82,370.24,363.89,365.79,365.38,363.41,369.01,368.22,369.33,367.76,373.14,378.14,379.11,381.04,378.62,374.98,374.30,373.86,373.44,377.11,373.98,374.85,373.79,379.07,375.41,367.42,370.60,365.09,359.98,360.57,354.72,353.01,353.85,351.75,356.44,355.33,351.58,345.59,348.27,342.45,338.87,339.79,345.38,347.84,348.00,345.72,350.31,352.95,352.28,359.24,358.04,352.91,354.73,353.68,354.10,357.65,359.74,354.74,362.16,367.90,367.79,363.92,366.66,367.65,365.09,367.81,367.54,371.18,371.40,360.58,366.29,369.90,370.34,373.00,376.84,384.17,383.75,381.11,384.56,381.66,381.09,380.66,383.05,385.99,389.23,398.86,394.67,398.98,401.42,394.52,387.85,391.43,400.30,399.52,400.95,397.25,393.84,392.22,391.32,393.82,396.26,396.75,398.93,401.47,395.26,395.28,397.67,386.41,384.67,381.12,376.41,376.65,378.35,375.86,380.50,382.77,374.12,374.72,374.81,371.14,378.69,381.32,383.90,395.49,403.15,382.64,374.71
2022-10-05 22:07:34+00:00,L9,,,,,,,,,347.86,353.32,356.47,348.62,345.30,349.47,347.12,356.57,368.14,371.25,362.17,344.37,349.69,348.78,359.88,344.90,354.68,354.82,357.35,362.59,368.87,367.67,360.48,367.68,364.33,365.53,368.77,358.81,356.93,353.56,357.64,364.32,360.16,347.78,356.44,351.65,340.49,330.40,332.33,352.45,348.77,350.33,340.09,323.59,320.64,329.93,339.48,339.61,335.93,336.71,342.65,345.47,344.63,349.87,352.54,348.44,,,,,,,,,,,,,,,,,,357.86,,,,,,,,,,,,,,,383.97,380.64,381.75,388.18,389.16,389.02,376.95,,,,,,,,372.95,361.39,363.77,302.31,,,,,,,,,77.75,,,,369.76,371.24,372.90,376.40,377.83,378.44,370.58,368.54,367.92,370.17,376.96,378.94,381.24,394.63,402.37,391.42,378.65
2022-10-21 22:07:41+00:00,L9,339.79,340.66,345.87,354.88,350.83,349.12,349.03,349.53,350.49,355.54,357.56,347.09,352.43,357.90,358.71,367.91,364.17,364.85,358.36,360.24,363.83,357.09,363.73,365.91,356.07,368.13,367.42,358.07,361.09,379.31,377.16,374.64,368.85,354.95,367.35,368.74,374.07,365.14,377.57,378.19,373.27,375.26,369.19,361.80,358.24,358.65,346.42,348.42,353.29,355.78,355.21,348.23,347.74,337.72,336.39,340.09,338.54,339.24,337.29,341.96,346.92,354.73,356.86,356.80,346.71,356.49,354.03,352.02,353.15,351.30,350.52,354.08,363.58,368.21,367.66,367.14,361.51,365.26,371.98,369.75,369.63,369.93,366.76,372.17,371.39,370.76,369.14,376.31,381.44,376.45,380.31,389.12,388.39,384.88,386.00,385.79,385.22,386.44,387.89,392.69,394.70,397.44,396.80,405.66,402.91,409.08,405.00,400.74,397.25,404.91,405.12,400.36,394.83,394.59,393.10,398.09,396.35,400.17,401.90,401.69,400.62,397.65,390.96,390.24,386.58,387.23,377.81,378.51,378.87,379.75,383.39,380.26,377.83,374.79,378.67,376.60,380.22,381.96,390.22,406.08,410.16,,394.34
2022-11-04 20:24:58+00:00,L7,325.05,333.60,343.67,346.05,338.61,340.15,339.55,336.32,341.64,350.15,354.09,356.26,348.90,354.41,358.58,368.60,366.58,371.66,,359.46,357.04,350.90,356.68,365.98,359.10,364.52,364.93,372.35,375.83,378.78,378.80,374.78,376.97,374.44,374.37,,,362.79,369.93,377.72,373.97,366.47,359.81,357.09,356.19,356.48,352.52,347.91,346.05,345.83,348.66,343.73,,329.23,330.86,322.20,333.93,322.10,330.35,331.74,348.55,356.49,349.00,347.62,353.50,354.93,,,340.55,336.52,345.73,345.78,341.04,345.78,350.17,369.19,376.21,369.81,366.81,361.02,,,354.06,354.88,351.64,354.20,357.95,358.96,372.52,376.61,374.71,388.07,389.39,384.18,,362.71,367.91,377.80,371.31,375.37,375.32,391.91,399.74,393.26,387.37,397.07,397.04,,,381.16,383.66,382.70,375.71,369.52,371.30,394.32,391.10,393.11,389.77,386.50,,,367.18,369.21,360.64,359.62,347.25,361.71,369.22,370.61,362.60,376.47,370.52,,,350.17,360.37,371.15,378.66,397.77,401.52,385.04,384.64
2022-11-06 22:07:39+00:00,L9,343.94,353.27,354.29,356.45,354.51,358.07,352.00,352.56,360.44,361.09,365.27,362.61,360.41,361.04,362.36,371.09,372.60,383.72,379.37,379.38,374.89,374.65,376.08,367.64,375.95,377.77,385.86,386.05,387.37,385.79,373.06,383.42,384.59,382.92,373.09,377.19,382.35,370.47,372.91,378.02,391.91,382.87,370.78,364.30,357.77,360.66,357.74,359.32,356.26,352.31,356.03,354.88,349.76,353.84,348.04,344.16,347.65,347.00,349.93,352.57,356.28,354.38,360.67,359.81,365.08,363.53,366.29,362.18,360.13,357.75,362.42,367.67,365.36,371.56,370.56,372.41,374.36,368.12,375.25,379.46,379.58,375.66,373.62,374.80,373.96,375.61,376.88,380.83,385.95,390.15,397.22,399.76,389.32,395.01,393.84,391.73,388.90,392.81,395.35,400.95,401.69,400.27,403.44,409.33,407.21,407.23,404.38,402.41,409.38,407.79,405.14,405.07,404.16,397.23,397.77,401.45,399.65,405.99,404.08,407.63,400.30,395.86,397.83,395.42,387.75,383.33,380.36,382.98,384.60,384.41,390.36,383.50,382.95,387.85,377.29,371.73,387.49,384.96,392.23,411.05,417.73,,399.19
2022-11-14 22:07:47+00:00,L8,334.57,341.28,344.56,348.26,341.84,344.84,341.07,342.01,343.21,344.50,351.56,354.87,352.52,362.73,369.30,366.76,369.72,366.34,368.75,365.12,361.21,358.95,364.48,363.97,364.62,369.11,364.33,369.51,374.03,377.11,375.08,370.90,370.00,372.36,371.60,376.07,375.09,375.33,377.16,377.45,380.53,374.16,368.84,362.85,354.54,348.96,347.82,345.81,345.41,348.59,345.79,344.69,337.31,339.86,334.67,333.00,336.51,336.09,332.35,339.39,342.99,344.88,344.57,344.58,348.30,348.42,351.02,350.01,350.98,349.30,349.88,355.06,353.09,357.28,353.36,359.53,359.41,363.26,359.54,367.02,363.95,359.95,361.15,363.54,361.15,361.65,363.38,369.82,367.93,374.85,379.91,384.64,378.45,375.55,378.42,379.33,369.45,378.63,378.80,382.12,380.72,378.59,393.91,387.24,396.60,394.86,389.06,395.39,398.18,387.81,387.05,388.12,386.92,386.77,383.31,384.04,388.23,391.31,384.91,390.94,389.61,387.19,385.76,372.17,374.82,374.37,375.94,370.70,377.29,372.74,375.71,378.21,371.66,375.55,369.09,370.09,369.51,381.66,381.23,386.27,396.17,381.02,364.09
2022-11-21 20:22:30+00:00,L7,327.62,332.79,343.35,344.44,339.82,340.30,337.62,339.93,343.30,348.57,341.98,346.45,344.63,349.18,357.43,,,,,359.99,354.38,343.33,351.32,362.02,361.75,361.56,362.10,379.63,368.27,366.52,370.67,373.81,371.32,,,,363.04,366.07,366.80,382.57,372.79,364.58,358.72,356.44,355.96,343.83,345.50,345.28,344.59,346.08,,,,333.07,332.70,322.56,318.71,324.58,327.73,339.39,343.36,344.15,350.55,349.42,347.74,,,,334.90,335.24,340.72,341.88,340.49,342.07,346.03,354.73,359.22,358.21,357.77,,,351.73,353.02,355.02,354.42,,356.47,365.80,367.07,369.18,365.64,381.84,,,,370.91,373.45,377.81,366.58,370.31,384.63,391.49,382.73,394.27,385.36,,,,383.51,379.51,387.58,375.44,377.18,380.82,373.99,384.84,379.96,381.76,381.44,,,,366.88,373.40,364.58,362.58,353.90,360.25,365.26,371.69,372.28,374.14,,,,356.36,366.54,371.87,386.78,390.09,401.64,380.26,368.44
2022-11-22 22:07:41+00:00,L9,346.14,350.15,356.84,356.67,351.69,352.45,350.83,351.91,353.91,353.41,355.14,353.94,357.28,367.07,372.98,374.79,372.89,380.75,375.26,373.47,366.80,371.46,368.58,377.65,381.31,381.04,383.97,382.24,385.90,385.22,385.06,387.57,383.35,380.99,379.14,384.66,384.35,386.89,388.36,396.46,391.47,379.69,378.46,372.13,365.06,360.87,356.49,354.59,356.60,359.59,364.03,351.95,352.38,347.05,351.81,346.42,343.01,342.78,345.52,350.88,352.23,358.49,360.45,357.97,363.20,359.97,359.31,364.47,357.55,354.36,358.03,357.16,361.78,367.96,368.22,370.60,372.57,371.89,375.42,374.04,369.87,369.79,371.69,377.81,375.25,379.13,376.15,377.13,379.64,388.60,394.37,399.45,394.42,387.63,385.41,391.50,388.36,388.62,393.25,394.74,398.28,403.57,401.67,402.42,406.18,405.25,403.37,405.29,407.13,401.89,402.87,397.53,397.52,403.10,400.60,398.99,400.80,400.19,400.53,400.19,400.32,393.27,392.34,391.00,383.02,382.87,388.29,379.85,381.00,385.39,382.38,386.09,375.97,376.74,379.00,376.02,383.37,386.45,387.71,406.37,416.98,399.11,394.24
2022-12-24 22:07:37+00:00,L9,,355.75,357.88,353.44,353.41,350.58,351.34,350.28,355.63,355.89,356.37,355.38,355.36,356.67,365.86,370.13,379.33,376.70,365.68,366.48,368.09,371.32,371.81,373.10,375.49,379.85,372.04,375.07,381.40,386.63,386.02,385.59,379.40,381.41,378.03,375.08,373.66,379.96,386.24,388.86,387.19,381.24,369.69,373.77,361.64,368.85,357.81,350.73,355.29,357.35,357.23,355.41,353.10,355.56,343.30,345.18,344.75,349.25,348.54,350.86,351.51,357.37,360.00,359.80,358.26,362.54,366.31,359.44,360.08,355.59,358.51,358.22,361.17,369.48,364.03,370.18,364.24,370.89,373.20,375.16,372.27,373.35,373.10,372.28,371.84,371.87,375.99,379.27,382.21,384.04,392.32,389.06,390.51,391.95,389.90,386.69,387.31,386.77,387.16,394.87,400.94,400.02,405.08,407.33,403.73,410.23,404.70,406.89,410.04,404.39,402.12,401.96,396.24,397.97,397.07,402.76,399.80,392.46,402.94,402.77,402.07,398.87,394.75,395.53,390.96,389.68,386.34,386.07,388.58,388.91,391.00,388.78,384.69,381.25,373.41,379.95,392.56,390.72,394.41,402.72,416.33,402.50,380.40
2022-12-30 20:22:11+00:00,L7,350.72,351.52,353.17,355.31,344.21,351.34,351.77,347.98,349.62,351.14,348.61,342.59,,,,,,363.57,360.54,357.06,346.33,349.78,348.38,356.40,361.26,359.24,363.40,361.70,362.22,372.08,,,,,357.74,370.84,367.45,367.38,366.37,369.34,365.20,361.74,351.24,359.22,350.30,347.84,338.12,,,,,337.28,333.48,332.08,329.52,330.73,325.87,322.79,322.92,334.45,332.78,343.21,,,,,343.30,349.21,337.45,336.59,343.18,341.23,340.53,348.60,344.09,346.34,346.52,,,,350.51,353.69,351.65,359.16,359.63,360.14,349.48,355.14,352.10,358.61,,,,369.31,367.78,363.82,361.57,367.05,370.42,372.31,373.88,374.53,378.63,,,,384.13,383.84,372.59,374.82,376.87,379.11,381.48,370.05,374.91,378.98,,,,366.07,364.49,377.21,369.87,372.01,371.35,374.34,361.19,358.48,362.91,369.44,,,,370.45,367.49,368.59,367.73,371.26,371.93,382.51,394.85,,374.20
2023-01-01 22:07:39+00:00,L8,344.97,355.04,358.46,359.36,351.02,352.44,349.30,350.24,353.98,354.64,347.09,354.13,346.41,354.35,357.73,362.16,365.80,358.63,357.08,361.17,361.47,361.90,362.48,355.43,362.98,366.97,365.25,369.54,371.09,377.12,377.50,362.54,366.14,372.12,361.53,374.19,378.63,366.24,381.55,384.47,380.86,372.97,376.49,358.32,356.24,344.93,352.35,350.64,347.64,346.24,351.23,348.40,348.25,336.45,334.80,337.42,339.67,343.01,332.96,329.79,339.56,342.70,353.41,349.68,347.81,349.12,349.51,349.56,349.32,350.42,344.49,347.29,351.37,362.44,360.80,356.45,357.79,366.10,364.25,363.86,365.68,358.30,362.34,357.37,360.74,364.82,356.29,361.35,362.40,,377.56,385.57,380.26,379.78,378.78,381.00,377.98,377.26,383.89,383.50,387.55,386.09,393.19,395.16,396.26,389.81,400.54,393.53,399.04,398.90,389.15,395.78,387.17,391.53,384.61,388.97,378.81,385.89,400.13,394.10,388.18,390.49,389.19,391.25,379.62,388.41,383.21,376.53,370.67,374.50,374.98,375.70,381.54,375.68,369.38,372.76,379.74,378.08,383.73,397.99,403.88,373.24,373.53
2023-01-25 22:07:37+00:00,L9,345.60,350.26,346.75,353.79,353.93,349.20,348.21,350.76,347.74,344.43,347.94,345.98,342.75,338.87,345.89,356.46,356.78,358.73,360.76,359.57,353.79,355.17,357.30,355.54,361.41,362.74,363.68,368.05,371.64,373.14,369.87,372.37,372.41,365.33,364.45,367.75,364.54,371.52,379.77,368.82,377.93,367.73,359.19,351.71,349.74,348.26,346.38,344.85,344.63,340.37,342.94,344.90,339.67,334.76,336.46,336.74,339.12,337.41,329.70,328.98,336.70,342.12,337.56,335.16,337.15,338.16,344.45,347.99,340.59,337.98,342.33,345.37,352.72,355.83,350.56,345.69,346.31,360.49,368.20,361.78,358.91,359.37,365.21,366.07,364.89,355.10,361.12,362.89,366.53,369.52,372.71,377.34,383.71,383.06,380.93,377.22,375.37,378.24,383.79,381.09,384.83,387.44,391.10,394.82,396.18,396.44,396.50,402.04,403.40,391.77,392.21,392.83,392.35,396.73,394.67,394.70,389.49,394.36,391.70,396.62,393.12,390.05,386.75,382.13,381.51,384.35,379.89,381.12,378.78,379.02,382.66,387.56,379.62,377.49,375.84,372.31,375.36,384.75,387.62,399.24,402.45,381.83,378.33
2023-02-18 22:07:25+00:00,L8,,382.41,384.40,381.88,376.26,372.62,365.39,367.80,371.30,368.20,364.59,361.82,351.16,354.34,351.05,353.64,359.60,365.94,368.53,360.37,366.18,368.38,368.29,373.68,373.40,373.19,374.32,378.14,382.91,386.76,383.68,378.78,384.64,381.85,381.65,380.65,380.15,384.16,383.52,387.04,391.11,386.15,382.86,375.63,370.33,362.81,361.79,353.31,359.27,354.89,355.65,353.57,349.51,347.65,345.89,345.52,348.89,347.97,348.82,350.02,355.27,360.45,358.31,354.79,358.11,365.54,366.92,365.13,361.05,363.15,362.63,364.26,364.22,377.63,374.10,373.65,375.39,378.13,375.00,378.38,368.58,376.20,375.81,376.01,384.51,380.50,380.17,382.15,388.25,385.38,392.22,391.48,386.70,386.98,387.24,392.33,390.26,387.41,388.28,394.02,403.48,404.77,404.38,411.09,406.36,414.07,412.98,410.64,410.49,408.70,408.78,407.58,404.20,403.85,406.10,401.21,399.55,403.90,404.65,407.31,403.53,400.94,401.67,402.48,400.74,401.48,396.24,395.63,396.05,393.70,394.57,390.34,384.38,387.19,383.13,380.93,388.01,387.30,391.28,408.76,422.30,414.25,399.30
