dates,satname,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
2023-02-24 20:14:58+00:00,L7,308.02,305.70,300.53,294.45,286.79,289.49,,,,303.86,300.37,310.16,317.17,308.57,301.88,296.57,273.74,286.71,,,,,339.45,342.48,355.00,351.66,338.56,,,334.58,351.84,370.16,347.71
2023-03-13 20:10:29+00:00,L7,,,,,,,,,,,,334.18,341.72,360.25,381.28,381.35,372.39,359.07,367.19,350.83,346.14,333.44,336.21,353.01,373.22,368.06,357.45,350.58,361.03,361.56,367.76,379.60,363.84
2023-03-14 22:05:47+00:00,L9,340.14,337.91,328.73,327.47,335.84,329.50,337.41,384.72,340.30,337.83,337.93,338.76,324.73,362.26,378.33,379.18,363.54,347.35,361.22,352.07,339.00,338.63,343.55,363.18,377.17,371.99,354.32,350.29,359.22,360.43,363.29,378.90,365.37
2023-03-22 22:05:28+00:00,L8,328.80,331.40,326.31,320.42,324.04,321.62,335.49,377.38,,330.53,331.04,340.37,334.33,354.75,367.82,380.45,348.04,353.77,350.12,362.59,349.03,339.74,343.67,356.67,367.04,368.58,359.95,359.53,357.94,359.62,370.23,381.70,369.09
2023-04-04 20:09:37+00:00,L7,329.15,330.65,322.66,331.42,338.16,325.76,335.27,,,363.64,357.48,353.34,364.49,357.92,367.00,373.76,351.16,345.16,350.86,355.19,,,,363.89,371.98,374.87,364.35,,,363.38,373.75,383.02,369.35
2023-05-09 22:04:58+00:00,L8,269.42,293.35,280.30,280.61,260.05,260.81,277.36,296.77,258.71,234.34,,,,,,,,,,,,287.53,,,323.67,336.09,327.44,321.11,313.48,312.42,,,
2023-05-25 22:04:56+00:00,L8,333.01,331.31,324.81,326.41,322.13,318.29,332.65,330.46,334.62,334.74,326.83,331.66,336.60,326.92,306.32,319.92,304.27,315.75,337.01,336.42,342.68,328.03,329.80,353.13,352.66,353.26,348.40,338.86,328.37,331.81,351.88,368.82,348.53
2023-06-09 20:02:35+00:00,L7,336.25,,,,,,332.06,352.05,,,,,321.92,333.09,,154.37,327.11,345.26,,,,,,,,,,,,,,,
2023-06-10 22:05:03+00:00,L8,,,,,,,,,,,,,,,,319.59,325.88,339.51,348.27,355.95,354.96,337.49,346.64,352.44,356.58,362.37,353.01,342.44,338.29,338.98,361.64,376.37,359.01
2023-07-12 22:05:20+00:00,L8,,,,,,,,,,,382.83,396.69,385.52,372.04,352.57,368.42,358.76,349.28,354.05,365.35,360.87,356.04,360.63,379.52,389.69,375.04,361.94,359.31,366.72,363.18,376.07,391.82,371.96
2023-08-05 22:05:23+00:00,L9,335.50,336.78,322.86,308.43,322.05,344.27,331.21,315.97,331.34,340.52,335.91,336.45,325.52,327.51,312.23,327.29,330.27,323.35,336.82,338.62,339.58,327.59,343.96,354.01,345.84,339.88,340.23,342.05,343.14,354.18,373.04,376.79,365.92
2023-08-21 22:05:28+00:00,L9,341.62,357.17,336.15,338.94,341.45,350.55,343.14,338.04,350.90,366.52,369.99,369.41,356.79,357.58,367.64,367.26,364.13,364.41,360.90,363.50,365.79,345.49,361.90,379.17,363.16,364.04,359.37,363.38,352.82,349.86,370.53,382.21,366.07
2023-09-15 19:51:48+00:00,L7,,,,,,,,,,,,,340.57,353.75,352.97,326.35,331.38,306.96,334.64,342.62,336.76,,,,,,,,,,,,
2023-09-30 22:05:45+00:00,L8,351.74,352.98,337.83,336.80,351.89,344.30,340.87,344.63,351.13,366.64,356.17,366.61,350.07,357.64,345.73,344.01,354.37,331.75,350.79,351.39,354.94,347.85,355.68,366.22,360.28,353.46,356.22,351.22,348.15,353.92,371.00,376.94,356.12
2023-10-07 19:45:46+00:00,L7,369.05,376.06,,350.00,352.82,350.53,357.06,359.73,373.54,375.94,,,363.43,357.85,368.37,635.21,365.72,363.23,353.68,360.35,365.92,364.06,361.05,,,,387.08,366.19,361.22,366.29,390.85,402.32,368.13
2023-11-09 22:05:48+00:00,L9,352.11,358.41,355.51,343.23,348.05,342.92,337.47,349.05,365.54,365.02,356.45,360.57,346.84,339.17,341.12,335.62,,,,,,,,,,,,,,,,393.10,381.62
2023-11-25 22:05:56+00:00,L9,,343.48,338.65,333.11,338.97,345.35,338.08,337.28,346.92,359.04,358.03,345.57,347.93,329.94,333.13,329.18,332.20,324.92,333.14,342.22,352.51,349.20,358.47,371.54,371.65,369.25,359.48,356.83,362.22,363.52,376.24,385.79,371.38
2023-12-19 22:05:51+00:00,L8,352.57,354.02,347.76,340.56,355.20,354.01,359.60,359.23,359.21,371.31,370.64,368.75,351.26,354.76,339.67,350.33,345.94,343.57,349.09,359.86,363.53,357.23,366.42,387.90,391.82,377.76,363.70,358.69,358.03,356.87,375.43,386.74,376.59
2024-01-01 19:32:22+00:00,L7,355.50,354.15,356.53,354.65,357.80,367.80,366.51,,,,,,,362.35,351.27,351.47,354.17,361.89,353.28,364.64,,,,,,,,376.76,365.48,363.69,387.21,386.78,375.85
2024-01-06 19:34:42+00:00,L7,,,,,,,,,,,,373.42,370.40,366.41,351.36,355.60,345.42,344.13,351.75,,,,375.76,390.26,390.80,391.16,375.99,,,361.22,,,
2024-01-11 19:37:01+00:00,L7,,,332.07,332.32,339.07,341.18,340.22,335.92,348.43,346.19,336.50,,,,,337.16,338.44,328.65,339.06,347.89,342.21,351.69,351.90,362.05,,,,,,,,,
2024-01-28 22:05:54+00:00,L9,329.26,328.70,300.07,296.08,297.23,,315.08,318.57,336.53,341.64,331.78,346.27,346.81,330.54,320.57,329.07,337.50,344.51,320.06,337.53,343.63,345.01,363.31,369.68,357.74,363.80,349.95,341.58,347.05,346.07,367.16,376.31,368.06
2024-02-05 22:05:44+00:00,L8,358.40,362.61,359.20,337.61,352.67,348.97,347.51,358.74,359.48,373.43,367.79,370.21,372.90,362.96,363.22,354.81,364.18,369.25,361.00,370.00,370.29,369.69,386.84,393.92,392.97,382.64,374.44,368.90,369.38,375.47,392.06,403.33,376.59
2024-02-13 22:05:53+00:00,L9,340.41,342.91,338.69,317.11,320.69,325.81,330.65,332.68,346.53,351.16,354.71,349.64,346.19,339.26,337.63,341.73,337.73,336.76,344.57,348.60,352.84,354.16,363.69,371.38,368.45,361.64,348.34,337.14,339.66,345.40,369.85,378.67,359.06
2024-02-29 22:05:47+00:00,L9,,,,,323.65,344.31,340.44,336.38,353.26,368.09,361.31,366.92,352.98,358.63,344.10,346.55,355.02,352.56,354.57,359.96,363.10,357.38,366.31,386.45,373.37,372.14,359.42,350.34,347.53,360.79,370.23,387.13,372.70
2024-03-08 22:05:29+00:00,L8,,,,,,,370.14,379.79,,,,,,,,,,,,376.80,386.14,382.20,388.63,391.78,396.15,391.54,380.99,368.21,361.10,320.07,323.64,,
2024-03-16 22:05:47+00:00,L9,360.66,360.83,359.57,349.28,332.45,345.88,354.45,356.38,377.08,376.02,382.21,372.84,375.89,367.45,364.25,363.11,363.36,373.14,377.35,371.44,381.42,376.05,381.86,388.99,394.78,381.70,372.38,366.86,364.24,367.37,380.02,394.02,373.70
2024-03-24 22:05:18+00:00,L8,360.30,360.37,355.96,351.85,350.77,349.54,349.73,360.51,368.24,372.63,373.42,369.32,363.78,360.01,357.19,354.03,361.06,366.87,361.70,364.72,362.40,363.97,384.00,390.18,390.41,378.57,372.43,366.58,366.34,364.71,383.94,393.30,374.21
2024-05-11 22:04:51+00:00,L8,349.23,339.55,327.36,327.32,328.71,340.36,341.22,353.45,356.75,357.77,344.82,345.32,348.48,331.05,335.45,337.46,335.33,337.76,342.18,345.32,339.70,355.19,357.68,363.40,362.08,361.30,348.12,345.99,350.53,348.76,370.10,378.50,364.96
2024-05-27 22:04:41+00:00,L8,,,,,,,,,,,,,,365.13,365.21,355.58,363.89,358.16,362.87,366.09,371.01,365.30,378.02,380.40,378.93,378.66,370.40,367.68,367.81,367.02,379.50,391.24,378.78
2024-08-31 22:05:27+00:00,L8,371.93,359.72,352.59,345.60,351.17,355.80,366.95,379.84,382.21,379.73,387.34,377.80,378.58,373.33,372.85,380.22,367.65,361.91,353.35,372.79,,,,,,,,,,,,,
2024-09-08 22:05:24+00:00,L9,359.69,361.48,357.67,355.24,356.68,355.84,371.09,386.71,382.14,382.68,387.89,391.36,380.14,371.81,371.26,375.04,384.49,363.53,364.17,373.60,375.38,375.56,386.66,382.39,378.47,385.89,384.68,365.13,367.06,368.70,378.89,393.10,375.50
2024-09-24 22:05:25+00:00,L9,362.91,358.49,361.62,356.23,359.05,360.19,373.49,390.18,380.71,389.40,391.15,395.70,384.28,388.74,376.48,382.03,389.16,374.44,375.29,383.86,379.86,382.50,389.02,390.82,385.53,390.48,386.21,374.96,374.97,375.94,389.76,393.89,380.43
