dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163
2020-12-12 21:54:25+00:00,L8,357.89,340.28,319.39,310.30,309.09,318.03,308.70,291.85,284.14,282.64,269.02,260.32,242.23,243.37,238.36,245.90,263.23,304.98,307.68,312.65,321.30,327.57,329.57,348.35,355.32,340.14,331.97,320.97,331.88,321.51,327.67,322.36,,,,,,,,,,,,,,,,,323.23,337.24,348.77,351.92,361.40,368.45,365.66,355.86,350.88,358.12,364.49,354.02,343.67,347.78,360.19,355.79,361.78,363.30,373.30,386.50,381.84,385.36,387.69,389.60,379.07,383.97,383.37,383.53,376.20,373.25,377.32,375.02,,,,,,,,,,,,,,,,,,,,,,334.03,323.55,322.83,312.22,290.27,329.94,299.89,153.03,342.49,359.72,362.99,347.29,355.54,362.56,390.45,396.87,406.36,412.15,398.68,400.75,392.52,383.40,377.74,377.20,369.79,369.14,361.02,353.47,357.81,356.00,356.24,356.66,353.32,352.87,349.06,343.66,332.43,328.80,334.07,338.68,339.47,346.13,357.36,368.52,357.50,375.56,396.03,,,,,,,,,,,,,,444.64,448.03,428.09
2021-01-05 21:12:13+00:00,L7,339.42,317.61,307.19,299.15,296.85,293.48,291.63,271.65,270.63,266.20,264.16,253.35,238.29,228.33,227.36,231.14,251.44,270.74,286.41,302.84,309.51,313.68,340.94,335.36,326.53,331.07,316.01,311.88,305.96,305.51,304.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.57,330.31,328.80,329.85,333.25,326.61,330.73,338.37,345.11,349.63,355.20,361.66,363.48,358.74,353.92,349.92,350.87,351.93,353.45,351.67,346.03,358.19,356.89,345.97,333.61,324.85,317.61,312.09,306.88,305.82,298.38,299.47,301.19,298.77,315.94,322.01,328.85,331.72,332.08,344.11,354.67,354.42,355.34,354.19,342.26,334.51,308.96,283.57,273.43,234.79,154.06,247.10,316.26,330.74,332.90,335.72,347.03,363.12,,383.27,380.47,382.90,376.98,367.52,360.95,354.66,346.50,342.92,339.58,335.19,332.55,,331.42,329.55,332.40,323.95,323.18,325.27,318.34,311.66,311.59,307.26,313.40,316.60,328.43,339.50,349.32,361.56,377.70,390.82,401.63,401.66,400.85,388.49,379.80,382.07,377.13,380.73,382.49,392.67,398.02,384.63,378.98,381.39,376.08,365.17
2021-01-13 21:54:15+00:00,L8,,,,,,297.62,288.45,277.53,272.06,264.46,264.96,256.47,239.76,,,241.08,256.24,272.86,292.17,310.23,315.09,316.19,325.45,334.33,339.14,332.88,323.86,312.59,306.42,300.26,299.86,294.69,293.91,297.69,304.20,310.53,311.92,315.97,332.11,334.02,327.29,323.89,324.30,325.55,321.36,322.87,320.40,320.69,326.27,331.25,331.04,333.50,340.98,348.55,347.00,340.85,334.75,337.22,334.64,333.18,333.55,333.36,336.99,336.20,341.44,344.12,349.32,352.03,360.46,364.03,365.09,365.02,361.25,359.83,356.49,354.97,355.87,357.21,355.27,357.82,360.09,348.13,342.59,333.18,331.87,325.71,321.63,316.26,316.54,311.94,314.60,318.83,326.69,332.98,338.56,345.09,346.57,363.47,367.01,366.51,366.68,361.35,356.57,344.34,314.25,291.23,282.35,264.86,143.59,248.99,335.79,342.29,341.94,348.46,359.30,368.58,390.51,395.40,399.25,394.81,391.32,384.43,374.65,,,,,,,,,,,,,,329.30,328.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21 21:11:05+00:00,L7,342.19,331.53,310.29,309.35,309.53,300.61,297.82,292.23,276.39,275.86,274.34,260.61,247.99,251.85,239.10,248.88,260.40,276.07,294.39,310.16,321.45,327.66,328.60,338.23,341.95,341.37,330.05,317.84,316.86,310.10,309.27,324.11,296.63,311.42,311.69,312.66,324.40,332.75,335.13,336.94,338.74,332.51,331.25,332.63,330.73,328.45,328.48,329.79,336.20,337.49,339.16,348.32,341.56,354.94,358.73,355.36,345.05,341.90,339.52,335.40,335.97,337.82,337.79,341.73,342.74,349.00,353.60,368.37,356.66,367.76,370.81,368.72,365.26,360.57,362.95,358.97,361.46,365.23,366.20,365.37,362.72,361.10,343.26,334.43,334.82,322.18,318.79,312.23,310.65,311.14,313.07,319.84,320.71,325.50,331.30,343.20,344.96,357.95,362.94,374.47,367.68,366.12,353.96,349.17,310.28,298.17,278.63,265.44,151.66,248.56,304.56,337.99,342.98,347.54,351.75,369.07,388.82,396.00,400.81,397.52,394.59,386.66,372.25,368.76,363.79,354.76,350.66,351.08,344.62,350.10,343.17,346.98,341.04,343.01,,,,,,,,,,,,,,,,77.97,409.69,403.16,398.38,391.43,,,,,,,,,,
2021-02-22 21:08:42+00:00,L7,360.52,342.17,326.21,324.10,324.80,315.77,312.43,307.50,296.38,297.74,293.64,289.02,266.84,251.77,252.68,259.52,276.45,309.24,320.73,323.31,328.84,347.19,356.35,358.33,363.76,359.55,347.60,338.68,323.31,321.35,322.45,323.09,324.86,327.63,327.11,340.68,342.77,343.68,344.93,350.79,359.19,352.24,336.90,346.04,349.55,340.70,334.04,344.25,347.93,351.66,349.72,352.69,358.45,365.06,371.56,368.17,353.65,365.97,357.82,364.95,347.26,361.71,348.85,352.24,364.91,358.91,369.62,372.13,376.06,379.82,382.39,385.40,372.56,372.91,374.22,359.99,370.36,372.41,370.99,376.90,368.74,360.15,354.03,348.45,339.91,339.57,331.57,324.42,323.85,316.40,319.35,324.51,335.16,334.52,339.25,345.57,360.49,368.98,376.05,382.27,379.31,369.80,351.31,347.80,331.14,316.10,298.36,272.99,234.88,246.47,336.16,363.68,372.22,364.79,365.75,370.04,399.52,419.80,415.98,408.72,403.17,394.75,391.77,381.79,375.97,370.95,368.60,365.81,363.60,363.48,366.74,355.32,350.63,355.22,364.65,352.53,350.51,341.72,334.44,337.03,342.25,347.01,353.45,362.48,376.58,387.70,405.16,422.66,429.01,429.75,429.49,422.66,417.27,418.27,407.73,409.46,418.77,424.67,426.95,425.02,424.02,414.12,432.52,461.23
2021-03-26 21:06:11+00:00,L7,357.89,336.52,324.97,317.25,316.58,308.70,300.21,300.41,297.42,284.92,285.61,273.06,259.24,254.23,250.44,252.01,269.30,290.48,309.20,315.72,330.15,337.67,351.10,351.65,349.59,350.51,350.47,344.81,317.92,314.58,311.91,318.47,313.91,326.19,332.31,332.55,329.89,338.41,342.21,353.12,348.17,339.45,342.60,342.41,346.94,346.16,329.64,336.54,346.03,335.32,350.95,347.62,362.78,367.60,358.63,365.07,350.04,353.89,351.59,351.32,350.01,351.30,364.01,347.95,354.35,356.61,357.50,367.66,381.15,380.16,385.33,383.93,374.92,372.40,370.04,371.95,371.68,378.63,362.28,373.21,373.49,365.94,350.31,343.83,332.91,333.78,326.14,327.91,317.72,318.91,323.80,327.38,333.78,333.85,332.16,349.74,351.26,360.11,378.57,385.18,368.68,356.53,354.86,352.77,,315.65,350.27,330.56,296.66,336.01,337.97,355.30,374.68,365.03,364.25,377.86,394.83,404.98,413.58,417.60,403.76,393.86,385.72,382.65,377.94,367.63,369.49,361.71,359.55,354.53,350.83,352.60,362.19,353.74,346.24,351.37,349.80,339.74,341.61,335.88,336.76,345.38,352.49,361.53,384.08,396.87,396.99,418.55,433.12,431.51,422.59,416.88,416.68,408.26,408.46,409.75,407.76,419.71,420.87,411.40,409.22,410.34,435.31,457.45
2021-04-03 21:53:50+00:00,L8,306.02,302.18,288.62,281.70,278.01,274.49,270.89,267.03,261.51,253.40,253.76,237.39,227.73,222.87,216.83,223.72,235.08,252.82,267.83,282.97,294.61,303.84,307.08,316.62,322.58,316.22,311.46,302.17,285.45,287.59,287.15,289.80,287.34,291.14,291.91,297.75,300.97,310.38,317.78,323.56,325.89,313.10,312.46,314.79,310.72,308.91,311.11,314.10,312.60,314.17,321.73,324.09,335.98,335.26,336.13,335.92,330.30,327.04,322.92,321.17,320.88,323.69,328.29,325.69,332.54,337.32,341.13,347.33,354.69,361.04,360.24,354.55,348.72,344.18,340.83,344.79,339.74,344.51,348.53,354.45,346.98,338.23,332.40,322.18,313.74,312.46,301.64,303.92,301.65,292.63,295.24,301.82,307.49,316.81,315.89,327.41,331.61,341.84,347.21,357.23,353.32,340.14,337.83,333.43,312.42,307.12,296.80,267.98,,245.85,304.10,319.75,340.59,337.25,337.55,350.14,364.65,380.23,382.55,383.76,377.45,365.36,358.67,354.77,345.78,341.22,340.49,334.18,336.53,329.64,319.82,327.08,326.55,325.68,328.19,325.65,322.01,316.37,306.25,305.50,309.76,317.14,326.58,337.28,344.38,354.20,367.31,385.88,396.86,390.86,382.67,385.60,375.33,371.88,373.66,367.73,375.03,383.36,385.99,379.88,379.40,376.07,368.15,360.55
2021-05-29 21:00:48+00:00,L7,,,,,99.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.27,,,,,,,201.15,,,251.15,289.16,,,258.01,,,295.50,,,,,309.61,287.01,293.26,,,294.68,302.63,295.75,,,299.95,298.32,,275.60,275.40,262.44,263.19,,,,,,,,,,,,,,,129.02,,,291.87,,,,,233.72,263.04,274.95,,136.77,306.95,307.92,322.86,,131.39,118.21,,,312.26,299.16,313.58,332.21,286.78,297.47,284.29,279.66,,,279.44,,280.61,278.31,249.39,,285.31,293.42,270.50,,,,306.94,367.48,327.57,,343.71,321.18,352.91,361.58,325.48,329.04,326.89,,,,,,,,
2021-07-08 21:53:58+00:00,L8,321.58,314.82,299.93,292.66,289.43,287.80,287.20,287.96,277.53,276.52,274.61,259.62,251.91,238.08,230.22,235.31,253.10,,,,,,,,338.59,337.36,321.65,313.59,304.12,291.43,292.40,289.93,293.03,301.83,289.96,297.55,304.06,293.05,288.14,304.51,311.97,312.73,307.69,320.07,321.17,314.89,320.18,318.59,319.68,322.93,325.97,329.83,337.30,345.32,346.93,338.46,332.83,332.24,327.61,329.34,328.58,328.69,331.01,332.57,338.11,337.32,342.68,352.32,359.12,363.38,368.98,359.30,359.71,355.07,358.49,359.86,358.71,356.62,357.31,356.20,354.97,344.20,347.33,328.62,327.96,334.35,,335.94,318.71,311.75,310.32,315.49,324.71,,,,,,,,,,,,,,,,,,,,,338.31,347.36,363.87,386.10,392.53,397.41,393.61,390.18,388.55,373.00,364.93,364.28,354.88,348.39,345.70,344.42,345.64,342.79,338.30,333.08,340.28,332.52,328.50,326.57,327.15,321.87,327.06,320.33,327.74,343.59,351.40,356.36,365.19,389.49,400.81,409.44,408.70,404.23,395.21,384.86,386.61,390.50,390.22,,,,,,,,
2021-08-01 20:55:25+00:00,L7,315.12,312.00,295.87,292.80,293.50,287.22,282.01,278.12,,265.08,259.51,254.07,235.85,224.53,222.18,221.51,238.59,268.88,276.36,287.84,296.77,307.28,318.07,344.37,335.68,314.24,311.28,301.19,301.67,287.98,286.19,298.87,293.85,292.57,299.93,311.51,312.65,312.85,311.11,338.52,284.42,302.94,301.89,307.72,301.74,,,303.12,315.18,312.18,318.62,322.19,336.75,342.68,339.27,333.58,338.37,328.59,332.80,322.28,324.66,328.07,,,331.77,332.98,338.26,354.65,354.11,360.86,359.20,355.82,350.76,366.00,354.87,353.47,352.38,,,353.75,349.87,345.70,335.00,325.34,322.51,320.16,322.21,304.65,307.17,304.48,302.56,,315.03,325.50,,340.42,340.87,345.97,375.08,366.64,370.12,346.54,331.33,339.73,,340.64,323.28,281.51,168.72,245.36,306.70,341.72,334.62,342.88,348.81,365.45,,,394.00,414.04,414.10,376.19,364.14,364.51,357.12,346.96,344.87,342.09,339.81,,,333.14,337.99,324.70,329.44,328.58,325.46,321.22,313.18,310.40,318.54,332.12,,,,,,,,,,,,,,,,,,,,,,
2021-08-09 21:54:11+00:00,L8,307.14,299.20,286.46,269.69,270.20,269.07,265.51,265.77,258.93,245.72,237.88,231.36,212.86,210.44,205.64,209.39,222.89,241.26,257.15,267.25,280.41,285.50,295.89,306.66,307.42,302.97,288.94,283.49,279.08,272.25,267.09,269.81,270.22,275.62,278.37,291.30,294.26,293.38,297.75,304.25,301.27,290.06,287.88,283.87,289.71,284.00,269.35,284.42,290.38,296.19,300.74,308.65,315.22,324.66,327.33,313.27,314.81,317.70,306.61,307.15,307.30,309.61,305.34,315.16,320.13,328.33,337.74,336.42,338.93,342.53,339.27,345.72,342.12,335.72,330.40,328.71,325.78,328.53,338.46,342.86,343.75,335.41,323.99,313.74,306.99,303.20,305.89,298.38,290.34,291.31,290.14,297.39,306.09,317.76,325.86,329.07,335.36,345.73,358.37,364.52,340.28,324.81,320.86,,,,,,,,,,,,,,363.50,372.27,381.92,380.98,378.91,369.31,353.52,353.88,342.40,336.65,326.52,326.92,329.56,327.47,326.35,327.20,318.14,324.25,317.37,312.49,304.78,302.05,302.05,302.37,310.80,319.85,319.41,330.32,344.03,353.55,362.56,382.21,393.02,389.85,379.93,374.99,372.00,361.58,360.35,362.40,368.63,371.79,379.32,379.95,374.58,371.95,354.78,345.06
2021-08-17 20:53:59+00:00,L7,345.60,323.95,301.48,298.18,294.58,311.00,283.79,283.15,283.75,269.01,271.43,253.10,241.80,232.26,235.32,231.86,247.35,272.02,291.43,,,,328.03,336.19,337.50,335.04,345.75,303.55,301.25,301.12,297.72,297.11,307.00,303.43,314.00,330.18,320.21,333.40,332.25,336.63,337.53,330.59,,,,327.36,312.42,313.58,321.59,324.96,329.13,327.46,337.97,362.80,370.41,340.74,335.03,332.71,340.14,341.60,,,327.62,350.75,345.73,342.44,349.70,351.63,355.43,372.77,382.13,369.78,368.03,368.45,366.28,,,357.93,375.77,371.17,354.74,348.04,345.73,340.52,332.42,347.07,336.57,329.62,321.75,,,323.75,347.90,369.18,355.72,352.65,359.27,372.42,383.86,392.20,375.62,351.02,,,350.58,403.45,402.92,393.95,194.03,391.16,400.24,410.81,373.53,360.40,362.28,,396.36,401.27,404.23,397.81,402.01,387.14,382.79,375.50,371.81,358.00,360.15,367.98,,352.93,350.76,336.45,338.17,338.42,335.41,342.17,327.51,329.43,328.45,332.10,,,341.32,366.04,367.97,376.75,398.20,422.79,436.70,412.86,418.20,415.65,,,,,,,,,,,,
2021-08-25 21:54:16+00:00,L8,315.87,304.34,294.83,289.19,279.16,280.35,273.73,267.92,266.73,260.88,255.53,237.81,222.41,218.28,215.67,220.53,229.10,246.61,269.04,281.18,290.30,297.61,306.13,319.22,319.83,311.10,305.92,293.24,286.71,286.12,283.30,286.89,293.66,287.74,293.97,302.42,303.55,308.52,317.52,320.86,320.07,314.55,303.30,309.45,312.52,311.41,298.01,302.34,310.58,311.51,317.70,321.00,321.52,341.03,339.02,326.20,322.22,314.28,317.33,319.63,323.56,314.22,316.28,326.67,329.82,334.10,336.35,338.88,345.80,354.47,359.31,357.28,350.36,348.55,346.23,344.09,342.77,354.04,347.55,345.05,344.46,340.49,332.66,319.68,313.61,310.10,306.45,302.14,304.66,303.01,303.18,301.83,319.96,325.59,338.75,340.02,344.64,360.10,373.27,375.11,347.45,334.73,328.44,347.05,346.31,341.86,336.83,282.92,152.92,224.95,298.05,338.63,343.60,338.24,336.22,362.44,373.36,386.51,386.19,387.82,378.73,371.07,366.00,357.23,344.96,345.55,339.34,339.46,336.59,331.58,327.95,326.26,322.88,324.61,320.42,318.04,315.14,305.23,302.06,307.17,312.28,315.68,328.81,337.64,347.63,358.14,370.02,388.03,397.95,392.02,384.15,382.55,375.55,368.65,369.90,369.37,375.90,380.33,383.68,385.39,381.49,374.12,349.88,346.46
2021-09-18 20:51:12+00:00,L7,357.78,333.92,310.58,304.55,295.61,298.88,296.71,292.02,285.44,274.59,266.84,258.06,237.64,224.76,230.47,234.63,257.03,278.01,284.42,304.21,316.86,313.95,325.86,334.43,339.11,329.67,328.97,304.66,,,,296.51,293.53,307.96,317.88,308.34,312.58,312.45,326.89,332.71,324.54,319.19,322.12,312.96,316.83,318.89,322.39,314.80,319.72,,,322.76,337.91,356.33,342.20,332.64,321.38,326.99,331.64,330.89,329.21,327.37,335.63,335.91,340.21,,,345.24,346.88,365.39,370.33,360.63,355.11,357.44,357.56,354.89,351.81,357.25,358.53,361.19,,,334.52,334.18,323.36,317.80,317.40,314.27,315.29,317.44,320.98,318.02,326.86,,,338.82,347.45,360.08,380.22,372.00,341.40,349.50,365.80,362.39,365.07,378.27,,,,198.37,368.12,359.90,357.90,371.95,362.08,363.11,395.08,404.98,397.40,,385.90,378.18,372.86,364.84,360.12,349.41,356.80,356.96,347.48,346.16,346.56,349.34,,337.08,348.70,328.66,322.98,315.84,323.87,327.03,327.05,330.41,344.12,353.69,,382.59,390.15,404.64,415.26,413.24,406.60,400.85,391.21,390.58,402.82,404.04,413.56,418.06,226.71,404.44,398.46,385.36,447.76,445.97
2021-12-07 20:43:48+00:00,L7,327.76,312.17,296.08,293.99,279.74,278.25,268.89,261.87,252.89,248.76,,,,,,216.38,231.13,245.44,265.34,275.17,285.10,294.76,298.67,308.54,308.24,302.66,296.47,283.06,283.29,281.36,276.83,279.58,279.88,282.01,279.63,290.04,,,,311.22,313.05,310.30,300.25,305.51,309.17,304.81,302.69,308.31,310.72,314.75,310.99,313.81,317.49,330.93,335.59,,,321.78,315.12,316.51,316.39,317.87,322.19,320.60,323.60,328.37,333.76,335.59,342.09,350.84,355.18,,339.32,341.73,336.37,339.63,336.15,332.04,338.31,338.93,338.37,334.36,327.47,312.88,303.25,,292.98,291.01,289.56,282.95,286.63,286.52,299.55,303.06,309.95,322.40,332.92,342.41,,,335.73,336.71,341.62,328.47,331.59,322.53,304.75,273.59,,189.58,237.77,,315.83,324.57,333.20,345.02,354.99,363.79,367.09,361.48,354.92,354.43,346.83,,,323.98,323.04,324.53,314.80,310.70,312.95,308.83,309.58,,,,,,,,,,,,,,,,379.39,268.25,368.17,361.33,354.25,350.52,345.73,348.10,353.08,360.98,365.47,359.49,349.49,346.32,156.50,323.21
2021-12-07 21:54:26+00:00,L9,328.33,312.24,298.75,292.34,284.64,278.72,271.61,264.82,254.19,250.93,239.95,234.74,215.38,211.79,210.64,216.64,232.95,248.64,265.09,278.05,286.38,297.19,308.21,311.71,312.81,307.64,297.48,288.17,285.89,285.61,279.95,277.68,286.82,287.37,287.24,293.66,301.83,307.77,312.62,317.57,314.85,306.91,296.66,300.32,308.00,307.00,303.64,304.62,310.07,313.34,314.94,315.48,322.70,333.91,332.19,333.08,325.90,316.58,320.00,320.85,316.47,319.00,322.24,319.68,322.39,327.47,334.00,337.84,346.03,353.07,358.17,354.23,349.25,346.23,344.01,338.53,341.72,343.22,343.92,345.86,342.47,331.46,327.07,316.61,308.93,303.04,297.79,293.79,291.71,295.60,292.70,294.34,304.46,310.11,316.75,326.36,336.93,344.37,346.06,359.13,347.15,343.59,346.90,344.10,341.08,331.05,316.35,303.20,,214.18,253.52,287.76,320.92,338.88,343.13,359.33,366.29,377.26,382.02,376.09,366.93,364.37,97.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.73,366.93,362.68,359.00,353.73,356.60,359.00,368.47,374.17,367.55,361.12,354.65,344.60,332.73
2021-12-23 20:42:15+00:00,L7,334.07,327.16,303.94,299.14,296.69,294.30,274.41,273.30,266.61,260.37,259.70,248.97,237.23,227.14,229.23,240.23,,,283.95,293.49,297.62,309.25,326.87,337.65,336.97,322.76,311.12,303.28,301.52,301.71,296.90,295.29,296.91,298.56,302.05,309.30,318.53,325.54,328.99,331.21,,,309.06,315.99,317.81,329.78,322.38,316.04,322.73,327.05,326.78,336.41,341.39,347.86,347.10,349.96,344.61,335.82,,,333.26,336.35,334.01,342.61,342.63,345.91,344.05,360.20,358.54,372.31,374.34,371.30,365.18,,,359.10,358.66,359.70,363.07,363.13,359.32,351.98,344.86,335.49,330.19,326.63,320.67,,,309.56,312.74,311.46,320.37,324.14,335.31,351.60,355.16,369.40,375.93,382.42,,,361.96,355.94,360.95,344.46,333.07,312.53,248.88,199.13,266.95,305.52,326.66,,360.01,370.22,383.70,394.56,394.04,383.17,383.90,383.18,373.62,372.00,365.48,352.64,,339.41,338.43,326.77,326.94,327.30,329.89,327.18,334.55,321.93,319.51,308.53,,310.30,307.00,313.68,317.10,325.12,346.89,356.61,372.78,386.37,394.16,391.91,382.80,,374.26,365.34,368.85,378.32,370.09,379.58,385.14,381.17,376.44,372.02,365.62,343.87
2021-12-23 21:54:21+00:00,L9,332.12,311.40,301.32,294.94,288.72,285.62,271.38,265.82,262.55,241.95,244.44,238.79,226.46,221.21,225.12,227.73,243.65,268.15,275.80,286.43,292.60,305.09,317.84,327.07,318.67,315.34,309.75,295.72,291.81,293.64,288.06,291.48,293.60,295.21,298.22,302.66,317.32,321.48,319.21,322.17,321.78,313.92,310.95,316.36,317.31,315.16,314.85,317.83,323.49,325.04,323.16,331.05,336.50,342.53,348.46,344.69,342.10,328.90,330.94,326.24,326.00,331.31,333.92,332.67,334.08,344.32,349.05,352.49,356.68,365.46,369.78,361.55,361.47,355.57,355.94,355.73,355.20,353.78,359.73,354.20,359.59,344.94,334.44,326.20,326.15,318.74,316.18,310.08,311.44,308.82,309.52,310.15,315.56,322.50,338.21,344.84,357.73,362.17,372.96,374.49,374.00,369.85,358.20,352.23,347.35,344.37,325.99,306.19,248.04,215.53,265.86,299.82,317.99,343.13,363.01,366.02,381.89,391.64,388.71,383.29,374.64,380.56,369.49,360.07,352.74,339.29,340.05,334.47,329.01,328.21,331.36,324.55,327.40,326.29,324.74,320.10,308.01,300.97,301.55,302.39,306.00,311.84,317.70,323.73,339.67,355.73,365.74,388.79,393.97,390.24,385.27,380.80,374.72,363.56,369.41,366.68,371.51,375.56,380.07,377.55,373.71,371.01,353.62,341.27
2021-12-31 21:54:19+00:00,L8,361.96,337.15,328.82,314.16,308.82,308.12,298.47,292.23,286.40,270.24,270.67,263.25,249.24,247.84,242.41,251.52,272.59,283.36,300.27,313.35,319.20,331.74,342.79,351.00,339.27,340.94,324.33,315.34,317.50,319.49,314.49,311.22,322.66,318.32,315.14,322.53,332.16,336.34,343.02,336.95,342.31,339.85,329.19,334.54,338.27,340.46,331.31,334.62,340.94,338.57,341.11,349.90,360.16,361.92,369.23,363.29,359.54,352.42,354.25,348.65,341.35,349.63,352.00,354.95,356.93,358.83,365.86,371.55,375.01,385.97,390.40,383.95,382.31,376.53,372.97,371.95,372.59,374.36,375.86,378.17,379.77,371.96,359.64,353.17,346.26,341.68,337.03,336.29,329.23,331.09,325.86,327.98,337.05,340.65,353.08,359.53,374.91,382.22,391.95,394.38,386.06,382.83,371.23,368.75,364.92,355.77,330.57,307.99,267.42,245.67,274.61,302.80,330.10,365.00,379.92,395.12,397.39,404.43,409.54,397.78,404.79,397.49,385.60,378.30,373.94,367.13,365.78,360.57,354.95,355.29,355.32,353.08,350.90,350.56,345.50,347.40,326.99,328.04,331.78,325.21,336.59,341.97,347.77,356.82,378.35,395.01,416.04,429.52,437.47,436.51,430.61,418.56,415.74,408.82,403.27,413.05,417.15,424.47,433.51,419.27,423.90,426.07,438.50,434.75
2022-01-08 20:40:40+00:00,L7,327.89,306.62,301.96,289.53,286.97,279.40,279.05,268.51,263.98,251.07,248.91,244.55,226.80,223.38,228.04,226.14,241.02,255.46,273.82,287.82,298.68,305.11,315.26,320.90,320.37,315.25,306.92,299.92,295.92,291.94,290.38,,,,293.20,303.83,310.73,313.40,325.14,322.54,319.32,312.87,312.20,314.18,314.19,311.57,310.50,312.32,313.77,316.00,320.53,,,333.54,341.41,337.44,335.42,327.99,326.01,323.04,320.77,322.32,324.53,324.78,328.28,333.34,340.76,,,358.86,361.26,358.50,355.78,350.84,349.60,348.00,348.24,348.38,351.30,354.93,351.20,,,323.26,315.99,313.20,316.59,309.13,307.73,304.16,303.55,305.50,310.79,319.48,332.06,,,362.61,372.54,379.20,366.03,365.28,354.49,353.58,354.26,330.26,305.65,291.99,,,251.82,287.77,308.66,332.87,353.72,373.00,386.39,393.09,396.83,387.90,380.32,,371.55,361.19,356.17,347.14,343.91,337.27,339.14,334.75,332.70,329.45,331.43,,323.93,323.65,321.81,308.15,305.40,309.13,314.55,317.76,321.41,337.23,349.22,,,393.10,401.18,399.38,400.14,387.25,381.00,377.82,375.49,375.12,380.07,388.38,393.17,247.32,225.24,388.33,369.82,354.29
