dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163,satname
2021-02-22 21:08:42+00:00,347.83,329.25,311.98,307.41,304.42,299.12,292.03,282.87,275.48,269.80,265.26,255.66,238.73,232.00,233.19,238.19,255.78,278.47,294.74,308.56,316.70,323.61,331.18,339.97,342.42,335.12,324.11,314.09,309.33,304.79,301.08,304.32,300.78,303.42,307.49,313.40,319.13,325.27,333.14,334.38,333.67,330.35,326.31,327.45,325.38,324.28,322.53,324.57,327.58,328.91,332.54,338.33,343.24,349.82,351.19,344.51,338.16,340.11,338.88,338.21,333.10,335.66,339.30,338.64,341.62,345.60,350.82,359.07,362.03,367.76,369.54,367.99,363.85,361.19,362.11,359.50,360.75,360.47,362.48,363.73,361.17,350.27,341.16,331.77,328.05,322.68,319.75,311.70,309.10,307.02,308.32,310.47,318.84,328.30,334.84,341.18,341.18,354.32,366.13,371.74,367.78,357.08,349.22,343.15,328.22,306.25,250.48,191.47,135.32,270.75,321.27,337.86,344.22,347.28,354.92,368.37,380.62,390.67,394.36,389.43,388.01,382.99,373.82,369.05,365.06,356.86,353.99,348.39,343.69,344.91,343.32,340.83,338.50,338.68,338.92,336.28,328.76,322.94,320.89,320.48,326.87,331.29,335.97,345.12,358.18,367.72,385.12,400.80,414.25,409.47,408.43,403.36,393.50,388.12,385.65,386.02,388.58,398.19,405.09,399.35,396.12,395.71,390.28,383.54,L7
2021-03-26 21:06:11+00:00,346.57,328.73,311.62,306.73,304.93,301.19,294.67,284.31,277.31,272.03,269.01,258.90,242.28,237.15,234.64,241.38,256.85,279.64,295.40,307.37,316.28,323.74,334.28,341.03,341.96,337.16,328.67,318.30,310.51,306.35,303.46,306.74,301.95,306.46,309.79,315.17,320.57,326.67,333.31,337.16,334.62,330.87,327.66,329.33,328.43,327.09,322.94,326.56,328.69,330.48,335.45,340.11,344.81,351.74,353.23,348.54,339.12,342.67,339.32,338.45,335.29,337.59,341.11,339.22,344.12,346.46,351.45,359.88,364.70,368.92,371.02,369.04,364.36,362.82,362.09,359.00,360.78,361.38,360.82,364.66,361.82,351.31,341.53,333.83,328.54,323.69,319.29,313.56,310.54,309.18,310.20,313.09,320.73,329.10,333.57,340.34,342.79,356.08,365.17,371.02,365.04,353.27,347.12,341.01,320.28,301.41,274.89,231.33,136.60,259.76,323.74,339.54,345.21,347.28,354.68,368.27,381.81,392.05,396.31,391.93,388.35,382.57,373.49,368.62,364.67,356.68,354.44,348.81,344.65,344.80,341.77,341.89,339.59,339.34,338.71,337.04,330.83,324.54,321.54,321.50,326.43,331.72,336.49,345.93,360.55,368.98,384.33,399.46,415.28,411.26,408.16,403.31,394.85,389.99,388.70,388.28,390.00,400.54,404.86,397.90,394.59,394.88,395.42,393.27,L7
2021-04-03 21:53:50+00:00,343.62,327.14,310.62,305.50,303.75,299.92,293.69,283.98,276.95,271.39,268.71,257.98,242.05,236.77,233.87,240.71,255.90,278.36,294.04,306.33,315.51,323.15,332.78,339.81,341.25,336.29,328.18,317.92,309.23,305.56,303.05,306.22,301.66,306.30,309.30,314.52,319.65,326.00,332.73,336.82,334.89,330.01,327.29,328.88,327.57,326.18,322.82,326.36,328.00,329.87,335.13,339.54,345.04,351.12,352.42,348.23,339.50,342.14,338.77,337.81,334.83,337.18,340.81,338.95,343.94,346.63,351.64,359.72,364.79,369.22,370.92,368.68,363.88,362.05,361.05,358.67,359.65,360.67,360.57,364.53,361.08,350.95,341.61,333.63,327.99,323.44,318.32,313.58,310.64,308.43,309.62,312.92,320.35,328.73,332.70,339.82,342.39,355.27,364.01,370.21,364.58,352.71,347.08,341.07,320.09,302.87,277.83,238.40,136.60,258.60,322.53,338.79,345.64,347.68,354.37,367.86,381.46,392.09,396.02,392.34,388.49,381.74,373.10,368.17,363.66,355.95,353.97,348.39,344.84,344.26,340.69,341.45,339.50,339.03,338.76,336.84,330.84,324.62,320.74,320.61,325.37,330.77,336.62,346.21,359.89,368.66,383.56,399.51,414.21,410.34,406.73,402.46,393.94,389.48,388.30,387.35,390.20,399.84,403.56,397.33,394.75,394.98,395.07,393.26,L8
2021-05-29 21:00:48+00:00,340.23,325.09,309.02,303.21,301.42,297.81,292.30,283.46,276.79,272.03,269.21,258.46,243.01,239.14,234.54,240.51,255.88,279.03,293.49,304.84,313.85,321.40,331.16,337.41,339.70,335.82,327.20,318.28,309.54,306.03,305.91,306.84,300.53,307.61,310.24,316.03,319.19,325.75,331.94,337.20,337.37,329.75,326.70,329.80,329.37,326.93,322.25,326.59,327.84,329.86,335.56,338.36,345.52,351.98,352.09,349.34,338.86,342.69,340.27,338.81,330.89,338.39,341.80,338.22,344.53,346.99,347.79,360.71,363.91,368.74,371.18,364.14,362.43,354.32,360.01,358.21,358.85,355.42,352.52,363.67,361.10,347.32,338.05,334.02,322.61,318.85,311.40,309.36,311.00,307.95,310.74,314.73,322.83,327.19,330.53,340.07,344.14,355.74,364.05,369.70,364.81,352.75,343.58,338.69,314.19,299.00,299.55,262.08,150.06,248.26,325.95,341.68,348.19,347.19,352.03,361.63,383.20,395.01,398.02,394.71,389.57,381.40,372.68,361.63,361.90,351.39,352.71,342.06,340.94,338.20,335.16,341.70,341.62,333.29,339.91,330.85,327.37,326.17,321.99,317.60,322.46,331.12,338.30,348.52,361.46,360.92,381.81,398.79,415.15,403.67,408.54,397.32,394.17,385.95,382.85,383.08,396.01,405.10,407.96,400.23,397.90,399.71,405.02,405.16,L7
2021-07-08 21:53:58+00:00,332.38,320.84,304.75,299.76,297.54,292.88,288.21,284.16,276.17,271.44,270.44,258.65,244.87,239.67,233.77,239.83,254.39,277.09,293.66,305.28,314.83,323.31,330.92,337.03,338.56,335.61,326.81,317.57,304.97,300.63,299.80,302.64,297.57,304.70,304.91,311.25,314.96,318.78,323.12,330.23,331.62,325.40,321.82,326.66,326.49,323.40,320.38,323.73,328.22,328.55,332.84,335.75,342.58,349.20,349.93,347.41,337.06,339.45,335.43,335.63,328.66,336.19,337.92,335.81,342.45,343.62,343.34,356.38,361.10,365.77,368.91,360.17,360.14,350.41,356.91,354.83,356.40,353.21,350.22,361.05,358.47,344.70,337.63,331.88,321.72,319.87,310.88,311.30,311.62,307.23,309.50,314.75,321.52,326.70,329.19,340.34,345.26,356.87,364.63,371.64,365.41,357.07,348.87,343.64,316.87,303.87,299.56,267.67,147.28,247.32,321.99,341.00,352.45,345.61,349.71,357.09,382.79,394.12,398.00,395.30,389.37,382.66,372.42,360.23,361.87,349.93,351.01,340.17,340.40,337.24,333.04,339.97,338.10,332.19,338.29,327.33,325.63,327.54,322.27,317.79,320.17,331.35,339.42,348.56,360.74,361.68,384.84,401.05,412.50,400.34,404.48,395.37,391.56,382.75,381.38,380.24,395.85,405.75,408.47,401.43,399.55,394.58,404.99,417.08,L8
2021-08-01 20:55:25+00:00,325.94,316.04,300.84,295.42,293.13,288.51,284.26,281.92,278.02,270.03,267.93,257.13,242.81,233.41,229.58,233.53,249.00,275.43,288.60,297.53,307.67,319.07,328.84,338.43,336.54,330.08,322.99,314.59,300.99,295.70,294.52,298.53,297.10,301.59,301.96,310.51,312.57,314.79,315.95,329.21,321.04,319.20,314.81,321.32,321.14,323.05,319.13,318.43,323.88,322.36,328.51,330.40,341.36,346.30,346.10,343.84,335.54,336.66,333.66,332.92,325.53,334.29,338.89,335.00,339.94,339.74,339.24,353.93,360.14,364.16,366.83,356.73,356.45,349.27,354.80,353.12,354.17,350.56,346.57,358.90,355.14,341.13,335.00,329.28,317.54,318.17,308.95,308.77,309.42,304.43,305.85,313.15,318.83,324.54,326.30,337.91,343.40,351.76,366.57,370.53,365.20,350.60,340.70,340.56,322.35,314.42,314.52,273.45,167.37,245.18,318.58,340.80,352.39,343.37,346.46,353.96,380.35,394.20,395.82,398.05,392.23,379.74,369.77,358.92,359.82,348.08,349.44,338.01,339.00,335.07,331.47,336.40,336.59,328.47,335.32,326.64,324.32,325.24,319.47,315.74,319.15,330.73,339.42,348.56,360.74,361.68,384.84,401.05,412.50,400.34,403.82,394.21,390.64,381.53,381.38,380.24,395.85,405.75,408.47,401.43,399.55,394.58,404.99,417.08,L7
2021-08-09 21:54:11+00:00,322.71,313.15,298.34,291.04,289.20,285.18,281.04,279.13,274.10,265.90,262.83,252.75,237.74,229.51,225.52,229.43,244.57,268.48,282.20,291.36,302.10,312.24,322.15,331.98,331.60,325.48,317.23,309.32,297.26,291.72,289.86,293.66,292.54,297.17,297.93,307.22,309.43,311.15,312.84,324.98,317.67,314.27,310.24,315.00,315.83,315.16,309.09,312.69,318.23,317.93,323.81,326.70,336.93,342.62,342.91,338.68,332.00,333.42,329.08,328.56,322.86,330.11,332.10,330.95,336.57,337.77,338.95,350.94,356.53,360.48,362.17,355.10,353.98,347.27,350.66,348.98,349.38,346.82,345.15,356.17,353.19,340.25,333.37,326.63,315.97,315.98,308.38,307.23,306.17,302.18,303.17,309.92,316.64,323.11,326.09,336.08,341.73,350.50,364.87,369.27,360.16,345.38,336.66,340.56,322.35,314.42,314.52,273.45,167.37,245.18,318.58,340.80,352.39,343.37,346.46,353.96,376.86,389.71,393.43,395.12,389.93,377.94,366.99,358.14,356.85,346.40,346.11,336.36,337.59,333.73,330.53,334.79,333.43,327.81,332.25,324.56,321.48,321.32,316.51,313.78,317.91,328.87,335.33,344.83,357.31,360.24,381.06,397.17,408.51,398.49,398.93,390.93,387.45,378.11,377.79,377.17,388.88,397.13,401.08,395.92,393.14,388.72,392.19,398.74,L8
2021-08-17 20:53:59+00:00,323.82,312.80,296.63,289.89,287.44,286.70,279.27,277.54,273.50,264.45,262.17,250.91,236.43,228.22,225.24,228.09,243.07,266.55,281.21,291.36,302.10,312.24,320.92,330.47,330.55,324.95,319.41,306.60,295.94,291.38,289.09,292.26,292.71,295.90,298.07,308.61,309.08,312.64,313.93,324.96,318.83,314.92,310.24,315.00,315.83,315.23,307.68,311.13,317.20,317.25,322.89,325.12,335.40,343.82,345.32,337.46,330.54,331.64,328.98,328.74,322.86,330.11,329.59,332.28,336.36,336.75,338.64,349.35,354.69,360.56,363.51,355.46,354.31,348.44,351.21,348.98,349.38,346.89,348.01,356.94,352.15,339.90,333.59,327.10,316.70,318.66,311.03,308.70,306.88,302.18,303.17,310.46,319.59,329.18,329.90,337.37,343.30,352.89,366.68,371.92,361.38,344.96,336.66,340.56,329.55,314.42,314.52,273.45,179.38,245.18,318.58,340.80,354.69,343.68,346.57,353.96,377.59,389.43,393.29,393.61,389.76,377.88,367.56,358.99,357.47,346.64,346.54,338.84,337.59,334.79,331.53,333.35,332.21,327.66,331.02,325.44,321.03,321.10,316.84,314.87,317.91,328.87,334.36,346.40,357.12,360.71,381.82,398.91,411.25,398.38,399.62,392.78,387.45,378.11,377.79,377.17,388.88,397.13,401.08,395.92,393.14,388.72,392.19,398.74,L7
2021-08-25 21:54:16+00:00,321.07,310.57,295.78,288.54,285.16,285.28,277.38,275.52,272.27,262.36,259.90,246.77,233.26,226.26,222.77,225.35,239.49,260.35,276.84,288.02,299.48,307.41,316.26,327.66,327.46,321.21,316.64,303.29,293.89,289.17,286.68,290.27,291.43,293.83,296.96,306.32,306.66,310.44,312.84,323.51,316.06,312.36,308.34,312.20,312.95,313.64,304.97,307.97,314.41,314.34,321.14,323.42,332.95,343.21,343.22,334.01,329.23,327.08,326.02,325.09,322.02,325.16,327.12,331.32,333.89,336.03,337.26,347.43,353.19,359.76,362.75,354.42,353.96,347.87,350.04,349.63,347.74,346.81,347.21,354.70,350.80,339.67,333.14,325.53,315.64,317.00,309.75,308.14,306.69,302.91,303.44,309.64,319.97,330.39,333.36,338.92,342.94,353.53,368.50,372.70,358.35,341.40,335.32,344.08,338.31,322.81,327.56,280.25,171.37,241.50,312.47,340.10,352.20,343.50,345.89,356.93,377.47,387.59,391.86,393.80,389.45,376.81,366.71,358.14,355.58,345.49,345.11,338.02,336.28,333.06,329.17,332.02,331.43,326.31,327.53,323.35,318.63,318.20,314.52,313.16,315.75,325.77,333.55,345.56,355.59,359.66,379.63,397.38,409.37,396.63,396.30,389.88,384.21,374.08,375.19,374.73,385.58,391.61,394.72,392.37,389.92,387.62,382.65,384.88,L8
2021-09-18 20:51:12+00:00,323.84,311.90,295.81,288.72,284.34,285.15,277.97,275.76,272.33,262.30,259.18,246.59,232.21,224.66,222.32,225.09,240.09,260.79,275.84,288.29,299.95,306.07,315.81,326.81,327.32,320.67,316.59,301.87,293.89,289.17,286.68,289.45,290.10,293.78,297.76,304.98,305.80,309.28,313.18,323.24,315.71,311.80,308.49,310.69,311.89,312.77,305.84,307.41,313.79,314.34,321.14,321.92,332.15,343.43,341.81,332.56,326.65,325.65,325.30,324.40,321.64,324.02,326.88,330.36,333.41,336.03,337.26,345.74,350.99,359.05,362.42,353.85,352.69,347.68,349.56,348.76,346.87,346.84,347.35,354.35,350.80,339.67,332.16,325.34,315.37,316.06,309.55,307.69,306.49,303.53,304.49,309.38,319.55,330.39,333.36,337.69,342.46,353.42,369.05,371.63,354.81,341.43,338.86,346.04,343.41,330.51,327.56,280.25,171.37,229.22,312.47,341.51,351.61,345.48,346.12,355.73,377.90,388.25,391.13,393.80,387.41,375.82,366.06,357.75,354.88,344.90,345.27,338.87,336.40,333.28,329.75,332.77,331.43,326.25,328.76,322.81,318.08,316.74,314.53,313.67,316.10,325.39,333.44,345.10,355.59,360.94,379.53,396.34,408.59,396.88,395.69,389.83,383.39,374.35,377.32,376.83,387.77,394.35,394.72,391.87,388.23,383.09,382.65,390.30,L7
2021-12-07 20:43:48+00:00,325.96,313.20,296.59,290.28,284.51,286.21,278.39,275.38,270.67,261.79,255.76,243.79,228.54,220.10,218.62,223.22,238.74,259.13,274.39,286.67,297.43,303.36,312.48,325.28,325.48,317.86,313.00,296.40,293.48,287.42,284.71,287.24,289.02,291.72,294.94,303.33,302.68,304.31,307.65,320.23,312.25,310.47,304.73,307.38,309.30,310.04,303.99,305.44,311.64,314.46,317.90,319.80,328.15,342.38,342.05,326.65,322.23,323.88,323.45,322.90,322.32,321.67,322.84,330.09,331.85,334.63,340.54,343.95,347.89,357.59,361.14,353.46,351.19,352.27,349.01,347.56,345.30,347.57,352.49,351.91,348.22,342.00,334.33,324.08,317.67,318.33,313.86,309.94,305.87,302.52,303.00,307.00,319.10,330.40,336.92,337.48,343.65,354.67,371.58,371.85,352.00,340.78,339.87,347.08,349.57,348.73,327.52,283.85,171.37,216.44,286.74,344.33,345.50,344.63,346.90,361.29,378.00,386.68,388.73,390.08,385.25,374.15,364.58,359.31,352.62,344.23,341.82,342.36,336.14,335.56,334.35,330.35,327.43,326.93,326.01,322.24,316.62,313.03,311.46,313.90,315.40,323.10,331.10,343.46,351.39,362.34,377.73,394.10,405.11,397.74,393.31,388.25,377.97,374.33,376.26,377.57,385.21,388.35,385.49,388.68,383.42,378.34,364.08,380.01,L7
2021-12-07 21:54:26+00:00,329.22,315.67,299.82,293.50,287.98,288.23,280.50,277.03,271.28,263.03,256.46,245.47,229.62,221.54,220.12,224.70,240.61,261.02,276.45,289.19,299.54,306.29,314.84,326.30,326.49,319.18,313.65,297.96,295.36,289.79,287.00,288.64,291.34,294.14,296.94,304.72,305.52,307.44,310.99,322.20,314.88,312.33,306.54,309.00,311.75,312.24,306.57,307.64,313.51,316.93,320.11,321.56,329.77,343.62,342.89,329.94,325.72,325.28,325.32,324.95,323.85,323.66,325.13,331.24,332.75,336.24,342.57,345.49,349.97,359.33,362.85,356.20,353.25,353.82,350.69,348.90,347.16,349.32,353.64,353.04,349.38,342.87,335.50,325.22,318.65,318.30,313.72,310.00,306.17,303.91,303.90,307.56,319.34,329.53,336.21,337.87,344.51,354.89,369.45,371.58,353.13,343.01,343.55,349.25,349.95,348.22,327.92,291.12,171.37,217.94,281.63,335.38,343.92,347.20,349.75,364.92,379.71,388.30,390.20,391.05,385.55,374.82,364.58,359.31,352.62,344.23,341.82,342.36,336.14,335.56,334.35,330.35,327.43,326.93,326.01,322.24,316.62,313.03,311.46,313.90,315.40,323.10,331.10,343.46,351.39,362.34,377.73,394.10,405.11,397.74,393.61,387.84,378.88,375.73,375.96,378.03,385.50,388.53,386.81,389.19,384.49,380.24,371.42,381.62,L9
2021-12-23 20:42:15+00:00,331.66,318.62,302.18,296.03,291.17,290.81,281.73,278.52,272.57,264.40,258.74,247.78,232.45,223.91,222.92,227.91,240.61,261.02,279.53,292.25,301.72,309.16,318.22,329.60,329.32,321.24,315.04,300.22,298.00,292.95,290.11,291.05,293.63,296.53,299.42,306.89,309.02,311.37,314.91,324.68,314.88,312.33,308.73,311.54,314.18,316.10,310.22,310.05,315.87,319.86,322.61,324.70,332.55,345.58,344.69,333.94,329.96,327.93,325.32,324.95,326.53,326.75,327.74,334.33,335.18,339.12,344.63,348.60,352.40,362.25,365.46,359.76,356.06,353.82,350.69,351.84,350.10,352.12,356.31,355.37,351.87,345.50,337.87,327.70,321.27,320.70,315.95,310.00,306.17,306.11,306.51,309.55,320.79,330.32,338.06,340.83,347.00,357.77,371.70,374.27,353.13,343.01,347.74,352.03,353.03,349.41,330.80,296.82,191.50,215.99,280.54,332.41,343.01,347.20,353.17,368.12,382.35,390.96,392.11,391.94,387.04,376.96,367.37,362.84,356.17,346.65,341.82,343.66,338.18,336.21,335.44,331.63,329.93,328.87,329.14,323.91,318.59,313.95,311.46,314.95,315.67,322.96,330.99,342.63,353.15,363.89,379.13,395.67,405.45,399.62,394.40,387.84,380.37,376.69,377.09,380.52,386.27,389.54,388.88,390.71,386.48,382.87,377.47,381.99,L7
2021-12-23 21:54:21+00:00,333.48,319.44,303.87,297.69,292.99,292.06,282.47,279.02,273.18,263.71,258.88,248.50,233.50,225.14,224.70,229.27,242.67,264.13,281.08,293.74,302.79,310.86,319.90,331.04,329.81,322.20,316.06,301.32,299.04,294.56,291.60,292.64,295.18,298.17,301.07,308.02,311.67,314.02,316.92,325.81,317.18,314.03,310.70,313.61,316.05,317.53,312.26,312.21,317.87,321.97,324.20,326.71,334.32,346.65,346.31,336.51,333.03,329.40,327.48,326.62,327.85,328.63,329.80,335.67,336.31,341.22,346.84,350.37,354.21,363.95,367.13,361.49,357.98,355.54,352.81,353.80,352.04,353.68,358.07,356.38,353.88,346.82,338.77,328.79,323.00,321.74,317.23,311.39,308.14,307.79,308.22,310.99,321.51,330.75,339.85,342.43,349.25,359.25,373.05,375.33,356.93,347.56,350.46,353.53,353.33,350.30,331.58,299.59,203.43,216.96,279.68,329.56,341.29,348.90,356.23,370.07,384.27,392.76,393.15,392.70,387.35,378.44,369.14,364.05,357.29,347.08,343.14,344.17,338.59,336.93,336.86,332.38,331.55,330.27,330.31,324.98,318.68,313.74,311.65,314.78,315.76,322.64,331.06,341.90,353.20,364.94,379.18,397.21,405.74,400.81,395.36,388.68,381.60,377.26,378.07,381.00,387.11,389.75,389.47,391.36,387.61,384.72,378.90,382.08,L9
2021-12-31 21:54:19+00:00,334.28,319.49,304.34,297.40,292.34,291.73,282.13,278.43,272.78,262.73,258.33,248.25,233.35,225.88,224.94,229.90,243.94,264.07,281.03,293.73,302.42,310.99,320.46,331.31,329.10,322.34,315.24,301.03,299.16,295.52,292.17,292.76,296.11,298.21,300.56,307.77,311.99,314.72,318.00,325.43,318.16,315.08,310.82,314.17,316.74,318.29,312.63,312.85,318.72,322.10,324.36,327.42,335.28,346.64,347.14,337.81,333.95,330.10,328.62,327.29,327.82,329.35,330.64,336.07,336.93,341.45,347.02,350.90,354.70,364.56,367.99,362.20,358.79,356.11,353.29,354.09,352.72,354.37,358.47,357.22,355.31,347.95,339.41,329.75,323.86,322.48,317.95,312.50,308.87,308.74,308.60,311.31,321.67,330.46,339.78,342.99,350.75,360.56,373.97,376.42,358.99,350.30,351.37,354.00,353.70,349.41,329.92,299.63,213.52,219.53,277.44,323.27,338.65,348.50,356.63,370.67,383.61,392.20,393.24,391.48,387.36,379.03,369.25,364.10,357.61,347.83,344.13,344.28,338.87,337.27,337.00,332.91,331.78,330.82,330.30,325.94,318.21,313.93,312.60,314.55,316.93,323.82,331.23,341.85,354.61,366.54,381.87,398.79,407.56,402.81,396.91,390.30,383.47,378.58,378.95,382.37,387.99,391.94,393.79,392.39,389.27,386.44,383.08,382.91,L8
2022-01-08 20:40:40+00:00,336.67,320.33,306.35,298.93,294.24,292.79,283.21,278.48,273.17,262.01,257.51,248.50,232.59,225.96,226.27,230.48,244.48,264.04,281.13,293.97,302.88,311.23,320.65,331.02,329.03,321.92,315.49,301.37,300.09,297.12,293.72,294.07,297.44,299.02,302.67,309.93,314.41,318.31,323.25,328.48,320.45,316.65,313.02,315.13,317.60,319.51,313.22,313.70,319.45,322.96,325.37,328.09,335.98,346.99,347.91,339.11,335.96,331.13,330.02,328.22,328.44,330.12,331.40,336.84,337.31,342.61,348.58,351.67,355.17,365.56,368.56,363.68,359.85,357.24,353.96,354.46,353.07,354.94,359.27,358.26,356.10,349.28,339.44,330.53,324.04,321.63,318.31,311.22,309.17,309.38,309.33,311.71,321.67,329.89,339.57,342.99,350.75,361.12,374.27,377.09,360.14,352.24,352.21,354.49,354.16,347.87,327.45,299.10,213.52,219.53,274.80,319.74,336.18,350.12,359.27,373.90,385.64,394.00,394.60,392.66,388.06,378.83,370.66,365.24,358.26,348.33,345.18,344.99,339.84,337.79,337.82,333.58,333.54,330.78,331.07,326.96,319.09,313.23,312.13,313.97,317.66,323.82,330.40,342.02,355.81,368.20,382.09,400.32,408.37,404.15,398.50,391.14,384.99,379.83,379.23,382.92,388.18,392.35,394.44,392.39,389.27,387.94,383.26,381.88,L7
2022-01-08 21:54:19+00:00,337.62,320.62,307.31,299.72,294.56,293.10,283.96,278.82,273.10,262.14,257.52,248.70,233.22,226.59,226.40,231.03,245.23,264.81,281.88,294.71,303.74,312.07,321.20,331.23,329.41,322.29,316.14,302.35,300.62,297.43,294.19,294.72,297.87,299.52,303.14,310.07,314.56,318.54,324.11,328.74,321.36,317.41,314.00,315.65,317.98,319.54,313.63,314.17,319.70,323.04,325.82,328.51,336.35,347.25,348.10,339.68,336.84,331.76,330.78,328.69,328.92,330.45,331.71,337.10,337.59,342.76,348.68,352.03,355.68,365.97,368.91,364.28,360.31,357.67,354.33,354.88,353.59,355.09,358.93,358.24,356.47,349.81,339.33,330.82,324.23,321.79,318.06,311.75,309.53,309.74,309.41,311.48,321.61,329.59,339.65,343.33,351.17,361.71,374.58,377.14,360.86,353.77,352.70,354.82,353.70,346.71,325.82,297.94,216.93,219.53,271.63,316.19,333.76,349.78,359.87,374.67,386.12,394.89,395.10,393.52,388.42,379.00,371.06,365.54,358.30,349.10,346.30,345.54,340.02,338.01,338.27,334.00,333.60,331.31,331.28,327.68,319.58,313.22,312.27,314.11,317.68,323.33,330.32,341.48,355.69,368.76,381.85,400.61,408.57,404.69,399.07,391.90,385.68,380.43,379.79,383.07,388.87,392.81,394.67,392.70,389.89,388.91,384.38,382.01,L9
2022-02-01 21:54:12+00:00,340.06,322.28,308.94,300.89,295.34,293.79,284.17,279.18,272.57,262.21,257.99,249.25,234.89,228.48,227.53,231.79,245.74,264.62,282.97,296.73,305.65,312.97,321.80,330.09,329.03,323.63,317.35,303.77,301.18,298.36,295.40,294.73,298.62,301.37,304.22,309.95,315.05,320.09,326.40,328.25,325.34,319.64,315.89,317.00,320.00,319.55,313.96,315.76,320.72,324.43,326.90,330.26,336.83,347.79,349.57,341.58,337.68,332.75,332.53,330.84,330.41,331.27,331.52,337.76,338.72,344.00,350.10,352.49,356.63,367.17,370.23,365.35,361.36,357.40,354.97,355.38,354.28,354.91,358.78,359.02,357.66,350.29,340.15,331.35,324.25,322.06,317.50,312.60,310.38,310.74,310.74,311.64,322.61,330.93,340.38,345.33,354.19,364.37,375.32,378.86,361.55,356.58,355.54,356.24,352.76,345.25,324.08,299.52,231.10,214.20,269.27,312.30,331.39,349.77,361.39,375.85,385.91,394.89,395.75,392.33,386.97,380.43,372.44,366.16,358.96,350.21,347.37,346.54,340.63,338.16,338.40,334.50,334.03,332.05,332.00,328.11,319.38,312.89,312.56,314.31,317.41,322.20,329.77,341.28,355.20,368.72,382.22,400.16,408.23,404.21,398.89,391.40,385.16,380.31,379.41,383.05,388.22,392.34,394.62,393.02,390.20,388.67,382.53,379.14,L8
