dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,satname
2023-02-18 22:07:01+00:00,367.35,367.20,367.82,368.56,365.70,368.09,369.83,370.82,370.81,375.85,377.80,377.29,377.19,370.14,371.10,366.14,362.48,357.21,356.17,356.52,354.95,357.57,359.78,361.64,363.45,358.49,358.89,361.80,362.16,362.68,361.66,359.98,360.71,359.72,357.14,351.67,349.52,346.89,350.58,355.86,357.72,361.41,367.10,370.06,364.69,355.55,345.45,346.69,344.73,342.37,348.87,330.45,341.33,332.54,328.01,321.87,324.17,318.16,322.86,326.90,334.58,332.89,333.19,336.72,345.72,344.57,347.18,357.65,364.87,365.33,362.80,355.54,358.00,363.89,361.43,354.79,355.87,355.06,L8
2023-02-19 20:11:34+00:00,,,,,,,,359.74,358.51,368.69,366.59,370.50,375.68,375.13,374.73,372.58,366.39,365.46,359.00,352.12,355.04,359.92,356.87,357.43,359.61,348.73,353.69,353.85,362.31,367.40,361.20,360.85,357.55,363.12,347.10,361.62,346.68,342.15,348.90,354.24,354.80,361.80,364.64,368.00,376.58,349.14,334.38,339.38,337.26,339.56,341.04,332.22,331.34,317.16,321.81,322.54,352.69,320.45,320.44,,,334.63,331.41,336.13,342.43,346.46,344.86,343.59,363.89,361.23,360.81,355.26,355.12,362.18,361.38,355.83,358.29,377.32,L7
2023-02-19 22:01:01+00:00,367.84,369.05,367.58,369.72,365.92,370.38,370.97,368.91,375.80,375.59,381.10,379.53,378.90,374.69,377.10,372.72,367.10,359.02,358.76,357.46,355.34,355.91,361.61,362.33,362.60,359.23,360.41,360.94,362.06,366.35,362.92,358.90,361.31,357.35,358.21,353.25,347.66,349.01,349.52,354.13,355.93,363.19,365.41,370.54,360.90,354.55,342.26,343.61,341.22,339.39,343.65,326.63,336.19,328.34,325.58,319.64,322.89,315.55,319.16,326.46,333.18,333.42,330.08,335.25,343.84,341.45,350.04,358.21,365.37,365.19,364.68,355.97,354.29,362.15,358.34,352.96,357.12,350.03,L9
2023-03-06 22:06:50+00:00,361.86,359.42,363.74,362.29,363.40,362.24,364.20,368.69,371.17,374.70,373.75,373.79,372.02,369.25,368.75,364.93,366.90,362.62,357.99,357.96,355.53,360.03,355.15,359.10,363.07,360.07,360.45,365.14,365.10,368.94,365.16,359.90,357.91,352.62,352.67,351.37,351.96,347.72,346.93,351.78,353.73,364.03,366.21,366.65,365.00,354.42,348.20,345.09,341.95,338.44,340.86,327.28,336.75,324.13,325.79,323.41,325.15,320.06,317.29,324.20,334.67,330.48,332.57,333.31,340.59,343.56,352.18,357.72,363.84,368.22,360.25,354.31,355.61,357.07,358.59,353.02,355.68,352.66,L8
2023-03-13 20:11:41+00:00,358.50,380.75,364.39,344.58,338.40,,,,,,,,,,,,,,,,340.41,334.84,,,,,337.45,339.98,,,,332.27,332.65,332.92,335.50,354.61,313.96,340.40,346.56,340.80,,,,,,,,,,,,,,,,,,,326.11,310.37,302.10,,,,,,340.41,341.80,359.83,358.72,347.10,359.60,394.82,,,337.19,332.63,324.61,L7
2023-03-14 22:06:59+00:00,369.57,359.15,361.81,363.49,358.75,357.13,359.86,354.65,353.35,354.12,357.72,359.43,360.10,362.32,360.67,357.44,360.70,359.15,362.99,364.50,359.20,363.47,363.57,359.99,361.12,370.80,365.87,368.23,369.63,367.63,353.56,362.52,352.70,350.51,354.78,348.32,343.19,340.88,344.30,355.95,359.17,365.52,367.51,365.47,357.81,358.86,354.69,340.65,337.58,331.73,326.41,335.50,325.34,325.67,326.14,325.14,322.37,325.12,326.84,332.36,323.13,330.27,346.92,358.79,344.04,348.35,363.32,358.74,366.42,365.62,366.64,363.55,365.49,357.78,355.52,355.69,358.20,343.71,L9
2023-03-22 22:06:40+00:00,366.40,365.49,359.19,359.09,355.99,358.33,364.75,359.58,362.53,362.91,360.90,363.18,361.51,357.03,358.46,356.46,361.00,361.97,356.31,355.15,350.22,357.09,355.32,344.09,358.22,348.86,353.76,356.65,354.37,362.91,356.59,348.99,353.13,345.28,350.77,350.15,342.15,348.95,347.97,345.33,349.24,354.86,363.45,360.46,350.31,348.87,330.80,331.49,333.42,329.93,334.07,326.71,328.72,325.19,320.72,315.47,317.00,308.21,310.67,320.34,329.47,330.38,327.42,331.77,332.46,330.66,347.30,352.61,361.66,363.19,357.05,350.95,345.08,353.91,351.99,349.64,353.93,348.44,L8
2023-03-23 22:00:43+00:00,369.97,364.32,360.47,363.26,358.19,360.05,361.25,364.25,365.50,365.65,367.65,364.17,364.24,363.35,364.52,359.48,357.90,363.46,358.55,356.65,355.35,356.88,355.28,355.23,358.29,358.09,359.25,364.49,365.43,360.08,354.95,354.39,354.01,352.74,351.69,351.12,345.32,348.48,350.80,343.91,343.66,356.26,361.81,359.74,357.88,352.87,340.85,338.97,335.22,330.93,334.86,334.72,331.73,324.15,321.52,318.42,324.46,315.83,316.08,324.67,330.16,328.79,332.32,335.97,337.34,340.62,351.72,354.33,360.14,362.49,358.27,354.36,351.99,353.75,353.28,350.37,351.94,346.90,L9
2023-03-30 20:06:36+00:00,363.86,342.62,337.70,336.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.39,360.33,341.14,336.49,318.36,339.41,,313.71,,,,,297.51,310.41,,,,,,,,,,323.76,340.93,348.67,347.95,360.24,347.57,,,,,,,L7
2023-03-30 22:06:47+00:00,375.18,369.99,359.04,365.56,361.68,356.09,352.68,354.04,356.88,357.84,365.08,366.78,362.88,363.00,362.62,354.78,356.55,364.90,363.17,361.05,364.46,356.55,363.67,350.71,354.90,362.76,358.99,374.46,382.01,378.45,360.74,360.92,358.14,359.59,360.17,364.01,360.87,358.32,360.16,351.90,354.16,369.37,376.08,369.57,361.26,364.75,361.57,355.41,347.00,340.02,342.27,347.73,344.28,341.71,337.15,338.22,340.28,332.90,333.54,334.80,333.59,342.23,348.88,347.60,331.87,342.93,358.06,359.26,361.32,363.04,371.17,359.95,364.60,363.94,354.56,354.00,350.66,344.79,L9
2023-04-08 22:00:34+00:00,375.47,368.44,363.51,366.72,363.74,362.79,359.74,361.45,358.26,363.56,361.70,366.21,359.50,361.16,361.45,356.98,359.44,360.70,361.72,356.51,357.90,361.59,361.99,357.03,353.97,355.29,352.10,358.13,362.12,367.86,358.17,352.96,350.95,347.91,348.36,350.67,345.76,348.48,347.69,340.22,339.68,354.20,359.92,351.79,352.22,349.11,343.70,338.51,331.54,327.90,331.69,327.32,327.90,322.09,320.38,317.35,318.20,313.59,316.08,327.14,328.44,327.85,333.16,332.20,329.12,335.75,343.62,349.87,357.85,357.41,351.68,349.02,349.53,354.09,349.73,344.28,347.79,346.91,L9
2023-04-16 22:00:11+00:00,378.77,365.98,369.87,373.89,372.39,370.04,368.38,365.58,366.15,364.79,366.75,367.65,364.96,363.91,367.47,364.34,359.42,359.73,362.63,364.84,363.30,367.41,362.30,358.15,357.09,356.90,355.63,359.09,367.84,372.83,364.50,358.70,356.49,352.27,350.52,355.54,355.66,353.90,350.40,345.87,349.07,359.44,359.87,361.62,354.58,350.37,347.01,342.87,336.00,330.13,327.90,326.04,325.36,318.56,319.80,316.58,320.97,316.13,317.37,320.75,325.75,333.38,333.70,331.48,331.31,337.14,345.67,358.38,359.80,360.95,359.00,352.43,351.96,355.20,346.94,,,,L8
2023-04-24 22:00:28+00:00,362.23,362.94,358.57,356.73,354.30,345.25,,,,,,,,,,,,,,,,348.27,344.02,341.44,344.69,345.98,346.51,346.68,353.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.82,345.26,345.33,349.47,342.79,348.78,348.26,339.41,336.70,340.12,336.71,L9
2023-04-26 20:09:08+00:00,,354.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.71,,,352.60,,,,,,,,,,,,,,,,180.09,217.53,300.25,L7
2023-06-18 22:06:09+00:00,,,,,,,,,,,,,,,,,,,345.50,349.94,350.95,353.26,355.89,356.18,357.63,358.07,358.08,356.95,352.81,366.81,358.80,354.25,354.81,355.92,348.07,349.35,355.90,345.60,345.32,347.49,342.46,344.59,347.33,354.97,359.28,352.87,346.35,345.41,336.62,334.01,338.72,331.74,337.98,321.89,322.50,317.03,317.21,316.70,317.13,322.31,321.94,316.57,316.57,313.01,315.65,322.79,329.04,325.94,323.99,328.02,329.48,324.80,317.39,325.20,313.01,209.47,221.84,226.36,L9
2023-06-19 22:00:07+00:00,368.46,365.42,372.03,371.52,371.59,371.77,367.65,364.09,,,,,,,,,,,,,,,,,,,,,,,,,354.04,354.29,354.22,352.92,346.80,,,346.11,343.03,342.42,348.29,361.16,358.41,358.38,345.95,349.97,339.34,339.67,345.06,335.88,338.67,330.38,331.38,325.90,327.25,327.17,322.83,328.75,331.73,328.59,328.85,334.19,339.97,347.52,353.50,355.29,356.16,348.59,350.20,343.68,333.14,,212.23,211.80,230.00,226.84,L8
2023-06-27 22:00:02+00:00,353.90,350.34,360.03,361.36,361.22,357.94,359.83,356.86,353.48,349.61,348.98,350.08,347.79,342.42,340.12,345.98,345.42,344.24,343.80,348.12,347.93,352.94,355.59,352.86,359.75,,,,,,,360.02,354.98,356.91,347.76,345.72,347.89,,,356.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.64,340.42,338.06,186.37,189.15,198.73,198.97,L9
2023-07-05 22:00:18+00:00,356.68,363.10,359.01,353.84,350.44,,,,,,,,,,,,,,,,,336.12,333.47,337.49,338.08,339.82,339.19,342.82,346.34,352.58,347.67,340.43,337.66,330.04,329.85,337.28,336.05,,,329.44,328.24,337.17,342.97,350.52,347.19,344.34,340.56,329.68,319.35,314.18,315.65,304.14,308.90,303.66,300.18,295.92,300.38,299.14,307.55,307.43,310.18,309.28,307.56,314.33,323.73,324.22,333.63,340.90,339.87,,,,,,211.74,213.39,220.71,223.85,L8
2023-07-20 22:06:25+00:00,370.96,373.83,378.65,384.96,378.22,374.95,,,,,,,,,,,,,,,,,,346.15,347.18,346.56,348.61,346.43,353.30,363.20,361.08,347.52,346.89,342.79,336.87,338.26,339.38,,,337.43,334.66,341.28,343.44,346.47,345.32,346.89,338.52,331.98,328.59,322.09,317.70,307.82,311.23,308.17,306.28,306.93,312.87,307.13,309.38,314.40,312.46,312.45,315.11,317.97,326.03,333.18,339.84,346.76,340.21,335.17,337.63,326.02,330.33,323.77,210.29,209.89,219.87,223.94,L9
2023-07-21 22:00:22+00:00,,,,,,,,,,,,,,,,,,,,,,,341.19,340.31,343.72,343.50,342.03,347.54,358.66,362.31,357.77,342.08,351.67,346.36,337.93,337.65,339.84,336.98,335.05,338.43,341.67,343.25,348.90,354.45,351.42,343.46,340.94,333.10,326.66,323.77,323.53,312.92,314.73,314.62,311.09,312.33,312.46,312.17,311.13,315.13,316.23,313.76,318.16,329.56,332.51,331.47,332.69,336.64,327.44,331.92,,,,,,,,,L8
2023-07-28 22:06:38+00:00,355.55,359.47,364.70,379.56,376.61,375.10,375.82,373.38,369.06,355.47,358.02,356.76,351.36,344.78,355.47,351.64,343.13,340.07,334.98,352.78,340.14,338.12,333.88,338.25,339.36,343.68,347.50,348.81,354.58,365.12,343.26,336.28,353.41,353.01,350.80,343.99,343.56,343.30,341.94,335.77,340.57,343.28,344.27,345.44,348.05,350.00,345.60,336.59,339.26,325.89,321.04,332.23,324.65,323.08,317.45,321.81,327.19,327.13,324.73,323.90,322.64,315.43,322.57,332.08,332.02,332.92,337.05,336.31,328.26,342.81,346.50,327.74,340.45,335.12,323.62,331.18,,210.65,L8
2023-07-29 22:00:19+00:00,352.21,355.74,366.37,361.07,362.29,362.43,357.00,353.79,348.36,343.75,348.18,350.83,349.50,345.43,346.09,340.11,339.96,338.61,336.81,348.00,344.27,348.04,340.64,346.98,347.74,349.86,349.68,352.58,,,,,,,,,,,,,,,,350.42,348.70,341.01,335.49,331.85,329.62,324.24,324.20,320.65,322.29,319.81,314.83,315.79,318.90,314.46,312.40,316.68,316.21,311.74,322.13,333.11,342.05,339.98,341.75,337.46,327.94,339.58,338.90,328.64,336.87,334.05,327.99,330.15,216.75,217.66,L9
2023-08-21 22:06:40+00:00,361.83,366.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.76,,,,,276.79,279.42,306.26,322.78,327.53,329.19,333.25,332.38,317.51,319.88,327.36,322.96,317.45,323.62,339.89,347.26,322.29,345.91,349.32,L9
2023-08-22 22:00:38+00:00,370.92,373.83,375.28,375.59,376.92,370.94,366.72,,,,,,,,,,,,,,,,,,,,,,,,353.93,355.25,349.95,344.42,338.99,340.07,346.00,340.96,346.51,344.38,342.62,343.02,342.18,346.84,347.71,342.66,342.93,332.67,317.89,313.45,315.27,318.86,316.59,316.34,315.01,321.76,323.13,325.47,324.87,327.84,319.01,330.18,338.15,336.14,341.45,342.94,338.32,334.01,338.29,339.54,331.81,328.43,329.87,345.51,354.69,328.37,350.24,356.01,L8
2023-08-29 22:06:50+00:00,372.07,367.69,375.77,377.84,376.37,375.76,371.43,366.29,369.06,364.33,362.31,362.91,359.67,354.28,358.39,353.58,353.05,347.70,347.06,350.44,348.17,345.73,349.14,354.07,354.04,348.23,349.15,356.86,360.00,360.72,365.73,359.09,358.27,349.22,346.28,344.91,351.77,351.30,352.83,348.72,345.63,351.49,351.19,353.45,355.00,352.43,344.90,338.63,334.31,331.08,333.99,325.82,332.41,324.08,315.64,311.64,319.91,314.46,319.51,326.43,332.90,328.22,328.12,334.38,341.18,346.06,349.51,349.98,356.98,354.32,349.02,344.26,338.22,355.91,359.50,343.13,362.70,354.89,L8
2023-08-30 22:00:35+00:00,370.77,370.30,377.07,377.28,372.81,373.46,370.30,361.72,360.88,358.65,354.61,352.65,351.49,345.43,346.90,344.93,339.16,334.44,338.19,344.02,342.80,344.58,344.79,349.30,350.53,348.30,344.66,354.04,358.73,360.33,357.28,359.22,353.04,344.98,344.74,345.42,347.72,349.14,348.84,346.78,342.01,347.56,350.66,351.86,348.02,346.11,340.62,334.15,327.33,327.66,331.34,320.38,331.33,321.61,314.05,312.50,315.00,313.83,317.23,322.34,332.47,327.80,327.45,329.52,343.28,341.66,346.96,347.08,353.85,350.56,346.80,341.71,339.85,352.47,350.77,341.60,355.17,351.73,L9
2023-09-06 22:06:50+00:00,368.44,363.85,372.74,379.74,380.75,374.46,370.06,365.65,363.83,364.65,369.02,373.43,375.69,374.81,366.92,357.67,348.69,341.93,350.30,352.88,352.71,344.91,342.97,353.57,357.39,358.29,353.33,367.37,366.13,361.95,368.82,361.19,361.41,355.15,362.44,374.35,382.58,369.70,361.37,358.27,350.70,350.80,360.85,356.82,371.86,351.04,315.28,,,,,,,,328.95,,275.32,292.10,,,,,,,,,,,,,,,,,,,,,L9
2023-09-07 22:00:37+00:00,371.51,371.32,375.70,375.97,381.84,376.61,369.89,364.64,365.25,362.25,368.70,370.08,372.88,375.27,367.24,357.76,349.83,345.74,354.00,360.83,352.52,343.05,346.78,353.62,355.72,356.43,353.86,366.56,360.95,360.42,361.75,355.34,351.50,349.72,351.92,356.69,368.45,355.96,359.45,358.16,350.68,355.15,354.96,353.17,356.84,351.30,347.10,340.06,324.03,322.33,321.82,327.20,329.88,324.36,323.69,331.30,,334.57,330.97,327.38,338.37,340.08,345.18,344.74,346.31,347.06,349.16,346.01,345.71,344.98,351.97,344.44,348.19,361.60,358.08,353.97,361.79,346.12,L8
2023-09-15 19:53:00+00:00,,,,348.84,334.52,,,,,350.91,328.41,342.76,,,,,,,,349.02,,,,,,,,340.20,364.03,,,,,,,,,,,328.90,331.06,324.88,326.78,367.26,,,,,,,,,,,,,235.79,309.21,307.06,313.82,312.81,320.81,329.43,329.12,299.53,,,,,,,,,,,,,,L7
2023-09-15 22:00:44+00:00,360.48,366.21,367.59,368.64,362.68,361.45,356.58,356.61,357.29,350.61,349.19,345.57,350.18,347.97,354.45,348.39,341.99,344.93,344.89,347.65,343.33,341.37,347.26,337.45,344.89,341.09,343.03,344.74,348.87,361.96,356.83,351.20,350.22,341.59,339.58,341.45,339.75,348.69,342.11,337.76,337.23,341.90,341.41,345.89,342.53,336.66,329.06,331.14,327.80,323.24,330.91,320.34,323.80,309.04,309.03,306.11,309.46,306.85,312.27,316.46,318.82,316.56,322.73,323.90,337.34,340.49,343.42,344.05,347.71,344.71,339.63,337.17,337.79,344.55,350.87,349.33,343.87,343.62,L9
2023-10-01 22:00:43+00:00,360.38,361.24,361.41,362.87,357.85,356.50,345.85,345.65,342.10,343.78,350.28,356.96,352.78,345.40,349.94,347.70,344.39,340.87,332.73,327.20,326.39,331.61,340.08,341.66,338.75,336.70,339.11,346.22,348.87,348.48,347.65,338.38,336.25,332.42,334.18,336.33,333.12,335.63,333.00,334.87,332.08,331.40,331.12,338.25,335.82,328.23,322.99,320.00,321.13,324.43,319.90,307.25,308.54,305.06,305.06,293.37,303.98,304.86,305.99,309.43,316.49,318.48,314.35,321.29,331.84,331.99,337.15,335.18,340.95,337.40,337.77,336.22,337.77,338.24,337.89,335.30,341.64,333.12,L9
2023-10-08 22:06:58+00:00,370.77,365.24,369.85,370.77,367.74,363.14,357.59,345.72,351.95,360.55,364.48,359.06,354.07,346.22,359.93,351.69,346.48,350.42,340.08,345.29,346.76,353.55,355.10,341.30,330.43,349.64,351.88,360.97,362.57,356.16,362.04,352.80,344.55,344.02,344.66,342.86,341.45,343.23,339.76,341.70,339.86,340.64,345.74,349.91,345.18,340.48,336.42,333.17,317.18,320.55,327.38,321.30,320.58,327.82,317.99,323.23,314.52,322.38,318.60,319.59,325.86,323.62,337.10,350.07,352.77,347.32,346.51,347.66,343.61,330.58,326.42,326.66,340.25,339.44,335.88,344.51,350.10,339.85,L9
2023-11-01 22:07:02+00:00,370.89,370.46,374.50,376.14,368.89,360.76,358.16,353.86,353.30,356.02,354.97,353.59,354.64,355.55,361.39,358.04,344.07,331.11,341.80,348.21,350.64,340.68,338.38,348.08,357.87,348.70,348.87,348.63,358.62,363.25,355.55,346.97,346.19,348.42,336.16,336.86,333.92,334.42,339.28,334.66,331.37,337.50,339.70,340.63,341.21,327.38,329.88,334.75,332.61,342.97,332.94,316.98,311.12,302.76,301.13,308.14,319.55,312.66,313.75,329.52,329.86,326.46,337.31,332.77,342.82,341.57,342.40,346.11,343.36,352.27,348.55,344.14,343.78,343.27,337.75,334.31,328.46,330.16,L8
2023-11-10 22:00:47+00:00,381.95,374.69,379.08,381.83,361.89,365.55,364.80,373.32,369.37,371.77,370.55,368.20,370.01,367.31,372.34,369.68,336.19,345.18,351.84,354.33,349.25,350.11,341.27,355.37,359.25,349.00,352.69,359.53,370.16,374.10,368.35,364.59,360.19,354.30,352.73,342.37,349.82,351.97,353.50,351.00,343.04,352.72,356.71,361.96,359.12,351.10,349.50,351.64,352.50,346.61,345.03,336.33,332.29,322.14,321.64,324.30,331.66,328.93,331.79,346.37,348.95,344.17,342.30,346.51,351.99,357.29,352.70,354.80,360.01,364.72,357.31,354.26,351.95,354.66,351.06,347.41,342.67,341.60,L8
2023-12-10 19:42:37+00:00,,,,,,,369.71,376.90,380.72,380.82,377.84,360.03,364.71,370.46,,,,,,,,,353.09,353.72,369.11,357.73,356.84,356.31,367.02,367.85,372.28,375.04,,,,,,,,,358.98,370.67,370.46,372.63,364.91,362.92,358.60,366.50,350.59,350.72,349.08,338.47,,,,,,,,,,345.52,341.82,344.87,363.14,359.60,373.86,,374.29,392.68,362.26,353.48,357.18,,,,,,L7
2023-12-19 22:07:03+00:00,382.84,374.54,371.35,366.79,364.97,363.47,359.96,355.56,354.77,364.79,361.81,354.99,358.43,358.33,359.88,361.98,351.25,348.67,349.95,347.46,357.69,354.03,349.32,346.94,366.35,351.64,352.91,359.31,364.00,364.32,358.42,363.35,348.80,364.73,356.88,351.11,349.75,335.28,353.14,378.88,364.52,357.71,375.88,375.21,363.87,354.34,346.33,334.43,340.09,347.59,341.46,339.76,347.29,328.86,338.00,332.79,320.71,329.86,350.91,337.38,336.68,333.47,334.44,351.44,356.04,346.22,329.08,363.31,360.95,349.64,372.48,370.88,364.46,357.57,348.60,354.95,330.64,349.90,L8
2023-12-27 22:07:09+00:00,378.87,374.30,372.15,364.93,366.22,362.82,360.04,358.59,363.31,363.87,360.21,359.87,356.80,357.88,361.48,354.35,346.51,343.72,344.35,340.08,347.26,347.55,338.16,349.80,352.26,350.25,352.75,359.24,362.74,366.56,361.87,358.31,351.12,344.95,351.59,342.98,336.02,332.39,339.89,343.94,343.74,346.83,348.83,359.38,349.01,343.21,334.77,329.12,325.52,325.70,325.83,311.38,317.94,307.03,310.03,305.27,310.01,313.34,315.31,319.85,321.99,319.05,316.29,325.97,336.55,329.80,335.02,345.54,348.37,342.18,342.00,339.12,339.08,343.65,339.44,333.45,337.79,336.11,L9
2024-01-01 19:33:34+00:00,,,,356.95,359.52,355.42,359.19,335.29,340.26,359.84,353.47,340.80,359.80,337.67,356.45,352.35,,,,,349.13,342.50,327.26,336.50,355.73,353.22,346.13,362.83,350.18,354.51,,330.56,342.67,337.69,,,,,,365.89,338.39,341.93,358.65,332.31,326.08,326.51,326.67,324.54,335.04,336.79,344.14,,323.08,337.96,,,,,,,321.39,323.38,336.47,341.37,320.60,331.83,316.98,322.69,347.39,363.16,365.76,371.88,335.14,324.99,339.24,322.56,316.10,325.18,L7
2024-01-06 19:35:54+00:00,368.29,,,,367.14,359.30,356.19,370.66,354.53,360.72,358.16,351.67,360.17,352.01,360.31,360.63,339.40,,,,355.29,345.18,341.98,360.87,350.38,345.96,359.46,360.22,353.37,361.01,364.07,369.82,340.21,345.67,344.00,,,,347.66,354.45,355.73,361.14,355.82,360.48,351.47,341.79,325.53,327.86,333.17,336.22,335.74,311.79,308.18,307.86,315.52,,,,,329.98,330.78,331.70,327.45,339.79,354.37,333.97,343.67,352.28,353.50,342.66,348.02,351.16,345.83,343.72,335.23,337.77,330.35,340.10,L7
2024-02-05 22:06:55+00:00,374.58,379.46,378.58,373.11,366.76,364.50,360.81,362.04,363.62,363.64,356.15,366.69,358.20,355.89,356.13,343.79,353.99,356.56,345.73,349.01,350.73,352.76,352.65,350.47,342.57,351.87,359.26,358.69,368.13,366.37,354.93,345.19,343.91,346.58,347.47,342.80,344.39,348.22,349.28,354.42,356.63,356.96,355.48,354.73,349.47,339.03,335.50,334.57,334.36,332.55,332.47,327.85,323.14,326.64,323.64,318.90,315.34,316.71,317.23,316.22,320.56,323.27,336.23,340.93,339.89,344.15,341.93,353.61,353.47,352.27,350.28,350.12,345.25,338.43,336.90,333.41,333.24,341.09,L8
2024-02-14 22:00:43+00:00,370.05,377.30,375.96,374.62,377.77,364.08,361.36,366.04,366.71,361.83,356.82,366.08,354.06,352.11,355.82,351.48,364.99,354.42,345.27,360.66,355.25,358.69,357.39,354.32,352.28,366.37,367.75,372.26,369.63,368.01,358.31,351.03,354.77,355.57,361.18,367.43,355.99,357.15,360.18,356.40,355.92,359.00,358.44,356.18,360.30,353.48,351.23,349.41,351.06,340.70,333.22,336.57,335.88,336.83,336.06,329.87,328.68,329.50,339.43,335.43,324.22,337.85,366.45,349.98,349.74,355.13,358.48,355.01,359.60,358.42,365.37,369.31,356.78,345.28,357.60,334.57,331.80,362.23,L8
2024-02-21 22:06:53+00:00,374.28,375.74,373.97,378.35,373.27,366.73,364.68,362.96,365.37,359.81,360.02,361.13,351.11,348.20,350.16,352.01,352.82,341.83,343.55,350.17,345.64,350.62,355.44,346.99,353.50,355.17,354.13,360.40,364.00,364.61,355.50,344.99,348.43,343.81,346.08,347.93,342.57,346.19,347.66,351.68,354.10,355.34,354.98,358.82,352.48,344.78,338.18,335.26,335.04,330.60,328.30,320.54,321.59,318.85,315.35,308.99,312.73,312.80,316.17,318.34,319.68,321.68,328.89,330.05,333.25,335.17,341.22,342.23,347.44,346.17,343.41,343.16,340.18,346.36,342.81,333.15,336.35,339.37,L8
2024-02-29 22:06:59+00:00,376.50,371.96,374.31,381.74,372.88,364.82,367.65,369.53,362.24,357.82,362.28,369.94,356.07,351.30,355.99,359.00,369.02,353.24,347.83,346.86,353.69,356.20,353.43,351.28,369.99,359.73,361.93,363.56,367.42,362.98,368.66,351.65,357.12,353.37,355.97,358.64,360.11,356.81,361.00,366.13,358.22,360.14,362.66,363.41,363.08,355.32,349.50,349.25,345.15,337.49,334.17,331.30,331.05,332.48,328.35,325.56,326.34,328.09,337.72,328.11,327.36,337.57,350.47,346.20,340.76,348.92,352.80,354.51,353.72,352.34,360.86,359.30,355.66,353.71,348.07,336.72,340.84,355.48,L9
2024-03-09 22:00:50+00:00,375.78,372.43,370.61,370.24,366.50,366.32,363.15,367.10,366.05,365.02,357.28,348.50,352.06,342.74,352.06,347.27,352.15,348.75,345.54,346.71,348.41,352.05,352.55,355.62,357.30,351.79,355.14,357.71,354.67,366.74,360.79,351.60,345.55,343.51,345.45,350.71,347.96,351.02,349.88,346.52,348.34,349.27,348.93,358.24,351.96,342.06,333.34,335.12,334.23,333.77,334.01,318.52,325.28,321.71,317.21,311.65,315.57,307.20,312.88,318.48,326.91,329.23,330.07,329.87,340.81,337.58,345.81,349.19,353.10,355.87,353.24,346.21,344.99,350.33,346.96,344.45,351.71,346.15,L9
2024-03-24 22:06:29+00:00,369.94,374.51,369.93,369.44,362.33,359.10,362.16,361.21,358.60,357.65,361.46,354.61,354.33,345.26,351.31,346.40,347.27,343.91,339.85,336.94,339.63,342.28,345.43,348.79,350.17,352.48,349.80,350.53,350.15,360.33,349.13,341.01,343.55,332.00,335.64,338.06,338.18,347.73,345.04,340.57,337.37,341.63,343.82,347.95,341.77,335.26,329.17,327.79,324.86,320.68,319.74,306.70,313.64,313.46,311.33,303.76,303.46,303.14,303.36,307.26,317.03,321.99,316.38,319.50,329.18,330.15,338.73,337.06,339.40,,,,,,,322.42,336.99,334.92,L8
