dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2021-09-24 22:07:08+00:00,L8,372.74,378.10,376.18,370.27,362.49,360.72,366.33,355.82,345.59,339.76,335.34,336.98,335.23,335.74,342.56,343.37,346.26,343.33,343.64,350.28,349.01,346.74,351.20,344.25,342.53,351.28,354.82,357.39,366.21,361.35,350.85,351.37,345.78,340.68,328.27,330.99,338.79,336.31,337.08,338.54,344.66,336.63,339.56,346.11,331.72,323.53,320.95,327.50,320.25,310.59,300.10,305.27,299.95,298.29,304.95,318.37,326.00,318.64,314.42,319.90,316.19,312.96,315.48,323.61,328.07,321.65,338.04,340.46,346.78,343.22,336.75,333.39,335.09,327.99,333.10,345.21,341.64,343.99
2021-12-22 22:00:57+00:00,L8,378.17,378.68,373.33,377.37,369.89,365.37,362.92,358.07,354.39,356.55,353.09,350.43,350.35,353.25,348.99,344.04,339.88,333.24,335.37,338.71,344.35,343.31,342.72,343.92,343.74,343.57,344.48,348.30,350.58,353.16,347.07,342.43,337.26,333.44,329.87,331.11,328.48,337.26,335.56,329.01,330.05,334.19,339.88,344.79,340.34,332.58,320.13,318.91,313.52,308.45,312.83,310.78,311.61,311.39,310.96,308.26,312.37,322.12,321.01,316.76,316.64,317.33,314.68,318.67,323.41,331.02,333.14,339.30,342.14,338.62,343.43,333.84,334.95,339.09,339.58,338.89,338.85,339.58
2022-01-06 22:07:05+00:00,L9,391.05,391.34,385.75,386.17,384.25,382.77,382.23,378.06,377.74,371.86,373.01,363.77,369.26,363.58,360.30,356.99,353.44,349.40,353.51,358.04,358.23,363.64,361.72,359.12,362.21,358.30,355.85,358.49,359.04,362.13,364.50,360.21,353.34,348.01,344.91,346.48,351.08,354.64,355.71,359.87,350.79,354.40,360.72,363.86,365.44,343.29,339.85,334.06,325.67,329.38,328.41,321.76,324.71,323.92,328.90,327.81,327.68,335.63,334.90,324.57,330.30,335.85,336.23,334.03,345.17,348.86,357.84,361.74,358.93,353.64,351.90,348.34,359.68,356.27,354.73,351.65,357.42,352.86
2022-01-07 22:00:53+00:00,L8,397.47,394.65,391.77,393.41,392.58,387.52,385.01,381.82,379.18,378.81,378.46,373.40,373.74,369.50,361.57,362.24,365.08,363.38,362.46,366.45,363.86,365.16,364.37,365.82,365.26,364.83,364.41,364.66,366.72,369.05,375.35,367.69,359.79,357.45,355.32,356.93,360.94,364.55,367.16,362.75,360.62,364.75,366.48,376.97,371.81,348.07,348.11,342.78,333.61,338.85,333.56,330.97,331.78,331.16,337.47,340.06,341.40,350.16,355.65,345.95,353.41,355.01,349.35,346.81,360.25,357.82,359.69,364.52,367.35,362.92,361.14,359.12,373.18,367.71,366.25,363.41,368.22,360.33
2022-01-14 22:07:03+00:00,L8,379.50,379.77,372.61,375.67,373.24,371.25,371.28,366.28,366.33,361.05,359.70,359.17,362.07,354.75,350.30,349.08,347.18,346.51,345.37,347.93,350.32,347.50,349.83,350.83,351.78,357.51,348.19,354.55,351.43,357.83,358.23,351.03,345.82,343.53,340.43,344.60,348.29,347.84,349.25,348.70,346.94,348.12,345.99,355.80,350.82,335.39,332.88,331.70,326.41,329.41,324.61,324.71,320.51,313.67,317.17,317.36,320.99,325.87,325.67,323.62,326.31,331.74,329.26,329.70,338.90,338.10,348.31,348.71,347.26,349.18,345.72,344.29,349.58,350.44,346.15,343.29,349.14,344.86
2022-01-30 22:06:58+00:00,L8,371.47,367.31,369.96,369.78,369.60,366.38,363.86,358.09,356.38,354.28,348.00,347.19,344.69,341.24,340.17,339.55,339.77,338.44,338.21,341.57,336.66,336.24,340.88,344.37,340.61,338.53,336.16,340.58,341.85,347.79,342.12,335.24,331.88,327.86,325.28,326.66,329.95,330.53,332.21,331.41,328.46,330.75,331.82,337.15,332.01,325.19,318.97,313.71,311.13,308.11,308.39,307.66,300.58,299.34,301.87,302.32,304.72,308.49,310.50,309.75,313.19,315.07,312.15,316.39,318.82,324.81,331.47,332.76,333.00,336.70,332.98,334.36,335.56,332.81,329.99,331.85,336.04,333.56
2022-02-07 20:50:30+00:00,L7,393.91,390.55,388.08,387.51,389.70,383.11,385.90,378.79,386.66,370.89,366.34,367.92,,,,368.87,367.40,375.25,361.85,353.43,356.20,354.56,362.40,370.29,368.59,365.38,376.33,377.65,368.06,379.51,,,365.13,370.05,360.36,375.31,370.55,366.43,369.74,364.54,359.42,362.75,366.81,375.00,369.40,357.73,354.77,343.96,330.88,339.89,,,337.62,335.42,339.06,337.74,342.49,341.37,351.20,343.70,354.32,350.40,340.95,344.18,349.44,351.55,356.45,361.24,354.19,360.30,364.73,358.35,,,,368.60,368.07,362.08
2022-02-16 22:00:50+00:00,L9,374.18,368.19,368.48,371.64,368.78,365.63,361.30,359.10,359.65,356.34,354.19,352.46,351.53,342.40,344.91,345.25,342.30,341.97,337.42,336.83,336.43,333.39,334.11,347.80,342.28,339.63,335.79,344.66,347.86,349.89,344.76,339.95,334.16,328.66,325.90,330.59,333.75,331.05,330.91,332.12,331.44,330.60,332.91,336.44,331.97,328.38,318.44,313.85,309.55,309.13,309.69,308.70,303.89,301.79,302.50,303.60,306.20,313.04,313.01,314.15,315.46,316.55,317.11,315.77,316.98,319.42,324.15,327.09,330.54,333.61,336.39,334.62,337.14,332.68,332.02,333.56,333.32,332.60
2022-02-23 20:48:55+00:00,L7,370.76,379.76,,,,382.43,379.21,379.47,375.43,373.29,376.38,370.92,371.74,368.42,369.48,360.99,365.68,365.38,352.93,,,358.37,362.81,370.47,369.78,366.99,358.49,372.56,371.85,377.76,372.81,377.13,368.08,,354.86,360.62,364.06,367.55,,,368.05,360.95,362.45,364.02,361.20,348.55,337.60,332.42,322.17,321.75,324.86,337.02,326.87,321.32,325.27,323.77,334.66,338.75,,,161.85,356.57,353.72,353.29,353.85,362.32,351.84,350.85,368.57,355.08,356.85,356.07,358.20,356.48,359.54,358.14,360.72,349.43
2022-02-23 22:06:56+00:00,L9,384.58,387.13,386.27,389.29,395.17,382.78,382.56,383.62,379.88,378.18,377.74,374.30,372.07,373.35,375.46,374.10,382.36,369.04,363.26,356.71,354.75,355.43,359.97,369.41,369.48,364.08,362.45,368.39,373.58,384.28,381.05,374.98,370.14,372.11,352.73,363.42,370.80,364.77,364.68,376.89,358.23,358.12,360.89,362.63,361.32,354.42,342.36,332.82,325.82,321.98,327.09,333.20,333.17,333.16,335.42,335.73,339.37,347.31,353.19,352.57,350.41,356.30,352.96,353.86,354.30,364.47,359.69,357.17,356.93,358.49,357.95,359.77,363.06,359.72,364.84,360.95,361.05,357.89
2022-02-24 22:00:40+00:00,L8,382.59,384.14,388.64,390.92,391.53,385.33,386.00,386.02,384.28,380.36,379.24,377.24,373.59,370.54,376.03,373.59,373.64,373.02,368.50,365.53,365.28,360.76,364.06,369.55,368.98,366.87,364.98,369.47,376.61,385.64,381.70,374.32,372.47,372.69,360.69,367.13,370.43,374.14,371.42,381.42,371.77,367.49,362.70,364.86,364.36,355.08,347.31,337.29,327.54,326.74,330.10,335.73,338.06,337.06,338.58,338.81,343.56,347.57,353.13,354.15,352.04,355.08,354.18,350.95,351.30,358.86,360.23,360.80,358.55,361.22,360.66,362.56,362.49,364.45,366.76,365.27,364.45,361.59
2022-04-05 22:00:35+00:00,L9,355.91,355.80,359.80,364.12,368.00,368.98,369.72,372.06,372.73,368.06,367.64,365.70,368.83,362.45,364.92,361.56,361.26,357.82,352.09,349.39,348.98,349.51,349.80,347.16,350.09,352.48,357.14,356.70,356.68,362.94,355.88,353.77,351.63,354.15,350.47,346.42,345.86,345.52,346.62,349.13,347.59,350.31,351.88,353.24,351.41,346.15,340.09,333.86,323.80,320.92,320.27,317.95,318.88,324.25,323.65,322.51,325.77,327.61,328.64,333.60,331.68,331.27,336.84,338.73,340.17,337.26,339.76,345.49,348.06,348.67,351.76,351.65,346.25,345.94,340.43,327.59,328.05,336.53
2022-04-13 22:00:29+00:00,L8,350.33,350.86,354.64,358.24,363.25,362.06,363.03,361.53,359.93,359.26,358.39,359.60,358.37,357.79,356.69,354.51,350.38,344.20,342.48,337.74,339.61,338.38,338.01,339.92,339.01,341.14,347.04,347.66,347.81,356.21,350.43,346.23,347.01,345.57,341.46,335.38,334.12,335.30,334.19,337.95,336.28,336.16,339.89,343.44,340.29,335.61,325.75,324.34,318.27,314.02,314.58,315.50,313.81,315.23,313.96,312.99,317.82,318.19,317.56,319.63,316.26,317.60,325.75,327.27,329.20,327.81,333.31,336.59,335.75,338.20,346.20,342.09,338.23,337.71,337.77,335.26,334.08,334.73
2022-04-28 22:06:34+00:00,L9,355.83,360.11,365.19,367.60,365.57,363.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.90,328.82,332.16,337.22,338.69,339.02,341.17,336.44,337.02,333.10,334.59,336.98,333.82,331.57
2022-04-29 22:00:25+00:00,L8,357.07,356.62,364.15,366.15,364.83,360.96,356.85,362.40,360.66,361.56,358.69,357.55,357.87,357.33,357.42,353.84,351.73,347.11,341.58,341.63,338.35,335.90,336.76,336.91,340.74,340.19,342.99,348.91,352.27,357.44,354.09,348.49,344.29,341.49,335.26,329.38,332.46,329.82,332.79,334.79,334.98,333.35,333.31,337.48,331.48,325.19,319.20,317.89,314.64,312.51,310.93,308.33,311.28,312.13,311.74,315.87,316.98,312.65,313.41,312.81,314.08,314.67,317.35,321.34,324.15,326.84,327.89,332.65,334.28,337.11,338.94,335.18,334.96,331.22,331.12,331.29,329.24,327.46
2022-05-06 22:06:41+00:00,L8,369.59,369.26,380.49,379.39,376.91,375.06,374.89,373.11,371.18,,,,,,,,,,,,,,,,,,378.19,379.87,385.72,389.51,381.80,377.67,375.66,373.02,368.62,362.17,358.55,374.45,371.93,366.38,367.63,367.01,183.35,,,,,,,,,,,,,,,199.81,345.91,344.29,342.82,142.05,,,,,,,,,,,,,,,,
2022-05-30 22:06:21+00:00,L9,345.98,350.26,358.16,351.41,354.42,348.63,337.44,343.83,338.58,338.39,337.27,334.41,,,,,,,,,,324.83,324.35,325.80,327.11,327.58,330.71,336.35,338.64,339.58,337.54,333.03,324.80,322.82,319.25,315.70,311.72,312.49,315.71,315.25,315.88,314.16,317.91,321.62,320.22,315.61,307.46,298.27,297.49,299.36,297.78,291.83,298.98,296.66,293.99,290.96,298.94,289.98,295.42,297.17,302.09,303.76,308.93,305.75,308.08,312.09,320.15,321.51,324.77,323.85,325.93,324.76,317.98,321.32,321.51,323.49,216.61,224.46
2022-06-07 22:06:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 22:06:42+00:00,L9,361.09,361.16,367.25,357.29,355.81,348.36,344.88,348.70,345.41,,,,,,337.82,334.08,331.06,326.41,325.92,325.53,326.40,322.81,319.13,321.19,328.19,326.58,,,,,,324.89,324.25,322.54,315.80,313.53,322.32,,,327.40,325.29,323.82,329.94,334.96,333.32,314.57,316.45,308.29,304.76,302.13,301.93,306.17,297.72,311.72,304.34,307.90,318.91,318.49,322.90,324.07,320.63,318.82,310.35,323.92,326.76,322.12,321.47,325.27,328.86,170.46,334.78,328.25,336.68,343.15,196.92,198.25,208.35,212.93
2022-07-03 20:31:11+00:00,L7,,,,,,,,,,,,,134.75,,,,145.20,,,,,,,,,,,,,,,,,84.33,110.29,127.69,,,,528.94,,639.14,,,,,,,,126.68,139.40,139.47,141.08,98.01,,134.31,108.87,96.81,77.08,407.22,459.95,494.28,524.49,,,,,,,,,,,156.87,165.94,161.39,161.94,150.04
2022-07-08 20:36:38+00:00,L7,,,,,135.11,141.97,141.16,,,,,,,,,,,,,,,,,,,,194.96,,,357.73,,,,,,,,,,273.77,327.55,,,114.54,153.61,,,,,,,,,,,,,,146.77,184.57,260.34,,,,,,,,,296.87,363.37,,,,,,,160.84
2022-07-17 22:06:41+00:00,L9,375.04,372.67,373.73,365.36,372.74,373.88,363.09,359.42,364.71,365.33,359.08,350.90,354.29,353.65,359.21,345.94,344.59,340.14,341.20,338.69,338.67,341.27,335.30,339.42,335.40,340.13,343.19,352.44,354.49,349.70,339.31,336.66,338.36,346.67,334.98,336.47,337.79,,,336.58,340.05,343.25,364.01,353.71,351.71,340.17,350.62,327.37,314.91,301.88,307.70,333.48,337.89,318.76,326.66,333.95,335.95,319.80,344.04,345.70,333.59,321.94,347.88,355.95,341.60,329.01,349.05,359.16,344.81,336.84,338.80,335.16,360.67,365.16,356.52,362.15,209.69,215.30
2022-08-06 20:28:32+00:00,L7,,,,308.86,308.24,,,,,,,,,,295.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.81,143.98,149.90,142.30,175.23,194.59,212.24,138.28,149.41,141.52,116.25,125.02,,,,,,,,,,,,,64.93,109.72,146.20,168.33,201.11,265.63,160.65,126.92
2022-08-10 22:07:20+00:00,L8,365.56,357.53,371.78,361.31,,,,,,,,,,,,,,,324.05,325.39,322.45,322.76,319.89,322.01,326.47,326.50,328.35,332.03,334.74,336.66,332.52,328.30,329.24,323.82,327.54,325.65,321.56,320.20,323.68,322.81,330.76,334.99,332.87,334.48,333.34,327.79,322.18,316.68,310.45,311.24,,,,,,,,,,,,,,,,,,,330.04,329.02,344.93,344.90,339.12,332.88,331.25,331.41,329.81,331.84
2022-08-11 20:33:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,198.45,,,,,,,,,,,,,,,,,,152.93,163.30,158.07,160.68,168.39,152.04,174.46,156.97,161.54,163.15,153.70,173.08,248.10,296.45,145.23,,,,,,,123.11,135.25,134.41,149.87,157.90,172.33,,,,,,,,,
2022-08-11 22:00:49+00:00,L9,,,,,358.86,354.96,358.83,359.20,351.36,343.74,346.63,334.03,340.67,349.21,377.80,378.47,340.77,346.95,329.78,323.48,315.91,324.51,318.24,321.13,326.30,328.13,331.12,327.95,333.77,332.26,323.39,321.74,314.92,295.14,285.30,285.02,,,,294.80,277.62,270.57,275.56,278.87,271.19,273.57,271.78,282.77,288.14,298.01,292.15,284.57,275.10,279.45,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28 20:32:22+00:00,L7,337.12,344.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.80,,,,168.04,227.57,336.11,334.06,329.08,313.30,330.24,315.96,305.03,162.22,153.70,290.53,301.58,313.30,338.07,318.90,302.93,312.25,305.25,,,133.06,130.65,271.22,319.44,330.35,155.96,168.43,161.86,293.68,310.32,157.48,361.79,329.08,169.77,200.27,189.02,201.16,203.18
2022-09-26 20:23:36+00:00,L7,,363.41,366.90,357.61,386.09,360.32,365.12,356.89,362.82,354.01,358.45,370.49,,,,,,344.92,340.21,342.93,338.48,359.83,350.18,352.00,351.71,345.97,345.37,346.84,,,,,,,,341.52,330.13,330.72,339.48,342.39,336.58,342.65,345.74,342.03,339.26,349.46,348.32,337.10,,,,,,,,173.07,186.31,329.30,332.15,334.54,332.83,346.43,360.85,333.11,337.72,343.82,341.42,350.43,338.85,340.38,352.82,,,,,,,
2022-10-06 22:01:14+00:00,L8,355.15,358.79,360.67,357.39,351.45,354.68,353.13,352.72,353.15,348.00,349.76,354.15,359.89,353.60,345.34,342.14,347.07,338.57,339.79,337.28,335.86,341.03,349.20,351.07,341.54,332.25,338.45,348.51,,,,,,,,,,328.14,329.20,334.49,328.64,328.23,338.60,341.54,331.99,325.59,328.96,328.91,327.15,319.64,311.88,315.44,315.11,316.56,322.31,322.12,323.90,321.48,321.74,322.69,327.69,333.00,329.41,319.47,327.97,337.54,341.82,345.82,342.17,336.95,334.35,331.00,341.10,344.63,340.74,342.09,342.84,332.03
2022-10-13 20:21:36+00:00,L7,373.60,362.95,,,,,,,367.57,367.72,366.62,371.53,386.13,376.02,365.31,362.38,351.77,359.17,359.20,,,,,,,344.31,355.50,355.87,357.90,359.36,364.87,373.86,374.83,404.13,372.86,370.77,355.47,,,,,,,,,359.12,358.27,356.28,339.70,353.71,322.82,341.29,328.85,335.00,329.92,356.84,354.39,332.37,,,,,,,,186.61,193.93,,363.32,348.83,357.42,358.05,362.63,387.15,386.96,360.45,350.08,358.42
2022-10-18 20:26:46+00:00,L7,,,,,366.37,363.09,359.83,347.34,356.33,354.96,353.77,358.26,360.63,351.13,350.99,340.73,336.35,,,,,349.94,352.76,359.94,354.22,342.68,338.34,350.59,352.25,343.04,360.15,347.38,340.35,348.40,349.05,,,,334.92,347.83,352.45,347.40,357.35,361.36,358.79,352.06,334.34,333.57,331.84,333.85,325.74,313.92,324.15,318.17,312.69,,,,,334.02,339.61,338.76,345.97,343.98,339.19,347.78,358.76,357.16,345.63,340.29,350.33,347.64,348.93,353.15,352.45,339.50,339.27,328.10
2022-10-21 22:07:17+00:00,L9,359.81,362.00,370.80,371.85,372.35,365.74,362.21,349.60,348.44,351.25,354.34,371.24,367.98,359.31,352.41,346.67,347.62,344.20,338.35,336.12,346.22,341.46,348.05,352.15,352.06,340.00,337.18,349.16,353.00,348.86,353.93,357.15,345.60,352.61,342.28,336.97,334.99,329.10,330.75,342.41,341.13,343.31,352.28,353.00,351.90,349.25,339.48,335.09,334.86,333.75,327.88,328.18,325.31,322.80,319.24,331.41,331.77,326.50,334.32,327.25,329.10,337.05,338.39,337.80,341.74,345.83,344.21,349.21,353.69,346.63,348.57,349.49,351.19,355.29,352.57,350.49,347.42,341.53
2022-10-22 22:01:15+00:00,L8,360.46,362.10,365.46,366.40,367.47,361.36,356.55,356.54,356.10,348.23,353.27,363.96,362.41,356.63,352.21,345.92,341.92,343.40,340.55,338.59,340.91,341.44,349.27,356.07,351.92,340.31,340.00,354.00,354.21,348.69,350.42,344.95,340.09,343.10,348.55,338.15,338.17,331.64,337.32,344.54,344.15,342.42,344.57,354.06,344.00,343.80,340.22,336.34,328.41,330.52,317.94,319.74,320.11,319.31,317.77,328.95,326.51,320.74,324.99,324.82,328.25,331.17,333.68,328.47,339.41,344.55,343.80,349.64,349.78,343.70,345.44,343.78,341.82,349.20,346.15,344.61,344.50,338.50
2022-10-30 22:01:05+00:00,L9,,,,,,364.97,,,,,,,,,,,,,,,,,,,,,,,,318.17,323.96,337.57,351.48,367.64,364.86,359.30,370.40,347.80,353.57,358.71,350.07,357.54,362.09,362.94,354.98,349.00,343.53,334.48,336.06,337.55,328.82,325.65,320.48,325.77,317.85,333.23,332.09,327.91,329.06,337.65,331.88,336.01,342.13,341.42,346.61,355.74,353.99,358.93,358.67,350.35,359.11,357.73,358.19,356.85,356.96,351.84,351.80,347.99
2022-11-07 22:01:16+00:00,L8,355.92,358.50,356.65,360.88,360.56,351.28,352.06,351.78,345.48,344.34,346.53,352.06,351.77,350.18,342.83,339.57,335.14,331.49,330.63,336.52,333.81,333.91,336.03,339.03,335.85,332.59,330.67,333.79,338.51,342.92,340.03,330.58,328.16,331.68,331.50,328.49,324.58,326.76,325.84,321.30,324.31,327.62,330.10,331.04,332.40,329.00,321.19,312.21,321.59,314.01,312.61,309.72,303.06,299.99,299.39,306.71,303.59,307.13,309.40,305.40,306.89,310.52,309.37,315.38,324.62,326.71,330.98,331.94,326.31,326.60,331.14,331.15,329.74,329.89,329.87,330.73,324.42,324.60
2022-11-14 22:07:23+00:00,L8,363.35,372.15,370.29,374.37,375.79,368.16,363.20,360.82,359.68,363.19,369.46,371.50,372.55,364.27,356.72,357.49,357.41,353.84,354.97,355.88,354.83,350.75,362.48,364.72,361.86,360.50,355.37,360.75,362.20,363.11,358.32,350.95,356.35,364.63,362.82,363.97,359.83,352.55,346.60,345.53,356.53,363.70,361.68,364.38,362.38,357.19,347.60,342.33,348.00,340.98,339.12,330.97,328.73,323.77,331.51,342.47,333.57,338.03,340.61,341.08,337.38,340.68,341.19,347.82,363.50,360.34,355.12,353.59,352.59,359.47,359.88,361.36,362.10,365.90,364.58,359.02,357.06,356.06
2022-11-23 22:01:12+00:00,L8,345.91,351.98,349.36,351.41,353.32,350.43,338.53,338.59,333.00,331.69,333.74,332.53,329.44,319.85,327.71,325.86,320.63,324.19,329.58,320.25,315.27,314.60,327.05,319.04,317.29,310.10,315.08,313.92,310.05,330.63,324.84,325.85,323.84,322.98,319.31,314.75,309.84,305.36,302.42,307.04,309.13,314.84,317.65,318.87,315.21,303.03,299.56,297.33,295.63,295.63,295.57,290.13,285.73,276.42,284.00,287.32,291.35,295.50,294.28,295.98,301.01,295.81,310.37,314.35,311.36,304.00,304.21,310.82,315.85,318.84,319.72,316.19,315.86,317.16,318.63,318.92,323.06,319.55
2022-12-01 22:01:03+00:00,L9,374.60,383.55,389.11,384.45,374.75,368.48,358.97,361.08,362.74,368.50,368.11,371.34,359.53,364.12,367.98,362.11,354.62,355.12,348.11,344.42,348.79,357.85,356.18,361.69,357.08,358.96,355.98,359.29,348.80,352.60,348.78,362.26,364.26,351.98,351.57,346.58,342.80,339.04,339.12,344.51,345.99,346.97,354.63,362.44,351.91,342.52,348.36,352.08,349.99,336.55,322.41,316.74,316.57,323.10,333.75,342.71,333.88,335.78,332.53,326.38,325.79,338.33,348.85,354.90,348.82,341.91,343.67,348.94,344.80,346.62,343.66,333.55,347.84,351.62,351.39,358.16,353.40,345.53
2022-12-24 22:07:14+00:00,L9,360.69,359.12,363.19,359.40,358.19,351.81,351.73,346.36,344.37,343.64,342.78,342.85,345.81,350.31,341.88,340.72,329.99,330.11,331.53,329.12,332.16,336.26,339.15,334.81,334.30,334.22,332.85,337.34,342.26,343.59,335.73,334.74,340.38,338.50,332.50,323.96,323.70,323.45,323.48,321.68,326.98,331.50,333.17,342.31,334.09,328.96,325.99,324.08,320.93,315.31,304.75,305.12,303.04,308.46,307.41,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25 20:16:50+00:00,L7,390.01,382.91,387.86,379.57,379.23,376.59,385.98,379.45,,,,372.38,373.74,375.44,373.40,361.78,361.35,360.09,360.04,360.67,367.78,365.39,370.25,366.40,365.03,357.57,,,,373.75,375.89,371.66,377.47,357.59,363.76,350.87,351.51,363.27,377.05,377.66,363.54,377.33,381.12,377.28,363.53,,,,357.48,356.34,352.71,356.51,348.91,345.51,354.62,344.98,335.77,341.08,348.43,352.34,356.21,361.90,363.20,358.53,368.51,373.42,377.43,,,,,372.33,371.16,371.77,375.71,365.37,357.11,383.81
2022-12-25 22:01:02+00:00,L8,374.44,374.21,377.13,373.16,375.30,369.88,369.73,370.01,369.31,368.11,361.04,363.50,358.38,363.91,364.07,354.11,350.33,347.10,346.41,352.29,354.63,356.89,355.08,354.98,353.22,351.86,351.48,354.34,358.37,362.10,359.12,359.34,356.85,349.79,346.31,339.87,336.50,343.14,348.37,347.20,345.34,354.82,360.72,363.72,353.71,356.45,349.22,345.02,334.57,334.31,328.60,324.96,323.84,326.37,329.56,325.07,320.22,324.40,327.98,330.48,334.02,333.37,336.73,335.72,339.57,340.27,332.63,336.88,342.50,356.34,355.26,350.94,351.10,352.18,352.60,348.92,346.69,349.35
2023-01-16 20:18:45+00:00,L7,361.98,354.09,,,,,,383.02,380.26,384.23,381.88,390.11,375.27,379.40,377.82,361.18,363.08,353.66,,,,,,,370.25,375.33,369.99,361.83,374.55,379.00,364.45,363.12,380.94,,356.03,351.73,,,,,,,,370.16,371.88,368.32,364.91,359.47,354.62,346.78,347.94,344.24,356.72,342.14,333.90,335.84,332.20,,,,,,,,,367.56,364.29,365.93,371.47,374.21,370.12,379.22,365.55,371.15,374.32,359.91,364.27,359.87
2023-01-17 22:07:06+00:00,L8,357.62,356.14,359.33,362.96,366.88,367.40,361.69,369.19,366.91,371.49,371.54,372.96,369.97,369.45,371.93,359.66,349.58,351.44,355.09,355.41,356.19,363.34,364.21,358.65,359.78,362.75,363.99,360.96,370.66,369.85,359.38,358.74,357.69,360.12,358.95,354.03,355.61,361.64,362.70,366.67,364.18,362.08,361.97,365.41,362.15,359.20,355.91,354.49,350.76,343.28,343.54,343.92,340.42,339.12,335.23,335.66,332.24,338.11,343.54,342.54,346.00,342.14,339.07,342.75,353.15,362.65,364.84,365.65,370.39,370.79,370.16,365.01,358.20,361.57,359.81,360.26,363.22,366.92
2023-02-03 22:01:08+00:00,L9,353.24,349.99,354.53,360.34,352.62,352.86,354.44,362.67,358.55,363.53,361.88,362.33,358.80,359.88,361.06,349.37,342.64,342.70,345.46,341.59,343.15,346.21,346.76,347.59,346.02,348.13,349.31,351.27,351.04,355.21,353.54,347.61,343.66,346.28,341.27,336.16,336.69,338.15,336.86,342.13,343.24,346.86,349.02,352.40,350.51,344.11,341.71,338.11,332.14,326.58,307.15,308.05,317.64,315.44,315.33,314.63,318.99,319.73,323.12,319.07,321.46,322.63,323.40,320.78,328.46,332.22,329.24,339.25,341.17,347.37,349.33,343.05,344.72,345.84,344.72,338.33,339.99,336.51
2023-02-18 22:07:01+00:00,L8,352.49,352.34,352.96,353.70,354.14,354.22,355.96,355.96,354.81,359.85,361.80,361.29,361.19,356.27,353.77,350.14,346.48,341.21,340.17,340.52,338.95,340.24,342.45,344.31,344.54,342.49,342.89,344.47,344.83,343.77,340.86,339.18,339.91,342.39,338.23,330.87,328.72,323.78,329.78,335.06,338.81,340.61,346.30,349.26,343.89,334.75,328.12,327.78,327.40,325.04,328.07,316.58,320.53,313.63,310.68,308.00,306.84,306.60,308.99,307.99,311.47,313.98,318.33,321.86,324.92,325.66,324.07,334.54,338.87,342.22,343.89,338.21,342.00,340.78,338.32,335.88,332.76,334.26
2023-02-19 20:11:34+00:00,L7,,,,137.62,,,,351.17,349.28,359.46,357.36,361.27,366.45,367.13,364.73,363.35,357.16,356.23,349.77,342.89,345.81,349.92,346.87,347.43,348.70,339.50,344.46,343.85,352.31,356.49,349.20,348.85,345.55,353.12,336.19,349.62,334.68,328.82,336.90,342.24,343.89,349.80,352.64,356.00,364.58,337.14,324.38,328.47,327.26,329.56,329.04,324.22,319.34,306.25,311.81,314.54,342.69,313.78,312.44,165.92,153.22,323.72,322.84,327.56,330.43,335.55,331.53,330.26,348.89,347.90,349.90,345.26,345.89,348.85,348.05,344.92,344.96,365.32
