dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134
2021-09-23 21:10:53+00:00,L7,355.23,353.64,,,,349.59,350.09,360.96,359.44,350.18,352.50,360.02,360.16,352.59,356.13,357.23,359.11,,,355.74,352.30,360.95,378.46,355.64,353.36,363.88,365.75,362.87,362.41,359.74,357.76,,,356.24,357.44,356.24,355.56,359.07,359.86,365.58,368.60,377.99,367.15,366.72,372.54,,,364.14,362.03,365.90,372.06,364.53,363.52,362.09,358.54,359.13,355.65,359.74,355.48,,,341.11,343.58,341.24,341.77,342.62,330.74,333.57,328.33,335.36,335.18,333.78,339.59,,,,350.24,354.62,351.65,348.71,351.92,354.67,365.50,368.04,362.82,360.29,353.65,,,,334.97,338.34,336.76,348.61,335.57,337.12,349.78,350.62,347.79,349.42,348.12,346.86,,,342.94,338.84,339.00,342.86,338.63,337.56,340.28,338.05,339.37,343.05,346.22,342.97,,,340.96,336.74,343.57,340.01,343.91,345.01,350.15,347.27,351.81,355.86,352.04,351.20,,,348.39,350.67,345.52
2021-09-30 21:16:26+00:00,L7,,,,,,356.17,348.74,357.14,350.04,354.77,352.57,355.15,355.25,355.84,,,,,,366.22,358.71,357.33,364.87,361.63,355.12,361.59,363.03,362.08,,,,,,367.51,363.59,367.03,364.45,364.56,371.34,362.34,364.19,361.92,,,,,,,366.69,375.80,366.88,364.93,367.99,367.99,357.53,357.26,,,,,,,348.20,343.50,338.92,333.94,336.81,331.23,333.04,329.75,,,,,,,350.83,354.41,351.34,354.07,352.21,353.17,355.73,361.92,,,,,,,336.98,338.48,343.10,336.01,350.32,348.04,345.75,347.45,346.92,,,,,,344.45,342.00,339.47,345.99,336.04,340.05,337.56,342.46,,,,,,,341.88,341.92,342.16,340.54,347.46,348.41,344.92,349.78,,,,,,,352.85,346.87,354.91
2021-10-09 21:09:28+00:00,L7,,348.51,342.42,339.70,346.82,345.23,343.97,342.96,350.25,344.96,349.75,350.34,352.30,,,357.03,354.21,351.05,361.58,355.26,350.99,355.91,347.32,351.11,353.65,357.97,359.07,,,357.27,356.38,352.27,352.04,353.83,351.46,351.30,364.20,366.06,356.34,355.60,356.22,,,356.23,358.59,366.87,365.22,364.74,355.91,351.83,360.78,361.30,359.11,358.61,352.74,357.41,,,354.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.71,,,,,,,,,,,,,,335.85,344.31,378.38,417.75,421.13,359.35,352.01,,,349.05,342.03,346.60,351.94,345.02,341.31,345.77
2021-12-12 22:14:31+00:00,L9,338.97,333.45,328.67,330.08,330.80,333.00,330.31,331.87,332.00,332.21,341.04,341.15,337.59,341.71,342.44,341.03,345.28,339.87,347.22,343.66,342.55,340.56,340.95,340.29,340.11,341.25,341.06,340.44,347.52,344.45,343.93,339.86,341.78,341.98,342.85,340.11,342.98,340.72,345.28,348.06,346.17,342.13,347.91,348.05,345.27,346.43,347.39,347.38,345.23,346.08,345.72,345.80,349.35,347.30,343.84,340.54,341.14,335.36,330.81,330.22,334.55,326.80,326.14,326.66,323.01,318.14,314.36,320.21,318.29,315.13,315.80,321.58,318.27,319.34,324.56,325.19,336.19,329.46,334.14,336.54,333.81,335.98,337.47,341.51,339.47,340.16,332.80,328.37,327.93,325.10,317.51,323.30,324.24,325.22,323.46,321.48,324.04,327.08,324.12,327.82,331.15,328.37,319.74,325.22,325.75,322.01,322.58,323.96,321.69,327.66,325.84,320.03,320.63,324.04,323.50,323.22,323.48,325.27,325.12,322.71,326.80,323.96,323.05,326.53,333.51,328.88,329.39,331.13,334.64,331.31,333.61,,,,
2021-12-20 22:14:31+00:00,L8,343.96,339.52,338.09,338.06,340.45,342.57,343.98,344.22,345.42,344.79,345.48,347.22,345.22,347.02,350.24,349.97,347.81,349.41,350.52,350.72,346.27,348.52,352.27,347.23,352.58,351.66,353.54,351.40,352.02,352.00,348.22,350.91,349.76,348.26,349.62,353.35,353.93,354.62,357.54,354.04,353.94,356.77,354.13,351.09,355.14,355.68,356.89,357.79,356.61,355.72,357.29,355.37,357.81,355.97,355.83,353.54,351.68,349.70,340.91,339.40,340.12,337.40,336.43,335.76,329.05,327.34,326.61,325.39,327.37,328.89,327.70,332.33,324.23,330.33,333.29,339.39,341.86,342.89,341.40,347.00,347.13,347.67,355.45,353.75,354.04,348.79,346.65,339.55,335.02,329.33,325.96,326.91,331.09,335.26,334.40,334.20,336.10,337.73,337.56,337.79,337.08,334.38,334.45,333.16,329.38,333.20,334.60,331.57,329.40,329.88,330.52,330.07,334.33,334.09,333.33,333.42,333.36,332.18,333.21,330.70,329.15,330.07,334.70,336.75,340.25,337.75,342.00,338.86,341.16,339.60,339.89,342.74,342.74,339.57,346.58
2022-01-04 21:07:21+00:00,L7,327.38,325.58,,,,,,330.30,332.48,335.12,326.38,333.39,337.62,335.21,337.41,332.29,,,,,,336.28,336.56,342.19,347.64,331.68,343.86,341.18,338.23,340.43,,,,,,343.42,337.90,335.89,345.23,332.46,342.57,335.82,338.63,345.61,,,,,,346.83,343.45,337.32,340.13,337.47,343.95,335.43,331.47,330.42,,,,,,327.47,323.77,317.93,319.10,311.20,311.65,307.53,304.25,311.33,,,,,,,332.21,335.82,333.09,330.95,340.47,353.66,347.12,342.39,,,,,,,320.86,318.04,320.43,318.45,329.72,328.02,331.10,325.30,,,,,,,319.99,316.54,321.66,325.77,321.38,324.01,318.82,318.13,,,,,,,324.89,328.08,326.75,327.59,346.50,327.53,321.98,320.17,,,,,,256.18,328.30
2022-01-13 21:00:20+00:00,L7,354.60,357.33,350.68,354.55,356.85,358.55,356.04,356.94,356.88,356.05,,,,362.15,363.30,364.36,377.83,360.88,362.21,362.50,357.39,368.74,361.97,360.79,,,,366.03,367.27,361.97,367.30,357.10,361.80,359.25,361.13,359.12,362.67,362.07,,,,372.93,367.91,368.23,379.52,365.48,366.22,365.72,365.16,366.38,368.71,365.60,364.54,,155.58,362.60,357.29,366.10,363.73,349.49,348.99,347.88,342.73,340.07,343.25,340.99,335.18,,,338.54,337.34,340.87,340.54,344.17,344.15,348.80,350.76,351.40,355.14,355.57,359.41,,,,363.72,357.89,352.20,349.66,345.08,339.25,336.40,340.00,340.38,342.45,344.92,,,,351.05,346.31,352.07,346.14,344.16,343.09,342.47,341.27,345.97,347.37,344.83,,,,346.68,333.70,342.05,344.56,343.20,343.11,340.58,340.06,340.87,345.37,345.03,,,,350.51,353.30,354.08,348.31,350.71,352.29,352.89,354.14,344.81
2022-02-21 21:02:39+00:00,L7,,,,343.07,343.14,345.07,343.47,341.55,337.24,343.62,339.78,341.06,,,,,,356.27,359.46,363.02,343.47,350.77,343.57,345.10,344.63,345.88,,,,,,355.57,354.06,352.33,347.16,356.21,365.40,354.81,353.49,352.79,,,,,144.53,,357.96,362.23,357.91,356.99,354.58,351.08,352.57,350.88,,,,,,,343.25,349.28,343.48,339.31,342.32,327.16,326.82,326.00,,,,,,,336.16,332.25,345.16,343.54,344.20,348.46,346.38,346.97,,,,,,,343.33,326.97,326.30,331.65,362.58,335.05,330.10,334.55,,,,,,,,,,,,,,,,,,,,,,,498.89,505.31,635.32,598.34,632.50,,,,,,,,,,,,
2022-03-02 20:55:37+00:00,L7,,,354.63,356.55,361.84,350.03,356.08,357.11,359.52,362.90,364.62,357.38,364.45,359.71,,,369.72,363.83,360.37,360.74,366.74,362.61,365.98,366.31,374.42,366.12,366.15,364.65,,,365.82,364.68,366.50,393.07,370.73,368.17,370.17,365.05,377.13,372.40,375.01,375.40,,,371.82,374.59,375.89,389.79,385.64,372.49,371.30,376.25,375.26,379.24,371.98,366.92,,,,359.36,353.87,352.28,347.93,347.00,345.66,351.76,349.89,343.46,346.51,343.90,340.48,,,356.18,353.36,354.46,363.28,358.03,358.58,364.28,369.84,372.23,372.61,376.10,373.09,,,,352.25,349.23,342.47,351.40,350.73,353.09,349.17,350.31,355.53,357.02,352.68,,,,351.37,354.70,354.60,350.16,347.24,357.25,359.68,357.44,354.22,355.06,352.42,,,,348.42,346.12,347.68,346.18,349.06,353.47,347.10,357.48,361.29,360.29,359.23,,,358.36,356.29,365.03,355.60,351.99,355.29
2022-03-02 22:14:13+00:00,L9,349.25,346.08,341.10,349.08,347.83,349.10,348.34,349.60,351.80,348.67,347.49,356.31,356.62,354.63,354.85,357.89,356.68,354.46,354.34,360.97,348.60,359.04,356.64,352.69,354.48,356.49,356.06,355.45,361.55,352.39,355.76,356.57,354.11,358.77,360.71,358.93,359.21,362.24,361.52,356.01,362.32,361.35,357.21,363.05,360.35,362.93,362.21,364.88,361.83,362.63,361.02,361.95,365.76,362.33,361.00,356.40,357.85,351.56,347.71,348.00,345.62,338.37,336.69,335.78,336.33,330.77,328.85,338.63,333.08,333.60,336.02,333.17,330.02,341.03,342.93,346.57,346.06,350.31,352.75,353.28,351.38,355.59,361.24,361.39,362.05,356.27,349.77,346.29,335.44,330.17,336.79,334.95,340.16,340.34,334.43,343.86,343.60,345.50,345.17,340.53,338.21,343.96,341.43,343.10,342.67,335.70,339.02,337.21,336.45,338.23,337.34,334.93,341.70,341.61,338.46,340.02,338.78,335.80,338.28,342.24,333.33,341.06,346.91,352.05,349.77,350.76,345.72,349.63,346.48,346.25,350.68,346.55,344.63,341.74,341.86
2022-03-25 20:59:32+00:00,L7,,,,,,,321.34,340.30,331.58,322.55,330.76,326.08,320.75,320.26,,,,,,,334.17,335.04,342.02,326.71,330.94,328.09,328.33,327.45,,,,,,237.70,328.28,322.95,333.49,335.87,328.36,341.46,338.07,338.28,,,,,,,343.21,347.13,340.47,336.39,330.85,521.80,333.80,333.00,,,,,,139.40,325.43,325.15,318.88,315.32,315.26,314.66,308.87,306.64,303.28,,,,,,,319.29,317.91,316.19,314.11,328.70,331.38,327.80,323.61,,,,,,,317.51,317.97,307.89,308.41,303.83,309.73,309.73,,,,,,,,312.09,,,287.48,295.08,299.12,303.22,306.13,,,,,,,306.67,301.50,307.70,317.78,314.31,316.73,294.95,,,,,,,313.46,320.90,330.97
2022-04-19 22:13:59+00:00,L9,489.42,467.67,489.65,491.11,504.55,503.68,508.29,525.18,512.08,505.42,639.40,347.63,352.77,354.32,352.48,352.08,352.97,355.70,352.05,349.93,357.79,353.56,359.15,358.25,356.01,354.91,356.05,357.23,357.96,353.93,350.86,356.85,355.70,353.57,354.40,359.15,353.50,359.98,360.84,357.67,361.73,360.58,359.03,355.59,359.97,364.65,360.02,359.27,357.06,362.12,361.03,363.01,359.93,363.49,356.30,353.97,350.45,349.62,344.26,335.83,340.19,334.04,329.99,326.05,327.44,327.52,324.10,329.49,324.34,328.46,328.28,329.10,327.36,332.58,329.21,338.01,342.25,337.90,342.46,340.19,346.89,346.28,351.60,346.73,350.63,349.05,343.02,339.78,337.36,330.52,330.84,328.60,329.16,335.24,337.41,335.83,339.46,339.54,340.55,340.64,338.94,336.78,341.15,336.54,334.25,331.16,335.36,335.35,339.18,336.19,335.32,341.92,335.92,333.35,337.04,336.91,334.78,330.36,334.86,336.76,333.86,335.15,338.44,342.51,339.19,343.30,344.64,344.24,342.71,342.59,346.37,347.86,346.15,340.95,341.08
2022-04-27 22:13:58+00:00,L8,343.22,338.72,334.07,336.73,337.47,336.18,339.61,340.07,337.32,334.74,335.79,337.72,337.61,339.95,343.50,337.07,335.21,336.22,339.30,340.70,342.41,343.89,346.00,345.20,342.68,347.29,346.39,339.71,338.14,336.19,333.59,340.86,338.66,342.67,342.37,344.05,342.78,338.25,344.39,342.84,346.18,347.58,332.36,337.51,343.72,345.77,344.71,342.02,336.56,337.02,345.79,343.97,343.79,339.22,339.97,338.99,342.11,341.98,340.43,336.13,332.01,320.28,321.56,323.28,327.31,325.77,324.50,320.65,317.82,316.58,314.74,313.89,321.20,326.06,328.41,327.45,330.74,322.98,329.33,340.24,338.91,344.63,344.15,339.64,341.55,337.92,340.84,331.79,328.21,327.51,326.14,319.66,319.01,327.01,327.55,327.06,333.28,332.90,327.97,325.79,322.38,328.37,327.59,330.26,322.55,320.90,334.61,334.25,329.44,332.23,328.88,316.96,320.83,327.45,325.47,324.45,328.12,326.50,321.79,319.18,319.34,327.51,332.34,333.89,333.63,330.20,329.87,320.05,328.12,332.55,337.02,330.14,334.31,323.93,327.32
2022-05-05 22:13:54+00:00,L9,346.42,342.09,337.42,338.88,344.12,347.59,344.91,348.86,348.95,349.10,350.43,349.66,349.44,353.21,353.36,354.38,354.15,354.33,354.32,356.96,355.78,352.71,355.26,356.42,355.62,356.96,357.75,357.27,355.75,353.08,356.82,354.37,356.30,358.72,356.58,357.60,357.06,359.65,362.73,360.13,359.02,360.72,357.84,359.24,357.70,358.13,360.18,357.63,360.72,360.39,360.29,358.95,358.32,360.08,356.56,355.63,349.51,349.48,345.33,340.75,343.86,341.26,340.97,339.04,338.51,335.52,330.83,332.41,332.53,331.79,328.26,328.33,333.95,336.23,334.72,337.87,344.12,344.45,347.91,351.10,350.84,352.79,360.25,361.25,358.76,355.91,348.93,342.71,340.21,333.50,332.62,337.08,337.12,341.78,340.58,341.64,339.56,343.52,342.98,342.88,343.14,341.11,338.38,335.32,333.10,337.82,339.59,337.92,332.20,333.76,333.81,338.36,337.63,334.06,340.50,338.46,335.81,333.85,338.39,330.98,338.90,339.91,339.82,342.02,345.29,347.77,348.51,346.23,343.80,342.63,342.30,345.64,344.28,344.20,342.28
2022-05-11 20:52:39+00:00,L7,589.20,341.07,344.83,339.58,,,352.46,355.61,374.62,445.42,354.28,358.87,359.14,355.48,347.21,357.98,359.54,,,,358.41,363.88,379.39,351.11,374.67,363.77,366.66,376.91,352.88,358.63,353.96,,,,270.95,367.22,382.56,569.52,596.53,374.19,376.98,376.84,391.17,362.66,359.28,,,,,368.70,374.77,389.94,510.29,370.68,365.57,368.46,344.35,354.02,356.23,352.03,,,130.63,356.31,361.03,372.65,336.81,339.74,336.98,345.90,338.10,337.61,338.53,330.38,,,,355.89,,362.29,,361.85,,,356.99,358.09,348.72,342.91,,,,,361.71,370.62,396.04,,,,,,,,,,,353.82,,,,,,,,,343.75,,,,,348.50,351.57,364.81,363.95,354.59,360.20,345.39,459.05,525.22,347.77,347.86,,,,356.26,358.41
2022-05-23 20:46:22+00:00,L7,,,,,328.45,333.07,342.30,335.64,343.12,363.18,,347.94,342.42,347.49,,,,,337.89,335.98,343.79,360.17,336.06,357.30,,648.96,352.85,342.08,,,,,337.34,358.29,370.50,369.55,344.37,345.71,347.91,340.58,348.41,341.46,352.23,,,,,341.36,337.53,434.97,639.66,635.46,352.55,348.32,355.54,348.78,346.29,,,,314.16,328.44,343.36,277.79,327.03,318.29,324.19,496.61,600.48,,,,,,,326.10,,,,,,,,338.05,333.68,,,,,320.20,,,,,,,,,,,,,,327.80,307.81,279.70,,,,,,,,,,,,,,291.86,327.85,331.26,334.09,331.12,263.60,267.58,238.02,,,,,343.98,322.19,293.39,330.44
2022-05-28 20:51:56+00:00,L7,,,357.40,610.34,640.34,,248.13,506.28,640.69,,333.63,,,,,,377.36,390.80,605.76,642.04,,388.92,,,,,,,,346.79,350.69,,,360.87,369.39,352.42,359.31,361.30,362.18,,,,,353.70,354.94,424.16,447.24,344.23,370.32,367.53,,363.96,,,,,,333.38,344.39,,501.52,359.73,556.70,537.94,333.48,354.13,376.91,380.20,,,,,343.44,221.02,,,186.32,,,,,,,,,,,,,,,,341.48,350.07,343.55,,,,,,,,,339.22,340.94,347.25,,,,,,,,,342.93,,,,,337.69,321.03,350.20,348.20,346.10,,,,,343.86,391.28,359.54,413.98,339.43,331.63,470.03
2022-06-06 22:13:44+00:00,L9,347.91,344.54,339.01,338.66,345.90,342.46,345.89,347.29,347.92,346.95,348.57,349.77,350.97,352.36,355.83,356.27,356.34,355.91,353.68,353.44,354.21,351.79,351.86,356.70,354.32,356.53,355.25,353.12,353.32,351.41,353.95,349.74,355.28,358.12,355.40,357.84,355.95,354.88,357.03,362.07,357.03,361.41,357.67,359.20,359.23,359.20,354.57,355.44,356.33,358.88,361.78,357.17,360.19,356.29,354.90,354.45,352.55,355.31,350.15,348.06,341.44,338.27,339.37,340.54,333.20,331.89,330.48,334.26,329.05,325.80,329.77,328.85,335.87,334.29,334.08,338.90,344.91,345.02,345.61,345.74,351.60,352.14,355.58,358.50,356.35,348.62,347.57,348.80,340.26,337.34,330.76,,338.45,340.76,340.45,341.69,342.80,342.78,342.91,342.25,340.35,337.03,336.99,336.58,337.43,331.14,333.73,333.90,332.16,338.04,334.48,336.98,335.59,331.38,331.71,338.22,334.21,334.65,333.86,332.01,331.02,337.41,340.65,340.34,338.20,345.24,340.84,343.35,343.33,342.89,341.02,340.28,340.53,343.03,344.09
2022-06-30 22:14:27+00:00,L8,,227.14,232.58,224.92,250.50,259.35,,287.92,295.68,304.77,327.49,341.28,344.56,353.61,356.16,357.64,359.03,359.48,359.01,357.87,358.84,355.88,354.87,354.71,357.11,356.08,356.65,357.85,351.73,351.31,351.84,357.76,357.41,361.27,362.20,358.73,359.37,358.82,366.90,365.85,365.20,364.57,362.24,364.84,362.97,362.63,364.09,364.68,362.29,361.84,361.60,366.07,365.47,367.32,362.89,362.83,356.30,355.32,351.84,350.67,347.90,346.87,345.26,342.92,340.32,336.91,340.14,339.05,337.53,335.34,336.19,335.55,336.66,338.69,337.17,345.25,344.27,348.22,348.19,354.68,358.09,362.94,364.97,364.42,359.37,355.63,351.94,348.07,343.56,336.53,334.08,,343.05,343.31,346.05,345.99,344.66,345.80,345.36,343.81,341.89,342.27,341.89,343.19,345.69,341.73,,,337.08,340.26,341.51,341.50,344.07,343.73,343.82,341.57,341.85,340.57,340.78,340.70,340.40,341.22,346.26,346.04,348.65,349.33,349.42,346.76,346.60,348.91,350.96,350.62,348.82,347.37,347.33
2022-07-24 22:14:10+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,495.95,521.84,620.06,596.01,287.86,345.87,388.08,639.87,562.18,,,237.62,641.01,253.72,536.07,614.68,641.87,373.91,409.59,,635.83,378.36,591.71,646.57,607.09,580.37,601.62,633.42,315.96,352.99,608.22,634.49,448.32,500.53,606.49,582.54,418.13,,433.71,60.46,71.10,185.58,293.23,287.01,278.26,556.72,608.78,582.62,531.54,328.06,500.89,476.09,,,,,,,,,145.43,136.05,,412.98,,495.45,,,,,365.73,395.34,649.69,,,,,560.40,,144.21,,235.61,247.67,245.96,215.98,187.38,,,,368.40,,,619.47,,,310.50,,366.82,635.45,412.11,632.57,195.91,337.67,330.13,205.07,191.80,283.41,292.54,334.44,345.04,330.74,303.58,319.62
2022-08-01 22:14:38+00:00,L8,352.69,348.91,349.43,349.27,349.97,350.58,351.31,352.44,353.37,354.06,356.06,357.88,359.55,360.36,358.51,360.24,359.18,362.19,360.62,361.04,359.46,362.76,360.31,360.15,360.01,358.62,360.01,358.29,360.28,359.20,357.29,357.67,357.25,360.77,363.34,360.09,361.20,361.62,362.00,364.07,364.02,365.39,362.77,364.16,362.47,365.79,365.77,363.52,363.95,368.53,364.87,365.01,364.28,368.36,364.10,362.45,359.03,355.77,356.96,,347.02,347.35,344.72,341.76,339.91,338.15,339.58,337.93,336.72,337.47,334.86,336.69,337.21,341.38,,,,349.63,353.49,354.91,355.97,361.40,362.69,364.76,362.41,358.28,351.86,347.21,344.00,340.69,336.35,341.25,343.19,343.63,344.36,344.70,345.64,347.46,344.62,346.32,345.49,343.23,341.50,343.44,344.27,340.84,341.95,340.40,339.56,342.18,340.41,344.69,346.07,344.29,344.15,342.91,343.10,340.57,341.35,342.20,344.09,345.88,347.41,348.17,351.72,353.74,350.91,351.41,349.67,350.92,351.31,349.43,350.96,346.86,351.25
2022-08-09 22:14:22+00:00,L9,348.73,344.92,342.05,338.65,341.03,344.87,347.56,347.65,348.78,345.33,349.24,345.26,347.48,348.22,355.88,353.78,353.19,354.73,353.51,350.50,352.70,349.47,355.69,350.79,353.37,356.77,353.11,355.06,354.15,351.21,349.04,347.55,348.85,351.87,349.01,349.51,355.81,352.79,352.32,358.35,356.84,352.20,356.97,355.46,358.91,353.51,352.58,356.99,352.49,356.39,360.32,365.35,356.98,355.22,353.32,354.98,357.99,346.05,344.44,339.33,345.40,334.68,337.47,328.80,333.51,326.02,330.45,329.09,324.55,332.74,327.24,333.54,327.51,334.76,333.74,337.89,345.33,345.15,344.03,350.97,352.86,350.18,353.12,360.79,351.40,349.51,345.56,343.52,339.43,328.60,331.07,332.31,335.18,335.17,341.58,331.78,340.36,341.65,337.26,338.39,337.04,338.60,336.20,334.72,333.59,332.75,337.03,331.82,337.49,336.67,332.58,327.89,328.90,338.09,334.80,328.72,332.36,336.10,334.17,330.67,331.63,332.40,337.23,336.52,338.48,337.53,342.90,344.70,342.90,342.60,,,,,
2022-08-25 22:14:26+00:00,L9,349.00,349.84,343.62,344.28,346.96,346.07,343.48,344.94,345.89,345.65,341.20,342.18,344.51,341.08,351.60,356.64,354.09,359.16,355.68,353.84,351.20,345.47,346.26,354.47,354.13,350.95,352.31,352.20,358.03,350.29,353.61,351.55,350.24,350.64,354.43,358.21,353.78,353.73,359.83,356.74,352.50,353.92,351.69,353.21,356.99,355.95,358.60,357.86,361.81,362.05,363.53,361.41,360.44,362.03,359.51,357.75,355.76,350.94,347.86,348.72,363.45,355.56,340.93,342.05,338.52,333.09,335.19,335.36,470.50,490.08,604.57,587.34,333.59,334.28,337.29,341.77,343.67,343.06,345.79,351.92,350.56,351.81,358.68,363.22,357.47,352.60,349.51,346.21,337.81,333.91,330.78,337.23,338.10,341.56,341.48,342.23,343.67,340.01,340.93,345.44,339.99,343.24,338.62,339.75,336.71,340.49,337.33,338.18,336.64,337.34,339.87,338.04,335.93,339.29,339.54,336.81,336.15,336.54,340.19,340.79,338.51,340.52,342.32,343.17,345.34,346.32,347.59,345.54,345.11,344.02,349.29,346.64,345.30,343.94,342.24
2022-09-02 22:14:44+00:00,L8,349.59,345.54,339.36,344.36,348.76,346.38,349.01,349.05,348.03,349.64,347.79,349.89,345.92,348.72,350.81,353.02,348.70,351.00,350.41,347.83,353.13,353.94,355.65,354.89,357.38,354.03,374.91,402.63,388.67,397.07,366.96,357.72,355.78,354.53,366.54,364.81,368.45,369.69,372.93,373.75,378.35,372.26,367.09,362.85,361.13,360.21,361.25,359.53,358.58,356.38,361.84,359.30,355.26,357.42,357.62,352.19,350.67,347.91,346.70,342.61,338.69,339.06,338.18,339.43,332.86,334.64,330.44,327.43,325.61,330.76,331.15,330.80,328.93,331.89,333.18,334.78,341.19,342.70,341.86,340.77,339.60,345.48,344.22,342.65,349.88,344.98,342.62,332.45,329.45,327.12,321.94,323.71,323.88,322.64,330.56,326.23,330.46,332.50,329.87,332.75,330.39,327.85,327.06,326.37,327.41,325.48,,,,323.80,,,,,326.70,,,,,324.56,326.92,324.49,323.80,326.51,331.65,327.44,326.45,330.21,325.43,330.43,332.51,329.93,330.07,330.18,327.31
2022-09-10 22:14:27+00:00,L9,354.62,354.23,349.95,348.70,353.10,351.13,356.11,350.92,356.73,356.45,358.94,360.29,357.70,355.28,360.69,360.12,368.88,367.07,368.04,365.57,363.54,361.21,366.79,362.59,364.21,361.41,364.70,364.04,364.71,361.72,360.29,361.68,365.79,363.62,363.26,364.36,366.32,364.84,366.55,368.23,367.80,363.87,360.21,362.47,367.59,368.03,362.84,364.88,366.25,365.74,369.00,365.82,364.92,366.27,363.91,361.73,360.63,361.54,356.56,351.72,353.18,345.43,347.94,343.64,338.99,343.68,341.76,337.59,336.45,337.48,339.54,337.71,337.31,342.48,345.10,347.53,352.82,354.13,354.26,355.28,364.93,364.94,364.53,366.44,366.62,363.50,358.11,351.23,348.54,342.43,341.85,344.03,346.41,347.73,345.38,347.88,348.30,348.61,350.84,346.28,350.38,348.41,347.48,346.49,346.78,342.31,341.90,340.93,340.40,345.49,346.46,340.50,344.98,346.97,346.74,343.71,344.07,345.80,343.06,343.15,344.34,348.89,346.75,347.96,349.54,349.44,346.95,347.25,351.44,352.31,347.68,347.27,347.64,346.56,343.09
2022-09-26 22:14:34+00:00,L9,350.49,345.67,343.19,349.36,,,,,,,,,,,,,,,,,,,,,,,,,,,354.23,351.33,355.31,353.51,354.47,352.57,350.72,352.24,351.61,355.87,354.10,353.31,355.63,357.42,354.65,350.95,351.67,351.16,347.25,349.29,355.18,352.70,346.09,355.19,353.76,347.63,353.64,341.55,340.14,331.48,338.83,334.25,329.14,328.16,327.33,333.03,323.42,320.41,316.02,323.49,324.94,323.48,333.89,333.30,333.30,338.11,339.47,348.56,352.34,353.39,359.35,357.35,358.67,360.36,359.77,351.83,347.72,346.68,338.90,336.94,332.39,330.41,336.33,335.44,336.23,333.98,339.16,342.03,332.27,331.29,334.00,333.28,329.14,328.35,326.49,327.56,323.84,,,,326.38,338.35,331.70,335.35,340.99,342.15,335.59,337.04,338.39,332.51,336.75,340.41,343.03,341.36,342.27,342.09,345.84,341.85,339.52,341.26,343.18,347.97,342.25,339.48,336.89
