dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080,satname
2021-08-17 20:53:59+00:00,374.04,384.16,373.58,371.21,375.40,377.75,,,397.36,392.24,410.68,397.51,391.82,376.55,377.37,371.55,365.28,362.73,350.24,343.54,,331.64,323.00,321.92,327.28,326.17,326.22,335.27,331.49,334.42,339.05,342.33,353.34,,341.40,347.03,348.76,359.22,358.07,363.08,376.22,383.91,395.14,392.14,390.28,392.15,376.88,367.28,358.13,349.69,345.71,360.81,342.81,336.66,339.06,346.43,342.74,339.71,343.05,335.09,333.97,329.89,331.80,330.80,333.22,326.60,328.85,339.95,346.09,347.72,361.63,370.73,,,,,,,,,,L7
2021-08-25 21:54:16+00:00,377.96,382.91,380.79,377.37,373.53,380.59,384.44,389.47,400.55,401.49,407.37,409.93,399.13,386.30,373.61,362.27,361.45,357.44,348.66,341.52,338.59,331.62,328.12,324.91,329.19,330.46,331.49,332.41,334.78,339.76,335.50,340.97,343.32,350.99,350.27,349.62,358.99,361.18,367.38,370.20,378.28,380.50,390.82,392.67,388.41,384.61,372.81,371.80,355.09,356.54,356.36,346.74,348.06,347.05,337.43,334.35,331.78,331.52,329.14,327.46,330.07,327.79,324.49,328.40,331.35,333.50,330.31,328.53,338.04,347.00,350.86,356.90,359.67,363.95,363.61,367.18,369.86,368.21,366.67,358.93,359.65,L8
2021-09-18 20:51:12+00:00,363.08,357.24,362.12,365.07,367.85,374.55,378.23,385.58,396.19,400.81,405.14,,385.79,380.98,366.06,357.35,351.62,345.60,340.74,331.33,323.92,324.42,323.59,322.39,,318.66,321.74,322.39,328.07,326.63,325.27,331.43,337.42,340.46,340.22,346.44,351.71,358.84,,355.94,359.12,370.54,379.75,383.44,369.85,376.70,374.32,357.99,353.10,350.50,344.38,343.96,336.05,331.93,334.46,328.02,321.18,322.70,318.47,316.61,321.52,326.50,323.86,319.83,317.47,322.43,322.43,319.56,331.64,338.39,335.13,341.18,355.33,349.33,350.90,354.81,362.01,365.50,351.72,342.20,343.86,L7
2021-10-12 21:54:29+00:00,373.63,372.88,367.30,372.21,373.57,379.03,385.74,389.70,397.79,407.87,408.35,399.54,403.20,390.23,375.56,364.12,351.89,352.51,348.88,332.85,335.54,330.90,326.09,329.83,329.32,325.43,326.80,327.73,330.44,340.34,335.71,333.57,343.86,340.00,348.15,350.03,356.84,359.25,362.61,365.79,376.15,378.77,393.57,389.44,386.45,380.77,371.23,363.47,354.78,349.58,346.95,344.74,344.00,344.81,332.06,334.50,334.75,328.00,327.47,324.41,322.08,326.15,325.55,328.22,333.48,331.87,331.26,327.37,329.26,341.45,345.72,353.22,357.92,362.72,365.76,364.58,368.88,370.76,363.80,362.24,362.04,L8
2021-11-08 21:54:51+00:00,373.93,373.65,370.13,374.72,380.65,380.45,386.10,392.33,401.06,406.80,413.72,400.04,,,,,,,,,,,,,,,,,,,,,,,,,,358.14,363.72,370.44,369.58,379.13,390.02,388.30,390.31,379.58,375.89,364.80,355.60,354.85,351.51,346.63,347.47,338.21,334.35,336.93,330.31,324.62,324.44,324.04,325.03,327.79,328.63,330.77,336.16,331.67,336.68,,,,,,,,375.51,,,,,,,L9
2021-12-07 20:43:48+00:00,362.76,361.64,363.77,,370.24,365.74,379.08,381.61,392.96,400.61,405.39,392.29,385.10,371.86,366.14,,,337.63,340.22,323.14,316.31,310.17,313.63,316.45,316.51,321.83,,,,,,,,,,,,,,362.25,366.39,374.68,,,374.67,365.30,361.29,347.72,344.80,339.47,338.57,339.03,337.22,326.70,329.05,326.15,,323.44,323.18,318.78,315.53,314.74,318.61,320.84,326.61,321.09,325.31,327.16,329.28,339.47,338.78,348.37,352.47,356.85,366.47,364.38,363.24,359.02,352.16,355.00,343.17,L7
2021-12-07 21:54:26+00:00,367.01,360.56,364.95,371.22,374.50,380.45,387.10,392.14,402.27,405.78,408.80,399.47,384.99,370.82,362.40,351.47,345.44,342.49,336.18,322.92,318.79,309.85,318.31,320.48,318.28,327.09,318.77,328.40,327.93,321.51,331.79,326.61,331.87,331.73,330.65,342.00,346.54,356.43,353.44,369.96,366.87,379.45,386.47,383.66,379.06,368.60,371.01,355.77,357.42,349.86,338.40,331.57,328.73,329.05,330.23,328.31,326.67,321.73,319.36,321.62,312.05,312.55,309.63,311.35,322.58,322.27,325.47,327.50,335.73,344.50,346.27,350.08,360.77,363.87,369.54,373.61,369.13,364.50,362.02,365.30,346.07,L9
2021-12-23 20:42:15+00:00,373.26,365.42,368.81,374.34,371.36,,387.51,398.12,405.21,410.86,420.00,410.25,399.17,390.98,374.32,367.80,362.49,353.75,,333.85,327.28,330.08,327.74,318.86,325.00,330.85,328.26,329.36,326.80,332.40,333.25,,340.45,340.01,346.76,353.67,353.82,355.93,364.24,371.72,380.17,383.14,392.82,394.48,386.28,,372.67,365.26,361.10,352.96,348.09,344.41,345.66,342.64,333.64,331.54,334.21,333.45,328.19,,325.24,331.67,330.54,324.17,326.69,329.42,329.44,337.81,343.89,345.34,346.90,354.13,361.01,373.10,389.87,382.20,384.20,381.57,377.03,370.72,366.45,L7
2021-12-31 21:54:19+00:00,370.96,361.76,370.77,370.77,370.84,374.29,383.17,397.15,396.66,405.44,412.58,411.16,396.18,389.15,379.68,371.34,359.91,368.14,354.67,344.60,332.30,332.88,338.94,325.00,333.88,338.54,342.81,330.39,328.79,335.98,339.22,345.59,349.44,339.13,339.42,350.99,360.39,363.54,374.08,366.33,375.01,385.69,396.87,400.18,391.46,379.26,374.90,373.97,371.55,363.42,355.11,350.54,350.25,345.54,340.24,336.39,333.52,341.71,330.11,334.46,333.36,337.34,331.10,328.87,327.02,334.01,332.54,347.15,348.39,349.84,355.91,355.18,362.62,375.47,387.81,390.22,395.39,385.10,375.60,372.10,362.45,L8
2022-01-08 20:40:40+00:00,,367.27,378.69,381.86,385.94,387.02,400.59,406.03,413.69,420.37,426.42,417.90,,,387.17,377.98,367.56,359.56,353.34,344.79,340.72,335.85,337.39,336.73,337.78,,,339.52,346.43,337.81,336.35,342.19,346.96,353.79,352.04,353.24,357.52,368.13,369.94,,386.34,393.40,397.35,402.77,395.56,386.32,372.54,368.88,368.63,363.47,358.68,356.42,348.95,,348.81,340.96,339.55,338.88,336.64,332.43,331.37,335.37,335.35,337.73,335.77,336.89,342.96,,352.16,351.62,357.55,367.55,376.48,382.93,386.34,395.25,392.01,387.33,385.68,385.42,380.28,L7
2022-01-08 21:54:19+00:00,376.40,368.54,376.63,375.70,384.36,389.40,393.69,404.02,414.70,418.20,430.80,420.68,405.81,392.90,383.95,377.74,371.23,359.00,353.17,346.60,338.13,334.24,336.29,339.20,334.12,337.14,339.30,337.85,342.72,341.64,337.60,343.54,346.97,353.49,352.22,351.39,362.34,363.66,371.80,381.62,383.04,387.26,396.38,400.53,392.22,383.23,372.05,372.25,368.20,362.19,364.22,351.71,349.42,345.92,343.05,338.47,340.13,339.64,335.59,330.74,334.53,333.51,335.57,335.09,335.18,337.94,342.22,346.12,349.13,349.48,351.51,361.08,368.96,383.84,386.47,391.04,390.85,386.33,386.80,382.52,376.61,L9
2022-02-01 21:54:12+00:00,364.49,368.58,371.31,374.92,383.86,387.85,395.91,403.18,409.79,418.46,421.76,409.62,397.76,385.65,383.52,377.23,366.00,356.53,353.86,344.71,336.92,329.40,332.45,332.68,330.42,337.26,334.62,332.42,338.43,335.41,333.46,339.37,340.14,347.54,350.15,356.84,353.30,364.30,364.19,375.34,378.33,386.70,388.40,395.35,385.15,379.78,374.39,364.04,361.95,353.22,352.42,354.41,348.73,341.19,338.09,330.75,333.38,335.43,335.50,334.25,326.01,328.39,328.08,331.53,331.44,335.06,336.55,339.50,342.54,349.29,354.88,363.42,370.66,375.35,379.50,382.54,388.34,384.38,376.26,368.30,356.39,L8
2022-02-09 20:37:32+00:00,368.00,366.48,366.10,371.32,382.00,387.17,393.59,404.08,413.30,,,408.71,398.66,393.00,384.31,372.96,363.05,368.07,355.90,342.54,334.33,335.39,334.34,,329.52,332.55,333.93,334.57,332.10,333.13,339.27,340.89,342.83,348.10,356.04,356.40,,365.12,361.81,371.49,379.28,384.97,390.55,393.51,387.73,379.50,377.33,366.59,360.31,363.46,,349.08,352.82,349.15,334.07,337.06,334.39,336.48,337.20,333.09,330.71,329.31,331.43,332.85,,337.02,341.62,334.18,343.02,346.20,355.97,361.66,374.26,378.96,381.83,390.03,387.89,391.36,386.78,373.03,363.71,L7
2022-02-09 21:54:18+00:00,370.23,369.47,373.00,377.27,378.78,388.55,395.67,405.47,412.95,417.99,423.12,411.70,396.90,391.31,386.52,,,,,,,,,,,,,,,,,338.85,339.80,353.84,352.43,360.44,357.00,367.30,365.19,378.84,377.98,391.30,390.50,396.36,383.28,380.87,378.32,366.03,363.73,362.43,354.47,351.70,351.03,342.69,339.68,337.03,334.14,337.28,339.04,330.66,331.51,333.70,332.20,333.83,331.61,339.14,342.53,340.59,344.25,349.21,356.84,364.37,373.15,378.95,386.22,387.07,385.77,383.83,380.57,372.27,361.87,L9
2022-02-17 21:54:07+00:00,369.13,369.47,361.08,367.83,377.07,377.12,388.63,400.21,412.29,417.15,421.03,410.03,399.35,383.24,377.83,374.36,363.74,357.14,350.20,339.14,335.58,329.18,322.22,331.25,328.86,334.68,335.60,330.28,332.36,335.30,331.42,341.81,339.95,349.62,351.57,360.36,355.45,361.86,363.86,367.79,379.49,390.41,394.07,397.52,380.67,382.73,373.89,366.12,362.14,355.68,355.17,352.38,345.57,344.26,333.77,335.49,334.23,335.70,338.71,329.64,327.67,332.59,333.88,327.81,333.20,337.54,340.22,341.17,343.44,355.81,362.99,366.59,369.28,379.75,383.83,385.71,390.23,388.50,381.42,376.64,361.58,L8
2022-02-25 20:35:58+00:00,362.82,364.87,367.87,376.95,375.12,383.10,394.39,402.29,,410.88,413.82,418.61,401.13,384.51,383.10,374.57,366.77,356.87,352.28,348.33,345.71,,327.90,328.50,333.40,331.80,327.27,335.16,334.21,328.90,335.32,344.06,347.63,344.92,,,354.42,358.74,362.25,363.93,368.00,379.38,403.20,404.17,387.94,373.77,380.56,374.64,,359.03,355.09,346.67,344.77,335.06,333.66,338.26,342.44,335.97,337.30,336.75,331.86,334.35,337.12,330.32,329.52,339.61,351.22,331.51,339.19,347.75,361.30,362.42,367.39,380.17,386.46,390.00,385.96,389.29,396.60,373.82,356.47,L7
2022-02-25 21:54:08+00:00,367.53,366.33,368.83,372.86,370.85,384.36,394.77,402.04,410.78,413.14,417.20,409.44,401.09,386.22,383.14,375.31,364.26,355.44,358.58,348.19,334.41,330.37,332.86,330.39,336.74,334.86,331.11,336.70,335.84,332.02,336.20,342.84,341.12,346.58,349.71,356.79,354.74,364.07,368.02,371.13,371.17,387.43,400.47,397.15,385.74,376.99,380.07,367.37,364.33,356.08,353.36,353.21,348.96,340.31,338.04,337.48,332.32,332.48,336.35,329.90,324.08,330.32,333.80,329.74,327.80,341.18,334.68,335.75,338.88,349.71,356.54,361.73,367.29,375.56,382.23,384.37,383.91,384.64,383.54,366.86,353.87,L9
2022-03-05 21:54:04+00:00,378.35,378.65,368.61,371.84,376.08,384.90,395.78,400.39,415.28,422.74,428.13,419.55,405.73,392.65,387.40,378.94,366.88,358.06,350.79,347.91,344.42,332.74,330.37,338.31,330.86,336.28,338.57,336.44,341.39,338.45,337.64,344.25,344.52,350.92,355.03,356.54,365.23,364.50,369.99,372.85,380.74,390.82,398.02,399.43,390.07,384.99,373.55,372.78,362.54,361.56,362.37,350.24,351.45,349.77,340.07,340.02,340.75,340.54,339.27,332.44,335.32,337.28,334.07,331.72,336.87,341.11,344.27,344.89,351.20,357.85,360.74,363.07,370.65,380.92,382.13,388.38,386.46,387.77,388.78,377.48,366.49,L8
2022-04-14 21:53:55+00:00,,,,,,,,,396.46,402.83,413.24,403.69,397.72,384.69,382.06,373.78,357.62,343.42,341.36,339.31,339.52,328.23,330.54,329.91,336.85,329.21,328.58,329.53,332.38,331.77,337.09,340.67,342.64,345.49,351.90,353.00,353.82,359.47,362.91,370.05,379.78,380.72,387.97,389.31,390.41,380.46,377.70,367.53,357.86,357.33,349.64,347.54,347.24,342.36,338.89,337.84,328.30,325.54,326.14,326.58,318.55,321.61,319.49,321.31,325.64,330.77,329.36,337.02,344.68,343.55,350.79,359.51,365.00,366.56,371.33,372.97,369.99,368.34,363.80,353.46,356.03,L9
2022-04-30 21:53:48+00:00,376.96,373.96,375.59,382.30,384.79,388.81,393.36,401.41,407.94,413.10,415.69,409.45,398.61,389.79,383.22,372.25,362.92,361.10,357.25,349.72,341.10,335.84,338.87,335.06,335.74,337.48,334.05,341.23,339.57,337.57,345.69,344.22,350.37,352.95,360.29,358.42,359.66,366.53,367.02,376.09,386.38,390.54,399.62,393.73,390.12,379.97,381.75,374.77,364.44,357.76,354.54,352.04,351.15,342.72,341.75,344.64,331.84,331.74,332.65,326.09,325.78,327.06,330.17,334.85,336.00,335.82,338.17,339.50,344.86,349.86,357.08,361.70,364.51,366.50,369.15,373.91,380.46,374.77,369.96,359.39,366.87,L9
2022-05-16 21:53:38+00:00,367.65,369.72,372.00,378.75,385.61,387.93,390.85,397.89,401.87,413.37,419.22,408.04,393.68,384.74,379.34,374.17,363.38,351.96,352.84,345.26,336.38,340.99,335.06,328.90,330.40,331.01,330.36,340.75,340.30,342.82,346.96,343.88,352.83,353.78,357.54,359.72,354.21,363.73,370.73,375.11,380.00,389.77,396.58,396.66,388.69,383.40,380.28,371.67,366.60,359.56,351.53,353.12,347.07,340.81,342.52,340.63,331.44,333.70,333.45,330.07,324.10,327.36,331.94,332.62,335.22,333.55,334.18,339.41,346.16,349.99,355.05,356.35,359.83,366.45,371.51,378.28,376.60,373.50,361.23,364.23,367.64,L9
2022-05-24 21:54:00+00:00,367.65,364.56,368.90,374.22,382.40,384.07,388.57,395.34,400.85,408.86,416.89,404.50,392.36,386.48,380.36,374.49,362.16,359.98,357.36,347.52,348.02,344.20,336.52,327.41,338.62,335.03,333.02,337.56,335.18,336.82,343.01,341.61,349.63,349.10,343.62,353.38,349.87,360.15,361.83,373.48,373.95,384.88,384.92,390.24,382.42,375.64,375.56,368.98,366.24,358.38,348.80,350.05,348.78,344.04,342.09,344.54,328.70,329.55,330.34,331.13,325.91,326.69,332.13,336.81,338.09,334.82,335.74,342.48,350.90,351.75,,,,,,,,,,,,L8
2022-06-17 21:53:43+00:00,381.48,372.50,376.91,384.63,393.71,396.03,391.45,400.96,406.03,417.50,430.03,417.29,407.27,396.05,383.55,385.68,375.54,361.92,361.04,353.20,346.75,338.92,341.57,342.20,337.62,338.53,336.84,339.42,348.13,346.25,347.50,347.97,350.56,359.40,357.85,369.46,366.60,366.24,376.20,386.93,388.48,400.51,400.59,406.23,397.88,389.69,380.27,376.66,369.73,363.17,364.86,358.77,355.16,352.03,348.46,340.04,340.89,340.67,332.09,333.06,334.86,334.08,336.21,334.28,341.19,342.84,348.35,344.14,350.53,354.43,353.46,,366.26,370.76,374.76,380.27,382.69,379.00,373.14,373.07,371.97,L9
2022-06-25 21:54:18+00:00,378.22,376.27,382.83,388.10,389.58,390.26,389.55,394.58,400.93,414.47,420.71,413.72,403.63,390.38,382.23,380.89,371.97,363.53,353.55,351.88,345.31,337.71,333.48,333.77,338.97,333.26,339.68,338.31,345.96,348.93,341.71,349.66,351.75,359.14,358.18,352.95,358.94,363.71,375.00,375.59,388.16,391.46,398.34,399.83,391.64,382.88,377.13,376.95,372.03,362.56,352.84,349.51,351.63,346.01,341.93,339.44,336.85,330.98,331.88,328.31,327.48,329.92,335.09,334.51,335.18,338.40,337.19,340.85,346.17,349.87,,,,,,,,,,,,L8
2022-07-03 21:53:56+00:00,379.30,381.28,386.54,392.13,396.35,396.85,403.15,410.93,415.86,425.20,431.32,419.15,407.55,395.99,392.15,388.89,375.31,360.72,365.37,356.79,344.09,338.37,346.19,341.32,337.46,342.67,340.79,340.89,347.37,345.19,349.84,350.43,359.39,358.61,357.22,364.02,367.11,375.54,376.03,380.25,388.00,401.39,399.05,406.95,393.80,389.42,390.44,376.46,377.84,364.10,362.05,365.97,348.77,349.26,355.13,344.05,337.51,343.20,336.23,329.69,334.29,336.32,342.83,338.06,342.68,344.64,346.95,351.08,356.20,,,,,,,,,381.09,384.17,375.51,377.98,L9
2022-08-04 21:54:10+00:00,382.03,381.79,385.31,389.40,392.60,394.37,403.47,413.43,419.38,425.42,430.75,418.47,405.56,394.48,394.05,387.89,372.65,358.68,364.88,354.82,344.82,338.40,346.24,341.76,336.28,344.41,340.71,341.07,346.30,346.58,353.74,349.17,356.97,357.66,356.20,367.47,364.37,375.07,373.50,385.46,386.76,397.96,398.62,405.83,393.40,388.40,387.68,373.09,378.27,367.95,361.75,362.71,351.14,350.65,355.04,342.33,341.94,343.03,337.00,329.38,332.78,337.29,342.48,342.17,341.98,344.08,348.67,353.11,357.32,362.24,367.38,371.60,378.53,383.74,389.56,395.04,390.20,389.04,387.03,388.98,381.31,L9
2022-08-20 21:54:17+00:00,,371.78,371.54,377.40,383.00,386.27,392.95,404.14,410.35,416.30,421.00,407.63,396.09,387.18,380.67,376.39,364.83,351.11,352.67,347.52,337.56,334.31,334.08,331.91,331.32,334.50,333.53,333.93,338.09,340.80,344.70,343.58,351.00,351.56,351.89,358.54,353.81,361.27,363.86,371.81,377.04,385.98,391.07,395.29,384.62,380.42,380.37,368.36,368.82,365.88,354.50,355.72,345.38,341.24,345.01,338.61,337.48,335.64,335.05,330.92,328.71,331.87,335.64,333.90,333.64,333.74,337.32,344.73,347.86,354.09,363.42,366.94,365.72,372.74,379.63,376.31,376.00,378.76,384.12,380.39,374.10,L9
2022-10-07 21:54:26+00:00,391.71,380.57,380.23,376.54,379.02,385.63,392.81,395.95,405.04,412.83,420.07,413.12,400.25,393.51,382.33,371.51,371.76,361.86,352.61,344.88,343.96,338.77,340.98,348.56,346.46,333.58,338.93,338.27,339.81,352.13,346.89,352.51,350.43,354.09,363.67,363.42,358.91,366.72,372.79,378.21,387.07,389.90,406.07,410.80,388.50,373.62,374.05,379.39,373.93,378.84,375.70,374.76,358.47,347.81,344.81,341.52,340.01,339.40,339.04,343.22,343.60,331.73,330.47,336.15,351.06,362.17,369.33,351.04,353.22,369.64,384.77,378.30,374.39,387.88,386.49,393.34,389.54,398.78,387.12,397.68,391.94,L9
2022-10-08 20:16:01+00:00,384.94,376.35,377.67,372.58,377.37,,,400.46,410.21,414.68,421.07,408.91,398.90,390.22,384.09,373.44,363.76,353.55,,,337.36,329.87,337.35,339.19,340.24,336.01,334.07,334.28,339.75,344.29,345.61,,,356.16,366.07,366.18,361.60,368.59,377.56,379.96,393.37,411.78,405.25,405.29,392.43,,,377.78,373.55,370.23,369.98,365.33,356.03,343.46,344.04,341.20,339.74,335.87,340.28,,,333.20,335.37,344.86,341.71,351.81,358.59,350.48,359.90,364.66,381.90,368.52,372.39,,,391.91,392.95,392.03,391.54,391.16,387.04,L7
2022-10-23 21:54:31+00:00,389.76,379.93,372.67,372.77,375.65,381.71,387.71,392.95,400.46,408.01,413.11,405.49,394.59,388.07,379.94,371.71,365.77,363.64,350.35,344.36,344.39,335.16,334.74,338.74,341.77,339.41,342.03,340.94,343.94,345.04,343.60,344.92,351.18,356.67,358.26,359.61,366.16,365.14,372.76,374.46,387.37,390.98,401.43,406.57,397.50,387.70,377.41,378.07,369.64,368.38,368.22,364.48,361.89,360.53,343.99,340.40,340.98,342.01,339.51,340.56,345.36,350.28,345.56,338.79,342.94,346.17,351.95,356.09,358.19,363.80,378.88,383.85,379.05,383.24,390.19,397.81,393.01,389.79,392.39,395.44,393.27,L9
2022-10-31 21:54:43+00:00,370.96,369.87,360.66,360.79,366.20,375.38,382.82,387.58,395.04,400.50,405.34,398.01,395.08,378.50,369.74,363.52,351.21,347.98,347.55,331.36,329.41,328.77,324.78,323.57,322.25,322.40,323.50,332.34,326.76,329.92,334.70,331.19,336.94,339.54,348.16,348.58,352.80,358.05,361.45,369.91,381.22,379.83,388.69,384.07,384.05,374.28,368.63,361.02,353.32,348.07,341.72,343.70,342.75,339.37,333.46,324.27,325.76,326.35,325.67,328.09,328.45,325.86,328.53,326.15,326.82,327.45,332.75,340.41,338.93,343.37,346.59,352.57,362.03,364.78,372.91,376.29,373.49,373.96,371.04,371.53,366.86,L8
2022-11-11 20:11:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.10,,,,,,353.59,,,,,,,,,,,,,,,,,,,,343.44,,366.05,L7
2022-12-15 20:06:29+00:00,360.22,356.13,349.85,355.25,357.33,,,,386.48,397.42,409.49,396.54,386.31,380.12,364.54,361.39,357.71,351.74,,,,322.01,327.17,329.62,330.32,324.86,328.41,330.54,327.49,330.94,331.56,338.95,,,350.53,355.32,359.19,364.67,364.97,375.22,374.81,378.99,385.99,392.85,382.11,,,,364.91,363.76,352.33,354.01,343.53,343.39,337.82,336.25,330.39,332.63,329.09,,,,340.05,338.84,335.34,334.65,335.52,342.82,348.20,354.08,355.51,366.49,368.91,370.81,,,,,,,,L7
2022-12-20 20:11:28+00:00,,361.68,362.07,364.19,366.60,363.89,371.18,374.41,,,,,,,380.07,369.75,360.42,358.71,352.66,342.83,332.80,333.90,,,,,,341.24,333.90,345.90,342.68,348.66,347.11,353.62,359.00,,,,,,388.35,388.10,400.63,397.58,395.85,384.51,378.59,376.59,,,,,,,348.36,347.20,344.23,337.37,335.03,343.15,341.30,337.39,,,,,,,357.62,358.18,363.52,366.42,375.34,379.81,385.79,395.16,388.67,,,,,L7
2023-01-19 21:54:22+00:00,350.80,350.65,341.99,342.22,350.00,355.75,359.43,368.05,372.11,384.39,403.57,392.50,379.86,377.23,371.50,366.12,358.00,352.28,344.26,339.22,329.18,328.85,327.00,324.10,327.85,324.98,326.20,331.58,329.92,329.80,333.07,337.50,341.31,341.53,347.01,348.37,350.49,360.40,367.18,369.33,384.46,383.97,391.42,388.82,385.81,376.10,371.97,367.73,359.94,354.86,348.55,347.56,347.67,338.56,335.79,335.83,327.15,329.35,331.80,330.42,332.15,335.24,330.11,330.53,325.48,336.67,337.61,345.55,349.56,342.98,343.87,350.40,364.38,378.41,382.16,379.63,373.33,365.77,360.59,356.56,350.37,L8
2023-02-20 21:54:13+00:00,357.16,347.57,346.70,351.72,354.12,357.00,364.59,372.49,380.20,391.26,398.25,393.73,388.78,378.18,373.95,365.35,359.09,349.28,340.49,343.74,334.99,325.12,331.24,329.39,322.90,331.29,330.94,325.67,335.58,333.17,341.64,342.21,343.91,348.55,348.62,356.55,358.75,367.25,364.23,375.17,374.87,386.98,391.10,394.16,385.91,378.28,377.62,365.40,364.53,355.86,350.83,346.03,345.15,342.17,342.42,338.33,330.50,332.97,332.70,328.98,326.85,332.75,337.71,341.28,334.95,329.25,335.08,338.90,345.50,352.44,355.93,354.82,365.14,378.18,379.85,379.78,374.81,372.27,369.66,361.36,347.89,L8
2023-03-08 21:54:02+00:00,336.94,342.92,345.29,345.89,347.74,350.46,355.51,365.12,376.62,388.97,393.72,383.06,376.44,369.61,361.89,352.95,342.79,337.22,335.25,322.63,312.41,319.59,315.57,308.04,321.29,316.88,321.23,323.89,318.86,329.24,326.40,330.14,334.32,331.16,342.04,339.93,348.00,349.42,358.94,360.42,369.94,373.44,385.49,386.60,378.30,376.91,362.98,362.02,352.47,349.02,349.03,344.28,338.73,338.54,331.06,325.72,321.15,317.55,317.46,322.30,321.68,318.19,318.17,317.81,320.89,323.20,325.08,332.76,330.69,338.80,337.43,344.42,351.30,354.37,362.10,364.51,363.41,354.96,347.27,348.18,339.56,L8
2023-03-24 21:53:54+00:00,353.82,353.84,351.74,357.88,360.89,360.84,367.12,368.30,376.06,397.78,405.05,393.20,379.56,366.57,367.84,359.32,355.79,354.10,346.20,330.81,330.80,329.07,329.66,325.27,319.18,325.49,320.08,332.92,328.88,332.09,335.76,335.20,340.06,345.31,353.17,350.73,360.49,356.86,361.10,370.99,377.72,383.54,396.40,388.27,386.51,379.38,372.33,368.50,358.19,362.04,361.88,348.46,348.55,346.30,340.38,337.00,336.93,334.39,328.46,330.76,331.68,329.10,336.40,334.85,337.69,341.65,341.94,343.27,346.41,348.29,349.71,355.91,362.80,368.75,376.50,381.76,373.25,366.80,362.75,362.54,364.29,L8
2023-03-25 20:01:57+00:00,341.97,349.81,338.61,340.83,352.45,,,,,,,,,,,,,,,,,,,,,,,,,,,325.37,,,,,,,,,,,,,357.44,,,,,,,,,,,,,,311.77,,,,,,,,,,,,,,,,,,,,,,,L7
2023-04-09 21:53:39+00:00,350.16,347.87,346.83,350.94,349.76,353.64,368.28,367.96,375.40,387.82,396.31,387.75,375.34,367.08,368.29,360.78,346.73,341.87,339.07,326.98,322.25,323.33,323.59,320.36,319.87,320.24,321.03,323.95,324.21,328.95,331.31,334.03,339.55,338.56,350.50,348.11,356.85,355.56,361.65,367.81,376.65,380.46,391.98,385.99,376.98,371.43,368.79,365.12,360.17,359.12,358.90,348.55,346.89,344.72,337.06,333.74,336.56,328.63,327.58,327.31,332.02,333.91,328.45,332.93,338.43,339.55,340.82,342.18,346.93,347.36,347.98,356.63,366.75,369.89,371.40,377.03,375.32,359.05,360.20,367.16,373.58,L8
2023-05-25 19:51:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.60,383.01,373.62,367.80,370.87,366.60,369.67,L7
2023-05-27 21:53:23+00:00,361.48,351.52,352.31,355.34,362.35,370.54,376.96,383.24,386.10,400.16,410.89,394.77,387.07,380.06,369.92,370.67,366.46,352.28,351.95,347.48,337.26,331.12,335.46,335.30,334.63,334.32,333.27,330.29,334.43,335.06,345.57,344.25,348.90,352.38,346.74,359.11,359.90,368.49,371.58,381.65,379.94,390.19,395.80,401.13,390.56,385.16,385.48,370.51,370.25,363.99,357.16,360.30,358.42,349.73,350.04,348.37,343.17,339.91,336.13,329.46,331.24,338.36,341.33,345.14,345.47,339.60,341.33,347.02,354.28,359.91,,,,,,,,,,,,L8
