dates,satname,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080
2021-03-26 21:06:11+00:00,L7,381.07,378.35,380.89,389.15,392.23,391.63,398.65,407.00,416.82,424.26,432.75,417.49,413.26,396.97,391.00,381.13,369.10,357.91,360.62,346.95,343.32,343.86,339.89,340.60,347.60,343.37,344.15,343.97,344.16,352.60,354.63,350.17,357.75,359.61,367.01,360.74,363.03,374.19,381.11,381.83,382.93,403.07,406.86,395.37,394.99,391.80,386.64,384.83,375.37,371.81,364.27,362.39,366.18,350.11,348.68,344.25,346.04,352.80,342.64,343.51,346.47,341.42,341.38,343.81,346.56,352.19,351.40,353.91,357.11,357.49,365.62,374.39,377.60,384.77,388.30,392.05,393.58,397.10,394.83,392.63,385.01
2021-04-03 21:53:50+00:00,L8,366.33,367.02,369.70,363.98,368.45,373.09,375.44,384.07,396.61,406.48,419.01,408.33,393.64,383.16,373.37,369.59,363.36,347.91,340.34,345.67,334.55,325.20,321.47,329.17,326.61,329.58,330.36,326.55,329.79,334.82,335.55,337.66,337.22,347.73,343.37,348.65,353.89,360.46,363.01,360.20,370.93,383.65,385.11,390.48,377.19,378.04,374.62,364.39,358.48,353.18,352.36,347.83,341.48,340.11,341.19,327.87,331.49,332.11,328.94,329.69,326.91,330.46,330.05,324.04,328.46,331.47,335.86,341.38,342.10,344.97,344.82,353.14,362.32,363.04,369.80,374.52,376.76,375.28,374.39,373.58,361.85
2021-05-05 21:53:33+00:00,L8,395.16,376.91,380.90,386.86,393.06,398.80,401.61,411.71,423.78,428.87,446.79,436.35,417.47,401.94,393.24,382.64,376.61,375.49,370.31,357.29,357.43,351.60,348.16,350.26,351.55,346.14,356.35,354.65,347.16,352.88,352.79,359.60,361.41,360.39,369.47,381.70,380.33,372.56,375.82,385.54,398.90,400.21,415.04,405.32,402.83,404.76,390.29,382.42,375.72,376.16,374.26,371.15,365.93,366.39,357.29,354.12,358.51,361.83,358.48,349.33,351.21,353.41,348.89,347.62,354.84,355.14,351.18,359.73,362.54,375.60,371.90,,,,,,,,413.21,412.22,400.86
2021-05-29 21:00:48+00:00,L7,333.12,337.11,347.62,349.70,354.82,355.68,364.83,375.12,380.57,390.11,,386.23,,,354.80,347.45,341.82,341.79,,,317.61,312.43,313.47,,,311.26,,311.90,315.43,313.00,317.58,322.48,330.85,333.28,335.74,340.49,346.71,346.49,355.08,365.45,351.42,365.78,374.39,375.92,373.95,363.60,364.22,354.97,344.61,344.67,339.51,340.23,330.48,335.01,318.78,319.16,317.12,315.37,315.60,315.47,312.37,315.13,314.21,314.97,320.02,321.89,321.93,323.18,325.18,325.72,330.29,,346.60,354.61,362.31,361.62,360.99,363.27,357.21,349.97,316.08
2021-07-08 21:53:58+00:00,L8,389.29,390.75,385.09,385.58,387.65,385.01,394.44,404.38,411.66,420.20,425.12,414.57,408.21,400.04,392.65,382.29,369.78,368.12,359.82,348.65,342.22,333.96,339.59,337.51,332.06,340.57,340.22,347.43,345.04,341.04,346.07,346.13,347.62,351.74,356.39,361.08,362.05,372.59,369.95,379.67,384.49,393.14,405.40,400.81,393.25,386.35,383.52,376.22,372.85,370.69,360.79,359.42,353.18,349.13,349.37,347.37,341.51,336.00,336.27,332.74,334.40,334.23,339.12,339.86,337.90,335.68,339.51,345.88,351.10,357.94,364.19,365.32,366.96,,,,,,,,
2021-07-24 21:54:04+00:00,L8,380.48,385.23,382.92,383.61,385.52,383.49,389.52,396.80,408.13,416.79,421.11,413.42,404.17,392.55,384.20,376.22,364.62,354.99,357.87,349.48,340.92,331.43,336.06,332.21,324.54,334.67,334.35,342.77,344.03,335.70,336.12,340.70,337.91,349.09,348.57,357.50,360.53,369.84,366.11,375.92,374.29,387.18,390.85,394.66,389.90,382.54,376.44,367.54,366.25,356.13,354.72,356.78,348.77,344.38,344.30,343.98,339.84,334.51,330.59,323.97,325.18,329.10,334.02,336.25,329.09,331.04,334.82,335.29,346.91,349.41,354.44,361.69,356.72,359.18,365.21,372.10,373.63,370.83,366.81,364.81,370.52
2021-08-09 21:54:11+00:00,L8,369.87,371.11,373.51,367.79,368.28,368.96,371.65,373.32,382.63,390.58,400.63,391.60,383.28,379.50,363.94,354.29,354.80,348.80,338.69,326.67,321.96,322.63,317.86,316.66,319.24,314.66,320.87,323.74,322.45,331.91,328.91,335.62,335.74,342.85,342.45,348.90,352.94,352.24,361.87,359.57,370.74,371.83,384.93,389.31,379.51,380.26,371.94,364.13,349.78,347.40,349.70,344.06,337.88,337.48,332.34,329.00,329.80,324.17,315.49,,,,,,,,,,,,,,,,,363.15,359.08,358.75,357.65,350.76,345.43
2021-08-17 20:53:59+00:00,L7,385.82,395.94,385.36,382.99,387.18,389.53,,,409.14,402.84,421.28,408.11,402.42,386.19,387.97,382.15,374.11,370.88,360.84,351.69,,341.28,333.60,331.56,334.85,336.77,334.37,344.91,341.13,343.25,349.65,349.90,362.98,,351.04,357.63,359.36,369.82,366.90,374.86,386.82,394.51,405.74,401.78,400.88,401.79,387.48,376.11,368.73,360.29,356.31,371.41,353.41,346.30,349.66,356.07,352.38,349.35,352.69,344.73,342.80,339.53,341.44,341.40,345.00,337.20,339.45,350.55,356.69,359.50,372.23,381.33,,,,,,,,,
2021-08-25 21:54:16+00:00,L8,367.07,372.02,369.90,366.48,362.64,369.70,373.55,379.67,389.66,391.69,397.57,400.13,389.33,377.39,363.81,352.47,353.28,349.90,338.86,333.98,330.42,322.71,318.32,316.00,322.19,320.66,323.95,323.50,325.87,331.59,325.70,333.97,334.41,342.82,341.36,339.82,349.19,351.38,359.21,359.31,368.48,370.70,381.02,383.76,378.61,375.70,363.01,363.63,345.29,346.74,346.56,336.94,338.26,338.14,327.63,325.44,322.87,322.61,320.23,318.55,321.90,318.88,315.58,318.60,320.46,323.70,320.51,318.73,328.24,336.11,341.06,347.10,350.76,355.78,355.44,358.27,360.06,359.30,355.78,346.68,345.65
2021-09-18 20:51:12+00:00,L7,374.64,368.80,373.68,376.63,379.41,386.11,389.79,395.98,407.75,411.21,415.54,,396.19,390.43,376.46,367.75,360.29,353.60,351.14,339.33,332.59,333.87,333.99,331.84,,329.06,329.74,331.84,337.52,335.30,335.67,338.86,346.87,349.13,349.67,356.84,362.11,369.24,,367.50,369.52,380.94,390.15,392.89,380.25,386.15,384.72,366.66,363.50,360.90,354.78,354.36,346.45,341.38,344.86,337.47,330.63,332.15,327.92,326.06,330.19,335.95,333.31,330.23,329.03,332.83,332.83,329.96,342.04,349.95,345.53,351.58,364.78,358.00,359.57,364.26,372.41,374.95,363.28,355.20,358.72
2021-10-12 21:54:29+00:00,L8,360.30,359.55,353.97,358.88,360.24,365.70,372.41,377.70,384.46,395.87,396.35,387.54,391.20,379.32,363.56,352.12,341.89,343.28,336.88,323.62,325.54,319.99,314.09,318.92,320.75,313.43,317.57,316.82,319.53,330.34,323.71,325.00,332.95,330.00,337.24,338.03,344.84,347.25,352.61,352.46,364.15,366.77,381.57,378.53,374.45,369.86,359.23,353.47,342.78,337.58,334.95,332.74,332.00,333.90,320.06,323.59,323.84,317.09,316.56,313.50,312.08,315.24,314.64,316.22,320.15,319.87,319.26,315.37,317.26,328.12,333.72,341.22,347.01,352.72,355.76,353.67,356.88,359.85,350.47,347.24,344.90
2021-11-08 21:54:51+00:00,L9,355.26,354.98,351.46,356.05,361.98,361.78,367.43,375.53,382.39,390.00,396.92,383.24,,,,,,,,,,,,,,,,,,,,,,,,,,341.34,349.72,351.77,352.78,362.33,373.22,373.03,373.51,364.31,359.09,350.80,338.80,338.05,334.71,329.83,330.67,322.94,317.55,321.66,315.04,309.35,309.17,308.77,311.03,312.52,313.36,313.97,317.49,314.87,319.88,,,,,,,,361.51,,,,,,
2021-12-07 20:43:48+00:00,L7,342.32,341.20,343.33,,349.80,345.30,358.64,363.21,372.52,382.21,386.99,373.89,366.70,355.13,347.74,,,323.48,321.82,308.99,300.98,293.44,295.23,299.72,303.37,303.43,,,,,,,,,,,,,,341.81,347.99,356.28,,,356.27,348.57,342.89,332.39,326.40,321.07,320.17,320.63,318.82,309.97,310.65,309.42,,306.71,306.45,302.05,300.20,298.01,301.88,302.44,306.17,302.69,306.91,308.76,310.88,319.03,320.38,329.97,335.74,341.52,351.14,347.65,344.84,342.29,331.72,332.00,316.88
2021-12-07 21:54:26+00:00,L9,348.79,342.34,346.73,353.00,356.28,362.23,368.88,375.74,384.05,389.38,392.40,383.07,368.59,355.91,346.00,335.07,331.77,329.87,319.78,310.30,305.12,294.94,301.91,305.57,306.57,310.69,306.15,313.49,313.02,307.84,315.39,314.90,316.96,318.06,315.74,325.60,330.14,340.03,339.77,351.74,350.47,363.05,370.07,368.75,362.66,353.69,354.61,342.10,341.02,333.46,322.00,315.17,312.33,314.14,313.83,313.40,311.76,306.82,304.45,306.71,298.38,297.64,294.72,294.95,304.36,305.87,309.07,311.10,319.33,326.28,329.87,333.68,345.86,350.20,355.87,358.70,352.73,349.59,343.80,344.80,322.64
2021-12-23 20:42:15+00:00,L7,360.15,352.31,355.70,361.23,358.25,,374.40,386.32,392.10,399.06,408.20,398.45,387.37,380.25,362.52,356.00,352.66,344.67,,324.77,317.45,319.35,315.94,308.13,316.57,319.05,319.18,318.63,316.07,322.57,321.45,,329.72,330.18,336.03,341.87,342.02,344.13,354.41,358.61,368.37,371.34,381.02,383.75,374.48,,360.87,355.43,349.30,341.16,336.29,332.61,333.86,331.91,321.84,320.81,323.48,322.72,317.46,,315.41,320.94,319.81,312.37,313.58,317.62,317.64,326.01,332.09,332.23,335.10,342.33,350.28,363.27,380.04,371.47,372.40,370.84,363.92,355.97,349.59
2021-12-31 21:54:19+00:00,L8,386.07,376.87,385.88,385.88,385.95,389.40,398.28,410.75,411.77,419.04,426.18,424.76,409.78,401.51,393.28,384.94,371.24,378.60,368.27,355.06,343.63,345.24,352.54,337.36,343.59,352.14,353.27,342.75,341.15,347.31,352.82,355.30,361.80,350.46,351.78,364.59,373.99,377.14,385.41,381.44,388.61,399.29,410.47,412.54,405.06,391.62,388.50,385.30,385.15,377.02,368.71,364.14,363.85,357.90,353.84,348.75,345.88,354.07,342.47,346.82,344.69,349.70,343.46,342.47,342.13,347.61,346.14,360.75,361.99,364.95,369.51,368.78,374.98,386.80,399.14,402.58,408.99,397.46,390.71,389.10,381.88
2022-01-08 20:40:40+00:00,L7,,360.60,372.02,375.19,379.27,380.35,393.92,400.03,407.02,414.37,420.42,411.90,,,381.17,371.98,362.56,354.94,347.34,340.17,335.72,330.40,331.39,331.28,333.49,,,334.07,340.98,332.81,330.35,337.90,341.51,348.79,346.59,347.24,351.52,362.13,364.94,,380.34,387.40,391.35,397.32,389.56,380.87,366.54,363.88,362.63,357.47,352.68,350.42,342.95,,342.81,335.51,334.10,333.43,331.19,326.98,326.37,329.92,329.90,331.73,329.10,330.89,336.96,,346.16,344.95,351.55,361.55,371.03,377.93,381.34,389.80,386.01,381.88,379.01,377.92,371.71
2022-01-08 21:54:19+00:00,L9,362.62,354.76,362.85,361.92,370.58,375.62,379.91,391.62,400.92,405.80,418.40,408.28,393.41,381.63,371.55,365.34,360.90,349.46,340.77,337.06,327.80,322.97,323.89,327.93,325.26,324.74,329.76,326.58,331.45,331.31,325.20,334.68,335.70,343.16,340.95,338.99,349.94,351.26,361.47,367.84,370.64,374.86,383.98,389.26,379.82,371.96,359.65,361.92,355.80,349.79,351.82,339.31,337.02,334.65,330.65,327.20,328.86,328.37,324.32,319.47,324.20,322.24,324.30,322.69,321.40,325.54,329.82,333.72,336.73,335.70,339.11,348.68,357.69,373.51,376.14,379.77,378.45,375.06,373.02,367.02,358.90
2022-02-01 21:54:12+00:00,L8,366.27,370.36,373.09,376.70,385.64,389.63,397.69,404.78,411.57,420.06,423.36,411.22,399.36,387.10,385.12,378.83,367.33,357.76,355.46,345.94,338.25,330.85,334.05,334.13,331.56,338.86,335.85,333.87,339.88,336.74,335.06,340.51,341.59,348.87,351.60,358.44,354.90,365.90,365.52,377.12,379.93,388.30,390.00,396.80,386.75,381.23,375.99,365.37,363.55,354.82,354.02,356.01,350.33,342.64,339.69,332.20,334.83,336.88,336.95,335.70,327.34,329.84,329.53,333.13,333.22,336.66,338.15,341.10,344.14,351.07,356.48,365.02,372.11,376.68,380.83,383.99,389.94,385.83,378.04,370.30,358.68
2022-02-09 20:37:32+00:00,L7,374.00,372.48,372.10,377.32,388.00,393.17,399.59,409.48,419.30,,,414.11,404.06,397.91,389.71,378.36,367.55,372.22,361.30,346.69,338.83,340.30,339.74,,333.38,337.95,338.08,339.48,337.01,337.63,344.67,344.75,347.74,352.60,360.95,361.80,,370.52,366.31,377.49,384.68,390.37,395.95,398.42,393.13,384.41,382.73,371.09,365.71,368.86,,354.48,358.22,354.06,339.47,341.97,339.30,341.39,342.11,338.00,335.21,334.22,336.34,338.25,,342.42,347.02,339.58,348.42,352.20,361.37,367.06,379.17,383.46,386.33,394.94,393.29,396.27,392.78,379.78,371.42
2022-02-09 21:54:18+00:00,L9,370.01,369.25,372.78,377.05,378.56,388.33,395.45,405.27,412.73,417.79,422.92,411.50,396.70,391.13,386.32,,,,,,,,,,,,,,,,,338.71,339.62,353.67,352.25,360.24,356.80,367.10,365.02,378.62,377.78,391.10,390.30,396.18,383.08,380.69,378.12,365.86,363.53,362.23,354.27,351.50,350.83,342.51,339.48,336.85,333.96,337.10,338.86,330.48,331.34,333.52,332.02,333.63,331.39,338.94,342.33,340.39,344.05,348.99,356.64,364.17,372.97,378.78,386.05,386.89,385.57,383.65,380.35,372.02,361.58
2022-02-17 21:54:07+00:00,L8,366.24,366.58,358.19,364.94,374.18,374.23,385.74,397.61,409.40,414.55,418.43,407.43,396.75,380.88,375.23,371.76,361.57,355.14,347.60,337.14,333.41,326.82,319.62,328.89,327.00,332.08,333.60,327.92,330.00,333.13,328.82,339.95,337.59,347.45,349.21,357.76,352.85,359.26,361.69,364.90,376.89,387.81,391.47,395.16,378.07,380.37,371.29,363.95,359.54,353.08,352.57,349.78,342.97,341.90,331.17,333.13,331.87,333.34,336.35,327.28,325.50,330.23,331.52,325.21,330.31,334.94,337.62,338.57,340.84,352.92,360.39,363.99,366.92,377.58,381.66,383.35,387.63,386.14,378.53,373.39,357.87
2022-02-25 20:35:58+00:00,L7,373.93,375.98,378.98,388.06,386.23,394.21,405.50,412.29,,420.88,423.82,428.61,411.13,393.60,393.10,384.57,375.10,364.56,362.28,356.02,354.04,,337.90,337.59,340.54,341.80,334.96,344.25,343.30,337.23,345.32,351.20,356.72,353.25,,,364.42,368.74,370.58,375.04,378.00,389.38,413.20,413.26,397.94,382.86,390.56,382.97,,369.03,365.09,356.67,354.77,344.15,343.66,347.35,351.53,345.06,346.39,345.84,340.19,343.44,346.21,340.32,340.63,349.61,361.22,341.51,349.19,358.86,371.30,372.42,376.48,388.50,394.79,399.09,395.96,398.38,407.71,386.32,370.76
2022-02-25 21:54:08+00:00,L9,371.97,370.77,373.27,377.30,375.29,388.80,399.21,406.04,415.22,417.14,421.20,413.44,405.09,389.86,387.14,379.31,367.59,358.52,362.58,351.27,337.74,334.01,336.86,334.03,339.60,338.86,334.19,340.34,339.48,335.35,340.20,345.70,344.76,349.91,353.35,360.79,358.74,368.07,371.35,375.57,375.17,391.43,404.47,400.79,389.74,380.63,384.07,370.70,368.33,360.08,357.36,357.21,352.96,343.95,342.04,341.12,335.96,336.12,339.99,333.54,327.41,333.96,337.44,333.74,332.24,345.18,338.68,339.75,342.88,354.15,360.54,365.73,370.93,378.89,385.56,388.01,387.91,388.28,387.98,371.86,359.58
2022-03-05 21:54:04+00:00,L8,365.02,365.32,355.28,358.51,362.75,371.57,382.45,388.39,401.95,410.74,416.13,407.55,393.73,381.74,375.40,366.94,356.88,348.83,338.79,338.68,334.42,321.83,318.37,327.40,322.29,324.28,329.34,325.53,330.48,328.45,325.64,335.68,333.61,340.92,344.12,344.54,353.23,352.50,359.99,359.52,368.74,378.82,386.02,388.52,378.07,374.08,361.55,362.78,350.54,349.56,350.37,338.24,339.45,338.86,328.07,329.11,329.84,329.63,328.36,321.53,325.32,326.37,323.16,319.72,323.54,329.11,332.27,332.89,339.20,344.52,348.74,351.07,359.74,370.92,372.13,377.47,374.46,376.86,375.45,362.48,349.35
2022-04-14 21:53:55+00:00,L9,,,,,,,,,408.68,413.83,424.24,414.69,408.72,394.69,393.06,384.78,366.79,351.88,352.36,347.77,348.69,338.23,341.54,339.91,344.71,340.21,337.04,339.53,342.38,340.94,348.09,348.53,352.64,354.66,361.90,364.00,364.82,370.47,372.08,382.27,390.78,391.72,398.97,399.31,401.41,390.46,388.70,376.70,368.86,368.33,360.64,358.54,358.24,352.36,349.89,347.84,338.30,335.54,336.14,336.58,327.72,331.61,329.49,332.31,337.86,341.77,340.36,348.02,355.68,355.77,361.79,370.51,375.00,375.73,380.50,382.97,380.99,378.34,376.02,367.21,371.74
2022-04-30 21:53:48+00:00,L9,382.29,379.29,380.92,387.63,390.12,394.14,398.69,406.21,413.27,417.90,420.49,414.25,403.41,394.15,388.02,377.05,366.92,364.79,362.05,353.41,345.10,340.20,343.67,339.42,339.17,342.28,337.74,345.59,343.93,341.57,350.49,347.65,354.73,356.95,364.65,363.22,364.46,371.33,371.02,381.42,391.18,395.34,404.42,398.09,394.92,384.33,386.55,378.77,369.24,362.56,359.34,356.84,355.95,347.08,346.55,349.00,336.20,336.10,337.01,330.45,329.78,331.42,334.53,339.65,341.33,340.62,342.97,344.30,349.66,355.19,361.88,366.50,368.87,370.50,373.15,378.27,385.26,379.13,375.29,365.39,373.73
2022-05-16 21:53:38+00:00,L9,372.09,374.16,376.44,383.19,390.05,392.37,395.29,401.89,406.31,417.37,423.22,412.04,397.68,388.38,383.34,378.17,366.71,355.04,356.84,348.34,339.71,344.63,339.06,332.54,333.26,335.01,333.44,344.39,343.94,346.15,350.96,346.74,356.47,357.11,361.18,363.72,358.21,367.73,374.06,379.55,384.00,393.77,400.58,400.30,392.69,387.04,384.28,375.00,370.60,363.56,355.53,357.12,351.07,344.45,346.52,344.27,335.08,337.34,337.09,333.71,327.43,331.00,335.58,336.62,339.66,337.55,338.18,343.41,350.16,354.43,359.05,360.35,363.47,369.78,374.84,381.92,380.60,377.14,365.67,369.23,373.35
2022-05-24 21:54:00+00:00,L8,374.76,371.67,376.01,381.33,389.51,391.18,395.68,401.74,407.96,415.26,423.29,410.90,398.76,392.30,386.76,380.89,367.49,364.90,363.76,352.44,353.35,350.02,342.92,333.23,343.19,341.43,337.94,343.38,341.00,342.15,349.41,346.18,355.45,354.43,349.44,359.78,356.27,366.55,367.16,380.59,380.35,391.28,391.32,396.06,388.82,381.46,381.96,374.31,372.64,364.78,355.20,356.45,355.18,349.86,348.49,350.36,334.52,335.37,336.16,336.95,331.24,332.51,337.95,343.21,345.20,341.22,342.14,348.88,357.30,358.86,,,,,,,,,,,
2022-06-17 21:53:43+00:00,L9,367.70,358.72,363.13,370.85,379.93,382.25,377.67,388.56,392.25,405.10,417.63,404.89,394.87,384.78,371.15,373.28,365.21,352.38,348.64,343.66,336.42,327.65,329.17,330.93,328.76,326.13,327.30,328.15,336.86,335.92,335.10,339.11,339.29,349.07,346.58,357.06,354.20,353.84,365.87,373.15,376.08,388.11,388.19,394.96,385.48,378.42,367.87,366.33,357.33,350.77,352.46,346.37,342.76,340.76,336.06,328.77,329.62,329.40,320.82,321.79,324.53,322.81,324.94,321.88,327.41,330.44,335.95,331.74,338.13,340.65,341.06,,354.99,360.43,364.43,369.00,370.29,367.73,359.36,357.57,354.26
2022-06-25 21:54:18+00:00,L8,391.11,389.16,395.72,400.99,402.47,403.15,402.44,406.18,413.82,426.07,432.31,425.32,415.23,400.93,393.83,392.49,381.64,372.45,365.15,360.80,354.98,348.26,345.08,344.32,347.26,344.86,348.60,348.86,356.51,358.60,353.31,357.95,362.30,368.81,368.73,364.55,370.54,375.31,384.67,388.48,399.76,403.06,409.94,410.38,403.24,393.43,388.73,386.62,383.63,374.16,364.44,361.11,363.23,356.56,353.53,349.99,347.40,341.53,342.43,338.86,337.15,340.47,345.64,346.11,348.07,350.00,348.79,352.45,357.77,362.76,,,,,,,,,,,
2022-07-03 21:53:56+00:00,L9,369.97,371.95,377.21,382.80,387.02,387.52,393.82,402.53,406.53,416.80,422.92,410.75,399.15,388.35,383.75,380.49,368.31,354.26,356.97,350.33,337.09,330.73,337.79,333.68,331.46,334.27,334.33,333.25,339.73,338.19,341.44,344.43,351.75,351.61,349.58,355.62,358.71,367.14,369.03,370.92,379.60,392.99,390.65,399.31,385.40,381.78,382.04,369.46,369.44,355.70,353.65,357.57,340.37,341.62,346.73,336.41,329.87,335.56,328.59,322.05,327.29,328.68,335.19,329.66,333.35,336.24,338.55,342.68,347.80,,,,,,,,,373.45,374.84,365.01,365.98
2022-08-04 21:54:10+00:00,L9,372.70,372.46,375.98,380.07,383.27,385.04,394.14,405.03,410.05,417.02,422.35,410.07,397.16,386.84,385.65,379.49,365.65,352.22,356.48,348.36,337.82,330.76,337.84,334.12,330.28,336.01,334.25,333.43,338.66,339.58,345.34,343.17,349.33,350.66,348.56,359.07,355.97,366.67,366.50,376.13,378.36,389.56,390.22,398.19,385.00,380.76,379.28,366.09,369.87,359.55,353.35,354.31,342.74,343.01,346.64,334.69,334.30,335.39,329.36,321.74,325.78,329.65,334.84,333.77,332.65,335.68,340.27,344.71,348.92,352.91,358.98,363.20,370.89,376.74,382.56,387.40,381.80,381.40,377.70,378.48,369.31
2022-08-20 21:54:17+00:00,L9,,373.34,373.10,378.96,384.56,387.83,394.51,405.54,411.91,417.70,422.40,409.03,397.49,388.45,382.07,377.79,366.00,352.19,354.07,348.60,338.73,335.58,335.48,333.18,332.32,335.90,334.61,335.20,339.36,341.97,346.10,344.58,352.27,352.73,353.16,359.94,355.21,362.67,365.03,373.37,378.44,387.38,392.47,396.56,386.02,381.69,381.77,369.53,370.22,367.28,355.90,357.12,346.78,342.51,346.41,339.88,338.75,336.91,336.32,332.19,329.88,333.14,336.91,335.30,335.20,335.14,338.72,346.13,349.26,355.65,364.82,368.34,366.99,373.91,380.80,377.58,377.40,380.03,385.68,382.14,376.10
2022-10-07 21:54:26+00:00,L9,406.15,395.01,394.67,390.98,393.46,400.07,407.25,408.95,419.48,425.83,433.07,426.12,413.25,405.33,395.33,384.51,382.59,371.86,365.61,354.88,354.79,350.59,353.98,360.38,355.75,346.58,348.93,350.09,351.63,362.96,359.89,361.80,362.25,364.92,375.49,376.42,371.91,379.72,383.62,392.65,400.07,402.90,419.07,422.62,401.50,385.44,387.05,390.22,386.93,391.84,388.70,387.76,371.47,359.63,357.81,353.34,351.83,351.22,350.86,355.04,354.43,343.55,342.29,349.15,365.50,375.17,382.33,364.04,366.22,384.08,397.77,391.30,386.21,398.71,397.32,405.16,402.54,410.60,401.56,413.93,410.51
2022-10-08 20:16:01+00:00,L7,388.94,380.35,381.67,376.58,381.37,,,404.06,414.21,418.28,424.67,412.51,402.50,393.49,387.69,377.04,366.76,356.32,,,340.36,333.14,340.95,342.46,342.81,339.61,336.84,337.55,343.02,347.29,349.21,,,359.16,369.34,369.78,365.20,372.19,380.56,383.96,396.97,415.38,408.85,408.56,396.03,,,380.78,377.15,373.83,373.58,368.93,359.63,346.73,347.64,344.47,343.01,339.14,343.55,,,336.47,338.64,348.46,345.71,355.41,362.19,354.08,363.50,368.66,385.50,372.12,375.66,,,395.18,396.55,395.30,395.54,395.66,392.18
2022-10-23 21:54:31+00:00,L9,400.43,390.60,383.34,383.44,386.32,392.38,398.38,402.55,411.13,417.61,422.71,415.09,404.19,396.80,389.54,381.31,373.77,371.02,359.95,351.74,352.39,343.89,344.34,347.47,348.63,349.01,349.41,349.67,352.67,353.04,353.20,351.78,359.91,364.67,366.99,369.21,375.76,374.74,380.76,385.13,396.97,400.58,411.03,415.30,407.10,396.43,387.01,386.07,379.24,377.98,377.82,374.08,371.49,369.26,353.59,349.13,349.71,350.74,348.24,349.29,353.36,359.01,354.29,348.39,353.61,355.77,361.55,365.69,367.79,374.47,388.48,393.45,387.78,391.24,398.19,406.54,402.61,398.52,403.06,407.44,406.98
2022-10-31 21:54:43+00:00,L8,356.96,355.87,346.66,346.79,352.20,361.38,368.82,374.98,381.04,387.90,392.74,385.41,382.48,367.05,357.14,350.92,340.71,338.29,334.95,321.67,318.91,317.32,312.18,312.12,313.25,309.80,313.81,320.89,315.31,319.42,322.10,322.19,325.49,329.04,336.71,335.98,340.20,345.45,350.95,355.91,368.62,367.23,376.09,372.62,371.45,362.83,356.03,350.52,340.72,335.47,329.12,331.10,330.15,327.92,320.86,312.82,314.31,314.90,314.22,316.64,317.95,314.41,317.08,313.55,312.82,314.85,320.15,327.81,326.33,329.37,333.99,339.97,350.58,354.28,362.41,364.84,360.89,362.51,357.04,355.78,348.86
2022-11-11 20:11:34+00:00,L7,,,,,,,,,,,,,,,,,,487.65,,,,,,,576.07,,509.73,,,,,,,,,,,,,,,,,,,,,,,,,,358.70,,,471.85,,,341.41,,401.02,,,,,,,,,,583.41,571.08,589.21,566.88,520.20,520.79,503.54,484.09,328.55,396.95,346.91
2022-12-15 20:06:29+00:00,L7,360.00,355.91,349.63,355.03,357.11,,,,386.26,397.22,409.29,396.34,386.11,379.94,364.34,361.19,357.54,351.59,,,,321.83,326.97,329.44,330.18,324.66,328.26,330.36,327.31,330.77,331.36,338.81,,,350.35,355.12,358.99,364.47,364.80,375.00,374.61,378.79,385.79,392.67,381.91,,,,364.71,363.56,352.13,353.81,343.33,343.21,337.62,336.07,330.21,332.45,328.91,,,,339.87,338.64,335.12,334.45,335.32,342.62,348.00,353.86,355.31,366.29,368.73,370.64,,96.33,104.24,,,,
2022-12-20 20:11:28+00:00,L7,,371.68,372.07,374.19,376.60,373.89,381.18,383.41,,,,,,,389.07,378.75,367.92,365.63,361.66,349.75,340.30,342.08,,,,,,349.42,342.08,353.40,351.68,355.09,355.29,361.12,367.18,,,,,,397.35,397.10,409.63,405.76,404.85,392.69,387.59,384.09,,,,,,,357.36,355.38,352.41,345.55,343.21,351.33,348.80,345.57,,,,,,,366.62,368.18,372.52,375.42,383.52,387.31,393.29,403.34,397.67,,,,
