dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080,satname
2021-04-03 21:53:50+00:00,369.52,366.49,366.02,366.57,371.76,375.26,382.54,391.52,400.85,410.92,419.23,410.41,402.27,391.69,381.35,370.16,359.51,348.45,344.45,338.34,334.45,331.86,329.47,329.88,331.69,331.70,332.59,332.74,335.19,336.85,336.60,337.00,339.55,343.03,346.24,350.10,353.52,360.90,365.22,369.48,375.21,383.67,390.60,390.38,384.99,379.76,375.05,368.64,361.94,357.28,351.56,349.12,347.64,341.05,340.06,337.60,337.64,335.29,333.20,332.05,329.54,329.17,328.93,332.15,336.38,337.80,340.00,343.29,346.19,349.12,352.74,357.99,364.00,369.24,377.74,381.73,380.71,375.62,370.57,369.54,366.47,L8
2021-05-05 21:53:33+00:00,373.38,369.35,369.82,370.66,375.68,378.84,384.95,394.02,404.35,413.41,423.66,414.23,405.36,393.62,384.07,373.36,363.22,353.22,348.35,341.94,338.42,335.19,332.97,333.28,335.06,334.44,336.04,335.98,336.81,340.07,339.69,340.86,343.01,346.04,349.35,355.07,357.07,363.29,366.99,371.93,378.56,387.08,394.21,393.55,387.64,383.44,377.82,371.19,364.79,360.62,355.06,353.02,350.79,344.86,343.60,340.30,340.59,339.77,337.68,335.35,333.29,333.10,332.99,335.23,339.29,340.22,341.83,345.80,348.82,353.88,356.15,360.69,366.31,371.27,380.02,383.71,383.47,379.41,377.72,376.58,372.66,L8
2021-05-29 21:00:48+00:00,371.58,367.74,370.27,371.72,375.15,378.14,384.35,393.12,403.19,411.95,423.77,413.15,405.02,392.49,381.28,371.73,363.07,354.55,349.67,342.00,338.51,334.12,331.63,333.30,335.77,333.72,337.70,335.78,335.96,338.92,340.15,340.53,344.80,347.01,350.66,355.84,358.77,363.15,367.45,373.41,377.81,386.99,395.76,393.28,388.50,383.75,378.70,372.04,364.40,361.40,356.23,354.57,352.10,347.22,343.19,338.93,339.06,339.47,336.61,335.87,334.62,334.63,333.31,335.50,338.96,340.65,342.25,345.82,349.08,354.17,356.61,363.42,367.52,372.76,379.48,384.51,385.31,383.38,381.87,379.70,372.08,L7
2021-07-08 21:53:58+00:00,375.08,371.26,373.10,375.30,378.76,379.88,386.78,395.56,404.53,413.03,423.73,412.59,404.53,393.25,382.53,373.31,364.35,357.05,351.66,344.38,338.58,333.31,332.44,334.32,336.22,334.30,337.98,337.00,336.92,339.48,341.40,342.92,346.24,349.23,352.70,357.20,359.44,364.46,367.99,373.88,378.12,388.07,397.03,393.72,388.26,383.20,379.19,372.68,365.50,362.31,356.74,355.34,351.67,347.05,343.10,339.15,338.58,338.28,336.27,334.97,334.76,334.93,334.29,335.34,337.83,339.02,340.18,344.76,348.67,353.72,357.40,364.33,366.94,373.17,380.18,384.62,385.25,383.71,384.21,381.97,372.59,L8
2021-07-24 21:54:04+00:00,375.04,373.40,374.36,376.00,380.28,381.11,386.81,395.56,404.59,412.97,423.50,411.92,403.63,391.98,381.56,372.89,363.84,357.46,352.96,345.96,338.99,332.49,332.26,334.03,334.20,333.60,337.89,337.53,336.82,338.14,339.92,342.64,345.57,349.11,351.94,356.92,359.15,364.21,367.32,373.11,376.82,387.28,395.75,393.44,388.09,383.31,378.38,371.45,364.76,360.90,355.82,354.82,349.85,346.58,342.51,339.23,338.45,337.85,335.02,332.34,332.85,333.43,333.89,334.37,335.83,337.29,338.18,342.40,347.32,351.72,355.55,361.78,363.90,369.24,375.06,379.28,380.10,378.91,381.94,379.62,370.64,L8
2021-08-09 21:54:11+00:00,374.34,373.06,374.20,374.92,378.72,379.54,384.86,392.73,401.79,410.12,420.18,409.33,400.67,390.14,379.31,370.51,362.67,356.34,350.86,343.16,336.82,331.21,330.41,331.50,332.03,331.18,335.41,335.76,334.98,337.32,338.50,341.73,344.29,348.28,350.70,355.87,358.32,362.66,366.59,371.36,376.01,385.29,394.35,392.88,386.96,382.88,377.52,370.50,362.84,359.16,355.00,353.42,348.30,345.40,341.19,337.91,337.32,336.10,332.54,332.34,332.85,333.43,333.89,334.37,335.83,337.29,338.18,342.40,347.32,351.72,355.55,361.78,363.90,369.24,375.06,376.53,376.53,375.49,378.41,375.43,366.96,L8
2021-08-17 20:53:59+00:00,374.31,374.30,374.13,374.51,378.35,379.34,384.86,392.73,401.29,408.14,418.99,408.02,399.56,388.44,379.09,370.63,362.96,357.05,350.79,343.21,336.82,331.26,329.58,330.30,331.43,330.63,334.26,335.71,334.59,337.00,338.56,341.80,345.30,348.28,349.67,354.89,357.26,362.28,365.65,370.44,376.03,385.14,394.44,392.79,387.33,383.91,377.45,370.14,362.32,358.11,353.97,354.24,347.69,344.43,340.95,338.85,337.92,336.50,333.71,332.68,332.99,332.99,333.63,333.93,335.50,335.96,337.01,342.09,347.17,351.22,356.31,363.27,363.90,369.24,375.06,376.53,376.53,375.49,378.41,375.43,366.96,L7
2021-08-25 21:54:16+00:00,373.55,374.25,374.41,374.44,377.07,378.85,384.41,392.13,401.42,407.36,418.01,407.85,398.95,387.42,377.71,369.18,362.54,356.83,350.89,343.11,336.58,331.11,329.20,329.45,330.53,330.23,333.64,334.93,334.44,336.90,337.93,341.36,344.53,348.96,350.03,354.55,358.05,362.66,366.04,370.68,375.93,384.94,393.75,392.48,387.28,384.42,376.95,369.95,361.28,357.94,354.76,353.85,347.77,344.66,340.40,338.02,337.16,335.96,332.87,331.66,332.11,332.18,332.50,332.67,334.57,335.39,336.18,340.43,345.58,350.12,354.92,361.53,361.89,366.78,371.51,373.22,373.92,373.69,376.40,372.49,363.51,L8
2021-09-18 20:51:12+00:00,372.51,372.55,373.18,373.50,376.15,378.42,383.72,391.41,400.90,406.70,416.58,407.85,397.49,386.71,376.54,368.00,361.44,355.71,349.77,341.80,335.17,330.44,328.64,328.67,330.53,329.07,332.31,333.67,333.80,335.88,336.67,340.37,343.82,348.02,349.05,353.74,357.41,362.28,366.04,369.21,374.25,383.50,392.35,391.58,385.54,383.65,376.69,368.76,360.46,357.20,353.73,352.86,346.60,343.39,339.81,337.02,335.56,334.64,331.43,329.99,330.94,331.55,331.54,331.24,332.67,333.95,334.65,338.11,344.03,348.82,352.72,358.62,360.95,363.87,368.08,370.59,372.22,372.52,373.31,368.70,361.05,L7
2021-10-12 21:54:29+00:00,372.39,372.58,372.08,372.70,374.95,377.64,383.17,390.19,399.28,404.93,413.25,405.57,396.73,386.33,375.20,365.95,359.34,355.99,349.50,339.57,334.29,329.61,327.93,327.28,328.49,327.05,330.41,332.68,332.75,334.65,334.71,338.84,343.03,345.62,347.61,353.13,357.14,360.85,364.13,368.45,373.89,380.81,391.70,391.06,385.54,383.06,375.23,366.89,358.41,355.20,351.98,351.48,344.73,343.18,337.83,336.97,334.78,332.18,330.04,327.66,328.41,329.80,329.76,330.22,331.59,331.74,332.01,334.41,340.82,347.32,351.25,356.04,357.47,359.66,363.26,365.39,367.38,367.70,368.76,363.70,357.70,L8
2021-11-08 21:54:51+00:00,370.77,372.96,371.62,372.09,374.31,376.34,382.06,388.51,397.50,403.14,409.87,401.78,394.63,384.88,373.70,364.62,357.80,354.13,347.39,337.70,331.70,327.54,326.15,324.78,325.37,325.41,327.36,330.61,331.62,333.00,333.20,336.78,341.42,344.23,345.56,350.31,354.99,359.91,363.25,367.51,371.30,379.13,389.59,389.77,384.81,380.87,374.29,365.49,356.84,353.49,350.11,349.42,343.34,340.66,335.95,335.67,332.26,328.65,326.87,325.18,325.76,327.28,327.91,328.86,330.09,329.56,330.95,331.65,338.57,344.23,349.15,356.04,357.47,359.66,365.30,365.39,367.38,367.70,362.46,356.86,351.93,L9
2021-12-07 20:43:48+00:00,372.26,373.88,371.62,372.86,374.23,375.66,381.82,387.50,397.07,402.69,409.37,400.71,393.44,383.25,373.29,364.98,358.35,352.21,346.49,335.88,329.78,325.60,324.34,323.74,324.10,324.91,327.36,331.39,332.04,334.11,333.35,337.33,341.03,344.02,345.06,349.63,354.09,359.76,362.67,365.36,371.34,378.50,389.66,389.85,383.27,379.58,372.35,363.33,355.24,351.29,348.39,347.66,342.47,338.26,335.47,334.97,332.49,328.07,326.23,323.93,324.64,325.57,326.81,327.77,328.88,327.63,329.55,330.13,337.07,343.88,348.28,354.94,356.24,357.67,363.96,363.64,365.32,364.79,358.91,354.66,352.97,L7
2021-12-07 21:54:26+00:00,371.74,372.55,370.95,372.68,374.25,376.14,382.40,388.01,397.59,403.00,409.31,400.57,392.50,381.87,372.08,363.29,356.74,351.13,345.34,334.44,328.41,323.85,323.67,323.37,323.37,325.15,326.29,331.02,331.53,332.54,333.15,335.99,339.88,342.27,343.26,348.68,353.15,359.39,361.52,365.82,370.89,378.59,389.31,389.16,382.85,378.49,372.21,362.57,355.46,351.15,347.39,346.05,341.10,337.34,334.94,334.30,331.84,327.44,325.55,323.68,323.24,324.12,324.90,325.95,328.18,327.04,329.09,329.81,336.91,343.96,348.03,354.34,356.89,358.70,364.76,365.06,365.86,364.74,359.36,356.18,351.98,L9
2021-12-23 20:42:15+00:00,371.88,371.90,370.76,372.85,373.99,376.14,382.92,389.02,398.29,403.71,410.28,401.54,393.17,382.78,372.31,363.80,357.37,351.39,345.34,334.38,328.28,324.47,324.08,322.92,323.55,325.72,326.51,330.83,331.00,332.52,333.16,335.99,339.95,341.98,343.65,349.23,353.22,359.05,361.82,366.35,371.74,379.01,389.66,389.69,383.16,378.49,372.25,362.82,355.97,351.32,347.45,345.90,341.51,337.82,334.83,334.05,332.08,327.99,325.79,323.68,323.44,324.88,325.46,325.77,328.03,327.28,329.13,330.69,337.68,344.11,347.90,354.31,357.40,360.76,367.90,367.21,368.15,366.85,361.57,358.00,353.79,L7
2021-12-31 21:54:19+00:00,371.80,371.05,370.76,372.66,373.73,375.97,382.94,389.76,398.15,403.86,410.47,402.42,393.44,383.36,372.98,364.55,357.63,352.91,346.28,335.31,328.68,325.23,325.43,323.11,324.59,326.88,328.14,330.79,330.78,332.87,333.77,337.06,340.90,341.67,343.23,349.41,353.94,359.45,363.05,366.35,372.01,379.56,390.31,390.64,383.85,378.56,372.47,363.75,357.27,352.32,348.09,346.29,342.24,338.46,335.28,334.25,332.21,329.13,326.15,324.75,324.34,326.01,325.97,326.05,327.94,327.89,329.44,332.34,338.75,344.68,348.70,354.40,357.98,362.60,370.11,369.76,371.18,368.88,363.13,359.56,354.75,L8
2022-01-08 20:40:40+00:00,371.06,369.88,371.00,373.17,374.36,377.00,384.35,390.68,399.10,404.57,411.28,403.48,392.80,382.46,373.24,364.96,358.11,352.72,346.47,335.55,329.23,326.10,325.99,323.73,325.76,326.36,327.51,330.76,331.69,333.25,333.64,337.29,341.59,342.67,343.56,349.46,354.32,359.81,363.75,365.99,372.86,380.29,390.34,391.52,384.74,379.25,372.26,363.72,357.62,352.42,348.62,346.74,342.59,338.19,335.93,334.35,332.73,330.01,326.81,325.49,324.70,326.81,326.33,326.62,328.60,328.76,330.52,331.77,339.70,344.99,348.88,355.46,359.89,364.86,371.74,372.31,373.26,370.72,365.38,362.15,357.31,L7
2022-01-08 21:54:19+00:00,371.50,369.77,371.43,373.38,375.13,378.03,385.12,391.79,400.30,405.62,412.78,404.92,393.99,383.41,374.13,366.12,359.30,353.25,347.08,336.47,330.04,326.78,326.85,325.02,326.52,327.34,328.69,331.41,332.69,334.01,334.00,337.91,342.08,343.75,344.34,349.64,355.05,360.13,364.48,367.29,373.65,380.82,390.85,392.27,385.32,379.58,372.24,364.37,358.43,353.17,349.82,347.12,343.11,338.83,336.48,334.67,333.34,330.75,327.49,325.96,325.52,327.37,327.10,327.33,329.14,329.53,331.49,333.20,340.56,345.39,349.12,355.97,360.80,366.76,373.07,374.01,374.86,372.14,367.33,364.00,359.06,L9
2022-02-01 21:54:12+00:00,370.58,368.87,370.92,373.06,375.38,378.80,386.06,392.69,400.80,406.09,413.17,404.97,393.80,383.14,374.44,366.61,359.76,353.66,347.11,336.35,330.01,326.94,326.92,325.40,327.34,327.97,329.06,330.83,332.54,334.32,334.16,338.09,342.65,343.97,344.85,349.98,354.80,360.04,364.64,367.65,374.30,381.12,391.01,392.66,385.29,379.68,372.42,364.39,358.44,353.29,349.98,347.28,343.45,338.90,336.34,333.96,333.14,331.13,328.17,327.26,325.90,327.64,326.93,327.30,329.75,330.23,332.00,334.06,340.56,345.83,349.56,356.53,362.59,368.74,374.71,375.33,376.60,373.74,368.63,364.82,358.35,L8
2022-02-09 20:37:32+00:00,370.46,368.55,370.38,373.39,376.47,380.36,387.93,395.28,403.19,407.41,414.25,406.42,395.24,384.40,376.17,368.35,360.54,355.29,348.71,337.70,331.17,328.04,328.32,326.22,328.30,329.63,330.39,331.85,333.45,334.46,335.13,338.65,343.33,344.52,346.12,350.70,355.02,361.14,364.66,368.68,374.98,382.16,391.51,393.04,385.96,379.65,372.87,364.60,359.28,354.55,350.03,347.70,344.63,339.90,336.50,334.60,333.55,332.10,329.87,327.75,326.27,327.77,327.28,327.73,329.75,330.75,332.74,334.08,340.76,345.86,350.09,356.96,363.65,369.67,375.30,377.80,379.25,376.73,371.32,366.89,360.06,L7
2022-02-09 21:54:18+00:00,370.44,368.61,370.57,373.69,376.63,380.99,388.52,396.07,403.89,408.22,414.93,406.83,395.38,384.98,376.97,368.35,360.54,355.29,348.71,337.70,331.17,328.04,328.32,326.22,328.30,329.63,330.39,331.85,333.45,334.46,335.13,338.67,343.03,345.37,346.65,351.51,355.20,361.62,364.71,369.46,375.20,382.82,391.43,393.29,385.76,379.74,373.26,364.70,359.60,355.12,350.37,347.98,345.09,340.12,336.73,334.78,333.60,332.47,330.53,327.97,326.64,328.19,327.63,328.16,329.89,331.35,333.44,334.62,341.03,346.12,350.61,357.53,364.44,370.44,376.14,378.58,379.80,377.32,372.09,367.34,360.21,L9
2022-02-17 21:54:07+00:00,370.06,367.56,369.68,373.43,376.75,380.94,388.53,396.36,404.96,410.14,415.73,407.79,396.00,385.54,377.01,368.60,360.40,354.82,348.71,337.33,331.53,327.83,328.26,327.07,328.44,330.41,331.33,331.39,333.53,334.54,334.44,338.62,341.92,345.72,347.49,352.62,355.81,361.82,365.19,369.82,375.43,383.28,391.35,393.71,385.08,379.02,373.05,364.62,359.89,355.55,351.10,347.38,345.28,340.70,336.35,334.00,332.94,332.18,330.22,327.55,326.19,328.39,327.78,327.95,329.89,332.13,334.25,334.72,340.83,346.74,350.72,357.21,364.81,371.16,376.69,379.12,380.60,378.18,372.81,368.05,360.32,L8
2022-02-25 20:35:58+00:00,368.90,366.27,368.75,373.40,376.87,381.13,389.24,397.28,405.30,410.86,416.23,408.46,396.17,385.39,377.74,369.72,360.88,354.77,349.04,337.90,332.13,327.49,328.24,327.40,328.83,330.53,330.91,331.64,333.48,333.55,334.42,338.90,342.28,345.22,347.24,352.89,355.39,361.63,364.76,369.34,374.70,383.20,392.30,394.59,385.04,378.19,373.60,364.82,360.25,355.72,351.00,347.38,345.05,339.78,336.08,334.28,333.76,332.50,330.80,328.27,326.32,328.85,328.68,328.09,329.75,332.57,335.75,334.97,340.92,346.80,351.52,357.63,365.41,372.41,378.32,380.88,381.84,379.81,375.11,369.20,360.07,L7
2022-02-25 21:54:08+00:00,368.80,366.28,368.76,373.36,376.47,381.36,389.61,397.60,405.69,411.03,416.30,408.53,396.55,385.45,378.12,370.19,361.16,354.83,349.83,338.69,332.30,327.73,328.60,327.65,329.49,330.89,330.93,332.06,333.68,333.42,334.57,339.23,342.19,345.32,347.45,353.22,355.34,361.81,365.01,369.47,374.46,383.48,392.89,394.78,385.09,378.10,374.03,364.99,360.55,355.75,351.17,347.76,345.31,339.82,336.21,334.49,333.66,332.50,331.17,328.38,326.17,328.95,329.02,328.20,329.61,333.14,335.68,335.03,340.77,347.00,351.88,357.93,365.54,372.63,378.58,381.13,381.99,380.15,375.71,369.03,359.63,L9
2022-03-05 21:54:04+00:00,369.44,367.05,368.75,373.26,376.44,381.60,390.00,397.77,406.33,411.81,417.08,409.27,397.20,385.96,378.74,370.86,361.60,355.06,349.91,339.35,333.17,328.11,328.72,328.47,329.59,331.31,331.56,332.40,334.27,333.81,334.81,339.62,342.35,345.72,348.03,353.47,356.10,361.99,365.37,369.69,374.85,383.94,393.23,395.09,385.40,378.56,374.00,365.48,360.68,356.11,351.92,347.92,345.69,340.48,336.45,334.84,334.13,333.00,331.68,328.65,326.74,329.47,329.34,328.42,330.09,333.64,336.21,335.73,341.47,347.73,352.47,358.27,365.88,373.18,378.80,381.61,382.28,380.66,376.58,369.59,360.09,L8
2022-04-14 21:53:55+00:00,369.61,367.34,369.32,373.97,377.26,382.34,391.14,399.22,406.96,412.23,418.29,409.54,397.66,385.92,380.11,372.79,362.91,355.08,350.05,340.46,334.19,328.20,329.46,328.98,330.17,332.67,332.62,333.38,334.95,333.69,335.72,340.89,342.64,346.55,348.99,354.31,356.21,362.23,365.39,370.98,376.14,384.97,393.79,395.91,386.70,378.67,374.41,366.25,361.44,357.00,352.65,348.37,346.55,340.92,337.04,335.51,334.60,333.53,332.47,329.67,326.85,329.37,329.30,328.53,330.44,334.31,337.00,337.72,343.27,348.54,354.07,359.94,367.14,375.16,381.04,384.13,383.81,381.57,378.36,370.92,360.82,L9
2022-04-30 21:53:48+00:00,370.13,367.78,369.74,374.56,377.76,382.80,391.29,399.36,407.02,412.29,418.11,409.54,397.73,386.20,380.32,372.75,362.91,355.51,350.60,341.12,334.68,328.79,330.13,329.45,330.57,333.04,332.74,333.99,335.30,333.99,336.48,341.15,343.19,347.01,349.86,354.62,356.48,362.51,365.50,371.32,376.78,385.31,394.18,395.76,386.92,378.76,374.87,366.78,361.64,357.05,352.78,348.60,346.84,341.04,337.34,336.08,334.41,333.41,332.48,329.43,326.79,329.22,329.35,328.92,330.81,334.41,337.08,337.85,343.38,348.63,354.27,360.06,366.97,374.59,380.29,383.45,383.59,381.12,377.80,370.15,361.22,L9
2022-05-16 21:53:38+00:00,369.68,367.51,369.87,374.85,378.09,383.34,391.61,399.74,407.08,412.73,418.48,410.04,397.46,386.10,380.26,372.85,362.95,355.28,350.76,341.40,334.79,329.66,330.46,329.41,330.56,332.90,332.56,334.47,335.66,334.62,337.23,341.34,343.83,347.46,350.41,354.99,356.32,362.89,365.96,371.63,377.44,385.98,394.62,396.32,386.82,379.01,375.14,367.21,362.37,357.34,352.78,349.00,346.81,341.21,337.85,336.31,334.49,333.98,333.04,329.83,326.73,329.20,329.56,329.04,330.74,334.53,336.92,337.95,343.55,348.72,354.32,359.83,366.52,374.08,380.04,383.12,383.15,380.64,376.76,369.78,361.62,L9
2022-05-24 21:54:00+00:00,369.55,367.33,369.81,374.81,378.36,383.38,391.42,399.46,406.69,412.49,418.38,409.71,397.14,386.12,380.26,372.96,362.89,355.57,351.20,341.78,335.62,330.63,330.84,329.28,331.06,333.04,332.59,334.68,335.63,334.77,337.62,341.36,344.20,347.56,349.96,354.88,355.89,362.72,365.71,371.75,377.23,385.91,394.01,395.94,386.56,378.80,375.17,367.32,362.62,357.40,352.53,349.07,346.93,341.39,338.10,336.80,334.13,333.72,332.88,329.91,326.68,329.05,329.71,329.50,331.20,334.54,336.85,338.23,343.98,348.90,354.32,359.83,366.52,374.08,380.04,383.12,383.15,380.64,376.76,369.78,361.62,L8
2022-06-17 21:53:43+00:00,371.06,368.51,371.01,375.70,380.18,385.76,392.53,401.24,407.85,414.06,420.66,411.91,399.43,388.76,382.47,375.24,364.90,358.06,353.76,345.04,338.77,334.16,333.54,331.74,333.32,334.66,333.88,335.41,336.98,336.42,338.67,342.78,345.36,349.29,351.77,356.71,357.22,363.33,367.13,373.51,379.26,387.93,394.89,397.35,388.48,381.11,376.61,369.85,364.62,359.36,355.22,351.39,349.19,343.90,339.80,338.20,335.01,335.55,334.29,331.42,328.80,331.29,332.07,331.47,332.75,336.67,339.00,340.08,345.83,350.11,355.83,361.34,367.82,375.68,381.30,384.82,385.38,383.05,379.15,371.29,364.58,L9
2022-06-25 21:54:18+00:00,371.42,369.23,371.94,376.62,381.40,386.06,392.66,401.00,407.57,414.30,420.71,412.13,399.73,388.72,382.96,376.11,365.53,358.71,353.75,346.25,339.97,334.71,333.92,332.81,334.25,334.83,334.70,336.01,338.25,337.52,339.23,343.21,346.07,350.49,352.53,356.66,357.57,363.82,367.80,373.77,379.76,388.45,395.24,397.69,388.81,381.22,376.89,370.58,365.35,359.96,355.54,351.71,349.56,344.12,340.32,338.69,335.18,335.39,334.52,331.22,328.94,331.18,332.35,332.12,333.32,337.23,339.49,340.28,345.97,350.39,356.47,361.89,368.31,375.87,380.68,385.00,385.47,383.15,379.30,371.33,364.44,L8
2022-07-03 21:53:56+00:00,372.01,370.53,372.99,378.05,383.10,387.56,394.00,401.92,408.85,415.62,421.96,412.63,400.48,389.17,383.74,377.28,366.56,358.22,354.46,347.06,340.76,335.10,334.40,333.97,334.49,335.13,334.55,336.71,339.49,338.13,339.94,343.51,346.69,351.70,353.72,357.53,358.01,364.57,367.92,374.70,380.57,389.43,395.38,398.11,388.96,381.85,377.86,370.73,365.77,360.00,356.00,352.68,349.47,344.37,341.25,339.17,335.43,335.49,334.90,330.93,329.00,331.12,333.08,332.69,334.36,337.90,340.39,340.55,346.46,350.42,356.52,362.45,368.75,375.90,380.14,384.60,384.70,382.87,379.91,371.57,365.55,L9
2022-08-04 21:54:10+00:00,373.03,371.95,373.35,379.05,383.46,387.96,394.09,402.23,408.76,415.59,421.63,412.31,400.66,389.54,384.23,378.01,366.63,358.22,355.49,348.05,341.57,335.86,335.09,334.06,334.72,335.52,334.65,337.07,339.31,338.75,341.95,344.31,347.86,352.15,354.43,359.15,358.57,365.14,368.17,374.93,380.58,390.11,395.89,398.35,388.84,382.05,379.61,371.40,366.62,360.65,355.88,353.07,349.68,344.94,341.79,339.92,335.41,335.49,334.83,330.49,328.92,331.28,333.77,332.92,335.00,338.61,340.94,341.12,346.91,351.40,358.01,362.90,368.74,375.30,379.91,384.18,383.65,382.59,379.75,371.23,365.48,L9
2022-08-20 21:54:17+00:00,374.20,372.88,374.99,380.78,384.55,388.81,394.39,402.13,407.79,415.32,421.50,412.46,400.87,389.43,384.27,378.60,367.02,356.90,355.66,349.20,342.34,336.37,336.14,334.12,335.36,335.75,334.54,337.58,340.39,339.68,343.28,345.19,349.87,352.51,354.49,359.12,358.56,364.92,368.94,375.22,380.70,390.07,396.54,398.73,389.73,382.17,380.45,372.44,368.06,361.11,355.94,353.80,349.29,344.52,343.55,340.66,335.87,335.25,333.98,330.36,328.64,331.18,334.25,333.36,335.32,338.38,340.51,342.04,347.83,351.92,358.42,362.92,367.24,373.71,378.53,382.17,381.36,380.62,379.24,371.32,367.27,L9
2022-10-07 21:54:26+00:00,378.12,374.71,377.76,382.61,387.45,390.02,394.02,401.63,406.47,414.99,421.89,411.51,400.27,390.33,384.00,378.59,367.81,357.43,355.89,349.09,342.75,337.57,338.35,336.08,336.97,335.97,335.65,338.10,341.31,342.89,345.71,346.37,351.56,354.18,355.84,360.04,358.73,365.84,369.99,377.30,383.56,391.31,396.28,399.49,390.15,382.39,380.52,373.39,369.58,363.55,357.62,357.02,350.48,345.69,345.56,341.36,335.50,335.34,333.39,330.84,329.61,330.39,333.64,334.47,338.07,340.08,342.53,344.34,349.79,353.94,361.71,365.73,367.75,373.52,377.49,381.45,380.78,380.41,376.32,374.09,373.48,L9
2022-10-08 20:16:01+00:00,378.88,374.88,377.75,381.60,386.44,390.02,394.02,401.51,406.81,414.96,421.82,411.27,400.15,390.32,384.00,378.13,367.45,357.08,355.89,349.09,342.26,336.87,338.26,336.36,337.27,335.97,335.51,337.75,341.17,343.01,345.70,346.37,351.56,354.36,356.77,360.60,358.99,366.09,370.68,377.54,384.45,393.17,397.10,400.01,390.36,382.39,380.52,373.79,369.94,364.16,358.74,357.77,350.98,345.49,345.42,341.35,335.88,335.39,334.01,330.84,329.61,330.65,333.80,335.41,338.40,341.15,343.99,344.89,350.71,355.01,364.23,366.13,368.33,373.52,377.49,382.75,382.30,381.70,378.01,375.99,374.99,L7
2022-10-23 21:54:31+00:00,379.97,375.34,377.29,380.80,385.46,389.19,393.39,400.73,407.17,415.43,421.81,411.43,399.86,390.63,383.81,377.94,368.19,358.91,356.79,349.59,342.70,337.50,338.64,337.17,337.72,336.90,336.73,338.79,342.22,344.22,346.30,346.79,352.41,355.37,357.34,361.20,360.11,366.61,371.57,377.94,385.14,394.10,398.32,401.58,391.00,383.11,380.49,374.74,371.01,365.16,360.43,359.31,352.32,347.14,345.89,341.58,337.03,336.89,335.23,332.24,332.29,333.25,336.17,337.00,339.97,342.55,346.04,346.63,351.94,357.03,367.74,369.61,370.09,375.90,380.18,385.86,385.18,384.08,381.19,380.65,379.12,L9
2022-10-31 21:54:43+00:00,379.37,374.97,375.93,378.85,383.77,387.85,392.33,399.47,406.00,414.29,420.86,410.39,399.54,389.60,382.59,377.14,367.12,357.72,355.82,347.76,341.64,336.86,337.36,336.12,336.49,335.53,335.77,337.98,341.05,343.52,345.30,345.49,351.07,354.16,356.24,360.30,359.49,365.84,371.06,377.38,384.67,393.13,397.33,400.71,390.45,382.54,379.18,373.49,370.00,364.28,359.27,358.56,351.55,346.84,345.13,339.73,336.48,336.40,334.59,332.44,332.55,333.15,336.02,336.21,339.14,341.79,345.55,346.71,351.40,356.38,366.43,368.30,369.77,375.66,380.72,386.16,384.31,383.99,381.31,382.00,379.12,L8
2022-11-11 20:11:34+00:00,379.37,374.97,375.93,378.85,383.77,387.85,392.33,399.47,406.00,414.29,420.86,410.39,399.54,389.60,382.59,377.14,367.12,357.72,355.82,347.76,341.64,336.86,337.36,336.12,336.49,335.53,335.77,337.98,341.05,343.52,345.30,345.49,351.07,354.16,356.24,360.30,359.49,365.84,371.06,377.38,384.67,393.13,397.33,400.71,390.45,382.54,379.18,373.49,370.00,364.28,359.27,358.56,353.26,346.84,345.13,339.73,336.48,336.40,336.18,332.44,332.55,333.15,336.02,336.21,339.14,341.79,345.55,346.71,351.40,356.38,366.43,368.30,369.77,375.66,380.72,386.16,384.31,383.99,377.52,382.00,377.82,L7
